Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;9,00;48,00;24,00;12,00;27,00;66,86;2,57;21,86;14,14;11,25;81,00;117,00;58,50;11,25;175,50;18,00;24,75;47,00;8,00;15,00;27,00;1,00;39,00;13,00;6,00;4,00;1,00;45,00;1,00;3,00;2,00;0,00;1,00;1,00;0,00
2020-10-11;6,00;39,00;24,00;15,00;12,00;52,50;4,50;15,00;9,00;24,00;51,00;126,00;63,00;9,00;54,00;21,00;27,00;34,00;6,00;17,00;19,00;4,00;26,00;9,00;3,00;1,00;2,00;26,00;1,00;2,00;1,00;2,00;1,00;2,00;0,00
2020-10-18;5,00;30,00;20,00;7,50;17,50;31,25;1,25;17,50;11,25;15,00;32,50;72,50;42,50;7,50;25,00;15,00;17,50;26,00;11,00;16,00;23,00;4,00;11,00;4,00;0,00;1,00;2,00;17,00;1,00;0,00;2,00;1,00;4,00;1,00;0,00
2020-10-25;25,00;46,88;21,88;6,25;31,25;36,11;0,69;22,22;16,67;10,00;65,00;47,50;50,00;12,50;25,00;10,00;7,50;21,00;5,00;9,00;14,00;3,00;10,00;3,00;2,00;1,00;1,00;12,00;1,00;1,00;1,00;0,00;2,00;1,00;1,00
2020-11-01;5,00;30,00;17,50;5,00;15,00;21,25;0,00;15,00;17,50;12,50;47,50;37,50;42,50;7,50;20,00;27,50;5,00;17,00;10,00;6,00;10,00;7,00;10,00;2,00;2,00;1,00;2,00;7,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00
2020-11-08;5,00;22,50;30,00;7,50;20,00;27,50;1,25;26,25;17,50;12,50;40,00;42,50;42,50;10,00;27,50;12,50;7,50;9,00;5,00;10,00;13,00;4,00;11,00;11,00;4,00;0,00;1,00;11,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00
2020-11-15;7,00;38,50;63,00;14,00;31,50;28,00;1,40;19,60;22,40;11,67;28,00;30,33;49,00;11,67;14,00;16,33;2,33;11,00;10,00;6,00;17,00;4,00;10,00;4,00;2,00;2,00;1,00;8,00;1,00;3,00;0,00;0,00;3,00;0,00;0,00
2020-11-22;4,00;48,00;44,00;16,00;28,00;22,67;1,33;26,67;20,00;10,00;20,00;24,00;24,00;10,00;12,00;10,00;6,00;9,00;7,00;5,00;15,00;2,00;14,00;7,00;1,00;3,00;1,00;8,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-11-29;4,00;56,00;24,00;12,00;32,00;28,00;1,33;25,33;18,67;10,00;24,00;32,00;32,00;6,00;16,00;10,00;6,00;11,00;9,00;8,00;12,00;1,00;10,00;3,00;0,00;0,00;1,00;13,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00
2020-12-06;8,00;68,00;44,00;12,00;36,00;26,67;0,67;28,00;40,00;8,00;24,00;42,67;42,67;8,00;16,00;18,67;10,67;11,00;11,00;12,00;13,00;6,00;10,00;9,00;0,00;2,00;1,00;13,00;1,00;1,00;1,00;0,00;5,00;0,00;0,00
2020-12-13;4,00;40,00;28,00;12,00;28,00;22,67;1,33;24,00;25,33;8,00;22,00;38,00;26,00;8,00;14,00;10,00;8,00;3,00;9,00;12,00;15,00;6,00;18,00;6,00;0,00;2,00;1,00;13,00;3,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-12-20;6,00;51,00;63,00;9,00;24,00;18,00;0,00;21,00;19,50;21,00;18,00;36,00;36,00;15,00;21,00;9,00;12,00;8,00;6,00;18,00;15,00;4,00;11,00;7,00;3,00;4,00;2,00;11,00;0,00;2,00;0,00;1,00;2,00;1,00;1,00
2020-12-27;9,00;42,00;24,00;9,00;21,00;27,00;2,57;20,57;24,43;11,25;29,25;33,75;27,00;11,25;29,25;13,50;11,25;9,00;8,00;9,00;14,00;6,00;12,00;5,00;2,00;1,00;2,00;9,00;3,00;2,00;1,00;2,00;6,00;1,00;0,00
2021-01-03;4,00;48,00;32,00;20,00;40,00;24,00;0,00;68,00;13,33;10,00;20,00;32,00;22,00;10,00;16,00;10,00;6,00;11,00;8,00;14,00;9,00;5,00;5,00;6,00;1,00;2,00;1,00;10,00;1,00;1,00;1,00;1,00;5,00;0,00;1,00
2021-01-10;8,00;52,00;36,00;12,00;36,00;20,00;0,67;113,33;16,00;13,33;21,33;42,67;24,00;10,67;21,33;13,33;8,00;15,00;9,00;9,00;13,00;10,00;10,00;5,00;2,00;3,00;0,00;11,00;2,00;1,00;0,00;1,00;4,00;0,00;1,00
2021-01-17;5,00;32,50;20,00;5,00;25,00;26,25;0,63;60,00;20,00;15,00;22,50;40,00;35,00;12,50;15,00;10,00;5,00;13,00;4,00;12,00;16,00;3,00;8,00;7,00;3,00;1,00;2,00;10,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00
2021-01-24;8,00;48,00;32,00;12,00;36,00;18,67;2,67;18,67;14,67;21,33;21,33;48,00;40,00;13,33;13,33;16,00;8,00;11,00;6,00;11,00;19,00;4,00;8,00;8,00;1,00;3,00;2,00;15,00;3,00;2,00;1,00;2,00;5,00;0,00;1,00
2021-01-31;12,00;39,00;24,00;9,00;18,00;28,00;1,33;13,33;16,00;14,40;19,20;52,80;26,40;12,00;21,60;12,00;7,20;9,00;9,00;11,00;8,00;3,00;10,00;5,00;2,00;1,00;1,00;17,00;3,00;2,00;1,00;0,00;5,00;1,00;0,00
2021-02-07;8,00;68,00;24,00;16,00;32,00;32,00;0,67;21,33;12,00;13,33;37,33;64,00;37,33;18,67;34,67;10,67;5,33;9,00;5,00;10,00;19,00;10,00;9,00;6,00;1,00;3,00;1,00;16,00;0,00;3,00;1,00;0,00;5,00;3,00;1,00
2021-02-14;7,00;49,00;17,50;7,00;49,00;30,80;0,00;22,40;12,60;11,67;21,00;46,67;30,33;11,67;21,00;16,33;2,33;14,00;8,00;9,00;11,00;2,00;12,00;4,00;5,00;2,00;1,00;11,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00
2021-02-21;5,00;37,50;17,50;5,00;30,00;26,25;1,25;21,25;11,25;12,50;25,00;67,50;37,50;15,00;22,50;10,00;12,50;11,00;8,00;11,00;11,00;3,00;11,00;4,00;3,00;4,00;1,00;16,00;0,00;1,00;2,00;1,00;1,00;2,00;1,00
2021-02-28;10,00;33,33;26,67;10,00;30,00;34,29;1,43;31,43;22,86;10,00;25,00;55,00;40,00;12,50;37,50;12,50;10,00;12,00;5,00;5,00;11,00;4,00;8,00;3,00;4,00;1,00;1,00;15,00;1,00;4,00;1,00;1,00;1,00;1,00;0,00
2021-03-07;10,00;66,67;26,67;10,00;56,67;31,43;0,00;25,71;14,29;12,50;27,50;45,00;45,00;7,50;27,50;7,50;10,00;13,00;7,00;11,00;21,00;6,00;11,00;3,00;5,00;3,00;4,00;17,00;1,00;3,00;1,00;1,00;5,00;1,00;1,00
2021-03-14;11,00;51,33;33,00;14,67;44,00;27,50;1,38;34,38;22,00;8,25;27,50;41,25;57,75;16,50;27,50;19,25;5,50;11,00;8,00;8,00;21,00;7,00;14,00;9,00;1,00;2,00;0,00;16,00;2,00;2,00;0,00;0,00;1,00;0,00;1,00
2021-03-21;8,00;29,33;16,00;8,00;34,67;20,00;0,00;36,00;22,67;8,00;24,00;40,00;50,67;4,00;16,00;10,00;6,00;16,00;7,00;11,00;18,00;3,00;14,00;5,00;3,00;7,00;3,00;12,00;1,00;4,00;1,00;2,00;2,00;1,00;1,00
2021-03-28;9,00;33,00;24,00;12,00;33,00;25,50;1,50;36,00;21,00;6,00;30,00;60,00;72,00;6,75;15,75;6,75;6,75;10,00;4,00;10,00;18,00;5,00;11,00;5,00;2,00;2,00;2,00;12,00;2,00;0,00;2,00;1,00;2,00;2,00;0,00
2021-04-04;4,00;52,00;28,00;8,00;64,00;21,33;1,33;38,67;26,67;12,00;18,00;42,00;32,00;6,00;18,00;12,00;6,00;17,00;7,00;9,00;23,00;5,00;14,00;2,00;1,00;4,00;3,00;17,00;1,00;1,00;2,00;0,00;2,00;1,00;1,00
2021-04-11;11,00;44,00;33,00;7,33;44,00;19,25;2,75;39,88;20,63;11,00;24,75;38,50;33,00;13,75;27,50;11,00;5,50;11,00;10,00;8,00;10,00;2,00;15,00;2,00;4,00;3,00;3,00;16,00;1,00;3,00;1,00;0,00;3,00;1,00;1,00
2021-04-18;13,00;35,75;29,25;9,75;39,00;28,60;0,00;35,10;26,00;7,80;26,00;52,00;28,60;5,20;15,60;13,00;10,40;10,00;7,00;6,00;12,00;5,00;11,00;3,00;3,00;3,00;1,00;14,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00
2021-04-25;10,00;36,67;23,33;10,00;43,33;30,00;0,71;34,29;34,29;12,50;27,50;62,50;30,00;12,50;30,00;12,50;2,50;10,00;9,00;7,00;9,00;7,00;17,00;7,00;2,00;4,00;2,00;13,00;3,00;1,00;1,00;1,00;3,00;0,00;0,00
2021-05-02;12,00;45,00;24,00;6,00;63,00;33,33;0,00;64,00;33,33;7,20;26,40;55,20;21,60;7,20;31,20;12,00;2,40;19,00;10,00;8,00;10,00;4,00;21,00;6,00;2,00;6,00;0,00;13,00;1,00;4,00;0,00;1,00;5,00;1,00;1,00
2021-05-09;15,00;42,00;36,00;15,00;60,00;79,09;1,36;55,91;40,91;12,50;27,50;87,50;17,50;10,00;45,00;12,50;7,50;32,00;5,00;15,00;18,00;9,00;18,00;10,00;4,00;4,00;2,00;21,00;3,00;6,00;2,00;3,00;4,00;1,00;2,00
2021-05-16;20,00;53,33;43,33;13,33;60,00;71,43;0,00;40,00;55,71;12,50;25,00;97,50;32,50;17,50;70,00;22,50;7,50;32,00;7,00;21,00;19,00;9,00;20,00;7,00;0,00;9,00;4,00;26,00;1,00;3,00;1,00;1,00;4,00;0,00;1,00
2021-05-23;22,00;47,14;31,43;15,71;66,00;66,00;0,00;30,25;46,75;19,56;39,11;88,00;24,44;24,44;66,00;24,44;12,22;28,00;11,00;12,00;21,00;10,00;13,00;10,00;3,00;6,00;0,00;31,00;2,00;4,00;3,00;1,00;8,00;0,00;4,00
2021-05-30;16,00;57,60;28,80;19,20;51,20;57,33;1,33;37,33;53,33;21,33;40,00;112,00;50,67;16,00;59,43;25,14;9,14;38,00;11,00;13,00;13,00;12,00;25,00;6,00;5,00;2,00;1,00;32,00;1,00;6,00;3,00;4,00;6,00;2,00;3,00
2021-06-06;31,00;68,20;27,90;27,90;55,80;59,30;4,04;33,70;41,78;15,50;43,92;100,75;51,67;16,69;64,38;21,46;11,92;42,00;10,00;14,00;19,00;13,00;18,00;11,00;6,00;10,00;3,00;29,00;3,00;3,00;2,00;3,00;6,00;1,00;0,00
2021-06-13;37,00;77,08;30,83;18,50;70,92;56,19;1,37;46,59;75,37;9,87;46,87;93,73;46,87;39,47;66,60;19,73;12,33;40,00;8,00;17,00;20,00;12,00;32,00;7,00;7,00;7,00;1,00;38,00;0,00;7,00;1,00;1,00;9,00;2,00;4,00
2021-06-20;37,00;97,55;30,27;23,55;94,18;57,56;1,37;45,22;60,30;17,27;44,40;86,33;54,27;46,87;83,87;29,60;17,27;43,00;20,00;24,00;28,00;19,00;21,00;8,00;7,00;11,00;2,00;31,00;3,00;6,00;4,00;3,00;9,00;2,00;1,00
2021-06-27;34,00;83,45;34,00;21,64;86,55;51,68;1,36;34,00;50,32;17,00;38,86;102,00;43,71;46,14;80,14;26,71;14,57;40,00;15,00;22,00;21,00;21,00;27,00;10,00;12,00;10,00;1,00;32,00;3,00;12,00;3,00;5,00;6,00;1,00;2,00
2021-07-04;54,00;104,82;34,94;31,76;104,82;62,10;2,70;51,30;52,65;19,64;54,00;120,27;49,09;23,48;91,57;37,57;14,09;44,00;10,00;22,00;24,00;25,00;31,00;14,00;6,00;16,00;3,00;41,00;6,00;7,00;3,00;2,00;7,00;4,00;4,00
2021-07-11;55,00;93,82;38,82;32,35;90,59;70,13;0,00;37,13;45,38;30,00;50,00;157,50;45,00;28,70;124,35;40,65;19,13;51,00;10,00;18,00;26,00;21,00;41,00;13,00;11,00;15,00;2,00;43,00;1,00;15,00;2,00;8,00;8,00;1,00;3,00
2021-07-18;66,00;125,71;37,71;25,14;113,14;72,73;0,00;45,80;48,49;24,44;63,56;132,00;56,22;25,93;117,86;35,36;14,14;64,00;19,00;17,00;29,00;18,00;48,00;14,00;9,00;12,00;7,00;50,00;3,00;9,00;1,00;8,00;13,00;1,00;1,00
2021-07-25;63,00;88,20;34,65;40,95;100,80;68,36;1,34;34,85;48,26;27,72;65,52;126,00;52,92;36,35;140,54;36,35;24,23;44,00;18,00;27,00;33,00;30,00;36,00;17,00;8,00;14,00;6,00;44,00;2,00;17,00;2,00;7,00;10,00;0,00;2,00
2021-08-01;49,00;114,33;42,47;35,93;94,73;77,58;2,72;44,92;57,17;26,95;66,15;134,75;46,55;56,35;137,20;36,75;19,60;84,00;14,00;23,00;30,00;22,00;40,00;9,00;10,00;15,00;1,00;56,00;2,00;10,00;2,00;5,00;11,00;6,00;2,00
2021-08-08;44,00;144,57;34,57;31,43;81,71;44,00;4,00;38,67;50,67;31,78;66,00;112,44;56,22;29,33;107,56;39,11;22,00;51,00;13,00;21,00;39,00;14,00;22,00;9,00;11,00;11,00;3,00;32,00;5,00;10,00;4,00;3,00;12,00;4,00;3,00
2021-08-15;41,00;100,92;44,15;28,38;82,00;56,03;1,37;46,47;46,47;23,06;64,06;97,38;53,81;36,18;79,59;38,59;21,71;26,00;21,00;13,00;33,00;15,00;22,00;10,00;12,00;14,00;4,00;46,00;4,00;11,00;1,00;2,00;8,00;0,00;2,00
2021-08-22;37,00;86,33;49,33;33,92;61,67;46,59;4,11;41,11;45,22;37,00;61,67;130,73;59,20;32,07;96,20;34,53;19,73;35,00;18,00;27,00;24,00;13,00;36,00;12,00;10,00;7,00;2,00;42,00;0,00;9,00;4,00;3,00;6,00;0,00;1,00
2021-08-29;27,00;124,88;57,38;37,13;77,63;47,25;2,70;37,80;54,00;22,09;63,82;122,73;54,00;22,09;90,82;34,36;19,64;35,00;17,00;34,00;33,00;12,00;42,00;10,00;10,00;13,00;2,00;40,00;5,00;4,00;3,00;2,00;6,00;2,00;2,00
2021-09-05;29,00;128,89;54,78;41,89;74,11;74,57;1,38;42,81;56,62;24,17;65,25;130,50;65,25;33,83;82,17;36,25;19,33;42,00;26,00;31,00;25,00;19,00;32,00;6,00;11,00;11,00;4,00;43,00;2,00;2,00;3,00;0,00;7,00;5,00;1,00
2021-09-12;36,00;140,73;62,18;36,00;78,55;58,67;1,33;62,67;57,33;30,86;61,71;131,14;66,86;31,20;98,40;33,60;21,60;46,00;15,00;36,00;35,00;11,00;39,00;7,00;16,00;9,00;1,00;33,00;2,00;5,00;2,00;2,00;6,00;4,00;2,00
2021-09-19;24,00;178,29;78,86;34,29;96,00;77,65;2,82;69,18;59,29;28,80;57,60;120,00;60,00;24,00;88,80;38,40;24,00;50,00;13,00;24,00;29,00;10,00;34,00;13,00;13,00;6,00;4,00;42,00;1,00;4,00;5,00;3,00;4,00;1,00;1,00
2021-09-26;23,00;157,71;75,57;42,71;98,57;77,12;2,71;63,59;55,47;30,67;61,33;148,22;84,33;25,56;109,89;46,00;23,00;40,00;21,00;26,00;29,00;8,00;40,00;19,00;12,00;10,00;2,00;32,00;1,00;8,00;1,00;2,00;2,00;2,00;2,00
2021-10-03;24,00;159,00;69,00;48,00;87,00;93,33;1,33;62,67;73,33;38,40;79,20;168,00;84,00;38,40;115,20;38,40;33,60;52,00;22,00;22,00;33,00;10,00;39,00;14,00;18,00;6,00;2,00;40,00;2,00;7,00;3,00;3,00;7,00;6,00;2,00
2021-10-10;17,00;221,00;91,80;64,60;102,00;95,46;2,62;61,46;69,31;36,43;75,29;174,86;85,00;36,43;114,14;36,43;41,29;34,00;22,00;35,00;26,00;19,00;37,00;9,00;13,00;9,00;2,00;46,00;4,00;8,00;3,00;2,00;10,00;1,00;2,00
2021-10-17;24,00;216,00;60,00;51,00;75,00;69,33;2,67;76,00;50,67;33,60;64,80;148,80;81,60;28,80;91,20;45,60;36,00;41,00;28,00;38,00;30,00;10,00;30,00;15,00;9,00;11,00;6,00;47,00;2,00;3,00;2,00;4,00;5,00;3,00;1,00
2021-10-24;20,00;183,33;66,67;60,00;90,00;68,57;2,86;57,14;57,14;22,50;67,50;167,50;70,00;45,00;70,00;47,50;37,50;31,00;23,00;30,00;35,00;27,00;46,00;18,00;10,00;8,00;2,00;38,00;1,00;3,00;3,00;2,00;2,00;6,00;1,00
2021-10-31;15,00;153,00;69,00;39,00;69,00;70,91;4,09;64,09;42,27;47,50;62,50;132,50;72,50;35,00;52,50;42,50;47,50;27,00;17,00;24,00;41,00;8,00;40,00;11,00;12,00;4,00;2,00;34,00;1,00;2,00;5,00;0,00;5,00;2,00;1,00
2021-11-07;11,00;209,00;77,00;55,00;51,33;56,38;1,38;52,25;53,63;35,75;68,75;162,25;71,50;33,00;48,40;39,60;30,80;22,00;16,00;35,00;36,00;8,00;41,00;11,00;7,00;7,00;0,00;25,00;1,00;3,00;2,00;1,00;4,00;2,00;1,00
2021-11-14;11,00;179,67;95,33;40,33;62,33;52,25;1,38;64,63;39,88;35,75;60,50;129,25;68,75;17,60;41,80;28,60;28,60;27,00;22,00;16,00;31,00;7,00;24,00;12,00;8,00;4,00;1,00;37,00;3,00;4,00;2,00;0,00;5,00;1,00;1,00
2021-11-21;12,00;117,00;60,00;24,00;54,00;41,33;1,33;49,33;25,33;31,20;43,20;108,00;57,60;21,60;31,20;16,80;38,40;16,00;15,00;22,00;29,00;4,00;25,00;7,00;14,00;4,00;2,00;25,00;3,00;2,00;2,00;1,00;4,00;1,00;1,00
2021-11-28;12,00;114,00;48,00;21,00;39,00;33,33;2,67;48,00;26,67;14,40;33,60;88,80;50,40;12,00;36,00;9,60;31,20;23,00;13,00;19,00;26,00;7,00;15,00;8,00;2,00;3,00;3,00;37,00;1,00;0,00;0,00;3,00;3,00;1,00;0,00
2021-12-05;6,00;96,00;30,00;15,00;45,00;45,00;3,00;45,00;22,50;24,00;42,00;120,00;63,00;14,00;24,00;16,00;24,00;11,00;14,00;23,00;20,00;6,00;16,00;10,00;6,00;6,00;2,00;18,00;2,00;1,00;2,00;3,00;2,00;0,00;1,00
2021-12-12;6,00;102,00;39,00;27,00;42,00;38,40;2,40;38,40;27,60;14,00;22,00;88,00;34,00;18,00;16,00;14,00;20,00;14,00;16,00;16,00;23,00;9,00;17,00;5,00;7,00;2,00;2,00;23,00;1,00;2,00;2,00;2,00;2,00;3,00;1,00
2021-12-19;9,00;123,00;36,00;18,00;48,00;45,00;1,29;50,14;32,14;11,25;29,25;67,50;51,75;18,00;22,50;18,00;18,00;9,00;14,00;25,00;31,00;8,00;23,00;7,00;2,00;2,00;4,00;20,00;0,00;0,00;2,00;3,00;5,00;2,00;1,00
2021-12-26;21,00;126,00;42,00;18,00;54,00;42,00;2,80;40,60;36,40;23,63;49,88;94,50;60,38;35,00;32,67;18,67;14,00;20,00;15,00;27,00;30,00;7,00;19,00;13,00;6,00;2,00;2,00;44,00;1,00;5,00;2,00;2,00;5,00;1,00;0,00
2022-01-02;15,00;111,00;51,00;24,00;54,00;30,00;0,00;43,64;43,64;20,00;42,50;82,50;47,50;17,50;27,50;20,00;10,00;19,00;17,00;21,00;35,00;4,00;24,00;15,00;9,00;4,00;1,00;25,00;2,00;3,00;3,00;1,00;6,00;3,00;2,00
2022-01-09;13,00;107,25;42,25;19,50;55,25;27,30;2,60;50,70;35,10;20,80;31,20;88,40;62,40;21,67;28,17;17,33;6,50;15,00;11,00;12,00;27,00;6,00;23,00;8,00;8,00;5,00;2,00;30,00;2,00;3,00;1,00;1,00;8,00;0,00;2,00
2022-01-16;10,00;116,67;53,33;30,00;63,33;40,00;2,50;36,25;37,50;20,00;22,50;95,00;70,00;25,00;52,50;22,50;7,50;20,00;10,00;18,00;21,00;8,00;11,00;6,00;9,00;3,00;2,00;30,00;2,00;3,00;3,00;2,00;8,00;0,00;0,00
2022-01-23;21,00;114,00;66,00;30,00;60,00;48,56;1,31;74,81;45,94;21,00;44,33;100,33;77,00;23,33;44,33;18,67;16,33;29,00;16,00;17,00;22,00;8,00;16,00;12,00;5,00;7,00;1,00;33,00;1,00;6,00;1,00;1,00;6,00;0,00;2,00
2022-01-30;19,00;139,33;69,67;38,00;72,83;63,79;1,36;57,00;63,79;23,75;49,88;137,75;54,63;23,75;57,00;23,75;16,63;27,00;23,00;13,00;28,00;12,00;30,00;10,00;6,00;7,00;3,00;39,00;2,00;5,00;3,00;2,00;5,00;2,00;0,00
2022-02-06;23,00;187,29;95,29;42,71;105,14;77,12;4,06;73,06;51,41;30,67;58,78;135,44;74,11;38,33;58,78;35,78;23,00;31,00;28,00;17,00;27,00;11,00;29,00;16,00;12,00;6,00;3,00;46,00;6,00;2,00;4,00;4,00;4,00;1,00;0,00
2022-02-13;27,00;153,00;96,00;51,00;102,00;76,95;2,70;76,95;58,05;31,91;51,55;144,82;85,91;24,55;58,91;36,82;17,18;40,00;22,00;25,00;30,00;9,00;28,00;15,00;10,00;6,00;5,00;53,00;5,00;2,00;3,00;4,00;7,00;3,00;1,00
2022-02-20;23,00;161,00;105,14;49,29;115,00;64,94;1,35;79,82;64,94;38,33;58,78;130,33;76,67;29,90;73,60;25,30;18,40;27,00;38,00;25,00;31,00;14,00;27,00;14,00;9,00;7,00;3,00;48,00;2,00;9,00;4,00;0,00;2,00;3,00;1,00
2022-02-27;30,00;170,00;83,33;53,33;106,67;58,64;2,73;66,82;61,36;27,50;45,00;155,00;77,50;27,69;69,23;32,31;18,46;32,00;21,00;18,00;22,00;11,00;36,00;22,00;14,00;9,00;1,00;33,00;7,00;2,00;2,00;3,00;7,00;1,00;2,00
2022-03-06;30,00;198,00;96,00;48,00;105,00;77,73;2,73;80,45;72,27;35,00;57,50;152,50;92,50;25,38;66,92;30,00;20,77;44,00;36,00;20,00;35,00;12,00;37,00;9,00;8,00;11,00;2,00;44,00;2,00;2,00;4,00;5,00;6,00;2,00;1,00
2022-03-13;37,00;191,17;107,92;52,42;132,58;86,33;1,37;76,74;75,37;29,60;64,13;125,80;86,33;27,13;66,60;29,60;37,00;27,00;39,00;22,00;35,00;19,00;51,00;15,00;8,00;14,00;2,00;46,00;3,00;7,00;2,00;5,00;12,00;5,00;2,00
2022-03-20;34,00;222,55;117,45;68,00;105,09;88,40;2,72;77,52;76,16;48,57;46,14;138,43;82,57;31,57;70,43;51,00;29,14;39,00;34,00;24,00;35,00;25,00;30,00;12,00;7,00;10,00;2,00;52,00;5,00;5,00;3,00;4,00;10,00;1,00;3,00
2022-03-27;30,00;213,33;106,67;70,00;116,67;84,55;0,00;83,18;76,36;32,50;80,00;155,00;90,00;37,50;87,50;45,00;20,00;47,00;35,00;35,00;45,00;10,00;42,00;17,00;14,00;8,00;2,00;54,00;2,00;5,00;1,00;3,00;10,00;2,00;1,00
2022-04-03;29,00;264,22;135,33;80,56;145,00;93,59;3,95;92,27;77,77;36,25;84,58;188,50;99,08;43,50;120,83;53,17;31,42;42,00;38,00;35,00;41,00;21,00;37,00;19,00;15,00;9,00;3,00;58,00;4,00;10,00;4,00;5,00;12,00;2,00;1,00
2022-04-10;56,00;311,11;140,00;90,22;177,33;110,63;2,73;87,41;96,98;63,30;85,22;243,48;94,96;41,39;116,87;53,57;65,74;55,00;38,00;45,00;41,00;26,00;62,00;22,00;17,00;15,00;6,00;65,00;4,00;16,00;5,00;5,00;14,00;6,00;4,00
2022-04-17;48,00;272,00;131,20;89,60;153,60;112,46;0,00;78,17;86,40;37,89;101,05;222,32;101,05;33,60;120,00;48,00;52,80;67,00;39,00;50,00;45,00;33,00;68,00;19,00;25,00;11,00;4,00;64,00;2,00;5,00;4,00;5,00;17,00;8,00;4,00
2022-04-24;46,00;193,86;138,00;78,86;131,43;97,41;2,71;96,06;79,82;38,33;92,00;189,11;86,89;43,58;94,42;50,84;33,89;60,00;39,00;27,00;35,00;15,00;53,00;15,00;10,00;13,00;3,00;59,00;6,00;8,00;1,00;7,00;6,00;4,00;2,00
