Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-30;54,00;176,73;171,82;117,82;186,55;59,79;5,79;102,21;59,79;19,29;119,57;239,14;65,57;18,00;114,00;48,00;30,00;60,28;60,28;54,00;89,16;54,00;103,37;18,51;12,34;18,51;6,17;74,06;18,00;18,00;6,00;6,00;6,00;0,00;0,00
2019-07-07;42,00;252,00;149,33;79,33;196,00;53,45;11,45;95,45;89,73;61,09;179,45;164,18;87,82;24,00;153,00;78,00;18,00;48,36;36,91;78,91;96,73;31,11;98,00;98,00;24,89;12,00;0,00;118,50;12,00;24,00;6,00;12,00;0,00;0,00;6,00
2019-07-14;45,00;255,00;175,00;95,00;295,00;111,52;5,87;131,09;72,39;48,75;176,25;277,50;86,25;39,00;138,00;84,00;72,00;51,25;51,25;18,75;70,00;20,17;138,10;20,17;46,55;6,00;6,00;115,50;0,00;19,00;19,00;13,00;32,00;19,00;0,00
2019-07-21;83,00;239,24;205,06;190,41;185,53;111,95;7,72;140,91;119,67;60,36;177,32;260,32;94,32;20,75;145,25;112,64;41,50;104,38;70,42;62,88;49,05;48,29;104,13;61,87;48,29;7,55;13,58;125,25;21,00;0,00;7,00;7,00;28,00;0,00;0,00
2019-07-28;49,00;210,70;171,50;93,10;210,70;99,96;0,00;92,12;86,24;18,85;135,69;237,46;67,85;36,75;122,50;94,94;64,31;35,18;55,28;49,00;125,64;21,44;105,66;13,78;56,66;13,78;7,66;134,75;7,00;0,00;14,00;0,00;14,00;7,00;0,00
2019-08-04;45,00;225,00;115,00;60,00;135,00;111,52;5,87;91,96;64,57;30,00;198,75;281,25;67,50;27,00;96,00;51,00;33,00;45,00;18,75;70,00;76,25;12,41;38,79;32,59;26,38;25,50;6,00;88,50;13,00;13,00;6,00;6,00;13,00;6,00;0,00
2019-08-11;29,00;343,17;227,17;106,33;188,50;54,13;0,00;59,93;71,53;32,63;123,25;192,13;61,63;40,60;110,20;63,80;40,60;65,57;46,65;46,65;70,61;22,89;59,53;47,32;35,11;24,42;12,21;88,53;6,00;12,00;0,00;6,00;12,00;0,00;6,00
2019-08-18;28,00;200,67;186,67;79,33;163,33;95,20;0,00;78,40;72,80;28,00;152,00;236,00;128,00;36,40;86,80;53,20;47,60;49,91;49,91;65,74;71,83;16,21;92,84;54,53;16,21;33,89;0,00;94,32;11,00;17,00;11,00;0,00;0,00;6,00;0,00
2019-08-25;34,00;204,00;204,00;97,14;189,43;71,78;11,33;128,44;66,11;3,78;98,22;211,56;45,33;12,36;98,91;46,36;40,18;56,67;50,37;51,63;68,00;6,18;97,36;34,00;29,36;10,82;6,18;75,73;0,00;0,00;6,00;23,00;11,00;6,00;0,00
2019-09-01;11,00;313,50;225,50;110,00;242,00;102,67;5,50;62,33;102,67;55,00;179,67;253,00;69,67;35,75;104,50;85,25;35,75;59,13;75,63;46,75;82,50;11,00;66,00;44,00;50,29;11,00;11,00;89,57;0,00;5,00;0,00;5,00;5,00;0,00;0,00
2019-09-08;33,00;207,43;240,43;113,14;174,43;118,41;5,82;91,24;62,12;33,00;117,33;198,00;73,33;18,00;78,00;57,00;51,00;26,89;59,89;44,00;53,78;16,50;88,50;27,00;27,00;16,50;0,00;117,00;17,00;11,00;17,00;11,00;6,00;6,00;6,00
2019-09-15;11,00;335,50;236,50;110,00;198,00;91,67;5,50;80,67;80,67;66,00;139,33;344,67;73,33;30,25;88,00;88,00;35,75;48,89;48,89;22,00;48,89;23,57;157,14;11,00;34,57;23,57;0,00;77,00;0,00;6,00;0,00;0,00;17,00;0,00;0,00
2019-09-22;28,00;303,33;228,67;93,33;205,33;104,53;0,00;130,67;48,53;40,00;176,00;296,00;104,00;40,44;118,22;99,56;40,44;39,45;39,45;62,36;68,73;40,44;102,67;40,44;10,89;6,22;10,89;98,00;11,00;6,00;6,00;6,00;6,00;17,00;6,00
2019-09-29;11,00;280,50;291,50;110,00;269,50;80,67;0,00;128,33;42,17;44,00;198,00;245,67;102,67;0,00;104,50;110,00;46,75;44,00;44,00;48,89;64,78;0,00;138,29;17,29;34,57;34,57;11,00;81,71;0,00;17,00;6,00;0,00;11,00;0,00;6,00
2019-10-06;34,00;291,43;199,14;131,14;136,00;111,44;5,67;122,78;66,11;56,67;192,67;230,44;98,22;46,36;148,36;136,00;92,73;45,33;61,70;61,70;68,00;34,00;103,55;17,00;6,18;29,36;0,00;132,91;0,00;6,00;6,00;0,00;6,00;6,00;0,00
2019-10-13;28,00;270,67;205,33;154,00;228,67;110,13;5,60;147,47;16,80;28,00;152,00;324,00;88,00;34,22;124,44;105,78;40,44;34,36;50,91;34,36;80,18;34,22;85,56;34,22;23,33;0,00;0,00;127,56;17,00;6,00;0,00;6,00;17,00;23,00;6,00
2019-10-20;27,00;288,00;162,00;81,00;135,00;125,36;0,00;136,93;48,21;77,14;96,43;212,14;54,00;48,00;72,00;87,00;45,00;38,57;5,14;38,57;66,86;6,00;63,00;16,50;10,50;0,00;6,00;48,00;0,00;16,00;5,00;0,00;16,00;5,00;0,00
2019-10-27;27,00;234,00;144,00;108,00;103,50;92,57;11,57;131,14;82,93;77,14;115,71;196,71;69,43;15,00;111,00;54,00;48,00;31,91;15,95;42,95;63,82;16,50;85,50;21,00;16,50;0,00;10,50;48,00;0,00;5,00;11,00;5,00;5,00;11,00;0,00
2019-11-03;16,00;245,33;197,33;96,00;96,00;66,00;12,00;144,00;82,00;48,00;180,00;216,00;92,00;16,00;96,00;102,40;57,60;4,92;25,85;51,69;72,62;16,00;78,40;22,40;16,00;33,60;11,20;100,80;11,00;0,00;5,00;0,00;5,00;5,00;0,00
2019-11-10;16,00;277,33;149,33;74,67;144,00;88,00;6,00;110,00;34,00;20,00;160,00;224,00;84,00;16,00;320,00;92,80;80,00;51,69;35,69;46,77;56,62;0,00;60,80;38,40;11,20;11,20;0,00;60,80;5,00;0,00;0,00;11,00;5,00;11,00;0,00
2019-11-17;16,00;234,67;192,00;74,67;154,67;66,00;12,00;90,00;16,00;24,00;112,00;232,00;76,00;16,00;73,60;92,80;70,40;20,92;30,77;62,77;73,85;6,40;96,00;22,40;28,80;5,82;5,82;56,73;16,00;11,00;5,00;5,00;11,00;0,00;0,00
2019-11-24;21,00;231,00;210,00;52,50;84,00;47,73;0,00;84,00;36,27;46,20;96,60;243,60;63,00;27,00;60,00;87,00;96,00;35,82;30,88;25,94;56,82;0,00;52,50;31,50;31,50;16,50;10,50;52,50;5,00;5,00;5,00;0,00;11,00;5,00;0,00
2019-12-01;11,00;291,50;137,50;115,50;170,50;45,83;5,50;124,67;42,17;47,67;80,67;157,67;66,00;24,75;44,00;60,50;66,00;36,67;36,67;20,78;47,67;28,29;100,57;28,29;6,29;17,29;11,00;50,29;16,00;5,00;11,00;0,00;22,00;0,00;0,00
2019-12-08;37,00;157,25;194,25;50,88;87,88;87,63;5,84;130,47;54,53;77,70;70,30;159,10;40,70;31,31;45,54;82,54;25,62;37,00;53,03;57,97;46,87;31,08;82,88;26,64;16,28;16,28;0,00;100,64;0,00;5,00;16,00;11,00;11,00;0,00;0,00
2019-12-15;32,00;256,00;169,14;45,71;155,43;96,00;11,29;84,71;69,65;56,00;140,00;264,00;84,00;43,64;64,00;78,55;43,64;43,08;16,00;64,00;68,92;0,00;76,19;10,67;16,76;10,67;10,67;76,19;0,00;5,00;11,00;0,00;22,00;22,00;0,00
2019-12-22;13,00;216,67;190,67;99,67;160,33;79,86;5,57;68,71;68,71;34,67;186,33;260,00;78,00;35,75;104,00;78,00;48,75;26,00;53,30;85,80;39,00;6,50;68,25;21,13;6,50;21,13;13,00;123,50;0,00;13,00;0,00;13,00;19,00;0,00;0,00
2019-12-29;12,00;244,00;168,00;76,00;160,00;122,00;6,00;84,00;38,00;24,00;128,00;288,00;52,00;6,00;51,00;69,00;51,00;40,80;52,80;24,00;64,80;0,00;60,00;12,00;18,00;12,00;6,00;135,00;0,00;0,00;12,00;0,00;12,00;6,00;0,00
2020-01-05;31,00;194,86;128,43;39,86;141,71;110,44;0,00;69,75;73,63;34,88;131,75;166,63;85,25;14,09;33,82;109,91;11,27;62,00;71,92;21,08;57,04;20,67;45,76;25,10;20,67;14,76;10,33;101,86;21,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-01-12;20,00;295,00;185,00;110,00;105,00;58,00;6,00;68,00;48,00;40,00;132,00;232,00;96,00;25,71;54,29;57,14;14,29;25,00;50,00;35,00;90,00;20,00;81,54;46,15;26,15;20,00;4,62;118,46;5,00;15,00;5,00;15,00;5,00;5,00;0,00
2020-01-19;10,00;180,00;205,00;140,00;245,00;128,00;6,00;96,00;80,00;36,67;83,33;163,33;90,00;16,67;116,67;73,33;10,00;46,25;41,25;41,25;76,25;10,00;67,14;42,86;18,57;20,00;10,00;125,71;5,00;21,00;5,00;0,00;15,00;5,00;5,00
2020-01-26;15,00;195,00;155,00;75,00;170,00;114,38;9,38;144,38;75,00;41,25;105,00;221,25;108,75;21,00;63,00;78,00;30,00;20,00;30,00;15,00;60,00;25,50;49,50;25,50;25,50;15,00;0,00;111,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-02-02;21,00;215,25;162,75;73,50;152,25;108,82;0,00;133,64;45,82;50,40;138,60;239,40;130,20;15,00;69,00;93,00;27,00;43,31;38,06;43,31;53,81;22,62;59,77;27,46;4,85;36,00;4,50;66,00;5,00;10,00;5,00;0,00;5,00;5,00;0,00
2020-02-09;20,00;200,00;220,00;95,00;150,00;112,73;0,00;98,18;34,55;60,00;228,00;220,00;80,00;20,00;54,29;65,71;25,71;51,25;36,25;20,00;117,50;10,77;67,69;26,15;41,54;10,00;10,00;127,14;5,00;5,00;10,00;5,00;5,00;10,00;0,00
2020-02-16;52,00;189,09;174,91;80,36;127,64;132,89;15,41;148,30;84,74;29,71;159,71;241,43;70,57;14,44;86,67;80,89;14,44;30,95;35,90;47,05;87,90;15,29;52,00;26,00;10,71;31,20;14,86;52,00;16,00;0,00;0,00;0,00;11,00;11,00;0,00
2020-02-23;29,00;188,50;164,33;38,67;212,67;88,93;0,00;114,07;59,93;21,75;105,13;163,13;79,75;23,20;52,20;78,30;20,30;49,17;59,26;44,13;49,17;15,26;19,84;19,84;24,42;19,84;4,58;70,21;5,00;5,00;10,00;0,00;0,00;10,00;0,00
2020-03-01;44,00;229,78;117,33;53,78;127,11;72,70;0,00;84,17;49,74;40,00;120,00;164,00;112,00;23,47;67,47;38,13;44,00;23,89;23,89;49,03;64,11;19,72;68,28;4,55;9,10;0,00;0,00;78,90;0,00;10,00;5,00;0,00;5,00;5,00;5,00
2020-03-08;19,00;123,50;61,75;99,75;104,50;66,50;0,00;76,00;47,50;41,80;76,00;114,00;53,20;9,50;50,67;60,17;19,00;13,93;24,07;43,07;72,20;0,00;58,58;25,33;4,75;4,38;4,38;73,08;5,00;5,00;5,00;5,00;0,00;5,00;0,00
2020-03-15;15,00;115,00;60,00;25,00;50,00;76,88;0,00;61,88;56,25;3,75;67,50;41,25;30,00;6,00;102,00;30,00;9,00;15,00;23,75;10,00;33,75;4,50;19,50;4,50;9,00;15,00;0,00;34,50;5,00;0,00;10,00;0,00;5,00;0,00;0,00
2020-03-22;0,00;18,00;11,00;4,00;6,00;25,00;0,00;34,00;10,00;2,00;13,00;12,00;6,00;2,00;27,00;8,00;5,00;8,00;15,00;8,00;30,00;9,00;15,00;0,00;6,00;3,00;3,00;12,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00
2020-03-29;9,00;54,00;36,00;22,50;54,00;70,20;3,60;18,00;12,60;9,00;54,00;49,50;22,50;0,00;42,00;18,00;15,00;5,14;5,14;5,14;33,43;4,50;22,50;4,50;0,00;9,00;0,00;13,50;5,00;0,00;5,00;5,00;5,00;0,00;5,00
2020-04-05;5,00;35,00;60,00;15,00;20,00;13,33;0,00;26,67;18,33;5,00;35,00;55,00;15,00;0,00;25,00;22,50;0,00;15,00;10,00;20,00;25,00;0,00;21,67;5,00;0,00;0,00;5,00;40,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-04-12;0,00;17,00;7,00;5,00;5,00;8,00;0,00;0,00;5,00;1,00;13,00;17,00;7,00;0,00;3,00;9,00;3,00;8,00;16,00;8,00;8,00;0,00;13,00;3,00;0,00;7,00;3,00;17,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00
2020-04-19;5,00;55,00;35,00;15,00;50,00;42,50;0,00;25,00;17,50;20,00;35,00;55,00;35,00;7,50;20,00;5,00;7,50;10,00;18,75;0,00;28,75;0,00;31,67;21,67;10,00;0,00;0,00;31,67;10,00;10,00;0,00;0,00;5,00;0,00;0,00
2020-04-26;9,00;85,50;45,00;27,00;18,00;43,20;0,00;21,60;21,60;9,00;63,00;27,00;27,00;9,00;15,00;24,00;6,00;23,14;9,00;5,14;23,14;0,00;9,00;22,50;4,50;4,50;0,00;31,50;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-05-03;14,00;42,00;32,67;28,00;23,33;26,00;0,00;40,00;6,00;7,00;38,50;56,00;0,00;0,00;14,00;5,60;0,00;29,27;10,18;5,09;19,09;24,89;14,00;9,33;4,67;0,00;9,33;20,22;0,00;0,00;0,00;0,00;0,00;0,00;5,00
2020-05-10;9,00;72,00;58,50;0,00;31,50;39,60;0,00;36,00;18,00;4,50;40,50;54,00;31,50;15,00;24,00;0,00;9,00;10,29;10,29;10,29;33,43;4,50;22,50;18,00;0,00;0,00;0,00;24,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00
2020-05-17;10,00;45,00;55,00;20,00;20,00;10,00;0,00;22,00;42,00;13,33;50,00;63,33;23,33;0,00;40,00;30,00;23,33;10,00;5,00;0,00;15,00;0,00;18,57;14,29;4,29;0,00;4,29;14,29;0,00;0,00;0,00;0,00;10,00;0,00;0,00
2020-05-24;5,00;60,00;15,00;10,00;35,00;51,67;0,00;26,67;16,67;5,00;60,00;105,00;65,00;7,50;17,50;42,50;0,00;25,00;10,00;5,00;40,00;11,67;21,67;5,00;0,00;0,00;0,00;50,00;5,00;5,00;5,00;5,00;0,00;5,00;0,00
2020-05-31;34,00;102,00;53,43;38,86;38,86;30,00;0,00;46,00;36,00;22,67;79,33;56,67;18,89;9,27;40,18;30,91;15,45;42,81;10,07;18,89;10,07;4,64;9,27;4,64;4,64;15,45;9,27;34,00;0,00;5,00;5,00;5,00;10,00;10,00;15,00
2020-06-07;23,00;78,20;50,60;18,40;55,20;74,75;0,00;46,00;46,00;26,83;65,17;80,50;30,67;14,38;46,00;25,88;17,25;24,28;8,94;8,94;28,11;13,80;27,60;27,60;18,40;13,80;13,80;61,33;0,00;5,00;5,00;9,00;5,00;9,00;0,00
2020-06-14;24,00;86,40;52,80;33,60;72,00;66,00;0,00;46,00;46,00;24,00;128,00;108,00;48,00;18,00;102,00;78,00;15,00;42,95;5,05;29,05;39,16;13,50;52,50;13,50;0,00;4,50;0,00;52,50;0,00;14,00;10,00;14,00;19,00;5,00;0,00
2020-06-21;62,00;147,85;52,46;19,08;76,31;62,00;0,00;36,81;46,50;11,63;93,00;143,38;50,38;8,86;70,86;35,43;20,67;36,69;26,57;10,12;46,82;21,70;46,50;0,00;10,85;4,54;4,54;83,17;5,00;26,00;10,00;16,00;16,00;5,00;0,00
2020-06-28;55,00;123,75;27,50;41,25;55,00;39,83;9,48;30,34;60,69;11,79;82,50;94,29;39,29;5,79;83,95;49,21;14,47;55,00;15,00;25,00;60,00;45,83;45,83;4,58;19,86;4,46;4,46;50,54;5,00;5,00;5,00;0,00;5,00;0,00;10,00
2020-07-05;90,00;108,95;42,63;52,11;80,53;53,62;5,74;32,55;32,55;11,74;82,17;113,48;58,70;21,00;21,00;33,00;27,00;31,25;5,00;52,50;37,50;32,03;64,07;4,58;4,58;16,50;16,50;48,00;0,00;5,00;0,00;0,00;5,00;5,00;5,00
2020-07-12;87,00;116,00;33,83;29,00;72,50;50,27;0,00;65,73;38,67;43,50;174,00;94,91;43,50;15,00;99,00;78,00;21,00;32,78;27,74;49,17;44,13;54,95;54,95;0,00;10,68;21,37;10,68;71,74;5,00;11,00;27,00;0,00;11,00;5,00;11,00
2020-07-19;83,00;151,35;48,82;43,94;107,41;44,40;0,00;38,60;44,40;39,52;106,71;118,57;75,10;44,46;139,32;56,32;44,46;27,67;27,67;22,64;27,67;50,72;61,48;10,76;0,00;39,24;6,04;33,20;0,00;6,00;39,00;33,00;22,00;0,00;6,00
2020-07-26;100,00;138,10;28,57;42,86;66,67;61,54;0,00;17,31;55,77;3,85;103,85;134,62;46,15;11,76;120,59;50,00;32,35;27,50;11,25;38,75;27,50;33,33;39,39;10,61;22,73;10,61;6,06;72,73;0,00;28,00;6,00;22,00;28,00;22,00;6,00
2020-08-02;43,00;143,33;28,67;33,44;52,56;48,86;0,00;15,64;33,23;15,64;78,18;121,18;43,00;15,36;107,50;33,79;21,50;54,38;11,38;26,56;65,76;10,75;38,39;10,75;0,00;10,75;6,14;27,64;0,00;11,00;5,00;0,00;22,00;0,00;11,00
2020-08-09;31,00;180,83;56,83;46,50;67,17;25,19;5,81;46,50;42,63;15,50;127,88;120,13;27,13;9,30;130,20;15,50;15,50;58,13;15,50;15,50;32,29;15,50;15,50;26,35;0,00;0,00;4,65;57,35;5,00;5,00;10,00;0,00;5,00;5,00;5,00
2020-08-16;20,00;90,00;60,00;50,00;75,00;49,09;0,00;23,64;43,64;32,00;80,00;104,00;32,00;0,00;54,29;28,57;20,00;30,00;0,00;10,00;15,00;20,00;46,15;15,38;4,62;10,77;4,62;72,31;0,00;0,00;0,00;5,00;15,00;5,00;0,00
2020-08-23;25,00;140,00;80,00;25,00;30,00;65,38;0,00;46,15;25,00;41,67;125,00;87,50;58,33;31,25;137,50;62,50;31,25;20,00;25,00;20,00;15,00;25,00;56,25;10,94;10,94;4,41;10,29;14,71;5,00;15,00;10,00;0,00;10,00;10,00;10,00
2020-08-30;41,00;102,50;56,38;56,38;25,63;25,38;5,86;15,62;52,71;18,64;119,27;119,27;74,55;5,86;111,29;43,93;20,50;30,75;25,63;10,25;30,75;10,63;60,74;4,56;10,63;10,63;4,56;66,81;0,00;5,00;0,00;5,00;10,00;0,00;0,00
2020-09-06;20,00;100,00;40,00;35,00;20,00;38,18;14,55;20,00;49,09;20,00;100,00;184,00;60,00;5,71;102,86;68,57;34,29;15,00;5,00;10,00;40,00;20,00;61,54;10,77;10,77;10,77;4,62;41,54;5,00;5,00;20,00;5,00;10,00;5,00;0,00
2020-09-13;5,00;80,00;35,00;60,00;20,00;88,33;0,00;8,33;48,33;15,00;85,00;195,00;60,00;0,00;137,50;30,00;22,50;25,00;5,00;25,00;55,00;45,00;50,00;5,00;5,00;0,00;5,00;28,33;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-09-20;5,00;115,00;40,00;55,00;25,00;91,67;0,00;35,00;48,33;20,00;110,00;245,00;115,00;7,50;135,00;20,00;5,00;45,00;10,00;30,00;15,00;5,00;76,67;0,00;11,67;0,00;5,00;66,67;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-09-27;10,00;55,00;55,00;35,00;30,00;54,00;6,00;48,00;22,00;16,67;110,00;183,33;70,00;6,67;220,00;10,00;30,00;51,25;5,00;20,00;31,25;4,29;62,86;10,00;4,29;4,29;0,00;72,86;0,00;0,00;0,00;0,00;5,00;10,00;0,00
