Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-08;15,00;19,50;3,00;17,50;1,25;5,00;8,00;3,00;5,00;6,00;1,00;6,00;4,00;1,00;1,00;6,00;0,50;6,00;1,00;2,00;3,00;1,00;0,50;0,50;0,50;2,00;1,00;1,00;0,50;0,50;0,00;0,00;0,50
2020-11-15;19,00;17,42;3,17;14,25;1,19;2,38;5,00;5,00;3,00;3,00;2,00;4,00;2,00;1,00;0,00;5,00;1,00;4,00;0,50;2,00;3,00;1,00;0,50;1,00;0,00;0,50;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-11-22;17,00;18,55;3,09;14,57;0,00;2,43;4,00;5,00;5,00;5,00;0,00;3,00;2,00;1,00;1,00;5,00;2,00;5,00;2,00;2,00;3,00;1,00;2,00;0,50;0,00;2,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00
2020-11-29;11,00;18,86;4,71;11,00;0,00;2,20;6,00;4,00;4,00;5,00;2,00;4,00;6,00;1,00;1,00;5,00;2,00;3,00;2,00;2,00;2,00;0,50;1,00;1,00;1,00;2,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00
2020-12-06;20,00;23,08;4,62;17,78;0,00;2,22;5,00;3,00;4,00;12,00;1,00;8,00;4,00;0,00;3,00;4,00;0,50;3,00;0,00;2,00;3,00;0,00;2,00;0,50;0,00;0,50;0,00;0,50;1,00;0,00;1,00;0,50;0,00
2020-12-13;19,00;17,54;4,38;19,00;0,00;4,75;5,00;4,00;6,00;5,00;2,00;7,00;3,00;0,50;1,00;4,00;0,00;4,00;1,00;1,00;4,00;1,00;1,00;1,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-12-20;24,00;22,40;3,20;14,40;1,20;2,40;3,00;4,00;6,00;6,00;1,00;6,00;8,00;0,50;2,00;7,00;1,00;4,00;1,00;1,00;2,00;2,00;1,00;1,00;0,00;0,50;0,50;0,00;0,50;0,00;0,50;0,00;0,00
2020-12-27;14,00;21,78;3,11;18,67;0,00;7,00;6,00;5,00;4,00;6,00;1,00;4,00;10,00;0,50;2,00;6,00;0,00;4,00;1,00;2,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,50;1,00;0,50;0,00;0,00;0,00
2021-01-03;16,00;20,80;4,80;11,43;0,00;4,57;5,00;5,00;4,00;8,00;1,00;5,00;2,00;1,00;0,50;5,00;2,00;7,00;1,00;5,00;3,00;1,00;2,00;3,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-01-10;20,00;21,54;4,62;17,50;1,25;2,50;5,00;5,00;4,00;10,00;4,00;7,00;4,00;1,00;2,00;4,00;0,50;3,00;1,00;3,00;1,00;0,00;2,00;1,00;0,50;3,00;1,00;1,00;0,00;0,50;1,00;0,50;0,00
2021-01-17;13,00;17,88;3,25;15,17;0,00;2,17;8,00;3,00;4,00;6,00;2,00;4,00;2,00;0,00;0,50;4,00;0,50;3,00;1,00;2,00;3,00;2,00;2,00;3,00;0,00;2,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00
2021-01-24;10,00;18,33;3,33;20,00;1,25;5,00;5,00;10,00;5,00;4,00;3,00;3,00;5,00;0,50;1,00;5,00;1,00;5,00;2,00;2,00;3,00;1,00;0,50;0,50;0,00;2,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-31;10,00;12,86;2,86;22,50;0,00;2,50;5,00;3,00;3,00;10,00;0,50;3,00;5,00;0,50;2,00;5,00;0,00;3,00;0,50;2,00;2,00;1,00;0,50;0,00;0,50;2,00;0,00;0,00;1,00;0,50;2,00;0,00;0,00
2021-02-07;11,00;22,00;4,71;17,60;0,00;2,20;5,00;3,00;8,00;10,00;1,00;4,00;1,00;0,50;2,00;3,00;1,00;3,00;2,00;3,00;1,00;0,50;1,00;0,00;0,50;2,00;1,00;1,00;0,50;0,50;0,00;0,00;0,00
2021-02-14;11,00;28,29;4,71;17,60;0,00;2,20;7,00;6,00;4,00;7,00;1,00;4,00;4,00;0,50;2,00;5,00;1,00;2,00;1,00;4,00;2,00;1,00;2,00;0,50;0,00;2,00;1,00;1,00;0,00;0,00;0,50;0,50;0,00
2021-02-21;15,00;19,50;1,50;22,50;0,00;2,50;5,00;6,00;5,00;7,00;0,50;5,00;3,00;0,50;3,00;5,00;2,00;4,00;2,00;1,00;2,00;0,50;2,00;1,00;0,00;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2021-02-28;8,00;19,20;4,80;18,00;1,00;2,00;7,00;4,00;7,00;10,00;1,00;7,00;3,00;1,00;1,00;3,00;1,00;5,00;1,00;1,00;2,00;1,00;0,00;1,00;2,00;1,00;0,50;0,50;1,00;0,00;1,00;0,00;0,00
2021-03-07;13,00;29,25;1,63;13,00;0,00;2,17;4,00;5,00;6,00;5,00;0,50;5,00;5,00;1,00;0,50;3,00;2,00;4,00;4,00;2,00;4,00;1,00;4,00;1,00;0,00;2,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00
2021-03-14;5,00;25,00;1,67;17,50;1,25;2,50;6,00;4,00;4,00;7,00;1,00;5,00;5,00;1,00;2,00;4,00;1,00;2,00;0,50;2,00;1,00;0,50;2,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,00;0,00;0,00
2021-03-21;12,00;22,50;1,50;21,60;0,00;2,40;4,00;3,00;6,00;11,00;2,00;2,00;4,00;0,50;1,00;5,00;2,00;5,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;0,50;1,00;0,50;0,50;0,50;0,00;0,00;0,00
2021-03-28;16,00;17,60;3,20;18,29;0,00;2,29;2,00;1,00;6,00;11,00;0,50;3,00;3,00;0,50;1,00;4,00;3,00;4,00;1,00;2,00;2,00;1,00;0,00;1,00;0,50;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-04-04;11,00;15,71;4,71;11,00;1,10;4,40;3,00;3,00;3,00;12,00;1,00;4,00;2,00;0,00;2,00;5,00;3,00;4,00;1,00;2,00;4,00;1,00;0,50;1,00;0,00;0,00;1,00;0,50;1,00;0,50;0,50;0,50;0,00
2021-04-11;15,00;19,50;4,50;19,29;0,00;4,29;3,00;2,00;5,00;8,00;2,00;3,00;3,00;0,50;1,00;2,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-04-18;11,00;17,29;4,71;13,20;1,10;6,60;4,00;4,00;5,00;8,00;1,00;3,00;2,00;1,00;1,00;6,00;0,50;2,00;1,00;0,00;4,00;0,00;3,00;0,50;0,50;3,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-04-25;11,00;25,14;3,14;19,80;0,00;4,40;3,00;7,00;3,00;6,00;1,00;5,00;3,00;1,00;2,00;5,00;0,50;3,00;2,00;3,00;3,00;1,00;0,50;0,50;0,50;3,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-05-02;8,00;28,80;4,80;18,00;0,00;8,00;2,00;6,00;4,00;10,00;2,00;7,00;3,00;1,00;3,00;4,00;0,50;5,00;4,00;4,00;4,00;0,50;2,00;2,00;0,50;4,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-09;14,00;24,89;3,11;233,33;1,17;9,33;4,00;7,00;4,00;10,00;0,50;6,00;4,00;1,00;3,00;3,00;1,00;2,00;2,00;4,00;2,00;2,00;3,00;0,50;0,50;1,00;2,00;0,50;0,00;0,00;1,00;0,00;0,00
2021-05-16;17,00;27,82;4,64;80,14;1,21;9,71;7,00;6,00;6,00;11,00;2,00;9,00;3,00;2,00;3,00;5,00;1,00;4,00;0,50;2,00;4,00;0,50;1,00;3,00;0,50;3,00;2,00;0,50;1,00;0,00;1,00;0,00;0,00
2021-05-23;24,00;38,40;4,80;28,80;0,00;9,60;4,00;5,00;7,00;10,00;2,00;11,00;5,00;1,00;4,00;5,00;2,00;1,00;3,00;1,00;4,00;1,00;2,00;2,00;0,50;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,50
2021-05-30;14,00;34,22;6,22;25,67;0,00;7,00;4,00;9,00;9,00;12,00;3,00;7,00;4,00;0,00;4,00;7,00;2,00;6,00;2,00;5,00;2,00;0,00;3,00;1,00;0,50;3,00;1,00;0,50;0,50;0,50;4,00;0,00;0,00
2021-06-06;16,00;30,40;6,40;29,71;1,14;13,71;6,00;7,00;10,00;9,00;3,00;10,00;5,00;1,00;5,00;3,00;3,00;3,00;4,00;3,00;3,00;1,00;3,00;1,00;0,50;2,00;2,00;1,00;3,00;0,00;0,50;0,50;0,00
2021-06-13;13,00;35,75;6,50;30,33;2,17;13,00;4,00;7,00;7,00;9,00;3,00;7,00;5,00;1,00;2,00;7,00;1,00;4,00;5,00;2,00;4,00;1,00;4,00;3,00;2,00;2,00;1,00;0,50;0,00;0,50;0,50;0,50;1,00
2021-06-20;16,00;32,00;7,27;27,43;1,14;9,14;7,00;6,00;12,00;10,00;8,00;13,00;7,00;0,50;8,00;10,00;2,00;2,00;2,00;2,00;2,00;2,00;1,00;1,00;0,00;2,00;3,00;1,00;0,00;0,00;1,00;0,00;0,50
2021-06-27;21,00;39,00;12,00;23,33;1,17;7,00;5,00;13,00;8,00;12,00;3,00;12,00;9,00;1,00;7,00;7,00;1,00;6,00;6,00;6,00;5,00;4,00;1,00;2,00;0,50;1,00;3,00;4,00;1,00;0,00;1,00;0,00;0,00
2021-07-04;15,00;40,50;7,50;50,00;1,25;12,50;8,00;9,00;11,00;18,00;2,00;11,00;10,00;3,00;4,00;6,00;2,00;6,00;4,00;5,00;5,00;2,00;6,00;0,00;3,00;2,00;0,50;1,00;2,00;0,50;1,00;0,00;1,00
2021-07-11;14,00;42,00;10,89;32,67;0,00;9,33;8,00;8,00;13,00;11,00;4,00;12,00;11,00;1,00;4,00;15,00;2,00;9,00;6,00;4,00;3,00;1,00;5,00;3,00;1,00;4,00;3,00;1,00;1,00;0,00;0,50;0,00;0,00
2021-07-18;14,00;35,78;9,33;30,33;0,00;9,33;8,00;10,00;8,00;17,00;1,00;11,00;7,00;1,00;4,00;14,00;2,00;5,00;6,00;5,00;3,00;2,00;3,00;3,00;0,00;4,00;4,00;0,50;3,00;1,00;2,00;0,00;0,00
2021-07-25;18,00;39,00;9,00;29,25;2,25;9,00;6,00;13,00;13,00;9,00;5,00;10,00;8,00;2,00;3,00;11,00;4,00;5,00;3,00;4,00;7,00;4,00;4,00;4,00;0,50;2,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2021-08-01;23,00;52,13;12,27;41,40;1,15;9,20;10,00;8,00;10,00;12,00;2,00;11,00;8,00;2,00;7,00;11,00;3,00;9,00;4,00;4,00;5,00;4,00;4,00;3,00;1,00;2,00;5,00;3,00;1,00;0,50;1,00;0,00;0,50
2021-08-08;25,00;75,00;15,63;45,45;1,14;18,18;9,00;10,00;11,00;11,00;5,00;17,00;6,00;5,00;4,00;14,00;2,00;5,00;4,00;3,00;4,00;4,00;5,00;2,00;1,00;2,00;5,00;3,00;3,00;0,00;0,00;0,00;0,50
2021-08-15;29,00;64,11;13,74;33,46;1,12;11,15;8,00;13,00;12,00;19,00;5,00;21,00;13,00;0,00;6,00;12,00;2,00;7,00;6,00;6,00;3,00;1,00;7,00;3,00;1,00;2,00;3,00;2,00;1,00;0,00;2,00;0,50;0,00
2021-08-22;25,00;56,25;17,19;47,73;2,27;13,64;12,00;9,00;14,00;12,00;11,00;15,00;13,00;3,00;5,00;20,00;3,00;7,00;3,00;5,00;7,00;3,00;7,00;3,00;1,00;2,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00
2021-08-29;32,00;67,05;16,76;45,71;2,29;13,71;13,00;12,00;20,00;13,00;5,00;14,00;14,00;3,00;4,00;15,00;3,00;6,00;2,00;8,00;7,00;3,00;5,00;4,00;1,00;5,00;1,00;3,00;2,00;0,00;2,00;0,00;0,50
2021-09-05;34,00;57,18;17,00;54,40;1,13;11,33;16,00;9,00;18,00;17,00;3,00;24,00;16,00;2,00;5,00;15,00;1,00;6,00;4,00;6,00;4,00;2,00;6,00;4,00;2,00;2,00;4,00;1,00;2,00;1,00;1,00;0,00;0,00
2021-09-12;33,00;66,00;15,00;56,57;1,18;16,50;17,00;12,00;19,00;11,00;8,00;20,00;13,00;2,00;5,00;13,00;4,00;7,00;2,00;4,00;6,00;4,00;5,00;3,00;1,00;5,00;4,00;1,00;1,00;0,00;1,00;0,50;0,00
2021-09-19;44,00;70,71;18,86;53,26;1,16;16,21;16,00;17,00;16,00;11,00;3,00;13,00;10,00;3,00;4,00;15,00;3,00;7,00;1,00;6,00;9,00;2,00;5,00;5,00;0,50;5,00;3,00;2,00;1,00;0,00;1,00;0,50;0,00
2021-09-26;39,00;76,44;17,16;48,18;0,00;16,06;18,00;19,00;13,00;13,00;5,00;15,00;12,00;1,00;3,00;19,00;3,00;8,00;3,00;7,00;7,00;2,00;8,00;3,00;1,00;7,00;1,00;1,00;2,00;0,50;2,00;0,00;0,00
2021-10-03;44,00;75,43;15,71;44,00;1,16;13,89;15,00;13,00;14,00;20,00;13,00;16,00;16,00;2,00;4,00;10,00;3,00;9,00;1,00;3,00;4,00;3,00;5,00;1,00;0,50;3,00;3,00;1,00;1,00;0,00;0,50;0,00;0,50
2021-10-10;38,00;71,25;12,67;47,50;1,19;16,63;23,00;14,00;15,00;17,00;17,00;20,00;20,00;4,00;2,00;18,00;4,00;10,00;4,00;8,00;5,00;2,00;6,00;1,00;1,00;4,00;4,00;1,00;2,00;1,00;2,00;0,50;0,00
2021-10-17;36,00;64,17;12,52;36,00;0,00;13,50;19,00;19,00;13,00;23,00;18,00;17,00;19,00;3,00;6,00;12,00;3,00;7,00;2,00;7,00;6,00;4,00;4,00;2,00;1,00;3,00;3,00;1,00;0,00;0,00;2,00;0,50;0,00
2021-10-24;36,00;54,78;12,52;45,60;0,00;12,00;17,00;16,00;12,00;15,00;9,00;17,00;36,00;1,00;5,00;14,00;3,00;7,00;3,00;6,00;5,00;4,00;5,00;4,00;1,00;4,00;3,00;1,00;1,00;0,00;1,00;0,00;1,00
2021-10-31;38,00;63,33;12,67;42,75;1,19;16,63;18,00;13,00;13,00;20,00;17,00;17,00;22,00;6,00;3,00;12,00;3,00;5,00;2,00;4,00;6,00;2,00;5,00;3,00;1,00;3,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-11-07;45,00;60,52;13,97;45,00;1,13;15,75;20,00;10,00;12,00;23,00;17,00;13,00;17,00;5,00;3,00;11,00;1,00;8,00;3,00;4,00;10,00;2,00;4,00;2,00;1,00;2,00;2,00;2,00;1,00;0,50;1,00;0,00;0,50
2021-11-14;43,00;61,43;7,68;33,95;1,13;9,05;19,00;10,00;15,00;17,00;16,00;18,00;21,00;4,00;3,00;10,00;2,00;5,00;3,00;4,00;6,00;3,00;7,00;2,00;1,00;3,00;2,00;2,00;1,00;1,00;1,00;0,00;0,50
2021-11-21;35,00;49,32;11,14;35,00;1,17;16,33;17,00;12,00;14,00;16,00;14,00;14,00;15,00;3,00;1,00;10,00;1,00;2,00;2,00;4,00;6,00;2,00;4,00;2,00;1,00;3,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00
2021-11-28;38,00;48,64;7,60;33,25;1,19;11,88;20,00;8,00;16,00;19,00;13,00;12,00;10,00;3,00;3,00;11,00;2,00;4,00;1,00;2,00;9,00;3,00;4,00;4,00;1,00;2,00;3,00;1,00;0,50;1,00;0,50;0,00;0,00
2021-12-05;25,00;43,75;6,25;36,36;1,14;9,09;16,00;10,00;12,00;17,00;14,00;13,00;6,00;4,00;3,00;8,00;1,00;4,00;2,00;5,00;6,00;1,00;3,00;1,00;1,00;3,00;1,00;1,00;0,50;1,00;1,00;0,00;0,50
2021-12-12;23,00;39,87;6,13;25,30;1,15;6,90;13,00;8,00;14,00;13,00;11,00;11,00;8,00;1,00;1,00;10,00;1,00;4,00;3,00;3,00;4,00;1,00;4,00;1,00;0,50;1,00;1,00;1,00;1,00;1,00;2,00;0,50;0,00
2021-12-19;21,00;35,54;6,46;21,00;0,00;7,00;11,00;10,00;11,00;17,00;8,00;7,00;6,00;0,00;3,00;9,00;1,00;5,00;1,00;5,00;4,00;2,00;2,00;3,00;0,50;3,00;2,00;2,00;0,50;0,00;0,00;0,00;0,00
2021-12-26;24,00;49,60;6,40;19,20;1,20;9,60;19,00;9,00;7,00;15,00;17,00;9,00;41,00;1,00;3,00;8,00;2,00;6,00;3,00;4,00;6,00;2,00;3,00;1,00;0,00;2,00;2,00;1,00;1,00;0,00;2,00;0,50;0,00
2022-01-02;30,00;53,68;7,89;27,69;0,00;13,85;15,00;4,00;17,00;15,00;14,00;14,00;13,00;2,00;1,00;6,00;2,00;6,00;1,00;3,00;5,00;2,00;4,00;3,00;1,00;6,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00
2022-01-09;27,00;44,47;9,53;27,00;1,13;6,75;11,00;8,00;13,00;13,00;14,00;11,00;13,00;1,00;2,00;8,00;0,50;6,00;2,00;4,00;3,00;1,00;2,00;3,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,50;0,00
2022-01-16;36,00;54,00;6,00;36,00;0,00;9,00;10,00;9,00;11,00;18,00;14,00;13,00;11,00;1,00;4,00;15,00;3,00;8,00;2,00;2,00;3,00;2,00;3,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;1,00;0,50;0,00
2022-01-23;29,00;61,05;9,16;40,15;1,12;8,92;13,00;11,00;12,00;20,00;18,00;18,00;15,00;0,50;5,00;13,00;0,50;3,00;2,00;4,00;4,00;2,00;5,00;3,00;1,00;4,00;1,00;0,00;0,50;0,50;0,00;0,00;0,50
2022-01-30;40,00;49,23;13,85;35,29;0,00;14,12;14,00;11,00;17,00;17,00;16,00;16,00;11,00;2,00;4,00;15,00;0,50;4,00;2,00;2,00;6,00;4,00;1,00;2,00;1,00;1,00;1,00;1,00;0,50;0,00;2,00;0,00;0,00
