Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-03-29;6,00;17,00;3,00;6,00;6,00;18,00
2020-04-05;9,00;6,00;0,00;21,00;6,00;11,57
2020-04-12;6,00;6,00;0,00;12,00;3,00;19,50
2020-04-19;0,00;6,00;3,00;11,00;0,00;8,00
2020-04-26;8,00;11,00;3,00;19,00;5,00;8,00
2020-05-03;6,00;11,00;3,00;28,00;3,00;6,00
2020-05-10;6,00;14,00;3,00;17,00;3,00;3,00
2020-05-17;9,00;9,00;6,00;15,00;0,00;3,00
2020-05-24;17,00;20,00;12,00;26,00;3,00;21,25
2020-05-31;6,00;11,00;3,00;6,00;0,00;18,00
2020-06-07;3,00;6,00;6,00;17,00;6,00;18,00
2020-06-14;8,00;3,00;0,00;11,00;3,00;10,67
2020-06-21;12,00;3,00;3,00;12,00;6,00;12,00
2020-06-28;6,00;6,00;3,00;17,00;0,00;12,00
2020-07-05;3,00;3,00;0,00;9,00;3,00;6,00
2020-07-12;6,00;15,00;9,00;12,00;3,00;16,80
2020-07-19;10,00;6,00;0,00;35,00;0,00;17,14
2020-07-26;12,00;6,00;0,00;28,00;0,00;18,67
2020-08-02;6,00;6,00;0,00;9,00;0,00;0,00
2020-08-09;3,00;3,00;3,00;12,00;6,00;19,50
2020-08-16;6,00;6,00;3,00;12,00;6,00;10,50
2020-08-23;6,00;12,00;3,00;28,00;0,00;13,50
2020-08-30;9,00;15,00;0,00;12,00;0,00;5,14
2020-09-06;3,00;9,00;6,00;3,00;3,00;6,00
2020-09-13;9,00;9,00;3,00;12,00;3,00;14,14
2020-09-20;3,00;3,00;0,00;15,00;9,00;16,50
2020-09-27;3,00;25,00;0,00;18,00;0,00;16,50
2020-10-04;6,00;3,00;3,00;21,00;0,00;16,50
2020-10-11;3,00;3,00;0,00;13,00;3,00;3,00
2020-10-18;0,00;3,00;6,00;6,00;0,00;9,00
2020-10-25;6,00;12,00;3,00;15,00;3,00;13,50
2020-11-01;3,00;5,00;0,00;16,00;3,00;21,00
2020-11-08;6,00;6,00;3,00;18,00;0,00;3,00
2020-11-15;0,00;9,00;3,00;28,00;3,00;9,00
2020-11-22;9,00;9,00;0,00;12,00;3,00;14,14
2020-11-29;6,00;6,00;6,00;6,00;6,00;13,50
2020-12-06;6,00;9,00;3,00;12,00;0,00;13,50
2020-12-13;6,00;3,00;12,00;18,00;3,00;6,00
2020-12-20;7,00;10,00;0,00;10,00;7,00;7,00
2020-12-27;3,00;10,00;3,00;23,00;3,00;15,00
2021-01-03;18,00;18,00;9,00;15,00;0,00;12,46
2021-01-10;20,00;9,00;3,00;20,00;6,00;2,67
2021-01-17;6,00;11,00;3,00;17,00;6,00;12,00
2021-01-24;14,00;20,00;6,00;23,00;0,00;14,00
2021-01-31;9,00;6,00;3,00;14,00;6,00;15,00
2021-02-07;3,00;12,00;0,00;15,00;3,00;16,50
2021-02-14;0,00;12,00;0,00;24,00;3,00;13,00
2021-02-21;3,00;12,00;0,00;21,00;0,00;6,00
2021-02-28;3,00;6,00;0,00;41,00;6,00;13,50
2021-03-07;6,00;6,00;3,00;20,00;0,00;6,00
2021-03-14;6,00;6,00;0,00;19,00;0,00;12,00
2021-03-21;3,00;6,00;0,00;21,00;6,00;9,00
2021-03-28;0,00;0,00;0,00;19,00;6,00;5,00
2021-04-04;0,00;9,00;0,00;43,00;3,00;7,00
2021-04-11;14,00;9,00;3,00;20,00;3,00;15,40
2021-04-18;3,00;6,00;3,00;26,00;3,00;13,50
2021-04-25;3,00;9,00;0,00;41,00;0,00;6,00
2021-05-02;8,00;3,00;3,00;30,00;8,00;2,67
2021-05-09;6,00;12,00;6,00;53,00;6,00;6,00
2021-05-16;8,00;6,00;3,00;31,00;6,00;13,33
2021-05-23;3,00;12,00;3,00;54,00;3,00;13,50
2021-05-30;12,00;0,00;0,00;62,00;6,00;9,33
2021-06-06;6,00;6,00;6,00;39,00;3,00;6,00
2021-06-13;3,00;0,00;3,00;40,00;3,00;27,00
2021-06-20;6,00;0,00;3,00;43,00;3,00;24,00
2021-06-27;6,00;9,00;3,00;34,00;3,00;10,50
2021-07-04;16,00;6,00;3,00;41,00;6,00;10,18
2021-07-11;0,00;3,00;0,00;48,00;10,00;7,00
2021-07-18;7,00;3,00;0,00;54,00;7,00;2,80
2021-07-25;7,00;10,00;3,00;56,00;7,00;26,60
2021-08-01;3,00;20,00;0,00;50,00;10,00;0,00
2021-08-08;10,00;10,00;7,00;44,00;7,00;21,43
2021-08-15;10,00;17,00;0,00;43,00;3,00;21,43
2021-08-22;11,00;11,00;7,00;46,00;0,00;20,63
2021-08-29;3,00;21,00;3,00;73,00;3,00;13,00
2021-09-05;3,00;7,00;4,00;70,00;4,00;18,00
2021-09-12;3,00;7,00;3,00;66,00;0,00;5,00
2021-09-19;0,00;4,00;4,00;46,00;7,00;5,00
2021-09-26;14,00;7,00;0,00;68,00;3,00;21,00
2021-10-03;13,00;8,00;3,00;64,00;3,00;34,67
2021-10-10;5,00;19,00;5,00;59,00;7,00;25,00
2021-10-17;16,00;16,00;2,00;41,00;14,00;49,33
2021-10-24;5,00;23,00;5,00;53,00;2,00;41,67
2021-10-31;14,00;16,00;9,00;43,00;7,00;37,80
2021-11-07;13,00;16,00;2,00;45,00;2,00;45,50
2021-11-14;13,00;16,00;0,00;47,00;7,00;40,30
2021-11-21;24,00;26,00;0,00;57,00;9,00;31,06
2021-11-28;11,00;20,00;11,00;40,00;2,00;137,50
2021-12-05;25,00;7,00;0,00;61,00;7,00;43,06
2021-12-12;7,00;10,00;2,00;66,00;12,00;29,40
2021-12-19;12,00;18,00;9,00;62,00;3,00;49,33
2021-12-26;9,00;9,00;6,00;66,00;0,00;47,57
2022-01-02;5,00;18,00;5,00;82,00;3,00;60,00
2022-01-09;13,00;18,00;15,00;77,00;20,00;46,22
2022-01-16;10,00;12,00;10,00;65,00;2,00;60,00
2022-01-23;15,00;25,00;5,00;83,00;5,00;50,45
2022-01-30;15,00;18,00;15,00;85,00;15,00;25,91
