Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-24;13,00;13,00;78,00;0,00;234,00;13,00;0,00;247,00;0,00;13,00;13,00;143,00;156,00;58,50;0,00;13,00;195,00;0,00;13,00;36,40;0,00;0,00;0,00;124,80;13,00;0,00;0,00;0,00;13,00;0,00;13,00;58,50;0,00;87,29;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;26,00;13,00;13,00;13,00;286,00;13,00;0,00;143,00;0,00;36,40;0,00;161,20;135,20;60,67;0,00;8,67;216,67;14,44;0,00;92,44;0,00;0,00;0,00;75,64;0,00;0,00;13,00;13,00;26,00;0,00;0,00;66,86;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;88,00;29,33;29,33;0,00;146,67;25,14;0,00;100,57;0,00;0,00;0,00;154,00;66,00;35,20;0,00;8,80;167,20;11,35;11,35;76,65;0,00;0,00;0,00;88,00;12,22;0,00;0,00;13,00;0,00;0,00;0,00;63,36;0,00;13,39;0,00;13,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;0,00;0,00;0,00;0,00;8,00;2,00;0,00;10,00;0,00;0,00;0,00;26,00;13,00;5,00;0,00;0,00;22,00;0,00;0,00;15,00;0,00;0,00;0,00;28,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;31,00;0,00;14,00;0,00;22,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00
2019-04-21;0,00;0,00;0,50;0,00;6,00;0,00;0,00;9,00;2,00;0,00;0,00;15,00;5,00;2,00;0,00;2,00;14,00;0,00;0,00;10,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;14,00;0,00;4,00;8,00;0,00;7,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;12,00;0,00;0,00;0,00;192,00;12,00;0,00;48,00;0,00;0,00;0,00;30,00;126,00;84,00;0,00;0,00;252,00;0,00;0,00;54,00;0,00;0,00;0,00;60,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;12,00;0,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;24,00;0,00;0,00;0,00;48,00;0,00;0,00;96,00;0,00;0,00;0,00;19,20;52,80;8,00;0,00;0,00;112,00;0,00;0,00;34,67;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;35,08;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;13,00;13,00;13,00;0,00;52,00;0,00;0,00;104,00;0,00;0,00;0,00;45,50;104,00;39,00;0,00;0,00;247,00;0,00;13,00;70,20;13,00;0,00;0,00;54,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;71,50;0,00;37,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;12,00;0,00;0,00;0,00;72,00;0,00;0,00;120,00;0,00;0,00;12,00;108,00;30,00;108,00;12,00;0,00;156,00;12,00;0,00;27,00;12,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;54,00;0,00;32,57;0,00;22,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;0,00;0,00;0,50;0,00;2,00;0,00;0,00;13,00;0,00;0,00;0,00;9,00;7,00;4,00;1,00;0,00;27,00;5,00;0,00;18,00;0,00;0,00;0,00;36,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;100,00;16,67;16,67;0,00;166,67;0,00;0,00;175,00;0,00;0,00;0,00;63,16;47,37;83,33;0,00;8,33;183,33;0,00;0,00;36,11;0,00;0,00;0,00;36,59;0,00;0,00;0,00;0,00;0,00;0,00;13,79;96,55;0,00;49,06;0,00;24,53;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;51,00;0,00;12,75;0,00;76,50;0,00;0,00;255,00;0,00;0,00;0,00;136,00;68,00;161,50;0,00;0,00;238,00;25,50;0,00;102,00;0,00;0,00;0,00;75,29;12,14;0,00;0,00;0,00;0,00;0,00;0,00;122,40;0,00;75,56;0,00;24,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;13,00;0,00;13,00;0,00;78,00;0,00;0,00;195,00;0,00;0,00;13,00;188,50;110,50;130,00;0,00;0,00;364,00;0,00;13,00;46,80;0,00;0,00;0,00;109,20;13,00;0,00;0,00;0,00;0,00;0,00;0,00;81,25;0,00;37,14;0,00;50,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;26,00;0,00;26,00;26,00;156,00;0,00;0,00;169,00;0,00;0,00;0,00;52,00;88,40;78,00;0,00;0,00;182,00;0,00;0,00;66,44;14,44;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,71;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;0,00;76,00;38,00;114,00;0,00;0,00;114,00;0,00;0,00;0,00;38,00;103,14;85,50;9,50;0,00;294,50;13,57;0,00;86,86;0,00;0,00;0,00;61,75;0,00;0,00;0,00;0,00;13,00;24,18;13,82;110,55;0,00;38,00;0,00;24,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;63,00;15,75;31,50;0,00;220,50;12,60;0,00;138,60;0,00;0,00;10,50;147,00;110,25;144,00;0,00;9,00;279,00;0,00;11,45;114,55;0,00;0,00;0,00;87,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;63,00;0,00;38,18;0,00;24,82;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;52,00;13,00;26,00;0,00;104,00;0,00;0,00;286,00;0,00;0,00;0,00;114,40;98,80;69,33;0,00;26,00;338,00;0,00;0,00;52,00;0,00;0,00;0,00;91,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;114,40;0,00;104,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;95,00;31,67;63,33;0,00;126,67;27,14;0,00;176,43;13,57;0,00;0,00;131,94;95,00;146,82;0,00;43,18;233,18;13,97;0,00;53,09;13,97;0,00;0,00;95,00;0,00;0,00;0,00;27,00;0,00;0,00;14,07;66,85;0,00;134,90;0,00;53,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;91,00;0,00;30,33;15,17;121,33;13,00;13,00;273,00;0,00;0,00;0,00;128,47;101,71;66,18;0,00;16,55;339,18;0,00;13,79;52,39;0,00;0,00;0,00;64,66;0,00;0,00;0,00;0,00;13,00;24,50;0,00;115,50;0,00;51,19;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;40,00;0,00;20,00;20,00;120,00;0,00;0,00;240,00;0,00;0,00;0,00;97,14;85,71;120,00;0,00;40,00;272,00;0,00;0,00;54,29;0,00;0,00;0,00;67,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,09;0,00;40,00;13,33;13,33;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;13,00;0,00;13,00;0,00;130,00;0,00;13,00;234,00;0,00;0,00;13,00;123,50;104,00;247,00;13,00;13,00;429,00;13,00;0,00;83,20;0,00;0,00;0,00;67,60;13,00;0,00;0,00;0,00;0,00;0,00;0,00;162,50;0,00;61,29;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00
2019-08-18;65,00;0,00;0,00;32,50;227,50;13,00;0,00;260,00;13,00;0,00;10,83;157,08;75,83;113,75;0,00;40,63;333,13;14,13;14,13;104,57;0,00;0,00;0,00;38,52;12,04;0,00;0,00;0,00;0,00;0,00;14,44;39,72;0,00;116,62;0,00;13,38;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;76,00;19,00;38,00;0,00;228,00;0,00;0,00;316,67;0,00;0,00;0,00;141,14;141,14;76,00;0,00;8,44;312,44;0,00;0,00;76,00;0,00;0,00;0,00;115,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,18;0,00;38,00;13,30;24,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;61,00;15,25;0,00;15,25;91,50;0,00;12,20;207,40;0,00;11,09;11,09;138,64;116,45;95,86;0,00;8,71;235,29;0,00;0,00;122,00;0,00;0,00;0,00;24,40;0,00;0,00;0,00;0,00;0,00;10,17;0,00;118,61;0,00;85,78;0,00;36,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;37,00;0,00;18,50;0,00;148,00;0,00;12,33;135,67;12,33;0,00;26,43;37,00;132,14;148,00;9,25;27,75;296,00;0,00;0,00;62,62;0,00;0,00;0,00;113,47;12,33;0,00;0,00;12,00;12,00;0,00;0,00;13,45;0,00;11,68;0,00;25,32;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;25,00;12,50;25,00;25,00;100,00;0,00;0,00;212,50;0,00;0,00;0,00;70,00;115,00;75,00;0,00;0,00;375,00;0,00;0,00;86,11;0,00;0,00;0,00;50,00;12,50;0,00;0,00;0,00;12,00;14,29;0,00;89,29;0,00;25,00;0,00;25,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;12,00;0,00;24,00;24,00;144,00;36,00;12,00;252,00;0,00;12,00;0,00;132,00;42,00;168,00;0,00;0,00;372,00;12,00;12,00;78,00;0,00;0,00;12,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;152,00;0,00;76,00;0,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;37,00;37,00;18,50;0,00;148,00;0,00;0,00;172,67;12,33;0,00;0,00;84,57;84,57;120,25;0,00;9,25;397,75;0,00;0,00;37,00;0,00;0,00;0,00;111,00;24,67;0,00;0,00;0,00;0,00;11,10;0,00;62,90;0,00;11,68;0,00;62,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;12,00;12,00;0,00;24,00;144,00;0,00;0,00;144,00;0,00;0,00;0,00;132,00;96,00;132,00;0,00;0,00;408,00;12,00;0,00;27,00;0,00;0,00;12,00;72,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;232,00;0,00;76,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;12,00;12,00;12,00;0,00;192,00;24,00;0,00;144,00;12,00;0,00;0,00;108,00;78,00;156,00;0,00;0,00;216,00;0,00;0,00;66,00;0,00;0,00;0,00;96,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;68,00;0,00;50,00;0,00;12,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;24,00;12,00;0,00;12,00;96,00;12,00;0,00;192,00;0,00;12,00;0,00;78,00;96,00;88,00;0,00;8,00;224,00;0,00;0,00;34,67;0,00;0,00;0,00;69,60;12,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;57,23;0,00;46,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;0,00;1,00;0,00;0,50;5,00;2,00;1,00;9,00;0,00;0,00;0,00;17,00;13,00;22,00;0,00;0,00;37,00;4,00;0,00;37,00;0,00;0,00;5,00;19,00;5,00;0,00;0,00;0,00;12,00;0,00;0,00;30,00;0,00;24,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;46,00;46,00;11,50;11,50;184,00;11,50;0,00;218,50;0,00;0,00;0,00;117,56;117,56;184,00;0,00;27,60;331,20;0,00;11,50;117,88;0,00;0,00;0,00;58,11;46,00;0,00;0,00;0,00;11,00;10,62;0,00;148,62;0,00;92,00;0,00;34,50;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;12,00;12,00;12,00;12,00;312,00;12,00;0,00;192,00;0,00;24,00;0,00;204,00;78,00;264,00;0,00;0,00;372,00;0,00;0,00;63,00;0,00;0,00;0,00;69,60;24,00;0,00;0,00;0,00;23,00;0,00;0,00;144,00;0,00;60,00;0,00;24,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;23,00;23,00;11,50;0,00;253,00;11,50;0,00;253,00;0,00;0,00;34,50;258,75;74,75;207,00;7,67;23,00;161,00;11,50;0,00;117,88;0,00;0,00;12,78;132,89;12,78;0,00;11,00;0,00;0,00;9,86;9,86;138,00;0,00;69,00;11,50;115,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;45,00;22,50;0,00;0,00;585,00;0,00;0,00;281,25;22,50;0,00;0,00;202,50;73,13;198,00;9,00;0,00;306,00;0,00;0,00;45,00;0,00;0,00;21,32;45,00;11,84;0,00;0,00;0,00;11,00;10,38;0,00;155,77;0,00;67,50;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;23,00;23,00;0,00;0,00;299,00;11,50;0,00;333,50;0,00;0,00;0,00;287,50;149,50;260,67;0,00;7,67;176,33;0,00;0,00;94,88;0,00;0,00;0,00;110,40;0,00;0,00;0,00;0,00;12,00;0,00;0,00;98,57;0,00;139,92;0,00;46,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;35,00;35,00;0,00;0,00;455,00;11,67;11,67;443,33;11,67;0,00;11,67;186,67;175,00;227,50;0,00;8,75;297,50;0,00;0,00;230,42;0,00;0,00;0,00;155,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;210,00;0,00;95,28;0,00;70,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;35,00;35,00;70,00;17,50;455,00;11,67;11,67;501,67;23,33;0,00;10,00;220,00;130,00;227,50;8,75;0,00;262,50;0,00;10,77;183,08;0,00;0,00;11,67;44,33;0,00;0,00;0,00;0,00;35,00;10,50;10,50;164,50;0,00;79,21;22,11;103,16;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;13,00;52,00;0,00;0,00;676,00;13,00;0,00;702,00;13,00;13,00;0,00;316,33;130,00;318,50;19,50;19,50;351,00;0,00;0,00;239,20;0,00;0,00;13,00;71,50;13,00;0,00;0,00;0,00;40,00;0,00;0,00;325,00;0,00;183,86;13,00;52,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;12,00;12,00;12,00;0,00;504,00;12,00;0,00;720,00;12,00;12,00;30,00;444,00;222,00;528,00;12,00;36,00;1068,00;0,00;12,00;213,00;12,00;0,00;62,40;184,80;48,00;0,00;0,00;0,00;0,00;12,00;0,00;297,00;0,00;101,14;0,00;101,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;33,00;66,00;16,50;0,00;429,00;0,00;33,00;561,00;11,00;11,00;11,00;330,00;159,50;272,25;8,25;24,75;602,25;11,00;11,00;132,00;0,00;0,00;11,79;87,21;11,79;0,00;0,00;0,00;22,00;0,00;0,00;260,70;0,00;86,17;0,00;86,17;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;21,00;21,00;21,00;10,50;294,00;0,00;21,00;430,50;10,50;10,50;31,50;304,50;84,00;315,00;7,00;28,00;434,00;0,00;0,00;170,63;0,00;0,00;0,00;133,00;9,33;0,00;0,00;0,00;11,00;10,50;0,00;119,00;0,00;97,36;0,00;11,45;43,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;22,00;11,00;0,00;11,00;330,00;11,00;0,00;506,00;11,00;0,00;22,00;247,50;93,50;256,67;0,00;22,00;352,00;0,00;0,00;176,00;11,00;0,00;0,00;122,22;12,22;0,00;0,00;0,00;11,00;0,00;0,00;337,33;0,00;117,33;0,00;31,17;11,00;0,00;0,00;0,00;0,00;0,00;11,00
2020-01-26;11,00;22,00;22,00;11,00;286,00;22,00;11,00;539,00;11,00;0,00;0,00;269,50;148,50;418,00;0,00;55,00;396,00;0,00;11,00;143,00;0,00;0,00;11,00;129,80;11,00;0,00;22,00;11,00;11,00;11,00;0,00;220,00;0,00;159,50;0,00;42,17;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;55,00;13,75;0,00;27,50;302,50;13,75;0,00;605,00;0,00;11,00;11,00;302,50;192,50;302,50;0,00;9,17;504,17;0,00;0,00;129,25;22,00;0,00;0,00;138,70;43,04;0,00;11,00;0,00;0,00;0,00;0,00;268,13;0,00;119,48;0,00;108,10;0,00;33,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;11,00;22,00;22,00;11,00;308,00;22,00;0,00;462,00;11,00;22,00;22,00;242,00;143,00;297,00;11,00;11,00;451,00;0,00;0,00;93,50;0,00;0,00;11,00;85,25;35,75;11,00;0,00;0,00;11,00;11,00;0,00;168,67;0,00;102,67;0,00;62,33;11,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;34,00;17,00;17,00;17,00;442,00;22,67;11,33;408,00;34,00;0,00;0,00;215,33;175,67;289,00;0,00;34,00;323,00;11,33;0,00;102,00;0,00;0,00;0,00;167,57;12,14;0,00;0,00;0,00;22,00;10,20;0,00;88,40;0,00;188,89;0,00;22,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;33,00;33,00;0,00;33,00;264,00;11,00;22,00;363,00;0,00;11,00;0,00;231,00;66,00;222,75;0,00;33,00;297,00;0,00;0,00;129,25;11,00;0,00;0,00;55,85;45,69;0,00;0,00;11,00;0,00;11,00;0,00;238,33;0,00;122,29;0,00;66,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00
2020-03-01;21,00;10,50;21,00;21,00;357,00;21,00;10,50;388,50;10,50;0,00;0,00;157,50;136,50;220,50;0,00;10,50;724,50;0,00;10,50;199,50;0,00;0,00;0,00;81,67;21,00;0,00;11,00;0,00;32,00;21,00;0,00;126,00;0,00;127,91;0,00;74,45;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;30,00;30,00;15,00;30,00;3000,00;45,00;30,00;765,00;30,00;0,00;20,00;500,00;130,00;330,00;0,00;0,00;645,00;19,09;10,91;177,27;0,00;9,23;18,46;230,77;76,15;0,00;10,00;0,00;10,00;30,00;10,00;133,33;0,00;99,38;0,00;20,63;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;10,00;20,00;20,00;10,00;920,00;0,00;0,00;90,00;10,00;0,00;0,00;85,00;65,00;110,00;0,00;0,00;380,00;0,00;17,50;35,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;10,00;20,00;0,00;0,00;0,00;0,00;22,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;10,00;0,00;0,00;0,00;620,00;10,00;10,00;30,00;0,00;0,00;0,00;30,00;95,00;70,00;0,00;10,00;210,00;0,00;0,00;45,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;20,00;0,00;0,00;0,00;500,00;0,00;0,00;50,00;10,00;0,00;0,00;30,00;10,00;40,00;0,00;10,00;130,00;0,00;0,00;51,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;29,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;11,00;11,00;0,00;0,00;462,00;0,00;0,00;33,00;0,00;0,00;0,00;66,00;44,00;33,00;0,00;11,00;66,00;0,00;0,00;33,00;0,00;0,00;11,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;10,00;0,00;0,00;0,00;220,00;0,00;0,00;50,00;0,00;0,00;0,00;20,00;50,00;0,00;0,00;0,00;90,00;10,00;0,00;37,50;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;8,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;10,00;0,00;0,00;0,00;100,00;0,00;0,00;60,00;0,00;0,00;0,00;30,00;40,00;40,00;0,00;0,00;70,00;0,00;0,00;100,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;0,00;0,00;0,50;7,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;6,00;0,00;0,00;21,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;6,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;0,50;0,00;5,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;9,00;8,00;0,00;0,00;8,00;0,00;0,00;18,00;0,00;0,00;0,00;8,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;10,00;0,00;20,00;0,00;140,00;0,00;0,00;30,00;0,00;0,00;0,00;20,00;40,00;50,00;0,00;10,00;70,00;0,00;0,00;55,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,67;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;2,00;0,00;8,00;8,00;2,00;1,00;0,00;18,00;4,00;0,00;4,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;11,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;21,00;0,00;21,00;10,50;84,00;0,00;0,00;105,00;0,00;0,00;0,00;31,50;42,00;52,50;0,00;0,00;231,00;0,00;0,00;33,00;0,00;0,00;0,00;21,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;42,00;0,00;21,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
