Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-07-11;31,00;120,90;6,20;0,00;9,30;161,20;6,20;12,40;204,60;176,70;9,30;3,10;3,10;20,06;145,88;0,00;3,65;3,00;7,00;3,00;41,00;17,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;42,00;117,00;6,00;0,00;6,00;150,00;6,00;12,00;198,00;180,92;9,69;6,46;9,69;0,00;85,83;0,00;3,65;3,00;3,00;0,00;21,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;100,00;68,75;0,00;0,00;3,13;131,25;12,50;6,25;137,50;248,39;12,90;3,23;12,90;0,00;100,00;7,41;0,00;3,00;10,00;0,00;14,00;21,00;21,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-08-01;84,00;136,89;9,33;0,00;3,11;150,00;6,00;12,00;180,00;216,46;16,15;0,00;3,23;11,20;147,47;13,07;0,00;0,00;10,00;10,00;10,00;31,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-08-08;45,00;123,00;15,00;0,00;3,00;180,00;12,86;6,43;167,14;250,71;6,43;3,21;3,21;18,75;125,63;11,25;3,75;0,00;11,00;11,00;15,00;30,00;11,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;59,00;149,05;0,00;0,00;12,42;177,00;5,90;5,90;147,50;295,00;0,00;0,00;6,56;7,38;149,34;0,00;0,00;0,00;18,00;7,00;7,00;33,00;22,00;4,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;54,00;78,00;12,00;0,00;0,00;114,00;6,00;12,00;96,00;193,76;6,35;3,18;19,06;3,72;93,10;3,72;0,00;4,00;18,00;7,00;22,00;7,00;11,00;0,00;0,00;0,00;4,00;7,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-08-29;46,00;88,93;0,00;0,00;3,07;86,25;11,50;5,75;86,25;121,57;3,29;3,29;0,00;0,00;77,28;3,68;3,68;0,00;0,00;0,00;11,00;21,00;7,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;43,00;67,57;0,00;0,00;3,07;116,71;6,14;6,14;55,29;92,62;3,31;3,31;6,62;0,00;43,00;0,00;3,74;4,00;11,00;4,00;18,00;7,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;50,00;53,13;9,38;0,00;9,38;112,50;0,00;6,25;37,50;90,63;6,25;12,50;3,13;3,70;35,19;3,70;0,00;11,00;11,00;0,00;4,00;11,00;11,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;62,00;77,50;0,00;0,00;3,10;62,00;6,20;6,20;31,00;58,74;6,53;0,00;0,00;0,00;22,55;0,00;0,00;0,00;18,00;0,00;11,00;7,00;18,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;36,00;45,00;12,00;0,00;6,00;48,00;6,00;6,00;42,00;49,09;19,64;19,64;19,64;0,00;25,20;0,00;0,00;0,00;0,00;0,00;4,00;7,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;59,00;52,79;6,21;0,00;6,21;47,20;5,90;0,00;23,60;42,61;9,83;3,28;6,56;0,00;12,91;11,06;0,00;5,00;5,00;0,00;8,00;5,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;46,00;67,47;6,13;0,00;3,07;17,25;2,88;2,88;28,75;42,71;3,29;0,00;0,00;1,84;7,36;1,84;0,00;5,00;5,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;33,00;36,00;3,00;0,00;3,00;39,60;13,20;6,60;39,60;19,80;3,30;0,00;6,60;0,00;20,17;1,83;0,00;0,00;2,00;0,00;10,00;0,00;10,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;37,00;58,58;12,33;0,00;6,17;24,67;12,33;3,08;6,17;15,42;6,17;0,00;6,17;0,00;9,25;1,85;0,00;0,00;2,00;5,00;12,00;5,00;10,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;51,00;39,00;0,00;0,00;18,00;25,50;6,38;3,19;6,38;25,50;9,56;3,19;6,38;5,46;5,46;7,29;0,00;3,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;53,00;62,35;6,24;0,00;18,71;23,56;2,94;2,94;29,44;39,75;6,63;6,63;13,25;1,83;5,48;1,83;0,00;2,00;7,00;0,00;13,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;38,00;34,83;0,00;0,00;9,50;31,67;0,00;0,00;12,67;22,17;6,33;3,17;0,00;0,00;13,30;1,90;0,00;7,00;2,00;5,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;47,00;28,20;0,00;0,00;6,27;23,50;11,75;5,88;11,75;18,80;0,00;6,27;3,13;7,52;7,52;0,00;5,64;2,00;5,00;2,00;7,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;28,00;12,44;6,22;0,00;3,11;22,40;5,60;0,00;11,20;18,67;3,11;0,00;6,22;1,87;9,33;5,60;0,00;2,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;47,00;31,33;3,13;0,00;3,13;17,63;0,00;5,88;5,88;25,07;6,27;6,27;6,27;0,00;15,04;0,00;0,00;0,00;3,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;29,00;32,22;3,22;0,00;6,44;23,20;5,80;0,00;5,80;22,56;6,44;12,89;3,22;3,87;5,80;3,87;3,87;3,00;0,00;3,00;3,00;0,00;9,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;37,00;27,75;12,33;0,00;12,33;37,00;0,00;6,17;12,33;24,67;0,00;0,00;0,00;0,00;9,25;0,00;3,70;7,00;3,00;0,00;7,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;44,00;44,00;0,00;0,00;0,00;62,86;6,29;6,29;31,43;53,43;3,14;3,14;6,29;0,00;20,17;0,00;0,00;0,00;7,00;0,00;17,00;3,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;43,00;36,86;3,07;0,00;3,07;30,71;6,14;6,14;30,71;76,79;3,07;0,00;3,07;3,74;24,30;9,35;0,00;3,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;33,00;51,00;6,00;0,00;6,00;46,20;0,00;0,00;39,60;69,30;13,20;0,00;0,00;0,00;33,00;7,33;0,00;0,00;0,00;0,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
