Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-11-07;38,00;72,00;16,00;48,86;0,00;13,57;21,00;11,00;15,00;26,00;18,00;17,00;28,00;7,00;3,00;16,00;1,00;8,00;2,00;6,00;11,00;2,00;4,00;2,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,00;0,00
2021-11-14;49,00;60,23;14,29;38,11;1,36;10,89;18,00;8,00;17,00;21,00;18,00;18,00;19,00;7,00;3,00;13,00;1,00;4,00;3,00;3,00;6,00;4,00;6,00;3,00;1,00;5,00;2,00;0,50;2,00;0,50;0,50;0,50;0,50
2021-11-21;36,00;60,69;10,29;41,54;1,38;19,38;19,00;12,00;17,00;18,00;17,00;16,00;17,00;3,00;2,00;16,00;2,00;6,00;2,00;4,00;7,00;3,00;4,00;3,00;1,00;3,00;2,00;1,00;2,00;0,50;0,50;0,00;0,00
2021-11-28;39,00;59,53;8,21;30,64;1,39;11,14;22,00;12,00;15,00;23,00;15,00;17,00;10,00;3,00;2,00;14,00;2,00;7,00;3,00;5,00;10,00;2,00;4,00;3,00;0,50;3,00;3,00;2,00;1,00;1,00;1,00;0,50;0,00
2021-12-05;33,00;57,75;11,34;35,75;0,00;13,75;17,00;9,00;17,00;20,00;21,00;20,00;9,00;3,00;3,00;10,00;2,00;6,00;3,00;7,00;5,00;1,00;3,00;3,00;1,00;2,00;2,00;0,50;1,00;1,00;0,00;0,00;0,50
2021-12-12;26,00;47,84;6,24;37,56;0,00;14,44;17,00;11,00;13,00;15,00;13,00;11,00;11,00;4,00;4,00;11,00;2,00;4,00;4,00;4,00;6,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;1,00;1,00;1,00;0,00;0,00
2021-12-19;21,00;34,65;8,40;36,00;0,00;9,00;12,00;9,00;10,00;19,00;11,00;8,00;7,00;0,50;2,00;8,00;3,00;5,00;0,50;5,00;6,00;3,00;3,00;4,00;0,00;2,00;2,00;0,50;1,00;1,00;0,00;0,00;0,00
2021-12-26;33,00;59,81;5,16;30,25;0,00;8,25;21,00;11,00;9,00;19,00;23,00;8,00;58,00;3,00;2,00;8,00;4,00;4,00;4,00;3,00;6,00;4,00;4,00;2,00;1,00;3,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00
2022-01-02;37,00;59,61;11,31;39,85;1,42;14,23;20,00;9,00;18,00;23,00;19,00;13,00;14,00;1,00;3,00;8,00;2,00;5,00;3,00;5,00;6,00;1,00;5,00;1,00;0,50;3,00;4,00;1,00;3,00;0,50;1,00;0,00;0,00
2022-01-09;30,00;56,00;12,00;32,73;1,36;8,18;17,00;8,00;9,00;27,00;16,00;13,00;11,00;2,00;4,00;15,00;2,00;7,00;1,00;3,00;2,00;3,00;4,00;1,00;1,00;2,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
