Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-03-28;5,00;0,00;75,00;42,50;0,00;25,00
2021-04-04;19,00;0,00;98,17;50,67;0,00;5,00
2021-04-11;15,00;0,00;90,00;24,00;0,00;10,00
2021-04-18;10,00;0,00;53,33;80,00;0,00;25,00
2021-04-25;0,00;0,00;18,00;17,00;2,00;5,00
2021-05-02;14,00;0,00;101,50;35,00;0,00;14,00
2021-05-09;19,00;0,00;72,83;34,83;0,00;10,00
2021-05-16;10,00;6,67;66,67;36,67;0,00;5,00
2021-05-23;26,00;9,75;81,25;29,25;0,00;15,00
2021-05-30;21,00;0,00;48,00;30,00;0,00;5,00
2021-06-06;25,00;0,00;34,38;15,63;0,00;20,00
2021-06-13;5,00;5,00;77,50;7,50;0,00;5,00
2021-06-20;15,00;6,00;60,00;15,00;0,00;0,00
2021-06-27;10,00;0,00;40,00;20,00;0,00;15,00
2021-07-04;25,00;0,00;71,88;37,50;0,00;10,00
2021-07-11;26,00;0,00;84,50;61,75;0,00;5,00
2021-07-18;21,00;6,00;93,00;48,00;0,00;11,00
2021-07-25;30,00;10,00;153,33;30,00;0,00;0,00
2021-08-01;31,00;18,60;204,60;24,80;0,00;0,00
2021-08-08;41,00;6,31;145,08;6,31;0,00;5,00
2021-08-15;10,00;0,00;133,33;26,67;0,00;5,00
2021-08-22;17,00;6,80;190,40;30,60;0,00;23,00
2021-08-29;22,00;0,00;132,00;37,71;6,29;0,00
2021-09-05;50,00;0,00;163,33;16,67;0,00;16,00
2021-09-12;11,00;0,00;201,67;29,33;0,00;0,00
2021-09-19;22,00;6,29;210,57;47,14;0,00;5,00
2021-09-26;16,00;0,00;230,40;57,60;0,00;5,00
2021-10-03;24,00;3,00;240,00;69,00;0,00;12,00
2021-10-10;4,00;0,00;284,00;144,00;0,00;11,00
2021-10-17;26,00;0,00;201,50;120,25;3,25;11,00
2021-10-24;11,00;7,33;212,67;77,00;0,00;4,00
2021-10-31;26,00;6,50;198,25;107,25;0,00;11,00
2021-11-07;11,00;0,00;201,67;135,67;3,67;11,00
2021-11-14;14,00;0,00;189,00;73,50;0,00;14,00
2021-11-21;11,00;3,67;117,33;95,33;3,67;7,00
2021-11-28;7,00;0,00;129,50;80,50;3,50;4,00
2021-12-05;22,00;3,14;119,43;72,29;0,00;4,00
2021-12-12;31,00;0,00;111,60;89,90;6,20;0,00
2021-12-19;18,00;0,00;132,00;66,00;0,00;4,00
2021-12-26;37,00;0,00;191,73;131,18;3,36;4,00
2022-01-02;15,00;0,00;291,00;153,00;3,00;34,00
2022-01-09;35,00;9,55;245,00;130,45;0,00;4,00
