Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-10-03;21,00;144,00;96,00;54,00;108,00;35,82;3,71;61,76;75,35;37,80;81,90;144,90;100,80;21,00;136,50;55,13;28,88;42,00;21,00;32,00;18,00;14,00;28,00;11,00;7,00;10,50;0,00;56,00;7,00;11,00;0,00;0,00;14,00;7,00;4,00
2021-10-10;20,00;145,71;68,57;57,14;114,29;77,65;0,00;55,29;90,59;31,11;64,44;175,56;68,89;67,50;80,00;40,00;40,00;30,00;23,00;30,00;33,00;20,00;50,00;13,00;10,00;9,41;7,06;40,00;0,00;7,00;0,00;7,00;3,00;0,00;0,00
2021-10-17;36,00;300,00;72,00;54,00;90,00;110,40;6,00;58,80;68,40;19,06;67,76;158,82;36,00;30,86;87,43;51,43;25,71;39,00;23,00;39,00;29,00;13,00;49,00;10,00;7,00;7,20;9,60;63,60;0,00;0,00;0,00;3,00;3,00;0,00;0,00
2021-10-24;13,00;208,00;104,00;42,25;91,00;73,27;3,55;56,73;28,36;36,83;45,50;177,67;88,83;31,20;59,80;44,20;41,60;33,00;20,00;36,00;36,00;26,00;49,00;7,00;10,00;7,09;9,45;26,00;3,00;3,00;3,00;0,00;10,00;0,00;0,00
2021-10-31;19,00;190,00;66,50;57,00;76,00;58,19;0,00;48,69;52,25;40,11;80,22;122,44;54,89;29,86;81,43;43,43;27,14;22,00;35,00;44,00;38,00;3,00;28,00;6,00;6,00;3,56;0,00;38,00;0,00;0,00;0,00;0,00;9,00;6,00;0,00
2021-11-07;16,00;160,00;99,20;44,80;44,80;72,62;6,15;54,15;48,00;27,43;57,14;141,71;59,43;42,67;53,33;26,67;24,00;19,00;9,00;37,00;25,00;3,00;25,00;25,00;12,00;6,15;0,00;16,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00
2021-11-14;12,00;147,00;87,00;45,00;66,00;43,20;6,00;61,20;55,20;24,00;84,00;130,00;38,00;16,80;33,60;14,40;21,60;19,00;22,00;34,00;16,00;0,00;22,00;6,00;16,00;0,00;3,27;28,36;0,00;6,00;0,00;3,00;3,00;3,00;0,00
2021-11-21;9,00;105,00;66,00;27,00;42,00;39,38;5,63;56,25;33,75;13,50;45,00;135,00;38,25;13,50;42,75;18,00;24,75;12,00;12,00;15,00;24,00;0,00;15,00;6,00;9,00;3,38;0,00;29,25;0,00;6,00;9,00;3,00;3,00;0,00;6,00
2021-11-28;9,00;108,00;54,00;18,00;54,00;28,29;0,00;25,71;19,29;22,50;45,00;103,50;47,25;24,75;18,00;11,25;24,75;24,00;12,00;15,00;21,00;9,00;21,00;9,00;9,00;3,38;5,63;20,25;6,00;0,00;0,00;0,00;0,00;3,00;0,00
2021-12-05;12,00;105,00;30,00;21,00;45,00;39,60;0,00;25,20;15,60;26,00;40,00;72,00;34,00;16,80;28,80;4,80;33,60;22,00;9,00;9,00;19,00;9,00;9,00;12,00;3,00;3,27;0,00;17,45;0,00;3,00;0,00;3,00;3,00;0,00;0,00
2021-12-12;13,00;100,75;48,75;19,50;39,00;44,91;0,00;31,91;18,91;39,00;36,83;84,50;58,50;26,00;31,20;23,40;15,60;10,00;13,00;20,00;16,00;10,00;10,00;3,00;3,00;0,00;7,09;35,45;3,00;7,00;0,00;3,00;0,00;0,00;0,00
2021-12-19;7,00;133,00;38,50;14,00;59,50;21,00;0,00;36,17;43,17;23,33;39,67;119,00;39,67;21,00;23,33;23,33;14,00;15,00;4,00;22,00;22,00;7,00;18,00;0,00;11,00;10,50;3,50;15,17;0,00;0,00;4,00;0,00;4,00;0,00;0,00
2021-12-26;16,00;140,80;44,80;12,80;89,60;32,00;0,00;51,69;48,00;11,43;41,14;66,29;61,71;24,00;42,67;16,00;13,33;16,00;12,00;35,00;35,00;20,00;20,00;23,00;8,00;8,62;0,00;56,62;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2022-01-02;23,00;106,38;48,88;11,50;43,13;43,58;3,63;47,21;30,26;10,45;29,27;75,27;58,55;23,00;51,11;20,44;17,89;20,00;10,00;10,00;23,00;13,00;13,00;13,00;7,00;3,45;0,00;16,10;7,00;10,00;0,00;3,00;10,00;0,00;0,00
2022-01-09;15,00;105,00;30,00;12,00;39,00;45,00;3,75;53,75;61,25;19,29;36,43;77,14;51,43;17,50;55,00;15,00;10,00;18,00;7,00;18,00;33,00;15,00;7,00;15,00;7,00;3,75;0,00;27,50;4,00;7,00;0,00;0,00;15,00;0,00;0,00
