Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-10-03;34,00;725,33;385,33;249,33;149,60;20,40;149,60;153,00;207,40;166,60;119,00;265,20;74,38;57,38;40,38;34,00;74,48;161,90;0,00;34,00;22,23;44,46;22,23;51,00;0,00;6,00;0,00;23,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00
2021-10-10;31,00;1193,50;527,00;294,50;199,78;24,11;137,78;155,00;272,11;227,33;82,67;223,89;105,40;90,93;161,20;0,00;55,80;100,75;10,85;60,45;21,57;52,57;32,35;101,09;5,00;16,00;32,00;37,00;10,00;5,00;5,00;0,00;5,00;5,00;0,00
2021-10-17;21,00;850,50;315,00;262,50;206,50;24,50;122,50;206,50;259,00;283,50;112,00;143,50;81,90;65,10;147,00;14,70;58,15;84,00;21,00;53,31;30,19;66,94;24,94;40,69;10,00;10,00;5,00;63,00;0,00;0,00;5,00;5,00;10,00;0,00;0,00
2021-10-24;26,00;806,00;416,00;195,00;126,29;11,14;137,43;148,57;115,14;282,29;89,14;170,86;78,00;88,83;67,17;4,33;58,50;84,50;9,75;37,38;31,47;36,95;21,89;53,37;0,00;0,00;16,00;31,00;10,00;5,00;0,00;5,00;26,00;0,00;0,00
2021-10-31;36,00;540,00;372,00;216,00;129,60;14,40;72,00;82,80;111,60;219,60;86,40;165,60;65,65;29,65;122,82;10,59;50,09;75,13;25,04;29,74;16,00;52,00;52,00;57,33;5,00;26,00;0,00;31,00;5,00;0,00;10,00;0,00;10,00;0,00;5,00
2021-11-07;25,00;550,00;337,50;137,50;96,43;14,29;82,14;167,86;114,29;132,14;71,43;110,71;87,50;64,58;79,17;0,00;50,00;75,00;4,69;29,69;14,47;35,53;25,00;19,74;5,00;15,00;0,00;26,00;0,00;5,00;0,00;5,00;10,00;5,00;0,00
2021-11-14;15,00;735,00;375,00;195,00;97,50;3,75;123,75;127,50;105,00;135,00;86,25;146,25;85,71;60,00;85,71;10,71;5,00;95,00;21,67;21,67;10,91;62,73;15,00;46,36;0,00;10,00;15,00;20,00;15,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-11-21;15,00;585,00;390,00;120,00;56,25;3,75;67,50;120,00;232,50;116,25;86,25;168,75;68,57;49,29;15,00;19,29;45,00;86,67;15,00;30,00;15,00;30,00;39,55;15,00;0,00;25,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-11-28;20,00;390,00;270,00;120,00;80,00;0,00;103,33;113,33;63,33;103,33;70,00;100,00;86,67;24,44;31,11;11,11;36,67;93,33;5,00;10,00;0,00;29,33;14,67;29,33;0,00;20,00;15,00;30,00;0,00;10,00;0,00;0,00;15,00;5,00;0,00
2021-12-05;21,00;556,50;199,50;168,00;108,50;14,00;91,00;147,00;157,50;119,00;108,50;248,50;90,30;86,10;54,60;4,20;16,15;67,85;4,85;16,15;5,60;21,00;32,20;37,80;0,00;31,00;10,00;26,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00
2021-12-12;16,00;928,00;368,00;208,00;100,00;12,00;124,00;132,00;76,80;105,60;86,40;188,80;118,86;34,29;57,14;11,43;20,80;68,80;16,00;32,00;10,67;37,33;32,00;48,00;5,00;5,00;0,00;21,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;6,00;660,00;228,00;192,00;69,00;15,00;111,00;63,00;141,00;96,00;81,00;300,00;42,00;48,00;58,00;32,00;27,00;54,00;6,00;37,50;6,00;33,00;45,00;19,50;23,00;35,00;12,00;35,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2021-12-26;36,00;1116,00;192,00;300,00;129,60;10,80;140,40;97,20;82,80;201,60;133,20;259,20;108,00;48,71;59,29;23,29;29,74;72,00;23,48;36,00;30,67;30,67;42,67;30,67;0,00;43,00;6,00;24,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00
2022-01-02;23,00;908,50;287,50;287,50;233,83;42,17;130,33;203,17;279,83;157,17;111,17;191,67;108,10;59,80;59,80;11,50;52,57;87,07;29,57;29,57;17,59;40,59;40,59;56,82;6,00;40,00;23,00;45,00;6,00;6,00;0,00;0,00;6,00;0,00;6,00
2022-01-09;25,00;750,00;312,50;137,50;107,14;25,00;117,86;175,00;210,71;89,29;82,14;282,14;120,83;60,42;54,17;0,00;51,67;96,67;6,67;20,00;6,58;48,68;36,84;48,68;6,00;31,00;0,00;25,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
