Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2021-05-02;66,00;1,00;5,00;0,00;0,00
2021-05-09;37,00;9,00;4,00;3,00;0,00
2021-05-16;65,00;3,00;4,00;1,00;1,00
2021-05-23;41,00;1,00;4,00;0,00;0,00
2021-05-30;52,00;10,00;1,00;1,00;1,00
2021-06-06;41,00;10,00;4,00;1,00;0,00
2021-06-13;50,00;12,00;3,00;1,00;1,00
2021-06-20;57,00;7,00;4,00;0,00;0,00
2021-06-27;63,00;5,00;1,00;0,00;0,00
2021-07-04;46,00;7,00;1,00;1,00;1,00
2021-07-11;61,00;1,00;4,00;0,00;1,00
2021-07-18;66,00;9,00;8,00;2,00;3,00
2021-07-25;98,00;7,00;6,00;1,00;0,00
2021-08-01;71,00;6,00;4,00;1,00;0,00
2021-08-08;100,00;3,00;3,00;2,00;0,00
2021-08-15;98,00;6,00;3,00;0,00;2,00
2021-08-22;96,00;8,00;6,00;3,00;0,00
2021-08-29;57,00;11,00;6,00;2,00;0,00
2021-09-05;66,00;11,00;0,00;5,00;2,00
2021-09-12;46,00;10,00;5,00;2,00;0,00
2021-09-19;56,00;12,00;3,00;0,00;0,00
2021-09-26;36,00;5,00;2,00;0,00;2,00
2021-10-03;56,00;2,00;5,00;1,00;1,00
2021-10-10;42,00;3,00;3,00;0,00;0,00
2021-10-17;41,00;4,00;3,00;1,00;1,00
2021-10-24;43,00;6,00;2,00;0,00;0,00
2021-10-31;52,00;8,00;0,00;0,00;2,00
2021-11-07;57,00;2,00;3,00;1,00;0,00
2021-11-14;36,00;7,00;7,00;1,00;1,00
2021-11-21;47,00;9,00;3,00;3,00;0,00
2021-11-28;44,00;7,00;5,00;1,00;1,00
2021-12-05;42,00;5,00;4,00;1,00;0,00
2021-12-12;34,00;16,00;2,00;0,00;0,00
2021-12-19;39,00;5,00;1,00;1,00;1,00
2021-12-26;45,00;9,00;5,00;2,00;1,00
2022-01-02;50,00;6,00;8,00;1,00;1,00
2022-01-09;41,00;10,00;8,00;1,00;0,00
