Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-12;18,00;17,00;2,00;0,50;1,00;21,00;2,00;2,00;24,00;24,00;0,00;0,50;3,00;1,00;12,00;2,00;0,50;2,00;1,00;0,50;3,00;3,00;3,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;11,00;23,00;3,00;0,50;0,50;23,00;2,00;2,00;24,00;28,00;3,00;0,00;2,00;2,00;14,00;3,00;0,00;1,00;0,50;1,00;4,00;3,00;3,00;0,50;0,00;0,00;0,50;2,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;20,00;24,00;3,00;0,00;2,00;27,37;3,16;1,05;27,37;27,00;1,00;1,00;1,00;3,00;15,00;1,00;0,00;0,00;2,00;0,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-08-02;17,00;21,00;3,00;1,00;2,00;23,38;2,13;3,19;26,56;28,00;0,00;1,00;2,00;3,00;14,00;3,00;0,00;0,50;2,00;0,00;1,00;2,00;6,00;0,00;1,00;0,00;0,00;4,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;16,00;15,00;0,50;0,50;0,50;24,00;0,50;2,00;24,00;31,00;1,00;0,50;2,00;1,00;13,00;1,00;0,50;1,00;3,00;1,00;4,00;2,00;3,00;0,00;0,00;0,00;0,50;3,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-08-16;14,00;13,00;1,00;1,00;0,50;11,00;2,00;0,50;13,00;23,00;0,50;2,00;1,00;1,00;6,00;3,00;0,00;0,50;3,00;1,00;6,00;3,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;14,00;10,00;1,00;1,00;0,00;7,54;3,23;2,15;7,54;12,00;2,00;1,00;2,00;0,00;4,00;1,00;0,50;1,00;8,00;1,00;2,00;0,50;3,00;0,00;0,50;0,00;0,00;2,00;0,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2020-08-30;11,00;7,00;1,00;0,00;1,00;8,80;1,10;1,10;3,30;11,00;0,00;0,50;1,00;2,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;10,00;5,00;1,00;2,00;0,00;5,00;1,00;1,00;5,00;13,00;0,50;0,00;1,00;0,00;2,00;0,00;3,00;2,00;2,00;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;7,00;3,00;1,00;0,00;1,00;4,00;1,00;0,50;4,00;8,00;1,00;1,00;0,50;1,00;4,00;1,00;0,00;3,00;1,00;1,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;5,00;2,00;1,00;0,50;0,50;3,00;2,00;0,00;4,00;4,00;1,00;0,50;1,00;0,50;2,00;0,50;0,00;0,50;2,00;1,00;2,00;0,50;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;3,00;7,00;1,00;0,00;0,00;4,00;0,50;1,00;4,00;8,00;1,00;0,50;0,50;0,50;3,00;1,00;0,00;0,50;0,00;0,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;7,00;4,00;0,50;0,00;1,00;3,00;0,00;1,00;1,00;5,00;0,00;1,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;0,50;0,50;1,00;2,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;3,00;4,00;0,00;0,00;0,00;4,00;0,50;0,00;2,00;3,00;2,00;0,50;0,50;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;2,00;2,00;0,00;0,00;0,50;2,00;1,00;0,50;2,00;4,00;0,50;0,00;1,00;0,00;1,00;0,50;0,00;0,50;0,00;1,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;6,00;2,00;1,00;1,00;2,06;1,03;0,52;3,09;5,00;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,50;0,00;1,00;0,50;2,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;8,00;4,00;1,00;0,00;0,00;2,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;6,00;4,00;1,00;0,00;0,00;4,00;0,00;0,50;2,00;8,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;4,00;4,00;1,00;0,00;1,00;4,00;1,00;2,00;2,00;4,00;0,50;0,50;1,00;0,00;2,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;4,00;4,00;0,50;0,00;0,50;6,00;3,00;0,50;2,00;5,00;0,50;1,00;1,00;1,00;2,00;0,50;0,00;0,50;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;2,00;5,00;1,00;0,00;1,00;2,00;2,00;0,50;1,00;2,00;2,00;0,50;0,00;0,00;1,00;2,00;0,00;0,50;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;2,00;5,00;0,50;0,00;0,50;5,00;1,00;0,50;3,00;2,00;0,50;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;3,00;5,00;0,50;0,00;0,00;2,00;1,00;0,00;5,00;3,00;1,00;0,00;0,00;0,50;2,00;1,00;0,50;1,00;0,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;4,00;5,00;0,50;0,00;0,50;6,00;1,00;0,00;1,00;5,00;0,50;0,00;1,00;0,00;0,50;0,50;0,00;4,00;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;7,00;3,00;1,00;1,00;0,50;3,50;0,58;0,00;2,33;7,00;0,50;0,00;0,50;0,50;1,00;1,00;0,00;1,00;2,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;4,00;7,00;0,50;0,00;0,50;6,00;0,00;0,00;5,00;5,00;0,50;0,00;1,00;0,00;1,00;0,50;0,00;2,00;1,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;4,00;4,00;0,00;0,00;1,00;4,00;1,00;1,00;4,00;6,00;1,00;1,00;1,00;2,00;4,00;0,50;0,00;0,50;1,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;4,00;6,00;0,00;0,00;0,00;5,00;0,00;1,00;4,00;6,00;0,00;0,00;0,50;0,00;2,00;0,00;0,00;1,00;0,50;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;5,00;3,00;1,00;0,00;0,00;7,50;3,75;1,25;3,75;6,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;4,00;6,00;1,00;0,50;0,50;4,00;1,00;1,00;3,00;6,00;1,00;0,50;0,50;0,00;3,00;0,50;0,00;1,00;0,50;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;4,00;5,00;1,00;0,00;1,00;5,00;0,50;1,00;4,00;5,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;1,00;0,50;0,50;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;4,00;7,00;0,50;0,00;0,50;5,00;0,00;0,50;4,00;9,00;1,00;0,50;2,00;0,00;0,00;0,50;0,50;1,00;0,50;0,50;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;11,00;5,00;1,00;0,00;1,00;5,50;1,10;1,10;4,40;7,00;1,00;0,00;2,00;1,00;2,00;2,00;0,00;3,00;1,00;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;4,00;4,00;1,00;0,00;1,00;4,00;1,00;1,00;3,00;6,00;0,50;0,00;1,00;0,50;0,50;0,00;0,50;0,50;0,50;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;1,00;4,00;0,50;0,00;1,00;3,00;0,50;1,00;6,00;5,00;0,50;0,00;0,50;0,50;2,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;7,00;5,00;1,00;0,00;0,50;5,00;1,00;0,50;4,00;10,00;1,00;1,00;0,50;1,00;3,00;1,00;0,00;0,50;0,50;0,00;1,00;1,00;2,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;5,00;5,00;1,00;0,50;1,00;7,00;1,00;2,00;4,00;11,00;1,00;1,00;0,50;1,00;2,00;1,00;0,00;0,00;0,00;0,50;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;4,00;11,00;1,00;0,50;1,00;10,67;1,33;1,33;8,00;10,00;1,00;0,00;2,00;2,00;1,00;0,50;0,00;0,00;0,50;0,50;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;4,00;20,00;1,00;0,50;0,50;11,00;0,50;1,00;9,00;15,00;1,00;1,00;1,00;1,00;3,00;2,00;0,00;0,00;2,00;1,00;0,50;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2021-04-11;5,00;11,00;2,00;0,50;0,00;13,00;1,00;0,00;9,00;15,00;1,00;1,00;1,00;2,00;5,00;2,00;0,00;1,00;1,00;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;6,00;11,00;1,00;1,00;0,50;11,00;1,00;2,00;9,00;14,00;1,00;0,00;2,00;1,00;4,00;0,00;0,00;0,00;1,00;1,00;0,50;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;5,00;12,00;1,00;0,50;1,00;8,00;1,00;1,00;11,00;14,00;0,50;0,00;3,00;0,00;2,00;0,00;0,50;0,00;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;7,00;10,00;0,50;0,00;0,50;12,00;2,00;2,00;7,00;14,00;0,50;1,00;2,00;1,00;4,00;0,50;0,00;0,00;0,00;0,00;1,00;2,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;5,00;13,00;1,00;0,00;1,00;20,00;0,00;3,75;16,25;23,00;2,00;1,00;2,00;1,00;7,00;1,00;0,00;0,00;1,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;10,00;15,00;1,00;0,50;1,00;21,11;1,11;4,44;15,56;24,00;1,00;2,00;3,00;1,00;5,00;2,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;10,00;21,00;2,00;0,50;1,00;28,89;2,22;4,44;23,33;35,00;3,00;0,50;4,00;0,50;7,00;0,50;0,50;0,50;2,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;7,00;30,00;3,00;0,50;0,00;100,00;1,00;3,00;25,00;39,00;1,00;0,00;4,00;0,50;9,00;0,00;0,50;0,50;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;9,00;26,00;3,00;0,00;1,00;35,00;2,00;3,00;26,00;49,00;1,00;1,00;3,00;0,50;15,00;3,00;0,00;0,50;1,00;2,00;1,00;1,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;9,00;41,00;2,00;0,50;1,00;34,00;1,00;5,00;28,00;51,00;0,50;1,00;2,00;2,00;15,00;3,00;0,00;0,50;0,50;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-06-20;13,00;33,00;1,00;2,00;1,00;31,00;1,00;5,00;31,00;65,00;0,50;0,00;3,00;0,50;20,00;0,50;0,50;1,00;0,50;1,00;0,50;3,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;15,00;63,00;1,00;1,00;0,00;36,43;0,00;5,36;37,50;51,00;2,00;0,50;1,00;5,00;18,00;1,00;0,50;1,00;1,00;1,00;2,00;5,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;15,00;33,00;1,00;1,00;0,50;34,00;4,00;6,00;36,00;69,00;2,00;2,00;4,00;3,00;21,00;2,00;0,50;3,00;1,00;1,00;6,00;3,00;4,00;0,00;0,50;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;14,00;31,00;1,00;3,00;1,00;28,00;3,00;1,00;39,00;51,00;1,00;2,00;1,00;1,00;24,00;1,00;1,00;1,00;0,50;1,00;3,00;5,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;12,00;30,00;2,00;3,00;1,00;25,00;2,00;4,00;43,00;51,00;1,00;0,50;3,00;2,00;13,00;0,00;1,00;0,00;1,00;0,00;1,00;5,00;8,00;0,00;0,00;0,00;1,00;4,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-07-25;55,00;20,00;2,00;1,00;1,00;23,87;1,04;2,08;24,91;44,00;3,00;1,00;4,00;4,00;18,00;1,00;0,50;0,50;0,50;1,00;3,00;2,00;4,00;0,00;0,50;0,00;0,50;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;25,00;27,00;3,00;1,00;1,00;34,38;1,04;3,13;34,38;46,00;3,00;1,00;4,00;1,00;19,00;2,00;1,00;1,00;2,00;1,00;2,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;26,00;33,00;2,00;2,00;1,00;38,48;2,08;2,08;39,52;73,00;3,00;1,00;3,00;0,00;25,00;4,00;2,00;1,00;2,00;1,00;4,00;4,00;7,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;21,00;27,00;4,00;2,00;1,00;31,50;2,10;2,10;34,65;54,00;1,00;1,00;2,00;2,00;25,00;3,00;0,00;0,50;3,00;2,00;2,00;3,00;5,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;20,00;20,00;1,00;0,50;0,50;25,26;1,05;1,05;27,37;51,00;3,00;1,00;2,00;1,00;17,00;1,00;0,00;0,50;1,00;1,00;4,00;3,00;2,00;0,00;0,00;0,50;0,00;2,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;13,00;16,00;2,00;0,50;1,00;17,33;2,17;1,08;11,92;28,00;2,00;1,00;1,00;1,00;7,00;1,00;0,00;0,50;1,00;0,50;3,00;2,00;2,00;0,00;0,00;0,00;0,50;4,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;10,00;20,00;1,00;1,00;2,00;12,22;0,56;1,11;11,11;28,00;2,00;1,00;4,00;1,00;8,00;0,50;0,00;1,00;1,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;12,00;9,00;1,00;0,00;0,50;20,00;0,00;2,00;9,00;15,00;0,50;1,00;1,00;1,00;6,00;0,00;0,00;0,00;0,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;7,00;18,00;1,00;1,00;0,50;16,00;2,00;0,00;8,00;19,00;2,00;0,50;2,00;1,00;2,00;2,00;0,00;0,50;1,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;12,00;16,00;1,00;0,00;2,00;8,00;0,50;0,50;6,00;15,00;3,00;0,50;2,00;1,00;1,00;1,00;0,00;0,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;9,00;18,00;1,00;0,00;1,00;9,00;0,00;1,00;9,00;13,00;1,00;1,00;3,00;1,00;1,00;1,00;0,00;0,50;2,00;1,00;2,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;10,00;12,00;2,00;0,00;1,00;10,00;1,00;1,00;8,00;5,00;1,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
