Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;15,00;33,00;15,00;6,00;33,00;38,00;0,00;21,00;19,00;11,25;58,13;112,50;43,13;13,50;139,50;10,50;19,50;34,00;6,00;6,00;11,00;0,00;38,00;9,00;2,00;4,00;0,00;36,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2020-10-11;2,00;24,00;10,00;6,00;14,00;34,00;0,00;23,00;11,00;8,00;26,00;96,00;44,00;18,00;58,00;8,00;24,00;24,00;2,00;13,00;17,00;0,00;30,00;6,00;0,00;2,00;2,00;9,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-10-18;0,00;11,00;7,00;3,00;8,00;28,00;0,00;15,00;4,00;5,00;18,00;28,00;15,00;3,00;16,00;4,00;14,00;19,00;4,00;6,00;17,00;6,00;19,00;0,00;2,00;0,00;2,00;6,00;6,00;0,00;0,00;0,00;2,00;4,00;0,00
2020-10-25;27,00;21,60;8,10;0,00;40,50;27,00;0,00;10,00;16,00;7,71;32,79;38,57;38,57;9,00;21,00;0,00;6,00;10,00;6,00;10,00;10,00;0,00;19,00;6,00;2,00;0,00;0,00;8,00;6,00;4,00;4,00;0,00;2,00;2,00;2,00
2020-11-01;6,00;21,00;15,00;9,00;24,00;19,00;2,00;21,00;13,00;2,00;40,00;28,00;28,00;12,00;6,00;21,00;6,00;15,00;4,00;0,00;2,00;12,00;8,00;2,00;2,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;4,00;10,00;12,00;4,00;10,00;25,00;0,00;19,00;8,00;16,00;42,00;44,00;36,00;1,33;17,33;8,00;4,00;15,00;8,00;6,00;12,00;2,00;6,00;4,00;4,00;2,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2020-11-15;6,00;33,00;45,00;6,00;27,00;21,00;0,00;10,00;12,00;14,00;28,00;6,00;38,00;4,50;15,00;4,50;1,50;12,00;2,00;6,00;8,00;4,00;4,00;4,00;6,00;0,00;0,00;4,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00
2020-11-22;4,00;52,00;60,00;16,00;24,00;22,00;0,00;12,00;8,00;4,00;20,00;26,00;26,00;5,33;10,67;5,33;5,33;4,00;10,00;10,00;10,00;4,00;8,00;2,00;4,00;2,00;0,00;4,00;2,00;4,00;2,00;0,00;2,00;0,00;2,00
2020-11-29;0,00;7,00;13,00;4,00;6,00;6,00;0,00;18,00;10,00;4,00;11,00;18,00;10,00;3,00;12,00;5,00;7,00;8,00;2,00;8,00;14,00;2,00;16,00;6,00;0,00;2,00;2,00;8,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00
2020-12-06;4,00;60,00;44,00;16,00;28,00;22,00;0,00;28,00;37,00;2,00;16,00;40,00;30,00;4,00;13,33;10,67;1,33;2,00;10,00;8,00;6,00;6,00;12,00;6,00;2,00;0,00;0,00;4,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00
2020-12-13;6,00;42,00;30,00;6,00;39,00;21,00;2,00;17,00;10,00;14,00;26,00;38,00;28,00;6,00;12,00;16,50;4,50;6,00;6,00;6,00;10,00;0,00;6,00;2,00;0,00;2,00;2,00;6,00;2,00;4,00;0,00;0,00;4,00;0,00;0,00
2020-12-20;17,00;25,50;51,00;11,33;17,00;14,00;5,00;12,00;17,00;8,50;27,63;21,25;25,50;3,09;7,73;12,36;20,09;7,00;7,00;17,00;2,00;5,00;5,00;5,00;2,00;5,00;0,00;10,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00
2020-12-27;0,00;13,00;9,00;1,00;4,00;19,00;0,00;16,00;14,00;1,00;10,00;10,00;19,00;10,00;6,00;10,00;5,00;7,00;0,00;12,00;12,00;7,00;7,00;2,00;5,00;5,00;2,00;14,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00
2021-01-03;10,00;32,50;27,50;17,50;20,00;18,00;0,00;47,00;16,00;8,00;22,00;22,00;28,00;14,29;20,00;4,29;8,57;8,00;4,00;8,00;14,00;0,00;8,00;4,00;2,00;8,00;0,00;6,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00
2021-01-10;4,00;22,00;16,00;4,00;10,00;10,00;0,00;76,00;12,00;6,00;28,00;48,00;20,00;5,33;13,33;4,00;0,00;12,00;6,00;12,00;10,00;4,00;14,00;4,00;2,00;2,00;2,00;8,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00
2021-01-17;2,00;34,00;22,00;2,00;12,00;16,00;0,00;46,00;12,00;8,00;24,00;28,00;22,00;16,00;46,00;6,00;2,00;4,00;2,00;6,00;6,00;2,00;6,00;6,00;0,00;2,00;2,00;16,00;6,00;0,00;0,00;0,00;8,00;2,00;2,00
2021-01-24;8,00;40,00;18,67;18,67;16,00;16,00;0,00;18,00;6,00;6,00;14,00;30,00;22,00;4,80;4,80;11,20;8,00;4,00;8,00;8,00;8,00;4,00;6,00;2,00;0,00;4,00;0,00;10,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00
2021-01-31;4,00;64,00;24,00;8,00;36,00;16,00;4,00;10,00;10,00;12,00;18,00;46,00;8,00;6,67;18,67;10,67;1,33;6,00;6,00;8,00;10,00;2,00;12,00;2,00;2,00;0,00;2,00;8,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00
2021-02-07;6,00;39,00;18,00;3,00;36,00;22,00;2,00;20,00;4,00;0,00;24,00;50,00;20,00;6,00;28,50;4,50;9,00;8,00;8,00;6,00;8,00;4,00;10,00;4,00;8,00;2,00;0,00;12,00;0,00;2,00;4,00;0,00;0,00;2,00;0,00
2021-02-14;6,00;30,00;36,00;9,00;54,00;25,00;0,00;13,00;6,00;8,00;10,00;58,00;24,00;1,50;21,00;6,00;4,50;8,00;4,00;2,00;11,00;2,00;13,00;13,00;4,00;2,00;0,00;17,00;0,00;0,00;2,00;4,00;2,00;0,00;0,00
2021-02-21;6,00;36,00;18,00;15,00;30,00;25,00;2,00;25,00;11,00;12,00;20,00;58,00;26,00;9,00;28,50;4,50;4,50;2,00;11,00;13,00;8,00;0,00;8,00;0,00;0,00;2,00;0,00;11,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00
2021-02-28;11,00;24,75;16,50;5,50;35,75;17,00;4,00;32,00;13,00;13,20;26,40;37,40;24,20;4,71;51,86;0,00;6,29;11,00;4,00;6,00;8,00;4,00;13,00;0,00;0,00;2,00;2,00;11,00;2,00;4,00;4,00;2,00;2,00;2,00;0,00
2021-03-07;10,00;35,00;17,50;5,00;57,50;16,00;0,00;25,00;8,00;14,00;18,00;22,00;16,00;8,57;24,29;10,00;4,29;4,00;2,00;2,00;14,00;8,00;18,00;2,00;0,00;4,00;2,00;6,00;2,00;0,00;0,00;0,00;8,00;2,00;0,00
2021-03-14;15,00;50,00;10,00;7,50;27,50;27,00;2,00;10,00;21,00;3,75;31,88;35,63;39,38;1,50;9,00;4,50;13,50;8,00;0,00;4,00;12,00;8,00;10,00;4,00;8,00;2,00;2,00;13,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00
2021-03-21;8,00;40,00;13,33;2,67;42,67;19,00;2,00;25,00;25,00;2,00;22,00;34,00;42,00;9,33;17,33;5,33;1,33;10,00;2,00;12,00;10,00;2,00;10,00;2,00;4,00;6,00;4,00;15,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00
2021-03-28;0,00;18,00;8,00;7,00;16,00;27,00;2,00;27,00;16,00;5,00;6,00;16,00;24,00;2,00;12,00;11,00;0,00;16,00;9,00;2,00;13,00;2,00;9,00;7,00;0,00;0,00;2,00;13,00;2,00;0,00;2,00;0,00;2,00;7,00;0,00
2021-04-04;4,00;20,00;20,00;6,00;28,00;15,00;0,00;35,00;17,00;16,00;16,00;54,00;34,00;9,33;4,00;13,33;1,33;2,00;4,00;7,00;9,00;4,00;4,00;4,00;0,00;2,00;0,00;11,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00
2021-04-11;4,00;18,00;24,00;4,00;26,00;27,00;2,00;21,00;23,00;4,00;12,00;36,00;22,00;5,33;9,33;8,00;1,33;6,00;4,00;2,00;15,00;0,00;6,00;2,00;2,00;6,00;2,00;10,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00
2021-04-18;4,00;26,00;12,00;2,00;28,00;21,00;2,00;30,00;21,00;6,00;24,00;32,00;20,00;4,00;12,00;13,33;12,00;4,00;11,00;6,00;6,00;2,00;13,00;13,00;0,00;0,00;0,00;11,00;0,00;0,00;2,00;2,00;11,00;0,00;2,00
2021-04-25;4,00;44,00;36,00;0,00;48,00;14,00;2,00;24,00;29,00;2,00;14,00;52,00;20,00;1,33;24,00;8,00;9,33;8,00;0,00;2,00;6,00;6,00;4,00;2,00;2,00;0,00;2,00;6,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2021-05-02;4,00;60,00;36,00;16,00;80,00;22,00;0,00;35,00;24,00;14,00;18,00;46,00;22,00;1,33;20,00;9,33;1,33;18,00;4,00;8,00;14,00;4,00;10,00;8,00;2,00;2,00;0,00;8,00;4,00;2,00;0,00;0,00;2,00;0,00;2,00
2021-05-09;17,00;25,50;34,00;11,33;53,83;55,00;2,00;34,00;38,00;7,56;22,67;79,33;15,11;10,82;51,00;17,00;9,27;34,00;2,00;11,00;15,00;11,00;9,00;4,00;0,00;11,00;0,00;4,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00
2021-05-16;22,00;52,25;27,50;8,25;52,25;37,00;0,00;43,00;37,00;8,00;22,00;88,00;14,00;14,67;42,53;17,60;5,87;35,00;2,00;10,00;10,00;6,00;22,00;2,00;0,00;4,00;2,00;27,00;2,00;4,00;4,00;2,00;4,00;0,00;2,00
2021-05-23;11,00;46,75;16,50;16,50;27,50;47,00;2,00;22,00;24,00;22,00;28,60;68,20;30,80;20,43;56,57;6,29;9,43;15,00;0,00;9,00;11,00;2,00;22,00;11,00;6,00;0,00;2,00;19,00;2,00;2,00;0,00;2,00;6,00;0,00;0,00
2021-05-30;15,00;45,00;42,00;6,00;57,00;44,00;2,00;15,00;23,00;7,50;20,63;93,75;31,88;15,00;61,50;15,00;0,00;32,00;4,00;6,00;21,00;8,00;8,00;4,00;0,00;4,00;2,00;26,00;0,00;4,00;2,00;0,00;0,00;6,00;4,00
2021-06-06;15,00;57,00;27,00;9,00;66,00;48,00;0,00;27,00;25,00;6,43;19,29;96,43;42,86;13,50;64,50;16,50;9,00;15,00;13,00;13,00;27,00;11,00;21,00;11,00;4,00;0,00;4,00;17,00;2,00;13,00;4,00;0,00;11,00;2,00;0,00
2021-06-13;13,00;62,40;31,20;5,20;41,60;51,00;0,00;28,00;45,00;29,71;46,43;50,14;37,14;37,56;66,44;13,00;17,33;28,00;19,00;17,00;24,00;11,00;17,00;0,00;0,00;2,00;0,00;6,00;0,00;2,00;4,00;2,00;6,00;2,00;0,00
2021-06-20;26,00;63,56;26,00;26,00;57,78;49,00;0,00;38,00;45,00;8,00;32,00;102,00;54,00;35,18;70,35;10,71;9,18;28,00;9,00;15,00;11,00;15,00;13,00;6,00;9,00;11,00;2,00;30,00;13,00;4,00;2,00;0,00;6,00;0,00;2,00
2021-06-27;36,00;60,92;33,23;13,85;69,23;23,00;0,00;21,00;31,00;20,00;28,00;80,00;36,00;31,50;49,50;19,50;4,50;32,00;11,00;4,00;21,00;15,00;19,00;13,00;6,00;4,00;0,00;17,00;4,00;4,00;2,00;0,00;4,00;6,00;2,00
2021-07-04;42,00;70,00;33,60;19,60;103,60;33,00;2,00;35,00;35,00;22,00;48,00;102,00;34,00;19,50;87,00;33,00;10,50;31,00;13,00;18,00;18,00;13,00;35,00;11,00;13,00;9,00;2,00;26,00;2,00;4,00;0,00;2,00;18,00;0,00;2,00
2021-07-11;32,00;98,67;29,33;40,00;104,00;54,00;5,00;32,00;25,00;16,00;50,00;110,00;26,00;16,76;108,19;39,62;18,29;32,00;9,00;20,00;18,00;11,00;14,00;7,00;5,00;16,00;5,00;39,00;0,00;5,00;2,00;0,00;7,00;5,00;0,00
2021-07-18;45,00;82,06;18,53;15,88;82,06;50,00;5,00;45,00;40,00;23,48;64,57;99,78;50,87;20,32;95,81;29,03;20,32;20,00;8,00;20,00;25,00;15,00;25,00;18,00;18,00;8,00;5,00;41,00;3,00;15,00;8,00;8,00;3,00;0,00;0,00
2021-07-25;68,00;76,16;43,52;19,04;73,44;41,00;0,00;37,00;17,00;17,49;64,11;83,54;46,63;11,83;94,61;53,22;36,96;34,00;12,00;20,00;24,00;15,00;42,00;10,00;10,00;5,00;0,00;49,00;0,00;7,00;0,00;2,00;10,00;0,00;2,00
2021-08-01;44,00;52,25;22,00;27,50;115,50;48,00;2,00;34,00;34,00;40,00;40,00;126,00;44,00;24,28;113,79;54,62;27,31;44,00;10,00;22,00;29,00;22,00;24,00;10,00;10,00;10,00;5,00;34,00;2,00;10,00;0,00;5,00;10,00;2,00;2,00
2021-08-08;32,00;101,33;34,67;32,00;66,67;25,00;2,00;35,00;37,00;30,00;68,00;92,00;32,00;24,73;91,64;29,09;32,00;50,00;7,00;15,00;30,00;15,00;30,00;20,00;15,00;15,00;2,00;30,00;0,00;10,00;2,00;5,00;0,00;5,00;0,00
2021-08-15;18,00;61,71;33,43;25,71;66,86;37,00;2,00;53,00;30,00;14,00;44,00;86,00;38,00;25,50;69,00;33,00;12,00;21,00;9,00;25,00;25,00;14,00;32,00;14,00;5,00;2,00;2,00;46,00;0,00;9,00;0,00;0,00;7,00;2,00;0,00
2021-08-22;38,00;78,71;27,14;21,71;40,71;48,00;2,00;31,00;24,00;24,00;46,00;96,00;36,00;27,77;54,08;26,31;14,62;29,00;17,00;12,00;31,00;14,00;17,00;24,00;0,00;12,00;0,00;43,00;2,00;10,00;5,00;5,00;2,00;0,00;0,00
2021-08-29;14,00;61,60;36,40;39,20;64,40;60,00;2,00;39,00;21,00;26,00;46,00;100,00;28,00;14,00;76,22;49,78;12,44;34,00;18,00;11,00;21,00;14,00;23,00;2,00;5,00;14,00;0,00;25,00;2,00;2,00;2,00;5,00;2,00;5,00;0,00
2021-09-05;12,00;96,00;45,00;15,00;66,00;53,00;0,00;46,00;44,00;14,00;56,00;130,00;44,00;16,50;54,00;25,50;16,50;30,00;23,00;19,00;16,00;14,00;32,00;9,00;2,00;14,00;7,00;26,00;2,00;5,00;2,00;0,00;2,00;2,00;5,00
2021-09-12;14,00;117,60;33,60;16,80;64,40;54,00;7,00;57,00;34,00;24,00;42,00;116,00;42,00;23,33;77,78;28,00;14,00;23,00;9,00;27,00;32,00;7,00;25,00;7,00;11,00;16,00;2,00;39,00;5,00;0,00;0,00;5,00;9,00;0,00;2,00
2021-09-19;25,00;102,78;55,56;27,78;80,56;75,00;0,00;27,00;34,00;15,38;55,77;109,62;61,54;16,18;54,41;44,12;13,24;25,00;11,00;25,00;34,00;18,00;27,00;9,00;0,00;9,00;7,00;27,00;0,00;0,00;2,00;2,00;9,00;0,00;2,00
2021-09-26;34,00;141,67;48,17;25,50;59,50;72,00;0,00;43,00;34,00;20,00;70,00;136,00;66,00;20,70;44,35;25,13;13,30;25,00;9,00;11,00;20,00;9,00;22,00;9,00;9,00;7,00;0,00;23,00;5,00;2,00;2,00;0,00;9,00;4,00;0,00
2021-10-03;14,00;156,80;70,00;56,00;78,40;71,00;2,00;50,00;57,00;32,00;46,00;118,00;46,00;31,11;115,11;38,89;26,44;28,00;25,00;16,00;18,00;9,00;25,00;14,00;7,00;7,00;2,00;39,00;0,00;7,00;5,00;0,00;14,00;5,00;0,00
2021-10-10;19,00;133,00;70,57;51,57;92,29;54,00;0,00;33,00;57,00;19,00;60,80;125,40;83,60;26,31;77,46;48,23;26,31;35,00;19,00;49,00;30,00;22,00;43,00;0,00;11,00;5,00;8,00;27,00;0,00;3,00;0,00;8,00;5,00;8,00;0,00
