Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-03-01;59,00;10,41;121,47;201,29;0,00;18,00
2020-03-08;28,00;0,00;147,00;168,00;0,00;11,00
2020-03-15;27,00;10,13;97,88;121,50;0,00;10,00
2020-03-22;10,00;6,67;30,00;56,67;0,00;0,00
2020-03-29;21,00;10,50;31,50;42,00;0,00;14,00
2020-04-05;27,00;6,75;43,88;37,13;0,00;4,00
2020-04-12;25,00;25,00;28,57;64,29;0,00;18,00
2020-04-19;14,00;3,50;21,00;45,50;0,00;17,00
2020-04-26;34,00;3,40;34,00;34,00;0,00;24,00
2020-05-03;38,00;3,45;27,64;44,91;0,00;17,00
2020-05-10;24,00;6,86;27,43;54,86;0,00;14,00
2020-05-17;22,00;0,00;51,33;69,67;7,33;25,00
2020-05-24;18,00;10,80;79,20;32,40;0,00;18,00
2020-05-31;21,00;3,50;56,00;66,50;0,00;7,00
2020-06-07;28,00;3,50;66,50;84,00;0,00;3,00
2020-06-14;34,00;13,60;57,80;44,20;0,00;7,00
2020-06-21;51,00;10,20;20,40;57,80;0,00;7,00
2020-06-28;32,00;3,56;49,78;39,11;0,00;7,00
2020-07-05;19,00;7,60;53,20;22,80;0,00;15,00
2020-07-12;19,00;3,17;38,00;47,50;0,00;19,00
2020-07-19;35,00;0,00;56,00;56,00;0,00;12,00
2020-07-26;23,00;3,29;29,57;62,43;0,00;4,00
2020-08-02;24,00;3,43;85,71;51,43;0,00;0,00
2020-08-09;30,00;0,00;73,33;50,00;3,33;19,00
2020-08-16;27,00;0,00;33,75;54,00;0,00;4,00
2020-08-23;27,00;3,38;30,38;40,50;0,00;19,00
2020-08-30;27,00;3,38;40,50;67,50;3,38;11,00
2020-09-06;70,00;3,50;31,50;42,00;0,00;8,00
2020-09-13;35,00;3,50;24,50;59,50;0,00;15,00
2020-09-20;30,00;3,33;30,00;60,00;0,00;15,00
2020-09-27;11,00;0,00;40,33;121,00;0,00;0,00
2020-10-04;19,00;3,17;22,17;53,83;0,00;23,00
2020-10-11;24,00;3,43;17,14;113,14;3,43;52,00
2020-10-18;8,00;12,00;28,00;52,00;0,00;27,00
2020-10-25;31,00;3,44;24,11;72,33;0,00;12,00
2020-11-01;10,00;3,33;30,00;50,00;0,00;7,00
2020-11-08;30,00;0,00;36,67;100,00;0,00;4,00
2020-11-15;30,00;0,00;40,00;93,33;0,00;19,00
2020-11-22;8,00;0,00;40,00;156,00;4,00;4,00
2020-11-29;19,00;3,80;15,20;45,60;0,00;15,00
2020-12-06;11,00;0,00;29,33;95,33;0,00;11,00
2020-12-13;37,00;0,00;50,45;87,45;0,00;15,00
2020-12-20;35,00;3,50;84,00;122,50;3,50;35,00
2020-12-27;33,00;0,00;66,00;366,67;0,00;16,00
2021-01-03;37,00;13,45;80,73;137,91;3,36;11,00
2021-01-10;32,00;0,00;49,78;131,56;3,56;22,00
2021-01-17;32,00;0,00;74,67;85,33;0,00;29,00
2021-01-24;32,00;3,56;60,44;88,89;3,56;11,00
2021-01-31;14,00;7,00;56,00;59,50;7,00;11,00
2021-02-07;59,00;0,00;55,53;104,12;0,00;11,00
2021-02-14;7,00;7,00;49,00;80,50;0,00;18,00
2021-02-21;4,00;0,00;40,00;64,00;0,00;11,00
2021-02-28;14,00;0,00;38,50;42,00;0,00;7,00
2021-03-07;18,00;0,00;50,40;79,20;0,00;7,00
2021-03-14;21,00;0,00;52,50;87,50;0,00;17,00
2021-03-21;11,00;0,00;25,67;73,33;0,00;15,00
2021-03-28;40,00;3,33;23,33;73,33;0,00;12,00
2021-04-04;30,00;0,00;46,67;93,33;0,00;7,00
2021-04-11;22,00;18,33;47,67;80,67;0,00;14,00
2021-04-18;15,00;0,00;11,25;75,00;0,00;4,00
2021-04-25;29,00;0,00;36,25;79,75;0,00;7,00
2021-05-02;24,00;13,71;58,29;120,00;0,00;17,00
2021-05-09;22,00;7,33;77,00;124,67;3,67;22,00
2021-05-16;18,00;10,80;61,20;144,00;0,00;14,00
2021-05-23;26,00;0,00;42,25;110,50;0,00;11,00
2021-05-30;35,00;10,50;42,00;84,00;0,00;15,00
2021-06-06;15,00;7,50;71,25;120,00;0,00;11,00
2021-06-13;41,00;10,25;34,17;105,92;0,00;8,00
2021-06-20;46,00;28,31;77,85;120,31;0,00;19,00
2021-06-27;19,00;3,17;95,00;139,33;3,17;8,00
2021-07-04;15,00;18,75;75,00;75,00;3,75;35,00
2021-07-11;35,00;10,50;77,00;84,00;0,00;8,00
2021-07-18;29,00;0,00;67,67;103,11;0,00;13,00
2021-07-25;21,00;3,50;45,50;56,00;0,00;4,00
2021-08-01;45,00;3,46;121,15;117,69;0,00;25,00
2021-08-08;26,00;3,71;81,71;118,86;0,00;4,00
2021-08-15;37,00;6,73;67,27;77,36;0,00;12,00
2021-08-22;30,00;10,00;66,67;93,33;0,00;17,00
2021-08-29;26,00;3,71;74,29;141,14;0,00;17,00
2021-09-05;35,00;0,00;80,50;105,00;0,00;26,00
2021-09-12;35,00;3,50;122,50;150,50;0,00;17,00
2021-09-19;39,00;3,55;95,73;120,55;0,00;26,00
2021-09-26;42,00;0,00;119,00;136,50;0,00;8,00
2021-10-03;32,00;17,78;149,33;135,11;7,11;22,00
2021-10-10;32,00;3,56;120,89;131,56;3,56;15,00
2021-10-17;51,00;0,00;170,00;183,60;0,00;11,00
2021-10-24;37,00;3,36;144,64;121,09;3,36;17,00
2021-10-31;31,00;0,00;130,89;141,22;0,00;17,00
2021-11-07;42,00;0,00;168,00;126,00;3,50;11,00
2021-11-14;36,00;0,00;108,00;108,00;0,00;11,00
2021-11-21;32,00;0,00;106,67;124,44;0,00;16,00
2021-11-28;32,00;7,11;85,33;113,78;3,56;11,00
2021-12-05;45,00;3,46;76,15;110,77;3,46;6,00
2021-12-12;24,00;3,43;89,14;102,86;0,00;3,00
