Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;20,00;125,00;95,00;115,00;90,00;5,00;80,00;20,00;42,00;76,00;66,00;94,00;16,00;140,00;20,00;4,00;66,67;166,67;6,67;26,67;8,00;29,00;24,00;21,00;5,26;27,37;4,21;16,84;3,00;8,00;1,00;1,00;5,00;0,00;1,00
2020-10-11;11,00;154,00;88,00;104,50;99,00;5,50;77,00;33,00;30,80;72,60;61,60;90,20;18,33;80,67;25,67;14,67;55,00;126,50;11,00;22,00;3,00;28,00;41,00;17,00;9,90;13,20;5,50;15,40;7,00;3,00;4,00;3,00;4,00;0,00;1,00
2020-10-18;18,00;132,00;84,00;96,00;72,00;9,00;63,00;18,00;36,00;54,00;44,00;94,00;7,20;61,20;21,60;10,80;72,00;162,00;0,00;24,00;5,00;32,00;32,00;18,00;6,35;19,06;1,06;14,82;10,00;3,00;7,00;0,00;6,00;0,00;1,00
2020-10-25;11,00;104,50;66,00;71,50;66,00;5,50;66,00;22,00;37,40;74,80;41,80;96,80;14,67;51,33;14,67;7,33;55,00;99,00;11,00;16,50;8,00;11,00;27,00;13,00;4,40;12,10;3,30;17,60;5,00;5,00;1,00;3,00;5,00;1,00;0,00
2020-11-01;14,00;93,33;42,00;70,00;56,00;7,00;70,00;28,00;26,00;34,00;34,00;90,00;14,00;42,00;17,50;10,50;35,00;140,00;7,00;35,00;8,00;14,00;14,00;13,00;1,08;11,85;0,00;16,15;0,00;0,00;1,00;3,00;6,00;3,00;1,00
2020-11-08;13,00;123,50;78,00;104,00;78,00;0,00;91,00;26,00;34,67;52,00;43,33;104,00;8,67;69,33;17,33;13,00;39,00;123,50;6,50;19,50;8,00;19,00;25,00;19,00;9,75;14,08;5,42;10,83;9,00;4,00;1,00;3,00;4,00;1,00;1,00
2020-11-15;21,00;115,50;68,25;63,00;63,00;10,50;52,50;31,50;35,70;39,90;33,60;100,80;12,60;58,80;33,60;8,40;31,50;115,50;15,75;21,00;7,00;18,00;17,00;13,00;5,25;9,45;1,05;9,45;3,00;7,00;4,00;1,00;7,00;1,00;1,00
2020-11-22;19,00;104,50;66,50;80,75;76,00;4,75;66,50;19,00;29,56;38,00;23,22;61,22;7,60;53,20;19,00;7,60;38,00;139,33;6,33;25,33;8,00;12,00;15,00;12,00;6,33;13,72;1,06;19,00;5,00;8,00;1,00;3,00;3,00;0,00;0,00
2020-11-29;20,00;100,00;60,00;80,00;60,00;10,00;60,00;30,00;16,00;56,00;42,00;68,00;24,00;56,00;12,00;4,00;40,00;140,00;13,33;13,33;5,00;14,00;24,00;20,00;5,56;16,67;4,44;10,00;9,00;4,00;3,00;1,00;0,00;1,00;3,00
2020-12-06;7,00;133,00;112,00;112,00;49,00;3,50;49,00;21,00;30,33;44,33;56,00;91,00;14,00;66,50;24,50;7,00;35,00;175,00;14,00;21,00;11,00;18,00;16,00;22,00;9,33;17,50;4,67;17,50;8,00;1,00;1,00;1,00;5,00;1,00;1,00
2020-12-13;12,00;132,00;84,00;90,00;60,00;6,00;72,00;36,00;22,00;26,00;36,00;64,00;12,00;48,00;24,00;12,00;30,00;198,00;6,00;24,00;7,00;16,00;21,00;26,00;8,00;22,00;4,00;14,00;4,00;1,00;5,00;0,00;7,00;0,00;1,00
2020-12-20;18,00;120,00;84,00;84,00;45,00;4,50;45,00;18,00;40,00;44,00;40,00;78,00;14,40;50,40;18,00;3,60;30,00;150,00;12,00;24,00;6,00;15,00;18,00;21,00;3,18;18,00;4,24;16,94;5,00;3,00;3,00;0,00;5,00;0,00;0,00
2020-12-27;20,00;90,00;70,00;70,00;50,00;5,00;50,00;20,00;26,00;38,00;38,00;66,00;16,00;76,00;16,00;4,00;53,33;173,33;13,33;20,00;3,00;15,00;16,00;30,00;6,32;8,42;3,16;13,68;3,00;3,00;3,00;0,00;13,00;1,00;0,00
2021-01-03;13,00;123,50;65,00;104,00;104,00;6,50;143,00;26,00;26,00;41,17;32,50;65,00;21,67;69,33;21,67;4,33;45,50;130,00;13,00;26,00;5,00;19,00;17,00;16,00;6,50;16,25;0,00;23,83;3,00;6,00;6,00;1,00;9,00;1,00;0,00
2021-01-10;9,00;76,50;45,00;63,00;63,00;0,00;99,00;9,00;13,50;36,00;40,50;72,00;13,50;72,00;18,00;4,50;36,00;81,00;4,50;18,00;3,00;18,00;24,00;17,00;4,50;2,25;2,25;18,00;5,00;5,00;4,00;0,00;4,00;1,00;0,00
2021-01-17;5,00;85,00;50,00;80,00;50,00;5,00;110,00;20,00;18,33;26,67;21,67;41,67;20,00;85,00;30,00;5,00;25,00;80,00;5,00;20,00;5,00;5,00;14,00;14,00;1,00;15,00;4,00;10,00;3,00;0,00;3,00;0,00;4,00;0,00;0,00
2021-01-24;9,00;90,00;36,00;67,50;45,00;4,50;45,00;18,00;29,25;40,50;27,00;67,50;18,00;72,00;18,00;4,50;22,50;94,50;4,50;18,00;6,00;10,00;12,00;13,00;11,00;6,00;4,00;13,00;4,00;5,00;1,00;0,00;3,00;0,00;0,00
2021-01-31;6,00;90,00;36,00;54,00;30,00;3,00;30,00;6,00;26,00;24,00;34,00;52,00;12,00;30,00;15,00;6,00;18,00;108,00;6,00;18,00;6,00;10,00;13,00;14,00;2,00;2,00;1,00;11,00;5,00;1,00;3,00;3,00;4,00;0,00;0,00
2021-02-07;4,00;52,00;24,00;52,00;32,00;4,00;48,00;8,00;16,00;18,00;28,00;50,00;16,00;48,00;24,00;4,00;24,00;72,00;4,00;8,00;4,00;20,00;11,00;17,00;4,00;7,00;1,00;10,00;5,00;3,00;1,00;1,00;9,00;3,00;0,00
2021-02-14;3,00;63,00;27,00;45,00;36,00;3,00;24,00;6,00;30,00;27,00;54,00;90,00;9,00;39,00;15,00;6,00;42,00;90,00;6,00;18,00;4,00;21,00;14,00;17,00;7,00;12,00;1,00;12,00;4,00;1,00;0,00;0,00;3,00;0,00;1,00
2021-02-21;27,00;113,40;43,20;97,20;67,50;6,75;81,00;40,50;29,08;20,77;37,38;76,85;15,43;73,29;7,71;3,86;43,20;113,40;0,00;21,60;3,00;12,00;7,00;21,00;1,04;7,27;2,08;6,23;1,00;6,00;0,00;0,00;1,00;1,00;0,00
2021-02-28;18,00;96,00;60,00;90,00;36,00;4,50;45,00;9,00;14,00;30,00;24,00;58,00;7,20;46,80;10,80;1,80;30,00;126,00;6,00;12,00;7,00;12,00;9,00;16,00;2,12;6,35;2,12;10,59;1,00;4,00;0,00;3,00;7,00;1,00;0,00
2021-03-07;12,00;90,00;66,00;102,00;72,00;6,00;60,00;24,00;14,00;36,00;38,00;54,00;20,00;44,00;16,00;8,00;30,00;102,00;6,00;18,00;7,00;8,00;10,00;19,00;10,00;10,00;1,00;9,00;5,00;1,00;3,00;3,00;3,00;1,00;0,00
2021-03-14;9,00;90,00;40,50;76,50;54,00;4,50;36,00;18,00;21,60;32,40;32,40;66,60;13,50;67,50;22,50;4,50;22,50;94,50;4,50;18,00;8,00;8,00;11,00;12,00;2,00;9,00;2,00;10,00;4,00;3,00;4,00;0,00;3,00;0,00;0,00
2021-03-21;8,00;60,00;36,00;52,00;32,00;4,00;40,00;16,00;24,00;24,00;26,00;58,00;8,00;68,00;12,00;0,00;40,00;144,00;16,00;24,00;8,00;11,00;14,00;13,00;5,00;5,00;3,00;7,00;4,00;1,00;3,00;1,00;6,00;3,00;0,00
2021-03-28;9,00;54,00;13,50;58,50;18,00;9,00;36,00;9,00;20,25;13,50;29,25;76,50;9,00;63,00;9,00;2,25;18,00;90,00;2,25;4,50;4,00;4,00;10,00;9,00;9,00;4,50;1,13;11,25;4,00;0,00;1,00;1,00;3,00;1,00;0,00
2021-04-04;7,00;70,00;49,00;77,00;28,00;3,50;35,00;7,00;18,67;23,33;11,67;49,00;3,50;42,00;10,50;3,50;35,00;126,00;3,50;14,00;7,00;7,00;7,00;1,00;1,00;8,00;3,00;5,00;7,00;1,00;3,00;0,00;3,00;0,00;3,00
2021-04-11;13,00;71,50;45,50;78,00;52,00;0,00;52,00;13,00;17,33;19,50;26,00;41,17;8,67;47,67;8,67;4,33;26,00;123,50;3,25;13,00;1,00;10,00;9,00;4,00;4,33;4,33;3,25;4,33;0,00;3,00;1,00;0,00;7,00;1,00;0,00
2021-04-18;6,00;60,00;18,00;54,00;18,00;3,00;30,00;6,00;22,00;24,00;26,00;52,00;3,00;33,00;6,00;3,00;36,00;114,00;6,00;12,00;3,00;7,00;7,00;6,00;1,00;8,00;0,00;3,00;6,00;1,00;1,00;0,00;7,00;0,00;1,00
2021-04-25;10,00;70,00;30,00;65,00;20,00;0,00;70,00;20,00;16,00;24,00;26,00;62,00;6,67;26,67;10,00;1,67;25,00;105,00;2,50;2,50;7,00;4,00;4,00;6,00;5,56;7,78;1,11;1,11;3,00;1,00;3,00;3,00;6,00;1,00;0,00
2021-05-02;11,00;66,00;49,50;71,50;44,00;5,50;198,00;44,00;8,80;19,80;30,80;72,60;7,33;44,00;3,67;1,83;27,50;132,00;5,50;5,50;4,00;4,00;4,00;5,00;5,50;9,90;3,30;8,80;3,00;1,00;1,00;0,00;3,00;0,00;0,00
2021-05-09;13,00;97,50;58,50;91,00;65,00;6,50;78,00;78,00;15,17;26,00;26,00;43,33;8,67;52,00;21,67;4,33;32,50;162,50;6,50;13,00;11,00;13,00;6,00;6,00;8,67;8,67;1,08;5,42;6,00;3,00;1,00;4,00;6,00;3,00;0,00
2021-05-16;16,00;58,67;53,33;58,67;48,00;8,00;48,00;96,00;18,00;16,00;20,00;46,00;8,00;52,00;8,00;4,00;32,00;112,00;5,33;10,67;1,00;4,00;11,00;9,00;4,27;7,47;1,07;9,60;3,00;1,00;1,00;0,00;16,00;0,00;0,00
2021-05-23;16,00;64,00;37,33;64,00;64,00;8,00;96,00;64,00;18,00;14,00;18,00;50,00;8,00;48,00;8,00;2,00;37,33;138,67;0,00;10,67;1,00;6,00;9,00;6,00;12,80;6,40;0,00;1,07;3,00;3,00;4,00;1,00;15,00;0,00;0,00
2021-05-30;17,00;79,33;45,33;90,67;34,00;8,50;34,00;34,00;27,63;29,75;23,38;53,13;12,75;55,25;2,13;2,13;34,00;141,67;5,67;11,33;0,00;6,00;9,00;12,00;0,00;4,25;1,06;6,38;2,00;5,00;3,00;2,00;8,00;0,00;2,00
2021-06-06;9,00;36,00;45,00;54,00;27,00;4,50;54,00;27,00;15,75;27,00;20,25;49,50;9,00;45,00;13,50;2,25;81,00;279,00;9,00;18,00;4,00;9,00;3,00;12,00;4,50;13,50;3,38;3,38;6,00;1,00;0,00;1,00;6,00;0,00;0,00
2021-06-13;10,00;80,00;55,00;70,00;40,00;10,00;50,00;30,00;16,00;14,00;26,00;34,00;13,33;33,33;6,67;3,33;35,00;140,00;5,00;10,00;4,00;7,00;3,00;6,00;7,78;5,56;1,11;7,78;0,00;4,00;1,00;0,00;4,00;1,00;1,00
2021-06-20;12,00;90,00;48,00;102,00;48,00;6,00;60,00;24,00;24,00;30,00;34,00;52,00;12,00;40,00;12,00;2,00;60,00;162,00;6,00;18,00;7,00;12,00;6,00;12,00;3,27;4,36;1,09;4,36;0,00;3,00;4,00;1,00;4,00;0,00;0,00
2021-06-27;14,00;74,67;32,67;93,33;98,00;7,00;56,00;28,00;12,00;12,00;20,00;28,00;10,50;28,00;7,00;7,00;56,00;231,00;7,00;14,00;9,00;7,00;7,00;7,00;5,38;17,23;7,54;7,54;1,00;3,00;3,00;0,00;6,00;0,00;0,00
2021-07-04;21,00;115,50;42,00;99,75;52,50;5,25;52,50;21,00;16,80;16,80;31,50;39,90;7,00;35,00;7,00;3,50;31,50;152,25;2,63;10,50;3,00;8,00;6,00;13,00;3,15;4,20;4,20;7,35;7,00;1,00;3,00;3,00;8,00;1,00;0,00
2021-07-11;24,00;132,00;66,00;144,00;72,00;6,00;60,00;24,00;20,00;32,00;26,00;46,00;16,00;48,00;8,00;0,00;54,00;222,00;12,00;12,00;6,00;3,00;8,00;8,00;3,13;16,70;0,00;9,39;4,00;0,00;5,00;3,00;9,00;0,00;0,00
2021-07-18;26,00;104,00;52,00;93,60;52,00;0,00;78,00;26,00;22,00;24,00;28,00;50,00;14,86;48,29;14,86;3,71;71,50;266,50;6,50;13,00;6,00;8,00;8,00;6,00;9,36;4,16;4,16;4,16;12,00;2,00;0,00;2,00;6,00;0,00;2,00
2021-07-25;19,00;80,75;38,00;85,50;47,50;4,75;57,00;28,50;21,11;38,00;29,56;65,44;11,40;38,00;11,40;0,00;57,00;285,00;6,33;25,33;6,00;7,00;4,00;7,00;7,39;15,83;6,33;6,33;1,00;1,00;3,00;0,00;21,00;0,00;1,00
2021-08-01;21,00;126,00;68,25;110,25;52,50;5,25;52,50;21,00;18,90;39,90;10,50;46,20;16,80;54,60;12,60;4,20;94,50;257,25;10,50;10,50;10,00;13,00;6,00;10,00;7,35;14,70;1,05;8,40;9,00;1,00;0,00;4,00;10,00;0,00;0,00
2021-08-08;30,00;204,00;60,00;168,00;50,00;10,00;40,00;40,00;24,00;32,00;26,00;36,00;22,50;56,25;11,25;3,75;66,00;324,00;12,00;18,00;10,00;9,00;6,00;13,00;7,50;19,29;6,43;13,93;6,00;4,00;7,00;4,00;16,00;0,00;3,00
2021-08-15;30,00;162,00;72,00;174,00;50,00;5,00;50,00;40,00;24,00;36,00;24,00;40,00;7,50;52,50;11,25;18,75;48,00;312,00;12,00;18,00;12,00;12,00;9,00;15,00;11,79;15,00;4,29;6,43;3,00;3,00;3,00;0,00;7,00;0,00;1,00
2021-08-22;31,00;139,50;46,50;155,00;51,67;5,17;62,00;31,00;19,38;31,00;21,31;38,75;15,50;50,38;23,25;3,88;74,40;254,20;12,40;24,80;10,00;10,00;10,00;22,00;13,43;11,37;3,10;8,27;5,00;3,00;3,00;5,00;7,00;0,00;3,00
2021-08-29;23,00;172,50;69,00;149,50;57,50;5,75;80,50;46,00;9,58;36,42;34,50;32,58;15,33;65,17;19,17;1,92;40,25;235,75;11,50;28,75;6,00;14,00;9,00;16,00;15,68;9,41;3,14;15,68;8,00;8,00;5,00;9,00;11,00;0,00;0,00
2021-09-05;25,00;160,00;55,00;145,00;87,50;6,25;87,50;62,50;17,31;30,77;26,92;38,46;10,71;57,14;14,29;3,57;68,75;225,00;6,25;12,50;10,00;17,00;17,00;14,00;9,38;19,79;1,04;13,54;6,00;3,00;5,00;0,00;6,00;0,00;3,00
2021-09-12;26,00;161,20;83,20;156,00;78,00;6,50;91,00;65,00;44,00;44,00;52,00;98,00;11,14;92,86;18,57;3,71;57,20;228,80;5,20;26,00;12,00;11,00;5,00;11,00;13,52;16,64;1,04;7,28;9,00;6,00;2,00;0,00;8,00;2,00;2,00
2021-09-19;34,00;198,33;113,33;158,67;79,33;5,67;90,67;45,33;34,00;62,00;56,00;94,00;26,44;71,78;18,89;3,78;68,00;266,33;11,33;22,67;6,00;15,00;12,00;17,00;15,94;13,81;0,00;15,94;3,00;3,00;6,00;0,00;9,00;0,00;0,00
2021-09-26;22,00;203,50;93,50;148,50;66,00;11,00;88,00;66,00;48,00;48,00;40,00;90,00;18,33;62,33;22,00;7,33;55,00;242,00;5,50;27,50;15,00;21,00;7,00;18,00;13,62;18,86;1,05;8,38;7,00;6,00;3,00;0,00;9,00;2,00;2,00
2021-10-03;22,00;275,00;82,50;143,00;121,00;5,50;66,00;55,00;58,00;46,00;46,00;130,00;55,00;66,00;25,67;7,33;66,00;209,00;5,50;16,50;13,00;15,00;14,00;11,00;9,43;11,52;3,14;22,00;6,00;2,00;0,00;2,00;8,00;0,00;0,00
2021-10-10;20,00;230,00;100,00;110,00;90,00;5,00;80,00;40,00;66,00;30,00;44,00;104,00;80,00;72,00;32,00;4,00;80,00;273,33;6,67;20,00;5,00;21,00;9,00;13,00;5,26;21,05;4,21;12,63;5,00;5,00;3,00;1,00;10,00;0,00;1,00
2021-10-17;25,00;230,00;105,00;140,00;125,00;6,25;100,00;62,50;62,50;39,58;45,83;110,42;53,57;78,57;17,86;7,14;37,50;256,25;12,50;25,00;5,00;13,00;12,00;17,00;6,52;17,39;5,43;8,70;6,00;2,00;1,00;0,00;5,00;0,00;0,00
2021-10-24;20,00;205,00;95,00;110,00;70,00;5,00;50,00;40,00;54,00;44,00;42,00;70,00;72,00;76,00;24,00;8,00;60,00;253,33;3,33;13,33;3,00;16,00;13,00;17,00;9,47;16,84;1,05;7,37;2,00;2,00;3,00;3,00;2,00;0,00;0,00
2021-10-31;16,00;250,67;96,00;112,00;128,00;16,00;96,00;80,00;64,00;38,00;44,00;84,00;96,00;72,00;36,00;4,00;32,00;213,33;5,33;21,33;8,00;14,00;11,00;18,00;8,53;17,07;1,07;10,67;12,00;3,00;4,00;1,00;6,00;0,00;0,00
2021-11-07;19,00;272,33;139,33;120,33;66,50;4,75;57,00;28,50;80,22;50,67;35,89;116,11;83,60;72,20;26,60;1,90;44,33;272,33;6,33;25,33;5,00;7,00;15,00;23,00;6,33;31,67;4,22;15,83;5,00;3,00;1,00;3,00;2,00;1,00;0,00
2021-11-14;17,00;260,67;90,67;124,67;102,00;8,50;102,00;51,00;87,13;46,75;38,25;93,50;80,75;63,75;25,50;4,25;34,00;221,00;5,67;17,00;5,00;12,00;15,00;14,00;5,31;29,75;7,44;12,75;4,00;3,00;3,00;2,00;6,00;0,00;0,00
2021-11-21;9,00;157,50;45,00;85,50;45,00;4,50;45,00;36,00;73,80;27,00;39,60;84,60;81,00;63,00;13,50;4,50;22,50;175,50;2,25;9,00;7,00;9,00;7,00;24,00;3,00;12,00;3,00;9,00;6,00;0,00;0,00;0,00;5,00;0,00;1,00
2021-11-28;14,00;231,00;49,00;77,00;56,00;0,00;70,00;56,00;52,00;26,00;42,00;72,00;49,00;35,00;10,50;3,50;28,00;238,00;14,00;14,00;4,00;7,00;15,00;14,00;8,62;45,23;4,31;6,46;1,00;1,00;2,00;0,00;5,00;2,00;0,00
2021-12-05;15,00;120,00;55,00;70,00;75,00;15,00;75,00;30,00;57,86;25,71;40,71;57,86;45,00;41,25;15,00;3,75;25,00;165,00;5,00;15,00;4,00;10,00;11,00;16,00;1,07;23,57;3,21;8,57;6,00;0,00;0,00;1,00;2,00;0,00;2,00
2021-12-12;4,00;100,00;40,00;60,00;40,00;8,00;40,00;16,00;38,00;34,00;38,00;56,00;28,00;48,00;16,00;8,00;20,00;120,00;8,00;12,00;3,00;6,00;4,00;13,00;5,00;17,00;2,00;4,00;4,00;3,00;1,00;0,00;4,00;0,00;1,00
