Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-01-19;19,00;0,00;243,83;82,33;0,00;41,00
2020-01-26;7,00;3,50;203,00;133,00;0,00;11,00
2020-02-02;34,00;3,40;217,60;81,60;0,00;8,00
2020-02-09;18,00;0,00;159,00;42,00;0,00;18,00
2020-02-16;7,00;7,00;234,50;84,00;0,00;11,00
2020-02-23;14,00;3,50;175,00;59,50;0,00;36,00
2020-03-01;25,00;0,00;171,88;53,13;0,00;14,00
2020-03-08;21,00;10,50;140,00;42,00;0,00;21,00
2020-03-15;7,00;0,00;84,00;59,50;0,00;7,00
2020-03-22;3,00;9,00;60,00;21,00;0,00;10,00
2020-03-29;23,00;9,86;78,86;9,86;0,00;10,00
2020-04-05;13,00;6,50;55,25;35,75;0,00;10,00
2020-04-12;7,00;3,50;217,00;59,50;0,00;7,00
2020-04-19;13,00;3,25;143,00;42,25;0,00;10,00
2020-04-26;10,00;10,00;93,33;33,33;0,00;10,00
2020-05-03;3,00;3,00;48,00;30,00;0,00;13,00
2020-05-10;6,00;3,00;57,00;48,00;0,00;10,00
2020-05-17;16,00;0,00;86,40;41,60;0,00;13,00
2020-05-24;21,00;0,00;94,50;24,50;0,00;14,00
2020-05-31;10,00;3,33;106,67;33,33;3,33;13,00
2020-06-07;6,00;3,00;78,00;51,00;0,00;16,00
2020-06-14;10,00;10,00;96,67;33,33;0,00;7,00
2020-06-21;13,00;0,00;94,25;22,75;0,00;3,00
2020-06-28;33,00;3,30;125,40;29,70;0,00;20,00
2020-07-05;20,00;6,67;143,33;43,33;0,00;10,00
2020-07-12;7,00;0,00;73,50;42,00;3,50;7,00
2020-07-19;29,00;3,22;106,33;38,67;0,00;0,00
2020-07-26;11,00;3,67;106,33;58,67;0,00;7,00
2020-08-02;18,00;9,00;87,00;27,00;0,00;7,00
2020-08-09;7,00;3,50;168,00;49,00;3,50;0,00
2020-08-16;14,00;3,50;80,50;24,50;0,00;14,00
2020-08-23;29,00;6,44;80,56;35,44;0,00;7,00
2020-08-30;22,00;0,00;141,43;47,14;0,00;4,00
2020-09-06;4,00;0,00;116,00;32,00;0,00;11,00
2020-09-13;15,00;0,00;108,75;37,50;0,00;7,00
2020-09-20;18,00;0,00;68,40;39,60;0,00;11,00
2020-09-27;18,00;6,00;81,00;24,00;3,00;7,00
2020-10-04;19,00;6,33;117,17;57,00;0,00;11,00
2020-10-11;8,00;0,00;92,00;24,00;4,00;19,00
2020-10-18;19,00;3,17;101,33;44,33;0,00;4,00
2020-10-25;23,00;0,00;55,86;46,00;0,00;11,00
2020-11-01;11,00;0,00;88,00;51,33;0,00;4,00
2020-11-08;11,00;3,67;47,67;47,67;0,00;11,00
2020-11-15;18,00;0,00;87,00;24,00;0,00;15,00
2020-11-22;0,00;0,00;23,00;16,00;0,00;7,00
2020-11-29;18,00;3,00;57,00;27,00;0,00;15,00
2020-12-06;15,00;0,00;93,00;48,00;0,00;11,00
2020-12-13;100,00;0,00;76,67;40,00;0,00;42,00
2020-12-20;64,00;3,37;107,79;40,42;0,00;17,00
2020-12-27;53,00;0,00;109,31;62,94;0,00;26,00
2021-01-03;29,00;0,00;99,89;48,33;3,22;7,00
2021-01-10;11,00;0,00;106,33;55,00;3,67;4,00
2021-01-17;14,00;0,00;80,50;17,50;3,50;25,00
2021-01-24;18,00;0,00;108,00;25,20;0,00;14,00
2021-01-31;11,00;3,67;88,00;40,33;0,00;0,00
2021-02-07;15,00;0,00;82,50;30,00;0,00;22,00
2021-02-14;12,00;0,00;69,00;24,00;0,00;12,00
2021-02-21;15,00;0,00;105,00;26,25;0,00;4,00
2021-02-28;7,00;0,00;91,00;52,50;3,50;4,00
2021-03-07;12,00;6,00;90,00;18,00;0,00;8,00
2021-03-14;11,00;0,00;99,00;58,67;0,00;0,00
2021-03-21;4,00;0,00;72,00;28,00;0,00;12,00
2021-03-28;21,00;0,00;66,50;38,50;0,00;17,00
2021-04-04;8,00;0,00;104,00;36,00;0,00;16,00
2021-04-11;12,00;3,00;81,00;21,00;0,00;4,00
2021-04-18;21,00;0,00;52,50;52,50;0,00;13,00
2021-04-25;4,00;8,00;84,00;32,00;0,00;12,00
2021-05-02;8,00;4,00;80,00;52,00;4,00;8,00
2021-05-09;12,00;0,00;60,00;24,00;3,00;8,00
2021-05-16;12,00;3,00;39,00;15,00;0,00;8,00
2021-05-23;25,00;0,00;57,14;14,29;0,00;8,00
2021-05-30;9,00;3,00;51,00;9,00;0,00;17,00
2021-06-06;12,00;0,00;42,00;18,00;0,00;4,00
2021-06-13;16,00;0,00;76,80;3,20;0,00;4,00
2021-06-20;21,00;3,50;56,00;21,00;0,00;0,00
2021-06-27;8,00;4,00;52,00;28,00;0,00;8,00
2021-07-04;20,00;6,67;60,00;26,67;0,00;4,00
2021-07-11;13,00;3,25;100,75;45,50;0,00;4,00
2021-07-18;35,00;3,50;77,00;28,00;0,00;4,00
2021-07-25;21,00;3,50;115,50;35,00;3,50;0,00
2021-08-01;25,00;12,50;106,25;34,38;0,00;4,00
2021-08-08;8,00;8,00;101,33;10,67;0,00;13,00
2021-08-15;13,00;0,00;120,25;26,00;0,00;13,00
2021-08-22;14,00;3,50;168,00;35,00;0,00;19,00
2021-08-29;9,00;3,00;114,00;33,00;3,00;9,00
2021-09-05;36,00;0,00;127,64;13,09;0,00;4,00
2021-09-12;0,00;0,00;45,00;8,00;0,00;4,00
2021-09-19;13,00;3,25;146,25;29,25;0,00;4,00
2021-09-26;21,00;3,50;213,50;38,50;0,00;4,00
2021-10-03;10,00;0,00;156,67;86,67;0,00;13,00
2021-10-10;9,00;0,00;135,00;75,00;0,00;19,00
2021-10-17;3,00;0,00;123,00;81,00;3,00;3,00
2021-10-24;9,00;0,00;171,00;75,00;0,00;0,00
2021-10-31;6,00;6,00;135,00;51,00;0,00;9,00
2021-11-07;12,00;0,00;117,00;102,00;0,00;9,00
2021-11-14;18,00;0,00;140,40;82,80;3,60;12,00
2021-11-21;12,00;4,00;156,00;72,00;0,00;0,00
2021-11-28;6,00;3,00;102,00;39,00;0,00;0,00
2021-12-05;9,00;3,00;60,00;60,00;0,00;0,00
2021-12-12;29,00;3,22;80,56;48,33;0,00;4,00
