Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-11-01;0,00;16,00;0,00;0,00;0,00;0,00
2020-11-08;17,00;17,00;0,00;8,50;0,00;0,00
2020-11-15;33,00;24,39;8,61;8,61;0,00;0,00
2020-11-22;17,00;24,08;0,00;17,00;17,00;0,00
2020-11-29;65,00;56,52;0,00;0,00;0,00;8,00
2020-12-06;33,00;33,00;0,00;17,22;0,00;0,00
2020-12-13;60,00;110,00;8,57;0,00;0,00;0,00
2020-12-20;45,00;145,16;8,71;36,29;8,71;0,00
2020-12-27;71,00;88,04;0,00;17,04;0,00;0,00
2021-01-03;100,00;100,00;0,00;17,14;0,00;17,00
2021-01-10;50,00;58,57;0,00;8,57;0,00;8,00
2021-01-17;58,00;116,00;15,95;24,65;0,00;0,00
2021-01-24;8,00;16,00;0,00;16,00;0,00;0,00
2021-01-31;25,00;67,65;0,00;8,82;0,00;0,00
2021-02-07;0,00;18,00;0,00;6,00;0,00;8,00
2021-02-14;43,00;51,60;0,00;17,20;0,00;0,00
2021-02-21;9,00;72,00;0,00;27,00;0,00;0,00
2021-02-28;26,00;34,67;8,67;17,33;8,67;0,00
2021-03-07;25,00;17,65;0,00;0,00;0,00;0,00
2021-03-14;8,00;37,33;0,00;0,00;0,00;0,00
2021-03-21;52,00;52,00;0,00;8,67;0,00;0,00
2021-03-28;63,00;27,20;0,00;0,00;8,59;0,00
2021-04-04;34,00;17,00;0,00;8,50;0,00;0,00
2021-04-11;34,00;25,50;0,00;8,50;0,00;0,00
2021-04-18;35,00;35,00;0,00;8,75;0,00;9,00
2021-04-25;17,00;42,50;0,00;51,00;8,50;9,00
2021-05-02;25,00;33,82;0,00;25,00;8,82;0,00
2021-05-09;8,00;40,00;0,00;24,00;8,00;0,00
2021-05-16;33,00;24,39;0,00;33,00;0,00;8,00
2021-05-23;9,00;36,00;0,00;36,00;9,00;0,00
2021-05-30;35,00;52,50;0,00;8,75;0,00;0,00
2021-06-06;43,00;43,00;8,60;17,20;0,00;17,00
2021-06-13;0,00;29,00;0,00;18,00;0,00;0,00
2021-06-20;25,00;16,67;8,33;16,67;0,00;0,00
2021-06-27;26,00;17,33;0,00;0,00;8,67;0,00
2021-07-04;64,00;91,02;8,53;36,98;0,00;0,00
2021-07-11;75,00;75,00;10,10;28,85;0,00;0,00
2021-07-18;83,00;72,98;0,00;10,02;0,00;0,00
2021-07-25;57,00;47,03;9,98;18,53;0,00;10,00
2021-08-01;38,00;38,00;0,00;18,30;0,00;0,00
2021-08-08;59,00;69,07;10,07;30,22;0,00;0,00
2021-08-15;28,00;64,40;18,20;9,80;0,00;0,00
2021-08-22;0,00;21,00;7,00;28,00;0,00;20,00
2021-08-29;20,00;0,00;10,00;20,00;0,00;0,00
2021-09-05;31,00;31,00;0,00;32,48;0,00;0,00
2021-09-12;10,00;30,00;0,00;50,00;0,00;0,00
2021-09-19;30,00;50,00;0,00;30,00;0,00;0,00
2021-09-26;10,00;78,57;10,00;30,00;10,00;10,00
2021-10-03;28,00;47,60;0,00;49,00;0,00;21,00
2021-10-10;26,00;33,22;0,00;20,22;0,00;13,00
2021-10-17;25,00;18,06;0,00;37,50;0,00;6,00
2021-10-24;6,00;27,00;13,50;13,50;6,00;0,00
2021-10-31;7,00;63,00;7,00;19,60;0,00;0,00
2021-11-07;19,00;55,64;12,21;31,21;6,79;13,00
2021-11-14;25,00;32,35;0,00;5,88;0,00;0,00
2021-11-21;12,00;19,50;0,00;31,50;0,00;0,00
2021-11-28;29,00;29,00;5,80;17,40;0,00;94,00
2021-12-05;25,00;25,00;0,00;32,35;0,00;25,00
2021-12-12;29,00;29,00;7,25;21,75;14,50;15,00
