Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-12;44,00;61,11;7,33;0,00;2,44;80,00;4,00;4,00;60,00;73,33;2,93;2,93;2,93;1,63;81,48;6,52;0,00;0,00;8,00;6,00;11,00;13,00;11,00;0,00;0,00;0,00;0,00;11,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;51,00;51,00;5,10;0,00;2,55;106,25;8,50;4,25;72,25;96,00;3,00;3,00;3,00;0,00;46,22;1,59;0,00;4,00;6,00;4,00;9,00;11,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;39,00;53,63;4,88;0,00;0,00;85,80;3,90;3,90;78,00;90,00;3,00;6,00;3,00;0,00;51,48;6,24;0,00;2,00;11,00;2,00;11,00;18,00;22,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;28,00;56,00;0,00;0,00;0,00;108,00;0,00;12,00;84,00;87,11;3,11;3,11;0,00;6,59;54,35;1,65;1,65;0,00;6,00;9,00;9,00;15,00;19,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;56,00;53,57;2,43;0,00;0,00;84,00;12,00;4,00;108,00;70,74;2,95;5,89;2,95;0,00;62,40;6,40;1,60;2,00;9,00;0,00;12,00;16,00;12,00;0,00;0,00;2,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;45,00;30,00;2,50;0,00;2,50;49,09;4,09;4,09;57,27;39,00;12,00;6,00;3,00;1,61;32,14;4,82;1,61;2,00;9,00;0,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;32,00;34,46;2,46;0,00;2,46;16,00;8,00;0,00;24,00;34,91;2,91;0,00;2,91;0,00;17,60;0,00;4,80;2,00;45,00;2,00;2,00;0,00;15,00;0,00;0,00;0,00;4,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;18,00;28,29;2,57;0,00;2,57;18,00;2,25;0,00;4,50;42,00;0,00;3,00;0,00;1,64;8,18;0,00;3,27;0,00;8,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;28,00;7,64;5,09;0,00;2,55;20,00;4,00;4,00;16,00;34,22;3,11;0,00;0,00;0,00;9,88;0,00;14,82;2,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;12,00;12,00;2,40;0,00;2,40;16,00;8,00;2,00;4,00;9,00;3,00;3,00;0,00;0,00;16,50;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;19,00;14,25;2,38;0,00;0,00;15,20;7,60;0,00;15,20;15,83;3,17;0,00;0,00;0,00;6,33;0,00;0,00;2,00;0,00;0,00;2,00;0,00;8,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;22,00;4,89;2,44;0,00;0,00;4,40;4,40;0,00;4,40;6,29;0,00;0,00;3,14;0,00;4,71;0,00;0,00;0,00;6,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;6,00;12,00;4,00;0,00;0,00;12,00;3,00;3,00;9,00;18,00;3,00;3,00;3,00;1,50;9,00;0,00;0,00;4,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;4,00;14,00;2,00;0,00;0,00;4,00;4,00;0,00;0,00;16,00;0,00;4,00;0,00;0,00;6,67;0,00;1,33;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;6,00;8,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;12,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;40,00;7,50;5,00;0,00;0,00;4,00;4,00;4,00;12,00;6,15;0,00;0,00;3,08;1,60;1,60;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;8,00;10,67;2,67;0,00;2,67;12,00;0,00;0,00;4,00;2,67;2,67;2,67;2,67;0,00;3,20;0,00;0,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;4,00;16,00;0,00;0,00;2,00;8,00;4,00;4,00;8,00;32,00;0,00;4,00;0,00;0,00;5,33;0,00;0,00;0,00;4,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;2,00;8,00;2,00;0,00;2,00;16,00;2,00;0,00;8,00;14,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;10,00;5,00;0,00;0,00;0,00;10,00;2,50;2,50;10,00;10,00;3,33;0,00;3,33;1,67;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;6,00;21,00;3,00;0,00;3,00;30,00;3,00;3,00;12,00;21,00;3,00;0,00;0,00;0,00;3,00;1,50;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;12,00;12,00;2,40;0,00;0,00;20,00;0,00;8,00;8,00;9,00;0,00;0,00;3,00;0,00;7,50;1,50;4,50;0,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;17,00;4,86;0,00;0,00;0,00;21,25;4,25;0,00;12,75;8,50;0,00;0,00;0,00;0,00;1,70;0,00;0,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;11,00;15,40;2,20;0,00;0,00;14,67;0,00;0,00;11,00;8,25;0,00;0,00;0,00;0,00;0,00;0,00;6,29;2,00;2,00;2,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;15,00;22,50;0,00;0,00;2,50;15,00;0,00;3,75;18,75;21,00;0,00;0,00;0,00;1,50;6,00;0,00;0,00;2,00;2,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;2,00;6,00;0,00;0,00;2,00;16,00;2,00;2,00;12,00;6,00;2,00;0,00;2,00;0,00;16,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;8,00;21,33;0,00;0,00;0,00;8,00;0,00;4,00;12,00;10,67;2,67;2,67;0,00;0,00;6,40;1,60;1,60;0,00;2,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;18,00;23,14;0,00;0,00;2,57;9,00;0,00;0,00;18,00;15,00;9,00;0,00;0,00;0,00;8,18;0,00;0,00;0,00;0,00;2,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;2,00;14,00;2,00;0,00;0,00;8,00;2,00;2,00;4,00;12,00;4,00;2,00;0,00;0,00;6,00;2,00;2,00;0,00;2,00;0,00;6,00;6,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;2,00;10,00;4,00;0,00;0,00;4,00;2,00;0,00;8,00;12,00;0,00;0,00;0,00;6,00;10,00;8,00;0,00;0,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;18,67;0,00;0,00;0,00;16,00;4,00;0,00;16,00;16,00;0,00;0,00;0,00;1,60;9,60;0,00;0,00;2,00;2,00;0,00;2,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;11,00;19,25;0,00;0,00;0,00;18,33;3,67;3,67;14,67;2,75;0,00;0,00;2,75;0,00;1,57;0,00;0,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;17,00;19,43;4,86;0,00;2,43;21,25;4,25;4,25;17,00;11,33;0,00;0,00;0,00;0,00;13,91;0,00;0,00;6,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;8,00;18,67;5,33;0,00;0,00;12,00;4,00;4,00;16,00;10,67;0,00;0,00;0,00;0,00;8,00;0,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;0,00;7,00;0,00;0,00;0,00;3,00;1,00;0,00;7,00;3,00;0,00;1,00;1,00;0,00;8,00;0,00;1,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-03-14;8,00;18,67;2,67;0,00;2,67;20,00;4,00;0,00;12,00;32,00;0,00;0,00;0,00;1,60;3,20;1,60;1,60;2,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;6,00;16,00;0,00;0,00;4,00;15,00;6,00;3,00;24,00;39,00;3,00;3,00;0,00;1,50;4,50;1,50;0,00;0,00;4,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;7,00;37,33;0,00;0,00;0,00;38,50;3,50;3,50;14,00;31,50;3,50;3,50;0,00;1,75;14,00;0,00;0,00;0,00;9,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;20,00;40,00;2,50;0,00;2,50;32,00;4,00;0,00;28,00;37,14;0,00;5,71;2,86;0,00;25,00;0,00;0,00;2,00;2,00;0,00;2,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;6,00;36,00;2,00;0,00;0,00;27,00;3,00;3,00;24,00;36,00;3,00;3,00;0,00;4,50;19,50;0,00;1,50;2,00;0,00;0,00;0,00;6,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;10,00;32,50;7,50;0,00;5,00;30,00;6,67;6,67;26,67;40,00;5,00;2,50;2,50;1,43;25,71;1,43;0,00;0,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;19,00;52,25;2,38;0,00;2,38;41,80;3,80;3,80;30,40;38,00;3,17;3,17;0,00;1,58;19,00;0,00;0,00;2,00;6,00;2,00;4,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;9,00;48,00;0,00;0,00;0,00;40,50;4,50;0,00;22,50;60,00;0,00;0,00;3,00;0,00;23,40;5,40;0,00;0,00;0,00;2,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;29,00;43,50;0,00;2,42;0,00;62,14;8,29;4,14;53,86;72,50;0,00;5,80;2,90;0,00;27,39;0,00;4,83;2,00;2,00;2,00;6,00;6,00;2,00;0,00;0,00;2,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;22,00;53,78;2,44;2,44;2,44;74,80;17,60;8,80;52,80;116,29;6,29;3,14;3,14;1,69;66,00;0,00;1,69;0,00;0,00;0,00;2,00;9,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;20,00;72,50;15,00;0,00;0,00;100,00;8,00;12,00;44,00;108,57;2,86;2,86;2,86;5,00;50,00;5,00;0,00;0,00;0,00;0,00;2,00;7,00;7,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;9,00;65,25;0,00;0,00;0,00;450,00;4,50;4,50;90,00;171,00;6,00;0,00;6,00;1,50;42,00;4,50;1,50;2,00;2,00;2,00;2,00;11,00;9,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;20,00;95,00;12,50;0,00;2,50;120,00;0,00;20,00;104,00;137,14;5,71;2,86;8,57;1,67;86,67;1,67;1,67;0,00;2,00;2,00;2,00;15,00;7,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-06-13;39,00;82,88;4,88;0,00;7,31;109,20;3,90;3,90;97,50;216,00;6,00;6,00;0,00;6,50;97,50;0,00;0,00;0,00;7,00;0,00;5,00;16,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;32,00;93,54;2,46;0,00;2,46;132,00;12,00;4,00;132,00;194,91;5,82;11,64;5,82;0,00;108,80;1,60;0,00;5,00;0,00;5,00;7,00;14,00;7,00;2,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;7,00;163,33;2,33;0,00;7,00;112,00;3,50;7,00;112,00;213,50;3,50;7,00;3,50;10,50;141,75;1,75;5,25;0,00;5,00;2,00;0,00;18,00;9,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;30,00;100,00;10,00;0,00;5,00;132,86;8,57;8,57;180,00;228,00;9,00;6,00;6,00;1,58;115,26;4,74;1,58;2,00;12,00;2,00;9,00;26,00;12,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;27,00;71,18;2,45;0,00;7,36;104,14;3,86;7,71;108,00;144,00;3,00;6,00;6,00;1,59;119,12;1,59;6,35;5,00;7,00;2,00;32,00;14,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;28,00;71,27;5,09;0,00;5,09;108,00;0,00;12,00;120,00;155,56;6,22;0,00;6,22;0,00;69,18;1,65;6,59;9,00;7,00;0,00;19,00;9,00;9,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;68,00;73,04;2,52;0,00;2,52;84,00;8,00;4,00;84,00;136,00;5,91;0,00;0,00;1,62;80,95;0,00;0,00;5,00;9,00;0,00;11,00;11,00;21,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;65,00;60,00;15,00;0,00;0,00;130,00;4,06;0,00;101,56;141,82;5,91;0,00;0,00;6,50;79,63;1,63;4,88;0,00;7,00;2,00;7,00;7,00;9,00;0,00;0,00;0,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;37,00;78,93;4,93;0,00;0,00;135,67;8,22;8,22;119,22;215,83;6,17;3,08;6,17;4,83;112,61;0,00;0,00;2,00;5,00;5,00;20,00;12,00;22,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;42,00;86,47;0,00;0,00;0,00;138,60;0,00;8,40;100,80;159,00;3,00;0,00;6,00;0,00;100,15;3,23;0,00;5,00;17,00;0,00;7,00;22,00;15,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;33,00;58,38;5,08;0,00;0,00;86,63;4,13;16,50;99,00;117,00;0,00;6,00;3,00;4,71;70,71;4,71;0,00;0,00;7,00;5,00;14,00;5,00;22,00;0,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;42,00;59,29;4,94;0,00;2,47;79,80;4,20;4,20;63,00;84,00;3,00;6,00;3,00;1,62;45,23;4,85;0,00;0,00;2,00;0,00;5,00;19,00;14,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;26,00;52,00;0,00;0,00;0,00;56,33;8,67;4,33;60,67;72,22;0,00;2,89;5,78;1,63;30,88;0,00;1,63;0,00;0,00;2,00;0,00;10,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;21,00;44,63;0,00;0,00;7,88;71,40;0,00;0,00;29,40;60,00;6,00;6,00;6,00;0,00;37,15;0,00;0,00;2,00;2,00;2,00;9,00;12,00;5,00;0,00;2,00;0,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;24,00;45,60;4,80;0,00;4,80;64,00;4,00;4,00;24,00;39,00;0,00;0,00;3,00;0,00;22,40;0,00;0,00;2,00;7,00;0,00;2,00;2,00;10,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;31,00;38,15;7,15;0,00;0,00;31,00;3,88;3,88;15,50;43,40;3,10;3,10;6,20;1,63;21,21;0,00;0,00;2,00;0,00;0,00;10,00;5,00;7,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;23,00;33,22;2,56;0,00;2,56;19,17;1,92;1,92;15,33;40,25;5,75;0,00;2,88;0,00;3,07;1,53;0,00;5,00;0,00;0,00;2,00;2,00;11,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;21,00;18,38;0,00;0,00;2,63;16,80;2,10;0,00;25,20;30,00;3,00;0,00;3,00;4,85;6,46;1,62;0,00;0,00;3,00;0,00;3,00;7,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;28,00;35,64;0,00;0,00;15,27;12,00;8,00;4,00;12,00;18,67;3,11;0,00;3,11;3,29;13,18;0,00;0,00;0,00;3,00;0,00;5,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;43,00;22,76;2,53;0,00;5,06;19,55;7,82;1,95;7,82;9,21;3,07;3,07;3,07;1,59;3,19;0,00;0,00;2,00;0,00;0,00;8,00;3,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;23,00;33,22;2,56;0,00;7,67;15,33;3,83;1,92;7,67;17,25;8,63;2,88;2,88;1,53;6,13;4,60;0,00;5,00;0,00;0,00;5,00;3,00;3,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;23,00;33,22;0,00;0,00;10,22;7,67;1,92;1,92;3,83;17,25;5,75;2,88;2,88;1,64;3,29;3,29;0,00;2,00;3,00;2,00;7,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;31,00;14,31;2,38;0,00;7,15;11,63;0,00;3,88;7,75;12,40;3,10;3,10;0,00;0,00;11,42;0,00;1,63;0,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;21,00;23,63;0,00;0,00;0,00;16,80;8,40;2,10;8,40;15,00;0,00;3,00;3,00;3,23;9,69;0,00;1,62;2,00;0,00;2,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;28,00;12,73;2,55;0,00;5,09;16,00;2,00;4,00;8,00;9,33;3,11;0,00;3,11;0,00;13,18;1,65;0,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;33,00;17,77;5,08;0,00;0,00;4,13;2,06;2,06;0,00;18,00;9,00;0,00;6,00;0,00;6,60;1,65;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;21,00;16,33;4,67;0,00;2,33;12,60;4,20;4,20;8,40;18,00;3,00;6,00;3,00;1,62;11,31;1,62;0,00;2,00;0,00;2,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
