Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;21,00;21,00;3,00;3,00;0,00;6,00;2,00;13,00;4,00;3,00;1,00;3,00;1,00;3,00;1,00;1,00;1,00;1,00;2,00;3,00;1,00;1,00;2,00;3,00;1,00;0,00;0,50;1,00;0,50;2,00;0,00;0,00
2020-12-06;23,00;26,29;3,29;6,57;1,00;5,00;3,00;4,00;4,00;5,00;2,00;2,00;1,00;3,00;1,00;0,50;1,00;1,00;3,00;3,00;2,00;1,00;3,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00
2020-12-13;30,00;18,00;3,00;6,00;0,00;5,00;1,00;2,00;4,00;3,00;2,00;3,00;1,00;1,00;1,00;0,50;2,00;1,00;2,00;2,00;2,00;1,00;2,00;2,00;2,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00
2020-12-20;53,00;21,82;3,12;3,12;0,50;2,00;1,00;4,00;6,00;3,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;2,00;2,00;3,00;1,00;2,00;2,00;3,00;1,00;0,00;0,50;0,50;1,00;0,00;0,00
2020-12-27;29,00;22,56;6,44;3,22;0,50;3,00;4,00;3,00;6,00;4,00;2,00;5,00;0,00;2,00;3,00;1,00;2,00;0,00;3,00;3,00;4,00;0,00;3,00;3,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-01-03;22,00;22,00;6,29;6,29;0,50;12,00;3,00;2,00;6,00;4,00;2,00;1,00;1,00;1,00;3,00;1,00;2,00;1,00;2,00;1,00;3,00;1,00;2,00;1,00;3,00;0,50;1,00;1,00;0,00;2,00;0,00;0,50
2021-01-10;18,00;24,00;6,00;6,00;0,00;16,00;2,00;3,00;5,00;3,00;2,00;2,00;1,00;3,00;1,00;1,00;2,00;1,00;2,00;2,00;3,00;1,00;2,00;2,00;3,00;0,00;0,00;0,50;0,00;3,00;0,00;0,50
2021-01-17;16,00;22,40;6,40;3,20;0,00;11,00;2,00;3,00;5,00;4,00;2,00;1,00;1,00;2,00;1,00;0,50;2,00;1,00;3,00;1,00;3,00;1,00;3,00;1,00;3,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-24;19,00;19,00;3,17;6,33;0,00;5,00;3,00;2,00;5,00;3,00;1,00;1,00;0,00;2,00;1,00;0,50;2,00;1,00;3,00;3,00;2,00;1,00;3,00;3,00;2,00;1,00;0,00;1,00;0,00;3,00;0,50;0,50
2021-01-31;17,00;17,00;3,40;3,40;0,00;4,00;1,00;2,00;5,00;5,00;2,00;1,00;1,00;5,00;0,50;0,50;2,00;0,50;2,00;4,00;2,00;0,50;2,00;4,00;2,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00
2021-02-07;19,00;19,00;6,33;6,33;0,00;5,00;2,00;3,00;5,00;3,00;1,00;3,00;0,50;3,00;2,00;1,00;1,00;1,00;3,00;1,00;2,00;1,00;3,00;1,00;2,00;0,50;0,50;0,00;0,00;1,00;0,00;0,00
2021-02-14;15,00;18,00;6,00;6,00;0,00;5,00;1,00;2,00;5,00;4,00;1,00;3,00;0,50;3,00;1,00;1,00;1,00;0,50;3,00;2,00;1,00;0,50;3,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-02-21;14,00;21,00;3,50;7,00;0,00;10,00;1,00;4,00;3,00;4,00;1,00;3,00;1,00;3,00;1,00;1,00;1,00;1,00;4,00;2,00;14,00;1,00;4,00;2,00;14,00;0,50;1,00;0,00;0,00;2,00;0,00;0,00
2021-02-28;16,00;16,00;3,20;3,20;0,00;7,00;1,00;2,00;5,00;3,00;1,00;2,00;0,50;4,00;1,00;0,50;1,00;1,00;1,00;3,00;2,00;1,00;1,00;3,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-03-07;17,00;19,83;2,83;2,83;0,00;6,00;3,00;2,00;3,00;5,00;1,00;2,00;1,00;3,00;1,00;1,00;2,00;2,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-03-14;15,00;15,00;3,00;6,00;0,50;4,00;3,00;2,00;5,00;2,00;1,00;2,00;1,00;3,00;2,00;1,00;2,00;1,00;3,00;2,00;2,00;1,00;3,00;2,00;2,00;0,50;0,50;0,00;0,00;1,00;0,00;0,00
2021-03-21;20,00;20,00;3,33;6,67;1,00;5,00;2,00;3,00;4,00;5,00;1,00;3,00;1,00;4,00;2,00;0,00;1,00;2,00;1,00;2,00;3,00;2,00;1,00;2,00;3,00;0,50;0,00;0,50;0,00;2,00;0,50;0,00
2021-03-28;20,00;16,67;3,33;6,67;0,50;11,00;2,00;1,00;3,00;6,00;1,00;1,00;0,00;4,00;2,00;0,50;2,00;1,00;3,00;1,00;3,00;1,00;3,00;1,00;3,00;0,50;0,00;0,50;0,00;1,00;0,00;0,00
2021-04-04;23,00;19,71;3,29;6,57;0,00;7,00;2,00;3,00;3,00;5,00;1,00;3,00;0,50;4,00;2,00;1,00;3,00;1,00;3,00;2,00;4,00;1,00;3,00;2,00;4,00;0,00;0,00;1,00;0,50;2,00;0,00;0,00
2021-04-11;28,00;21,78;6,22;6,22;0,00;7,00;1,00;2,00;5,00;3,00;1,00;2,00;0,50;5,00;2,00;0,50;1,00;1,00;3,00;2,00;2,00;1,00;3,00;2,00;2,00;0,50;0,00;0,00;0,50;3,00;0,00;0,00
2021-04-18;16,00;19,20;3,20;9,60;0,00;5,00;3,00;2,00;5,00;5,00;2,00;2,00;1,00;4,00;2,00;0,50;1,00;1,00;2,00;2,00;3,00;1,00;2,00;2,00;3,00;1,00;1,00;0,00;0,50;2,00;0,00;0,00
2021-04-25;18,00;18,00;3,00;6,00;0,00;10,00;2,00;2,00;5,00;4,00;1,00;4,00;1,00;4,00;1,00;0,50;2,00;1,00;3,00;2,00;2,00;1,00;3,00;2,00;2,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2021-05-02;18,00;21,00;6,00;3,00;0,50;12,00;1,00;4,00;4,00;3,00;1,00;1,00;1,00;5,00;2,00;1,00;0,00;1,00;4,00;1,00;2,00;1,00;4,00;1,00;2,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-09;22,00;18,86;3,14;9,43;0,00;7,00;3,00;2,00;6,00;1,00;2,00;2,00;1,00;4,00;3,00;0,50;1,00;1,00;2,00;2,00;3,00;1,00;2,00;2,00;3,00;0,50;0,00;0,50;0,00;2,00;0,00;0,00
2021-05-16;17,00;27,20;6,80;6,80;0,00;7,00;3,00;3,00;4,00;5,00;2,00;2,00;1,00;4,00;2,00;54,00;2,00;1,00;4,00;4,00;4,00;1,00;4,00;4,00;4,00;1,00;0,50;0,50;0,00;4,00;0,00;0,00
2021-05-23;18,00;21,00;6,00;12,00;0,00;7,00;3,00;4,00;6,00;3,00;2,00;2,00;1,00;5,00;3,00;3,00;3,00;2,00;4,00;1,00;4,00;2,00;4,00;1,00;4,00;0,50;0,00;0,00;0,00;4,00;0,00;0,00
2021-05-30;23,00;39,43;6,57;13,14;0,00;9,00;3,00;3,00;6,00;3,00;1,00;2,00;1,00;5,00;4,00;1,00;2,00;0,00;5,00;2,00;5,00;0,00;5,00;2,00;5,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00
2021-06-06;19,00;28,50;9,50;12,67;0,00;9,00;5,00;3,00;3,00;5,00;2,00;3,00;1,00;7,00;3,00;2,00;2,00;2,00;5,00;1,00;3,00;2,00;5,00;1,00;3,00;0,50;0,00;1,00;1,00;1,00;0,00;0,00
2021-06-13;31,00;27,90;6,20;15,50;1,00;12,00;6,00;3,00;7,00;6,00;2,00;4,00;1,00;7,00;3,00;0,50;3,00;4,00;6,00;2,00;6,00;4,00;6,00;2,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,50
2021-06-20;22,00;28,29;9,43;12,57;0,00;12,00;8,00;5,00;8,00;5,00;4,00;5,00;1,00;8,00;4,00;1,00;3,00;3,00;7,00;4,00;5,00;3,00;7,00;4,00;5,00;0,50;0,00;0,50;0,00;3,00;0,00;0,00
2021-06-27;22,00;25,14;6,29;15,71;0,00;10,00;6,00;4,00;6,00;6,00;4,00;5,00;0,50;7,00;2,00;1,00;3,00;2,00;11,00;2,00;5,00;2,00;11,00;2,00;5,00;1,00;0,50;0,00;1,00;4,00;0,00;0,50
2021-07-04;27,00;33,00;6,00;15,00;0,00;15,00;4,00;5,00;9,00;5,00;3,00;6,00;1,00;7,00;2,00;2,00;4,00;3,00;6,00;2,00;5,00;3,00;6,00;2,00;5,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2021-07-11;27,00;30,00;12,00;15,00;0,00;5,00;3,00;3,00;8,00;4,00;3,00;5,00;1,00;7,00;4,00;2,00;2,00;3,00;7,00;0,50;6,00;3,00;7,00;0,50;6,00;1,00;0,50;0,50;0,00;2,00;0,00;0,00
2021-07-18;20,00;28,57;8,57;11,43;0,50;8,00;4,00;4,00;8,00;3,00;2,00;4,00;1,00;5,00;3,00;1,00;5,00;3,00;4,00;3,00;5,00;3,00;4,00;3,00;5,00;1,00;0,50;0,50;1,00;3,00;0,00;0,50
2021-07-25;21,00;24,00;9,00;12,00;0,50;11,00;2,00;6,00;8,00;4,00;3,00;7,00;0,50;7,00;3,00;1,00;4,00;2,00;4,00;1,00;4,00;2,00;4,00;1,00;4,00;0,50;1,00;1,00;0,00;3,00;0,50;0,00
2021-08-01;16,00;28,80;9,60;12,80;0,00;13,00;5,00;5,00;8,00;3,00;5,00;5,00;1,00;6,00;4,00;1,00;3,00;2,00;8,00;1,00;5,00;2,00;8,00;1,00;5,00;1,00;1,00;1,00;1,00;3,00;1,00;0,00
2021-08-08;25,00;50,00;12,50;12,50;1,00;12,00;6,00;5,00;13,00;2,00;4,00;7,00;1,00;8,00;3,00;2,00;6,00;4,00;8,00;4,00;8,00;4,00;8,00;4,00;8,00;1,00;1,00;1,00;0,00;2,00;0,00;0,50
2021-08-15;27,00;36,00;15,00;15,00;0,50;10,00;11,00;8,00;9,00;4,00;4,00;7,00;1,00;4,00;6,00;1,00;5,00;2,00;7,00;3,00;9,00;2,00;7,00;3,00;9,00;1,00;0,00;1,00;1,00;2,00;1,00;1,00
2021-08-22;22,00;53,43;12,57;12,57;0,00;11,00;5,00;10,00;11,00;5,00;5,00;8,00;0,50;4,00;5,00;2,00;7,00;2,00;6,00;2,00;5,00;2,00;6,00;2,00;5,00;0,50;0,50;0,50;0,00;2,00;0,00;0,00
2021-08-29;26,00;52,00;16,25;13,00;0,50;14,00;5,00;8,00;9,00;8,00;7,00;6,00;1,00;5,00;4,00;2,00;3,00;2,00;9,00;3,00;6,00;2,00;9,00;3,00;6,00;1,00;0,50;1,00;0,00;2,00;0,00;0,00
2021-09-05;21,00;42,00;15,00;15,00;0,00;17,00;6,00;8,00;8,00;6,00;4,00;7,00;1,00;3,00;3,00;2,00;2,00;3,00;8,00;4,00;5,00;3,00;8,00;4,00;5,00;1,00;1,00;0,50;0,00;2,00;0,00;0,50
2021-09-12;21,00;48,00;15,00;9,00;0,50;20,00;5,00;7,00;7,00;7,00;6,00;5,00;1,00;5,00;6,00;3,00;3,00;3,00;6,00;4,00;7,00;3,00;6,00;4,00;7,00;1,00;0,00;0,50;0,50;1,00;0,00;0,50
2021-09-19;26,00;58,50;16,25;13,00;1,00;18,00;6,00;9,00;12,00;6,00;6,00;5,00;1,00;3,00;5,00;1,00;4,00;2,00;7,00;3,00;6,00;2,00;7,00;3,00;6,00;1,00;0,50;0,50;0,00;3,00;0,00;0,50
2021-09-26;31,00;62,00;12,40;15,50;0,00;15,00;6,00;8,00;10,00;6,00;8,00;9,00;1,00;6,00;4,00;1,00;4,00;2,00;10,00;5,00;5,00;2,00;10,00;5,00;5,00;1,00;0,50;1,00;0,00;2,00;0,00;0,00
2021-10-03;28,00;56,00;12,44;15,56;0,50;12,00;6,00;12,00;9,00;6,00;12,00;7,00;1,00;5,00;5,00;1,00;3,00;1,00;6,00;4,00;10,00;1,00;6,00;4,00;10,00;0,50;0,50;1,00;0,50;2,00;0,50;0,50
2021-10-10;28,00;52,89;15,56;12,44;1,00;15,00;7,00;11,00;12,00;4,00;13,00;9,00;2,00;4,00;4,00;1,00;7,00;2,00;6,00;4,00;7,00;2,00;6,00;4,00;7,00;1,00;0,50;0,00;0,50;2,00;0,00;0,00
2021-10-17;27,00;51,00;12,00;12,00;0,00;12,00;8,00;13,00;9,00;5,00;16,00;7,00;1,00;4,00;5,00;1,00;5,00;0,00;8,00;4,00;6,00;0,00;8,00;4,00;6,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2021-10-24;24,00;51,00;12,00;12,00;0,50;14,00;7,00;11,00;11,00;5,00;12,00;11,00;1,00;6,00;5,00;2,00;5,00;2,00;5,00;3,00;6,00;2,00;5,00;3,00;6,00;1,00;1,00;1,00;0,50;3,00;0,50;0,50
2021-10-31;25,00;184,38;15,63;12,50;0,50;13,00;5,00;14,00;13,00;8,00;16,00;9,00;2,00;3,00;6,00;2,00;4,00;3,00;7,00;7,00;6,00;3,00;7,00;7,00;6,00;1,00;0,00;0,50;0,50;3,00;0,00;0,00
2021-11-07;28,00;68,44;12,44;9,33;0,00;12,00;5,00;13,00;8,00;4,00;17,00;7,00;2,00;4,00;5,00;1,00;5,00;3,00;7,00;57,00;6,00;3,00;7,00;57,00;6,00;0,50;0,50;1,00;0,00;2,00;0,00;0,00
2021-11-14;25,00;53,13;12,50;9,38;0,00;13,00;6,00;12,00;8,00;5,00;19,00;7,00;1,00;4,00;7,00;1,00;5,00;1,00;3,00;4,00;6,00;1,00;3,00;4,00;6,00;0,00;0,00;0,50;0,50;2,00;0,50;0,50
2021-11-21;25,00;50,00;9,38;9,38;0,50;11,00;6,00;9,00;11,00;4,00;14,00;3,00;2,00;5,00;4,00;1,00;5,00;1,00;4,00;5,00;3,00;1,00;4,00;5,00;3,00;0,50;0,00;0,50;0,00;2,00;0,00;0,00
2021-11-28;26,00;52,00;6,50;13,00;0,50;9,00;5,00;7,00;9,00;5,00;10,00;4,00;1,00;3,00;4,00;0,50;5,00;1,00;3,00;4,00;5,00;1,00;3,00;4,00;5,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-12-05;18,00;48,00;6,00;9,00;0,00;13,00;6,00;9,00;8,00;4,00;13,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;6,00;6,00;5,00;1,00;6,00;6,00;5,00;1,00;0,50;0,50;0,50;2,00;0,00;0,00
2021-12-12;22,00;62,86;9,43;12,57;0,50;13,00;4,00;8,00;7,00;4,00;12,00;5,00;3,00;3,00;4,00;3,00;3,00;1,00;4,00;5,00;5,00;1,00;4,00;5,00;5,00;1,00;0,00;0,50;0,00;2,00;0,00;0,00
