Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;0,00;9,00;12,00;7,00;5,00;16,00;1,00;17,00;7,00;6,00;7,00;34,00;1,00;6,00;6,00;2,00;19,00;13,00;1,00;4,00;8,00;10,00;6,00;11,00;3,00;6,00;3,00;3,00;0,00;6,00;0,00;0,00
2020-12-06;11,00;154,00;143,00;66,00;88,00;84,33;11,00;110,00;47,67;16,50;38,50;198,00;11,00;99,00;55,00;22,00;17,60;37,40;6,60;5,50;17,88;5,50;6,00;6,00;3,00;0,00;8,00;6,00;3,00;6,00;0,00;0,00
2020-12-13;6,00;66,00;60,00;24,00;42,00;27,00;0,00;54,00;30,00;66,00;30,00;108,00;24,00;48,00;60,00;48,00;27,00;57,00;3,00;9,00;12,00;15,00;3,00;14,00;0,00;6,00;0,00;0,00;0,00;14,00;0,00;0,00
2020-12-20;13,00;104,00;234,00;65,00;104,00;100,75;0,00;39,00;32,50;30,33;39,00;134,33;26,00;117,00;104,00;104,00;39,00;49,40;2,60;13,00;33,22;13,00;3,00;10,00;7,00;3,00;3,00;0,00;0,00;13,00;0,00;0,00
2020-12-27;6,00;90,00;72,00;48,00;60,00;72,00;0,00;33,00;24,00;24,00;36,00;138,00;6,00;78,00;54,00;24,00;30,00;42,00;6,00;9,00;22,50;25,50;0,00;22,00;0,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00
2021-01-03;3,00;72,00;66,00;30,00;54,00;69,00;0,00;132,00;36,00;30,00;12,00;69,00;6,00;36,00;42,00;24,00;51,00;33,00;6,00;12,00;31,50;12,00;6,00;8,00;6,00;0,00;6,00;0,00;3,00;3,00;3,00;0,00
2021-01-10;3,00;66,00;78,00;24,00;48,00;93,00;6,00;150,00;39,00;15,00;24,00;63,00;6,00;42,00;30,00;12,00;48,00;54,00;0,00;12,00;13,50;19,50;5,00;8,00;8,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00
2021-01-17;3,00;60,00;78,00;18,00;54,00;81,00;0,00;219,00;36,00;9,00;15,00;66,00;12,00;54,00;18,00;18,00;33,00;57,00;9,00;9,00;22,50;6,00;8,00;11,00;0,00;0,00;3,00;0,00;0,00;8,00;0,00;0,00
2021-01-24;11,00;132,00;143,00;77,00;88,00;58,67;0,00;66,00;18,33;55,00;49,50;110,00;11,00;55,00;77,00;33,00;33,00;33,00;0,00;3,14;37,71;20,43;8,00;8,00;3,00;3,00;0,00;5,00;3,00;5,00;0,00;0,00
2021-01-31;8,00;120,00;96,00;40,00;72,00;104,00;4,00;64,00;28,00;20,00;20,00;124,00;8,00;72,00;40,00;32,00;34,67;37,33;2,67;5,33;10,67;17,33;3,00;36,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;14,00;154,00;210,00;98,00;112,00;70,00;0,00;80,50;28,00;32,67;46,67;107,33;28,00;126,00;70,00;42,00;35,00;25,67;0,00;2,80;11,20;5,60;14,00;3,00;3,00;8,00;0,00;8,00;3,00;14,00;0,00;0,00
2021-02-14;22,00;121,00;110,00;66,00;121,00;66,00;6,29;47,14;15,71;33,00;60,50;159,50;11,00;66,00;66,00;22,00;36,67;19,56;4,89;11,73;11,73;5,87;3,00;6,00;3,00;11,00;0,00;0,00;0,00;8,00;0,00;3,00
2021-02-21;6,00;60,00;72,00;30,00;78,00;54,00;6,00;72,00;21,00;42,00;72,00;156,00;12,00;60,00;60,00;48,00;54,00;27,00;3,00;12,00;19,50;9,00;6,00;8,00;6,00;6,00;3,00;0,00;3,00;8,00;0,00;3,00
2021-02-28;8,00;88,00;72,00;40,00;72,00;100,00;4,00;52,00;12,00;16,00;20,00;156,00;8,00;80,00;40,00;32,00;50,67;26,67;5,33;8,00;22,67;10,67;8,00;30,00;0,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-03-07;11,00;121,00;121,00;55,00;110,00;66,00;3,67;95,33;51,33;38,50;33,00;236,50;11,00;66,00;66,00;77,00;46,75;30,25;5,50;15,13;26,13;17,88;0,00;8,00;8,00;0,00;0,00;5,00;8,00;5,00;0,00;3,00
2021-03-14;21,00;136,50;136,50;63,00;94,50;77,00;3,50;80,50;45,50;21,00;57,75;262,50;10,50;105,00;73,50;42,00;49,88;42,00;5,25;10,50;16,50;21,00;8,00;13,00;5,00;0,00;3,00;3,00;5,00;5,00;0,00;0,00
2021-03-21;6,00;54,00;54,00;24,00;48,00;66,00;0,00;57,00;24,00;42,00;30,00;216,00;12,00;84,00;84,00;36,00;21,00;30,00;6,00;12,00;19,50;6,00;3,00;8,00;0,00;0,00;0,00;3,00;3,00;8,00;0,00;0,00
2021-03-28;9,00;81,00;72,00;63,00;81,00;78,00;0,00;60,00;18,00;31,50;22,50;157,50;9,00;72,00;81,00;36,00;24,75;24,75;0,00;12,00;16,50;3,00;0,00;12,00;3,00;0,00;0,00;6,00;0,00;12,00;6,00;3,00
2021-04-04;28,00;121,33;84,00;56,00;130,67;68,44;0,00;77,78;56,00;14,00;32,67;172,67;14,00;84,00;126,00;42,00;21,00;21,00;2,33;8,40;8,40;25,20;6,00;9,00;6,00;0,00;0,00;0,00;3,00;25,00;0,00;0,00
2021-04-11;5,00;110,00;150,00;70,00;100,00;47,50;0,00;50,00;20,00;20,00;30,00;135,00;5,00;80,00;50,00;10,00;47,50;42,50;2,50;2,50;13,75;16,25;3,00;5,00;0,00;3,00;5,00;0,00;5,00;0,00;5,00;0,00
2021-04-18;19,00;76,00;133,00;38,00;133,00;60,17;3,17;63,33;25,33;28,50;57,00;123,50;4,75;76,00;38,00;19,00;33,25;35,63;7,13;2,92;5,85;8,77;8,00;19,00;6,00;3,00;6,00;0,00;3,00;11,00;0,00;0,00
2021-04-25;19,00;95,00;133,00;47,50;95,00;53,83;0,00;60,17;57,00;23,75;42,75;128,25;19,00;66,50;47,50;19,00;47,50;28,50;4,75;16,08;16,08;8,77;3,00;6,00;6,00;6,00;3,00;0,00;6,00;3,00;3,00;0,00
2021-05-02;16,00;192,00;176,00;144,00;240,00;92,80;0,00;102,40;57,60;37,33;48,00;160,00;32,00;112,00;128,00;64,00;40,00;29,33;2,67;18,91;20,36;23,27;5,00;16,00;5,00;5,00;8,00;0,00;0,00;5,00;3,00;0,00
2021-05-09;28,00;112,00;84,00;102,67;205,33;77,00;0,00;192,50;80,50;37,33;56,00;140,00;42,00;168,00;140,00;42,00;68,73;33,09;10,18;11,79;25,05;22,11;11,00;14,00;0,00;6,00;6,00;3,00;0,00;11,00;0,00;0,00
2021-05-16;50,00;130,00;70,00;130,00;210,00;156,67;0,00;90,00;106,67;40,00;60,00;200,00;25,00;237,50;162,50;75,00;57,14;38,10;9,52;18,57;18,57;18,57;24,00;21,00;5,00;3,00;11,00;3,00;5,00;13,00;3,00;3,00
2021-05-23;20,00;170,00;100,00;140,00;190,00;163,33;3,33;83,33;106,67;75,00;90,00;240,00;20,00;280,00;180,00;80,00;77,50;45,00;5,00;20,00;38,57;17,14;14,00;31,00;6,00;3,00;11,00;11,00;3,00;22,00;3,00;6,00
2021-05-30;47,00;199,75;141,00;152,75;329,00;134,29;0,00;87,29;107,43;88,78;141,00;318,56;23,50;340,75;235,00;94,00;76,68;34,63;9,89;11,75;17,63;32,31;3,00;21,00;3,00;6,00;9,00;3,00;6,00;15,00;6,00;0,00
2021-06-06;22,00;253,00;132,00;220,00;253,00;188,57;0,00;84,86;110,00;93,50;88,00;324,50;33,00;297,00;154,00;88,00;70,89;44,00;12,22;30,80;30,80;48,40;23,00;28,00;3,00;14,00;11,00;6,00;0,00;6,00;3,00;6,00
2021-06-13;28,00;242,67;121,33;168,00;233,33;158,67;3,11;90,22;115,11;88,67;84,00;266,00;42,00;336,00;196,00;70,00;93,33;30,33;18,67;35,00;40,60;33,60;14,00;23,00;0,00;14,00;9,00;11,00;3,00;14,00;3,00;3,00
2021-06-20;46,00;356,50;138,00;287,50;414,00;157,71;0,00;105,14;75,57;92,00;71,56;301,56;57,50;402,50;207,00;92,00;60,53;67,79;16,95;40,25;54,63;54,63;20,00;9,00;6,00;9,00;12,00;9,00;3,00;3,00;3,00;9,00
2021-06-27;49,00;379,75;171,50;355,25;404,25;173,13;6,53;84,93;58,80;117,60;98,00;367,50;85,75;294,00;220,50;110,25;95,55;39,20;12,25;37,47;57,65;49,00;14,00;12,00;3,00;9,00;0,00;12,00;3,00;20,00;3,00;0,00
2021-07-04;44,00;385,00;143,00;363,00;352,00;209,85;3,38;101,54;54,15;127,11;141,78;366,67;55,00;352,00;220,00;121,00;114,89;48,89;12,22;29,33;46,93;41,07;21,00;18,00;0,00;12,00;9,00;6,00;6,00;15,00;9,00;3,00
2021-07-11;50,00;350,00;90,00;300,00;340,00;206,67;3,33;100,00;46,67;150,00;100,00;385,00;50,00;487,50;287,50;150,00;72,50;60,00;17,50;44,29;84,29;72,86;33,00;18,00;3,00;12,00;24,00;6,00;6,00;21,00;0,00;3,00
2021-07-18;35,00;361,67;105,00;221,67;338,33;197,27;3,18;92,27;47,73;135,00;110,00;335,00;70,00;385,00;233,33;198,33;65,00;75,00;10,00;35,00;40,83;37,92;29,00;19,00;3,00;10,00;10,00;10,00;3,00;13,00;3,00;0,00
2021-07-25;59,00;377,60;106,20;271,40;342,20;183,56;0,00;95,06;45,89;142,58;83,58;368,75;47,20;377,60;283,20;141,60;105,71;68,83;22,13;27,34;40,29;61,88;13,00;25,00;9,00;9,00;3,00;0,00;13,00;22,00;9,00;3,00
2021-08-01;59,00;401,20;129,80;200,60;330,40;193,39;3,28;91,78;81,94;162,25;118,00;334,33;59,00;483,80;224,20;153,40;181,92;54,08;7,38;46,05;89,22;48,93;16,00;28,00;6,00;9,00;3,00;9,00;9,00;12,00;0,00;3,00
2021-08-08;52,00;405,60;135,20;239,20;280,80;198,25;0,00;87,75;87,75;140,40;135,20;286,00;39,00;481,00;273,00;130,00;101,52;61,90;27,24;54,89;86,67;57,78;6,00;23,00;0,00;6,00;6,00;3,00;3,00;16,00;0,00;6,00
2021-08-15;31,00;361,67;144,67;227,33;310,00;227,33;0,00;99,89;51,67;144,67;149,83;325,50;41,33;351,33;227,33;134,33;85,85;66,77;14,31;42,27;63,41;54,95;19,00;19,00;9,00;6,00;13,00;6,00;16,00;12,00;6,00;6,00
2021-08-22;43,00;354,75;182,75;290,25;333,25;234,85;0,00;86,00;66,15;129,00;114,67;339,22;53,75;387,00;290,25;96,75;80,94;60,71;10,12;26,69;53,38;43,00;7,00;33,00;3,00;3,00;3,00;13,00;3,00;10,00;7,00;0,00
2021-08-29;36,00;384,00;252,00;252,00;396,00;186,55;13,09;101,45;72,00;92,57;149,14;318,86;48,00;408,00;228,00;120,00;79,20;55,20;21,60;28,80;70,56;51,84;20,00;46,00;3,00;3,00;20,00;3,00;7,00;36,00;3,00;6,00
2021-09-05;40,00;400,00;240,00;230,00;350,00;263,33;3,33;140,00;86,67;140,00;115,00;330,00;66,67;440,00;240,00;133,33;75,00;80,00;20,00;20,74;81,48;44,44;17,00;23,00;10,00;3,00;7,00;3,00;3,00;13,00;3,00;3,00
2021-09-12;23,00;540,50;264,50;287,50;425,50;203,71;9,86;121,57;108,43;138,00;101,20;299,00;34,50;368,00;287,50;115,00;94,56;92,00;20,44;25,88;61,81;64,69;16,00;39,00;7,00;10,00;10,00;7,00;7,00;16,00;3,00;3,00
2021-09-19;49,00;519,40;284,20;274,40;362,60;235,20;3,27;107,80;94,73;151,90;117,60;357,70;73,50;306,25;269,50;134,75;95,55;98,00;9,80;23,06;59,09;69,18;20,00;13,00;7,00;20,00;3,00;3,00;3,00;30,00;3,00;3,00
2021-09-26;13,00;689,00;273,00;377,00;468,00;266,50;0,00;110,50;130,00;160,33;73,67;299,00;78,00;273,00;299,00;117,00;93,60;33,80;20,80;31,78;69,33;47,67;3,00;16,00;10,00;6,00;19,00;6,00;3,00;6,00;0,00;3,00
2021-10-03;48,00;480,00;264,00;348,00;276,00;229,71;0,00;113,14;168,00;216,00;144,00;350,40;96,00;300,00;240,00;132,00;106,11;90,95;17,68;10,18;52,36;36,36;2,00;17,00;7,00;2,00;5,00;5,00;0,00;14,00;5,00;2,00
2021-10-10;44,00;495,00;198,00;330,00;253,00;240,31;3,38;94,77;192,92;312,89;97,78;366,67;132,00;253,00;187,00;132,00;136,89;117,33;17,11;36,90;72,39;34,06;13,00;13,00;4,00;11,00;7,00;2,00;4,00;9,00;0,00;2,00
2021-10-17;62,00;341,00;186,00;258,33;248,00;234,95;3,26;124,00;182,74;304,83;113,67;299,67;111,60;272,80;260,40;148,80;124,00;94,24;7,44;21,63;62,00;38,93;15,00;19,00;4,00;9,00;6,00;4,00;4,00;6,00;2,00;2,00
2021-10-24;43,00;376,25;225,75;236,50;279,50;175,31;3,31;129,00;125,69;277,11;90,78;281,89;107,50;215,00;236,50;118,25;88,39;100,33;7,17;34,40;48,73;51,60;11,00;17,00;2,00;4,00;4,00;4,00;2,00;6,00;2,00;0,00
2021-10-31;34,00;385,33;215,33;226,67;260,67;183,60;3,40;122,40;173,40;242,86;87,43;238,00;90,67;283,33;238,00;124,67;97,14;89,86;14,57;17,00;35,42;31,17;9,00;17,00;4,00;0,00;6,00;6,00;2,00;9,00;4,00;2,00
2021-11-07;11,00;341,00;187,00;176,00;231,00;168,67;3,67;121,00;157,67;286,00;88,00;286,00;99,00;165,00;110,00;88,00;104,50;96,25;5,50;20,43;45,57;34,57;9,00;11,00;4,00;6,00;2,00;2,00;2,00;2,00;2,00;2,00
2021-11-14;23,00;276,00;207,00;126,50;184,00;121,57;3,29;78,86;131,43;188,60;92,00;266,80;80,50;149,50;126,50;92,00;79,22;86,89;17,89;12,94;48,88;33,06;11,00;15,00;6,00;4,00;13,00;4,00;2,00;6,00;0,00;0,00
2021-11-21;24,00;204,00;168,00;84,00;168,00;99,43;0,00;113,14;150,86;153,60;81,60;230,40;72,00;108,00;96,00;84,00;36,00;43,20;2,40;11,29;35,29;21,18;8,00;18,00;4,00;4,00;8,00;6,00;0,00;12,00;2,00;4,00
2021-11-28;20,00;240,00;140,00;70,00;130,00;80,00;6,67;76,67;126,67;120,00;65,00;260,00;50,00;110,00;60,00;80,00;65,00;60,00;5,00;8,57;35,71;25,71;4,00;2,00;6,00;4,00;2,00;4,00;2,00;4,00;0,00;0,00
2021-12-05;25,00;275,00;150,00;87,50;212,50;118,75;3,13;75,00;87,50;170,00;95,00;285,00;62,50;150,00;112,50;75,00;60,00;62,50;12,50;8,82;47,06;17,65;6,00;21,00;8,00;6,00;4,00;0,00;21,00;4,00;0,00;0,00
2021-12-12;26,00;312,00;234,00;143,00;221,00;87,75;6,50;91,00;84,50;166,40;67,60;374,40;104,00;130,00;156,00;117,00;59,80;75,40;2,60;7,22;39,00;15,89;5,00;5,00;5,00;0,00;0,00;0,00;3,00;15,00;8,00;0,00
