Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-08-25;28,00;9,33;133,00;114,33;18,67;9,00
2019-09-01;35,00;9,33;207,67;18,67;9,33;0,00
2019-09-08;9,00;0,00;126,00;99,00;0,00;18,00
2019-09-15;36,00;0,00;63,00;90,00;9,00;27,00
2019-09-22;36,00;0,00;108,00;81,00;9,00;18,00
2019-09-29;74,00;0,00;127,82;35,88;0,00;9,00
2019-10-06;55,00;9,17;185,63;45,83;0,00;28,00
2019-10-13;18,00;0,00;137,25;63,00;0,00;37,00
2019-10-20;70,00;9,03;115,16;97,10;18,06;18,00
2019-10-27;44,00;9,26;99,58;53,26;0,00;18,00
2019-11-03;69,00;9,20;87,40;52,90;0,00;9,00
2019-11-10;35,00;0,00;126,00;18,67;0,00;17,00
2019-11-17;17,00;8,50;72,25;63,75;17,00;17,00
2019-11-24;52,00;0,00;104,00;33,91;9,04;9,00
2019-12-01;35,00;0,00;135,33;28,00;9,33;18,00
2019-12-08;35,00;9,33;100,33;44,33;0,00;9,00
2019-12-15;36,00;0,00;69,75;9,00;9,00;18,00
2019-12-22;62,00;0,00;179,11;41,33;11,48;10,00
2019-12-29;59,00;0,00;226,92;38,58;0,00;20,00
2020-01-05;59,00;0,00;201,96;59,00;9,08;25,00
2020-01-12;66,00;0,00;84,21;106,97;9,10;25,00
2020-01-19;50,00;0,00;140,91;40,91;15,91;8,00
2020-01-26;16,00;0,00;125,71;34,29;0,00;17,00
2020-02-02;33,00;8,80;96,80;63,80;0,00;33,00
2020-02-09;33,00;0,00;129,80;88,00;0,00;25,00
2020-02-16;34,00;0,00;117,87;77,07;0,00;26,00
2020-02-23;8,00;0,00;106,00;42,00;0,00;24,00
2020-03-01;40,00;0,00;86,67;95,56;8,89;8,00
2020-03-08;31,00;0,00;121,62;33,38;0,00;8,00
2020-03-15;16,00;6,86;64,00;32,00;0,00;0,00
2020-03-22;8,00;0,00;53,33;26,67;0,00;15,00
2020-03-29;23,00;6,90;39,10;16,10;0,00;8,00
2020-04-05;58,00;0,00;24,54;8,92;0,00;25,00
2020-04-12;8,00;0,00;30,00;14,00;0,00;8,00
2020-04-19;16,00;0,00;54,86;22,86;0,00;8,00
2020-04-26;22,00;0,00;35,20;6,60;0,00;0,00
2020-05-03;0,00;14,00;14,00;7,00;3,00;8,00
2020-05-10;23,00;16,10;32,20;6,90;6,90;8,00
2020-05-17;17,00;0,00;72,86;17,00;0,00;17,00
2020-05-24;8,00;0,00;42,00;0,00;0,00;8,00
2020-05-31;31,00;6,64;31,00;31,00;0,00;8,00
2020-06-07;15,00;6,43;72,86;6,43;0,00;8,00
2020-06-14;23,00;0,00;46,00;32,20;6,90;8,00
2020-06-21;25,00;15,91;50,00;9,09;0,00;8,00
2020-06-28;24,00;0,00;54,55;15,27;0,00;8,00
2020-07-05;17,00;0,00;48,88;0,00;0,00;0,00
2020-07-12;9,00;0,00;60,75;9,00;0,00;0,00
2020-07-19;53,00;0,00;53,00;26,50;0,00;27,00
2020-07-26;18,00;9,00;27,00;0,00;0,00;0,00
2020-08-02;17,00;0,00;57,38;25,50;0,00;18,00
2020-08-09;17,00;9,71;153,00;17,00;0,00;34,00
2020-08-16;8,00;8,00;58,00;22,00;0,00;0,00
2020-08-23;25,00;9,09;50,00;31,82;0,00;8,00
2020-08-30;41,00;0,00;50,11;25,06;0,00;0,00
2020-09-06;41,00;9,11;25,06;25,06;0,00;0,00
2020-09-13;8,00;0,00;0,00;28,00;0,00;16,00
2020-09-20;8,00;8,00;78,00;36,00;0,00;8,00
2020-09-27;17,00;0,00;53,43;26,71;0,00;8,00
2020-10-04;17,00;0,00;72,25;72,25;8,50;0,00
2020-10-11;35,00;0,00;35,00;44,33;0,00;9,00
2020-10-18;0,00;0,00;11,00;11,00;0,00;0,00
2020-10-25;25,00;0,00;34,09;59,09;0,00;0,00
2020-11-01;15,00;6,43;6,43;36,43;0,00;0,00
2020-11-08;9,00;0,00;9,00;33,75;0,00;0,00
2020-11-15;25,00;0,00;59,09;15,91;0,00;0,00
2020-11-22;16,00;0,00;75,43;25,14;0,00;8,00
2020-11-29;0,00;0,00;4,00;4,00;4,00;0,00
2020-12-06;8,00;0,00;36,00;22,00;8,00;17,00
2020-12-13;17,00;0,00;9,71;46,14;17,00;0,00
2020-12-20;0,00;0,00;17,00;13,00;4,00;0,00
2020-12-27;38,00;0,00;17,88;55,88;8,94;10,00
2021-01-03;34,00;0,00;15,87;24,93;0,00;17,00
2021-01-10;100,00;9,09;34,09;25,00;9,09;8,00
2021-01-17;33,00;0,00;57,20;24,20;8,80;0,00
2021-01-24;41,00;0,00;66,06;41,00;9,11;0,00
2021-01-31;24,00;8,73;24,00;54,55;0,00;8,00
2021-02-07;8,00;0,00;74,00;52,00;8,00;8,00
2021-02-14;35,00;0,00;35,00;35,00;0,00;9,00
2021-02-21;52,00;0,00;52,00;52,00;9,04;0,00
2021-02-28;25,00;0,00;25,00;25,00;9,09;8,00
2021-03-07;0,00;0,00;18,00;15,00;11,00;17,00
2021-03-14;24,00;9,60;76,80;50,40;16,80;8,00
2021-03-21;0,00;0,00;11,00;30,00;0,00;0,00
2021-03-28;0,00;0,00;8,00;20,00;0,00;0,00
2021-04-04;27,00;9,00;18,00;36,00;9,00;9,00
2021-04-11;25,00;0,00;34,09;15,91;0,00;17,00
2021-04-18;9,00;0,00;33,75;9,00;0,00;26,00
2021-04-25;8,00;0,00;30,00;22,00;0,00;25,00
2021-05-02;25,00;9,09;40,91;40,91;9,09;8,00
2021-05-09;17,00;0,00;26,71;72,86;0,00;26,00
2021-05-16;25,00;0,00;34,09;50,00;0,00;8,00
2021-05-23;35,00;0,00;26,25;17,50;0,00;27,00
2021-05-30;17,00;0,00;57,38;48,88;8,50;0,00
2021-06-06;0,00;4,00;23,00;19,00;0,00;9,00
2021-06-13;43,00;0,00;61,11;33,95;0,00;0,00
2021-06-20;25,00;0,00;77,27;59,09;0,00;0,00
2021-06-27;34,00;0,00;18,13;52,13;9,07;9,00
2021-07-04;35,00;0,00;43,75;26,25;8,75;36,00
2021-07-11;18,00;0,00;27,00;45,00;9,00;0,00
2021-07-18;30,00;0,00;101,54;60,00;9,23;10,00
2021-07-25;49,00;0,00;95,77;77,95;20,05;20,00
2021-08-01;48,00;0,00;86,86;68,57;9,14;10,00
2021-08-08;39,00;0,00;20,65;59,65;20,65;10,00
2021-08-15;27,00;9,00;54,00;18,00;9,00;0,00
2021-08-22;29,00;8,92;37,92;84,77;8,92;19,00
2021-08-29;47,00;0,00;35,81;35,81;0,00;0,00
2021-09-05;28,00;0,00;77,00;67,67;0,00;19,00
2021-09-12;18,00;0,00;45,00;83,25;9,00;18,00
2021-09-19;28,00;0,00;58,33;86,33;0,00;0,00
2021-09-26;28,00;0,00;105,00;114,33;9,33;9,00
2021-10-03;20,00;0,00;60,00;93,33;13,33;14,00
2021-10-10;58,00;6,96;64,96;85,84;46,40;6,00
2021-10-17;6,00;6,00;72,00;60,00;6,00;6,00
2021-10-24;31,00;6,64;84,14;97,43;17,71;19,00
2021-10-31;18,00;6,75;65,25;72,00;6,75;24,00
2021-11-07;54,00;0,00;108,00;65,25;18,00;0,00
2021-11-14;18,00;0,00;63,00;87,75;18,00;6,00
2021-11-21;70,00;11,29;47,42;74,52;6,77;6,00
2021-11-28;63,00;6,75;51,75;45,00;11,25;0,00
2021-12-05;36,00;0,00;54,00;54,00;0,00;0,00
2021-12-12;28,00;0,00;93,33;51,33;21,00;7,00
