Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-05-30;32,00;6,40;89,60;160,00;0,00;5,00
2021-06-06;19,00;3,17;82,33;164,67;0,00;16,00
2021-06-13;38,00;12,67;63,33;95,00;0,00;7,00
2021-06-20;24,00;18,00;48,00;150,00;3,00;14,00
2021-06-27;31,00;3,10;93,00;130,20;0,00;5,00
2021-07-04;22,00;16,50;71,50;110,00;0,00;27,00
2021-07-11;25,00;12,50;62,50;143,75;0,00;7,00
2021-07-18;29,00;5,80;52,20;133,40;0,00;10,00
2021-07-25;20,00;3,33;80,00;106,67;0,00;10,00
2021-08-01;39,00;2,79;105,86;117,00;0,00;26,00
2021-08-08;29,00;0,00;81,20;116,00;0,00;13,00
2021-08-15;34,00;5,67;79,33;85,00;0,00;10,00
2021-08-22;27,00;0,00;75,60;124,20;2,70;24,00
2021-08-29;24,00;0,00;84,00;138,00;0,00;11,00
2021-09-05;24,00;3,00;78,00;150,00;0,00;19,00
2021-09-12;37,00;0,00;74,00;178,83;0,00;0,00
2021-09-19;65,00;0,00;100,45;153,64;0,00;8,00
2021-09-26;45,00;2,81;118,13;151,88;0,00;11,00
2021-10-03;27,00;6,75;155,25;155,25;3,38;13,00
2021-10-10;19,00;3,17;101,33;139,33;0,00;5,00
2021-10-17;19,00;0,00;177,33;183,67;3,17;32,00
2021-10-24;35,00;2,92;157,50;134,17;2,92;16,00
