Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-02-07;12,00;4,80;43,20;43,20;2,40;13,00
2021-02-14;15,00;2,50;37,50;50,00;0,00;11,00
2021-02-21;10,00;0,00;75,00;45,00;2,50;12,00
2021-02-28;8,00;2,67;56,00;66,67;5,33;11,00
2021-03-07;18,00;2,57;54,00;72,00;2,57;9,00
2021-03-14;8,00;2,67;48,00;37,33;2,67;2,00
2021-03-21;9,00;3,00;57,00;60,00;0,00;11,00
2021-03-28;12,00;0,00;66,00;75,00;0,00;14,00
2021-04-04;16,00;0,00;58,67;80,00;5,33;11,00
2021-04-11;18,00;2,57;41,14;43,71;0,00;5,00
2021-04-18;12,00;0,00;51,00;51,00;0,00;12,00
2021-04-25;4,00;4,00;28,00;38,00;0,00;4,00
2021-05-02;11,00;5,50;41,25;107,25;2,75;7,00
2021-05-09;4,00;0,00;32,00;60,00;2,00;2,00
2021-05-16;13,00;2,60;46,80;57,20;0,00;2,00
2021-05-23;14,00;2,80;50,40;64,40;0,00;7,00
2021-05-30;5,00;2,50;32,50;55,00;0,00;10,00
2021-06-06;11,00;0,00;41,25;30,25;0,00;0,00
2021-06-13;11,00;0,00;38,50;41,25;2,75;5,00
2021-06-20;16,00;2,67;64,00;45,33;5,33;7,00
2021-06-27;9,00;3,00;33,00;48,00;0,00;0,00
2021-07-04;11,00;2,75;71,50;52,25;0,00;2,00
2021-07-11;9,00;2,25;47,25;45,00;0,00;2,00
2021-07-18;14,00;5,60;39,20;58,80;0,00;5,00
2021-07-25;21,00;2,63;60,38;47,25;0,00;5,00
2021-08-01;26,00;13,00;109,20;46,80;0,00;7,00
2021-08-08;26,00;2,60;88,40;28,60;0,00;7,00
2021-08-15;9,00;0,00;83,25;40,50;0,00;2,00
2021-08-22;16,00;5,33;122,67;26,67;0,00;0,00
2021-08-29;5,00;0,00;95,00;47,50;0,00;2,00
2021-09-05;8,00;2,67;96,00;32,00;2,67;8,00
2021-09-12;12,00;0,00;91,20;40,80;0,00;7,00
2021-09-19;15,00;3,00;144,00;66,00;0,00;7,00
2021-09-26;12,00;0,00;147,00;51,00;0,00;7,00
2021-10-03;7,00;0,00;128,33;49,00;0,00;15,00
2021-10-10;13,00;0,00;135,20;78,00;0,00;3,00
2021-10-17;7,00;0,00;133,00;56,00;0,00;17,00
2021-10-24;7,00;2,33;109,67;35,00;0,00;7,00
