Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;8,00;48,00;16,00;21,33;16,00;44,57;4,57;19,43;17,14;13,33;64,00;128,00;50,67;8,00;186,00;24,00;30,00;38,00;8,00;10,00;13,00;5,00;41,00;10,00;5,00;3,00;3,00;23,00;5,00;3,00;3,00;0,00;5,00;3,00;0,00
2020-10-11;10,00;35,00;35,00;7,50;20,00;32,22;0,00;14,44;12,22;2,50;52,50;87,50;37,50;1,67;40,00;15,00;11,67;42,00;8,00;18,00;26,00;3,00;23,00;10,00;3,00;3,00;3,00;18,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-10-18;3,00;54,00;45,00;9,00;18,00;45,00;0,00;42,00;6,00;12,00;39,00;84,00;60,00;12,00;39,00;12,00;30,00;10,00;10,00;8,00;13,00;5,00;10,00;3,00;3,00;5,00;0,00;18,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00
2020-10-25;32,00;36,92;14,77;7,38;17,23;32,00;0,00;32,00;11,85;9,14;41,14;45,71;38,86;1,78;24,89;1,78;10,67;10,00;12,00;7,00;25,00;2,00;27,00;2,00;5,00;2,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2020-11-01;5,00;35,00;22,50;5,00;10,00;10,00;0,00;22,50;10,00;15,00;35,00;57,50;50,00;11,67;5,00;31,67;11,67;12,00;12,00;2,00;23,00;14,00;9,00;2,00;5,00;5,00;0,00;9,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00
2020-11-08;3,00;51,00;18,00;12,00;24,00;34,50;0,00;28,50;19,50;6,00;36,00;42,00;63,00;30,00;45,00;33,00;3,00;2,00;5,00;5,00;10,00;2,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;2,00;0,00;0,00;7,00;0,00;0,00
2020-11-15;8,00;37,33;77,33;2,67;29,33;28,00;0,00;25,33;17,33;13,33;21,33;29,33;45,33;20,00;26,00;12,00;12,00;12,00;7,00;5,00;7,00;3,00;18,00;3,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-11-22;2,00;22,00;30,00;12,00;14,00;20,00;0,00;14,00;12,00;12,00;34,00;26,00;24,00;0,00;16,00;10,00;8,00;7,00;7,00;5,00;5,00;2,00;17,00;5,00;7,00;5,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00
2020-11-29;10,00;32,50;35,00;12,50;27,50;33,75;7,50;17,50;33,75;7,50;22,50;25,00;30,00;6,67;13,33;23,33;5,00;10,00;5,00;10,00;15,00;5,00;7,00;0,00;7,00;0,00;0,00;10,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;0,00;19,00;13,00;9,00;9,00;21,00;0,00;16,00;31,00;1,00;9,00;7,00;18,00;7,00;7,00;4,00;4,00;10,00;5,00;22,00;12,00;10,00;5,00;15,00;2,00;5,00;0,00;7,00;2,00;0,00;5,00;0,00;5,00;0,00;0,00
2020-12-13;5,00;45,00;32,50;15,00;22,50;21,25;0,00;28,75;16,25;7,50;17,50;37,50;37,50;5,00;10,00;6,67;6,67;5,00;12,00;2,00;15,00;2,00;12,00;2,00;2,00;2,00;0,00;10,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-12-20;9,00;36,00;69,00;9,00;24,00;15,43;2,57;15,43;21,86;13,50;27,00;38,25;36,00;5,40;19,80;9,00;18,00;17,00;6,00;8,00;14,00;6,00;11,00;9,00;3,00;3,00;0,00;23,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-12-27;3,00;72,00;24,00;9,00;24,00;33,00;0,00;21,00;33,00;12,00;36,00;33,00;39,00;3,00;12,00;7,50;7,50;6,00;9,00;6,00;9,00;0,00;6,00;9,00;9,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;11,00;0,00;0,00
2021-01-03;7,00;28,00;37,33;2,33;42,00;24,50;0,00;49,00;14,00;14,00;28,00;21,00;23,33;14,00;14,00;10,50;1,75;12,00;10,00;7,00;25,00;7,00;15,00;7,00;0,00;0,00;0,00;17,00;2,00;2,00;5,00;2,00;0,00;2,00;0,00
2021-01-10;0,00;14,00;12,00;2,00;10,00;21,00;0,00;71,00;10,00;3,00;7,00;18,00;9,00;4,00;11,00;14,00;1,00;5,00;2,00;17,00;20,00;5,00;7,00;2,00;2,00;5,00;0,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-01-17;10,00;40,00;32,50;10,00;10,00;17,50;0,00;66,25;12,50;20,00;15,00;35,00;40,00;6,00;16,00;20,00;10,00;17,00;0,00;14,00;14,00;5,00;10,00;0,00;5,00;0,00;2,00;5,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-01-24;15,00;35,00;5,00;2,50;32,50;43,75;0,00;17,50;17,50;15,00;5,00;45,00;35,00;9,38;18,75;7,50;1,88;10,00;7,00;7,00;17,00;5,00;7,00;7,00;2,00;0,00;2,00;10,00;0,00;0,00;5,00;0,00;5,00;2,00;2,00
2021-01-31;2,00;20,00;12,00;12,00;22,00;22,00;0,00;10,00;12,00;16,00;18,00;38,00;32,00;10,00;40,00;8,00;0,00;12,00;5,00;7,00;7,00;0,00;7,00;10,00;0,00;2,00;2,00;27,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-02-07;10,00;35,00;30,00;7,50;30,00;33,75;5,00;28,75;12,50;5,00;25,00;52,50;30,00;11,67;16,67;10,00;1,67;5,00;5,00;10,00;17,00;0,00;7,00;2,00;0,00;2,00;0,00;27,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00
2021-02-14;3,00;60,00;24,00;3,00;42,00;39,00;0,00;19,50;16,50;3,00;21,00;72,00;51,00;21,00;27,00;12,00;12,00;20,00;13,00;15,00;18,00;3,00;8,00;8,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-02-21;13,00;46,80;31,20;5,20;36,40;26,00;0,00;22,45;2,36;10,40;23,40;91,00;26,00;5,57;22,29;5,57;1,86;8,00;3,00;5,00;8,00;0,00;13,00;0,00;5,00;3,00;0,00;13,00;3,00;3,00;0,00;0,00;8,00;0,00;3,00
2021-02-28;7,00;32,67;30,33;2,33;18,67;19,83;2,33;22,17;15,17;9,33;16,33;44,33;32,67;12,25;35,00;1,75;0,00;7,00;2,00;12,00;10,00;0,00;10,00;0,00;2,00;2,00;0,00;5,00;2,00;0,00;2,00;2,00;5,00;2,00;0,00
2021-03-07;7,00;46,67;14,00;4,67;32,67;33,83;0,00;28,00;18,67;14,00;25,67;46,67;42,00;1,75;17,50;5,25;14,00;10,00;12,00;7,00;7,00;2,00;10,00;5,00;5,00;7,00;2,00;5,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-03-14;9,00;29,25;24,75;18,00;38,25;34,88;0,00;25,88;28,13;11,25;18,00;42,75;49,50;12,60;39,60;12,60;7,20;16,00;2,00;2,00;12,00;12,00;16,00;9,00;5,00;2,00;2,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;13,00;54,60;13,00;7,80;36,40;27,18;2,36;27,18;22,45;7,80;20,80;49,40;44,20;5,57;13,00;5,57;7,43;0,00;15,00;5,00;15,00;0,00;12,00;2,00;0,00;0,00;2,00;5,00;0,00;0,00;2,00;0,00;7,00;0,00;0,00
2021-03-28;11,00;16,50;33,00;2,75;57,75;13,44;0,00;36,67;28,11;6,60;19,80;39,60;50,60;5,50;3,67;5,50;3,67;5,00;5,00;8,00;3,00;5,00;11,00;8,00;0,00;3,00;0,00;8,00;3,00;5,00;0,00;5,00;3,00;0,00;0,00
2021-04-04;10,00;20,00;32,50;2,50;27,50;22,22;0,00;53,33;16,67;22,50;10,00;45,00;27,50;15,00;15,00;20,00;1,67;3,00;0,00;8,00;10,00;10,00;13,00;8,00;0,00;0,00;3,00;26,00;0,00;5,00;3,00;3,00;5,00;0,00;0,00
2021-04-11;5,00;27,50;32,50;5,00;40,00;26,25;0,00;33,75;26,25;15,00;17,50;42,50;45,00;25,00;23,33;10,00;6,67;5,00;2,00;2,00;17,00;2,00;2,00;2,00;0,00;7,00;0,00;17,00;2,00;5,00;0,00;0,00;2,00;2,00;0,00
2021-04-18;10,00;27,50;15,00;17,50;42,50;14,44;0,00;21,11;28,89;7,50;37,50;65,00;20,00;0,00;6,67;11,67;0,00;3,00;5,00;5,00;8,00;3,00;5,00;3,00;3,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;7,00;21,00;28,00;11,67;51,33;14,00;0,00;38,50;29,17;4,67;14,00;42,00;21,00;12,25;33,25;12,25;5,25;10,00;12,00;7,00;17,00;0,00;12,00;10,00;7,00;2,00;0,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-05-02;12,00;50,40;36,00;7,20;72,00;37,20;4,80;50,40;42,00;16,80;24,00;62,40;31,20;6,86;25,71;17,14;1,71;10,00;5,00;7,00;12,00;2,00;10,00;5,00;2,00;7,00;5,00;10,00;0,00;5,00;0,00;7,00;2,00;0,00;0,00
2021-05-09;8,00;56,00;34,67;16,00;53,33;56,00;0,00;32,00;34,29;16,00;29,33;74,67;24,00;18,00;58,00;12,00;8,00;18,00;5,00;13,00;13,00;3,00;10,00;3,00;5,00;8,00;3,00;10,00;0,00;3,00;0,00;0,00;10,00;3,00;0,00
2021-05-16;17,00;70,43;9,71;14,57;60,71;26,07;0,00;30,60;35,13;9,71;36,43;104,43;21,86;6,80;47,60;23,80;11,90;39,00;5,00;17,00;7,00;10,00;17,00;5,00;10,00;0,00;0,00;17,00;2,00;2,00;0,00;0,00;7,00;2,00;0,00
2021-05-23;28,00;42,00;23,33;4,67;37,33;43,17;0,00;40,83;45,50;23,33;21,00;74,67;23,33;12,25;71,75;33,25;5,25;31,00;5,00;15,00;13,00;10,00;21,00;3,00;5,00;10,00;3,00;23,00;3,00;3,00;0,00;0,00;8,00;3,00;0,00
2021-05-30;18,00;64,29;38,57;15,43;64,29;60,00;0,00;20,40;42,00;11,25;27,00;87,75;31,50;10,80;70,20;18,00;5,40;28,00;13,00;10,00;18,00;8,00;10,00;8,00;5,00;13,00;3,00;36,00;0,00;5,00;5,00;3,00;3,00;3,00;3,00
2021-06-06;23,00;66,44;33,22;23,00;71,56;38,74;0,00;52,05;56,89;11,50;18,40;108,10;41,40;17,69;58,38;23,00;10,62;33,00;15,00;10,00;28,00;5,00;18,00;5,00;3,00;8,00;0,00;35,00;8,00;5,00;3,00;3,00;0,00;3,00;0,00
2021-06-13;38,00;49,88;30,88;19,00;64,13;42,75;0,00;28,50;42,75;7,13;33,25;90,25;28,50;32,82;69,09;27,64;5,18;28,00;8,00;15,00;23,00;20,00;36,00;13,00;15,00;8,00;5,00;38,00;5,00;3,00;0,00;0,00;5,00;0,00;3,00
2021-06-20;18,00;74,57;38,57;10,29;77,14;66,00;2,40;38,40;48,00;20,25;45,00;69,75;47,25;32,40;86,40;25,20;18,00;33,00;5,00;20,00;25,00;18,00;30,00;8,00;5,00;13,00;0,00;25,00;8,00;13,00;5,00;3,00;3,00;0,00;0,00
2021-06-27;36,00;87,43;25,71;18,00;77,14;40,80;2,40;38,40;51,60;12,00;67,20;81,60;38,40;28,80;64,80;19,80;16,20;28,00;5,00;15,00;23,00;10,00;18,00;15,00;8,00;10,00;0,00;38,00;3,00;0,00;0,00;3,00;8,00;3,00;0,00
2021-07-04;35,00;117,50;25,00;42,50;110,00;56,72;2,41;24,14;43,45;35,00;46,67;123,67;49,00;23,95;128,95;23,95;7,37;32,00;11,00;16,00;24,00;32,00;29,00;5,00;16,00;5,00;8,00;45,00;3,00;11,00;5,00;3,00;11,00;5,00;0,00
2021-07-11;38,00;78,53;43,07;22,80;114,00;57,00;0,00;62,94;38,00;14,25;40,38;154,38;40,38;24,18;119,18;24,18;13,82;24,00;5,00;27,00;19,00;19,00;22,00;22,00;8,00;8,00;3,00;32,00;3,00;5,00;0,00;5,00;11,00;5,00;5,00
2021-07-18;57,00;94,17;37,17;14,87;116,48;86,69;0,00;45,13;45,13;21,38;52,25;102,13;30,88;26,72;60,56;24,94;14,25;48,00;6,00;27,00;36,00;18,00;30,00;21,00;15,00;21,00;3,00;45,00;0,00;9,00;0,00;3,00;9,00;3,00;0,00
2021-07-25;86,00;100,74;24,57;24,57;105,66;53,01;0,00;41,23;37,70;14,33;59,72;133,78;50,17;26,33;87,76;52,65;21,06;44,00;21,00;23,00;18,00;15,00;59,00;3,00;3,00;9,00;6,00;44,00;3,00;3,00;3,00;6,00;15,00;0,00;6,00
2021-08-01;50,00;80,00;37,50;20,00;115,00;55,95;2,38;46,43;40,48;4,76;52,38;130,95;33,33;37,50;67,86;26,79;19,64;84,00;14,00;32,00;20,00;23,00;32,00;17,00;20,00;12,00;0,00;55,00;0,00;12,00;3,00;14,00;3,00;0,00;0,00
2021-08-08;41,00;79,59;36,18;31,35;103,71;29,29;0,00;51,54;43,34;36,18;57,88;108,53;77,18;26,74;94,48;37,43;37,43;56,00;32,00;20,00;32,00;12,00;32,00;3,00;9,00;0,00;0,00;26,00;6,00;6,00;6,00;3,00;6,00;0,00;9,00
2021-08-15;38,00;78,53;48,13;15,20;76,00;40,38;2,38;35,63;43,94;21,38;54,63;90,25;47,50;24,18;74,27;36,27;31,09;27,00;8,00;11,00;19,00;14,00;27,00;5,00;11,00;8,00;3,00;63,00;3,00;3,00;5,00;0,00;0,00;0,00;3,00
2021-08-22;46,00;63,89;38,33;20,44;51,11;34,21;2,36;56,62;50,72;16,95;75,05;116,21;48,42;17,69;93,77;23,00;19,46;40,00;20,00;20,00;25,00;11,00;34,00;20,00;14,00;11,00;17,00;37,00;3,00;14,00;3,00;6,00;6,00;0,00;0,00
2021-08-29;22,00;80,67;39,11;4,89;83,11;68,32;0,00;42,84;64,84;26,89;61,11;144,22;48,89;15,23;79,54;27,08;13,54;39,00;14,00;6,00;36,00;6,00;53,00;25,00;8,00;11,00;8,00;47,00;3,00;3,00;0,00;3,00;11,00;0,00;0,00
2021-09-05;33,00;94,29;61,29;16,50;56,57;63,64;0,00;43,61;57,75;18,86;68,36;150,86;47,14;24,32;72,95;27,79;15,63;25,00;28,00;14,00;42,00;11,00;28,00;8,00;14,00;11,00;8,00;33,00;6,00;6,00;3,00;6,00;11,00;0,00;0,00
2021-09-12;33,00;129,46;58,38;27,92;99,00;48,32;2,36;51,86;40,07;33,00;47,14;106,07;35,36;31,17;62,33;47,67;22,00;51,00;22,00;38,00;16,00;16,00;35,00;8,00;16,00;11,00;3,00;35,00;0,00;8,00;3,00;3,00;3,00;11,00;5,00
2021-09-19;39,00;131,63;68,25;34,13;82,88;63,82;0,00;47,27;35,45;27,53;61,94;112,41;50,47;30,14;63,82;35,45;15,95;30,00;17,00;28,00;19,00;6,00;31,00;11,00;6,00;6,00;3,00;14,00;0,00;8,00;3,00;0,00;11,00;3,00;0,00
2021-09-26;30,00;142,50;57,50;47,50;90,00;45,00;2,31;53,08;71,54;48,46;66,92;113,08;90,00;40,59;88,24;38,82;24,71;46,00;16,00;38,00;25,00;16,00;47,00;14,00;14,00;11,00;3,00;36,00;5,00;3,00;0,00;3,00;8,00;0,00;3,00
2021-10-03;19,00;123,50;66,50;54,63;76,00;68,88;5,94;54,63;52,25;30,88;57,00;163,88;80,75;29,36;117,45;50,09;29,36;44,00;25,00;27,00;44,00;14,00;33,00;3,00;14,00;8,00;3,00;60,00;3,00;3,00;3,00;0,00;11,00;8,00;0,00
2021-10-10;29,00;147,42;77,33;45,92;82,17;74,24;2,32;48,72;68,44;48,33;96,67;186,08;65,25;44,35;83,59;11,94;27,29;35,00;20,00;29,00;29,00;12,00;38,00;26,00;12,00;3,00;6,00;41,00;0,00;0,00;0,00;3,00;3,00;3,00;0,00
2021-10-17;31,00;238,46;62,00;50,08;93,00;82,27;0,00;82,27;45,31;23,85;54,85;138,31;40,54;27,56;77,50;70,61;46,50;25,00;17,00;39,00;31,00;20,00;48,00;3,00;6,00;8,00;3,00;53,00;8,00;6,00;0,00;6,00;3,00;6,00;0,00
2021-10-24;11,00;170,50;82,50;41,25;79,75;79,44;2,44;53,78;40,33;35,20;39,60;178,20;50,60;31,17;71,50;36,67;51,33;33,00;5,00;30,00;33,00;8,00;25,00;3,00;8,00;3,00;11,00;33,00;3,00;5,00;3,00;0,00;3,00;3,00;0,00
