Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-08;16,00;13,71;2,29;12,00;0,50;2,00;8,00;3,00;4,00;12,00;3,00;6,00;7,00;0,50;0,50;5,00;1,00;3,00;0,50;1,00;5,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;0,50;0,00;0,50
2020-11-15;44,00;13,08;2,38;14,00;0,00;3,00;4,00;7,00;4,00;10,00;3,00;4,00;4,00;1,00;0,50;4,00;1,00;2,00;1,00;1,00;6,00;1,00;0,00;1,00;0,00;1,00;0,50;0,50;1,00;0,50;1,00;0,00;0,00
2020-11-22;21,00;15,17;3,50;15,00;0,00;2,00;4,00;3,00;4,00;9,00;1,00;5,00;7,00;1,00;1,00;4,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;2,00;0,50;0,00;1,00;0,50;0,00;0,00;0,00
2020-11-29;15,00;13,85;2,31;11,00;0,00;5,00;6,00;3,00;4,00;11,00;6,00;5,00;4,00;1,00;0,50;4,00;2,00;3,00;1,00;2,00;2,00;0,00;1,00;2,00;1,00;1,00;1,00;0,00;0,50;0,50;0,00;0,50;0,00
2020-12-06;22,00;15,89;2,44;18,00;0,00;4,00;6,00;4,00;3,00;16,00;2,00;8,00;5,00;0,50;2,00;4,00;1,00;2,00;0,00;2,00;3,00;1,00;2,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;1,00;0,50;0,00
2020-12-13;25,00;14,29;2,38;12,00;1,00;4,00;6,00;3,00;4,00;7,00;2,00;5,00;6,00;1,00;2,00;7,00;1,00;2,00;1,00;0,50;3,00;0,50;2,00;1,00;0,50;1,00;1,00;1,00;0,50;0,00;0,50;0,00;0,50
2020-12-20;33,00;13,44;1,22;13,00;0,00;2,00;5,00;3,00;4,00;8,00;3,00;5,00;5,00;1,00;2,00;6,00;1,00;2,00;0,50;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;1,00;0,00;0,50;0,00;0,00
2020-12-27;21,00;16,33;2,33;19,00;0,00;6,00;8,00;5,00;3,00;10,00;5,00;3,00;19,00;0,50;1,00;5,00;1,00;3,00;1,00;1,00;4,00;0,50;1,00;1,00;0,00;1,00;1,00;0,50;0,50;0,00;0,50;0,00;0,00
2021-01-03;18,00;15,60;2,40;17,00;0,50;1,00;6,00;4,00;4,00;10,00;5,00;5,00;6,00;1,00;1,00;7,00;1,00;3,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;0,50;0,00;1,00;0,50;0,50
2021-01-10;13,00;13,00;1,18;14,00;1,00;2,00;5,00;3,00;2,00;9,00;6,00;6,00;4,00;1,00;1,00;5,00;1,00;5,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;2,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-01-17;14,00;14,00;3,50;13,00;0,00;2,00;4,00;3,00;4,00;10,00;2,00;6,00;5,00;1,00;0,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;14,00;14,00;1,17;12,00;0,50;4,00;5,00;6,00;4,00;11,00;4,00;5,00;7,00;1,00;1,00;3,00;0,50;4,00;2,00;2,00;3,00;0,00;0,50;1,00;0,00;1,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2021-01-31;11,00;12,10;3,30;16,00;0,00;2,00;5,00;4,00;4,00;12,00;4,00;5,00;6,00;2,00;1,00;5,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50;0,00;0,00
2021-02-07;14,00;17,50;4,67;17,00;0,00;5,00;9,00;5,00;5,00;13,00;3,00;5,00;4,00;1,00;2,00;4,00;1,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00;1,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-02-14;13,00;16,55;2,36;15,00;1,00;3,00;5,00;5,00;4,00;13,00;2,00;9,00;5,00;1,00;2,00;4,00;1,00;3,00;2,00;2,00;4,00;0,50;1,00;1,00;0,00;2,00;1,00;1,00;0,50;0,00;1,00;0,00;0,00
2021-02-21;19,00;16,63;2,38;15,00;0,50;2,00;7,00;5,00;4,00;14,00;3,00;5,00;6,00;0,50;3,00;4,00;1,00;1,00;1,00;1,00;5,00;1,00;1,00;1,00;0,00;1,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00
2021-02-28;15,00;13,85;2,31;12,00;0,50;3,00;5,00;2,00;4,00;12,00;3,00;8,00;6,00;0,00;1,00;4,00;0,00;5,00;2,00;1,00;3,00;1,00;0,50;1,00;0,00;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,00
2021-03-07;16,00;16,00;3,69;17,00;0,50;3,00;4,00;4,00;4,00;7,00;3,00;7,00;5,00;0,50;1,00;3,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;0,00;0,50;1,00;0,00;0,00
2021-03-14;13,00;14,18;2,36;11,00;1,00;3,00;5,00;6,00;4,00;12,00;3,00;6,00;2,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;3,00;1,00;2,00;1,00;0,50;1,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00
2021-03-21;11,00;17,11;2,44;14,00;0,00;4,00;5,00;6,00;4,00;13,00;2,00;4,00;3,00;0,50;1,00;3,00;0,50;3,00;0,50;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00
2021-03-28;16,00;11,08;2,46;13,00;0,00;3,00;3,00;4,00;3,00;14,00;3,00;5,00;3,00;0,50;1,00;5,00;2,00;2,00;1,00;2,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,00;1,00;0,00;0,00
2021-04-04;10,00;11,11;3,33;15,00;0,00;2,00;4,00;2,00;3,00;14,00;2,00;5,00;4,00;0,00;1,00;5,00;1,00;3,00;1,00;2,00;4,00;1,00;1,00;1,00;0,00;2,00;1,00;0,50;1,00;0,00;0,50;0,00;0,50
2021-04-11;13,00;13,00;2,36;17,00;1,00;3,00;2,00;4,00;2,00;12,00;2,00;5,00;4,00;1,00;2,00;3,00;1,00;2,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00
2021-04-18;17,00;12,14;4,86;12,00;0,00;5,00;3,00;4,00;2,00;14,00;1,00;6,00;3,00;0,00;1,00;5,00;1,00;0,50;0,50;1,00;3,00;0,00;1,00;1,00;0,00;1,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00
2021-04-25;14,00;11,67;4,67;15,00;0,50;6,00;4,00;5,00;4,00;10,00;3,00;7,00;4,00;0,50;2,00;4,00;1,00;2,00;2,00;1,00;3,00;1,00;0,00;1,00;0,00;2,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2021-05-02;14,00;17,50;1,17;17,00;0,00;6,00;4,00;4,00;4,00;13,00;2,00;7,00;4,00;1,00;3,00;4,00;2,00;2,00;1,00;2,00;2,00;0,50;1,00;2,00;0,00;2,00;1,00;1,00;1,00;0,50;0,50;0,00;0,00
2021-05-09;16,00;16,00;4,92;26,00;0,00;6,00;5,00;6,00;5,00;8,00;4,00;7,00;7,00;1,00;2,00;5,00;1,00;3,00;2,00;2,00;3,00;0,50;2,00;1,00;1,00;1,00;2,00;1,00;1,00;0,00;0,50;0,50;0,00
2021-05-16;19,00;20,19;4,75;26,00;1,00;5,00;8,00;4,00;7,00;9,00;6,00;11,00;8,00;1,00;3,00;4,00;1,00;4,00;2,00;1,00;3,00;1,00;1,00;6,00;0,50;1,00;2,00;0,50;1,00;0,50;2,00;0,00;0,50
2021-05-23;18,00;21,60;2,40;20,00;1,00;9,00;8,00;4,00;6,00;12,00;7,00;12,00;4,00;1,00;2,00;5,00;1,00;2,00;2,00;3,00;3,00;0,50;2,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50
2021-05-30;17,00;26,71;4,86;22,00;1,00;9,00;4,00;7,00;6,00;14,00;3,00;7,00;5,00;1,00;4,00;5,00;1,00;5,00;2,00;3,00;2,00;1,00;2,00;0,50;1,00;1,00;1,00;2,00;1,00;1,00;2,00;0,00;0,50
2021-06-06;17,00;24,93;4,53;22,00;1,00;10,00;7,00;6,00;6,00;10,00;7,00;10,00;6,00;2,00;4,00;6,00;1,00;1,00;2,00;3,00;2,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;2,00;0,00;1,00;1,00;1,00
2021-06-13;18,00;25,20;7,20;24,00;1,00;12,00;7,00;6,00;3,00;12,00;10,00;13,00;6,00;1,00;3,00;6,00;2,00;5,00;2,00;3,00;3,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00;3,00;0,50;1,00;0,50;0,50
2021-06-20;23,00;27,84;4,84;22,00;0,50;7,00;10,00;4,00;9,00;16,00;10,00;16,00;7,00;1,00;4,00;7,00;2,00;3,00;1,00;3,00;3,00;1,00;1,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;2,00;0,00;0,00
2021-06-27;20,00;30,59;8,24;24,00;1,00;11,00;7,00;8,00;8,00;12,00;11,00;12,00;9,00;1,00;3,00;6,00;1,00;3,00;6,00;5,00;4,00;4,00;3,00;1,00;1,00;2,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00
2021-07-04;20,00;35,29;7,06;32,00;1,00;9,00;8,00;7,00;8,00;15,00;8,00;17,00;11,00;1,00;5,00;6,00;3,00;4,00;4,00;4,00;5,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;1,00;2,00;0,00;1,00
2021-07-11;21,00;32,67;8,17;29,00;1,00;8,00;9,00;7,00;9,00;13,00;6,00;10,00;10,00;1,00;5,00;8,00;3,00;5,00;3,00;3,00;4,00;1,00;6,00;1,00;2,00;3,00;3,00;1,00;2,00;0,00;1,00;0,50;0,50
2021-07-18;17,00;27,93;6,07;30,00;0,00;9,00;14,00;7,00;11,00;17,00;6,00;15,00;12,00;1,00;3,00;12,00;2,00;3,00;5,00;4,00;6,00;3,00;2,00;2,00;2,00;3,00;2,00;2,00;3,00;1,00;2,00;0,00;0,00
2021-07-25;21,00;32,12;8,65;27,00;1,00;10,00;8,00;8,00;12,00;13,00;9,00;13,00;10,00;1,00;5,00;11,00;3,00;4,00;4,00;2,00;7,00;3,00;2,00;3,00;1,00;4,00;3,00;1,00;2,00;0,00;1,00;0,00;0,50
2021-08-01;24,00;40,80;9,60;34,00;1,00;15,00;8,00;6,00;12,00;15,00;5,00;14,00;10,00;2,00;7,00;11,00;3,00;4,00;3,00;3,00;4,00;2,00;4,00;3,00;1,00;2,00;3,00;1,00;2,00;1,00;1,00;0,00;0,50
2021-08-08;23,00;55,68;12,11;35,00;0,50;14,00;11,00;10,00;16,00;18,00;9,00;15,00;14,00;6,00;4,00;11,00;2,00;7,00;6,00;3,00;3,00;3,00;6,00;3,00;2,00;2,00;4,00;2,00;2,00;1,00;1,00;0,50;0,50
2021-08-15;28,00;51,13;10,96;32,00;1,00;11,00;11,00;9,00;9,00;17,00;11,00;19,00;18,00;3,00;4,00;12,00;3,00;6,00;2,00;4,00;6,00;2,00;6,00;2,00;1,00;2,00;2,00;3,00;1,00;0,00;1,00;0,00;0,00
2021-08-22;32,00;53,33;11,85;42,00;1,00;12,00;14,00;15,00;14,00;16,00;15,00;20,00;18,00;1,00;4,00;14,00;5,00;8,00;5,00;5,00;8,00;2,00;5,00;2,00;1,00;2,00;3,00;2,00;1,00;1,00;2,00;0,50;0,00
2021-08-29;29,00;54,38;13,29;41,00;1,00;15,00;15,00;12,00;15,00;15,00;14,00;20,00;17,00;1,00;2,00;10,00;2,00;4,00;2,00;4,00;6,00;2,00;3,00;3,00;2,00;4,00;2,00;2,00;2,00;1,00;3,00;0,00;0,00
2021-09-05;34,00;50,41;11,72;35,00;1,00;12,00;15,00;10,00;15,00;17,00;11,00;20,00;15,00;2,00;4,00;9,00;1,00;4,00;3,00;6,00;6,00;2,00;4,00;4,00;2,00;3,00;4,00;1,00;2,00;1,00;1,00;0,00;0,00
2021-09-12;30,00;52,80;10,80;46,00;0,50;12,00;15,00;11,00;15,00;13,00;16,00;23,00;23,00;2,00;4,00;12,00;3,00;4,00;2,00;4,00;5,00;2,00;5,00;2,00;1,00;3,00;3,00;2,00;1,00;0,50;1,00;0,00;0,00
2021-09-19;42,00;45,60;14,40;39,00;0,50;13,00;16,00;10,00;15,00;13,00;13,00;17,00;15,00;2,00;4,00;14,00;2,00;7,00;2,00;6,00;5,00;3,00;4,00;4,00;0,00;2,00;3,00;2,00;2,00;1,00;1,00;0,50;0,00
2021-09-26;34,00;59,79;12,90;42,00;0,50;13,00;16,00;15,00;14,00;14,00;16,00;15,00;14,00;2,00;3,00;13,00;2,00;6,00;3,00;4,00;6,00;2,00;6,00;4,00;1,00;5,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00
2021-10-03;48,00;54,00;13,20;50,00;0,00;13,00;15,00;9,00;16,00;19,00;18,00;19,00;15,00;1,00;4,00;14,00;3,00;7,00;2,00;4,00;4,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;1,00;0,00;2,00;0,00;0,50
2021-10-10;36,00;62,40;15,60;50,00;1,00;19,00;21,00;15,00;15,00;22,00;15,00;20,00;28,00;4,00;3,00;16,00;3,00;10,00;3,00;7,00;7,00;2,00;4,00;4,00;1,00;3,00;3,00;1,00;1,00;1,00;2,00;0,50;0,00
2021-10-17;39,00;60,94;14,63;43,00;1,00;15,00;20,00;17,00;16,00;19,00;17,00;15,00;17,00;4,00;3,00;14,00;2,00;10,00;2,00;8,00;5,00;5,00;3,00;5,00;1,00;3,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-10-24;35,00;55,52;13,28;48,00;0,00;9,00;20,00;13,00;14,00;16,00;11,00;15,00;20,00;2,00;4,00;13,00;3,00;8,00;2,00;4,00;5,00;3,00;6,00;4,00;0,50;3,00;1,00;2,00;1,00;0,50;0,00;0,00;1,00
