Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;8,00;44,00;56,00;32,00;32,00;36,00;1,00;22,00;18,00;28,00;16,00;64,00;24,00;64,00;40,00;16,00;9,33;14,67;4,00;3,00;9,00;8,00;1,00;4,00;2,00;0,00;2,00;1,00;0,00;2,00;0,00;0,00
2020-12-06;10,00;43,33;46,67;13,33;30,00;26,00;1,00;24,00;56,00;45,00;15,00;75,00;10,00;40,00;30,00;15,00;13,75;18,75;3,75;3,00;4,00;3,00;3,00;2,00;3,00;1,00;2,00;1,00;1,00;3,00;0,00;0,00
2020-12-13;5,00;40,00;70,00;25,00;50,00;22,50;1,25;25,00;27,50;45,00;20,00;55,00;20,00;25,00;20,00;20,00;16,25;21,25;1,25;3,00;10,00;3,00;1,00;4,00;0,00;1,00;1,00;1,00;0,00;3,00;1,00;0,00
2020-12-20;10,00;33,33;53,33;23,33;26,67;30,00;0,00;14,00;20,00;45,00;15,00;75,00;20,00;45,00;25,00;30,00;15,00;15,00;2,50;4,00;11,00;3,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00
2020-12-27;7,00;38,50;45,50;28,00;45,50;53,67;2,33;21,00;18,67;28,00;17,50;49,00;21,00;84,00;49,00;35,00;15,40;18,20;0,00;3,00;7,00;5,00;3,00;7,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;1,00
2021-01-03;13,00;47,67;56,33;21,67;52,00;32,50;0,00;54,17;19,50;30,33;13,00;43,33;19,50;52,00;45,50;19,50;18,20;11,70;3,90;3,00;8,00;7,00;0,00;4,00;0,00;1,00;2,00;0,00;2,00;0,00;0,00;1,00
2021-01-10;3,00;39,00;63,00;18,00;33,00;24,00;0,00;61,50;15,00;30,00;9,00;36,00;9,00;24,00;15,00;12,00;24,00;14,00;3,00;2,00;7,00;3,00;1,00;8,00;2,00;1,00;1,00;2,00;0,00;4,00;1,00;0,00
2021-01-17;6,00;30,00;45,00;12,00;33,00;36,00;0,00;90,00;36,00;42,00;36,00;78,00;18,00;48,00;18,00;18,00;18,00;15,00;1,50;6,00;6,00;6,00;2,00;3,00;1,00;0,00;0,00;2,00;2,00;3,00;0,00;0,00
2021-01-24;11,00;51,33;58,67;22,00;33,00;28,60;0,00;15,40;13,20;22,00;14,67;44,00;16,50;38,50;22,00;16,50;22,00;15,89;1,22;3,00;11,00;7,00;1,00;6,00;1,00;0,00;2,00;1,00;2,00;3,00;0,00;0,00
2021-01-31;7,00;42,00;52,50;21,00;28,00;30,33;0,00;23,33;14,00;31,50;10,50;42,00;28,00;56,00;21,00;14,00;16,33;11,67;2,33;3,00;7,00;3,00;3,00;5,00;2,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00
2021-02-07;12,00;52,00;68,00;28,00;28,00;36,00;0,00;28,80;26,40;28,00;16,00;52,00;36,00;42,00;30,00;12,00;22,67;10,67;2,67;0,00;10,00;2,00;2,00;4,00;1,00;5,00;0,00;2,00;0,00;5,00;1,00;1,00
2021-02-14;12,00;40,00;48,00;24,00;52,00;31,20;2,40;21,60;16,80;28,00;20,00;52,00;24,00;36,00;36,00;6,00;30,67;10,67;4,00;1,00;9,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;1,00;3,00;0,00;2,00
2021-02-21;16,00;48,00;56,00;28,00;48,00;32,00;1,00;28,00;18,00;24,00;20,00;56,00;10,67;32,00;16,00;10,67;20,92;20,92;1,23;7,00;8,00;3,00;0,00;5,00;0,00;2,00;2,00;1,00;0,00;3,00;0,00;0,00
2021-02-28;11,00;47,67;44,00;25,67;40,33;37,40;2,20;19,80;22,00;33,00;16,50;82,50;16,50;60,50;33,00;22,00;16,50;16,50;1,38;5,00;7,00;3,00;1,00;12,00;0,00;2,00;1,00;1,00;1,00;3,00;0,00;0,00
2021-03-07;12,00;56,00;48,00;24,00;60,00;26,00;0,00;30,00;26,00;36,00;16,00;68,00;18,00;42,00;36,00;30,00;15,60;10,80;4,80;5,00;3,00;3,00;2,00;3,00;2,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00
2021-03-14;10,00;43,33;36,67;13,33;36,67;24,00;1,00;32,00;22,00;40,00;15,00;105,00;15,00;40,00;25,00;15,00;18,75;15,00;0,00;6,00;5,00;7,00;2,00;2,00;1,00;0,00;2,00;2,00;5,00;3,00;0,00;1,00
2021-03-21;8,00;32,00;40,00;24,00;40,00;28,00;0,00;28,00;24,00;20,00;8,00;80,00;40,00;80,00;48,00;16,00;16,00;9,14;1,14;4,00;8,00;3,00;1,00;4,00;1,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00
2021-03-28;6,00;27,00;33,00;30,00;30,00;32,00;1,00;26,00;18,00;36,00;18,00;108,00;18,00;72,00;24,00;18,00;12,00;7,20;3,60;2,00;6,00;4,00;2,00;2,00;0,00;2,00;0,00;0,00;1,00;2,00;1,00;0,00
2021-04-04;13,00;47,67;39,00;17,33;52,00;28,17;0,00;28,17;32,50;39,00;21,67;69,33;26,00;45,50;45,50;13,00;19,50;14,30;1,30;5,00;11,00;6,00;2,00;5,00;2,00;0,00;3,00;1,00;2,00;8,00;1,00;1,00
2021-04-11;7,00;49,00;45,50;24,50;45,50;28,00;0,00;28,00;28,00;17,50;14,00;52,50;35,00;56,00;49,00;14,00;19,83;15,17;0,00;2,00;5,00;5,00;3,00;3,00;2,00;2,00;2,00;0,00;2,00;2,00;1,00;0,00
2021-04-18;8,00;36,00;64,00;20,00;56,00;30,00;2,00;26,00;18,00;24,00;16,00;56,00;24,00;56,00;32,00;16,00;20,57;13,71;1,14;2,00;7,00;5,00;2,00;5,00;2,00;0,00;2,00;2,00;1,00;2,00;1,00;1,00
2021-04-25;8,00;48,00;60,00;32,00;48,00;28,00;0,00;26,00;32,00;24,00;16,00;52,00;16,00;36,00;16,00;16,00;19,43;13,71;2,29;5,00;8,00;3,00;1,00;5,00;1,00;1,00;1,00;1,00;0,00;3,00;1,00;0,00
2021-05-02;12,00;52,00;52,00;36,00;60,00;36,00;1,00;44,00;22,00;20,00;24,00;56,00;18,00;54,00;30,00;12,00;36,00;17,33;2,67;7,00;5,00;6,00;2,00;6,00;3,00;1,00;2,00;2,00;1,00;0,00;1,00;0,00
2021-05-09;24,00;30,86;48,00;37,71;68,57;43,64;1,09;41,45;45,82;32,00;20,00;52,00;18,00;72,00;42,00;12,00;34,11;22,74;2,53;7,00;10,00;8,00;3,00;5,00;3,00;2,00;2,00;2,00;2,00;3,00;0,00;0,00
2021-05-16;19,00;57,00;45,60;60,80;91,20;61,22;1,06;21,11;65,44;61,75;33,25;85,50;25,33;158,33;63,33;25,33;40,53;16,47;2,53;6,00;6,00;8,00;2,00;12,00;2,00;1,00;3,00;1,00;0,00;7,00;1,00;1,00
2021-05-23;22,00;73,33;51,33;58,67;91,67;77,00;2,20;41,80;74,80;66,00;39,60;101,20;27,50;148,50;77,00;38,50;50,47;22,00;1,29;9,00;15,00;8,00;5,00;12,00;0,00;3,00;3,00;3,00;0,00;8,00;0,00;0,00
2021-05-30;19,00;72,20;45,60;57,00;95,00;61,22;2,11;29,56;61,22;71,25;47,50;118,75;31,67;164,67;95,00;50,67;44,33;16,47;2,53;10,00;11,00;8,00;7,00;3,00;0,00;3,00;3,00;3,00;2,00;6,00;0,00;0,00
2021-06-06;38,00;76,00;41,80;91,20;148,20;82,33;0,00;27,44;76,00;71,78;42,22;118,22;27,14;157,43;59,71;32,57;48,13;17,73;3,80;7,00;15,00;22,00;5,00;9,00;2,00;3,00;6,00;3,00;2,00;3,00;1,00;2,00
2021-06-13;27,00;88,71;50,14;81,00;142,71;74,25;2,25;49,50;184,50;90,00;36,00;135,00;75,60;140,40;81,00;37,80;55,29;25,71;9,00;12,00;19,00;17,00;7,00;11,00;1,00;3,00;3,00;1,00;0,00;4,00;1,00;0,00
2021-06-20;23,00;134,17;53,67;95,83;126,50;85,73;0,00;41,82;89,91;101,20;41,40;128,80;51,75;155,25;74,75;34,50;37,06;16,61;6,39;17,00;29,00;17,00;8,00;3,00;4,00;6,00;3,00;2,00;2,00;6,00;2,00;1,00
2021-06-27;33,00;128,33;69,67;132,00;135,67;78,38;0,00;39,19;49,50;103,13;53,63;136,13;60,50;132,00;71,50;49,50;41,88;17,77;3,81;9,00;32,00;29,00;6,00;4,00;2,00;2,00;3,00;3,00;2,00;7,00;1,00;1,00
2021-07-04;34,00;120,89;64,22;143,56;151,11;91,38;1,06;38,25;34,00;102,00;55,25;161,50;39,67;181,33;102,00;62,33;49,11;21,41;3,78;16,00;25,00;20,00;7,00;10,00;1,00;2,00;8,00;5,00;3,00;6,00;3,00;2,00
2021-07-11;38,00;140,60;53,20;129,20;129,20;97,11;1,06;35,89;33,78;114,00;63,33;147,78;43,43;200,86;92,29;48,86;47,17;23,59;5,24;15,00;30,00;22,00;12,00;8,00;1,00;2,00;3,00;3,00;5,00;10,00;1,00;1,00
2021-07-18;35,00;128,33;42,78;81,67;112,78;107,19;1,09;26,25;37,19;126,88;52,50;135,63;52,50;204,17;110,83;70,00;41,48;18,15;5,19;13,00;24,00;19,00;8,00;8,00;5,00;5,00;3,00;5,00;3,00;8,00;0,00;1,00
2021-07-25;44,00;121,00;51,33;77,00;106,33;90,20;2,20;37,40;33,00;154,00;61,60;167,20;49,50;187,00;104,50;55,00;50,47;33,65;5,18;11,00;24,00;17,00;4,00;5,00;6,00;4,00;2,00;0,00;2,00;8,00;2,00;0,00
2021-08-01;32,00;131,56;49,78;74,67;106,67;106,67;0,00;38,40;49,07;173,71;64,00;128,00;64,00;197,33;106,67;53,33;128,00;32,00;7,68;15,00;33,00;19,00;9,00;14,00;1,00;0,00;4,00;2,00;4,00;8,00;0,00;1,00
2021-08-08;33,00;154,00;58,67;102,67;110,00;88,69;2,06;28,88;49,50;140,25;41,25;123,75;55,00;209,00;104,50;55,00;62,19;26,65;5,08;10,00;43,00;25,00;11,00;9,00;4,00;6,00;1,00;3,00;2,00;7,00;0,00;3,00
2021-08-15;33,00;128,33;47,67;106,33;121,00;88,00;2,20;30,80;52,80;132,00;49,50;115,50;60,50;181,50;121,00;49,50;63,36;29,04;9,24;11,00;26,00;19,00;10,00;8,00;4,00;0,00;4,00;4,00;5,00;7,00;2,00;1,00
2021-08-22;47,00;115,69;65,08;101,23;130,15;98,27;0,00;34,18;42,73;145,27;59,82;128,18;58,75;205,63;117,50;41,13;58,43;26,68;2,54;28,00;23,00;28,00;6,00;5,00;3,00;5,00;5,00;5,00;3,00;8,00;2,00;0,00
2021-08-29;45,00;150,00;90,00;105,00;138,75;75,00;2,14;45,00;81,43;103,50;63,00;117,00;56,25;191,25;118,13;45,00;55,29;36,00;6,43;9,00;33,00;27,00;7,00;16,00;2,00;3,00;6,00;0,00;0,00;9,00;0,00;1,00
2021-09-05;37,00;148,00;96,20;92,50;133,20;106,65;1,09;45,71;87,06;115,11;45,22;123,33;47,57;174,43;84,57;52,86;67,62;49,76;8,93;12,00;30,00;17,00;5,00;10,00;3,00;2,00;5,00;2,00;1,00;10,00;0,00;2,00
2021-09-12;26,00;185,71;100,29;100,29;141,14;104,00;2,17;45,50;69,33;134,33;60,67;125,67;41,60;171,60;104,00;46,80;50,70;41,60;10,40;10,00;29,00;28,00;2,00;12,00;2,00;7,00;4,00;3,00;1,00;5,00;2,00;1,00
2021-09-19;29,00;210,25;123,25;108,75;159,50;84,93;2,07;47,64;70,43;140,86;58,00;120,14;46,40;162,40;104,40;52,20;59,26;49,17;6,30;12,00;24,00;20,00;10,00;6,00;2,00;2,00;6,00;1,00;0,00;3,00;1,00;0,00
2021-09-26;19,00;243,20;102,60;110,20;133,00;103,44;1,06;50,67;147,78;133,00;57,00;152,00;69,67;145,67;133,00;63,33;65,87;22,80;3,80;8,00;18,00;23,00;5,00;7,00;2,00;2,00;1,00;1,00;2,00;0,00;0,00;0,00
2021-10-03;18,00;212,40;126,00;147,60;129,60;108,00;2,25;54,00;90,00;153,00;49,50;175,50;60,00;126,00;126,00;72,00;47,57;36,00;2,57;12,00;29,00;22,00;8,00;7,00;3,00;3,00;2,00;3,00;1,00;4,00;4,00;0,00
2021-10-10;23,00;214,67;99,67;153,33;134,17;94,09;2,09;60,64;89,91;184,00;46,00;170,20;57,50;149,50;115,00;69,00;53,67;35,78;8,94;8,00;27,00;23,00;8,00;9,00;1,00;5,00;6,00;0,00;1,00;2,00;0,00;0,00
2021-10-17;26,00;193,14;111,43;137,43;152,29;106,17;0,00;54,17;80,17;160,33;47,67;134,33;62,40;119,60;98,80;62,40;52,00;49,40;2,60;9,00;22,00;28,00;7,00;6,00;5,00;4,00;2,00;4,00;2,00;1,00;1,00;0,00
2021-10-24;21,00;157,50;87,50;98,00;136,50;75,60;2,10;58,80;77,70;151,20;46,20;117,60;52,50;110,25;110,25;57,75;47,25;35,44;5,25;12,00;27,00;20,00;3,00;9,00;1,00;2,00;4,00;4,00;2,00;3,00;1,00;0,00
