Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-06-14;17,00;0,00;2,00;5,00;2,00;1,00;1,00;4,00;1,00;0,00;0,00;5,67;31,17;2,00;0,00;6,00;6,00;1,21;1,21;29,14;0,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;1,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;21,00;0,00;2,00;11,00;2,00;5,00;0,00;2,00;0,00;0,00;0,00;2,63;26,25;1,00;1,00;8,00;2,00;2,33;2,33;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;1,00;5,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;28,00;0,00;15,00;10,00;3,00;1,00;0,00;1,00;0,00;0,00;1,27;1,27;22,91;1,00;0,00;8,00;1,00;4,67;0,00;46,67;2,33;0,00;3,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;5,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;41,00;0,00;7,00;15,00;5,00;3,00;2,00;3,00;1,00;0,00;0,00;1,28;17,94;0,00;0,00;8,00;2,00;2,28;0,00;43,28;0,00;0,00;1,00;2,00;2,00;1,00;1,00;0,00;0,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;31,00;1,00;4,00;13,00;1,00;6,00;0,00;2,00;2,00;2,58;0,00;7,75;23,25;1,00;1,00;11,00;0,00;2,38;2,38;47,69;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;4,00;0,00;8,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;48,00;1,00;2,00;10,00;5,00;5,00;1,00;6,00;0,00;0,00;0,00;10,11;30,32;2,00;1,00;4,00;5,00;2,29;0,00;57,14;0,00;0,00;1,00;2,00;4,00;0,00;1,00;0,00;2,00;1,00;2,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;38,00;0,00;4,00;8,00;2,00;6,00;0,00;6,00;1,00;1,27;0,00;2,53;30,40;1,00;2,00;7,00;4,00;0,00;2,24;49,18;2,24;0,00;0,00;1,00;0,00;0,00;0,00;1,00;2,00;4,00;4,00;0,00;5,00;0,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-08-02;57,00;0,00;8,00;16,00;4,00;5,00;1,00;4,00;0,00;0,00;0,00;7,77;44,05;2,00;1,00;13,00;4,00;2,28;0,00;70,68;2,28;0,00;4,00;2,00;1,00;0,00;1,00;0,00;5,00;4,00;5,00;0,00;6,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;66,00;0,00;5,00;7,00;3,00;5,00;0,00;8,00;1,00;1,32;0,00;7,92;34,32;1,00;0,00;1,00;7,00;2,28;2,28;81,93;0,00;0,00;0,00;1,00;1,00;0,00;0,00;4,00;3,00;3,00;8,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;67,00;1,00;3,00;8,00;5,00;9,00;3,00;3,00;0,00;1,34;0,00;2,68;21,44;3,00;3,00;14,00;8,00;2,31;0,00;85,48;0,00;0,00;1,00;4,00;5,00;1,00;0,00;0,00;0,00;5,00;1,00;0,00;1,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;42,00;0,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;2,63;0,00;2,63;31,50;1,00;4,00;7,00;4,00;2,33;0,00;51,33;2,33;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;2,00;7,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-08-30;26,00;0,00;3,00;2,00;1,00;0,00;0,00;4,00;0,00;1,30;0,00;5,20;33,80;0,00;1,00;7,00;2,00;1,18;0,00;66,18;1,18;0,00;1,00;2,00;1,00;0,00;0,00;3,00;0,00;3,00;1,00;0,00;7,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-09-06;26,00;0,00;0,00;3,00;5,00;1,00;0,00;2,00;1,00;1,30;0,00;2,60;26,00;0,00;0,00;8,00;6,00;1,18;0,00;44,91;0,00;0,00;1,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;5,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;16,00;1,00;5,00;3,00;2,00;1,00;0,00;1,00;1,00;0,00;1,33;2,67;26,67;0,00;1,00;5,00;8,00;2,29;1,14;43,43;0,00;0,00;2,00;3,00;0,00;0,00;1,00;10,00;0,00;0,00;2,00;0,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;17,00;3,00;3,00;2,00;2,00;2,00;1,00;2,00;1,00;2,83;0,00;2,83;19,83;0,00;0,00;4,00;1,00;2,43;0,00;46,14;0,00;0,00;2,00;0,00;1,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;13,00;5,00;1,00;3,00;1,00;1,00;0,00;2,00;1,00;0,00;0,00;2,60;23,40;1,00;0,00;7,00;2,00;2,17;0,00;43,33;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;5,00;3,00;0,00;5,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;17,00;4,00;0,00;7,00;4,00;1,00;0,00;2,00;0,00;0,00;0,00;2,83;25,50;0,00;0,00;9,00;5,00;0,00;0,00;38,86;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;16,00;2,00;1,00;5,00;1,00;5,00;0,00;2,00;0,00;0,00;1,33;0,00;16,00;0,00;0,00;2,00;2,00;2,29;0,00;45,71;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;2,00;2,00;1,00;1,00;5,00;1,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;12,00;1,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;1,20;0,00;2,40;19,20;2,00;0,00;6,00;2,00;0,00;0,00;26,40;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;12,00;1,00;2,00;3,00;2,00;2,00;0,00;5,00;0,00;1,50;0,00;1,50;15,00;1,00;0,00;7,00;2,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;29,00;0,00;4,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;1,32;7,91;0,00;1,00;1,00;0,00;0,00;0,00;26,58;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;14,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,40;14,00;0,00;2,00;1,00;1,00;0,00;0,00;37,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;7,00;2,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,17;14,00;0,00;0,00;6,00;1,00;0,00;0,00;21,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;9,00;1,00;1,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;30,00;0,00;0,00;6,00;1,00;1,13;0,00;51,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;18,00;1,00;2,00;2,00;4,00;0,00;0,00;2,00;0,00;1,29;0,00;2,57;33,43;0,00;1,00;3,00;1,00;0,00;0,00;74,25;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;14,00;0,00;2,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,80;30,80;0,00;0,00;18,00;0,00;0,00;0,00;58,33;0,00;0,00;11,00;0,00;2,00;0,00;0,00;1,00;8,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;5,00;3,00;2,00;8,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;17,50;0,00;0,00;3,00;0,00;0,00;0,00;40,00;0,00;0,00;6,00;1,00;2,00;0,00;0,00;0,00;9,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;9,00;4,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,50;24,00;0,00;0,00;4,00;1,00;0,00;0,00;63,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;10,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00
2020-12-27;24,00;2,00;5,00;1,00;4,00;3,00;0,00;3,00;1,00;2,67;1,33;1,33;24,00;0,00;0,00;19,00;1,00;2,40;2,40;84,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;4,00;1,00;2,00;1,00;0,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00
2021-01-03;17,00;2,00;2,00;3,00;0,00;2,00;0,00;2,00;0,00;1,21;0,00;21,86;14,57;1,00;0,00;7,00;0,00;1,21;0,00;65,57;0,00;1,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;6,00;0,00;2,00;1,00;0,00;4,00;0,00;1,00;0,00;3,00;0,00;21,00;12,00;81,00;2,00;10,00;3,00;1,00;1,00;42,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;13,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,60;10,40;18,00;0,00;6,00;2,00;0,00;0,00;169,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;31,00;0,00;1,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,58;10,33;0,00;2,00;5,00;0,00;1,11;0,00;42,07;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;6,00;2,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-01-31;29,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;10,55;0,00;0,00;12,00;0,00;0,00;0,00;44,62;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;3,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;1,00;0,00;6,00;3,00;0,00;1,00;1,00;0,00;1,33;0,00;1,33;10,67;0,00;0,00;6,00;0,00;0,00;0,00;58,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-02-14;12,00;0,00;2,00;2,00;7,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;7,20;0,00;0,00;11,00;1,00;0,00;0,00;74,40;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-02-21;12,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;0,00;19,20;1,00;0,00;10,00;0,00;2,40;0,00;50,40;2,40;0,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;9,00;0,00;1,00;1,00;1,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;15,75;0,00;0,00;1,00;0,00;2,25;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;9,00;0,00;0,00;2,00;1,00;1,00;0,00;6,00;0,00;1,13;0,00;2,25;6,75;0,00;0,00;3,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;11,00;0,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,38;16,50;2,00;0,00;3,00;3,00;0,00;0,00;30,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,13;0,00;0,00;11,25;0,00;0,00;5,00;0,00;0,00;0,00;13,50;2,25;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;8,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;10,67;1,00;0,00;1,00;1,00;0,00;0,00;26,67;2,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;12,00;1,00;0,00;2,00;2,00;2,25;0,00;15,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;7,00;0,00;2,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,33;11,67;1,00;0,00;6,00;2,00;0,00;1,17;28,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;9,00;0,00;3,00;9,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;1,13;6,75;0,00;0,00;3,00;1,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;7,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2,33;7,00;1,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;6,00;0,00;6,00;6,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;1,00;1,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;4,00;0,00;0,00;7,00;1,00;1,00;1,00;0,00;0,00;4,00;0,00;4,00;20,00;0,00;0,00;2,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;10,00;0,00;2,00;5,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;2,50;12,50;0,00;4,00;6,00;1,00;0,00;2,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;13,00;0,00;2,00;4,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;7,80;0,00;0,00;2,00;1,00;2,17;0,00;19,50;2,17;0,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;10,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;1,25;1,25;1,25;20,00;0,00;0,00;6,00;1,00;0,00;0,00;30,00;2,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;5,00;0,00;2,00;16,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00;2,50;7,50;1,00;0,00;0,00;1,00;2,50;2,50;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;16,00;0,00;4,00;19,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;13,33;0,00;0,00;1,00;3,00;2,29;0,00;27,43;2,29;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;15,00;0,00;3,00;13,00;1,00;3,00;0,00;1,00;0,00;2,50;0,00;0,00;15,00;0,00;0,00;3,00;3,00;2,50;0,00;45,00;0,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;3,00;1,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;21,00;1,00;5,00;21,00;0,00;8,00;0,00;3,00;0,00;0,00;0,00;2,63;10,50;0,00;0,00;4,00;8,00;2,33;0,00;39,67;9,33;0,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;1,00;6,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;36,00;1,00;7,00;14,00;1,00;23,00;0,00;3,00;0,00;0,00;0,00;2,57;28,29;0,00;0,00;3,00;4,00;0,00;2,40;48,00;4,80;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-07-11;24,00;0,00;4,00;14,00;1,00;1,00;0,00;5,00;3,00;0,00;0,00;0,00;32,00;1,00;0,00;8,00;9,00;0,00;2,18;39,27;0,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;3,00;3,00;3,00;0,00;1,00;3,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2021-07-18;37,00;1,00;1,00;20,00;4,00;1,00;1,00;3,00;1,00;0,00;0,00;2,64;21,14;0,00;0,00;7,00;4,00;2,31;0,00;50,88;2,31;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;5,00;1,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;30,00;1,00;8,00;16,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;1,25;27,50;3,00;0,00;8,00;9,00;2,31;0,00;55,38;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;9,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;46,00;1,00;8,00;12,00;3,00;1,00;1,00;3,00;0,00;0,00;0,00;8,12;46,00;0,00;0,00;4,00;4,00;0,00;0,00;59,80;0,00;0,00;4,00;1,00;3,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;10,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;45,00;3,00;0,00;8,00;4,00;6,00;1,00;9,00;0,00;2,65;2,65;13,24;26,47;3,00;0,00;7,00;6,00;0,00;2,25;99,00;0,00;0,00;0,00;0,00;4,00;0,00;3,00;0,00;6,00;3,00;7,00;1,00;6,00;3,00;0,00;4,00;1,00;0,00;1,00;0,00;1,00;0,00
2021-08-15;57,00;1,00;6,00;12,00;3,00;1,00;1,00;1,00;0,00;2,59;0,00;7,77;44,05;3,00;0,00;4,00;6,00;2,28;0,00;109,44;0,00;1,00;3,00;4,00;6,00;3,00;3,00;0,00;0,00;4,00;3,00;1,00;11,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;38,00;1,00;3,00;7,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;2,53;38,00;1,00;0,00;9,00;5,00;2,24;0,00;89,41;0,00;1,00;3,00;1,00;3,00;0,00;1,00;1,00;0,00;9,00;5,00;3,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-08-29;27,00;1,00;4,00;4,00;3,00;1,00;1,00;3,00;0,00;2,70;0,00;2,70;24,30;3,00;0,00;3,00;5,00;2,25;0,00;47,25;2,25;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;5,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;26,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;5,20;23,40;1,00;0,00;1,00;3,00;0,00;0,00;59,09;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;27,00;0,00;3,00;3,00;4,00;0,00;0,00;3,00;0,00;2,70;2,70;10,80;16,20;1,00;0,00;3,00;7,00;2,25;0,00;47,25;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;15,00;1,00;1,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;10,00;0,00;1,00;12,00;3,00;2,50;0,00;60,00;0,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;8,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;15,00;0,00;1,00;5,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;5,00;7,50;1,00;0,00;7,00;0,00;0,00;0,00;45,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;1,00;3,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;40,00;3,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,67;37,33;1,00;0,00;8,00;1,00;2,35;0,00;49,41;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;31,00;3,00;1,00;6,00;6,00;6,00;0,00;0,00;0,00;2,58;0,00;2,58;20,67;1,00;1,00;6,00;7,00;0,00;0,00;64,38;0,00;0,00;1,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;9,00;1,00;3,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;25,00;0,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;5,00;0,00;2,50;22,50;0,00;0,00;1,00;0,00;0,00;0,00;52,27;2,27;0,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;1,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;28,00;0,00;3,00;7,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;2,55;22,91;3,00;1,00;4,00;4,00;2,33;2,33;72,33;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-10-31;41,00;3,00;3,00;14,00;3,00;3,00;0,00;1,00;3,00;2,56;0,00;2,56;33,31;3,00;0,00;7,00;1,00;2,28;0,00;91,11;0,00;0,00;1,00;0,00;4,00;0,00;0,00;1,00;1,00;0,00;3,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-11-07;33,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;2,54;2,54;0,00;38,08;1,00;1,00;7,00;0,00;0,00;0,00;66,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;31,00;0,00;1,00;10,00;3,00;0,00;0,00;1,00;1,00;2,58;0,00;2,58;31,00;0,00;0,00;10,00;1,00;2,38;0,00;83,46;0,00;0,00;3,00;0,00;1,00;0,00;1,00;4,00;3,00;1,00;3,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;29,00;0,00;1,00;8,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,36;0,00;0,00;3,00;0,00;0,00;0,00;77,33;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;41,00;4,00;5,00;9,00;0,00;1,00;1,00;1,00;1,00;2,56;0,00;7,69;38,44;0,00;0,00;4,00;0,00;0,00;0,00;111,61;0,00;0,00;5,00;0,00;5,00;1,00;0,00;3,00;1,00;3,00;0,00;3,00;1,00;1,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
