Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;20,00;135,00;85,00;100,00;120,00;10,00;90,00;30,00;47,50;67,50;52,50;100,00;50,00;135,00;20,00;10,00;93,33;180,00;13,33;26,67;9,47;29,47;30,53;22,11;9,47;22,11;5,26;17,89;4,21;5,26;5,26;1,05;7,00;1,00;2,00
2020-10-11;21,00;141,75;78,75;105,00;115,50;5,25;73,50;42,00;49,88;70,88;60,38;102,38;52,50;115,50;21,00;10,50;91,00;182,00;14,00;35,00;9,45;28,35;31,50;27,30;12,16;16,58;5,53;15,47;8,40;4,20;5,25;2,10;4,00;1,00;2,00
2020-10-18;19,00;158,33;101,33;107,67;85,50;4,75;76,00;28,50;48,86;57,00;46,14;97,71;42,75;80,75;33,25;9,50;88,67;145,67;12,67;31,67;10,06;27,94;35,76;22,35;11,18;17,88;4,47;21,24;10,06;4,47;4,47;1,12;6,00;1,00;2,00
2020-10-25;24,00;115,20;62,40;81,60;84,00;6,00;84,00;36,00;36,00;45,60;36,00;81,60;38,40;72,00;19,20;4,80;66,00;120,00;12,00;18,00;7,00;13,00;24,00;13,00;3,13;13,57;3,13;12,52;5,00;5,00;3,00;1,00;7,00;0,50;1,00
2020-11-01;18,00;114,00;54,00;84,00;63,00;4,50;45,00;18,00;38,57;38,57;41,14;87,43;31,50;45,00;40,50;9,00;42,00;126,00;6,00;24,00;9,00;12,00;23,00;18,00;4,24;11,65;4,24;15,88;4,00;4,00;3,00;1,00;5,00;0,50;1,00
2020-11-08;18,00;94,50;63,00;67,50;72,00;4,50;63,00;36,00;41,14;46,29;41,14;108,00;40,50;63,00;22,50;4,50;42,00;138,00;6,00;24,00;5,00;18,00;26,00;21,00;6,35;16,94;5,29;18,00;4,00;5,00;3,00;1,00;6,00;0,50;3,00
2020-11-15;15,00;105,00;60,00;75,00;105,00;7,50;105,00;45,00;40,00;35,00;37,50;90,00;45,00;65,00;20,00;5,00;30,00;110,00;5,00;20,00;8,00;18,00;21,00;20,00;7,50;13,93;4,29;16,07;5,00;4,00;2,00;2,00;7,00;2,00;2,00
2020-11-22;13,00;149,50;97,50;91,00;104,00;6,50;78,00;39,00;46,80;41,60;33,80;78,00;34,67;56,33;21,67;4,33;39,00;143,00;6,50;26,00;8,00;14,00;21,00;18,00;7,58;17,33;4,33;14,08;5,00;3,00;4,00;2,00;9,00;0,50;1,00
2020-11-29;16,00;117,33;80,00;80,00;56,00;4,00;48,00;24,00;48,00;37,33;37,33;85,33;42,67;80,00;21,33;10,67;32,00;138,67;5,33;21,33;8,53;18,13;20,27;17,07;4,27;17,07;2,13;13,87;6,40;5,33;3,20;2,13;6,00;1,00;2,00
2020-12-06;17,00;141,67;85,00;107,67;76,50;4,25;59,50;25,50;51,00;39,67;36,83;93,50;42,50;63,75;25,50;8,50;34,00;141,67;5,67;22,67;7,44;21,25;18,06;19,13;6,38;19,13;3,19;18,06;7,44;5,31;2,13;1,06;5,00;1,00;0,00
2020-12-13;14,00;93,33;65,33;65,33;112,00;7,00;84,00;42,00;47,60;42,00;42,00;84,00;37,33;51,33;28,00;4,67;42,00;231,00;7,00;28,00;8,00;15,00;19,00;19,00;7,54;20,46;3,23;16,15;5,00;3,00;3,00;3,00;6,00;1,00;1,00
2020-12-20;11,00;137,50;71,50;88,00;77,00;5,50;77,00;33,00;49,50;41,25;46,75;82,50;49,50;60,50;27,50;5,50;33,00;154,00;11,00;22,00;9,00;19,00;19,00;19,00;6,60;23,10;4,40;16,50;4,00;4,00;4,00;1,00;3,30;0,55;2,20
2020-12-27;16,00;133,33;74,67;85,33;64,00;4,00;40,00;24,00;53,33;37,33;32,00;82,67;32,00;56,00;20,00;4,00;32,00;122,67;5,33;16,00;6,00;15,00;16,00;18,00;7,47;19,20;4,27;17,07;6,00;6,00;3,00;2,00;16,00;1,00;1,00
2021-01-03;17,00;130,33;68,00;90,67;68,00;4,25;110,50;25,50;43,71;36,43;41,29;53,43;34,00;46,75;21,25;8,50;39,67;124,67;5,67;22,67;7,00;13,00;17,00;20,00;6,38;13,81;4,25;14,88;8,00;3,00;3,00;2,00;7,00;0,50;1,00
2021-01-10;16,00;117,33;58,67;69,33;56,00;4,00;104,00;24,00;40,00;37,33;34,67;66,67;24,00;56,00;16,00;4,00;42,67;96,00;5,33;16,00;6,00;18,00;15,00;18,00;7,47;13,87;5,33;12,80;3,00;4,00;3,00;1,00;6,00;0,50;1,00
2021-01-17;14,00;93,33;46,67;65,33;112,00;7,00;210,00;42,00;42,00;39,20;36,40;67,20;32,67;60,67;18,67;4,67;49,00;126,00;7,00;28,00;5,00;16,00;17,00;19,00;5,38;15,08;3,23;16,15;6,00;2,00;2,00;2,00;5,00;1,00;1,00
2021-01-24;11,00;99,00;49,50;71,50;77,00;5,50;66,00;22,00;41,25;35,75;30,25;63,25;44,00;60,50;22,00;5,50;33,00;99,00;5,50;16,50;9,90;12,10;14,30;14,30;5,50;13,20;2,20;13,20;5,50;2,20;4,40;1,10;5,00;1,00;3,00
2021-01-31;12,00;102,00;48,00;72,00;72,00;6,00;72,00;24,00;28,80;26,40;26,40;48,00;24,00;44,00;16,00;4,00;42,00;114,00;6,00;18,00;5,00;14,00;14,00;13,00;6,55;10,91;4,36;12,00;3,00;2,00;2,00;3,00;6,00;0,50;1,00
2021-02-07;11,00;93,50;49,50;82,50;66,00;5,50;66,00;22,00;35,75;27,50;30,25;63,25;38,50;60,50;16,50;5,50;27,50;104,50;5,50;16,50;6,00;15,00;17,00;12,00;5,00;11,00;3,00;10,00;4,00;3,00;2,00;2,00;5,00;0,50;1,00
2021-02-14;11,00;99,00;44,00;88,00;77,00;5,50;66,00;11,00;33,00;30,25;33,00;57,75;55,00;60,50;22,00;5,50;44,00;99,00;5,50;11,00;7,00;15,00;16,00;11,00;6,60;13,20;6,60;12,10;5,00;2,00;3,00;2,00;6,00;0,50;1,00
2021-02-21;18,00;126,00;90,00;114,00;63,00;4,50;45,00;27,00;46,29;28,29;33,43;69,43;40,50;72,00;18,00;4,50;42,00;138,00;6,00;18,00;8,47;10,59;14,82;12,71;6,35;11,65;4,24;12,71;4,24;3,18;2,12;2,12;5,00;0,50;1,00
2021-02-28;17,00;96,33;68,00;96,33;51,00;4,25;51,00;17,00;42,50;22,67;34,00;68,00;34,00;55,25;12,75;4,25;34,00;119,00;5,67;11,33;6,38;9,56;13,81;12,75;4,25;6,38;2,13;9,56;2,13;3,19;2,13;2,13;8,00;1,00;1,00
2021-03-07;17,00;124,67;68,00;96,33;59,50;4,25;51,00;25,50;46,14;34,00;29,14;55,86;38,25;63,75;17,00;8,50;39,67;119,00;5,67;17,00;7,00;13,00;13,00;13,00;9,56;10,63;4,25;8,50;2,00;3,00;4,00;2,00;6,00;0,50;1,00
2021-03-14;19,00;95,00;52,25;80,75;57,00;4,75;57,00;28,50;48,86;29,86;29,86;73,29;38,00;66,50;14,25;4,75;44,33;133,00;6,33;19,00;8,44;16,89;13,72;17,94;9,50;13,72;3,17;11,61;6,33;4,22;3,17;2,11;6,00;0,00;1,00
2021-03-21;10,00;80,00;35,00;60,00;50,00;5,00;60,00;20,00;35,00;25,00;27,50;80,00;30,00;60,00;15,00;5,00;30,00;90,00;5,00;10,00;11,11;12,22;16,67;12,22;6,67;13,33;4,44;7,78;4,44;4,44;2,22;1,11;4,00;0,00;1,00
2021-03-28;10,00;70,00;35,00;60,00;40,00;5,00;40,00;20,00;30,00;20,00;17,50;72,50;25,00;50,00;10,00;5,00;25,00;95,00;5,00;10,00;6,00;7,00;6,00;8,00;6,67;8,89;2,22;5,56;2,00;3,00;1,00;1,00;3,00;0,50;1,00
2021-04-04;8,00;44,00;28,00;44,00;32,00;4,00;48,00;16,00;34,67;16,00;18,67;61,33;24,00;36,00;12,00;4,00;40,00;152,00;4,00;16,00;5,00;7,00;7,00;8,00;5,00;6,00;1,00;3,00;1,00;2,00;2,00;0,50;5,00;0,50;1,00
2021-04-11;14,00;60,67;28,00;51,33;56,00;7,00;84,00;28,00;39,20;19,60;25,20;61,60;28,00;51,33;9,33;4,67;35,00;126,00;3,50;14,00;3,23;6,46;7,54;5,38;5,38;8,62;2,15;5,38;3,23;2,15;1,08;2,15;8,00;1,00;0,50
2021-04-18;11,00;71,50;38,50;60,50;44,00;5,50;55,00;22,00;24,75;19,25;19,25;63,25;33,00;49,50;11,00;2,75;27,50;121,00;2,75;11,00;5,50;7,70;6,60;6,60;5,50;7,70;2,20;4,40;4,40;4,40;2,20;1,10;6,00;0,50;0,50
2021-04-25;11,00;77,00;38,50;71,50;55,00;5,50;77,00;22,00;27,50;22,00;22,00;66,00;27,50;55,00;11,00;2,75;27,50;110,00;5,50;11,00;2,00;7,00;7,00;7,00;6,00;7,00;2,00;5,00;4,00;4,00;2,00;2,00;6,00;1,00;1,00
2021-05-02;16,00;69,33;48,00;74,67;48,00;4,00;144,00;48,00;24,00;21,33;24,00;80,00;24,00;40,00;8,00;2,00;32,00;112,00;5,33;10,67;5,00;6,00;5,00;5,00;7,47;9,60;4,27;6,40;4,00;3,00;1,00;1,00;6,00;1,00;1,00
2021-05-09;13,00;60,67;39,00;65,00;78,00;6,50;78,00;91,00;28,60;23,40;26,00;44,20;21,67;39,00;8,67;4,33;45,50;156,00;6,50;6,50;5,00;6,00;7,00;7,00;3,25;8,67;3,25;5,42;3,00;3,00;1,00;0,50;5,00;0,50;0,50
2021-05-16;15,00;80,00;45,00;60,00;37,50;3,75;37,50;52,50;25,00;22,50;22,50;55,00;35,00;50,00;10,00;5,00;35,00;120,00;5,00;15,00;4,00;6,00;8,00;7,00;4,00;15,00;1,00;7,00;2,00;2,00;2,00;2,00;12,00;1,00;1,00
2021-05-23;17,00;102,00;51,00;85,00;42,50;4,25;42,50;51,00;31,57;14,57;17,00;55,86;38,25;42,50;12,75;2,13;39,67;158,67;2,83;11,33;6,00;7,00;8,00;8,00;8,50;7,44;2,13;4,25;5,00;2,00;1,00;1,00;17,00;0,50;0,50
2021-05-30;14,00;74,67;37,33;70,00;70,00;7,00;70,00;84,00;28,00;18,67;23,33;42,00;23,33;51,33;9,33;4,67;49,00;210,00;7,00;14,00;7,00;7,00;10,00;9,00;6,46;6,46;3,23;3,23;3,00;2,00;3,00;1,00;7,00;1,00;1,00
2021-06-06;15,00;80,00;45,00;70,00;75,00;7,50;90,00;45,00;20,00;20,00;27,50;55,00;35,00;45,00;15,00;2,50;52,50;232,50;7,50;15,00;5,36;7,50;7,50;10,71;7,50;9,64;2,14;5,36;3,21;3,21;5,36;2,14;5,00;0,50;1,00
2021-06-13;19,00;80,75;42,75;80,75;57,00;9,50;47,50;28,50;29,86;19,00;27,14;46,14;90,25;52,25;9,50;2,38;50,67;183,67;6,33;19,00;9,00;8,00;8,00;8,00;7,39;9,50;2,11;5,28;5,00;2,00;2,00;1,00;5,00;1,00;1,00
2021-06-20;17,00;107,67;56,67;85,00;42,50;4,25;42,50;17,00;26,71;17,00;24,29;53,43;59,50;42,50;12,75;2,13;45,33;170,00;5,67;11,33;10,00;7,00;8,00;9,00;6,00;7,00;4,00;6,00;6,00;2,00;2,00;1,00;5,00;0,00;1,00
2021-06-27;14,00;88,67;46,67;84,00;140,00;7,00;84,00;28,00;28,00;25,20;30,80;50,40;74,67;37,33;14,00;2,33;56,00;217,00;7,00;14,00;7,00;7,00;8,00;12,00;7,54;8,62;3,23;6,46;3,00;4,00;2,00;1,00;8,00;1,00;1,00
2021-07-04;26,00;119,60;52,00;109,20;52,00;4,33;52,00;26,00;28,60;26,00;28,60;52,00;39,00;47,67;13,00;4,33;52,00;166,40;5,20;10,40;10,00;9,00;8,00;11,00;8,00;11,00;3,00;9,00;6,00;4,00;4,00;0,50;8,00;0,50;1,00
2021-07-11;24,00;115,20;57,60;110,40;108,00;6,00;72,00;36,00;34,67;21,33;29,33;50,67;43,20;62,40;19,20;4,80;66,00;216,00;6,00;12,00;9,39;8,35;12,52;12,52;11,48;10,43;4,17;6,26;3,13;4,17;2,09;3,13;11,00;1,00;0,00
2021-07-18;21,00;105,00;52,50;115,50;63,00;5,25;63,00;42,00;28,88;23,63;23,63;42,00;42,00;50,40;12,60;2,10;52,50;199,50;5,25;15,75;5,00;6,00;10,00;10,00;10,50;11,55;2,10;7,35;4,00;2,00;3,00;1,00;6,30;0,53;0,53
2021-07-25;19,00;95,00;57,00;99,75;57,00;4,75;57,00;38,00;29,86;32,57;32,57;59,71;52,25;57,00;14,25;4,75;63,33;291,33;6,33;12,67;11,61;10,56;10,56;10,56;7,39;14,78;3,17;5,28;2,11;3,17;3,17;3,17;12,00;0,00;0,50
2021-08-01;34,00;147,33;68,00;141,67;68,00;5,67;68,00;45,33;34,00;36,62;23,54;44,46;72,86;63,14;14,57;4,86;102,00;272,00;5,67;17,00;12,36;11,33;11,33;10,30;11,69;15,94;5,31;7,44;4,12;2,06;4,12;3,09;11,00;0,00;1,00
2021-08-08;36,00;174,86;66,86;154,29;63,00;9,00;63,00;36,00;33,43;43,71;28,29;43,71;45,00;54,00;18,00;4,50;84,00;342,00;6,00;24,00;12,34;14,40;14,40;13,37;11,65;12,71;2,12;10,59;5,14;5,14;4,11;2,06;12,00;1,00;0,50
2021-08-15;30,00;150,00;70,00;145,00;60,00;5,00;70,00;40,00;37,50;40,00;22,50;47,50;38,57;55,71;17,14;12,86;60,00;324,00;6,00;18,00;14,00;13,00;12,00;14,00;8,28;16,55;4,14;6,21;7,00;5,00;5,00;2,00;7,00;0,50;1,00
2021-08-22;28,00;168,00;84,00;162,40;56,00;4,67;74,67;46,67;43,27;38,18;30,55;58,55;46,67;65,33;28,00;4,67;56,00;240,80;5,60;22,40;13,00;12,00;10,00;16,00;9,33;14,52;3,11;8,30;6,00;3,00;4,00;3,00;5,00;1,00;2,00
2021-08-29;33,00;181,50;93,50;159,50;88,00;5,50;88,00;44,00;45,69;38,08;35,54;45,69;61,29;80,14;23,57;4,71;60,50;275,00;5,50;22,00;12,00;15,00;13,00;16,00;10,31;16,50;5,16;8,25;8,00;4,00;2,00;1,00;6,00;0,00;2,00
2021-09-05;34,00;174,86;72,86;140,86;90,67;11,33;79,33;56,67;53,43;41,29;38,86;41,29;42,50;63,75;25,50;4,25;62,33;277,67;11,33;22,67;10,00;12,00;11,00;24,00;9,27;20,61;4,12;10,30;7,00;6,00;5,00;2,00;9,00;0,00;1,00
2021-09-12;29,00;183,67;87,00;164,33;87,00;9,67;77,33;58,00;50,75;45,92;36,25;62,83;53,86;66,29;29,00;4,14;69,60;295,80;11,60;23,20;12,00;17,00;13,00;22,00;9,32;19,68;3,11;12,43;9,00;2,00;5,00;3,00;11,00;1,00;0,00
2021-09-19;27,00;221,40;113,40;178,20;90,00;9,00;72,00;54,00;70,20;54,00;48,60;113,40;63,00;76,50;31,50;4,50;87,75;310,50;6,75;27,00;11,42;16,62;10,38;21,81;14,04;23,76;3,24;15,12;9,35;3,12;5,19;3,12;12,00;1,00;1,00
2021-09-26;29,00;207,83;101,50;145,00;96,67;9,67;87,00;58,00;79,09;52,73;50,09;108,09;62,83;82,17;29,00;4,83;69,60;272,60;11,60;23,20;11,39;14,50;12,43;27,96;9,32;20,71;4,14;10,36;8,29;3,11;4,14;1,04;9,00;0,50;1,00
2021-10-03;27,00;280,80;118,80;183,60;90,00;9,00;90,00;63,00;88,36;46,64;49,09;130,09;76,50;76,50;31,50;4,50;86,40;275,40;10,80;21,60;8,00;22,00;12,00;27,00;10,38;25,96;4,15;13,50;6,00;3,00;3,00;4,00;6,00;0,00;0,50
2021-10-10;31,00;284,17;129,17;170,50;113,67;10,33;103,33;62,00;85,25;59,42;54,25;126,58;84,14;84,14;35,43;4,43;68,20;322,40;6,20;24,80;14,47;17,57;16,53;26,87;7,48;29,93;2,14;14,97;10,33;4,13;2,07;4,13;12,00;0,50;2,00
2021-10-17;27,00;275,40;140,40;167,40;99,00;4,50;90,00;63,00;73,64;58,91;54,00;110,45;76,50;90,00;27,00;4,50;64,80;264,60;5,40;27,00;10,00;22,00;16,00;26,00;10,00;26,00;4,00;9,00;8,00;4,00;3,00;2,00;8,31;1,04;2,08
2021-10-24;21,00;267,75;110,25;157,50;105,00;10,50;105,00;63,00;76,13;57,75;52,50;115,50;79,80;75,60;29,40;4,20;52,50;283,50;5,25;21,00;8,40;21,00;18,90;25,20;6,30;22,05;3,15;11,55;6,30;5,25;4,20;2,10;6,00;1,00;0,50
2021-10-31;21,00;315,00;131,25;136,50;105,00;10,50;105,00;63,00;78,75;65,63;63,00;126,00;88,20;88,20;29,40;4,20;56,00;343,00;14,00;35,00;9,45;19,95;15,75;28,35;8,40;28,35;2,10;15,75;6,30;3,15;5,25;3,15;6,00;1,00;0,50
2021-11-07;23,00;345,00;155,25;161,00;115,00;11,50;92,00;69,00;99,67;61,33;66,44;115,00;101,20;92,00;41,40;4,60;57,50;304,75;11,50;23,00;8,00;18,00;22,00;24,00;8,36;26,14;5,23;12,55;6,00;3,00;3,00;3,00;5,00;0,00;1,00
2021-11-14;17,00;311,67;124,67;170,00;76,50;8,50;76,50;42,50;92,29;58,29;38,86;109,29;85,00;72,25;29,75;4,25;51,00;277,67;11,33;17,00;9,00;17,00;18,00;24,00;8,50;30,81;3,19;11,69;6,00;3,00;2,00;1,00;7,00;0,50;1,00
2021-11-21;13,00;312,00;104,00;162,50;117,00;6,50;104,00;65,00;104,00;41,60;52,00;106,60;86,67;69,33;21,67;8,67;39,00;325,00;6,50;26,00;8,67;13,00;18,42;19,50;5,42;21,67;6,50;8,67;6,50;1,08;3,25;1,08;5,00;0,00;0,50
2021-11-28;17,00;209,67;68,00;96,33;68,00;4,25;68,00;25,50;70,83;36,83;42,50;107,67;63,75;46,75;12,75;4,25;34,00;238,00;11,33;22,67;4,25;13,81;15,94;21,25;8,50;41,44;2,13;9,56;6,38;3,19;2,13;1,06;6,00;0,50;0,00
2021-12-05;10,00;165,00;55,00;90,00;70,00;5,00;60,00;30,00;62,50;32,50;42,50;82,50;65,00;65,00;20,00;5,00;25,00;185,00;10,00;15,00;3,00;10,00;16,00;16,00;4,00;22,00;3,00;8,00;5,00;3,00;3,00;1,00;3,00;1,00;0,00
2021-12-12;11,00;198,00;71,50;93,50;66,00;11,00;77,00;33,00;55,00;30,25;46,75;101,75;71,50;60,50;22,00;5,50;33,00;187,00;11,00;16,50;9,00;12,00;14,00;14,00;7,70;26,40;2,20;11,00;6,00;4,00;2,00;1,00;8,80;0,00;1,10
2021-12-19;14,00;98,00;46,67;70,00;84,00;7,00;84,00;42,00;50,40;28,00;36,40;95,20;42,00;56,00;23,33;4,67;42,00;210,00;3,50;21,00;4,00;11,00;13,00;11,00;6,46;21,54;3,23;8,62;4,00;3,00;2,00;1,00;5,00;0,00;1,00
2021-12-26;21,00;199,50;73,50;105,00;94,50;5,25;84,00;42,00;49,88;28,88;39,38;105,00;58,80;63,00;21,00;4,20;36,75;189,00;5,25;15,75;7,00;12,00;16,00;24,00;8,40;28,35;3,15;9,45;4,00;4,00;3,00;2,00;6,00;0,50;2,00
2022-01-02;30,00;185,00;90,00;165,00;140,00;5,00;90,00;60,00;81,82;40,91;57,27;120,00;90,00;125,00;20,00;5,00;66,00;246,00;6,00;18,00;9,31;18,62;14,48;24,83;7,50;28,93;6,43;10,71;9,31;3,10;5,17;3,10;8,00;0,50;1,00
2022-01-09;32,00;256,00;117,33;192,00;149,33;5,33;117,33;74,67;85,33;48,00;58,67;125,33;105,14;118,86;22,86;4,57;70,40;294,40;12,80;25,60;13,42;17,55;19,61;27,87;16,00;51,20;6,40;10,67;6,19;6,19;3,10;1,03;9,00;2,00;1,00
2022-01-16;37,00;285,43;116,29;206,14;138,75;9,25;101,75;64,75;76,47;41,93;61,67;135,67;111,00;129,50;18,50;4,63;74,00;326,83;12,33;18,50;15,00;18,00;13,00;19,00;11,31;44,19;4,11;10,28;14,00;5,00;6,00;4,00;11,00;0,00;1,00
2022-01-23;36,00;288,00;118,29;195,43;144,00;9,00;90,00;72,00;87,43;51,43;61,71;169,71;117,00;126,00;31,50;4,50;90,00;336,00;12,00;18,00;14,40;20,57;17,49;26,74;12,71;47,65;4,24;9,53;10,29;9,26;6,17;2,06;10,00;1,00;1,00
2022-01-30;30,00;295,00;115,00;210,00;170,00;5,00;110,00;80,00;90,00;57,50;65,00;130,00;120,00;128,57;30,00;4,29;78,00;354,00;18,00;24,00;14,00;24,00;19,00;24,00;15,52;48,62;6,21;8,28;9,00;5,00;6,00;2,00;10,00;0,50;1,00
2022-02-06;32,00;330,67;144,00;240,00;192,00;10,67;128,00;106,67;96,00;66,67;88,00;154,67;132,57;128,00;27,43;4,57;89,60;384,00;12,80;25,60;17,55;28,90;18,58;30,97;12,39;52,65;5,16;12,39;10,32;4,13;6,19;2,06;9,00;2,00;1,00
2022-02-13;42,00;341,25;157,50;278,25;210,00;10,50;136,50;115,50;99,75;73,50;84,00;149,63;130,67;154,00;28,00;4,67;90,00;402,00;18,00;30,00;17,85;24,15;22,05;35,70;16,15;67,85;3,23;37,69;15,75;5,25;5,25;2,10;11,00;1,00;1,00
2022-02-20;35,00;325,00;140,00;225,00;157,50;8,75;122,50;87,50;102,50;65,00;87,50;142,50;118,13;126,88;30,63;4,38;81,67;367,50;5,83;29,17;16,00;22,00;21,00;28,00;11,32;56,62;5,15;15,44;9,00;7,00;7,00;4,00;7,00;1,00;0,00
2022-02-27;43,00;349,38;172,00;252,63;182,75;10,75;129,00;86,00;112,88;64,50;88,69;139,75;129,00;133,78;28,67;4,78;73,71;331,71;12,29;30,71;11,54;20,98;26,22;34,61;16,13;54,83;5,38;16,13;11,54;5,24;7,34;2,10;5,00;2,00;2,00
2022-03-06;39,00;384,43;178,29;278,57;195,00;9,75;117,00;117,00;98,80;65,00;93,60;169,00;112,67;143,00;30,33;4,33;78,00;345,43;11,14;22,29;18,47;22,58;22,58;28,74;15,81;50,59;8,43;14,76;11,29;6,16;7,18;1,03;11,00;1,00;2,00
2022-03-13;48,00;405,33;181,33;314,67;192,00;9,60;144,00;105,60;90,95;63,16;101,05;164,21;113,45;161,45;30,55;8,73;90,00;408,00;30,00;36,00;17,36;27,57;19,40;28,60;22,96;50,09;7,30;18,78;14,30;6,13;6,13;4,09;12,00;1,00;3,00
2022-03-20;60,00;375,00;190,00;315,00;230,00;10,00;170,00;110,00;107,50;65,00;125,00;157,50;124,62;166,15;41,54;4,62;102,00;426,00;18,00;36,00;17,29;32,54;19,32;37,63;23,79;40,34;8,28;19,66;14,24;2,03;12,20;3,05;17,00;2,00;0,50
2022-03-27;62,00;408,17;186,00;325,50;227,33;10,33;144,67;113,67;118,83;85,25;121,42;147,25;143,08;195,54;38,15;4,77;111,60;421,60;24,80;43,40;17,57;26,87;27,90;35,13;16,03;42,76;6,41;18,17;12,40;9,30;7,23;3,10;13,00;2,00;2,00
2022-04-03;74,00;417,57;216,71;375,29;232,57;10,57;148,00;126,86;125,03;91,86;132,69;160,76;157,25;189,63;41,63;9,25;123,33;487,17;18,50;37,00;18,50;29,81;22,61;35,97;20,09;39,11;9,51;23,26;11,31;9,25;9,25;5,14;17,00;1,00;2,00
2022-04-10;64,00;410,67;202,67;368,00;234,67;10,67;192,00;117,33;107,52;81,92;122,88;163,84;137,14;178,29;36,57;9,14;104,73;465,45;23,27;58,18;23,74;21,68;30,97;35,10;15,74;30,43;7,34;15,74;12,39;7,23;7,23;4,13;16,00;1,00;1,00
