Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;9,00;33,00;39,00;12,00;21,00;25,20;0,90;21,60;18,00;30,00;12,00;42,00;18,00;27,00;18,00;13,50;15,00;13,00;1,00;3,00;4,00;2,00;1,00;3,00;1,00;2,00;1,00;1,00;0,50;2,00;0,50;0,00
2020-12-06;5,00;45,00;37,50;15,00;22,50;21,67;0,83;25,00;65,00;22,50;7,50;42,50;15,00;45,00;30,00;15,00;10,00;14,00;1,00;1,00;6,00;3,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,50
2020-12-13;7,00;35,00;45,50;21,00;31,50;22,75;1,75;19,25;17,50;31,50;14,00;45,50;21,00;42,00;35,00;21,00;9,00;13,00;1,00;4,00;7,00;2,00;2,00;4,00;1,00;2,00;0,00;1,00;0,00;2,00;0,50;0,00
2020-12-20;7,00;45,50;63,00;21,00;24,50;26,25;1,75;17,50;17,50;31,50;14,00;63,00;14,00;35,00;21,00;14,00;10,00;13,00;2,00;2,00;9,00;7,00;2,00;5,00;1,00;1,00;1,00;0,50;0,50;3,00;0,00;0,50
2020-12-27;8,00;52,00;52,00;28,00;36,00;44,00;1,00;20,00;26,00;40,00;16,00;68,00;12,00;48,00;28,00;20,00;16,00;14,86;1,14;3,00;11,00;6,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50;4,00;0,00;0,00
2021-01-03;6,00;33,00;42,00;18,00;30,00;30,00;1,00;64,00;26,00;30,00;9,00;42,00;18,00;48,00;36,00;24,00;16,80;16,80;1,20;4,00;8,00;3,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;2,00;0,50;0,00
2021-01-10;9,00;36,00;54,00;15,00;27,00;32,40;0,90;75,60;25,20;27,00;12,00;45,00;13,50;31,50;22,50;13,50;28,13;16,88;1,13;2,00;10,00;5,00;2,00;4,00;1,00;1,00;1,00;1,00;0,50;3,00;0,50;0,50
2021-01-17;7,00;42,00;52,50;17,50;31,50;31,50;0,88;82,25;22,75;28,00;14,00;49,00;21,00;56,00;35,00;21,00;18,67;15,17;1,17;2,00;6,00;4,00;2,00;4,00;1,00;1,00;1,00;1,00;0,50;2,00;0,00;0,50
2021-01-24;7,00;38,50;52,50;17,50;38,50;24,50;1,75;19,25;19,25;35,00;14,00;38,50;21,00;63,00;35,00;21,00;16,00;11,00;2,00;3,00;7,00;2,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;2,00;0,50;0,50
2021-01-31;7,00;42,00;49,00;17,50;31,50;28,00;0,88;17,50;15,75;31,50;14,00;49,00;21,00;63,00;42,00;21,00;19,83;14,00;1,17;4,00;8,00;2,00;1,00;3,00;0,50;1,00;1,00;1,00;1,00;3,00;0,50;0,00
2021-02-07;8,00;34,67;37,33;16,00;26,67;27,20;0,80;17,60;12,80;40,00;16,00;60,00;16,00;36,00;20,00;16,00;15,00;13,00;2,00;2,00;7,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;2,00;0,50;1,00
2021-02-14;8,00;48,00;48,00;28,00;44,00;40,00;1,00;24,00;16,00;36,00;12,00;64,00;20,00;36,00;20,00;8,00;21,71;13,71;1,14;4,00;6,00;4,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;4,00;0,50;0,50
2021-02-21;8,00;44,00;52,00;24,00;36,00;32,00;1,00;26,00;18,00;36,00;20,00;68,00;12,00;24,00;20,00;12,00;19,43;12,57;2,29;3,00;5,00;4,00;3,00;3,00;2,00;2,00;1,00;1,00;1,00;4,00;0,50;0,00
2021-02-28;10,00;40,00;40,00;20,00;33,33;23,33;0,83;21,67;13,33;26,67;10,00;70,00;15,00;60,00;25,00;15,00;17,78;16,67;2,22;4,00;9,00;3,00;3,00;3,00;2,00;1,00;1,00;0,50;1,00;3,00;0,00;0,50
2021-03-07;9,00;36,00;33,00;21,00;33,00;28,80;1,80;25,20;23,40;24,00;12,00;63,00;13,50;36,00;27,00;27,00;18,00;13,50;2,25;3,00;7,00;5,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;2,00;0,00;0,50
2021-03-14;10,00;43,33;40,00;20,00;40,00;30,00;2,00;32,00;20,00;30,00;13,33;76,67;15,00;45,00;25,00;20,00;14,44;15,56;2,22;3,00;8,00;3,00;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;0,50
2021-03-21;7,00;38,50;35,00;17,50;28,00;26,25;1,75;22,75;17,50;24,50;14,00;59,50;10,50;31,50;17,50;10,50;16,00;14,00;1,00;2,00;6,00;3,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2021-03-28;8,00;36,00;40,00;28,00;40,00;28,00;1,00;26,00;26,00;32,00;12,00;80,00;8,00;36,00;20,00;8,00;13,71;13,71;1,14;2,00;9,00;3,00;1,00;4,00;1,00;1,00;1,00;1,00;1,00;5,00;0,00;0,50
2021-04-04;12,00;39,00;33,00;18,00;36,00;22,29;0,86;34,29;24,00;30,00;12,00;60,00;18,00;48,00;30,00;12,00;15,27;12,00;1,09;3,00;9,00;3,00;2,00;4,00;2,00;1,00;1,00;1,00;1,00;5,00;0,50;0,50
2021-04-11;7,00;49,00;49,00;17,50;35,00;22,75;0,88;24,50;22,75;28,00;14,00;52,50;21,00;42,00;35,00;14,00;19,83;15,17;1,17;3,00;9,00;3,00;1,00;4,00;1,00;1,00;1,00;1,00;1,00;3,00;1,00;0,50
2021-04-18;8,00;44,00;48,00;20,00;40,00;30,00;1,00;32,00;30,00;28,00;16,00;56,00;8,00;32,00;16,00;8,00;22,86;12,57;1,14;3,00;6,00;2,00;2,00;3,00;2,00;1,00;2,00;1,00;1,00;4,00;0,50;0,50
2021-04-25;7,00;45,50;42,00;21,00;45,50;29,75;0,88;26,25;26,25;21,00;14,00;52,50;21,00;49,00;42,00;21,00;21,00;15,17;2,33;4,00;5,00;5,00;4,00;4,00;2,00;1,00;2,00;2,00;0,50;1,00;0,50;1,00
2021-05-02;10,00;50,00;43,33;36,67;50,00;33,33;0,83;38,33;26,67;30,00;16,67;50,00;15,00;50,00;30,00;15,00;22,00;15,00;2,00;4,00;8,00;4,00;3,00;5,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;1,00
2021-05-09;11,00;55,00;51,33;44,00;69,67;49,50;1,83;56,83;42,17;40,33;25,67;66,00;16,50;71,50;44,00;16,50;35,20;15,40;2,20;5,00;13,00;6,00;3,00;3,00;2,00;3,00;2,00;1,00;1,00;4,00;1,00;0,50
2021-05-16;13,00;52,00;39,00;48,75;71,50;57,57;1,86;31,57;55,71;39,00;26,00;78,00;26,00;91,00;52,00;21,67;42,25;16,25;4,33;7,00;9,00;6,00;3,00;10,00;2,00;2,00;2,00;2,00;2,00;6,00;0,50;0,50
2021-05-23;19,00;66,50;38,00;47,50;79,17;72,20;1,90;32,30;64,60;47,50;34,83;91,83;23,75;128,25;57,00;28,50;49,18;16,76;2,24;10,00;13,00;9,00;6,00;6,00;3,00;2,00;1,00;2,00;1,00;11,00;1,00;1,00
2021-05-30;19,00;60,17;41,17;53,83;82,33;62,18;1,73;29,36;55,27;57,00;34,83;91,83;23,75;123,50;71,25;33,25;38,00;15,83;3,17;6,00;11,00;10,00;5,00;7,00;2,00;2,00;5,00;2,00;2,00;5,00;1,00;0,50
2021-06-06;22,00;72,29;40,86;62,86;91,14;80,67;0,92;33,00;60,50;77,00;36,67;117,33;38,50;143,00;71,50;38,50;44,00;22,00;4,40;10,00;12,00;13,00;6,00;7,00;1,00;2,00;4,00;0,50;1,00;4,00;2,00;1,00
2021-06-13;20,00;83,33;43,33;76,67;96,67;60,00;0,91;34,55;132,73;66,67;30,00;103,33;70,00;115,00;65,00;30,00;48,89;18,89;5,56;12,00;16,00;13,00;6,00;9,00;2,00;3,00;3,00;2,00;1,00;3,00;1,00;1,00
2021-06-20;26,00;110,50;42,25;91,00;107,25;66,86;1,86;37,14;83,57;81,25;32,50;110,50;57,20;140,40;72,80;41,60;47,67;20,58;4,33;14,00;18,00;15,00;8,00;5,00;3,00;3,00;5,00;2,00;1,00;5,00;1,00;0,50
2021-06-27;25,00;106,25;50,00;103,13;103,13;69,64;0,89;41,07;37,50;87,50;37,50;112,50;70,00;125,00;70,00;40,00;51,09;19,57;7,61;13,00;18,00;19,00;7,00;7,00;3,00;4,00;3,00;3,00;2,00;6,00;1,00;0,50
2021-07-04;28,00;112,00;40,44;115,11;108,89;70,00;1,75;36,75;33,25;91,00;45,50;129,50;32,67;130,67;79,33;42,00;49,54;20,46;6,46;12,00;19,00;15,00;8,00;9,00;3,00;3,00;4,00;2,00;1,00;6,00;2,00;1,00
2021-07-11;31,00;111,60;43,40;105,40;86,80;89,35;1,82;31,00;29,18;106,78;48,22;117,11;41,33;186,00;93,00;56,83;41,69;19,24;4,28;12,00;24,00;20,00;7,00;7,00;3,00;3,00;4,00;1,00;1,00;5,00;1,00;1,00
2021-07-18;36,00;121,09;39,27;81,82;88,36;70,20;0,90;30,60;32,40;114,55;45,82;108,00;46,29;169,71;97,71;51,43;46,91;25,09;4,36;14,00;23,00;15,00;9,00;6,00;2,00;2,00;2,00;2,00;2,00;6,00;2,00;1,00
2021-07-25;37,00;111,00;50,45;67,27;90,82;75,76;1,76;31,71;33,48;121,09;50,45;124,45;46,25;143,38;92,50;46,25;51,15;22,85;6,53;10,00;29,00;19,00;6,00;9,00;3,00;3,00;5,00;1,00;1,00;5,00;1,00;1,00
2021-08-01;34,00;139,40;51,00;74,80;95,20;78,74;0,89;30,42;35,79;132,60;51,00;119,00;48,57;189,43;102,00;48,57;109,68;25,23;5,48;16,00;30,00;19,00;6,00;8,00;4,00;3,00;3,00;2,00;2,00;8,00;2,00;1,00
2021-08-08;33,00;135,30;56,10;102,30;92,40;86,17;1,83;33,00;42,17;132,00;46,20;118,80;42,43;188,57;99,00;47,14;57,48;23,42;7,45;10,00;31,00;21,00;9,00;7,00;4,00;2,00;4,00;3,00;2,00;7,00;2,00;1,00
2021-08-15;35,00;114,55;47,73;92,27;92,27;77,37;1,84;33,16;44,21;136,50;49,00;101,50;50,00;175,00;100,00;50,00;48,13;28,44;7,66;8,00;27,00;17,00;6,00;9,00;2,00;2,00;4,00;1,00;2,00;7,00;2,00;1,00
2021-08-22;43,00;119,08;66,15;95,92;95,92;86,00;0,90;34,04;44,79;122,38;39,69;109,15;43,00;181,56;114,67;52,56;40,85;33,33;6,45;24,00;27,00;15,00;7,00;7,00;5,00;3,00;3,00;1,00;1,00;6,00;1,00;0,00
2021-08-29;21,00;129,50;77,00;101,50;122,50;78,75;1,75;36,75;59,50;122,50;56,00;115,50;47,25;194,25;105,00;57,75;45,32;30,95;6,63;12,00;28,00;20,00;7,00;9,00;3,00;1,00;3,00;3,00;1,00;7,00;2,00;1,00
2021-09-05;22,00;125,71;72,29;78,57;103,71;82,50;1,83;42,17;64,17;97,43;40,86;97,43;44,00;145,20;88,00;44,00;44,00;31,43;5,24;8,00;25,00;17,00;5,00;8,00;3,00;2,00;2,00;1,00;1,00;4,00;1,00;1,00
2021-09-12;22,00;179,14;88,00;88,00;113,14;93,50;1,83;45,83;69,67;122,57;44,00;106,86;39,60;132,00;79,20;44,00;42,95;31,43;4,19;8,00;21,00;21,00;6,00;10,00;2,00;2,00;3,00;1,00;2,00;5,00;1,00;0,50
2021-09-19;24,00;222,86;92,57;106,29;126,86;94,15;0,92;49,85;70,15;116,57;48,00;120,00;43,20;129,60;86,40;52,80;56,73;40,36;5,45;10,00;16,00;17,00;7,00;7,00;3,00;3,00;4,00;1,00;2,00;2,00;1,00;0,50
2021-09-26;19,00;177,33;82,33;101,33;117,17;95,00;1,90;47,50;112,10;98,17;44,33;110,83;38,00;118,75;80,75;47,50;46,94;38,00;4,47;10,00;21,00;17,00;5,00;6,00;2,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50
2021-10-03;24,00;195,43;99,43;126,86;123,43;96,00;1,85;51,69;75,69;116,57;58,29;147,43;43,20;110,40;91,20;52,80;53,45;43,64;5,45;9,00;24,00;21,00;5,00;9,00;1,00;4,00;3,00;1,00;1,00;4,00;2,00;0,50
2021-10-10;21,00;203,00;91,00;147,00;108,50;101,18;1,91;57,27;87,82;140,00;45,50;147,00;57,75;126,00;105,00;63,00;54,16;37,58;4,42;10,00;22,00;20,00;4,00;8,00;3,00;2,00;2,00;1,00;2,00;5,00;0,50;0,00
2021-10-17;15,00;162,00;87,00;105,00;108,00;93,75;0,94;48,75;80,63;120,00;42,00;108,00;50,00;110,00;100,00;55,00;47,14;33,21;5,36;10,00;20,00;17,00;3,00;9,00;2,00;2,00;2,00;2,00;2,00;6,00;1,00;0,50
2021-10-24;17,00;159,80;91,80;105,40;119,00;79,33;1,89;52,89;66,11;132,60;44,20;129,20;45,33;124,67;113,33;62,33;49,87;44,20;5,67;10,00;17,00;15,00;3,00;6,00;2,00;3,00;2,00;1,00;1,00;4,00;0,50;0,50
2021-10-31;15,00;168,75;93,75;105,00;123,75;90,00;0,94;50,63;73,13;146,25;45,00;131,25;45,00;115,00;100,00;50,00;43,85;41,54;4,62;6,00;18,00;16,00;3,00;7,00;3,00;2,00;2,00;1,00;1,00;6,00;2,00;1,00
2021-11-07;11,00;139,33;99,00;88,00;88,00;62,33;1,83;44,00;51,33;110,00;40,33;124,67;38,50;82,50;88,00;38,50;35,20;39,60;4,40;5,00;20,00;10,00;3,00;10,00;2,00;3,00;1,00;1,00;1,00;4,00;1,00;1,00
2021-11-14;9,00;96,00;72,00;45,00;72,00;57,60;1,80;37,80;48,60;72,00;30,00;93,00;27,00;49,50;49,50;31,50;28,00;31,00;4,00;5,00;18,00;11,00;4,00;5,00;1,00;2,00;1,00;3,00;1,00;3,00;0,50;0,00
2021-11-21;9,00;90,00;66,00;42,00;72,00;41,40;1,80;57,60;64,80;66,00;27,00;93,00;27,00;40,50;31,50;31,50;24,75;28,13;2,25;6,00;15,00;12,00;2,00;5,00;1,00;1,00;1,00;1,00;1,00;4,00;0,00;0,50
2021-11-28;7,00;101,50;73,50;31,50;66,50;38,50;0,88;36,75;38,50;59,50;24,50;112,00;35,00;63,00;49,00;56,00;18,00;21,00;2,00;4,00;14,00;9,00;2,00;6,00;1,00;2,00;2,00;2,00;0,50;2,00;0,50;0,50
2021-12-05;9,00;96,00;57,00;39,00;78,00;48,60;0,90;37,80;46,80;63,00;27,00;96,00;31,50;45,00;31,50;45,00;20,00;24,00;3,00;7,00;17,00;9,00;3,00;4,00;2,00;2,00;2,00;0,50;13,00;3,00;0,50;0,50
2021-12-12;10,00;120,00;70,00;56,67;93,33;60,00;2,00;48,00;52,00;73,33;33,33;146,67;40,00;55,00;50,00;55,00;30,00;27,78;5,56;6,00;16,00;11,00;5,00;4,00;3,00;3,00;1,00;1,00;1,00;7,00;1,00;0,50
2021-12-19;14,00;136,50;70,00;52,50;105,00;49,00;1,75;45,50;52,50;108,50;35,00;178,50;42,00;51,33;51,33;46,67;34,46;30,15;3,23;6,00;16,00;10,00;3,00;7,00;1,00;2,00;1,00;1,00;2,00;3,00;0,00;1,00
2021-12-26;18,00;205,20;68,40;46,80;104,40;66,60;0,90;43,20;79,20;126,00;39,60;172,80;40,50;90,00;67,50;49,50;36,00;31,50;5,63;10,00;32,00;13,00;3,00;8,00;2,00;1,00;3,00;3,00;2,00;4,00;1,00;1,00
2022-01-02;16,00;131,20;70,40;48,00;99,20;56,89;1,78;42,67;72,89;83,20;28,80;128,00;42,67;85,33;64,00;42,67;34,13;30,93;3,20;9,00;23,00;14,00;4,00;7,00;3,00;4,00;3,00;2,00;0,50;8,00;1,00;1,00
2022-01-09;17,00;125,80;74,80;51,00;108,80;69,89;0,94;51,00;64,22;71,40;34,00;129,20;45,33;96,33;62,33;34,00;43,07;35,13;4,53;8,00;17,00;11,00;4,00;6,00;2,00;2,00;1,00;1,00;0,50;6,00;0,00;1,00
2022-01-16;16,00;105,60;80,00;51,20;89,60;69,33;0,89;49,78;58,67;64,00;28,80;131,20;42,67;80,00;74,67;26,67;32,00;34,13;4,27;7,00;16,00;11,00;6,00;7,00;2,00;2,00;2,00;1,00;0,50;4,00;0,50;1,00
2022-01-23;19,00;117,17;85,50;60,17;101,33;74,10;0,95;55,10;70,30;76,00;31,67;158,33;38,00;80,75;57,00;28,50;61,47;39,12;4,47;5,00;23,00;12,00;5,00;6,00;3,00;2,00;3,00;1,00;2,00;4,00;0,50;1,00
2022-01-30;21,00;129,00;84,00;60,00;120,00;73,50;1,75;52,50;78,75;91,00;56,00;133,00;47,25;94,50;78,75;31,50;46,20;42,00;4,20;8,00;18,00;18,00;4,00;7,00;2,00;2,00;3,00;2,00;1,00;4,00;1,00;0,50
2022-02-06;23,00;154,43;108,43;78,86;154,43;88,46;1,77;54,85;84,92;88,71;42,71;147,86;46,00;110,40;69,00;36,80;50,38;49,29;5,48;18,00;21,00;17,00;5,00;8,00;3,00;2,00;4,00;4,00;1,00;4,00;1,00;1,00
2022-02-13;22,00;163,43;119,43;84,86;157,14;91,67;1,83;75,17;93,50;121,00;62,33;157,67;44,00;110,00;77,00;38,50;48,40;56,10;5,50;11,00;29,00;18,00;5,00;8,00;4,00;4,00;4,00;2,00;1,00;4,00;1,00;1,00
