Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-09-27;23,00;0,00;0,00;0,00;5,00;49,83;9,58;0,00;0,00;13,14;3,29;5,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;19,00;0,00;6,71;0,00;0,00;41,80;3,80;0,00;9,50;31,67;9,50;5,00;5,00;0,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;30,00;0,00;30,00;5,00;5,00;26,00;20,00;3,33;13,33;20,00;0,00;5,00;5,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;10,00;0,00;20,00;0,00;5,00;40,00;4,00;0,00;0,00;23,33;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;29,00;0,00;0,00;5,00;10,00;23,20;9,67;0,00;14,50;10,88;0,00;5,00;10,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;9,00;0,00;19,80;4,00;9,00;32,40;9,00;0,00;0,00;3,00;0,00;13,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;14,00;0,00;25,67;0,00;10,00;30,00;4,00;0,00;3,50;3,50;0,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;4,67;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;17,00;0,00;17,00;0,00;23,80;23,80;6,80;5,67;0,00;17,00;0,00;0,00;17,00;0,00;0,00;8,50;0,00;8,50;0,00;0,00;8,50;8,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;0,00;0,00;11,00;0,00;9,00;21,60;12,60;0,00;3,00;0,00;9,00;9,00;9,00;0,00;0,00;9,00;23,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;0,00;0,00;17,00;0,00;0,00;18,00;3,60;0,00;3,00;12,00;3,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;11,00;0,00;11,00;11,00;0,00;38,50;27,50;0,00;0,00;66,00;0,00;30,80;0,00;0,00;0,00;30,80;0,00;19,80;11,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;11,00;0,00;23,00;0,00;9,00;7,00;2,00;3,00;1,00;0,00;0,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;25,00;0,00;0,00;0,00;5,00;44,23;0,00;7,14;10,71;7,14;0,00;10,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;15,00;0,00;15,00;5,00;15,00;24,38;0,00;0,00;11,25;15,00;3,75;5,00;0,00;0,00;0,00;0,00;0,00;15,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;6,00;0,00;22,00;5,00;5,00;5,00;7,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;12,00;0,00;0,00;0,00;16,80;12,00;4,80;0,00;12,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;6,00;0,00;6,00;0,00;21,60;36,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;6,00;0,00;16,80;0,00;6,00;10,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;0,00;6,00;5,00;18,00;32,00;4,00;0,00;10,50;14,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;4,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;19,00;0,00;19,00;5,00;23,00;26,60;0,00;0,00;0,00;3,80;0,00;5,00;5,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;4,75;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;14,00;0,00;25,67;0,00;19,00;14,00;0,00;3,50;10,50;0,00;0,00;0,00;9,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;0,00;0,00;0,00;0,00;5,00;42,50;5,00;20,00;30,00;20,00;0,00;15,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;6,00;0,00;6,00;0,00;22,80;90,00;6,00;0,00;36,00;6,00;0,00;6,00;6,00;0,00;0,00;12,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;29,00;0,00;10,24;0,00;15,00;13,53;3,87;3,22;9,67;22,56;3,22;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;35,00;0,00;18,00;0,00;11,67;60,00;10,00;8,75;26,25;8,75;0,00;11,67;11,67;0,00;0,00;0,00;11,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;22,00;0,00;0,00;0,00;34,22;52,80;22,00;0,00;29,33;22,00;22,00;12,22;22,00;0,00;12,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;20,00;0,00;0,00;5,00;10,00;10,00;0,00;6,67;6,67;16,67;6,67;0,00;5,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;9,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;6,00;0,00;6,00;0,00;6,00;44,00;6,00;6,00;24,00;0,00;0,00;0,00;6,00;0,00;0,00;25,20;0,00;13,20;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;0,00;0,00;6,00;0,00;5,00;27,00;5,00;0,00;3,00;1,00;0,00;0,00;10,00;0,00;0,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;10,00;0,00;28,33;0,00;33,00;34,00;4,00;10,00;13,33;3,33;10,00;0,00;5,00;5,00;0,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;19,00;0,00;10,36;5,00;5,00;28,50;3,80;3,17;9,50;9,50;0,00;5,00;5,00;5,00;9,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-04-25;6,00;0,00;0,00;0,00;5,00;41,00;2,00;0,00;1,00;1,00;1,00;0,00;9,00;5,00;0,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;12,00;0,00;12,00;0,00;12,00;102,00;0,00;0,00;12,00;48,00;36,00;12,00;0,00;12,00;12,00;0,00;0,00;24,00;12,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;17,00;0,00;6,00;17,00;64,60;229,50;17,00;0,00;102,00;51,00;17,00;17,00;17,00;0,00;0,00;17,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;35,00;0,00;23,33;0,00;5,00;68,06;35,00;0,00;10,50;14,00;3,50;10,00;10,00;0,00;5,00;5,00;0,00;30,00;20,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;25,00;0,00;0,00;5,00;30,00;78,85;15,38;0,00;35,71;14,29;3,57;5,00;0,00;0,00;0,00;20,00;5,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;12,00;0,00;6,00;6,00;22,80;72,00;28,80;4,00;64,00;12,00;4,00;0,00;12,00;0,00;0,00;28,80;0,00;18,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;79,00;0,00;0,00;26,33;65,83;105,33;68,47;0,00;35,11;26,33;26,33;0,00;0,00;0,00;0,00;39,50;0,00;52,67;13,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;36,00;0,00;18,00;7,50;30,00;114,00;99,00;5,14;51,43;61,71;5,14;7,50;0,00;0,00;0,00;15,00;0,00;37,50;7,50;0,00;0,00;7,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;62,00;0,00;0,00;5,00;57,00;133,69;21,31;0,00;106,78;48,22;6,89;0,00;5,00;10,00;5,00;26,00;0,00;16,00;5,00;0,00;4,77;0,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;37,00;0,00;8,88;0,00;68,00;83,74;21,42;16,82;26,91;30,27;16,82;5,00;5,00;11,00;0,00;21,00;0,00;0,00;5,00;4,83;4,83;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-07-04;11,00;11,00;45,83;0,00;47,00;154,00;6,60;11,00;58,67;22,00;18,33;0,00;16,00;0,00;5,00;16,00;11,00;26,00;5,00;0,00;4,71;0,00;0,00;0,00;0,00;0,00;5,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;68,00;0,00;19,00;0,00;68,00;344,25;102,00;0,00;128,44;98,22;15,11;10,63;23,38;23,38;0,00;68,00;34,00;44,63;23,38;0,00;0,00;0,00;10,63;0,00;0,00;0,00;0,00;0,00;23,38;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;64,00;0,00;6,00;8,42;64,00;202,11;26,95;17,45;93,09;128,00;46,55;0,00;8,42;18,53;0,00;64,00;37,05;64,00;0,00;0,00;0,00;0,00;37,05;0,00;0,00;0,00;0,00;0,00;8,42;0,00;0,00;0,00;0,00;8,42;0,00
2021-07-25;50,00;0,00;13,00;8,06;83,87;215,63;59,38;27,78;50,00;77,78;16,67;16,13;0,00;0,00;0,00;41,94;0,00;8,06;8,06;0,00;7,89;0,00;8,06;0,00;0,00;8,06;0,00;8,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;57,00;0,00;0,00;0,00;63,00;147,41;41,28;16,76;46,94;67,06;10,06;5,00;26,00;5,00;5,00;21,00;10,00;10,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00
2021-08-08;55,00;0,00;0,00;5,00;38,00;159,11;15,71;0,00;61,88;106,56;6,88;5,00;33,00;0,00;0,00;17,00;6,00;28,00;6,00;4,85;0,00;0,00;11,00;0,00;0,00;5,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;37,00;0,00;62,32;5,00;32,00;107,11;21,42;16,82;33,64;74,00;6,73;11,00;16,00;5,00;21,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;81,00;0,00;0,00;0,00;81,00;153,62;55,86;14,29;81,00;138,18;23,82;32,68;8,53;0,00;0,00;24,16;8,53;24,16;8,53;0,00;9,26;0,00;0,00;0,00;8,53;0,00;0,00;8,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;27,00;0,00;41,54;0,00;27,00;125,36;27,00;0,00;43,88;37,13;10,13;6,00;11,00;0,00;0,00;22,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-09-05;41,00;0,00;0,00;7,03;26,94;88,83;54,67;0,00;36,90;57,40;8,20;14,06;14,06;14,06;7,03;33,97;14,06;0,00;0,00;0,00;13,05;0,00;7,03;7,03;0,00;0,00;0,00;0,00;0,00;7,03;0,00;0,00;0,00;0,00;0,00
2021-09-12;17,00;0,00;48,57;6,00;22,00;85,00;36,13;6,80;23,80;44,20;6,80;11,00;28,00;11,00;6,00;28,00;11,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;39,00;0,00;13,00;7,22;31,78;100,29;39,00;9,75;29,25;92,63;0,00;7,22;15,89;0,00;0,00;7,22;7,22;46,22;15,89;0,00;16,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;33,00;0,00;20,00;0,00;16,00;60,18;21,35;0,00;16,50;26,40;0,00;0,00;11,00;5,00;0,00;17,00;0,00;17,00;11,00;0,00;4,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;29,00;0,00;15,00;0,00;25,00;36,73;21,27;7,25;18,13;101,50;0,00;4,00;8,00;4,00;0,00;12,00;0,00;4,00;0,00;0,00;16,11;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;16,00;0,00;24,89;4,00;12,00;60,00;32,00;6,40;16,00;112,00;3,20;0,00;0,00;0,00;4,00;4,00;4,00;12,00;0,00;0,00;11,20;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;18,00;0,00;22,00;0,00;11,00;56,00;18,00;0,00;21,60;54,00;0,00;7,00;0,00;4,00;7,00;7,00;4,00;7,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-10-24;26,00;0,00;4,00;14,86;66,86;208,00;45,50;26,00;39,00;169,00;0,00;0,00;0,00;40,86;14,86;26,00;0,00;14,86;14,86;0,00;36,40;0,00;0,00;0,00;0,00;0,00;0,00;14,86;14,86;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;18,00;0,00;41,00;0,00;0,00;189,00;90,00;18,00;72,00;144,00;0,00;85,50;0,00;18,00;0,00;49,50;0,00;0,00;36,00;0,00;108,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;23,00;0,00;40,89;4,00;4,00;34,50;19,17;3,29;32,86;46,00;0,00;8,00;8,00;4,00;8,00;8,00;4,00;0,00;0,00;0,00;19,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;40,00;0,00;44,00;0,00;15,56;66,67;35,56;0,00;64,00;32,00;8,00;0,00;0,00;0,00;0,00;24,44;0,00;8,89;0,00;0,00;83,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;14,00;0,00;60,67;0,00;0,00;22,00;4,00;3,50;10,50;35,00;3,50;11,00;0,00;4,00;0,00;7,00;4,00;7,00;0,00;0,00;90,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;18,00;0,00;36,00;0,00;29,25;40,50;18,00;9,00;9,00;171,00;9,00;9,00;9,00;18,00;9,00;0,00;18,00;9,00;0,00;0,00;360,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
