Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;26,00;22,29;3,71;3,71;1,18;7,09;2,36;14,18;3,55;2,36;1,00;1,00;1,00;3,00;1,00;1,00;3,00;1,00;2,00;2,00;2,00;0,59;1,18;0,00;0,00;0,59;0,59;1,18;0,59;1,18;0,00;0,00
2020-12-06;24,00;24,00;6,86;6,86;0,00;5,22;1,04;6,26;4,17;4,17;2,00;2,00;0,50;3,00;3,00;0,50;3,00;1,00;3,00;3,00;2,00;0,52;1,04;0,00;1,04;0,00;0,52;1,04;0,00;1,04;0,00;0,00
2020-12-13;30,00;20,00;3,33;3,33;0,00;7,00;2,00;2,00;3,00;2,00;1,07;2,14;0,54;2,14;2,14;0,54;1,07;1,07;2,14;2,14;1,07;1,00;0,00;0,00;1,00;1,00;0,50;0,00;0,00;2,00;0,00;0,00
2020-12-20;68,00;19,43;6,48;1,62;0,00;8,00;2,00;2,00;5,00;2,00;1,24;2,47;1,24;2,47;1,24;0,62;2,47;1,24;1,24;2,47;2,47;0,50;1,00;0,50;0,50;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-12-27;27,00;23,63;6,75;3,38;0,50;8,00;2,00;3,00;5,00;3,00;2,16;4,32;1,08;4,32;2,16;1,08;2,16;1,08;3,24;3,24;5,40;0,00;1,00;0,50;0,50;1,00;0,00;0,50;0,00;3,00;0,00;0,00
2021-01-03;25,00;25,00;7,14;7,14;0,00;17,39;4,35;2,17;5,43;6,52;3,00;2,00;0,50;3,00;3,00;1,00;2,00;0,50;3,00;4,00;3,00;0,00;1,09;0,54;1,09;0,54;0,54;1,09;0,00;2,17;0,00;0,00
2021-01-10;21,00;21,00;7,00;3,50;0,00;21,00;1,00;3,00;4,00;5,00;1,00;2,00;1,00;3,00;1,00;1,00;2,00;2,00;2,00;2,00;2,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;2,00;0,00;0,00
2021-01-17;24,00;18,00;3,00;6,00;0,00;9,00;1,00;2,00;7,00;5,00;1,20;1,20;0,60;4,80;1,20;1,20;2,40;1,20;4,80;1,20;1,20;0,00;0,00;0,50;1,00;1,00;0,00;1,00;0,00;2,00;0,50;0,00
2021-01-24;24,00;21,00;6,00;3,00;0,50;7,00;1,00;2,00;6,00;4,00;0,00;2,29;0,00;3,43;3,43;1,14;1,14;1,14;3,43;2,29;3,43;1,00;0,50;0,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00
2021-01-31;17,00;23,80;3,40;6,80;0,00;5,00;1,00;3,00;5,00;2,00;1,00;1,00;1,00;4,00;1,00;1,00;2,00;0,50;1,00;3,00;5,00;0,50;0,50;0,50;1,00;0,50;1,00;0,50;0,00;1,00;0,00;0,50
2021-02-07;21,00;21,00;6,00;6,00;0,00;5,00;1,00;2,00;8,00;3,00;1,11;2,21;0,55;2,21;3,32;1,11;2,21;0,55;3,32;0,55;4,42;0,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;2,00;0,00;0,00
2021-02-14;16,00;22,40;3,20;3,20;0,00;3,00;2,00;3,00;8,00;3,00;3,00;1,00;1,00;5,00;1,00;1,00;2,00;0,50;2,00;1,00;4,00;1,00;1,00;0,50;1,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00
2021-02-21;17,00;13,60;3,40;6,80;0,00;10,20;2,27;3,40;7,93;3,40;1,00;2,00;0,50;4,00;2,00;1,00;2,00;1,00;2,00;3,00;9,00;0,57;1,13;0,57;1,13;0,00;0,57;0,00;0,00;2,27;0,00;0,00
2021-02-28;18,00;18,00;3,60;3,60;0,00;10,80;2,40;2,40;2,40;4,80;1,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;2,00;5,00;0,60;1,20;0,00;1,20;0,60;0,00;0,60;0,00;1,20;0,00;0,60
2021-03-07;22,00;22,00;3,67;3,67;0,00;4,89;1,22;1,22;4,89;4,89;0,00;1,00;1,00;4,00;2,00;1,00;2,00;1,00;2,00;4,00;3,00;1,22;0,61;1,22;1,22;0,61;0,61;0,00;0,00;2,44;0,00;0,00
2021-03-14;18,00;21,00;3,00;3,00;0,00;10,00;2,00;3,00;3,00;5,00;2,00;2,00;1,00;3,00;1,00;1,00;1,00;1,00;3,00;2,00;2,00;0,00;0,50;0,50;1,00;1,00;0,00;0,50;0,50;1,00;0,00;0,00
2021-03-21;21,00;15,00;3,00;3,00;0,00;7,00;2,00;4,00;3,00;5,00;2,21;1,11;1,11;3,32;0,55;0,55;2,21;1,11;3,32;3,32;2,21;1,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-03-28;22,00;15,71;3,14;6,29;0,00;8,00;2,00;1,00;5,00;3,00;2,20;1,10;0,55;6,60;2,20;0,55;2,20;1,10;3,30;1,10;2,20;1,00;1,00;0,00;0,50;0,50;0,00;0,50;0,50;1,00;0,00;0,00
2021-04-04;23,00;16,43;3,29;6,57;0,00;11,00;3,00;2,00;5,00;6,00;1,15;1,15;1,15;4,60;2,30;0,00;1,15;0,58;5,75;1,15;1,15;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;1,00;0,50;0,00
2021-04-11;29,00;22,56;3,22;6,44;0,00;8,00;2,00;2,00;4,00;3,00;2,07;2,07;1,04;4,14;3,11;0,52;2,07;0,00;3,11;2,07;6,21;0,00;1,00;0,50;1,00;0,50;0,00;0,50;0,00;5,00;0,00;0,00
2021-04-18;21,00;21,00;6,00;6,00;0,00;6,00;2,00;4,00;5,00;4,00;1,11;1,11;1,11;4,42;1,11;1,11;1,11;1,11;3,32;1,11;4,42;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-04-25;21,00;24,50;3,50;7,00;0,00;9,45;1,05;3,15;5,25;6,30;2,00;1,00;0,00;5,00;1,00;0,50;2,00;1,00;5,00;1,00;2,00;1,05;0,53;0,53;0,00;0,53;0,00;0,00;0,00;3,15;0,00;0,00
2021-05-02;24,00;18,00;3,00;9,00;0,00;15,00;2,00;2,00;4,00;3,00;1,04;1,04;1,04;5,22;1,04;1,04;2,09;1,04;5,22;1,04;4,17;0,00;1,00;0,50;1,00;0,50;0,00;0,50;0,50;1,00;0,00;0,50
2021-05-09;21,00;21,00;3,50;7,00;0,00;7,00;3,00;3,00;4,00;4,00;2,33;2,33;1,17;4,67;1,17;1,17;2,33;1,17;2,33;2,33;3,50;0,50;1,00;0,50;1,00;0,00;0,00;1,00;0,50;3,00;0,00;0,50
2021-05-16;23,00;23,00;6,57;9,86;0,50;6,00;2,00;2,00;6,00;2,00;2,19;3,29;1,10;5,48;1,10;66,81;2,19;2,19;2,19;2,19;3,29;0,00;39,00;1,00;1,00;0,00;1,00;0,50;0,00;5,00;0,00;0,00
2021-05-23;22,00;25,14;6,29;12,57;1,00;6,00;4,00;3,00;3,00;3,00;3,30;1,10;1,10;4,40;3,30;3,30;2,20;2,20;3,30;3,30;3,30;1,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;5,00;0,00;0,50
2021-05-30;18,00;33,00;6,00;9,00;0,50;10,00;3,00;4,00;8,00;4,00;1,00;5,00;1,00;6,00;3,00;1,00;4,00;1,00;5,00;1,00;2,00;0,00;1,00;0,50;1,00;1,00;0,00;0,50;0,50;2,00;0,50;0,00
2021-06-06;21,00;30,00;6,00;9,00;0,00;14,00;6,00;4,00;7,00;4,00;3,15;3,15;1,05;8,40;2,10;0,53;2,10;1,05;4,20;3,15;7,35;1,00;1,00;1,00;4,00;1,00;0,00;0,50;0,00;1,00;0,50;0,50
2021-06-13;37,00;27,75;6,17;12,33;0,50;11,00;5,00;5,00;7,00;8,00;3,47;3,47;0,58;9,25;5,78;1,16;4,63;3,47;4,63;2,31;5,78;1,00;2,00;0,50;1,00;1,00;0,50;1,00;0,00;2,00;0,00;0,00
2021-06-20;26,00;26,00;9,75;19,50;0,00;12,00;4,00;3,00;8,00;4,00;2,08;3,12;0,52;6,24;2,08;0,52;3,12;3,12;5,20;2,08;4,16;0,50;0,00;1,00;3,00;0,50;1,00;0,00;0,50;3,00;0,00;0,00
2021-06-27;26,00;35,75;6,50;22,75;0,52;14,56;2,08;4,16;7,28;7,28;6,00;4,00;0,00;8,00;2,00;1,00;3,00;0,50;11,00;2,00;5,00;1,04;3,12;1,04;1,04;2,08;1,04;0,52;0,00;3,12;0,00;1,04
2021-07-04;31,00;34,10;9,30;18,60;0,00;11,00;6,00;8,00;6,00;3,00;5,74;4,59;0,57;9,19;3,44;1,15;4,59;5,74;5,74;3,44;4,59;1,00;1,00;0,50;2,00;1,00;0,00;1,00;0,00;2,00;0,00;1,00
2021-07-11;33,00;39,60;9,90;13,20;1,00;11,00;6,00;3,00;5,00;4,00;4,71;5,89;0,00;5,89;3,54;1,18;4,71;2,36;5,89;3,54;4,71;1,00;2,00;0,50;1,00;1,00;1,00;0,50;0,50;4,00;0,00;0,00
2021-07-18;20,00;30,00;10,00;13,33;0,00;11,00;3,00;4,00;9,00;4,00;2,35;9,41;1,18;8,24;3,53;1,18;3,53;2,35;8,24;2,35;5,88;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,00;3,00;0,50;0,00
2021-07-25;19,00;31,67;9,50;12,67;0,00;12,00;6,00;8,00;9,00;5,00;5,00;5,00;0,50;7,00;3,00;1,00;5,00;3,00;9,00;3,00;6,00;1,00;3,00;0,00;3,00;1,00;1,00;1,00;0,50;3,00;0,00;1,00
2021-08-01;26,00;43,33;8,67;8,67;0,00;13,00;6,50;7,80;14,30;6,50;4,00;7,00;0,50;8,00;3,00;2,00;3,00;2,00;7,00;3,00;4,00;2,60;3,90;1,30;2,60;0,00;1,30;1,30;0,65;2,60;0,00;0,00
2021-08-08;21,00;51,00;12,00;18,00;0,50;11,00;7,00;9,00;9,00;4,00;5,25;5,25;1,05;10,50;3,15;2,10;4,20;2,10;8,40;2,10;7,35;1,00;3,00;0,50;1,00;1,00;0,50;1,00;1,00;5,00;0,00;0,50
2021-08-15;22,00;47,14;12,57;15,71;1,00;12,00;6,00;6,00;12,00;6,00;4,40;11,00;2,20;7,70;4,40;1,10;6,60;2,20;7,70;5,50;8,80;1,00;3,00;1,00;3,00;1,00;0,00;0,50;0,50;2,00;0,50;0,50
2021-08-22;23,00;52,57;16,43;13,14;0,50;18,00;6,00;8,00;8,00;5,00;5,23;8,36;1,05;6,27;5,23;2,09;6,27;2,09;6,27;4,18;6,27;2,00;3,00;0,50;2,00;0,50;0,50;1,00;0,00;3,00;0,00;0,50
2021-08-29;30,00;43,33;16,67;16,67;1,00;15,00;7,00;8,00;7,00;5,00;4,62;8,08;1,15;8,08;5,77;3,46;4,62;2,31;8,08;3,46;8,08;1,00;1,00;1,00;3,00;1,00;1,00;0,00;0,50;3,00;0,50;0,00
2021-09-05;26,00;55,25;16,25;9,75;0,00;20,00;7,00;6,00;11,00;6,00;7,58;8,67;2,17;4,33;8,67;2,17;4,33;1,08;10,83;4,33;8,67;1,00;1,00;0,50;1,00;2,00;0,00;1,00;0,50;5,00;0,00;0,00
2021-09-12;25,00;62,50;18,75;12,50;0,00;16,67;6,25;9,38;13,54;5,21;8,00;7,00;2,00;2,00;3,00;2,00;2,00;2,00;7,00;5,00;6,00;1,04;2,08;0,00;3,13;0,52;0,52;1,04;0,52;3,13;0,52;0,00
2021-09-19;36,00;58,91;22,91;16,36;1,00;15,00;4,00;8,00;10,00;6,00;6,97;9,29;2,32;6,97;5,81;1,16;8,13;2,32;8,13;3,48;6,97;0,50;2,00;0,00;2,00;0,50;0,00;1,00;0,00;1,00;0,50;0,50
2021-09-26;35,00;66,82;19,09;12,73;1,00;21,00;9,00;12,00;9,00;6,00;9,03;6,77;1,13;4,52;5,65;2,26;2,26;4,52;6,77;7,90;7,90;0,50;3,00;0,00;3,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00
2021-10-03;27,00;54,00;12,00;12,00;0,50;18,00;6,00;12,00;14,00;5,00;11,88;11,88;1,08;4,32;5,40;2,16;5,40;1,08;8,64;4,32;9,72;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,00;3,00;0,00;0,00
2021-10-10;27,00;60,75;16,88;13,50;0,50;17,00;8,00;12,00;15,00;6,00;17,65;8,31;2,08;6,23;6,23;2,08;4,15;1,04;7,27;6,23;7,27;0,50;1,00;0,50;2,00;0,00;0,50;0,50;0,50;3,00;0,00;0,50
2021-10-17;33,00;66,00;13,20;13,20;0,50;13,00;9,00;13,00;11,00;6,00;15,32;14,14;2,36;4,71;4,71;1,18;4,71;1,18;11,79;4,71;8,25;1,00;2,00;0,50;2,00;0,50;0,50;0,50;0,00;2,00;0,00;0,00
2021-10-24;27,00;60,75;13,50;13,50;1,00;13,00;8,00;13,00;12,00;6,00;17,61;12,91;2,35;4,70;4,70;2,35;8,22;2,35;8,22;5,87;10,57;1,00;1,00;0,50;3,00;1,00;0,00;0,00;0,00;2,00;0,50;0,50
2021-10-31;32,00;176,00;16,00;12,80;0,00;12,00;6,00;13,00;13,00;6,00;19,43;12,57;2,29;4,57;5,71;1,14;3,43;1,14;9,14;6,86;10,29;1,00;2,00;0,00;1,00;1,00;0,50;1,00;0,00;1,00;0,00;0,50
2021-11-07;31,00;74,40;18,60;12,40;0,50;11,00;7,00;14,00;14,00;6,00;16,00;10,00;2,00;4,00;6,00;1,00;3,00;2,00;6,00;66,00;7,00;1,00;1,00;1,00;2,00;0,50;1,00;1,00;0,00;2,00;0,00;0,00
2021-11-14;28,00;56,00;12,44;9,33;0,00;13,00;6,00;13,00;12,00;7,00;19,38;8,62;2,15;4,31;5,38;1,08;5,38;0,54;7,54;4,31;6,46;0,00;2,00;0,50;1,00;1,00;0,00;0,50;0,50;3,00;0,00;0,00
2021-11-21;29,00;45,11;9,67;9,67;0,50;15,00;4,00;12,00;11,00;6,00;18,26;5,37;3,22;4,30;1,07;1,07;4,30;2,15;5,37;5,37;8,59;0,50;1,00;0,50;1,00;0,50;0,00;0,50;0,00;2,00;0,00;0,50
2021-11-28;29,00;41,89;6,44;9,67;0,00;14,00;5,00;8,00;10,00;5,00;21,09;2,64;2,64;5,27;6,59;1,32;3,95;1,32;3,95;5,27;7,91;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,50;2,00;0,00;0,00
