Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-12;36,00;45,60;4,80;0,00;0,00;96,00;4,00;0,00;68,00;67,20;4,80;2,40;7,20;0,00;42,26;0,00;3,13;2,00;9,00;0,00;11,00;7,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;41,00;60,29;4,82;0,00;4,82;48,45;3,73;7,45;67,09;57,88;4,82;2,41;2,41;1,58;47,31;4,73;3,15;2,00;9,00;0,00;4,00;17,00;11,00;0,00;0,00;0,00;2,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;34,00;38,86;0,00;0,00;0,00;86,89;0,00;1,89;71,78;89,86;4,86;4,86;0,00;0,00;58,29;3,24;1,62;0,00;4,00;2,00;8,00;9,00;8,00;0,00;0,00;0,00;2,00;15,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;32,00;54,15;2,46;0,00;2,46;72,00;4,00;4,00;72,00;81,23;4,92;2,46;2,46;0,00;59,20;3,20;3,20;6,00;7,00;0,00;6,00;15,00;13,00;0,00;0,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;50,00;59,52;0,00;0,00;0,00;80,77;3,85;3,85;80,77;71,43;7,14;0,00;0,00;1,56;35,94;1,56;0,00;6,00;4,00;8,00;14,00;6,00;12,00;0,00;0,00;0,00;2,00;10,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;29,00;31,42;4,83;0,00;0,00;43,50;1,81;1,81;47,13;41,08;2,42;0,00;4,83;1,61;17,72;1,61;6,44;0,00;8,00;6,00;4,00;4,00;6,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;18,00;27,00;0,00;0,00;4,50;21,60;3,60;0,00;36,00;40,50;0,00;0,00;0,00;3,27;4,91;1,64;0,00;0,00;38,00;4,00;7,00;2,00;9,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;14,00;14,00;2,33;0,00;2,33;28,00;1,75;1,75;14,00;30,33;0,00;9,33;2,33;0,00;6,22;0,00;1,56;2,00;5,00;2,00;7,00;7,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;11,00;16,50;0,00;0,00;2,75;22,00;0,00;1,83;14,67;27,50;0,00;2,75;0,00;1,57;9,43;1,57;9,43;2,00;2,00;2,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;18,00;10,29;5,14;0,00;0,00;14,40;0,00;3,60;7,20;15,43;0,00;2,57;2,57;0,00;6,55;0,00;0,00;4,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;25,00;7,50;0,00;0,00;0,00;16,67;2,08;2,08;8,33;12,50;0,00;2,50;2,50;0,00;4,69;1,56;0,00;3,00;5,00;0,00;2,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;11,00;8,25;2,75;0,00;0,00;11,00;1,83;0,00;3,67;19,25;0,00;2,75;0,00;1,57;6,29;0,00;0,00;0,00;5,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;11,00;11,00;2,20;0,00;4,40;14,67;1,83;3,67;7,33;11,00;0,00;2,20;4,40;1,57;9,43;1,57;1,57;0,00;2,00;2,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;11,00;6,60;0,00;0,00;2,20;3,67;3,67;1,83;7,33;11,00;2,20;2,20;0,00;0,00;0,00;0,00;1,57;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;11,00;4,40;0,00;0,00;2,20;3,67;1,83;1,83;7,33;11,00;2,20;2,20;4,40;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;25,00;2,27;0,00;0,00;2,27;1,79;1,79;0,00;1,79;7,50;2,50;2,50;0,00;0,00;4,69;1,56;1,56;4,00;2,00;0,00;2,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;17,00;7,29;0,00;0,00;0,00;12,75;4,25;2,13;2,13;2,43;0,00;0,00;2,43;0,00;0,00;3,09;0,00;2,00;3,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;2,00;12,00;0,00;0,00;4,00;20,00;4,00;0,00;4,00;8,00;2,00;0,00;0,00;2,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;9,00;15,75;0,00;0,00;0,00;4,50;0,00;2,25;13,50;6,75;2,25;2,25;2,25;0,00;7,20;0,00;0,00;0,00;3,00;0,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;7,00;14,00;0,00;0,00;2,33;10,50;7,00;3,50;3,50;14,00;4,67;2,33;0,00;0,00;8,75;1,75;0,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;7,00;14,00;0,00;0,00;0,00;1,75;3,50;1,75;7,00;4,67;2,33;0,00;0,00;0,00;8,75;0,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;5,00;10,00;0,00;0,00;2,50;25,00;5,00;0,00;25,00;15,00;2,50;2,50;2,50;0,00;6,67;0,00;0,00;0,00;5,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;7,00;7,00;2,33;0,00;0,00;10,50;3,50;0,00;10,50;9,33;0,00;0,00;0,00;0,00;4,20;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;6,00;4,00;2,00;0,00;0,00;12,00;3,00;0,00;3,00;8,00;4,00;0,00;0,00;0,00;4,50;0,00;1,50;2,00;6,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;11,00;17,60;0,00;0,00;0,00;25,67;7,33;0,00;7,33;13,20;2,20;0,00;0,00;0,00;9,43;0,00;3,14;4,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;3,00;18,00;3,00;0,00;3,00;18,00;6,00;0,00;9,00;30,00;3,00;0,00;0,00;0,00;7,50;1,50;0,00;0,00;3,00;2,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;2,00;4,00;2,00;0,00;2,00;24,00;0,00;8,00;8,00;2,00;2,00;0,00;0,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;7,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;7,00;25,67;2,33;0,00;0,00;17,50;3,50;0,00;7,00;21,00;0,00;2,33;0,00;0,00;19,25;1,75;0,00;4,00;0,00;2,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;9,00;11,25;0,00;0,00;0,00;9,00;4,50;2,25;22,50;9,00;4,50;2,25;0,00;1,50;10,50;0,00;1,50;5,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;11,00;11,00;2,20;0,00;4,40;22,00;1,83;3,67;3,67;15,40;2,20;2,20;0,00;0,00;4,71;1,57;0,00;0,00;4,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;5,00;7,50;0,00;0,00;2,50;20,00;5,00;2,50;10,00;10,00;0,00;2,50;0,00;0,00;6,67;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;11,00;8,80;0,00;0,00;0,00;7,33;0,00;0,00;11,00;8,80;0,00;0,00;0,00;0,00;3,14;0,00;3,14;2,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;24,00;16,80;0,00;0,00;0,00;20,00;0,00;2,00;8,00;21,60;0,00;2,40;2,40;3,20;3,20;3,20;0,00;6,00;6,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;14,00;16,33;2,33;0,00;2,33;10,50;1,75;3,50;10,50;9,33;2,33;0,00;0,00;0,00;9,33;0,00;0,00;0,00;4,00;0,00;5,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;5,00;7,50;0,00;0,00;2,50;25,00;0,00;0,00;30,00;25,00;0,00;2,50;0,00;0,00;6,67;0,00;0,00;0,00;4,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;8,00;16,00;2,67;0,00;0,00;24,00;0,00;4,00;12,00;24,00;0,00;0,00;0,00;1,60;6,40;0,00;1,60;0,00;3,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;18,00;0,00;0,00;2,25;18,00;0,00;4,50;22,50;31,50;6,75;0,00;4,50;1,50;7,50;0,00;1,50;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;8,00;50,67;2,67;0,00;5,33;32,00;4,00;0,00;12,00;21,33;2,67;0,00;0,00;0,00;8,00;0,00;0,00;2,00;6,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;10,00;35,00;2,50;0,00;0,00;40,00;5,00;5,00;40,00;35,00;5,00;2,50;0,00;6,67;28,33;1,67;0,00;0,00;4,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;5,00;35,00;5,00;2,50;0,00;40,00;5,00;0,00;45,00;47,50;0,00;5,00;2,50;0,00;16,67;1,67;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;0,00;9,00;1,00;0,00;3,00;8,00;0,50;1,00;6,00;18,00;0,00;2,00;1,00;0,00;9,00;0,00;0,00;0,00;4,00;0,00;2,00;5,00;4,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;11,00;35,20;2,20;0,00;2,20;29,33;1,83;1,83;29,33;48,40;4,40;2,20;0,00;3,14;34,57;0,00;0,00;2,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;13,00;23,83;2,17;0,00;2,17;39,00;2,17;0,00;26,00;43,33;0,00;4,33;0,00;0,00;21,13;1,63;0,00;0,00;4,00;0,00;2,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-05-09;22,00;51,33;2,44;0,00;0,00;47,67;3,67;0,00;29,33;48,89;7,33;2,44;2,44;0,00;29,86;1,57;0,00;4,00;4,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;17,00;70,43;2,43;0,00;2,43;68,00;0,00;12,75;68,00;68,00;7,29;2,43;4,86;3,40;28,90;5,10;0,00;0,00;4,00;0,00;4,00;2,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;11,00;55,00;2,20;0,00;2,20;80,67;7,33;7,33;47,67;107,80;0,00;2,20;0,00;1,57;53,43;0,00;0,00;0,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;17,00;58,29;4,86;0,00;2,43;340,00;3,40;3,40;71,40;145,71;2,43;4,86;0,00;0,00;51,00;3,09;1,55;0,00;4,00;2,00;4,00;10,00;2,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;22,00;80,67;2,44;0,00;4,89;84,33;3,67;14,67;88,00;156,44;4,89;4,89;2,44;1,57;67,57;0,00;1,57;2,00;4,00;0,00;2,00;11,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;38,00;80,75;4,75;0,00;4,75;87,40;0,00;22,80;106,40;161,50;0,00;0,00;4,75;1,58;80,75;1,58;0,00;0,00;4,00;2,00;6,00;8,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;26,00;87,45;2,36;0,00;2,36;104,00;3,71;14,86;89,14;160,73;4,73;7,09;4,73;1,63;108,88;1,63;0,00;0,00;2,00;2,00;8,00;14,00;4,00;0,00;0,00;2,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;42,00;126,00;2,33;0,00;7,00;91,64;7,64;19,09;110,73;168,00;7,00;2,33;2,33;1,56;94,89;4,67;1,56;0,00;6,00;2,00;2,00;10,00;10,00;0,00;2,00;0,00;0,00;6,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;40,00;89,41;4,71;0,00;0,00;108,00;4,00;20,00;136,00;192,94;4,71;4,71;4,71;6,40;94,40;0,00;0,00;0,00;2,00;4,00;12,00;10,00;10,00;0,00;0,00;0,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-07-11;49,00;80,85;4,90;0,00;4,90;71,62;7,54;11,31;135,69;181,30;0,00;0,00;0,00;1,58;82,19;3,16;1,58;2,00;10,00;6,00;12,00;12,00;2,00;0,00;0,00;0,00;2,00;10,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;25,00;77,50;0,00;0,00;0,00;87,50;4,17;12,50;120,83;132,50;2,50;5,00;2,50;1,67;81,67;0,00;5,00;0,00;2,00;0,00;14,00;12,00;10,00;0,00;0,00;0,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;62,00;59,62;2,38;0,00;4,77;77,50;0,00;11,63;100,75;112,08;7,15;2,38;4,77;7,95;65,18;6,36;0,00;4,00;8,00;0,00;8,00;8,00;6,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;44,00;75,78;4,89;0,00;2,44;84,00;4,00;12,00;112,00;156,44;2,44;2,44;7,33;1,63;66,81;11,41;0,00;2,00;4,00;4,00;22,00;12,00;10,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;67,00;98,11;7,18;0,00;4,79;86,71;7,88;7,88;110,35;212,96;7,18;4,79;4,79;4,79;81,36;0,00;1,60;4,00;11,00;6,00;11,00;11,00;15,00;2,00;0,00;0,00;0,00;9,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;42,00;93,33;7,00;0,00;2,33;76,36;3,82;7,64;91,64;149,33;4,67;4,67;7,00;4,67;71,56;4,67;1,56;0,00;13,00;2,00;11,00;4,00;11,00;0,00;0,00;0,00;0,00;15,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-08-22;39,00;51,19;2,44;0,00;0,00;78,00;0,00;3,90;85,80;117,00;0,00;4,88;2,44;1,56;53,04;0,00;1,56;2,00;14,00;2,00;6,00;14,00;14,00;0,00;0,00;0,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;32,00;48,00;2,29;0,00;0,00;68,00;8,00;4,00;44,00;83,69;7,38;7,38;7,38;0,00;36,80;1,60;0,00;2,00;2,00;6,00;10,00;6,00;10,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;38,00;35,63;2,38;0,00;2,38;76,00;3,80;3,80;30,40;76,00;7,13;2,38;0,00;0,00;28,50;0,00;4,75;2,00;4,00;2,00;15,00;0,00;2,00;0,00;0,00;0,00;0,00;8,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;26,00;49,64;4,73;0,00;0,00;59,43;3,71;3,71;14,86;56,73;7,09;2,36;7,09;0,00;26,00;1,53;0,00;2,00;4,00;2,00;6,00;2,00;14,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;21,00;58,33;2,33;0,00;0,00;46,20;4,20;4,20;25,20;46,67;0,00;0,00;0,00;0,00;9,69;1,62;0,00;2,00;2,00;0,00;6,00;4,00;12,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;15,00;30,00;2,50;0,00;2,50;22,50;0,00;3,75;22,50;32,50;5,00;0,00;5,00;0,00;8,33;1,67;1,67;2,00;2,00;0,00;4,00;8,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;37,00;32,38;6,94;0,00;2,31;22,20;3,70;7,40;22,20;27,75;2,31;2,31;2,31;1,61;14,48;4,83;0,00;0,00;0,00;3,00;3,00;5,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-10-10;31,00;31,00;2,38;0,00;7,15;23,25;0,00;1,94;19,38;23,85;7,15;2,38;2,38;4,65;13,95;3,10;0,00;1,00;3,00;3,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;32,00;43,43;2,29;0,00;9,14;24,00;2,00;2,00;8,00;22,86;4,57;4,57;4,57;4,80;9,60;4,80;0,00;4,00;1,00;1,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;26,00;18,91;2,36;0,00;4,73;11,14;1,86;0,00;7,43;9,45;0,00;4,73;2,36;3,25;13,00;3,25;0,00;0,00;0,00;1,00;4,00;1,00;9,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-10-31;27,00;33,75;0,00;0,00;2,25;15,43;3,86;0,00;11,57;11,25;4,50;2,25;2,25;1,59;7,94;4,76;0,00;3,00;1,00;1,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;27,00;27,00;2,45;0,00;4,91;15,43;0,00;1,93;7,71;14,73;4,91;2,45;0,00;0,00;6,35;3,18;1,59;3,00;3,00;1,00;6,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;23,00;18,40;2,30;0,00;2,30;19,17;1,92;1,92;19,17;4,60;0,00;2,30;2,30;0,00;6,57;1,64;0,00;1,00;0,00;1,00;3,00;6,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;24,00;16,80;4,80;0,00;4,80;8,00;4,00;4,00;4,00;9,60;0,00;2,40;2,40;0,00;6,40;1,60;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;16,00;9,14;4,57;0,00;2,29;16,00;8,00;4,00;4,00;9,14;0,00;2,29;4,57;0,00;8,00;3,20;0,00;2,00;2,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
