Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-06-07;7,00;2,33;53,67;56,00;2,33;9,00
2020-06-14;13,00;7,80;52,00;57,20;1,30;8,00
2020-06-21;8,00;2,67;77,33;69,33;2,67;5,00
2020-06-28;19,00;4,75;71,25;57,00;1,19;5,00
2020-07-05;15,00;4,29;70,71;51,43;2,14;7,00
2020-07-12;13,00;2,60;78,00;67,60;1,30;8,00
2020-07-19;10,00;2,50;75,00;47,50;2,50;4,00
2020-07-26;10,00;1,25;65,00;70,00;2,50;6,00
2020-08-02;13,00;4,33;71,50;52,00;2,17;8,00
2020-08-09;14,00;4,67;102,67;60,67;1,17;7,00
2020-08-16;15,00;5,00;82,50;62,50;2,50;9,00
2020-08-23;10,00;1,25;72,50;67,50;2,50;7,00
2020-08-30;9,00;2,25;65,25;54,00;1,13;7,00
2020-09-06;27,00;2,25;63,00;54,00;1,13;5,00
2020-09-13;13,00;2,60;78,00;70,20;1,30;6,00
2020-09-20;8,00;2,00;52,00;40,00;2,00;8,00
2020-09-27;14,00;4,67;56,00;56,00;1,17;7,00
2020-10-04;12,00;2,40;72,00;72,00;2,40;6,00
2020-10-11;11,00;1,10;59,40;55,00;1,10;12,00
2020-10-18;11,00;2,20;59,40;61,60;2,20;4,00
2020-10-25;10,00;1,25;57,50;87,50;2,50;4,00
2020-11-01;9,00;2,25;45,00;40,50;0,00;8,00
2020-11-08;6,00;2,00;56,00;42,00;2,00;9,00
2020-11-15;7,00;2,33;53,67;53,67;2,33;4,00
2020-11-22;7,00;2,33;60,67;63,00;2,33;8,00
2020-11-29;6,00;2,00;40,00;50,00;1,00;5,00
2020-12-06;5,00;2,50;60,00;62,50;1,25;5,00
2020-12-13;95,00;2,32;55,61;50,98;1,16;23,00
2020-12-20;100,00;2,33;41,86;62,79;2,33;11,00
2020-12-27;49,00;2,33;81,67;63,00;2,33;12,00
2021-01-03;19,00;2,38;66,50;68,88;2,38;9,00
2021-01-10;20,00;2,22;64,44;55,56;2,22;10,00
2021-01-17;17,00;2,43;70,43;75,29;1,21;6,00
2021-01-24;11,00;2,20;37,40;48,40;2,20;6,00
2021-01-31;12,00;2,40;45,60;55,20;1,20;5,00
2021-02-07;11,00;2,20;44,00;50,60;2,20;6,00
2021-02-14;11,00;2,20;48,40;46,20;2,20;8,00
2021-02-21;11,00;2,20;79,20;46,20;1,10;12,00
2021-02-28;9,00;2,25;67,50;63,00;1,13;6,00
2021-03-07;9,00;2,25;54,00;54,00;2,25;9,00
2021-03-14;10,00;2,50;65,00;55,00;2,50;6,00
2021-03-21;13,00;1,30;49,40;78,00;1,30;6,00
2021-03-28;10,00;2,50;52,50;57,50;0,00;9,00
2021-04-04;10,00;1,25;45,00;65,00;2,50;5,00
2021-04-11;14,00;2,33;39,67;46,67;0,00;5,00
2021-04-18;9,00;1,13;38,25;51,75;1,13;2,00
2021-04-25;5,00;2,50;42,50;55,00;1,25;8,00
2021-05-02;11,00;2,20;52,80;88,00;2,20;8,00
2021-05-09;6,00;2,00;32,00;72,00;1,00;6,00
2021-05-16;7,00;2,33;32,67;51,33;1,17;5,00
2021-05-23;10,00;0,00;35,00;52,50;1,25;4,00
2021-05-30;9,00;1,13;36,00;42,75;1,13;3,00
2021-06-06;9,00;1,13;24,75;38,25;0,00;4,00
2021-06-13;8,00;2,67;37,33;45,33;1,33;4,00
2021-06-20;9,00;4,50;40,50;38,25;1,13;3,00
2021-06-27;11,00;2,20;35,20;37,40;1,10;5,00
2021-07-04;6,00;2,00;46,00;28,00;2,00;5,00
2021-07-11;12,00;2,40;52,80;40,80;1,20;3,00
2021-07-18;18,00;2,25;65,25;40,50;2,25;6,00
2021-07-25;23,00;1,15;82,80;48,30;1,15;3,00
2021-08-01;25,00;13,64;97,73;40,91;1,14;8,00
2021-08-08;12,00;2,40;81,60;43,20;0,00;4,00
2021-08-15;10,00;2,50;87,50;50,00;1,25;5,00
2021-08-22;13,00;2,60;104,00;49,40;1,30;9,00
2021-08-29;11,00;1,10;88,00;41,80;0,00;5,00
2021-09-05;23,00;1,15;89,70;39,10;1,15;3,00
2021-09-12;8,00;1,33;114,67;42,67;2,67;6,00
2021-09-19;9,00;1,13;114,75;45,00;2,25;7,00
2021-09-26;9,00;2,25;101,25;40,50;1,13;6,00
2021-10-03;16,00;4,57;146,29;54,86;0,00;6,00
2021-10-10;9,00;2,25;157,50;63,00;2,25;5,00
2021-10-17;10,00;1,25;142,50;70,00;0,00;5,00
2021-10-24;9,00;1,13;119,25;47,25;1,13;5,00
2021-10-31;9,00;2,25;103,50;54,00;1,13;9,00
2021-11-07;10,00;1,25;120,00;67,50;1,25;8,00
2021-11-14;12,00;1,20;112,80;57,60;1,20;7,00
2021-11-21;9,00;2,25;99,00;45,00;4,50;8,00
2021-11-28;12,00;0,00;72,00;45,60;2,40;4,00
2021-12-05;12,00;2,40;72,00;38,40;2,40;6,00
2021-12-12;12,00;2,40;74,40;52,80;0,00;4,00
2021-12-19;14,00;2,33;60,67;53,67;2,33;4,00
2021-12-26;18,00;2,25;126,00;83,25;2,25;9,00
2022-01-02;11,00;1,10;160,60;92,40;2,20;15,00
2022-01-09;10,00;1,25;190,00;92,50;2,50;8,00
2022-01-16;7,00;2,33;165,67;91,00;1,17;3,00
2022-01-23;15,00;2,50;180,00;92,50;2,50;11,00
2022-01-30;10,00;1,25;195,00;90,00;1,25;8,00
2022-02-06;6,00;4,00;150,00;70,00;1,00;12,00
2022-02-13;11,00;1,10;147,40;83,60;1,10;5,00
2022-02-20;12,00;2,40;156,00;76,80;2,40;9,00
2022-02-27;9,00;0,00;130,50;76,50;2,25;10,00
2022-03-06;7,00;2,33;147,00;81,67;2,33;7,00
2022-03-13;8,00;2,67;165,33;106,67;0,00;8,00
2022-03-20;10,00;2,50;150,00;82,50;2,50;8,00
2022-03-27;14,00;1,17;135,33;84,00;0,00;9,00
2022-04-03;11,00;2,20;145,20;83,60;2,20;12,00
2022-04-10;5,00;2,50;135,00;87,50;2,50;10,00
2022-04-17;13,00;2,17;149,50;80,17;2,17;10,00
2022-04-24;10,00;2,50;160,00;85,00;2,50;12,00
2022-05-01;8,00;2,00;134,00;64,00;1,00;9,00
2022-05-08;15,00;7,50;142,50;75,00;2,50;10,00
