Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-10-13;53,00;3,46;55,30;32,26;25,35;17,00
2019-10-20;72,00;28,57;60,57;37,71;27,43;13,00
2019-10-27;53,00;8,07;70,28;62,22;41,48;19,00
2019-11-03;65,00;5,80;75,45;62,68;25,54;9,00
2019-11-10;61,00;9,38;69,21;24,63;31,67;9,00
2019-11-17;51,00;20,86;62,59;34,77;22,02;15,00
2019-11-24;61,00;2,30;58,70;25,32;17,26;14,00
2019-12-01;61,00;8,21;72,73;17,60;18,77;13,00
2019-12-08;57,00;12,80;69,80;32,57;23,27;16,00
2019-12-15;60,00;3,46;76,15;40,38;26,54;16,00
2019-12-22;54,00;2,30;88,47;55,15;22,98;23,00
2019-12-29;52,00;8,09;88,98;57,78;32,36;23,00
2020-01-05;56,00;5,71;77,71;41,14;32,00;19,00
2020-01-12;55,00;4,58;66,46;45,83;21,77;20,00
2020-01-19;50,00;3,49;77,91;29,07;29,07;28,00
2020-01-26;48,00;10,29;107,43;52,57;37,71;28,00
2020-02-02;45,00;3,55;93,55;33,16;29,61;17,00
2020-02-09;61,00;3,45;58,70;33,38;21,87;19,00
2020-02-16;83,00;5,76;79,54;43,81;17,29;15,00
2020-02-23;64,00;3,49;74,47;44,22;27,93;15,00
2020-03-01;48,00;4,57;44,57;30,86;6,86;17,00
2020-03-08;78,00;4,59;69,97;29,82;16,06;10,00
2020-03-15;77,00;7,00;58,33;24,50;8,17;15,00
2020-03-22;51,00;8,11;42,89;30,14;8,11;6,00
2020-03-29;40,00;14,86;37,71;27,43;9,14;5,00
2020-04-05;48,00;11,71;26,93;32,78;4,68;13,00
2020-04-12;81,00;3,52;42,26;15,26;9,39;6,00
2020-04-19;53,00;13,83;24,20;12,67;8,07;6,00
2020-04-26;39,00;9,18;29,82;37,85;5,74;6,00
2020-05-03;45,00;22,50;24,87;17,76;5,92;9,00
2020-05-10;53,00;3,46;28,80;10,37;4,61;6,00
2020-05-17;38,00;6,91;28,79;24,18;9,21;0,00
2020-05-24;38,00;13,06;32,06;24,94;1,19;9,00
2020-05-31;49,00;3,50;32,67;30,33;10,50;6,00
2020-06-07;26,00;3,55;26,00;16,55;15,36;3,00
2020-06-14;38,00;14,25;26,13;13,06;9,50;5,00
2020-06-21;45,00;18,46;38,08;16,15;11,54;13,00
2020-06-28;39,00;8,03;49,32;16,06;11,47;3,00
2020-07-05;36,00;8,13;40,65;10,45;3,48;3,00
2020-07-12;20,00;2,35;35,29;20,00;10,59;10,00
2020-07-19;48,00;2,34;11,71;29,27;3,51;2,00
2020-07-26;46,00;9,20;24,15;14,95;5,75;7,00
2020-08-02;46,00;3,45;60,95;16,10;11,50;3,00
2020-08-09;48,00;8,00;89,14;14,86;6,86;3,00
2020-08-16;61,00;3,45;43,74;14,96;27,62;11,00
2020-08-23;66,00;8,11;50,95;20,84;8,11;8,00
2020-08-30;67,00;4,62;31,19;18,48;10,40;10,00
2020-09-06;52,00;2,31;50,84;9,24;11,56;7,00
2020-09-13;45,00;10,66;22,50;24,87;5,92;5,00
2020-09-20;30,00;4,62;19,62;21,92;15,00;3,00
2020-09-27;36,00;3,48;16,26;16,26;3,48;12,00
2020-10-04;61,00;6,91;18,42;18,42;13,81;3,00
2020-10-11;85,00;3,49;11,64;12,81;9,32;9,00
2020-10-18;73,00;6,95;26,65;23,17;11,59;7,00
2020-10-25;100,00;6,98;16,28;6,98;3,49;8,00
2020-11-01;44,00;1,16;44,00;9,26;30,11;3,00
2020-11-08;46,00;6,90;37,95;11,50;6,90;10,00
2020-11-15;54,00;3,52;32,87;12,91;11,74;10,00
2020-11-22;59,00;9,25;28,92;19,67;18,51;7,00
2020-11-29;57,00;8,14;31,41;13,96;16,29;7,00
2020-12-06;72,00;6,97;15,10;8,13;26,71;10,00
2020-12-13;64,00;26,76;26,76;17,45;29,09;5,00
2020-12-20;40,00;14,86;37,71;17,14;25,14;0,00
2020-12-27;55,00;6,88;28,65;37,81;32,08;7,00
2021-01-03;60,00;4,62;47,31;21,92;38,08;7,00
2021-01-10;97,00;10,39;32,33;39,26;17,32;14,00
2021-01-17;94,00;8,12;29,01;18,57;25,53;8,00
2021-01-24;70,00;7,00;33,83;21,00;17,50;10,00
2021-01-31;61,00;15,25;34,02;22,29;12,90;12,00
2021-02-07;53,00;6,91;21,89;17,28;17,28;7,00
2021-02-14;45,00;8,08;42,69;32,31;16,15;3,00
2021-02-21;56,00;17,50;30,33;19,83;15,17;4,00
2021-02-28;46,00;7,08;27,13;17,69;5,90;10,00
2021-03-07;51,00;10,43;15,07;28,98;68,39;7,00
2021-03-14;66,00;5,79;27,79;27,79;23,16;8,00
2021-03-21;63,00;1,15;21,76;18,33;17,18;7,00
2021-03-28;51,00;2,32;25,50;32,45;18,55;4,00
2021-04-04;26,00;10,64;35,45;34,27;27,18;5,00
2021-04-11;64,00;3,49;24,44;41,89;22,11;3,00
2021-04-18;31,00;10,73;33,38;28,62;22,65;5,00
2021-04-25;43,00;4,65;45,32;24,41;17,43;5,00
2021-05-02;40,00;7,06;18,82;76,47;11,76;8,00
2021-05-09;45,00;15,00;24,23;72,69;21,92;5,00
2021-05-16;34,00;9,38;26,97;62,14;21,10;10,00
2021-05-23;50,00;6,98;34,88;63,95;27,91;12,00
2021-05-30;53,00;3,46;26,50;56,46;21,89;10,00
2021-06-06;36,00;0,00;40,65;40,65;19,74;12,00
2021-06-13;51,00;8,11;33,61;40,57;19,70;8,00
2021-06-20;24,00;10,29;29,71;27,43;26,29;3,00
2021-06-27;50,00;5,81;30,23;30,23;22,09;7,00
2021-07-04;60,00;12,69;39,23;46,15;23,08;11,00
2021-07-11;52,00;5,78;26,58;46,22;17,33;2,00
2021-07-18;43,00;9,30;40,68;46,49;32,54;11,00
2021-07-25;55,00;3,51;38,62;25,74;28,09;4,00
2021-08-01;40,00;34,29;74,29;42,29;29,71;8,00
2021-08-08;62,00;17,22;55,11;65,44;49,37;16,00
2021-08-15;36,00;3,48;52,26;58,06;56,90;8,00
2021-08-22;57,00;8,14;51,18;54,67;39,55;6,00
2021-08-29;55,00;5,85;42,13;32,77;36,28;10,00
2021-09-05;50,00;10,47;61,63;44,19;32,56;15,00
2021-09-12;49,00;11,67;64,17;51,33;40,83;25,00
2021-09-19;64,00;5,82;66,33;69,82;27,93;16,00
2021-09-26;52,00;3,47;52,00;57,78;24,27;4,00
2021-10-03;65,00;17,41;58,04;33,66;26,70;18,00
2021-10-10;59,00;2,31;71,73;50,90;20,82;8,00
2021-10-17;62,00;0,00;62,00;25,74;18,72;10,00
2021-10-24;62,00;9,19;44,78;43,63;28,70;12,00
2021-10-31;80,00;5,80;64,93;53,33;42,90;12,00
2021-11-07;61,00;16,11;47,19;57,55;43,74;8,00
2021-11-14;75,00;3,52;82,03;21,09;24,61;6,00
2021-11-21;45,00;5,77;58,85;35,77;62,31;19,00
2021-11-28;54,00;9,19;73,53;45,96;45,96;13,00
2021-12-05;64,00;9,31;52,36;23,27;16,29;6,00
2021-12-12;67,00;5,78;55,45;33,50;28,88;10,00
2021-12-19;59,00;11,57;48,59;70,57;30,08;0,00
2021-12-26;78,00;4,66;82,66;51,22;55,88;14,00
2022-01-02;64,00;12,57;81,14;57,14;60,57;11,00
2022-01-09;77,00;4,60;77,00;60,91;29,88;13,00
2022-01-16;84,00;2,33;93,33;51,33;59,50;6,00
2022-01-23;82,00;11,55;66,99;49,66;38,11;6,00
2022-01-30;69,00;4,60;88,55;48,30;46,00;13,00
2022-02-06;68,00;12,68;97,97;41,49;28,81;11,00
2022-02-13;55,00;10,53;69,04;36,28;52,66;17,00
2022-02-20;55,00;5,73;63,02;40,10;53,85;2,00
2022-02-27;46,00;0,00;58,97;47,18;56,62;4,00
2022-03-06;65,00;4,64;77,77;29,02;39,46;11,00
2022-03-13;60,00;4,62;61,15;55,38;36,92;11,00
2022-03-20;38,00;2,30;57,58;41,45;49,52;13,00
2022-03-27;78,00;0,00;80,33;46,57;37,25;8,00
2022-04-03;77,00;3,45;89,64;32,18;40,22;14,00
2022-04-10;57,00;18,61;72,12;44,20;16,29;11,00
2022-04-17;78,00;12,62;51,62;50,47;42,44;9,00
2022-04-24;84,00;23,33;65,33;40,83;29,17;11,00
2022-05-01;63,00;14,00;60,67;50,17;25,67;14,00
2022-05-08;62,00;2,34;62,00;39,77;38,60;10,00
