Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-12;13,00;23,00;1,00;3,00;17,00;23,00;1,00;3,00;17,00;22,00;1,00;1,00;0,50;1,00;19,00;3,00;0,50;1,00;1,00;1,00;2,00;2,00;4,00;0,00;0,00;0,00;0,50;3,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2020-07-19;14,00;22,00;1,00;2,00;19,00;22,00;1,00;2,00;19,00;26,00;1,00;1,00;1,00;1,00;27,00;1,00;1,00;1,00;2,00;0,50;2,00;2,00;4,00;0,00;0,50;0,00;0,00;3,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;12,00;21,00;1,00;1,00;19,00;21,00;1,00;1,00;19,00;25,00;1,00;1,00;1,00;1,00;31,00;2,00;0,50;1,00;1,00;1,00;2,00;3,00;4,00;0,00;0,00;0,00;0,50;2,00;0,50;0,50;0,50;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2020-08-02;15,00;28,00;1,00;2,00;23,00;28,00;1,00;2,00;23,00;27,00;1,00;1,00;1,00;1,00;28,00;2,00;0,50;1,00;1,00;1,00;4,00;2,00;4,00;0,00;0,00;0,50;0,50;5,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2020-08-09;14,00;24,00;2,00;1,00;25,00;24,00;2,00;1,00;25,00;25,00;1,00;2,00;1,00;1,00;21,00;2,00;0,50;1,00;1,00;1,00;4,00;3,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2020-08-16;11,00;14,00;0,50;2,00;12,00;14,00;0,50;2,00;12,00;19,00;1,00;0,50;1,00;1,00;16,00;1,00;1,00;1,00;3,00;1,00;3,00;3,00;3,00;0,00;0,50;0,00;0,50;3,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2020-08-23;11,00;10,00;1,00;1,00;7,00;10,00;1,00;1,00;7,00;11,00;0,50;1,00;0,50;1,00;8,00;1,00;0,50;1,00;9,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;9,00;7,00;1,00;1,00;4,00;7,00;1,00;1,00;4,00;7,00;0,50;1,00;0,50;1,00;6,00;1,00;0,00;1,00;2,00;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;7,00;6,00;1,00;1,00;3,00;6,00;1,00;1,00;3,00;8,00;1,00;1,00;0,50;0,50;4,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-09-13;6,00;5,00;1,00;0,50;3,00;5,00;1,00;0,50;3,00;6,00;1,00;1,00;0,50;1,00;4,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00
2020-09-20;6,00;4,00;1,00;1,00;3,00;4,00;1,00;1,00;3,00;5,00;1,00;0,50;1,00;0,50;3,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;6,00;2,00;1,00;0,50;3,00;2,00;1,00;0,50;3,00;5,00;0,50;0,50;0,50;0,50;3,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;5,00;2,00;1,00;0,50;2,00;2,00;1,00;0,50;2,00;5,00;0,50;1,00;0,00;0,50;2,00;1,00;0,00;0,50;0,50;1,00;0,50;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;4,00;2,00;0,50;0,50;2,00;2,00;0,50;0,50;2,00;3,00;1,00;0,50;0,50;0,50;2,00;1,00;0,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-10-18;4,00;3,00;1,00;0,50;1,00;3,00;1,00;0,50;1,00;3,00;0,50;0,50;0,50;0,50;2,00;1,00;0,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;3,00;1,00;1,00;2,00;3,00;1,00;1,00;2,00;4,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,50;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;5,00;3,00;0,50;0,50;2,00;3,00;0,50;0,50;2,00;3,00;0,50;0,50;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;3,00;2,00;0,50;0,50;1,00;2,00;0,50;0,50;1,00;5,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00;0,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;3,00;3,00;0,50;0,50;2,00;3,00;0,50;0,50;2,00;6,00;0,50;0,50;0,00;0,50;3,00;0,50;0,00;0,50;0,50;0,50;1,00;0,50;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;4,00;4,00;1,00;1,00;1,00;4,00;1,00;1,00;1,00;3,00;0,50;0,50;0,00;1,00;3,00;1,00;0,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-11-29;3,00;4,00;1,00;0,50;1,00;4,00;1,00;0,50;1,00;3,00;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;4,00;3,00;0,50;0,50;3,00;3,00;0,50;0,50;3,00;3,00;1,00;0,50;0,50;1,00;2,00;0,50;0,50;0,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;4,00;2,00;1,00;0,50;3,00;2,00;1,00;0,50;3,00;3,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00;0,50;1,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;4,00;3,00;1,00;0,50;2,00;3,00;1,00;0,50;2,00;4,00;0,50;0,00;0,50;0,50;3,00;0,50;0,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;4,00;4,00;1,00;1,00;3,00;4,00;1,00;1,00;3,00;4,00;1,00;0,50;0,50;1,00;4,00;1,00;0,50;1,00;0,50;0,50;0,50;1,00;1,00;0,50;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;3,00;5,00;1,00;1,00;4,00;5,00;1,00;1,00;4,00;5,00;1,00;0,50;0,50;1,00;5,00;1,00;0,50;0,50;1,00;0,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;3,00;3,00;1,00;1,00;3,00;3,00;1,00;1,00;3,00;6,00;1,00;0,50;0,50;0,50;3,00;1,00;0,00;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;3,00;6,00;1,00;1,00;4,00;6,00;1,00;1,00;4,00;5,00;1,00;0,50;0,00;0,50;3,00;1,00;0,50;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;4,00;4,00;1,00;1,00;3,00;4,00;1,00;1,00;3,00;4,00;1,00;0,50;0,50;0,50;3,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;4,00;5,00;1,00;1,00;3,00;5,00;1,00;1,00;3,00;4,00;1,00;0,00;0,50;0,50;4,00;1,00;0,50;1,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;3,00;3,00;1,00;1,00;3,00;3,00;1,00;1,00;3,00;5,00;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;4,00;3,00;1,00;1,00;4,00;3,00;1,00;1,00;4,00;6,00;0,50;0,50;0,50;1,00;4,00;1,00;0,50;1,00;1,00;0,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;8,00;4,00;1,00;0,50;3,00;4,00;1,00;0,50;3,00;5,00;0,50;0,00;0,50;0,50;3,00;1,00;0,00;2,00;1,00;0,50;1,00;1,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;4,00;5,00;1,00;1,00;3,00;5,00;1,00;1,00;3,00;6,00;0,50;0,50;1,00;1,00;4,00;0,50;0,50;1,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;5,00;5,00;0,50;1,00;5,00;5,00;0,50;1,00;5,00;4,00;1,00;0,50;0,50;1,00;4,00;0,50;0,00;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;3,00;4,00;1,00;1,00;5,00;4,00;1,00;1,00;5,00;7,00;1,00;0,50;0,50;0,50;5,00;1,00;0,00;1,00;1,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;4,00;5,00;1,00;1,00;6,00;5,00;1,00;1,00;6,00;7,00;1,00;0,50;0,50;1,00;6,00;0,50;0,50;0,50;1,00;0,50;1,00;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;4,00;8,00;1,00;2,00;4,00;8,00;1,00;2,00;4,00;8,00;1,00;1,00;0,50;0,50;6,00;0,50;0,00;0,50;1,00;0,50;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-04-04;3,00;10,00;1,00;1,00;10,00;10,00;1,00;1,00;10,00;12,00;1,00;1,00;0,50;1,00;7,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;4,00;9,00;1,00;1,00;10,00;9,00;1,00;1,00;10,00;12,00;1,00;0,50;0,50;0,50;8,00;1,00;0,00;0,50;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;5,00;10,00;1,00;2,00;11,00;10,00;1,00;2,00;11,00;15,00;1,00;1,00;0,50;1,00;9,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;4,00;8,00;1,00;1,00;9,00;8,00;1,00;1,00;9,00;17,00;1,00;0,50;0,50;0,50;9,00;0,50;0,50;1,00;1,00;0,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2021-05-02;4,00;10,00;0,50;2,00;11,00;10,00;0,50;2,00;11,00;18,00;1,00;0,50;0,50;1,00;10,00;0,50;0,00;1,00;1,00;0,50;0,50;2,00;1,00;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-05-09;7,00;13,00;1,00;2,00;13,00;13,00;1,00;2,00;13,00;24,00;1,00;0,50;1,00;1,00;10,00;1,00;0,50;0,50;1,00;0,50;1,00;2,00;1,00;0,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;7,00;15,00;1,00;2,00;16,00;15,00;1,00;2,00;16,00;25,00;1,00;0,50;1,00;1,00;16,00;1,00;0,50;0,50;1,00;0,50;1,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;7,00;23,00;1,00;2,00;18,00;23,00;1,00;2,00;18,00;33,00;1,00;1,00;1,00;1,00;15,00;0,50;0,00;1,00;1,00;0,50;1,00;2,00;3,00;0,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;8,00;90,00;2,00;3,00;20,00;90,00;2,00;3,00;20,00;38,00;1,00;1,00;1,00;1,00;24,00;1,00;0,50;1,00;1,00;0,50;1,00;2,00;3,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;9,00;30,00;1,00;5,00;27,00;30,00;1,00;5,00;27,00;40,00;2,00;1,00;1,00;1,00;27,00;1,00;0,50;0,00;1,00;0,50;1,00;2,00;2,00;0,00;0,00;0,50;0,50;2,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;9,00;25,00;1,00;4,00;29,00;25,00;1,00;4,00;29,00;54,00;2,00;1,00;2,00;1,00;32,00;1,00;0,50;1,00;1,00;0,50;1,00;3,00;2,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-06-20;10,00;35,00;2,00;5,00;28,00;35,00;2,00;5,00;28,00;53,00;1,00;1,00;1,00;2,00;41,00;2,00;1,00;0,50;1,00;0,50;2,00;3,00;2,00;0,00;0,50;0,00;0,50;3,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-06-27;11,00;30,00;1,00;5,00;36,00;30,00;1,00;5,00;36,00;52,00;2,00;1,00;1,00;2,00;43,00;1,00;0,50;1,00;1,00;1,00;1,00;3,00;2,00;0,00;0,50;0,00;0,00;2,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;13,00;30,00;1,00;7,00;35,00;30,00;1,00;7,00;35,00;55,00;2,00;1,00;1,00;2,00;47,00;1,00;0,50;2,00;1,00;1,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-07-11;11,00;27,00;1,00;3,00;34,00;27,00;1,00;3,00;34,00;44,00;1,00;0,50;0,50;2,00;53,00;2,00;0,50;1,00;1,00;0,50;3,00;4,00;2,00;0,00;0,50;0,00;0,00;3,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-07-18;12,00;25,00;1,00;3,00;37,00;25,00;1,00;3,00;37,00;44,00;2,00;1,00;1,00;1,00;58,00;2,00;1,00;1,00;1,00;0,50;3,00;3,00;2,00;0,00;0,00;0,50;0,50;2,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-07-25;22,00;21,00;1,00;2,00;30,00;21,00;1,00;2,00;30,00;44,00;1,00;1,00;1,00;2,00;43,00;1,00;0,50;1,00;3,00;1,00;3,00;4,00;3,00;0,00;0,00;0,00;0,50;3,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00
2021-08-01;17,00;25,00;1,00;3,00;30,00;25,00;1,00;3,00;30,00;48,00;2,00;1,00;1,00;3,00;43,00;2,00;0,50;1,00;2,00;0,50;3,00;4,00;3,00;0,50;0,00;0,00;0,00;3,00;0,50;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2021-08-08;14,00;30,00;2,00;3,00;30,00;30,00;2,00;3,00;30,00;58,00;2,00;1,00;1,00;1,00;46,00;3,00;0,50;1,00;2,00;1,00;3,00;5,00;5,00;0,50;0,00;0,00;1,00;4,00;0,50;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;16,00;26,00;1,00;3,00;28,00;26,00;1,00;3,00;28,00;52,00;2,00;1,00;1,00;2,00;41,00;1,00;0,50;1,00;1,00;1,00;2,00;4,00;4,00;0,00;0,00;0,50;0,00;2,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;22,00;23,00;1,00;2,00;18,00;23,00;1,00;2,00;18,00;40,00;1,00;1,00;1,00;1,00;29,00;1,00;0,50;1,00;1,00;1,00;2,00;3,00;5,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2021-08-29;10,00;17,00;2,00;1,00;17,00;17,00;2,00;1,00;17,00;29,00;1,00;2,00;1,00;0,50;18,00;0,50;0,50;1,00;1,00;1,00;3,00;2,00;3,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;12,00;15,00;1,00;2,00;11,00;15,00;1,00;2,00;11,00;22,00;1,00;0,50;0,50;0,50;13,00;1,00;0,50;1,00;1,00;1,00;2,00;2,00;1,00;0,00;0,50;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;8,00;14,00;1,00;1,00;9,00;14,00;1,00;1,00;9,00;17,00;1,00;0,50;1,00;0,50;13,00;1,00;0,50;0,50;1,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;9,00;14,00;1,00;1,00;6,00;14,00;1,00;1,00;6,00;15,00;1,00;1,00;1,00;1,00;10,00;1,00;0,50;0,50;0,50;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;8,00;12,00;1,00;1,00;8,00;12,00;1,00;1,00;8,00;13,00;0,50;0,50;1,00;0,50;7,00;1,00;0,50;0,50;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;10,00;9,00;1,00;1,00;6,00;9,00;1,00;1,00;6,00;11,00;1,00;1,00;0,50;1,00;6,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;10,00;7,00;1,00;1,00;5,00;7,00;1,00;1,00;5,00;10,00;1,00;0,50;1,00;1,00;3,00;1,00;0,50;0,50;1,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;0,50;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2021-10-17;10,00;5,00;1,00;1,00;3,00;5,00;1,00;1,00;3,00;6,00;1,00;1,00;1,00;0,50;3,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;9,00;5,00;1,00;1,00;2,00;5,00;1,00;1,00;2,00;5,00;1,00;0,50;1,00;0,50;3,00;0,50;0,00;1,00;1,00;0,50;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-10-31;7,00;4,00;1,00;1,00;2,00;4,00;1,00;1,00;2,00;5,00;2,00;1,00;1,00;1,00;3,00;1,00;0,00;2,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;8,00;4,00;1,00;1,00;2,00;4,00;1,00;1,00;2,00;4,00;0,50;0,50;1,00;0,50;3,00;0,50;0,50;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;9,00;4,00;1,00;1,00;2,00;4,00;1,00;1,00;2,00;4,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;1,00;2,00;0,00;0,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;7,00;3,00;1,00;1,00;2,00;3,00;1,00;1,00;2,00;3,00;1,00;0,50;1,00;1,00;3,00;0,50;0,00;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;6,00;4,00;0,50;1,00;3,00;4,00;0,50;1,00;3,00;4,00;0,50;0,50;0,00;0,50;3,00;0,50;0,00;0,00;0,50;1,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;8,00;3,00;1,00;0,50;2,00;3,00;1,00;0,50;2,00;5,00;1,00;1,00;0,50;0,50;3,00;0,50;0,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;6,00;4,00;1,00;0,50;3,00;4,00;1,00;0,50;3,00;5,00;1,00;0,50;1,00;0,50;2,00;1,00;0,50;0,50;0,50;0,50;1,00;0,50;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;5,00;3,00;1,00;0,50;2,00;3,00;1,00;0,50;2,00;4,00;0,50;0,50;1,00;0,50;4,00;1,00;0,50;0,50;0,50;1,00;1,00;0,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;9,00;8,00;0,50;1,00;3,00;8,00;0,50;1,00;3,00;5,00;1,00;0,50;1,00;0,50;3,00;1,00;0,50;1,00;0,50;0,50;1,00;1,00;2,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;7,00;8,00;1,00;2,00;6,00;8,00;1,00;2,00;6,00;9,00;1,00;1,00;0,50;1,00;5,00;0,50;0,50;1,00;1,00;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;7,00;9,00;1,00;2,00;6,00;9,00;1,00;2,00;6,00;13,00;1,00;0,50;1,00;1,00;5,00;1,00;0,50;0,50;0,50;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;7,00;10,00;1,00;1,00;8,00;10,00;1,00;1,00;8,00;14,00;2,00;1,00;1,00;0,50;6,00;1,00;0,50;0,50;0,50;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2022-01-23;8,00;12,00;2,00;2,00;9,00;12,00;2,00;2,00;9,00;15,00;1,00;1,00;1,00;1,00;10,00;1,00;0,50;1,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
