Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-08-02;32,00;0,00;131,20;80,00;6,40;3,00
2020-08-09;34,00;6,18;197,82;74,18;0,00;5,00
2020-08-16;68,00;6,18;98,91;89,64;9,27;20,00
2020-08-23;32,00;6,40;76,80;64,00;6,40;14,00
2020-08-30;25,00;6,25;93,75;90,63;6,25;10,00
2020-09-06;55,00;0,00;76,39;70,28;3,06;20,00
2020-09-13;43,00;6,14;52,21;95,21;9,21;12,00
2020-09-20;24,00;6,00;48,00;45,00;0,00;17,00
2020-09-27;28,00;15,56;59,11;108,89;3,11;10,00
2020-10-04;52,00;0,00;55,06;131,53;6,12;18,00
2020-10-11;51,00;6,38;47,81;114,75;12,75;8,00
2020-10-18;26,00;6,50;39,00;133,25;9,75;8,00
2020-10-25;59,00;9,32;55,89;93,16;6,21;2,00
2020-11-01;17,00;0,00;40,80;125,80;3,40;7,00
2020-11-08;28,00;6,22;40,44;130,67;3,11;18,00
2020-11-15;28,00;0,00;52,89;99,56;18,67;18,00
2020-11-22;40,00;9,23;49,23;64,62;21,54;15,00
2020-11-29;38,00;6,33;53,83;69,67;22,17;7,00
2020-12-06;40,00;0,00;67,69;61,54;18,46;5,00
2020-12-13;31,00;21,70;49,60;86,80;15,50;13,00
2020-12-20;39,00;3,25;58,50;130,00;16,25;12,00
2020-12-27;44,00;3,14;66,00;157,14;15,71;11,00
2021-01-03;59,00;6,21;86,95;102,47;21,74;17,00
2021-01-10;84,00;6,22;56,00;99,56;12,44;5,00
2021-01-17;69,00;6,27;78,41;94,09;31,36;15,00
2021-01-24;63,00;6,30;69,30;69,30;18,90;10,00
2021-01-31;83,00;9,58;79,81;105,35;28,73;15,00
2021-02-07;36,00;6,55;78,55;176,73;29,45;7,00
2021-02-14;13,00;6,50;52,00;87,75;42,25;5,00
2021-02-21;40,00;6,15;76,92;95,38;80,00;0,00
2021-02-28;31,00;12,40;52,70;83,70;31,00;18,00
2021-03-07;48,00;16,00;70,40;70,40;83,20;17,00
2021-03-14;36,00;3,00;51,00;102,00;24,00;12,00
2021-03-21;21,00;3,00;57,00;99,00;45,00;22,00
2021-03-28;20,00;6,67;50,00;110,00;16,67;14,00
2021-04-04;33,00;9,00;54,00;90,00;9,00;0,00
2021-04-11;33,00;6,00;45,00;54,00;12,00;7,00
2021-04-18;61,00;6,42;77,05;105,95;16,05;18,00
2021-04-25;31,00;3,10;52,70;62,00;6,20;5,00
2021-05-02;21,00;9,00;48,00;108,00;6,00;0,00
2021-05-09;45,00;0,00;83,57;189,64;16,07;13,00
2021-05-16;48,00;6,40;51,20;112,00;9,60;10,00
2021-05-23;46,00;3,07;67,47;85,87;12,27;16,00
2021-05-30;34,00;0,00;83,45;89,64;6,18;13,00
2021-06-06;42,00;6,46;48,46;106,62;6,46;13,00
2021-06-13;51,00;6,38;60,56;89,25;9,56;13,00
2021-06-20;39,00;0,00;48,00;78,00;12,00;8,00
2021-06-27;26,00;6,50;65,00;120,25;3,25;18,00
2021-07-04;47,00;9,40;56,40;112,80;12,53;19,00
2021-07-11;31,00;6,20;83,70;136,40;15,50;5,00
2021-07-18;41,00;3,15;78,85;141,92;25,23;12,00
2021-07-25;55,00;9,71;64,71;200,59;16,18;12,00
2021-08-01;61,00;0,00;109,16;199,05;19,26;6,00
2021-08-08;61,00;6,42;138,05;189,42;19,26;9,00
2021-08-15;60,00;0,00;75,79;132,63;18,95;19,00
2021-08-22;42,00;6,46;106,62;164,77;12,92;0,00
2021-08-29;40,00;9,23;86,15;153,85;30,77;0,00
2021-09-05;41,00;3,15;104,08;141,92;25,23;8,00
2021-09-12;43,00;3,07;110,57;153,57;18,43;8,00
2021-09-19;47,00;0,00;131,60;150,40;28,20;8,00
2021-09-26;43,00;0,00;147,43;162,79;21,50;17,00
2021-10-03;52,00;9,18;171,29;180,47;30,59;33,00
2021-10-10;75,00;6,25;153,13;196,88;34,38;23,00
2021-10-17;61,00;0,00;158,60;195,20;36,60;28,00
2021-10-24;51,00;12,75;194,44;156,19;31,88;25,00
2021-10-31;47,00;6,27;137,87;141,00;40,73;16,00
2021-11-07;56,00;9,33;143,11;140,00;21,78;14,00
2021-11-14;50,00;6,25;150,00;146,88;25,00;11,00
2021-11-21;46,00;6,13;92,00;122,67;36,80;8,00
2021-11-28;67,00;6,09;97,45;118,77;15,23;8,00
2021-12-05;50,00;6,25;100,00;96,88;28,13;8,00
2021-12-12;71,00;3,09;77,17;80,26;21,61;3,00
2021-12-19;33,00;0,00;138,00;153,00;27,00;6,00
2021-12-26;52,00;0,00;152,94;162,12;55,06;20,00
2022-01-02;74,00;9,25;191,17;194,25;37,00;18,00
2022-01-09;45,00;3,21;202,50;160,71;28,93;17,00
2022-01-16;49,00;3,06;159,25;150,06;30,63;14,00
2022-01-23;57,00;9,50;161,50;228,00;25,33;29,00
2022-01-30;78,00;0,00;255,84;237,12;40,56;33,00
2022-02-06;77,00;6,42;214,96;214,96;48,13;52,00
2022-02-13;64,00;6,10;179,81;179,81;36,57;16,00
2022-02-20;41,00;12,62;173,46;186,08;31,54;31,00
2022-02-27;37,00;3,08;181,92;117,17;37,00;14,00
2022-03-06;59,00;3,11;158,37;149,05;31,05;16,00
2022-03-13;59,00;3,11;164,58;164,58;18,63;20,00
2022-03-20;61,00;12,84;166,95;202,26;22,47;11,00
2022-03-27;40,00;9,23;156,92;160,00;27,69;27,00
2022-04-03;32,00;9,60;166,40;185,60;22,40;33,00
2022-04-10;65,00;6,19;201,19;198,10;34,05;19,00
2022-04-17;72,00;3,13;212,87;169,04;31,30;23,00
2022-04-24;59,00;18,63;167,68;195,63;21,74;11,00
2022-05-01;87,00;9,32;167,79;158,46;27,96;17,00
2022-05-08;54,00;3,18;120,71;142,94;25,41;16,00
2022-05-15;56,00;6,22;99,56;140,00;6,22;22,00
2022-05-22;64,00;16,00;124,80;134,40;6,40;21,00
2022-05-29;43,00;9,21;122,86;129,00;15,36;22,00
2022-06-05;44,00;6,29;138,29;144,57;18,86;18,00
2022-06-12;67,00;3,19;137,19;191,43;28,71;29,00
2022-06-19;37,00;0,00;141,83;129,50;18,50;18,00
2022-06-26;80,00;6,15;113,85;104,62;49,23;18,00
2022-07-03;68,00;3,09;126,73;120,55;52,55;19,00
2022-07-10;59,00;9,32;173,89;161,47;40,37;16,00
