Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-09-27;11,00;0,00;12,00;3,14;9,43;66,00;18,33;5,50;22,00;66,00;5,50;7,00;5,00;1,00;4,00;11,00;0,00;4,13;5,50;0,00;3,67;0,00;3,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;20,00;0,00;14,00;5,00;13,33;53,33;16,67;10,00;20,00;80,00;5,00;13,00;11,00;1,00;4,00;11,43;1,43;4,29;5,71;0,00;8,00;0,00;3,00;1,00;0,00;3,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;9,00;0,00;10,00;9,00;12,00;51,00;15,00;4,50;27,00;54,00;4,50;4,00;13,00;0,00;1,00;3,00;0,00;3,00;0,00;0,00;9,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;10,00;0,00;12,00;1,67;11,67;43,33;10,00;10,00;10,00;50,00;0,00;4,00;7,00;0,00;4,00;4,29;2,86;1,43;2,86;0,00;3,33;0,00;0,00;1,00;1,00;1,00;1,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;36,00;0,00;11,00;1,57;9,39;22,91;16,36;4,50;18,00;27,00;4,50;4,00;3,00;1,00;1,00;5,76;1,44;4,32;5,76;0,00;4,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;9,00;0,00;13,00;1,50;9,00;33,00;9,00;9,00;9,00;18,00;0,00;4,00;7,00;1,00;1,00;7,71;0,00;3,86;5,14;0,00;4,50;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;11,00;0,00;12,00;0,00;9,43;47,67;3,67;5,50;11,00;22,00;5,50;0,00;4,00;1,00;1,00;11,00;2,75;2,75;5,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;13,00;0,00;10,00;0,00;8,13;39,00;9,75;6,50;39,00;26,00;6,50;8,00;6,00;0,00;1,00;8,67;1,44;7,22;1,44;0,00;2,17;0,00;3,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;8,00;0,00;22,00;1,60;8,00;56,00;4,00;4,00;16,00;16,00;4,00;8,00;1,00;1,00;1,00;2,67;1,33;5,33;5,33;0,00;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;4,00;0,00;16,00;1,33;5,33;72,00;8,00;4,00;16,00;24,00;4,00;6,00;4,00;1,00;0,00;4,00;2,67;2,67;2,67;0,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;11,00;0,00;6,00;3,14;7,86;47,67;3,67;5,50;11,00;33,00;5,50;1,00;3,00;1,00;1,00;12,38;2,75;6,88;2,75;0,00;7,33;0,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;8,00;0,00;17,00;1,60;11,20;48,00;16,00;0,00;8,00;16,00;4,00;1,00;6,00;3,00;0,00;6,67;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-20;15,00;0,00;12,00;4,50;12,00;57,00;9,00;7,50;7,50;15,00;3,75;3,00;5,00;0,00;2,00;6,82;2,73;1,36;2,73;0,00;7,50;1,88;3,00;0,00;0,00;2,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00
2020-12-27;11,00;0,00;10,00;3,14;23,57;77,00;3,67;0,00;22,00;22,00;5,50;3,00;3,00;0,00;1,00;7,86;0,00;4,71;4,71;0,00;1,83;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;7,00;0,00;8,00;7,00;59,50;45,50;10,50;3,50;7,00;14,00;3,50;3,00;4,00;4,00;1,00;5,60;2,80;4,20;4,20;0,00;0,00;1,75;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;10,00;0,00;7,00;0,00;36,67;40,00;6,67;5,00;20,00;30,00;20,00;3,00;3,00;3,00;3,00;8,57;1,43;1,43;4,29;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;6,00;0,00;21,00;6,00;43,50;36,00;6,00;6,00;18,00;12,00;0,00;7,00;7,00;8,00;0,00;18,00;3,00;4,50;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;8,00;0,00;15,00;12,80;40,00;52,00;16,00;4,00;16,00;16,00;0,00;7,00;8,00;1,00;1,00;8,00;1,33;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;14,00;0,00;14,00;0,00;28,00;63,00;3,50;3,50;14,00;7,00;0,00;7,00;3,00;1,00;4,00;9,80;5,60;8,40;1,40;0,00;1,75;0,00;4,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;7,00;0,00;11,00;1,75;28,00;66,50;7,00;3,50;14,00;21,00;3,50;7,00;7,00;0,00;6,00;23,80;1,40;5,60;4,20;0,00;1,75;0,00;1,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;9,00;0,00;18,00;1,80;14,40;33,00;6,00;9,00;18,00;18,00;4,50;39,00;3,00;0,00;1,00;15,00;1,50;6,00;4,50;0,00;2,25;0,00;1,00;1,00;1,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;10,00;0,00;11,00;5,00;18,33;70,00;6,67;0,00;40,00;20,00;10,00;10,00;6,00;3,00;1,00;7,14;0,00;5,71;2,86;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-28;13,00;0,00;4,00;3,25;22,75;68,25;3,25;6,50;52,00;39,00;6,50;11,00;4,00;4,00;0,00;11,56;1,44;2,89;2,89;0,00;2,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;19,00;0,00;17,00;1,58;15,83;53,83;6,33;4,75;28,50;19,00;4,75;3,00;4,00;0,00;1,00;8,77;7,31;7,31;1,46;0,00;0,00;1,90;3,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;18,00;0,00;16,00;8,18;22,91;75,60;7,20;4,50;27,00;27,00;9,00;7,00;7,00;1,00;0,00;13,50;1,50;3,00;4,50;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;20,00;0,00;12,00;0,00;16,67;83,33;6,67;10,00;20,00;30,00;0,00;6,00;9,00;0,00;3,00;4,29;0,00;5,71;4,29;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;8,00;0,00;23,00;0,00;28,80;80,00;16,00;8,00;32,00;24,00;0,00;5,00;6,00;3,00;3,00;12,00;1,33;2,67;4,00;0,00;0,00;0,00;3,00;3,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;7,00;0,00;11,00;1,40;35,00;80,50;14,00;7,00;21,00;14,00;3,50;1,00;7,00;1,00;0,00;5,60;1,40;5,60;0,00;0,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;11,00;0,00;11,00;3,14;39,29;80,67;11,00;11,00;44,00;33,00;5,50;9,00;13,00;1,00;1,00;5,50;2,75;8,25;2,75;0,00;1,83;0,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;12,00;0,00;6,00;1,71;24,00;96,00;12,00;12,00;24,00;24,00;6,00;3,00;4,00;4,00;1,00;9,00;3,00;12,00;3,00;0,00;2,00;0,00;3,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;15,00;0,00;12,00;3,00;19,50;75,00;18,75;7,50;22,50;22,50;3,75;11,00;10,00;4,00;7,00;6,82;1,36;5,45;1,36;0,00;3,75;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;19,00;1,00;10,00;1,58;28,50;72,83;12,67;4,75;47,50;47,50;4,75;6,00;7,00;4,00;1,00;11,69;4,38;10,23;7,31;0,00;0,00;3,80;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;16,00;0,00;10,00;3,20;41,60;83,20;25,60;8,00;48,00;24,00;4,00;9,00;7,00;8,00;4,00;17,45;2,91;14,55;4,36;0,00;2,00;0,00;3,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;19,00;0,00;13,00;4,75;34,83;110,83;28,50;4,75;38,00;28,50;4,75;1,00;6,00;6,00;0,00;17,54;5,85;19,00;5,85;0,00;3,80;1,90;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;31,00;0,00;9,00;1,55;44,95;120,56;20,67;10,33;82,67;51,67;10,33;6,00;13,00;9,00;3,00;23,95;1,41;18,32;1,41;0,00;3,88;0,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;29,00;1,00;13,00;4,58;36,63;135,33;35,44;19,33;116,00;48,33;4,83;7,00;12,00;7,00;3,00;24,86;4,14;20,71;2,76;0,00;0,00;1,81;6,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;42,00;0,00;16,00;3,11;48,22;154,00;63,00;8,40;100,80;67,20;4,20;3,00;9,00;4,00;6,00;10,14;5,79;15,93;13,03;0,00;0,00;3,82;6,00;3,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-13;35,00;1,00;27,00;6,09;74,57;227,50;38,50;8,75;96,25;87,50;8,75;7,00;12,00;10,00;3,00;11,20;7,00;25,20;8,40;1,94;1,94;0,00;6,00;0,00;0,00;0,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;33,00;0,00;35,00;1,57;77,00;188,10;33,00;8,25;123,75;115,50;8,25;20,00;12,00;12,00;0,00;18,65;10,04;25,83;7,17;0,00;1,83;0,00;3,00;2,00;3,00;2,00;2,00;5,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-06-27;40,00;1,00;18,00;3,20;100,80;190,00;40,00;20,00;170,00;120,00;10,00;15,00;12,00;12,00;5,00;38,57;7,14;27,14;8,57;0,00;3,64;1,82;6,00;0,00;1,00;1,00;3,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-04;53,00;0,00;32,00;3,12;79,50;192,13;29,81;8,83;141,33;132,50;8,83;6,00;8,00;12,00;0,00;34,38;14,32;18,62;7,16;0,00;3,79;0,00;5,00;3,00;5,00;0,00;3,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;2,00
2021-07-11;43,00;0,00;17,00;19,11;82,81;254,69;43,00;8,60;163,40;137,60;17,20;13,00;11,00;18,00;12,00;35,83;27,23;30,10;10,03;1,95;7,82;3,91;6,00;5,00;6,00;0,00;0,00;2,00;8,00;0,00;2,00;2,00;0,00;0,00;0,00
2021-07-18;36,00;0,00;22,00;9,39;114,26;252,00;29,45;18,00;171,00;144,00;18,00;10,00;19,00;18,00;3,00;33,12;8,64;36,00;15,84;0,00;10,80;0,00;10,00;2,00;2,00;2,00;2,00;3,00;14,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-07-25;45,00;0,00;18,00;3,10;90,00;263,08;34,62;27,00;180,00;126,00;9,00;13,00;9,00;9,00;8,00;47,81;12,66;28,13;4,22;1,88;15,00;1,88;9,00;2,00;3,00;2,00;3,00;5,00;11,00;2,00;0,00;3,00;0,00;0,00;0,00
2021-08-01;41,00;0,00;12,00;1,58;129,31;252,83;41,00;32,80;114,80;114,80;8,20;14,00;23,00;18,00;5,00;32,52;2,83;45,24;14,14;0,00;11,18;1,86;11,00;2,00;0,00;5,00;6,00;2,00;5,00;2,00;2,00;0,00;0,00;2,00;0,00
2021-08-08;51,00;0,00;32,00;9,56;105,19;272,00;54,40;17,00;119,00;161,50;25,50;26,00;29,00;18,00;10,00;46,75;8,50;34,00;14,17;3,92;7,85;7,85;5,00;2,00;5,00;3,00;5,00;0,00;10,00;0,00;2,00;2,00;2,00;2,00;0,00
2021-08-15;45,00;0,00;30,00;4,66;102,41;231,92;45,00;36,00;144,00;180,00;9,00;13,00;27,00;14,00;6,00;40,65;13,06;50,81;11,61;1,88;7,50;0,00;3,00;2,00;0,00;2,00;5,00;3,00;6,00;2,00;0,00;3,00;0,00;0,00;0,00
2021-08-22;43,00;0,00;23,00;6,37;68,48;221,62;36,38;8,60;120,40;163,40;8,60;7,00;15,00;8,00;5,00;28,67;10,03;21,50;5,73;0,00;7,82;3,91;15,00;0,00;2,00;2,00;3,00;2,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00
2021-08-29;39,00;0,00;13,00;6,24;67,08;191,45;35,45;19,50;117,00;126,75;9,75;13,00;8,00;16,00;2,00;24,56;14,44;14,44;4,33;0,00;19,50;1,95;3,00;2,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-09-05;37,00;0,00;13,00;6,17;77,08;154,73;40,36;9,25;101,75;120,25;9,25;10,00;13,00;16,00;3,00;22,77;11,38;21,35;2,85;1,85;14,80;0,00;8,00;2,00;2,00;0,00;5,00;3,00;5,00;2,00;0,00;2,00;2,00;0,00;0,00
2021-09-12;36,00;0,00;18,00;3,13;76,70;127,64;29,45;9,00;63,00;99,00;9,00;8,00;19,00;6,00;0,00;40,15;9,69;11,08;9,69;0,00;10,80;0,00;3,00;2,00;2,00;0,00;2,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00
2021-09-19;32,00;0,00;30,00;1,60;59,20;131,56;28,44;8,00;48,00;80,00;8,00;10,00;9,00;9,00;5,00;25,04;4,17;19,48;13,91;0,00;17,78;1,78;6,00;2,00;0,00;2,00;2,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;21,00;0,00;18,00;6,00;46,50;175,00;28,00;10,50;42,00;168,00;5,25;5,00;6,00;10,00;3,00;15,40;1,40;28,00;8,40;1,75;10,50;3,50;2,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;28,00;0,00;28,00;1,56;38,89;87,50;35,00;9,33;46,67;102,67;4,67;8,00;7,00;8,00;2,00;8,40;1,40;18,20;4,20;0,00;12,00;0,00;3,00;0,00;0,00;2,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;28,00;0,00;27,00;9,33;42,00;108,50;31,50;9,33;28,00;130,67;9,33;11,00;7,00;3,00;3,00;8,40;5,60;14,00;7,00;0,00;24,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-10-17;25,00;0,00;43,00;3,13;23,44;78,57;21,43;4,17;33,33;100,00;8,33;3,00;6,00;5,00;3,00;11,76;4,41;16,18;2,94;0,00;25,00;3,57;2,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;28,00;2,00;30,00;6,22;24,89;45,50;31,50;9,33;18,67;84,00;0,00;7,00;10,00;5,00;6,00;14,00;2,80;9,80;4,20;0,00;36,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-10-31;28,00;0,00;44,00;6,22;21,78;63,00;31,50;0,00;28,00;84,00;4,67;7,00;5,00;7,00;0,00;19,16;0,00;8,84;2,95;2,00;44,00;0,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;24,00;0,00;40,00;17,60;14,40;65,14;24,00;0,00;24,00;72,00;8,00;7,00;3,00;3,00;2,00;15,53;5,65;5,65;0,00;0,00;60,00;0,00;2,00;2,00;2,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-11-14;28,00;0,00;31,00;1,56;9,33;35,00;31,50;9,33;28,00;84,00;0,00;7,00;2,00;5,00;2,00;7,00;2,80;8,40;4,20;2,00;104,00;0,00;2,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;30,00;0,00;45,00;1,58;12,63;40,00;16,67;5,00;20,00;80,00;5,00;3,00;8,00;9,00;2,00;8,57;11,43;7,14;0,00;0,00;127,50;3,75;2,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;32,00;0,00;34,00;4,80;14,40;49,78;17,78;4,00;16,00;144,00;4,00;2,00;5,00;5,00;3,00;5,82;0,00;7,27;7,27;0,00;208,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;24,00;0,00;11,00;3,20;12,80;27,43;17,14;0,00;16,00;48,00;4,00;7,00;11,00;4,00;5,00;15,53;8,47;12,71;1,41;0,00;400,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-12-12;22,00;0,00;7,00;1,57;7,86;44,00;9,43;0,00;55,00;55,00;5,50;4,00;4,00;0,00;2,00;6,88;0,00;5,50;4,13;0,00;139,33;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;21,00;0,00;6,00;6,46;22,62;56,00;17,50;10,50;31,50;52,50;5,25;4,00;4,00;2,00;2,00;9,80;5,60;4,20;4,20;0,00;77,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;32,00;0,00;6,00;1,60;24,00;78,22;10,67;4,00;24,00;88,00;0,00;4,00;8,00;2,00;4,00;4,36;4,36;17,45;0,00;0,00;116,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;27,00;0,00;8,00;3,18;14,29;91,13;23,63;4,50;36,00;72,00;0,00;3,00;7,00;7,00;2,00;21,32;2,84;7,11;2,84;0,00;65,57;1,93;3,00;0,00;0,00;3,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;27,00;0,00;18,00;9,53;28,59;84,38;6,75;4,50;45,00;72,00;4,50;0,00;8,00;5,00;0,00;18,47;1,42;14,21;1,42;0,00;7,71;1,93;3,00;0,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;24,00;0,00;11,00;6,40;36,80;92,57;10,29;8,00;40,00;96,00;8,00;5,00;8,00;6,00;0,00;12,00;4,50;18,00;6,00;0,00;8,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-23;33,00;1,00;7,00;1,57;34,57;102,30;16,50;8,25;49,50;57,75;4,13;3,00;7,00;6,00;1,00;25,83;2,87;22,96;2,87;1,83;3,67;0,00;3,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-01-30;38,00;0,00;19,00;1,58;33,25;117,45;17,27;9,50;57,00;57,00;4,75;8,00;6,00;10,00;6,00;23,93;7,04;22,52;4,22;0,00;0,00;0,00;3,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;37,00;0,00;23,00;7,71;47,79;104,27;37,00;9,25;55,50;64,75;4,63;15,00;6,00;7,00;3,00;32,73;7,12;22,77;5,69;3,70;1,85;1,85;4,00;3,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2022-02-13;38,00;0,00;29,00;1,58;50,67;127,82;31,09;9,50;57,00;85,50;9,50;6,00;5,00;9,00;1,00;26,31;13,15;26,31;8,77;0,00;3,80;1,90;5,00;0,00;3,00;0,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-02-20;37,00;0,00;26,00;3,08;35,46;124,45;33,64;4,63;64,75;64,75;4,63;8,00;8,00;1,00;3,00;15,65;4,27;27,04;2,85;0,00;7,40;3,70;4,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-02-27;38,00;0,00;28,00;6,33;93,42;124,36;34,55;4,75;66,50;95,00;4,75;11,00;7,00;6,00;0,00;29,23;5,85;14,62;5,85;0,00;7,60;3,80;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-06;37,00;0,00;42,00;6,17;75,54;104,27;30,27;9,25;64,75;55,50;9,25;8,00;16,00;7,00;2,00;24,19;9,96;21,35;12,81;1,85;1,85;3,70;6,00;2,00;1,00;0,00;1,00;1,00;2,00;0,00;1,00;2,00;0,00;0,00;0,00
2022-03-13;52,00;0,00;48,00;4,73;94,55;97,07;52,00;8,67;43,33;69,33;4,33;9,00;9,00;12,00;2,00;30,92;7,03;14,05;2,81;1,86;3,71;0,00;7,00;0,00;2,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-03-20;52,00;0,00;70,00;11,03;66,18;124,80;45,07;8,67;52,00;95,33;4,33;8,00;8,00;7,00;3,00;33,22;13,00;11,56;0,00;1,86;3,71;0,00;3,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2022-03-27;60,00;0,00;64,00;9,47;58,42;156,67;50,00;8,57;68,57;77,14;8,57;7,00;6,00;4,00;3,00;27,14;8,57;20,00;4,29;0,00;7,50;0,00;7,00;0,00;0,00;0,00;0,00;3,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00
2022-04-03;50,00;1,00;74,00;14,06;70,31;136,67;50,00;16,67;58,33;116,67;8,33;10,00;7,00;9,00;2,00;31,43;8,57;27,14;12,86;0,00;7,69;0,00;9,00;1,00;1,00;2,00;0,00;0,00;5,00;0,00;1,00;2,00;0,00;1,00;0,00
2022-04-10;73,00;0,00;72,00;9,52;65,07;162,59;59,73;9,13;73,00;237,25;9,13;7,00;14,00;19,00;6,00;44,37;7,16;34,35;12,88;0,00;11,53;1,92;12,00;0,00;1,00;2,00;2,00;4,00;10,00;0,00;1,00;0,00;1,00;0,00;0,00
2022-04-17;43,00;0,00;86,00;11,15;98,74;165,38;49,62;8,60;94,60;120,40;4,30;4,00;8,00;11,00;1,00;31,53;7,17;34,40;5,73;0,00;7,82;0,00;6,00;2,00;2,00;2,00;3,00;0,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00
2022-04-24;59,00;0,00;70,00;6,21;90,05;208,24;59,00;8,43;67,43;75,86;4,21;7,00;8,00;9,00;1,00;37,41;5,76;35,98;14,39;0,00;7,38;1,84;4,00;4,00;2,00;1,00;1,00;1,00;4,00;1,00;2,00;0,00;0,00;0,00;0,00
2022-05-01;45,00;0,00;60,00;8,04;107,68;207,69;58,85;9,00;81,00;72,00;9,00;10,00;13,00;10,00;1,00;31,94;14,52;36,29;5,81;1,88;1,88;1,88;8,00;1,00;3,00;2,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-08;62,00;0,00;72,00;4,65;102,30;210,11;44,78;17,71;106,29;97,43;4,43;10,00;16,00;5,00;3,00;45,09;18,32;39,45;4,23;0,00;3,88;1,94;12,00;1,00;0,00;0,00;2,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-05-15;66,00;1,00;64,00;4,71;91,14;201,47;62,53;18,86;103,71;84,86;4,71;9,00;20,00;12,00;4,00;48,78;30,13;38,74;7,17;0,00;3,67;3,67;12,00;1,00;0,00;2,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2022-05-22;66,00;0,00;58,00;7,86;143,00;211,89;41,68;18,86;113,14;113,14;9,43;10,00;19,00;7,00;5,00;47,35;24,39;45,91;12,91;0,00;7,76;1,94;27,00;1,00;0,00;1,00;2,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2022-05-29;81,00;0,00;83,00;6,23;118,38;216,00;54,00;18,00;126,00;99,00;9,00;14,00;20,00;7,00;6,00;61,11;19,89;36,95;12,79;0,00;7,36;1,84;13,00;5,00;1,00;0,00;5,00;2,00;5,00;0,00;1,00;2,00;0,00;0,00;0,00
2022-06-05;79,00;0,00;75,00;9,48;143,78;295,39;54,96;26,33;131,67;114,11;8,78;16,00;17,00;18,00;6,00;53,61;15,52;29,63;11,29;0,00;3,76;3,76;11,00;0,00;4,00;0,00;5,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-06-12;58,00;0,00;65,00;6,27;112,86;279,76;58,00;19,33;145,00;135,33;9,67;16,00;15,00;14,00;3,00;59,45;15,95;55,10;7,25;0,00;7,73;0,00;5,00;5,00;4,00;1,00;4,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00
2022-06-19;85,00;0,00;69,00;14,17;118,06;214,20;64,60;18,89;188,89;151,11;18,89;13,00;17,00;10,00;8,00;42,50;18,42;45,33;9,92;1,85;11,09;1,85;16,00;3,00;1,00;1,00;6,00;8,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00
2022-06-26;87,00;0,00;56,00;7,91;137,62;227,54;56,88;26,10;139,20;147,90;8,70;11,00;16,00;12,00;9,00;41,36;25,67;57,05;14,26;0,00;11,35;1,89;20,00;1,00;1,00;1,00;4,00;0,00;8,00;5,00;0,00;0,00;0,00;0,00;0,00
