Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-08;18,00;12,38;3,38;13,50;0,00;2,25;4,00;4,00;4,00;10,00;3,00;4,00;3,00;0,50;2,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;0,50;0,00
2020-11-15;39,00;14,49;3,34;13,00;0,00;2,17;5,00;4,00;3,00;10,00;4,00;4,00;3,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-22;19,00;13,41;3,35;10,56;1,06;2,11;5,00;4,00;4,00;7,00;4,00;4,00;3,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50;1,00;0,00;0,50;0,00;0,00
2020-11-29;16,00;14,86;3,43;11,43;1,14;4,57;8,00;4,00;5,00;10,00;5,00;5,00;5,00;1,00;0,50;3,00;1,00;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-12-06;20,00;15,56;2,22;17,78;1,11;4,44;6,00;3,00;3,00;12,00;4,00;7,00;4,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;2,00;1,00;1,00;0,50;0,50;0,50;0,00;0,50
2020-12-13;23,00;14,95;3,45;10,45;1,05;4,18;5,00;4,00;3,00;8,00;2,00;6,00;4,00;1,00;1,00;5,00;1,00;3,00;1,00;2,00;2,00;1,00;1,00;2,00;0,50;1,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00
2020-12-20;30,00;15,00;3,46;10,71;1,07;2,14;6,00;3,00;4,00;8,00;3,00;4,00;5,00;1,00;1,00;5,00;1,00;3,00;1,00;2,00;2,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50;0,50;0,50
2020-12-27;18,00;14,63;2,25;15,75;0,00;2,25;7,00;4,00;3,00;8,00;3,00;5,00;20,00;0,50;1,00;5,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;0,50;0,00;0,50;0,50;0,50
2021-01-03;19,00;15,65;4,47;14,78;1,06;4,22;6,00;4,00;4,00;9,00;3,00;6,00;5,00;1,00;1,00;5,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00
2021-01-10;16,00;16,00;2,13;12,00;1,00;4,00;5,00;4,00;4,00;9,00;3,00;4,00;4,00;0,50;2,00;5,00;1,00;4,00;2,00;2,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2021-01-17;14,00;14,00;2,15;12,00;1,00;2,00;5,00;4,00;4,00;11,00;3,00;4,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;1,00;4,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2021-01-24;13,00;14,18;3,55;13,00;1,08;2,17;4,00;4,00;4,00;10,00;3,00;5,00;4,00;0,50;1,00;5,00;0,50;2,00;1,00;1,00;2,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50;0,50;0,00;1,00;0,00;0,50
2021-01-31;14,00;14,00;3,50;16,33;1,17;2,33;4,00;4,00;4,00;12,00;3,23;4,31;3,23;1,08;1,08;4,31;1,08;2,15;1,08;1,08;3,23;0,54;1,08;1,08;0,54;2,15;0,54;0,54;0,54;0,54;0,54;0,54;0,00
2021-02-07;14,00;12,92;2,15;14,00;0,00;2,00;6,00;4,00;3,00;13,00;4,00;6,00;5,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;3,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2021-02-14;16,00;26,29;2,29;18,29;1,14;2,29;5,00;5,00;4,00;13,00;5,33;6,40;4,27;0,53;1,07;4,27;0,53;2,13;1,07;2,13;3,20;0,53;0,53;1,07;0,53;1,07;0,53;0,53;0,53;0,00;1,07;0,53;0,00
2021-02-21;14,00;17,50;3,50;18,67;1,17;2,33;4,00;5,00;5,00;13,00;4,00;6,00;5,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
2021-02-28;15,00;15,00;2,31;15,00;1,07;2,14;4,00;3,00;3,00;11,00;3,00;6,00;3,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
2021-03-07;15,00;25,38;3,46;15,00;1,07;4,29;5,00;5,00;3,00;12,00;2,00;5,00;4,00;1,00;1,00;3,00;1,00;3,00;2,00;2,00;2,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,50
2021-03-14;13,00;15,36;3,55;15,17;1,08;2,17;5,42;4,33;3,25;14,08;3,00;5,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;3,00;0,50;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;1,00;0,50;0,50
2021-03-21;13,00;15,36;1,18;15,17;1,08;2,17;4,00;4,00;4,00;13,00;3,00;6,00;3,00;0,50;1,00;3,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,00
2021-03-28;13,00;13,00;3,25;10,83;0,00;2,17;3,00;4,00;2,00;14,00;3,00;6,00;4,00;0,50;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
2021-04-04;15,00;13,93;2,14;12,86;1,07;2,14;5,00;4,00;3,00;12,00;3,00;4,00;3,00;1,00;1,00;3,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2021-04-11;16,00;16,00;3,43;13,71;1,14;2,29;4,00;5,00;4,00;12,00;2,00;4,00;3,00;1,00;2,00;3,00;1,00;3,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,00;1,00;0,00;0,50
2021-04-18;16,00;13,71;2,29;13,71;1,14;4,57;4,27;4,27;4,27;10,67;2,00;6,00;5,00;0,50;2,00;3,00;1,00;3,00;1,00;2,00;3,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;0,50;0,00;0,50
2021-04-25;13,00;18,91;2,36;15,17;1,08;4,33;5,00;3,00;3,00;12,00;3,25;6,50;4,33;1,08;2,17;4,33;0,54;2,17;1,08;2,17;2,17;1,08;1,08;1,08;0,54;1,08;0,54;0,54;0,54;0,54;1,08;0,54;0,54
2021-05-02;15,00;18,46;3,46;15,00;1,07;6,43;6,00;4,00;4,00;10,00;3,00;6,00;5,00;1,00;2,00;5,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2021-05-09;16,00;18,29;2,29;164,57;1,14;6,86;4,00;5,00;3,00;11,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;3,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2021-05-16;17,00;17,00;4,25;46,75;1,06;6,38;5,00;4,00;6,00;9,00;4,00;7,00;5,00;1,00;3,00;3,00;2,00;3,00;1,00;2,00;4,00;1,00;1,00;3,00;1,00;2,00;2,00;1,00;1,00;0,50;2,00;0,50;0,00
2021-05-23;17,00;22,67;4,53;21,25;1,06;6,38;6,00;5,00;6,00;9,00;4,00;9,00;6,00;1,00;2,00;5,00;1,00;2,00;1,00;2,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50
2021-05-30;19,00;22,35;4,47;23,22;1,06;8,44;7,00;6,00;6,00;11,00;4,00;8,00;7,00;1,00;4,00;5,00;2,00;3,00;1,00;4,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2021-06-06;14,00;25,67;3,50;25,67;1,17;11,67;7,00;5,00;6,00;12,00;5,00;10,00;5,00;1,00;3,00;6,00;2,00;4,00;2,00;2,00;5,00;1,00;2,00;2,00;0,50;1,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2021-06-13;18,00;27,00;5,63;24,75;1,13;11,25;7,00;6,00;7,00;11,00;9,00;11,00;6,00;1,00;3,00;6,00;2,00;4,00;3,00;3,00;4,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50
2021-06-20;19,00;30,18;7,82;23,22;1,06;8,44;7,00;7,00;8,00;14,00;10,56;12,67;6,33;1,06;3,17;6,33;1,06;3,17;3,17;4,22;3,17;2,11;3,17;1,06;1,06;2,11;2,11;1,06;1,06;0,53;1,06;0,53;0,53
2021-06-27;24,00;30,86;6,86;28,36;1,09;8,73;8,00;6,00;7,00;12,00;12,52;14,61;8,35;1,04;4,17;7,30;1,04;3,13;3,13;4,17;5,22;3,13;3,13;1,04;1,04;3,13;2,09;1,04;1,04;0,52;1,04;0,52;0,52
2021-07-04;22,00;28,60;6,60;26,40;1,10;8,80;7,00;6,00;8,00;11,00;6,29;11,52;9,43;1,05;4,19;8,38;2,10;3,14;3,14;3,14;4,19;1,05;2,10;2,10;1,05;3,14;2,10;1,05;1,05;0,52;1,05;0,52;0,52
2021-07-11;20,00;30,59;8,24;28,89;1,11;8,89;8,42;8,42;8,42;11,58;6,00;13,00;7,00;1,00;4,00;11,00;2,00;4,00;2,00;3,00;3,00;2,00;4,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2021-07-18;21,00;30,95;7,74;27,30;1,05;10,50;9,00;8,00;8,00;13,00;6,00;13,00;10,00;1,00;5,00;11,00;1,00;4,00;4,00;3,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2021-07-25;20,00;35,56;6,67;26,00;1,00;10,00;9,00;9,00;9,00;13,00;7,00;16,00;9,00;2,00;4,00;11,00;2,00;4,00;3,00;3,00;5,00;2,00;3,00;3,00;1,00;3,00;2,00;2,00;2,00;0,50;1,00;0,50;0,50
2021-08-01;23,00;38,33;9,86;33,45;1,05;10,45;10,00;7,00;9,00;15,00;7,00;16,00;9,00;1,00;5,00;9,00;2,00;5,00;3,00;4,00;5,00;2,00;5,00;3,00;1,00;3,00;3,00;2,00;2,00;1,00;1,00;0,50;0,50
2021-08-08;28,00;63,84;10,08;32,31;1,08;12,92;10,00;9,00;12,00;13,00;9,00;17,00;10,00;2,00;4,00;11,00;3,00;5,00;4,00;4,00;4,00;2,00;6,00;3,00;1,00;2,00;3,00;2,00;3,00;0,50;1,00;0,50;0,50
2021-08-15;25,00;51,14;11,36;35,42;1,04;12,50;12,00;10,00;10,00;17,00;11,00;16,00;12,00;2,00;4,00;11,00;3,00;4,00;4,00;4,00;5,00;2,00;5,00;2,00;1,00;3,00;4,00;2,00;2,00;1,00;1,00;0,50;0,50
2021-08-22;30,00;46,67;10,00;36,43;1,07;12,86;11,00;9,00;12,00;16,00;13,00;22,00;14,00;3,00;4,00;12,00;2,00;5,00;3,00;4,00;6,00;3,00;4,00;2,00;1,00;3,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50
2021-08-29;33,00;53,48;11,38;35,20;1,10;13,20;14,00;9,00;13,00;15,00;10,31;19,59;15,47;2,06;4,13;12,38;2,06;5,16;3,09;4,13;6,19;2,06;4,13;2,06;1,03;3,09;2,06;1,03;1,03;1,03;1,03;0,52;0,52
2021-09-05;33,00;45,52;13,66;37,40;1,10;11,00;15,00;11,00;13,00;14,00;11,34;19,59;16,50;2,06;4,13;13,41;2,06;6,19;3,09;4,13;5,16;2,06;5,16;3,09;1,03;3,09;2,06;2,06;1,03;0,52;1,03;0,52;0,52
2021-09-12;35,00;54,19;12,42;43,75;1,09;15,31;17,00;14,00;15,00;17,00;15,44;19,56;15,44;3,09;4,12;13,38;2,06;5,15;2,06;5,15;5,15;3,09;4,12;2,06;1,03;3,09;3,09;1,03;1,03;1,03;1,03;0,51;0,00
2021-09-19;35,00;53,06;13,55;39,38;1,09;13,13;15,00;14,00;14,00;14,00;12,00;16,00;15,00;2,00;3,00;13,00;2,00;5,00;3,00;5,00;5,00;2,00;4,00;2,00;1,00;3,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2021-09-26;38,00;61,47;14,53;38,00;1,06;12,67;15,00;16,00;13,00;18,00;16,43;18,49;18,49;4,11;4,11;14,38;2,05;7,19;3,08;6,16;6,16;3,08;4,11;2,05;1,03;4,11;2,05;1,03;1,03;1,03;1,03;0,51;0,51
2021-10-03;41,00;55,41;12,19;41,00;1,08;12,95;17,00;14,00;17,00;20,00;15,00;18,00;18,00;3,00;4,00;12,00;2,00;6,00;3,00;5,00;6,00;3,00;3,00;3,00;1,00;4,00;4,00;1,00;1,00;0,50;1,00;0,50;0,50
2021-10-10;41,00;59,22;17,08;43,16;1,08;15,11;21,00;14,00;14,00;20,00;17,43;21,53;20,50;4,10;4,10;12,30;3,08;6,15;3,08;8,20;5,13;3,08;5,13;2,05;1,03;3,08;3,08;1,03;1,03;0,51;2,05;0,00;0,51
2021-10-17;36,00;59,63;13,50;42,35;1,06;12,71;18,00;15,00;13,00;15,00;15,43;16,46;16,46;3,09;3,09;13,37;2,06;7,20;3,09;6,17;6,17;3,09;4,11;3,09;1,03;3,09;3,09;1,03;1,03;0,51;1,03;0,51;0,00
2021-10-24;37,00;57,81;13,88;41,35;1,09;15,24;19,53;15,42;14,39;19,53;12,00;16,00;34,00;3,00;4,00;13,00;3,00;7,00;3,00;4,00;6,00;3,00;5,00;2,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2021-10-31;39,00;70,20;11,14;41,17;1,08;15,17;20,00;15,00;16,00;20,00;18,00;17,00;22,00;3,00;2,00;13,00;2,00;6,00;2,00;5,00;4,00;3,00;4,00;3,00;1,00;2,00;2,00;2,00;2,00;1,00;1,00;0,50;0,50
2021-11-07;40,00;57,14;12,57;40,00;1,11;13,33;20,00;11,00;15,00;23,00;19,49;18,46;19,49;3,08;5,13;13,33;3,08;5,13;3,08;5,13;11,28;2,05;4,10;3,08;1,03;2,05;3,08;1,03;1,03;0,51;1,03;0,51;0,00
2021-11-14;38,00;54,76;11,18;35,89;1,06;12,67;17,00;10,00;14,00;18,00;15,00;16,00;20,00;3,00;3,00;11,00;2,00;4,00;2,00;4,00;5,00;2,00;4,00;2,00;0,50;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2021-11-21;33,00;49,50;8,80;35,20;1,10;11,00;19,00;9,00;14,00;17,00;13,00;14,00;12,00;2,00;3,00;12,00;2,00;4,00;2,00;4,00;6,00;3,00;3,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00
2021-11-28;36,00;48,38;7,88;29,65;1,06;10,59;16,00;9,00;13,00;18,00;14,00;13,00;10,00;3,00;2,00;11,00;2,00;5,00;3,00;4,00;6,00;2,00;5,00;2,00;1,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2021-12-05;30,00;48,46;9,23;34,29;1,07;10,71;16,00;10,00;13,00;16,00;16,55;14,48;9,31;3,10;3,10;10,34;2,07;4,14;2,07;3,10;5,17;2,07;4,14;2,07;1,03;2,07;2,07;1,03;1,03;0,52;1,03;0,00;0,52
2021-12-12;25,00;42,05;7,95;27,08;1,04;6,25;9,00;8,00;12,00;12,00;14,00;9,00;10,00;2,00;2,00;9,00;2,00;5,00;1,00;2,00;5,00;1,00;2,00;2,00;0,50;3,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2021-12-19;19,00;34,65;6,71;21,11;1,06;6,33;10,00;9,00;8,00;12,00;10,00;7,00;9,00;1,00;1,00;6,00;2,00;4,00;1,00;3,00;4,00;1,00;2,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;1,00;0,00;0,50
2021-12-26;26,00;48,61;6,78;30,33;0,00;8,67;13,00;10,00;9,00;16,00;12,00;11,00;47,00;2,00;3,00;10,00;2,00;5,00;2,00;3,00;4,00;1,00;3,00;3,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00
2022-01-02;29,00;49,88;8,12;31,23;1,12;11,15;16,57;9,32;16,57;14,50;14,00;14,00;13,00;1,00;2,00;8,00;2,00;4,00;2,00;3,00;5,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,00
2022-01-09;30,00;52,80;10,80;36,92;1,15;9,23;12,86;10,71;13,93;19,29;15,00;14,00;12,00;1,00;3,00;10,00;1,00;5,00;1,00;3,00;5,00;2,00;3,00;2,00;1,00;2,00;2,00;0,50;1,00;0,50;1,00;0,00;0,50
2022-01-16;31,00;53,65;11,92;37,64;1,11;13,29;13,43;9,30;16,53;20,67;16,00;15,00;11,00;1,00;3,00;10,00;2,00;2,00;2,00;4,00;5,00;2,00;3,00;2,00;1,00;1,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2022-01-23;36,00;52,88;11,25;42,35;1,06;10,59;15,00;10,00;17,00;25,00;18,00;16,94;14,82;1,06;5,29;12,71;2,12;3,18;2,12;3,18;4,24;2,12;3,18;3,18;1,06;2,12;2,12;1,06;1,06;0,53;1,06;0,53;0,53
2022-01-30;43,00;59,97;10,18;43,00;1,08;12,90;14,00;11,00;18,00;19,00;16,27;18,59;12,78;1,16;3,49;13,95;1,16;3,49;3,49;3,49;5,81;2,32;3,49;2,32;1,16;2,32;2,32;1,16;1,16;0,58;1,16;0,58;0,00
2022-02-06;45,00;65,25;12,38;45,00;0,00;15,00;12,00;11,00;20,00;22,00;17,79;19,88;14,65;1,05;3,14;13,60;1,05;4,19;3,14;4,19;6,28;3,14;3,14;2,09;1,05;3,14;2,09;1,05;1,05;0,52;1,05;0,52;0,52
2022-02-13;47,00;89,30;14,10;49,24;1,12;15,67;18,80;11,49;19,84;22,98;15,00;22,00;15,00;2,00;5,00;15,00;2,00;5,00;4,00;5,00;6,00;2,00;4,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,00
2022-02-20;49,00;59,02;12,25;42,61;1,07;17,04;18,00;12,00;19,00;22,00;15,98;22,37;13,85;2,13;6,39;14,91;2,13;4,26;3,20;4,26;5,33;3,20;5,33;2,13;0,53;2,13;3,20;1,07;2,13;0,53;1,07;0,53;0,53
2022-02-27;48,00;65,68;12,63;45,60;1,20;16,80;18,98;12,28;15,63;23,44;13,00;17,00;12,00;1,00;5,00;14,00;2,00;5,00;3,00;3,00;5,00;2,00;4,00;2,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2022-03-06;44,00;64,31;12,41;37,71;1,05;14,67;11,00;11,00;15,00;19,00;11,89;19,03;13,08;2,38;4,76;14,27;3,57;5,95;3,57;4,76;5,95;2,38;4,76;3,57;1,19;2,38;2,38;1,19;1,19;0,59;1,19;0,59;0,59
2022-03-13;48,00;53,58;13,40;43,64;1,09;15,27;13,00;11,00;16,00;21,00;14,18;18,55;12,00;2,18;5,45;16,36;2,18;6,55;3,27;4,36;5,45;2,18;4,36;2,18;1,09;3,27;2,18;1,09;1,09;1,09;1,09;0,55;0,55
2022-03-20;49,00;56,80;11,14;42,61;1,07;14,91;12,00;10,00;15,00;19,00;13,07;19,60;13,07;1,09;4,36;17,42;1,09;5,44;3,27;4,36;5,44;3,27;5,44;3,27;1,09;4,36;3,27;1,09;1,09;0,54;2,18;0,54;0,54
2022-03-27;53,00;62,02;13,53;48,58;1,10;17,67;12,00;12,00;13,00;22,00;13,78;20,14;13,78;1,06;5,30;15,90;2,12;4,24;4,24;5,30;6,36;2,12;4,24;2,12;1,06;4,24;4,24;1,06;2,12;0,53;2,12;0,53;0,53
2022-04-03;55,00;66,22;14,59;50,77;1,06;16,92;14,00;12,00;15,00;22,00;12,00;20,00;15,00;2,00;5,00;17,00;2,00;7,00;5,00;5,00;6,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2022-04-10;53,00;67,45;14,45;50,70;1,15;23,04;20,55;12,98;17,31;24,88;13,00;24,00;15,00;2,00;4,00;17,00;2,00;9,00;5,00;6,00;6,00;4,00;7,00;3,00;1,00;4,00;3,00;2,00;2,00;1,00;1,00;0,50;0,50
2022-04-17;51,00;60,07;12,47;48,88;1,06;17,00;16,00;11,00;15,00;21,00;13,26;21,42;14,28;1,02;6,12;16,32;2,04;6,12;4,08;5,10;6,12;3,06;5,10;3,06;1,02;4,08;3,06;1,02;2,04;1,02;2,04;0,51;0,51
2022-04-24;48,00;52,57;13,71;43,64;1,09;15,27;15,00;9,00;15,00;19,00;10,00;19,00;11,00;2,00;6,00;14,00;3,00;6,00;4,00;5,00;6,00;3,00;4,00;2,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2022-05-01;49,00;75,29;13,15;56,00;1,17;16,33;14,91;13,85;18,11;22,37;12,00;22,00;12,00;2,00;6,00;16,00;3,00;6,00;4,00;6,00;7,00;3,00;5,00;2,00;2,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2022-05-08;47,00;58,19;11,19;213,64;1,07;17,09;14,00;14,00;16,00;20,00;11,49;20,89;12,53;2,09;7,31;15,67;2,09;6,27;6,27;6,27;6,27;3,13;5,22;2,09;1,04;3,13;3,13;2,09;2,09;0,52;2,09;0,52;0,52
2022-05-15;46,00;60,59;11,22;65,71;1,10;17,52;14,00;12,00;15,00;21,00;10,70;22,47;12,84;2,14;6,42;16,05;3,21;8,56;5,35;6,42;5,35;3,21;5,35;3,21;1,07;3,21;3,21;2,14;2,14;0,53;1,07;0,00;0,53
2022-05-22;46,00;73,35;12,43;55,68;1,21;16,95;15,33;12,05;16,43;20,81;11,00;21,00;14,00;1,00;7,00;14,00;2,00;6,00;5,00;5,00;6,00;3,00;5,00;2,00;1,00;4,00;3,00;1,00;2,00;0,50;3,00;0,50;0,50
2022-05-29;50,00;61,11;14,44;47,83;1,09;15,22;15,00;11,00;14,00;21,00;9,38;25,00;11,46;2,08;8,33;15,63;2,08;8,33;7,29;6,25;5,21;3,13;5,21;3,13;2,08;3,13;4,17;1,04;2,08;1,04;3,13;0,52;0,52
2022-06-05;50,00;57,95;13,64;45,65;1,09;17,39;17,00;14,00;17,00;23,00;12,24;23,47;15,31;1,02;6,12;18,37;2,04;7,14;7,14;6,12;6,12;4,08;5,10;3,06;2,04;3,06;4,08;1,02;2,04;1,02;2,04;0,51;1,02
2022-06-12;54,00;58,70;14,09;49,50;1,13;20,25;14,54;13,50;15,58;22,85;11,00;21,00;13,00;2,00;7,00;17,00;2,00;8,00;6,00;7,00;5,00;4,00;6,00;4,00;1,00;4,00;5,00;1,00;2,00;1,00;2,00;0,50;0,50
2022-06-19;54,00;58,50;15,75;43,20;1,08;19,44;18,00;14,00;16,00;21,00;13,00;19,00;14,00;2,00;7,00;18,00;3,00;9,00;7,00;7,00;10,00;3,00;5,00;3,00;0,50;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2022-06-26;58,00;67,67;16,92;46,40;1,16;23,20;20,41;15,04;15,04;25,78;13,00;22,00;15,00;2,00;6,00;17,00;3,00;9,00;5,00;7,00;7,00;5,00;6,00;3,00;1,00;4,00;3,00;2,00;3,00;1,00;1,00;0,50;0,50
2022-07-03;53,00;62,02;13,53;46,38;1,10;22,08;20,00;14,00;15,00;23,00;14,00;21,00;15,00;2,00;7,00;18,00;3,00;8,00;6,00;6,00;7,00;5,00;6,00;3,00;2,00;3,00;4,00;2,00;3,00;0,50;2,00;0,50;1,00
2022-07-10;53,00;64,78;16,49;48,39;1,15;23,04;20,78;17,67;16,63;23,90;16,00;21,00;17,00;2,00;8,00;19,00;4,00;8,00;7,00;7,00;7,00;4,00;7,00;4,00;1,00;5,00;4,00;2,00;2,00;1,00;2,00;0,50;0,50
