Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;9,00;33,00;39,00;15,00;21,00;27,00;0,90;23,40;18,00;30,00;12,00;42,00;18,00;31,50;18,00;13,50;15,00;14,00;1,00;3,00;4,00;2,00;1,00;3,00;1,00;2,00;1,00;1,00;0,50;2,00;0,50;0,00
2020-12-06;6,00;54,00;45,00;18,00;27,00;26,00;1,00;30,00;80,00;27,00;9,00;51,00;18,00;54,00;30,00;18,00;12,00;16,80;1,20;2,00;6,00;3,00;2,00;3,00;0,50;1,00;1,00;1,00;1,00;2,00;0,00;0,50
2020-12-13;7,00;35,00;49,00;21,00;31,50;24,50;0,88;19,25;19,25;31,50;14,00;45,50;21,00;42,00;35,00;21,00;10,00;13,00;1,00;3,00;7,00;2,00;2,00;4,00;1,00;2,00;0,00;1,00;0,00;2,00;0,00;0,00
2020-12-20;7,00;45,50;63,00;24,50;24,50;28,00;1,75;17,50;17,50;31,50;14,00;63,00;14,00;35,00;21,00;14,00;10,00;13,00;2,00;2,00;9,00;7,00;2,00;5,00;0,50;1,00;1,00;0,50;0,50;3,00;0,00;0,00
2020-12-27;8,00;52,00;52,00;28,00;36,00;44,00;1,00;20,00;26,00;40,00;16,00;68,00;12,00;48,00;28,00;16,00;16,00;14,86;1,14;3,00;11,00;6,00;3,00;3,00;1,00;1,00;2,00;2,00;0,50;3,00;0,00;0,00
2021-01-03;6,00;33,00;45,00;18,00;30,00;30,00;1,00;66,00;26,00;30,00;9,00;42,00;18,00;48,00;36,00;18,00;16,80;16,80;1,20;4,00;8,00;3,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;2,00;0,00;0,00
2021-01-10;8,00;32,00;48,00;13,33;24,00;28,80;0,80;70,40;24,00;32,00;16,00;60,00;12,00;28,00;20,00;12,00;27,00;15,00;1,00;2,00;9,00;5,00;2,00;4,00;1,00;1,00;1,00;0,50;0,50;3,00;0,50;0,50
2021-01-17;6,00;36,00;45,00;15,00;27,00;28,50;0,75;70,50;21,00;24,00;12,00;42,00;18,00;42,00;30,00;18,00;15,00;13,00;1,00;2,00;5,00;3,00;1,00;4,00;1,00;1,00;1,00;0,50;0,50;1,00;0,00;0,50
2021-01-24;7,00;42,00;56,00;17,50;38,50;26,25;1,75;17,50;19,25;35,00;14,00;38,50;21,00;63,00;35,00;21,00;18,67;12,83;2,33;3,00;7,00;3,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50
2021-01-31;7,00;45,50;52,50;21,00;31,50;26,25;0,88;19,25;17,50;31,50;14,00;49,00;21,00;63,00;42,00;21,00;19,83;14,00;1,17;4,00;8,00;2,00;1,00;3,00;0,50;1,00;1,00;0,50;1,00;3,00;0,00;0,00
2021-02-07;8,00;34,67;37,33;16,00;26,67;27,20;0,80;17,60;12,80;26,67;10,67;40,00;16,00;36,00;20,00;16,00;15,00;13,00;1,00;2,00;6,00;3,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50
2021-02-14;7,00;45,50;42,00;24,50;42,00;36,75;0,88;21,00;15,75;35,00;10,50;56,00;35,00;63,00;35,00;21,00;18,00;12,00;1,00;5,00;5,00;4,00;2,00;3,00;1,00;1,00;2,00;1,00;0,50;4,00;0,50;0,00
2021-02-21;7,00;42,00;45,50;21,00;31,50;28,00;0,88;22,75;15,75;31,50;17,50;59,50;10,50;24,50;17,50;10,50;18,00;10,00;2,00;3,00;4,00;3,00;3,00;4,00;3,00;2,00;1,00;0,50;1,00;4,00;0,50;0,00
2021-02-28;10,00;43,33;40,00;20,00;33,33;25,00;0,83;21,67;13,33;26,67;10,00;70,00;15,00;60,00;25,00;15,00;18,89;16,67;1,11;4,00;9,00;3,00;2,00;3,00;2,00;2,00;1,00;0,50;1,00;3,00;0,00;0,50
2021-03-07;10,00;43,33;36,67;23,33;36,67;30,00;2,00;28,00;26,00;26,67;13,33;70,00;15,00;40,00;30,00;30,00;16,67;13,33;2,22;3,00;7,00;5,00;2,00;3,00;1,00;1,00;1,00;0,50;0,50;2,00;0,00;0,50
2021-03-14;9,00;39,00;36,00;18,00;36,00;27,00;1,80;28,80;18,00;27,00;12,00;72,00;13,50;40,50;22,50;18,00;14,00;14,00;2,00;3,00;8,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00
2021-03-21;8,00;44,00;40,00;20,00;36,00;30,00;1,00;28,00;20,00;24,00;16,00;68,00;12,00;36,00;20,00;12,00;17,14;16,00;1,14;2,00;7,00;3,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;2,00;0,50;0,50
2021-03-28;8,00;36,00;40,00;28,00;40,00;28,00;1,00;26,00;26,00;32,00;16,00;80,00;8,00;36,00;20,00;8,00;16,00;13,71;1,14;2,00;9,00;3,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;4,00;0,00;0,50
2021-04-04;12,00;39,00;33,00;18,00;36,00;24,00;0,86;34,29;24,00;33,00;12,00;63,00;12,00;32,00;20,00;8,00;15,27;13,09;1,09;2,00;9,00;3,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;4,00;0,50;0,00
2021-04-11;7,00;49,00;49,00;17,50;35,00;22,75;0,88;22,75;22,75;28,00;14,00;52,50;21,00;42,00;42,00;14,00;19,83;14,00;1,17;3,00;9,00;2,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;3,00;0,50;0,50
2021-04-18;8,00;29,33;34,67;13,33;26,67;25,60;0,80;25,60;24,00;18,67;10,67;37,33;8,00;32,00;20,00;8,00;21,00;11,00;2,00;3,00;6,00;2,00;2,00;4,00;2,00;1,00;2,00;1,00;1,00;4,00;0,50;0,50
2021-04-25;7,00;45,50;45,50;24,50;45,50;29,75;0,88;26,25;28,00;21,00;17,50;52,50;21,00;56,00;42,00;21,00;19,83;15,17;1,17;4,00;5,00;4,00;4,00;4,00;2,00;1,00;2,00;2,00;0,50;1,00;0,50;0,50
2021-05-02;10,00;50,00;43,33;36,67;50,00;33,33;1,67;36,67;26,67;30,00;16,67;50,00;20,00;50,00;30,00;15,00;25,56;15,56;2,22;4,00;9,00;4,00;3,00;4,00;2,00;2,00;1,00;1,00;2,00;2,00;0,50;1,00
2021-05-09;10,00;53,33;46,67;40,00;63,33;46,67;0,83;53,33;38,33;33,33;23,33;56,67;20,00;65,00;40,00;15,00;34,00;14,00;2,00;4,00;13,00;7,00;3,00;3,00;2,00;2,00;1,00;1,00;1,00;4,00;1,00;0,00
2021-05-16;13,00;52,00;42,25;48,75;71,50;57,57;1,86;31,57;57,57;42,25;26,00;78,00;26,00;91,00;52,00;21,67;42,25;16,25;3,25;7,00;9,00;6,00;4,00;9,00;2,00;2,00;2,00;2,00;2,00;6,00;0,50;0,50
2021-05-23;19,00;69,67;38,00;47,50;79,17;65,64;1,73;31,09;57,00;47,50;34,83;91,83;23,75;128,25;57,00;33,25;50,29;15,65;2,24;11,00;13,00;10,00;6,00;5,00;3,00;2,00;1,00;2,00;1,00;11,00;0,50;1,00
2021-05-30;19,00;60,17;44,33;53,83;85,50;60,45;1,73;31,09;58,73;57,00;34,83;91,83;23,75;118,75;71,25;33,25;38,00;16,89;3,17;6,00;12,00;10,00;5,00;6,00;2,00;2,00;5,00;2,00;2,00;4,00;0,50;0,00
2021-06-06;22,00;75,43;40,86;66,00;94,29;82,50;0,92;33,00;64,17;77,00;33,00;121,00;38,50;143,00;71,50;38,50;45,10;22,00;3,30;10,00;12,00;14,00;6,00;7,00;1,00;2,00;4,00;0,50;1,00;4,00;2,00;1,00
2021-06-13;20,00;83,33;43,33;76,67;100,00;61,82;0,91;36,36;134,55;66,67;30,00;103,33;75,00;115,00;65,00;25,00;48,89;18,89;4,44;13,00;17,00;12,00;5,00;9,00;2,00;3,00;3,00;2,00;1,00;4,00;1,00;1,00
2021-06-20;25,00;109,38;40,63;87,50;106,25;62,50;1,79;37,50;80,36;78,13;31,25;106,25;55,00;130,00;70,00;40,00;48,91;20,65;4,35;13,00;17,00;14,00;7,00;5,00;3,00;3,00;4,00;2,00;1,00;5,00;1,00;0,50
2021-06-27;25,00;109,38;50,00;106,25;103,13;71,43;0,89;39,29;39,29;103,57;42,86;128,57;70,00;125,00;70,00;40,00;50,00;19,57;6,52;13,00;18,00;17,00;6,00;7,00;2,00;2,00;3,00;3,00;2,00;6,00;1,00;0,50
2021-07-04;29,00;119,22;41,89;119,22;112,78;72,50;0,91;39,88;34,44;80,56;45,11;122,44;33,83;135,33;82,17;48,33;52,42;20,08;6,69;13,00;19,00;15,00;8,00;9,00;2,00;3,00;4,00;2,00;1,00;6,00;2,00;1,00
2021-07-11;30,00;120,00;46,67;110,00;93,33;88,24;1,76;28,24;28,24;106,67;43,33;113,33;40,00;185,00;90,00;55,00;40,71;19,29;4,29;12,00;24,00;18,00;7,00;7,00;3,00;3,00;4,00;1,00;0,50;5,00;1,00;1,00
2021-07-18;36,00;121,09;39,27;81,82;88,36;72,00;1,80;32,40;32,40;114,55;45,82;111,27;46,29;174,86;97,71;51,43;43,64;25,09;5,45;14,00;23,00;15,00;8,00;7,00;2,00;2,00;2,00;1,00;2,00;6,00;2,00;1,00
2021-07-25;37,00;114,36;50,45;67,27;90,82;75,76;1,76;33,48;35,24;124,45;50,45;121,09;46,25;143,38;92,50;46,25;51,15;22,85;6,53;10,00;30,00;18,00;6,00;9,00;3,00;3,00;5,00;1,00;1,00;5,00;1,00;1,00
2021-08-01;34,00;126,73;46,36;68,00;86,55;82,32;0,89;30,42;35,79;132,60;51,00;115,60;48,57;189,43;102,00;48,57;106,25;24,44;5,31;16,00;30,00;18,00;6,00;6,00;3,00;3,00;3,00;2,00;2,00;8,00;1,00;1,00
2021-08-08;34,00;129,82;52,55;98,91;86,55;85,89;1,79;34,00;41,16;136,00;47,60;125,80;48,57;194,29;97,14;48,57;61,42;25,23;7,68;10,00;30,00;23,00;7,00;6,00;4,00;2,00;4,00;3,00;1,00;7,00;1,00;1,00
2021-08-15;34,00;111,27;46,36;92,73;92,73;76,95;1,79;32,21;44,74;132,60;51,00;98,60;48,57;170,00;92,29;48,57;47,81;25,50;7,44;8,00;27,00;17,00;5,00;8,00;2,00;1,00;3,00;1,00;2,00;6,00;2,00;1,00
2021-08-22;43,00;119,08;62,85;99,23;95,92;87,79;0,90;34,04;46,58;122,38;39,69;105,85;43,00;181,56;114,67;47,78;39,78;32,25;5,38;24,00;27,00;15,00;7,00;6,00;5,00;2,00;3,00;1,00;1,00;6,00;1,00;0,00
2021-08-29;21,00;114,00;66,00;84,00;108,00;80,50;1,75;38,50;59,50;122,50;56,00;115,50;47,25;194,25;105,00;57,75;45,15;29,40;7,35;13,00;28,00;21,00;7,00;9,00;3,00;1,00;3,00;3,00;1,00;6,00;2,00;1,00
2021-09-05;22,00;128,86;72,29;78,57;110,00;76,15;1,69;38,92;59,23;97,43;44,00;97,43;39,60;140,80;88,00;44,00;44,00;32,48;5,24;8,00;25,00;17,00;3,00;8,00;3,00;2,00;2,00;1,00;1,00;3,00;1,00;0,50
2021-09-12;22,00;185,43;88,00;91,14;113,14;97,17;1,83;45,83;71,50;143,00;55,00;121,00;49,50;159,50;99,00;55,00;48,40;31,90;4,40;7,00;20,00;20,00;6,00;10,00;2,00;2,00;3,00;1,00;2,00;4,00;1,00;0,50
2021-09-19;24,00;222,86;96,00;102,86;130,29;87,43;0,86;48,00;68,57;116,57;48,00;120,00;43,20;129,60;86,40;52,80;53,45;40,36;5,45;11,00;15,00;16,00;5,00;5,00;3,00;3,00;4,00;1,00;1,00;3,00;0,50;0,50
2021-09-26;19,00;180,50;82,33;104,50;120,33;86,36;1,73;44,91;105,36;101,33;44,33;117,17;38,00;118,75;80,75;52,25;49,18;39,12;4,47;10,00;21,00;16,00;5,00;5,00;2,00;2,00;3,00;1,00;1,00;2,00;1,00;0,50
2021-10-03;25,00;184,38;93,75;115,63;112,50;96,43;0,89;50,00;73,21;121,43;60,71;157,14;45,00;115,00;95,00;55,00;53,26;44,57;3,26;8,00;22,00;19,00;3,00;9,00;1,00;4,00;2,00;1,00;0,50;4,00;1,00;0,50
2021-10-10;19,00;183,67;85,50;136,17;101,33;91,55;3,45;53,55;82,91;126,67;41,17;133,00;52,25;109,25;99,75;57,00;49,61;36,94;4,22;10,00;23,00;19,00;4,00;8,00;3,00;2,00;2,00;1,00;2,00;4,00;0,50;0,00
2021-10-17;15,00;165,00;87,00;108,00;111,00;86,67;0,83;45,00;71,67;120,00;42,00;108,00;50,00;110,00;100,00;55,00;46,07;32,14;5,36;10,00;20,00;17,00;3,00;9,00;2,00;2,00;2,00;2,00;1,00;6,00;1,00;0,50
2021-10-24;17,00;159,80;95,20;105,40;119,00;73,10;1,70;47,60;61,20;129,20;44,20;125,80;34,00;93,50;85,00;51,00;47,81;42,50;5,31;9,00;16,00;15,00;2,00;7,00;1,00;3,00;1,00;1,00;1,00;4,00;0,50;0,50
2021-10-31;15,00;135,00;75,00;84,00;99,00;81,67;0,83;45,00;66,67;117,00;33,00;105,00;45,00;115,00;100,00;50,00;40,71;38,57;4,29;6,00;18,00;15,00;3,00;8,00;3,00;2,00;2,00;1,00;1,00;6,00;1,00;1,00
2021-11-07;11,00;143,00;99,00;88,00;91,67;64,17;1,83;44,00;51,33;110,00;40,33;124,67;38,50;88,00;88,00;38,50;34,10;40,70;4,40;5,00;19,00;10,00;3,00;9,00;2,00;3,00;1,00;1,00;0,50;5,00;1,00;0,50
2021-11-14;10,00;106,67;83,33;53,33;83,33;66,00;2,00;44,00;58,00;80,00;33,33;103,33;30,00;55,00;55,00;35,00;30,00;33,33;4,44;4,00;18,00;12,00;3,00;5,00;1,00;2,00;1,00;2,00;1,00;3,00;0,00;0,00
2021-11-21;9,00;90,00;69,00;45,00;75,00;41,40;1,80;59,40;64,80;66,00;27,00;90,00;27,00;40,50;31,50;31,50;24,75;28,13;1,13;5,00;16,00;11,00;2,00;4,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,50
2021-11-28;7,00;105,00;77,00;31,50;66,50;35,00;1,75;36,75;38,50;59,50;24,50;112,00;42,00;63,00;49,00;56,00;18,67;23,33;2,33;3,00;13,00;9,00;1,00;6,00;0,50;1,00;1,00;2,00;0,50;2,00;0,50;0,50
2021-12-05;9,00;99,00;57,00;39,00;78,00;52,20;0,90;37,80;46,80;63,00;27,00;96,00;31,50;45,00;31,50;40,50;21,38;28,13;3,38;6,00;17,00;9,00;2,00;4,00;2,00;2,00;1,00;0,50;12,00;3,00;0,50;0,50
2021-12-12;10,00;120,00;70,00;56,67;93,33;50,00;1,67;40,00;45,00;76,67;33,33;143,33;40,00;55,00;50,00;55,00;30,00;30,00;4,44;5,00;16,00;11,00;5,00;4,00;3,00;3,00;1,00;1,00;1,00;6,00;1,00;0,50
2021-12-19;14,00;140,00;73,50;52,50;108,50;49,00;1,75;47,25;54,25;108,50;31,50;178,50;37,33;46,67;51,33;42,00;34,46;30,15;3,23;6,00;16,00;10,00;4,00;6,00;1,00;2,00;2,00;1,00;2,00;3,00;0,00;1,00
2021-12-26;18,00;174,00;60,00;39,00;90,00;66,60;0,90;45,00;81,00;122,40;43,20;180,00;40,50;90,00;67,50;45,00;32,82;28,59;4,24;10,00;33,00;13,00;3,00;7,00;1,00;1,00;3,00;2,00;2,00;4,00;1,00;0,50
2022-01-02;16,00;131,20;70,40;48,00;99,20;58,67;1,78;42,67;72,89;83,20;28,80;124,80;42,67;85,33;69,33;42,67;38,86;33,14;3,43;8,00;23,00;14,00;4,00;6,00;3,00;4,00;2,00;2,00;1,00;8,00;1,00;1,00
2022-01-09;15,00;111,00;66,00;45,00;99,00;63,33;0,83;45,00;56,67;66,00;30,00;114,00;40,00;85,00;55,00;30,00;42,86;34,29;4,29;8,00;17,00;10,00;4,00;6,00;2,00;2,00;2,00;1,00;0,50;5,00;0,00;1,00
2022-01-16;16,00;105,60;80,00;51,20;92,80;72,89;0,89;49,78;60,44;64,00;28,80;131,20;37,33;80,00;74,67;26,67;33,07;33,07;3,20;7,00;16,00;10,00;6,00;7,00;1,00;2,00;1,00;1,00;0,50;3,00;0,00;1,00
2022-01-23;18,00;111,00;84,00;57,00;99,00;70,20;0,90;52,20;68,40;90,00;32,40;176,40;31,50;72,00;54,00;27,00;59,29;40,24;4,24;5,00;21,00;12,00;6,00;6,00;4,00;2,00;3,00;1,00;2,00;4,00;0,00;1,00
2022-01-30;20,00;140,00;93,33;66,67;133,33;80,00;1,82;58,18;81,82;86,67;56,67;130,00;45,00;90,00;75,00;30,00;47,37;41,05;3,16;8,00;17,00;17,00;4,00;7,00;3,00;2,00;3,00;1,00;1,00;4,00;1,00;0,00
2022-02-06;23,00;157,71;108,43;82,14;154,43;88,46;1,77;56,62;86,69;88,71;42,71;147,86;46,00;110,40;64,40;32,20;51,48;47,10;5,48;18,00;21,00;16,00;5,00;6,00;2,00;2,00;4,00;3,00;1,00;4,00;1,00;1,00
2022-02-13;21,00;153,00;117,00;87,00;150,00;91,00;1,75;73,50;92,75;115,50;59,50;154,00;47,25;110,25;78,75;36,75;49,74;54,16;5,53;11,00;26,00;17,00;5,00;8,00;4,00;2,00;4,00;2,00;2,00;4,00;0,50;1,00
2022-02-20;19,00;171,00;117,17;114,00;177,33;91,55;1,73;62,18;88,09;114,00;47,50;136,17;52,25;104,50;80,75;42,75;46,94;57,00;4,47;11,00;22,00;15,00;5,00;7,00;1,00;2,00;3,00;2,00;1,00;4,00;1,00;0,50
2022-02-27;25,00;162,50;96,88;112,50;153,13;89,29;1,79;51,79;92,86;112,50;50,00;150,00;45,00;90,00;70,00;50,00;46,88;50,00;4,17;9,00;18,00;14,00;6,00;9,00;2,00;4,00;2,00;2,00;1,00;4,00;1,00;0,00
2022-03-06;31,00;176,70;120,90;105,40;204,60;98,47;1,82;71,12;107,59;113,67;65,44;192,89;51,67;108,50;93,00;41,33;55,36;50,93;6,64;12,00;21,00;19,00;5,00;9,00;4,00;3,00;3,00;1,00;1,00;4,00;1,00;1,00
2022-03-13;27,00;185,63;128,25;128,25;243,00;102,60;1,80;68,40;120,60;111,38;50,63;175,50;40,50;85,50;85,50;45,00;57,24;57,24;6,48;12,00;23,00;20,00;6,00;7,00;2,00;3,00;3,00;2,00;3,00;7,00;1,00;1,00
2022-03-20;29,00;193,33;132,11;138,56;251,33;107,47;3,41;73,35;98,94;119,22;58,00;161,11;43,50;130,50;101,50;48,33;51,56;60,15;6,44;18,00;21,00;18,00;6,00;6,00;3,00;3,00;2,00;1,00;2,00;7,00;0,50;1,00
2022-03-27;28,00;174,22;130,67;136,89;161,78;96,25;1,75;63,00;106,75;129,50;66,50;171,50;51,33;107,33;102,67;42,00;50,62;52,77;7,54;14,00;25,00;17,00;5,00;8,00;2,00;4,00;3,00;2,00;2,00;5,00;1,00;1,00
2022-04-03;35,00;222,73;130,45;152,73;238,64;108,50;1,75;64,75;115,50;154,00;73,50;178,50;65,00;140,00;120,00;70,00;62,34;57,97;7,66;15,00;27,00;21,00;7,00;9,00;3,00;3,00;3,00;2,00;3,00;8,00;1,00;0,50
2022-04-10;35,00;251,36;152,73;181,36;315,00;108,50;3,50;77,00;120,75;199,50;87,50;196,00;55,00;165,00;130,00;85,00;61,25;64,53;8,75;16,00;36,00;24,00;8,00;12,00;4,00;4,00;5,00;1,00;2,00;6,00;2,00;2,00
2022-04-17;36,00;222,55;144,00;160,36;229,09;127,80;1,80;72,00;102,60;183,27;55,64;157,09;56,57;174,86;133,71;92,57;61,09;60,00;6,55;18,00;24,00;24,00;6,00;11,00;3,00;5,00;3,00;1,00;3,00;7,00;2,00;1,00
2022-04-24;33,00;178,20;148,50;138,60;168,30;99,00;1,74;67,74;90,32;132,00;69,30;148,50;51,86;127,29;103,71;51,86;46,20;56,10;7,70;12,00;29,00;22,00;7,00;9,00;4,00;2,00;4,00;2,00;2,00;9,00;2,00;1,00
2022-05-01;34,00;173,09;142,18;126,73;194,73;112,74;1,79;116,32;94,84;132,60;57,80;153,00;53,43;131,14;116,57;63,14;53,74;63,61;7,68;17,00;27,00;26,00;7,00;11,00;3,00;4,00;5,00;1,00;2,00;5,00;1,00;2,00
2022-05-08;35,00;181,36;133,64;127,27;184,55;124,25;1,75;68,25;94,50;182,00;63,00;150,50;50,00;145,00;105,00;75,00;56,88;62,34;7,66;12,00;29,00;25,00;5,00;11,00;3,00;4,00;4,00;1,00;2,00;9,00;1,00;1,00
2022-05-15;35,00;197,27;136,82;133,64;194,09;105,00;1,75;66,50;106,75;168,00;77,00;171,50;55,00;140,00;120,00;70,00;65,63;63,44;9,84;18,00;35,00;24,00;8,00;14,00;4,00;5,00;4,00;4,00;3,00;8,00;1,00;1,00
2022-05-22;40,00;249,23;156,92;150,77;178,46;107,83;1,74;83,48;92,17;216,67;83,33;166,67;70,00;165,00;125,00;95,00;60,54;63,78;9,73;18,00;36,00;30,00;11,00;14,00;4,00;4,00;5,00;3,00;3,00;11,00;1,00;1,00
2022-05-29;42,00;216,46;151,85;145,38;171,23;108,50;1,75;84,00;103,25;151,85;71,08;145,38;51,33;149,33;102,67;74,67;62,46;62,46;7,54;17,00;41,00;28,00;12,00;14,00;3,00;5,00;5,00;2,00;2,00;11,00;1,00;2,00
2022-06-05;50,00;223,33;173,33;153,33;180,00;116,07;1,79;71,43;101,79;166,67;80,00;173,33;60,00;175,00;130,00;90,00;60,87;68,48;9,78;17,00;39,00;26,00;9,00;11,00;6,00;5,00;4,00;3,00;3,00;10,00;1,00;2,00
2022-06-12;39,00;191,75;146,25;143,00;159,25;102,82;1,77;62,05;90,41;139,75;68,25;156,00;63,38;156,00;117,00;78,00;61,75;55,25;8,67;15,00;33,00;27,00;14,00;13,00;5,00;6,00;6,00;2,00;3,00;7,00;1,00;1,00
2022-06-19;40,00;170,00;146,67;123,33;153,33;98,18;3,64;56,36;87,27;146,67;70,00;143,33;60,00;140,00;105,00;60,00;53,33;57,78;6,67;17,00;39,00;28,00;10,00;12,00;5,00;5,00;6,00;1,00;4,00;5,00;1,00;1,00
2022-06-26;43,00;172,00;155,46;129,00;158,77;98,54;1,79;57,33;94,96;125,69;59,54;152,15;57,33;143,33;119,44;62,11;51,60;61,28;9,68;16,00;36,00;23,00;9,00;11,00;3,00;3,00;5,00;3,00;3,00;7,00;2,00;2,00
2022-07-03;38,00;161,50;136,17;126,67;152,00;94,10;3,62;63,33;76,00;145,09;55,27;158,91;57,00;147,25;104,50;66,50;51,03;57,54;14,11;16,00;36,00;42,00;8,00;10,00;4,00;4,00;6,00;2,00;3,00;7,00;2,00;2,00
2022-07-10;46,00;187,29;138,00;154,43;170,86;86,69;3,54;56,62;79,62;141,29;62,43;141,29;66,44;158,44;117,56;66,44;56,70;53,49;7,49;15,00;39,00;36,00;13,00;10,00;5,00;5,00;6,00;3,00;1,00;8,00;1,00;1,00
