Semaine;Nice (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA)
2019-01-06;36,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;8,00;4,00;15,00;9,00;2,00;2,00;4,00;0,00;17,00;28,00;15,00;2,00;32,57;51,43;12,00;30,86;9,00;1,29;7,71;41,14;168,92;22,15;0,00;24,92
2019-01-13;34,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;5,00;0,00;0,00;15,00;0,00;13,00;13,00;2,00;4,00;4,00;0,00;4,00;22,00;9,00;4,00;61,20;37,40;15,30;32,30;8,81;1,26;0,00;66,74;161,50;22,67;0,00;14,17
2019-01-20;31,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;2,00;20,00;5,00;0,00;5,00;5,00;0,00;16,00;22,00;13,00;0,00;65,44;46,50;18,94;31,00;10,33;1,29;12,92;47,79;140,91;14,09;0,00;28,18
2019-01-27;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;11,00;0,00;13,00;6,00;0,00;0,00;11,00;0,00;13,00;13,00;13,00;2,00;43,88;52,00;14,63;30,88;27,30;1,30;5,20;44,20;132,60;20,80;0,00;7,80
2019-02-03;18,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;15,00;7,00;16,00;2,00;7,00;4,00;2,00;2,00;5,00;22,00;9,00;2,00;45,82;34,36;14,73;27,82;12,00;3,60;1,20;21,60;105,43;15,43;0,00;18,00
2019-02-10;9,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;4,00;7,00;2,00;18,00;15,00;0,00;5,00;2,00;0,00;9,00;22,00;13,00;0,00;55,80;34,20;34,20;37,80;14,14;3,86;3,86;38,57;162,00;18,00;0,00;24,00
2019-02-17;26,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;8,00;4,00;21,00;15,00;4,00;2,00;5,00;4,00;11,00;21,00;13,00;2,00;32,50;63,38;27,63;22,75;18,57;3,71;1,24;37,14;173,33;26,00;0,00;14,44
2019-02-24;22,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;9,00;9,00;7,00;4,00;2,00;5,00;0,00;9,00;11,00;22,00;0,00;49,08;33,85;42,31;32,15;17,11;3,67;4,89;25,67;181,50;19,25;0,00;22,00
2019-03-03;28,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;11,00;5,00;13,00;7,00;2,00;4,00;14,00;4,00;7,00;15,00;5,00;2,00;49,00;40,25;12,25;29,75;12,73;0,00;5,09;39,45;173,60;14,00;0,00;14,00
2019-03-10;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;19,00;5,00;26,00;11,00;0,00;2,00;7,00;0,00;7,00;15,00;7,00;0,00;57,20;41,60;41,60;38,13;27,24;3,71;8,67;42,10;179,11;8,67;0,00;17,33
2019-03-17;22,00;0,00;0,00;0,00;0,00;2,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;7,00;9,00;16,00;13,00;4,00;0,00;7,00;0,00;13,00;29,00;7,00;0,00;67,69;50,77;38,92;33,85;16,82;1,29;18,12;34,94;203,50;24,75;0,00;11,00
2019-03-24;24,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;5,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;16,00;7,00;23,00;13,00;2,00;5,00;11,00;2,00;18,00;16,00;16,00;2,00;53,14;73,71;34,29;41,14;12,63;0,00;5,05;39,16;195,00;12,00;0,00;9,00
2019-03-31;42,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;5,00;30,00;13,00;0,00;0,00;4,00;2,00;21,00;19,00;8,00;0,00;54,25;42,00;19,25;29,75;20,36;0,00;7,64;34,36;162,40;25,20;0,00;16,80
2019-04-07;25,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;4,00;26,00;13,00;2,00;7,00;9,00;4,00;7,00;17,00;21,00;0,00;64,29;60,71;16,07;28,57;26,32;0,00;13,16;28,95;227,78;13,89;0,00;13,89
2019-04-14;12,00;0,00;0,00;2,00;0,00;0,00;2,00;8,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;16,00;8,00;14,00;16,00;0,00;2,00;10,00;0,00;20,00;16,00;12,00;0,00;72,00;78,86;17,14;51,43;13,20;2,40;12,00;36,00;240,00;21,00;0,00;9,00
2019-04-21;40,00;0,00;0,00;0,00;0,00;0,00;2,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;7,00;23,00;23,00;0,00;2,00;15,00;4,00;19,00;19,00;13,00;2,00;71,67;63,33;16,67;45,00;20,00;3,75;3,75;35,00;205,71;17,14;0,00;11,43
2019-04-28;52,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;11,00;18,00;13,00;2,00;4,00;9,00;2,00;13,00;24,00;22,00;0,00;57,20;46,80;19,07;41,60;12,68;0,00;11,41;25,37;231,11;14,44;0,00;11,56
2019-05-05;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;11,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;11,00;3,00;14,00;23,00;3,00;2,00;5,00;0,00;21,00;27,00;16,00;3,00;71,40;59,50;11,90;37,40;23,93;3,78;7,56;45,33;181,33;17,00;0,00;5,67
2019-05-12;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;7,00;9,00;32,00;9,00;0,00;3,00;5,00;0,00;23,00;20,00;14,00;0,00;69,70;47,60;15,30;25,50;22,67;0,00;8,81;46,59;195,50;22,67;0,00;5,67
2019-05-19;62,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;2,00;9,00;2,00;0,00;0,00;0,00;2,00;0,00;2,00;7,00;9,00;14,00;16,00;0,00;0,00;12,00;0,00;18,00;25,00;13,00;3,00;82,67;51,67;8,61;51,67;31,00;1,29;5,17;55,54;233,91;11,27;0,00;5,64
2019-05-26;40,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;6,00;11,00;27,00;22,00;0,00;2,00;14,00;4,00;25,00;26,00;9,00;0,00;80,00;56,67;10,00;25,00;16,25;5,00;5,00;68,75;231,43;14,29;0,00;2,86
2019-06-02;56,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;27,00;6,00;23,00;19,00;2,00;4,00;9,00;0,00;34,00;40,00;15,00;2,00;96,73;54,30;11,88;37,33;16,55;0,00;0,00;73,82;182,00;28,00;0,00;0,00
2019-06-09;39,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;4,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;13,00;15,00;32,00;15,00;4,00;5,00;9,00;4,00;39,00;35,00;22,00;2,00;81,39;76,30;6,78;35,61;16,35;7,55;7,55;78,00;208,93;16,71;0,00;8,36
2019-06-16;46,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;6,00;0,00;2,00;10,00;33,00;28,00;20,00;10,00;8,00;14,00;4,00;30,00;36,00;22,00;2,00;90,30;66,44;23,85;49,41;23,62;0,00;24,86;92,00;211,06;35,18;0,00;8,12
2019-06-23;76,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;8,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;13,00;18,00;23,00;48,00;6,00;7,00;20,00;2,00;34,00;47,00;44,00;4,00;140,18;70,93;20,27;42,22;26,60;3,80;8,87;84,87;244,89;36,59;0,00;8,44
2019-06-30;99,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;11,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;13,00;18,00;34,00;43,00;6,00;7,00;5,00;7,00;39,00;53,00;49,00;2,00;170,69;61,45;29,02;51,21;31,73;5,08;7,62;126,92;265,89;33,94;0,00;8,49
2019-07-07;100,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;6,00;2,00;0,00;0,00;0,00;4,00;0,00;4,00;8,00;21,00;37,00;45,00;10,00;6,00;9,00;4,00;45,00;53,00;39,00;2,00;133,90;105,08;22,03;44,07;26,58;5,06;11,39;115,19;272,22;30,56;0,00;8,33
2019-07-14;81,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;14,00;24,00;40,00;26,00;6,00;4,00;10,00;4,00;42,00;40,00;16,00;0,00;144,77;98,23;41,36;24,13;25,31;2,53;7,59;89,86;270,93;41,90;0,00;5,59
2019-07-21;77,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;4,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;17,00;16,00;14,00;33,00;4,00;4,00;14,00;2,00;37,00;70,00;27,00;2,00;145,44;71,87;29,09;22,24;29,03;3,79;3,79;61,85;213,89;19,96;0,00;8,56
2019-07-28;60,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;14,00;6,00;34,00;14,00;2,00;6,00;15,00;2,00;36,00;40,00;22,00;0,00;109,71;66,86;29,14;17,14;19,15;3,83;10,21;80,43;234,29;17,14;0,00;20,00
2019-08-04;62,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;11,00;0,00;0,00;2,00;0,00;7,00;0,00;2,00;11,00;16,00;24,00;21,00;5,00;4,00;11,00;2,00;26,00;26,00;21,00;0,00;105,06;55,11;22,39;32,72;20,24;5,06;12,65;82,24;228,27;22,55;0,00;14,09
2019-08-11;63,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;11,00;7,00;16,00;20,00;2,00;7,00;10,00;2,00;29,00;45,00;16,00;2,00;59,59;45,97;5,11;42,57;18,90;5,04;1,26;81,90;240,55;22,91;0,00;22,91
2019-08-18;42,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;9,00;5,00;16,00;11,00;0,00;9,00;5,00;2,00;23,00;23,00;38,00;0,00;73,50;42,00;15,75;24,50;7,64;1,27;14,00;72,55;187,60;8,40;0,00;14,00
2019-08-25;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;7,00;9,00;12,00;14,00;2,00;2,00;3,00;0,00;23,00;23,00;39,00;5,00;64,92;35,88;8,54;23,92;23,06;1,28;7,69;56,38;155,80;16,40;0,00;8,20
2019-09-01;35,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;7,00;16,00;7,00;0,00;3,00;12,00;3,00;12,00;33,00;9,00;0,00;53,33;31,67;18,33;31,67;13,75;3,75;1,25;43,75;192,50;20,42;0,00;5,83
2019-09-08;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;7,00;7,00;17,00;0,00;3,00;3,00;0,00;5,00;15,00;3,00;0,00;54,25;38,50;19,25;31,50;14,00;1,27;16,55;31,82;179,20;19,60;0,00;14,00
2019-09-15;30,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;3,00;11,00;21,00;0,00;2,00;19,00;0,00;14,00;12,00;2,00;0,00;46,67;33,33;5,00;20,00;22,50;0,00;1,25;43,75;158,18;30,00;0,00;5,45
2019-09-22;28,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;10,00;5,00;10,00;0,00;3,00;3,00;3,00;14,00;12,00;10,00;0,00;40,25;40,25;15,75;10,50;11,45;0,00;3,82;25,45;170,80;33,60;0,00;14,00
2019-09-29;44,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;17,00;15,00;3,00;2,00;5,00;0,00;7,00;8,00;7,00;0,00;33,85;38,92;8,46;20,31;13,83;0,00;10,06;20,11;129,25;13,75;0,00;11,00
2019-10-06;17,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;3,00;10,00;3,00;2,00;5,00;5,00;0,00;8,00;7,00;5,00;0,00;18,70;56,10;28,90;40,80;9,15;0,00;5,23;5,23;113,33;14,17;0,00;11,33
2019-10-13;21,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;5,00;0,00;8,00;9,00;2,00;2,00;5,00;2,00;12,00;8,00;0,00;2,00;31,50;54,25;12,25;21,00;11,81;0,00;5,25;6,56;93,00;12,00;0,00;15,00
2019-10-20;23,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;7,00;3,00;7,00;9,00;2,00;2,00;5,00;0,00;9,00;12,00;9,00;0,00;24,77;33,62;19,46;24,77;10,22;1,28;1,28;8,94;106,38;25,88;0,00;2,88
2019-10-27;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;7,00;7,00;0,00;2,00;2,00;2,00;2,00;11,00;7,00;0,00;26,67;50,00;13,33;13,33;10,00;3,75;0,00;15,00;80,56;8,33;0,00;2,78
2019-11-03;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;3,00;2,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;2,00;7,00;2,00;32,93;36,40;15,60;22,53;10,40;1,30;1,30;9,10;63,56;14,44;0,00;8,67
2019-11-10;12,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;7,00;5,00;7,00;10,00;0,00;0,00;0,00;0,00;2,00;8,00;5,00;0,00;25,71;44,57;8,57;22,29;10,67;0,00;4,00;28,00;72,00;15,00;0,00;12,00
2019-11-17;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;2,00;7,00;3,00;2,00;0,00;3,00;0,00;3,00;8,00;10,00;0,00;26,25;43,75;7,00;17,50;3,82;1,27;1,27;10,18;56,00;8,40;0,00;11,20
2019-11-24;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;5,00;2,00;8,00;7,00;0,00;2,00;0,00;3,00;3,00;7,00;3,00;0,00;26,67;36,67;5,00;23,33;6,25;1,25;5,00;13,75;65,00;7,50;0,00;10,00
2019-12-01;22,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;2,00;7,00;5,00;0,00;0,00;0,00;0,00;2,00;10,00;7,00;0,00;13,54;23,69;8,46;16,92;5,18;1,29;5,18;10,35;60,50;11,00;0,00;13,75
2019-12-08;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;5,00;9,00;0,00;2,00;0,00;0,00;3,00;10,00;7,00;0,00;30,86;24,00;8,57;15,43;14,67;0,00;4,00;14,67;60,00;15,00;0,00;15,00
