Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;11,00;58,67;29,33;14,67;33,00;67,38;2,75;23,38;15,13;13,75;99,00;143,00;71,50;13,75;214,50;19,25;27,50;47,00;8,00;15,00;26,00;2,00;38,00;10,00;4,00;4,00;1,00;44,00;1,00;3,00;3,00;0,00;1,10;1,10;0,00
2020-10-11;7,00;45,50;31,50;17,50;17,50;49,00;4,20;14,00;8,40;18,67;37,33;98,00;51,33;7,00;44,33;16,33;21,00;34,00;6,00;17,00;19,00;4,00;26,00;9,00;3,00;1,00;3,00;26,00;1,00;2,00;1,00;2,00;1,00;1,00;0,00
2020-10-18;5,00;30,00;20,00;7,50;20,00;31,25;1,25;16,25;12,50;15,00;30,00;72,50;42,50;7,50;25,00;15,00;17,50;26,00;11,00;16,00;23,00;5,00;11,00;4,00;0,00;2,00;2,00;18,00;1,00;0,00;1,00;1,00;2,50;1,25;0,00
2020-10-25;25,00;43,75;21,88;6,25;31,25;36,11;0,69;22,22;16,67;7,50;65,00;50,00;50,00;11,36;22,73;9,09;6,82;19,00;5,00;10,00;13,00;3,00;10,00;4,00;1,00;1,00;1,00;12,00;1,00;1,00;2,00;0,00;2,00;1,00;0,00
2020-11-01;7,00;42,00;24,50;7,00;21,00;22,40;0,00;18,20;19,60;11,67;44,33;35,00;39,67;7,00;18,67;25,67;4,67;17,00;10,00;7,00;10,00;9,00;11,00;3,00;3,00;1,00;2,00;7,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00
2020-11-08;5,00;22,50;30,00;7,50;20,00;26,25;0,63;26,25;17,50;12,50;40,00;40,00;40,00;10,00;30,00;15,00;5,00;9,00;6,00;9,00;13,00;4,00;11,00;11,00;3,00;0,00;1,00;11,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00
2020-11-15;8,00;44,00;72,00;12,00;36,00;25,33;1,33;18,67;21,33;13,33;32,00;34,67;56,00;13,33;16,00;18,67;2,67;11,00;10,00;6,00;16,00;5,00;10,00;3,00;3,00;2,00;1,00;8,00;1,00;3,00;0,00;0,00;2,00;0,00;0,00
2020-11-22;5,00;30,00;27,50;10,00;17,50;21,25;1,25;25,00;18,75;12,50;25,00;30,00;30,00;12,50;15,00;12,50;7,50;7,00;7,00;5,00;16,00;2,00;13,00;8,00;1,00;3,00;1,00;8,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-11-29;5,00;70,00;30,00;20,00;35,00;35,00;1,67;28,33;23,33;12,50;30,00;40,00;40,00;7,50;17,50;12,50;5,00;12,50;11,25;11,25;13,75;1,25;15,00;5,00;0,00;0,00;1,25;16,25;1,25;1,25;1,25;1,25;1,00;1,00;0,00
2020-12-06;8,00;45,33;26,67;10,67;21,33;26,67;0,67;26,67;38,67;10,67;24,00;40,00;42,67;8,00;16,00;18,67;10,67;10,00;11,00;12,00;13,00;5,00;11,00;8,00;0,00;2,00;1,00;13,00;1,00;1,00;1,00;0,00;5,00;0,00;0,00
2020-12-13;5,00;25,00;17,50;7,50;17,50;21,25;1,25;23,75;22,50;10,00;25,00;47,50;35,00;10,00;17,50;10,00;10,00;4,00;9,00;13,00;15,00;6,00;19,00;6,00;0,00;2,00;1,00;13,00;3,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-12-20;6,00;54,00;63,00;9,00;24,00;18,00;0,00;19,50;19,50;21,00;21,00;36,00;39,00;15,00;21,00;9,00;12,00;7,00;6,00;17,00;15,00;4,00;11,00;7,00;4,00;4,00;2,00;10,00;0,00;2,00;1,00;1,00;2,00;1,00;1,00
2020-12-27;9,00;63,00;36,00;9,00;31,50;30,00;3,00;22,50;25,50;15,00;42,00;45,00;36,00;15,00;42,00;18,00;15,00;10,13;9,00;10,13;15,75;6,75;13,50;6,75;2,25;1,13;3,38;10,13;3,38;2,25;1,13;2,25;2,00;2,00;0,00
2021-01-03;5,00;30,00;22,50;12,50;25,00;28,33;0,00;85,00;13,33;12,50;25,00;40,00;27,50;12,50;20,00;12,50;7,50;10,00;8,00;14,00;8,00;5,00;6,00;6,00;2,00;2,00;1,00;10,00;1,00;1,00;1,00;1,00;5,00;1,00;0,00
2021-01-10;8,00;52,00;36,00;12,00;36,00;24,00;0,80;136,00;17,60;13,33;21,33;45,33;24,00;10,67;21,33;13,33;8,00;15,00;9,00;9,00;12,00;10,00;10,00;4,00;3,00;3,00;1,00;10,00;2,00;1,00;0,00;1,00;4,00;1,00;1,00
2021-01-17;6,00;39,00;24,00;6,00;30,00;31,50;0,75;67,50;22,50;18,00;27,00;48,00;42,00;15,00;21,00;12,00;6,00;13,00;4,00;11,00;15,00;3,00;9,00;6,00;3,00;1,00;2,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00
2021-01-24;8,00;32,00;21,33;8,00;24,00;18,67;2,67;18,67;14,67;21,33;21,33;48,00;40,00;13,33;13,33;13,33;8,00;11,00;6,00;11,00;19,00;4,00;8,00;9,00;1,00;3,00;2,00;14,00;3,00;2,00;1,00;2,00;4,00;0,00;1,00
2021-01-31;11,00;33,00;22,00;8,25;16,50;27,50;1,38;13,75;16,50;13,20;17,60;48,40;26,40;11,00;19,80;11,00;6,60;9,00;9,00;11,00;7,00;3,00;10,00;4,00;2,00;1,00;2,00;16,00;3,00;2,00;1,00;0,00;4,00;1,00;0,00
2021-02-07;8,00;45,33;16,00;10,67;21,33;30,67;0,67;22,67;9,33;13,33;37,33;61,33;37,33;18,67;34,67;8,00;5,33;9,00;5,00;10,00;19,00;11,00;10,00;6,00;0,00;2,00;1,00;16,00;0,00;3,00;1,00;0,00;5,00;3,00;1,00
2021-02-14;7,00;45,50;17,50;7,00;45,50;30,80;0,00;21,00;12,60;11,67;18,67;49,00;30,33;11,67;21,00;16,33;2,33;13,00;8,00;9,00;11,00;2,00;12,00;3,00;6,00;2,00;4,00;11,00;0,00;2,00;0,00;0,00;1,00;1,00;1,00
2021-02-21;6,00;42,00;21,00;9,00;36,00;33,00;1,50;25,50;13,50;15,00;30,00;81,00;45,00;18,00;27,00;12,00;15,00;12,00;9,60;13,20;12,00;3,60;12,00;3,60;4,80;4,80;1,20;18,00;0,00;1,20;3,60;1,20;1,00;1,00;0,00
2021-02-28;10,00;33,33;26,67;10,00;26,67;28,75;1,25;27,50;18,75;10,00;27,50;55,00;40,00;12,50;37,50;12,50;10,00;13,00;6,00;5,00;9,00;3,00;8,00;4,00;2,00;1,00;2,00;15,00;1,00;4,00;1,00;1,00;1,00;1,00;0,00
2021-03-07;10,00;66,67;26,67;10,00;56,67;31,43;0,00;24,29;12,86;12,50;27,50;47,50;42,50;7,50;27,50;7,50;10,00;13,00;7,00;11,00;21,00;5,00;10,00;3,00;5,00;3,00;3,00;17,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00
2021-03-14;11,00;51,33;29,33;14,67;44,00;27,50;1,38;31,63;20,63;8,25;30,25;38,50;57,75;13,20;22,00;15,40;4,40;12,00;8,00;8,00;20,00;6,00;15,00;9,00;2,00;2,00;0,00;16,00;3,00;2,00;0,00;0,00;1,00;0,00;1,00
2021-03-21;9,00;33,00;21,00;9,00;39,00;19,29;0,00;34,71;21,86;6,75;20,25;33,75;42,75;4,50;18,00;11,25;4,50;16,00;7,00;10,00;17,00;3,00;14,00;4,00;3,00;6,00;3,00;13,00;1,00;3,00;1,00;2,00;1,00;1,00;1,00
2021-03-28;8,00;40,00;28,00;16,00;44,00;27,20;1,60;38,40;22,40;5,33;24,00;53,33;66,67;8,00;18,67;8,00;8,00;10,00;4,00;10,00;18,00;5,00;11,00;4,00;3,00;2,00;4,00;11,00;1,00;0,00;2,00;1,00;2,00;2,00;0,00
2021-04-04;4,00;48,00;28,00;8,00;60,00;22,67;1,33;38,67;26,67;24,00;36,00;84,00;68,00;6,00;18,00;12,00;6,00;17,00;7,00;9,00;24,00;5,00;13,00;2,00;1,00;4,00;3,00;17,00;1,00;1,00;1,00;0,00;2,00;1,00;1,00
2021-04-11;12,00;36,00;27,00;6,00;36,00;21,00;3,00;42,00;22,50;9,60;19,20;36,00;28,80;12,00;21,60;9,60;2,40;10,00;10,00;8,00;10,00;2,00;15,00;2,00;4,00;4,00;3,00;16,00;1,00;3,00;1,00;0,00;3,00;1,00;1,00
2021-04-18;14,00;38,50;35,00;10,50;42,00;30,80;0,00;35,00;29,40;7,00;23,33;44,33;25,67;4,67;16,33;11,67;9,33;11,00;7,00;6,00;12,00;5,00;11,00;2,00;3,00;3,00;1,00;14,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00
2021-04-25;10,00;40,00;23,33;10,00;40,00;30,00;0,71;32,86;34,29;12,50;25,00;65,00;30,00;12,50;27,50;12,50;2,50;10,00;9,00;7,00;8,00;8,00;17,00;6,00;2,00;4,00;3,00;13,00;3,00;1,00;2,00;1,00;3,00;1,00;0,00
2021-05-02;13,00;48,75;26,00;6,50;68,25;36,11;0,00;72,22;33,22;7,80;28,60;62,40;23,40;7,80;33,80;13,00;2,60;21,67;10,83;8,67;11,92;4,33;21,67;6,50;1,08;6,50;1,08;15,17;1,08;4,33;0,00;1,08;5,00;1,00;2,00
2021-05-09;16,00;44,80;38,40;12,80;64,00;80,00;1,45;59,64;40,73;13,33;32,00;96,00;18,67;10,67;48,00;13,33;5,33;33,07;5,33;16,00;20,27;9,60;20,27;9,60;4,27;4,27;4,27;21,33;3,20;6,40;2,13;3,20;4,00;0,00;2,00
2021-05-16;19,00;50,67;41,17;12,67;53,83;65,14;0,00;38,00;51,57;11,88;23,75;92,63;30,88;16,63;68,88;21,38;7,13;33,00;7,00;21,00;20,00;10,00;18,00;6,00;2,00;9,00;3,00;25,00;1,00;2,00;3,00;1,00;4,00;0,00;1,00
2021-05-23;26,00;48,75;32,50;16,25;65,00;64,32;0,00;28,74;49,26;20,80;41,60;93,60;26,00;23,64;66,18;23,64;11,82;28,00;11,00;12,00;21,00;10,00;14,00;11,00;3,00;6,00;0,00;30,00;2,00;4,00;3,00;1,00;8,00;0,00;2,00
2021-05-30;16,00;60,80;25,60;19,20;51,20;61,09;1,45;40,73;56,73;21,33;40,00;109,33;50,67;16,00;59,43;27,43;9,14;37,00;10,00;13,00;13,00;14,00;24,00;7,00;5,00;2,00;1,00;33,00;1,00;6,00;4,00;4,00;6,00;1,00;2,00
2021-06-06;33,00;72,60;29,70;29,70;59,40;61,70;4,30;37,30;43,04;15,23;43,15;93,92;50,77;17,77;68,54;22,85;10,15;43,31;10,31;14,44;18,56;14,44;18,56;10,31;6,19;10,31;3,09;28,88;3,09;3,09;3,09;3,09;5,00;1,00;0,00
2021-06-13;41,00;78,85;31,54;18,92;69,38;53,72;1,41;48,07;76,34;7,69;48,69;97,38;48,69;38,59;67,53;19,29;12,06;41,00;9,23;17,43;20,50;13,33;32,80;7,18;6,15;7,18;1,03;38,95;0,00;7,18;1,03;1,03;7,00;3,00;2,00
2021-06-20;39,00;91,00;29,25;22,75;94,25;57,11;1,39;43,18;58,50;18,20;46,80;96,20;57,20;48,75;80,44;29,25;17,06;43,00;20,00;24,00;29,00;20,00;22,00;6,00;7,00;11,00;3,00;30,00;3,00;6,00;3,00;3,00;7,00;2,00;1,00
2021-06-27;36,00;88,36;36,00;22,91;91,64;51,23;1,38;34,62;49,85;15,43;41,14;108,00;46,29;48,00;79,20;26,40;12,00;42,17;15,43;22,63;20,57;24,69;28,80;8,23;11,31;9,26;1,03;33,94;3,09;12,34;4,11;5,14;6,00;2,00;2,00
2021-07-04;57,00;107,67;34,83;31,67;101,33;62,56;2,78;52,83;54,22;22,30;54,52;126,39;47,09;24,78;96,65;37,17;14,87;44,79;10,18;22,39;23,41;26,46;30,54;15,27;6,11;16,29;4,07;42,75;6,11;7,13;4,07;2,04;7,00;4,00;3,00
2021-07-11;55,00;93,82;42,06;32,35;90,59;69,10;0,00;36,67;45,13;30,00;52,50;155,00;47,50;30,00;132,50;42,50;17,50;49,91;10,19;18,33;25,46;23,43;40,74;13,24;9,17;15,28;3,06;42,78;1,02;14,26;2,04;8,15;6,00;2,00;2,00
2021-07-18;68,00;129,52;38,86;29,14;113,33;73,55;0,00;45,80;48,57;25,19;65,48;143,56;60,44;26,71;123,86;36,43;17,00;64,00;19,00;17,00;28,00;21,00;46,00;12,00;10,00;12,00;7,00;49,00;4,00;9,00;2,00;8,00;12,00;2,00;0,00
2021-07-25;65,00;95,79;37,63;44,47;109,47;72,22;1,44;37,56;52,00;28,60;67,60;127,40;54,60;37,50;147,50;35,00;25,00;44,03;18,87;29,35;32,50;32,50;37,74;17,82;8,39;14,68;7,34;46,13;2,10;17,82;2,10;7,34;9,00;1,00;2,00
2021-08-01;53,00;109,12;37,41;34,29;90,41;75,32;1,39;43,24;57,18;27,76;70,67;141,33;50,48;55,41;137,32;33,73;19,27;82,00;15,00;24,00;30,00;25,00;40,00;8,00;11,00;15,00;2,00;56,00;2,00;11,00;2,00;5,00;11,00;6,00;1,00
2021-08-08;45,00;144,64;32,14;32,14;80,36;47,90;4,35;42,10;52,26;34,41;71,47;121,76;58,24;30,00;110,00;37,50;22,50;52,33;13,60;21,98;38,72;15,70;29,30;9,42;11,51;11,51;3,14;33,49;5,23;11,51;4,19;3,14;10,00;4,00;4,00
2021-08-15;41,00;109,33;47,83;30,75;85,42;57,97;1,41;48,07;45,24;23,06;61,50;99,94;51,25;36,18;79,59;41,00;21,71;25,63;21,53;12,30;34,85;17,43;22,55;10,25;15,38;15,38;4,10;48,18;4,10;11,28;2,05;2,05;6,00;1,00;1,00
2021-08-22;40,00;90,00;53,33;36,67;63,33;44,14;4,14;38,62;44,14;37,50;65,00;132,50;62,50;30,59;91,76;30,59;16,47;35,00;18,00;27,00;23,00;15,00;36,00;12,00;11,00;7,00;3,00;43,00;0,00;8,00;6,00;3,00;5,13;1,03;1,03
2021-08-29;28,00;126,00;56,00;38,50;77,00;54,44;3,11;40,44;59,11;25,20;70,00;142,80;61,60;22,91;94,18;35,64;20,36;40,32;17,92;38,08;36,96;14,56;49,28;11,20;11,20;15,68;2,24;41,44;5,60;4,48;2,24;2,24;6,00;3,00;2,00
2021-09-05;32,00;128,00;54,40;41,60;76,80;75,13;1,39;44,52;55,65;24,62;66,46;135,38;66,46;34,46;86,15;36,92;19,69;41,29;26,84;32,00;25,81;20,65;32,00;7,23;13,42;10,32;5,16;42,32;2,06;2,06;4,13;0,00;7,00;5,00;1,00
2021-09-12;34,00;126,73;58,73;34,00;74,18;62,33;1,42;65,17;60,92;29,14;55,86;126,29;60,71;31,57;99,57;34,00;21,86;46,00;15,00;36,00;35,00;12,00;37,00;8,00;17,00;8,00;1,00;32,00;3,00;5,00;3,00;2,00;4,00;3,00;2,00
2021-09-19;25,00;162,50;68,75;31,25;84,38;75,00;2,78;66,67;58,33;27,50;62,50;135,00;62,50;25,00;95,00;37,50;25,00;48,00;13,00;25,00;29,00;10,00;34,00;12,00;12,00;5,00;4,00;40,00;2,00;4,00;7,00;4,00;4,00;2,00;1,00
2021-09-26;24,00;164,57;78,86;44,57;102,86;80,47;2,82;64,94;57,88;28,80;57,60;139,20;79,20;24,00;103,20;43,20;21,60;38,00;21,00;26,00;28,00;8,00;41,00;17,00;13,00;11,00;2,00;31,00;1,00;8,00;3,00;2,00;2,00;2,00;2,00
2021-10-03;25,00;185,71;82,14;60,71;103,57;100,00;1,47;66,18;79,41;40,00;85,00;182,50;87,50;42,50;122,50;42,50;32,50;54,17;22,92;23,96;33,33;12,50;41,67;14,58;21,88;5,21;2,08;39,58;2,08;7,29;2,08;3,13;7,00;5,00;2,00
2021-10-10;20,00;216,67;86,67;63,33;96,67;109,23;3,08;72,31;81,54;42,86;85,71;205,71;100,00;42,86;137,14;45,71;51,43;37,78;24,44;38,89;27,78;21,11;41,11;8,89;13,33;8,89;4,44;47,78;5,56;8,89;4,44;2,22;10,00;2,00;2,00
2021-10-17;25,00;221,88;59,38;53,13;78,13;70,83;2,78;77,78;52,78;35,00;67,50;160,00;82,50;30,00;97,50;45,00;35,00;39,00;28,00;38,00;29,00;12,00;33,00;15,00;8,00;11,00;7,00;47,00;2,00;3,00;2,00;4,00;5,21;3,13;1,04
2021-10-24;21,00;192,50;70,00;66,50;91,00;67,20;2,80;56,00;57,40;23,63;70,88;175,88;73,50;42,00;67,67;46,67;32,67;32,00;24,00;30,00;34,00;28,00;48,00;17,00;11,00;8,00;5,00;38,00;1,00;3,00;3,00;2,00;2,00;5,00;1,00
2021-10-31;14,00;171,50;80,50;42,00;80,50;79,33;4,67;70,00;46,67;53,20;72,80;148,40;78,40;39,20;61,60;47,60;53,20;30,15;17,23;26,92;40,92;8,62;46,31;9,69;15,08;4,31;3,23;35,54;1,08;2,15;4,31;0,00;6,00;2,00;0,00
2021-11-07;11,00;156,75;57,75;44,00;38,50;55,00;1,38;49,50;50,88;28,60;55,00;132,00;57,20;33,00;48,40;37,40;33,00;22,00;16,00;35,00;36,00;9,00;42,00;13,00;9,00;7,00;2,00;25,00;1,00;3,00;3,00;1,00;4,00;2,00;1,00
2021-11-14;11,00;179,67;91,67;40,33;62,33;50,88;1,38;61,88;37,13;35,75;60,50;134,75;71,50;22,00;52,25;35,75;35,75;27,00;22,00;16,00;31,00;7,00;24,00;12,00;8,00;5,00;1,00;37,00;3,00;5,00;1,00;0,00;5,00;1,00;1,00
2021-11-21;13,00;120,25;61,75;26,00;58,50;44,78;1,44;50,56;26,00;31,20;44,20;122,20;62,40;23,40;33,80;18,20;39,00;17,00;15,00;22,00;29,00;5,00;25,00;5,00;14,00;4,00;4,00;24,00;3,00;1,00;2,00;1,00;4,00;1,00;1,00
2021-11-28;13,00;123,50;52,00;22,75;39,00;34,67;2,89;52,00;27,44;15,60;36,40;98,80;54,60;13,00;39,00;7,80;33,80;23,83;14,08;20,58;28,17;7,58;16,25;8,67;4,33;3,25;3,25;39,00;1,08;0,00;0,00;3,25;2,00;1,00;0,00
2021-12-05;6,00;192,00;60,00;30,00;90,00;56,00;4,00;60,00;30,00;24,00;42,00;126,00;63,00;21,00;36,00;21,00;36,00;16,50;21,00;34,50;30,00;10,50;24,00;15,00;7,50;9,00;1,50;27,00;3,00;1,50;4,50;4,50;2,00;0,00;1,00
2021-12-12;7,00;119,00;45,50;31,50;52,50;44,80;2,80;44,80;32,20;16,33;28,00;98,00;39,67;21,00;18,67;14,00;21,00;13,00;15,00;17,00;24,00;9,00;17,00;6,00;8,00;2,00;2,00;24,00;2,00;2,00;2,00;2,00;3,00;3,00;1,00
2021-12-19;10,00;133,33;40,00;16,67;53,33;51,43;1,43;52,86;34,29;12,50;32,50;75,00;55,00;20,00;25,00;20,00;20,00;9,00;14,00;26,00;31,00;8,00;22,00;8,00;1,00;2,00;4,00;21,00;0,00;0,00;4,00;3,00;5,00;3,00;1,00
2021-12-26;21,00;150,50;49,00;21,00;63,00;42,00;2,80;39,20;36,40;23,63;49,88;97,13;60,38;35,00;32,67;21,00;11,67;20,00;15,00;27,00;31,00;7,00;17,00;14,00;6,00;2,00;4,00;44,00;2,00;5,00;2,00;2,00;5,00;2,00;0,00
2022-01-02;15,00;108,00;51,00;24,00;54,00;30,00;0,00;43,64;42,27;17,50;45,00;80,00;47,50;17,50;30,00;20,00;10,00;18,00;17,00;21,00;35,00;4,00;24,00;17,00;11,00;4,00;2,00;26,00;2,00;3,00;2,00;1,00;5,00;2,00;2,00
2022-01-09;15,00;99,00;39,00;18,00;54,00;27,27;2,73;50,45;35,45;20,00;32,50;85,00;57,50;25,00;32,50;20,00;7,50;13,00;12,00;12,00;25,00;6,00;23,00;6,00;7,00;5,00;2,00;30,00;2,00;3,00;2,00;1,00;7,00;0,00;0,00
2022-01-16;10,00;116,67;53,33;30,00;63,33;42,86;2,86;40,00;42,86;20,00;22,50;92,50;70,00;25,00;50,00;20,00;7,50;20,00;10,00;19,00;20,00;8,00;12,00;6,00;10,00;3,00;2,00;30,00;2,00;3,00;5,00;2,00;8,00;1,00;0,00
2022-01-23;23,00;124,86;75,57;32,86;65,71;51,75;1,44;80,50;47,44;20,44;48,56;109,89;84,33;25,56;48,56;17,89;17,89;30,32;16,73;17,77;24,05;8,36;18,82;11,50;6,27;7,32;1,05;36,59;1,05;6,27;1,05;1,05;5,00;0,00;1,00
2022-01-30;21,00;150,50;77,00;42,00;84,00;69,00;1,50;63,00;69,00;26,25;52,50;154,88;60,38;26,25;63,00;23,63;15,75;27,30;25,20;13,65;29,40;12,60;32,55;11,55;12,60;7,35;4,20;39,90;2,10;6,30;2,10;2,10;4,00;3,00;0,00
2022-02-06;25,00;207,14;103,57;50,00;117,86;80,88;4,41;80,88;54,41;33,33;66,67;147,22;80,56;37,50;57,50;35,00;22,50;30,21;29,17;17,71;29,17;11,46;30,21;15,63;13,54;6,25;3,13;48,96;6,25;2,08;5,21;4,17;4,00;2,00;0,00
2022-02-13;28,00;158,67;102,67;52,89;105,78;78,40;2,80;78,40;60,20;33,09;53,45;150,18;89,09;25,45;61,09;38,18;17,82;41,00;22,00;24,00;29,00;10,00;29,00;15,00;12,00;6,00;5,00;53,00;5,00;2,00;4,00;4,00;8,00;4,00;0,00
2022-02-20;23,00;164,29;105,14;52,57;115,00;67,56;1,44;79,06;66,13;40,89;61,33;132,89;76,67;33,22;81,78;25,56;20,44;28,23;39,73;26,14;33,45;13,59;30,32;13,59;12,55;9,41;5,23;51,23;3,14;9,41;5,23;0,00;2,00;2,00;2,00
2022-02-27;29,00;161,11;77,33;51,56;99,89;62,35;2,90;71,05;63,80;29,00;47,45;163,45;81,73;29,00;70,08;33,83;19,33;33,14;21,75;18,64;22,79;11,39;35,21;21,75;15,54;9,32;1,04;33,14;8,29;2,07;2,07;3,11;8,00;2,00;2,00
2022-03-06;33,00;211,20;105,60;52,80;115,50;81,78;2,87;81,78;74,61;35,54;58,38;154,85;93,92;27,92;76,15;33,00;22,85;45,77;38,32;22,35;37,26;14,90;40,45;7,45;10,65;10,65;2,13;48,97;2,13;2,13;6,39;5,32;6,00;2,00;0,00
2022-03-13;39,00;201,50;113,75;55,25;133,25;84,96;1,39;76,61;75,21;31,20;70,20;130,00;91,00;26,81;65,81;29,25;36,56;26,00;39,00;22,00;34,00;20,00;52,00;14,00;7,00;14,00;4,00;46,00;3,00;7,00;2,00;5,00;12,00;5,00;1,00
2022-03-20;35,00;225,91;120,91;73,18;108,18;89,60;2,80;78,40;79,80;47,50;50,00;145,00;85,00;32,50;72,50;52,50;27,50;40,00;34,00;24,00;35,00;24,00;31,00;12,00;8,00;10,00;2,00;52,00;5,00;5,00;3,00;4,00;8,24;2,06;2,06
2022-03-27;32,00;201,60;102,40;70,40;112,00;84,87;0,00;87,65;79,30;32,00;83,69;152,62;86,15;36,92;86,15;46,77;19,69;46,45;36,13;36,13;45,42;11,35;46,45;16,52;15,48;8,26;3,10;55,74;2,06;5,16;1,03;3,10;9,00;3,00;1,00
2022-04-03;31,00;279,00;141,22;89,56;151,56;95,82;4,23;97,23;80,32;36,17;90,42;198,92;103,33;42,92;119,23;52,46;28,62;42,37;39,27;36,17;43,40;26,87;40,30;20,67;18,60;11,37;3,10;60,97;4,13;10,33;4,13;6,20;12,00;3,00;0,00
2022-04-10;59,00;327,78;147,50;95,06;183,56;108,17;2,81;82,88;98,33;69,26;89,78;256,52;100,04;44,25;120,46;51,63;63,92;55,00;38,00;45,00;40,00;26,00;68,00;22,00;17,00;16,00;7,00;63,00;5,00;16,00;7,00;5,00;12,00;10,00;2,00
2022-04-17;50,00;283,33;133,33;96,67;163,33;117,14;0,00;75,71;90,00;37,50;100,00;222,50;102,50;35,00;127,50;52,50;52,50;67,35;39,80;51,02;43,88;31,63;65,31;19,39;24,49;11,22;4,08;68,37;2,04;5,10;4,08;5,10;17,00;13,00;4,00
2022-04-24;43,00;188,54;129,00;79,38;122,38;96,03;2,87;103,20;78,83;37,94;91,06;184,65;88,53;45,53;101,18;50,59;32,88;59,38;39,93;29,69;33,79;19,45;55,29;12,29;12,29;12,29;2,05;61,43;6,14;6,14;3,07;7,17;5,00;5,00;1,00
2022-05-01;30,00;196,67;136,67;80,00;123,33;83,18;2,73;136,36;69,55;35,00;72,50;167,50;75,00;36,92;99,23;34,62;20,77;44,00;32,00;37,00;33,00;14,00;65,00;15,00;16,00;16,00;2,00;66,00;3,00;5,00;1,00;7,00;9,00;5,00;2,00
2022-05-08;55,00;168,24;113,24;74,41;135,88;121,28;4,23;95,90;71,92;35,00;82,50;175,00;92,50;38,26;95,65;45,43;33,48;55,00;38,70;22,41;37,69;24,44;47,87;17,31;15,28;14,26;6,11;47,87;3,06;6,11;3,06;3,06;13,00;6,00;2,00
2022-05-15;60,00;167,37;101,05;53,68;126,32;99,07;1,40;86,51;82,33;37,50;72,50;182,50;77,50;36,00;96,00;55,20;33,60;58,00;27,00;28,00;39,00;21,00;45,00;20,00;17,00;9,00;2,00;47,00;7,00;13,00;9,00;3,00;10,17;7,12;2,03
2022-05-22;58,00;196,56;119,22;70,89;157,89;99,02;2,83;90,54;70,73;58,00;90,78;249,65;75,65;36,25;113,58;50,75;48,33;56,98;40,70;43,75;46,81;21,37;58,00;26,46;22,39;17,30;8,14;61,05;3,05;9,16;6,11;6,11;15,00;8,00;3,00
2022-05-29;55,00;177,94;116,47;64,71;126,18;76,15;0,00;94,49;86,03;42,50;82,50;212,50;82,50;33,48;83,70;40,65;28,70;45,00;48,00;35,00;47,00;26,00;45,00;24,00;19,00;12,00;6,00;67,00;6,00;13,00;5,00;6,00;14,00;5,00;2,00
2022-06-05;55,00;181,18;122,94;51,76;139,12;88,85;1,41;78,97;73,33;32,50;70,00;177,50;65,00;31,09;86,09;55,00;23,91;38,70;34,63;32,59;47,87;19,35;60,09;20,37;19,35;13,24;5,09;71,30;6,11;7,13;2,04;2,04;15,00;3,00;1,00
2022-06-12;44,00;152,31;128,62;40,62;115,08;74,80;1,47;83,60;79,20;38,82;67,29;152,71;82,82;33,65;106,12;38,82;28,47;46,10;33,52;24,10;46,10;16,76;40,86;16,76;17,81;16,76;8,38;74,38;6,29;6,29;10,48;4,19;8,00;3,00;1,00
