Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;21,00;273,00;210,00;63,00;84,00;4,20;58,80;37,80;42,00;100,80;58,80;117,60;12,00;75,00;24,00;12,00;49,00;43,75;5,25;24,50;7,00;22,40;29,40;14,00;6,56;6,56;5,25;18,38;0,00;5,00;0,00;1,00;7,00;2,00;0,00
2020-10-11;7,00;182,00;126,00;56,00;49,00;3,50;31,50;31,50;24,50;49,00;28,00;77,00;21,00;21,00;18,67;7,00;56,00;19,25;1,75;14,00;1,40;26,60;22,40;15,40;7,00;7,00;17,50;23,33;4,00;1,00;1,00;0,00;2,00;0,00;1,00
2020-10-18;9,00;117,00;90,00;36,00;58,50;4,50;67,50;54,00;27,00;67,50;31,50;108,00;12,00;39,00;9,00;6,00;54,00;41,40;1,80;16,20;7,50;19,50;25,50;13,50;7,71;5,14;2,57;14,14;6,00;2,00;3,00;0,00;5,00;0,00;0,00
2020-10-25;21,00;231,00;525,00;84,00;46,20;4,20;54,60;37,80;21,00;79,80;33,60;96,60;18,00;27,00;27,00;6,00;43,75;28,00;1,75;24,50;9,00;21,00;22,50;10,50;5,25;5,25;9,19;15,75;0,00;1,00;0,00;0,00;6,00;1,00;0,00
2020-11-01;7,00;126,00;140,00;28,00;24,50;1,75;42,00;28,00;21,00;45,50;17,50;80,50;35,00;28,00;66,50;7,00;22,75;15,75;7,00;15,75;7,00;19,60;15,40;12,60;2,80;12,60;5,60;9,80;3,00;7,00;2,00;1,00;17,00;1,00;0,00
2020-11-08;7,00;126,00;140,00;42,00;24,50;3,50;66,50;21,00;21,00;49,00;14,00;126,00;21,00;18,67;9,33;2,33;29,75;26,25;1,75;19,25;4,20;18,20;12,60;4,20;0,00;3,50;3,50;8,17;1,00;2,00;0,00;0,00;6,00;0,00;0,00
2020-11-15;5,00;90,00;110,00;30,00;60,00;2,50;50,00;30,00;35,00;65,00;30,00;145,00;15,00;25,00;20,00;5,00;18,33;20,00;3,33;15,00;5,00;16,67;13,33;11,67;1,25;3,75;3,75;5,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00
2020-11-22;7,00;140,00;140,00;56,00;38,50;3,50;35,00;28,00;35,00;45,50;21,00;73,50;21,00;38,50;31,50;7,00;28,00;19,25;0,00;19,25;5,60;16,80;16,80;12,60;5,60;5,60;4,20;11,20;6,00;4,00;0,00;1,00;5,00;1,00;0,00
2020-11-29;7,00;154,00;182,00;42,00;31,50;3,50;31,50;35,00;24,50;42,00;28,00;77,00;14,00;21,00;14,00;7,00;24,50;38,50;3,50;17,50;2,80;16,80;12,60;4,20;2,33;3,50;1,17;9,33;6,00;2,00;3,00;1,00;6,00;0,00;0,00
2020-12-06;4,00;72,00;96,00;32,00;32,00;4,00;40,00;36,00;28,00;52,00;28,00;72,00;36,00;68,00;28,00;12,00;16,00;36,00;6,00;20,00;1,33;10,67;14,67;6,67;5,33;8,00;5,33;8,00;1,00;2,00;2,00;1,00;6,00;2,00;1,00
2020-12-13;7,00;126,00;140,00;42,00;28,00;1,75;38,50;24,50;24,50;42,00;10,50;63,00;14,00;25,67;11,67;2,33;17,50;28,00;5,25;15,75;5,60;19,60;9,80;5,60;5,83;9,33;8,17;12,83;1,00;0,00;0,00;0,00;4,00;2,00;0,00
2020-12-20;3,00;54,00;96,00;18,00;24,00;1,50;18,00;33,00;24,00;39,00;6,00;39,00;21,00;27,00;12,00;6,00;33,00;51,00;9,00;21,00;9,00;16,50;10,50;7,50;9,00;3,00;4,50;9,00;1,00;0,00;1,00;4,00;1,00;0,00;0,00
2020-12-27;5,00;100,00;120,00;40,00;40,00;5,00;45,00;50,00;50,00;65,00;25,00;75,00;30,00;32,50;22,50;2,50;16,67;36,67;6,67;13,33;5,00;10,00;18,75;11,25;3,75;2,50;5,00;12,50;3,00;1,00;1,00;1,00;7,00;1,00;1,00
2021-01-03;12,00;132,00;144,00;60,00;52,00;4,00;128,00;40,00;36,00;48,00;36,00;68,00;24,00;33,00;27,00;6,00;18,86;36,00;5,14;17,14;4,50;21,00;15,00;9,00;6,67;9,33;5,33;12,00;6,00;2,00;0,00;0,00;8,00;0,00;0,00
2021-01-10;20,00;240,00;400,00;60,00;52,00;2,00;140,00;36,00;40,00;60,00;24,00;56,00;14,29;42,86;20,00;5,71;16,36;29,09;0,00;18,18;2,86;18,57;10,00;8,57;4,00;8,00;6,67;9,33;2,00;5,00;1,00;0,00;12,00;0,00;0,00
2021-01-17;12,00;132,00;144,00;36,00;44,00;4,00;108,00;40,00;36,00;40,00;20,00;48,00;15,00;18,00;12,00;3,00;17,14;20,57;1,71;15,43;9,00;16,50;18,00;10,50;5,33;4,00;10,67;6,67;2,00;1,00;1,00;3,00;6,00;0,00;1,00
2021-01-24;5,00;90,00;90,00;40,00;35,00;5,00;55,00;40,00;30,00;50,00;30,00;70,00;12,50;25,00;20,00;2,50;18,33;18,33;5,00;18,33;5,00;13,33;6,67;6,67;7,50;5,00;7,50;6,25;2,00;5,00;0,00;0,00;1,00;1,00;0,00
2021-01-31;9,00;81,00;63,00;27,00;58,50;4,50;49,50;31,50;40,50;54,00;22,50;85,50;33,00;30,00;21,00;6,00;14,40;25,20;3,60;16,20;10,29;20,57;14,14;6,43;5,14;3,86;10,29;14,14;2,00;1,00;1,00;1,00;6,00;1,00;1,00
2021-02-07;14,00;154,00;98,00;56,00;37,33;2,33;60,67;28,00;37,33;46,67;18,67;88,67;19,60;30,80;19,60;2,80;15,75;33,25;1,75;17,50;7,00;14,00;12,60;7,00;5,60;5,60;8,40;7,00;1,00;0,00;1,00;0,00;5,00;1,00;0,00
2021-02-14;13,00;130,00;91,00;65,00;39,00;8,67;47,67;30,33;21,67;65,00;34,67;86,67;15,60;23,40;18,20;7,80;16,25;13,00;1,63;8,13;10,11;20,22;11,56;13,00;1,30;5,20;5,20;15,60;5,00;0,00;0,00;2,00;7,00;1,00;0,00
2021-02-21;14,00;154,00;112,00;56,00;46,67;9,33;51,33;32,67;32,67;56,00;32,67;116,67;33,60;30,80;22,40;2,80;17,50;29,75;8,75;17,50;9,33;12,44;12,44;9,33;1,40;7,00;12,60;8,40;6,00;0,00;0,00;1,00;7,00;0,00;0,00
2021-02-28;18,00;180,00;126,00;90,00;63,00;4,50;45,00;40,50;36,00;58,50;27,00;108,00;27,00;63,00;18,00;3,00;14,40;32,40;7,20;19,80;7,50;25,50;18,00;13,50;3,86;5,14;6,43;6,43;1,00;1,00;2,00;2,00;2,00;0,00;1,00
2021-03-07;15,00;150,00;120,00;60,00;52,50;1,88;60,00;26,25;30,00;48,75;22,50;82,50;27,00;51,00;30,00;3,00;23,33;36,67;5,00;13,33;13,50;15,00;13,50;13,50;11,25;7,50;11,25;7,50;3,00;2,00;0,00;1,00;12,00;2,00;0,00
2021-03-14;16,00;192,00;128,00;80,00;56,00;2,00;56,00;36,00;28,00;48,00;28,00;96,00;21,33;29,33;13,33;5,33;30,22;24,89;5,33;21,33;7,27;16,00;2,91;13,09;8,00;6,67;9,33;6,67;2,00;0,00;3,00;0,00;7,00;0,00;1,00
2021-03-21;9,00;72,00;63,00;45,00;40,50;2,25;58,50;40,50;22,50;54,00;27,00;112,50;24,00;33,00;9,00;3,00;23,40;25,20;1,80;16,20;15,00;9,00;12,00;9,00;5,14;6,43;3,86;14,14;6,00;5,00;2,00;0,00;1,00;0,00;0,00
2021-03-28;14,00;140,00;112,00;56,00;46,67;2,33;65,33;46,67;28,00;42,00;23,33;107,33;16,80;25,20;14,00;2,80;35,00;28,00;5,25;19,25;4,67;21,78;9,33;9,33;7,00;5,60;4,20;15,40;4,00;1,00;3,00;1,00;10,00;0,00;0,00
2021-04-04;7,00;140,00;126,00;70,00;35,00;3,50;80,50;56,00;45,50;49,00;14,00;66,50;28,00;38,50;21,00;14,00;29,75;26,25;5,25;10,50;4,20;21,00;9,80;15,40;5,60;4,20;14,00;8,40;6,00;5,00;2,00;2,00;7,00;0,00;1,00
2021-04-11;10,00;110,00;120,00;40,00;50,00;5,00;85,00;75,00;25,00;60,00;25,00;95,00;36,67;36,67;20,00;10,00;34,00;20,00;8,00;18,00;7,14;25,71;18,57;11,43;7,14;5,71;10,00;7,14;4,00;6,00;1,00;1,00;5,00;1,00;1,00
2021-04-18;7,00;126,00;126,00;70,00;31,50;0,00;73,50;38,50;28,00;35,00;28,00;49,00;18,67;18,67;11,67;2,33;14,00;19,25;7,00;17,50;4,20;14,00;16,80;8,40;5,83;3,50;8,17;5,83;5,00;2,00;5,00;0,00;5,00;5,00;1,00
2021-04-25;6,00;108,00;96,00;84,00;36,00;3,00;54,00;33,00;42,00;78,00;48,00;114,00;21,00;33,00;24,00;3,00;27,00;15,00;4,50;10,50;6,00;22,50;24,00;10,50;6,00;8,40;8,40;6,00;2,00;5,00;1,00;1,00;9,00;2,00;1,00
2021-05-02;14,00;182,00;126,00;112,00;65,33;4,67;140,00;74,67;42,00;93,33;51,33;65,33;25,20;44,80;39,20;5,60;33,25;26,25;5,25;12,25;14,00;18,20;15,40;14,00;7,64;5,09;6,36;7,64;2,00;6,00;1,00;2,00;5,00;6,00;1,00
2021-05-09;27,00;162,00;121,50;121,50;81,00;3,86;81,00;81,00;40,50;45,00;45,00;67,50;30,00;42,00;15,00;6,00;48,60;32,40;14,40;19,80;18,47;21,32;11,37;14,21;13,50;4,05;8,10;14,85;7,00;5,00;2,00;1,00;5,00;1,00;3,00
2021-05-16;22,00;330,00;242,00;242,00;70,40;4,40;74,80;96,80;52,80;66,00;52,80;92,40;33,00;60,50;38,50;13,75;53,17;42,17;11,00;22,00;13,20;14,67;20,53;11,73;11,65;15,53;10,35;14,24;5,00;15,00;6,00;2,00;27,00;7,00;0,00
2021-05-23;38,00;323,00;247,00;190,00;88,67;12,67;71,78;147,78;46,44;101,33;63,33;118,22;38,00;61,38;175,38;5,85;59,71;41,62;9,05;28,95;17,54;32,15;14,62;24,85;19,66;9,17;9,17;15,72;4,00;10,00;6,00;4,00;47,00;6,00;2,00
2021-05-30;42,00;238,00;140,00;140,00;96,60;4,20;75,60;155,40;37,80;96,60;54,60;121,80;51,00;69,00;63,00;9,00;43,83;32,87;18,26;23,74;23,17;31,86;15,93;8,69;19,69;6,56;11,81;17,06;5,00;15,00;5,00;1,00;15,00;5,00;8,00
2021-06-06;40,00;500,00;280,00;220,00;104,00;8,00;80,00;152,00;48,89;120,00;75,56;137,78;42,86;77,14;68,57;5,71;63,64;40,00;23,64;23,64;25,71;32,86;20,00;30,00;18,67;8,00;8,00;18,67;6,00;14,00;1,00;4,00;14,00;5,00;3,00
2021-06-13;52,00;416,00;208,00;190,67;148,00;8,00;72,00;188,00;60,67;134,33;86,67;143,00;196,44;83,78;66,44;8,67;64,55;55,59;16,14;35,86;31,78;63,56;21,67;18,78;18,67;12,00;10,67;21,33;13,00;13,00;6,00;6,00;23,00;6,00;5,00
2021-06-20;55,00;605,00;256,67;256,67;156,54;8,46;101,54;249,62;97,31;169,23;105,77;152,31;272,11;112,89;81,05;23,16;56,77;42,58;15,97;40,81;27,50;88,29;27,50;33,29;28,81;24,88;13,10;32,74;8,00;11,00;5,00;10,00;8,00;4,00;2,00
2021-06-27;63,00;582,75;236,25;236,25;151,20;16,80;109,20;159,60;100,80;159,60;88,20;155,40;197,59;88,77;88,77;14,32;93,60;68,40;30,60;34,20;27,20;84,48;30,07;38,66;21,00;18,38;22,31;44,63;12,00;23,00;4,00;12,00;13,00;10,00;6,00
2021-07-04;70,00;665,00;227,50;210,00;177,06;16,47;82,35;90,59;96,25;223,13;109,38;179,38;70,00;131,25;64,17;11,67;86,15;78,97;21,54;41,28;43,75;65,63;36,46;40,83;34,34;21,13;15,85;36,98;13,00;18,00;5,00;10,00;25,00;4,00;3,00
2021-07-11;60,00;510,00;195,00;165,00;184,29;12,86;64,29;72,86;102,86;214,29;124,29;171,43;66,00;153,00;60,00;12,00;63,53;74,12;31,76;45,88;27,80;60,00;29,27;35,12;32,00;14,67;13,33;44,00;9,00;10,00;5,00;9,00;14,00;10,00;0,00
2021-07-18;75,00;615,00;225,00;210,00;204,17;12,50;95,83;95,83;133,33;216,67;154,17;170,83;121,15;181,73;95,19;14,42;64,29;110,71;32,14;42,86;20,19;92,31;33,17;41,83;23,68;18,42;18,42;56,58;8,00;17,00;7,00;10,00;22,00;13,00;4,00
2021-07-25;99,00;775,50;214,50;363,00;222,75;12,38;107,25;140,25;154,96;185,09;180,78;159,26;139,76;203,82;110,65;26,21;95,40;108,00;39,60;41,40;34,94;96,09;42,22;77,16;27,72;25,08;27,72;34,32;13,00;25,00;13,00;13,00;21,00;11,00;4,00
2021-08-01;72,00;828,00;252,00;396,00;258,35;12,71;80,47;182,12;156,71;207,53;156,71;207,53;141,12;236,16;126,72;28,80;100,80;70,20;32,40;54,00;26,45;83,76;47,02;51,43;30,67;20,00;37,33;37,33;5,00;25,00;14,00;7,00;27,00;11,00;4,00
2021-08-08;71,00;940,75;319,50;461,50;196,29;25,06;146,18;171,24;167,06;263,12;129,47;158,71;109,46;186,38;94,67;32,54;71,00;65,68;24,85;39,05;30,43;82,59;47,82;55,06;21,04;40,76;18,41;46,02;11,00;21,00;9,00;13,00;7,00;10,00;3,00
2021-08-15;75,00;630,00;300,00;390,00;183,33;25,00;133,33;204,17;162,50;183,33;129,17;191,67;103,85;150,00;98,08;23,08;71,43;71,43;19,64;51,79;27,40;85,10;57,69;40,38;18,42;13,16;25,00;40,79;13,00;20,00;5,00;8,00;19,00;15,00;6,00
2021-08-22;75,00;675,00;285,00;315,00;220,83;20,83;104,17;212,50;162,50;191,67;120,83;170,83;92,31;150,00;106,73;11,54;73,21;87,50;26,79;42,86;18,75;63,46;31,73;54,81;19,74;34,21;23,68;38,16;8,00;13,00;7,00;7,00;21,00;13,00;3,00
2021-08-29;49,00;604,33;277,67;294,00;191,92;16,33;118,42;142,92;147,00;249,45;120,27;200,45;83,59;135,47;98,00;14,41;76,22;79,85;21,78;34,48;30,26;56,21;34,59;31,71;11,92;17,22;18,54;21,19;8,00;8,00;8,00;4,00;17,00;7,00;6,00
2021-09-05;51,00;663,00;323,00;289,00;174,25;12,75;153,00;208,25;140,25;212,50;127,50;170,00;76,50;155,83;79,33;17,00;84,41;86,17;10,55;38,69;23,31;62,66;37,89;30,60;9,15;13,08;19,62;32,69;7,00;13,00;3,00;4,00;11,00;6,00;6,00
2021-09-12;41,00;642,33;287,00;259,67;217,30;16,40;118,90;237,80;151,70;209,10;143,50;164,00;99,57;143,50;108,36;14,64;89,13;90,91;37,43;44,57;19,79;53,72;36,76;55,14;18,52;29,10;22,48;27,77;10,00;10,00;3,00;10,00;21,00;11,00;1,00
2021-09-19;34,00;850,00;391,00;323,00;204,00;12,75;144,50;182,75;204,00;255,00;148,75;182,75;87,83;110,50;68,00;34,00;91,26;103,79;14,32;50,11;25,50;53,83;34,00;59,50;11,77;23,54;15,69;30,08;12,00;11,00;4,00;3,00;3,00;3,00;1,00
2021-09-26;48,00;864,00;368,00;256,00;209,45;8,73;161,45;213,82;196,36;270,55;109,09;209,45;93,00;102,00;111,00;15,00;65,78;101,33;10,67;35,56;17,45;49,45;52,36;48,00;14,67;16,00;16,00;40,00;8,00;4,00;1,00;9,00;17,00;3,00;1,00
2021-10-03;33,00;907,50;445,50;264,00;222,75;16,50;148,50;218,63;177,38;218,63;115,50;222,75;84,00;87,00;96,00;18,00;78,83;82,50;9,17;34,83;22,96;43,04;41,61;54,52;9,24;18,48;9,24;44,88;16,00;7,00;0,00;5,00;4,00;4,00;1,00
2021-10-10;33,00;1006,50;462,00;297,00;202,13;16,50;127,88;185,63;297,00;292,88;115,50;226,88;84,00;93,00;168,00;15,00;69,67;95,33;9,17;47,67;17,22;63,13;30,13;48,78;17,16;14,52;33,00;52,80;10,00;5,00;6,00;1,00;14,00;3,00;0,00
2021-10-17;29,00;1058,50;391,50;261,00;227,86;24,86;153,29;203,00;244,43;319,00;107,71;215,43;101,50;116,00;118,90;26,10;85,19;94,25;16,31;43,50;18,85;69,60;49,30;55,10;17,14;13,18;13,18;39,55;11,00;6,00;4,00;3,00;15,00;1,00;1,00
2021-10-24;33,00;874,50;445,50;264,00;181,50;12,38;132,00;148,50;160,88;206,25;82,50;156,75;69,00;81,00;96,00;12,00;57,32;79,89;13,89;27,79;11,48;37,30;45,91;44,48;15,84;13,20;10,56;30,36;8,00;10,00;6,00;5,00;7,00;3,00;3,00
2021-10-31;22,00;902,00;594,00;286,00;145,20;17,60;118,80;158,40;158,40;255,20;101,20;184,80;96,25;71,50;88,00;11,00;58,67;78,83;11,00;36,67;16,13;54,27;36,67;45,47;7,76;23,29;15,53;31,06;3,00;8,00;8,00;1,00;11,00;0,00;0,00
2021-11-07;17,00;714,00;408,00;221,00;123,25;8,50;131,75;144,50;148,75;178,50;102,00;178,50;68,00;68,00;62,33;11,33;69,89;117,11;13,22;45,33;21,64;43,27;29,36;26,27;13,08;20,92;9,15;27,46;10,00;5,00;4,00;0,00;10,00;0,00;0,00
2021-11-14;16,00;624,00;368,00;176,00;124,00;12,00;104,00;128,00;140,00;136,00;84,00;164,00;80,00;74,67;72,00;13,33;46,22;87,11;8,89;46,22;7,27;34,91;40,73;39,27;13,33;10,67;17,33;22,67;4,00;3,00;4,00;3,00;5,00;0,00;3,00
2021-11-21;17,00;612,00;408,00;170,00;76,50;8,50;76,50;102,00;280,50;131,75;63,75;170,00;85,00;39,67;28,33;11,33;35,89;81,22;13,22;18,89;4,25;36,83;34,00;32,58;6,54;22,23;10,46;18,31;5,00;0,00;5,00;1,00;4,00;1,00;0,00
2021-11-28;12,00;456,00;228,00;108,00;104,00;12,00;124,00;104,00;116,00;124,00;72,00;168,00;63,00;63,00;42,00;15,00;41,14;87,43;6,86;25,71;7,50;39,00;36,00;33,00;13,33;17,33;6,67;16,00;8,00;3,00;7,00;3,00;5,00;1,00;0,00
2021-12-05;12,00;516,00;216,00;144,00;124,00;8,00;84,00;120,00;92,00;112,00;76,00;156,00;78,00;48,00;42,00;18,00;42,86;99,43;6,86;42,86;4,50;54,00;42,00;36,00;2,67;20,00;12,00;28,00;5,00;7,00;0,00;7,00;11,00;4,00;0,00
2021-12-12;11,00;561,00;209,00;121,00;95,33;18,33;106,33;110,00;106,33;117,33;80,67;231,00;82,50;55,00;49,50;5,50;60,50;58,67;9,17;22,00;17,88;42,63;28,88;45,38;3,67;22,00;3,67;29,33;6,00;3,00;3,00;1,00;10,00;1,00;0,00
2021-12-19;18,00;918,00;342,00;270,00;85,50;4,50;108,00;112,50;171,00;148,50;76,50;256,50;96,00;42,00;48,00;30,00;32,40;88,20;16,20;30,60;13,85;49,85;31,85;34,62;6,43;20,57;10,29;45,00;3,00;0,00;2,00;2,00;9,00;6,00;0,00
2021-12-26;34,00;1377,00;340,00;374,00;140,25;17,00;136,00;170,00;178,50;208,25;85,00;293,25;85,00;73,67;79,33;19,83;50,11;73,37;35,79;32,21;5,91;50,26;54,70;32,52;5,23;49,69;9,15;24,85;6,00;11,00;0,00;6,00;13,00;6,00;2,00
2022-01-02;22,00;1584,00;462,00;462,00;233,20;17,60;149,60;202,40;259,60;171,60;101,20;259,60;112,75;68,75;55,00;5,50;54,15;101,54;11,85;22,00;13,20;45,47;32,27;54,27;16,82;51,76;22,00;45,29;15,00;7,00;2,00;1,00;9,00;1,00;0,00
2022-01-09;42,00;700,00;280,00;252,00;155,40;8,40;142,80;210,00;189,00;151,20;92,40;201,60;117,00;75,00;66,00;24,00;61,25;85,75;24,50;19,25;11,59;46,34;37,66;40,55;14,44;23,63;21,00;38,06;4,00;9,00;3,00;9,00;17,00;3,00;0,00
2022-01-16;31,00;728,50;403,00;294,50;181,57;4,43;186,00;203,71;177,14;146,14;115,14;208,14;108,50;62,00;62,00;12,40;65,65;103,94;29,18;40,12;17,71;73,81;39,86;62,00;9,43;26,96;13,48;31,00;13,00;6,00;1,00;3,00;10,00;1,00;1,00
2022-01-23;35,00;857,50;507,50;367,50;218,75;4,38;183,75;231,88;170,63;148,75;126,88;280,00;93,33;96,25;61,25;14,58;77,00;103,25;7,00;40,25;17,50;65,63;51,04;46,67;15,56;29,81;14,26;31,11;9,00;4,00;6,00;9,00;16,00;7,00;0,00
2022-01-30;27,00;634,50;337,50;297,00;189,00;11,57;138,86;266,14;148,50;207,00;130,50;211,50;114,00;87,00;69,00;6,00;84,60;118,80;14,40;25,20;11,37;59,68;49,74;62,53;19,29;30,86;19,29;36,00;7,00;7,00;2,00;4,00;7,00;3,00;0,00
2022-02-06;25,00;612,50;337,50;275,00;208,33;20,83;166,67;212,50;166,67;166,67;95,83;204,17;105,56;77,78;75,00;11,11;60,71;135,71;12,50;41,07;16,18;50,00;51,47;63,24;15,79;22,37;15,79;36,84;10,00;4,00;5,00;9,00;15,00;1,00;2,00
2022-02-13;50,00;850,00;566,67;366,67;283,33;8,33;175,00;291,67;158,33;195,83;150,00;183,33;94,12;67,65;97,06;14,71;76,79;114,29;7,14;44,64;23,53;67,65;50,00;57,35;9,21;44,74;17,11;131,58;10,00;6,00;1,00;4,00;10,00;3,00;4,00
2022-02-20;45,00;795,00;480,00;375,00;249,55;16,36;188,18;347,73;155,45;163,64;151,36;212,73;112,50;90,00;64,69;14,06;118,80;126,00;23,40;43,20;33,39;85,65;60,97;63,87;14,56;48,97;13,24;51,62;7,00;6,00;6,00;3,00;6,00;1,00;3,00
2022-02-27;26,00;663,00;468,00;299,00;221,00;8,67;173,33;294,67;160,33;151,67;121,33;290,33;83,78;89,56;83,78;5,78;88,40;98,80;10,40;41,60;30,33;53,44;37,56;52,00;7,80;18,20;15,60;33,80;19,00;6,00;5,00;0,00;12,00;5,00;0,00
2022-03-06;43,00;673,67;444,33;286,67;223,60;17,20;146,20;258,00;141,90;189,20;167,70;266,60;88,87;117,53;74,53;14,33;89,58;123,63;12,54;48,38;34,10;54,86;38,55;53,38;21,50;26,88;21,50;38,97;20,00;9,00;5,00;3,00;17,00;2,00;0,00
2022-03-13;46,00;782,00;536,67;337,33;259,27;16,73;184,00;296,91;154,73;188,18;150,55;204,91;83,38;140,88;74,75;11,50;90,23;102,62;21,23;44,23;29,68;48,97;34,13;51,94;23,66;35,49;18,40;35,49;9,00;12,00;4,00;3,00;19,00;3,00;2,00
2022-03-20;39,00;1014,00;721,50;468,00;286,00;21,67;190,67;260,00;138,67;177,67;143,00;195,00;96,00;108,00;81,00;24,00;115,23;104,59;17,73;33,68;34,67;41,89;41,89;67,89;18,20;26,00;29,90;32,50;9,00;9,00;3,00;6,00;10,00;3,00;3,00
2022-03-27;63,00;834,75;567,00;378,00;289,80;21,00;176,40;268,80;142,80;222,60;142,80;193,20;111,68;117,41;100,23;8,59;86,40;111,60;9,00;66,60;41,02;64,47;49,81;79,12;14,44;22,31;15,75;63,00;7,00;13,00;3,00;4,00;12,00;6,00;1,00
2022-04-03;70,00;980,00;665,00;437,50;267,65;20,59;185,29;284,12;223,13;253,75;144,38;227,50;119,58;140,00;93,33;14,58;109,49;132,82;23,33;53,85;35,00;67,08;53,96;74,38;19,81;30,38;18,49;48,87;18,00;9,00;3,00;10,00;12,00;1,00;0,00
2022-04-10;71,00;958,50;550,25;426,00;275,65;25,06;179,59;267,29;258,94;200,47;129,47;225,53;91,71;121,29;76,92;11,83;95,85;142,00;21,30;69,23;66,65;59,41;53,61;55,06;13,15;26,30;24,98;57,85;6,00;15,00;6,00;8,00;12,00;3,00;6,00
2022-04-17;58,00;870,00;565,50;420,50;310,71;16,57;198,86;265,14;186,43;265,14;153,29;227,86;104,40;136,30;69,60;14,50;130,06;126,55;35,15;45,70;66,70;69,60;31,90;73,95;18,45;19,77;26,36;59,32;12,00;9,00;6,00;8,00;15,00;8,00;2,00
2022-04-24;67,00;1407,00;753,75;418,75;276,38;37,69;213,56;293,13;150,75;242,88;171,69;280,56;101,96;151,48;113,61;20,39;135,76;139,29;28,21;70,53;85,93;68,46;55,35;72,83;23,65;26,27;34,16;40,73;15,00;8,00;3,00;5,00;20,00;9,00;6,00
2022-05-01;83,00;1228,40;713,80;464,80;307,10;24,90;356,90;315,40;207,50;219,95;178,45;232,40;139,32;177,86;139,32;17,79;122,70;166,00;23,46;92,02;90,28;81,54;50,96;122,32;34,25;14,49;22,40;71,14;15,00;19,00;9,00;7,00;15,00;7,00;2,00
2022-05-08;50,00;900,00;616,67;416,67;283,33;20,83;200,00;300,00;191,67;245,83;170,83;225,00;126,47;155,88;100,00;17,65;126,79;100,00;19,64;55,36;39,71;73,53;58,82;95,59;23,68;26,32;26,32;53,95;13,00;17,00;1,00;9,00;26,00;9,00;3,00
2022-05-15;93,00;914,50;511,50;418,50;230,48;24,26;198,13;266,87;169,09;240,95;143,73;224,05;116,25;101,72;101,72;11,63;109,10;103,73;25,04;67,96;33,42;58,13;59,58;90,09;20,96;22,27;41,92;49,77;18,00;18,00;3,00;10,00;24,00;5,00;4,00
2022-05-22;67,00;1021,75;670,00;502,50;272,19;20,94;263,81;251,25;196,81;318,25;217,75;213,56;113,61;145,65;119,43;8,74;98,74;137,53;33,50;91,68;23,30;85,93;55,35;107,78;23,65;39,41;26,27;48,61;10,00;16,00;7,00;12,00;58,00;13,00;4,00
2022-05-29;100,00;883,33;650,00;416,67;225,00;25,00;208,33;270,83;166,67;325,00;154,17;195,83;108,82;138,24;105,88;26,47;110,71;114,29;33,93;89,29;43,48;85,51;66,67;82,61;36,84;28,95;31,58;94,74;12,00;23,00;10,00;10,00;76,00;4,00;0,00
2022-06-05;74,00;710,40;592,00;310,80;238,44;16,44;168,56;279,56;156,22;300,11;156,22;242,56;130,24;148,00;91,76;38,48;121,57;86,33;26,43;81,05;30,47;88,51;44,98;79,80;17,18;27,75;39,64;60,79;15,00;19,00;3,00;6,00;16,00;12,00;2,00
2022-06-12;55,00;880,00;660,00;403,33;177,69;21,15;156,54;203,08;152,31;228,46;156,54;173,46;107,11;115,79;89,74;31,84;104,68;110,00;19,52;67,42;39,08;86,84;57,89;53,55;19,64;27,50;24,88;69,40;9,00;18,00;11,00;7,00;16,00;2,00;9,00
