Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2022-01-30;7,00;16,00;4,00;0,00;1,00;12,00;2,00;2,00;8,00;12,00;1,00;1,00;1,00;1,00;7,00;1,00;0,50;0,50;0,50;0,50;1,00;2,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;10,00;17,00;1,00;0,00;2,00;14,00;1,00;2,00;9,00;14,00;2,00;1,00;1,00;1,00;10,00;1,00;0,50;1,00;1,00;0,50;1,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-02-13;9,00;20,00;3,00;0,00;1,00;18,00;2,00;3,00;17,00;21,00;2,00;1,00;2,00;1,00;11,00;1,00;0,50;1,00;0,50;1,00;1,00;1,00;2,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;11,00;19,00;2,00;0,00;2,00;16,00;1,00;2,00;14,00;17,00;2,00;0,50;2,00;1,00;10,00;0,50;0,50;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;10,00;23,00;2,00;0,00;1,00;18,00;1,00;3,00;12,00;16,00;2,00;1,00;1,00;1,00;9,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-06;11,00;23,10;1,10;0,00;3,30;23,10;2,20;3,30;15,40;17,60;1,10;1,10;0,55;0,55;11,00;1,10;0,55;1,10;1,10;0,00;2,20;2,20;2,20;0,00;0,00;0,55;0,55;1,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-13;11,00;29,70;2,20;0,00;3,30;18,70;1,10;4,40;18,70;19,80;2,20;1,10;2,20;1,10;12,10;3,30;0,55;1,10;1,10;0,00;1,10;1,10;2,20;0,00;0,00;0,00;0,00;1,10;0,55;0,00;0,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;10,00;35,00;3,00;0,00;3,00;22,00;2,00;6,00;23,00;23,00;3,00;1,00;2,00;1,00;14,00;1,00;0,00;1,00;1,00;0,50;0,50;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-27;13,00;37,00;2,00;0,00;4,00;27,00;3,00;6,00;27,00;32,00;1,00;2,00;1,00;1,00;19,00;2,00;0,50;1,00;1,00;0,50;1,00;3,00;2,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-04-03;15,00;39,00;3,00;0,00;5,00;31,00;2,00;6,00;32,00;31,00;3,00;1,00;2,00;1,00;17,00;1,00;0,50;0,50;1,00;1,00;3,00;3,00;3,00;0,00;0,00;0,00;0,50;2,00;0,50;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-04-10;15,00;47,00;3,00;0,00;3,00;33,00;3,00;7,00;29,00;33,00;3,00;2,00;2,00;2,00;22,00;1,00;0,50;1,00;1,00;1,00;2,00;2,00;4,00;0,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2022-04-17;20,00;48,00;17,00;0,00;6,00;40,00;4,00;7,00;37,00;48,00;2,00;2,00;2,00;3,00;23,00;1,00;0,50;1,00;1,00;1,00;3,00;4,00;4,00;0,00;0,50;0,00;0,50;2,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2022-04-24;16,00;50,00;48,00;0,00;4,00;43,00;4,00;10,00;35,00;48,00;2,00;1,00;2,00;2,00;25,00;2,00;0,50;1,00;1,00;0,50;2,00;3,00;5,00;0,50;0,50;0,00;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-05-01;17,00;55,00;28,00;0,00;5,00;39,00;3,00;8,00;36,00;52,00;3,00;1,00;2,00;3,00;30,00;2,00;0,50;1,00;1,00;1,00;1,00;2,00;3,00;0,50;1,00;0,00;0,50;2,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-08;16,00;53,00;20,00;0,00;3,00;47,00;5,00;7,00;40,00;52,00;3,00;1,00;2,00;3,00;26,00;2,00;0,00;2,00;1,00;1,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-15;17,00;63,00;17,00;0,00;5,00;50,00;4,00;9,00;49,00;51,00;3,00;1,00;2,00;4,00;35,00;2,00;0,50;1,00;1,00;1,00;3,00;6,00;3,00;0,00;0,50;0,50;0,50;2,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-22;18,00;52,00;14,00;0,00;5,00;44,00;4,00;7,00;43,00;53,00;2,00;2,00;1,00;2,00;28,00;1,00;0,50;1,00;1,00;1,00;5,00;6,00;4,00;0,50;0,00;0,00;0,50;3,00;0,00;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00
2022-05-29;21,00;59,00;16,00;0,00;5,00;44,00;5,00;10,00;47,00;64,00;2,00;2,00;2,00;4,00;34,00;1,00;0,50;1,00;1,00;1,00;5,00;6,00;6,00;0,50;0,50;0,50;0,50;4,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-06-05;21,00;59,85;13,65;0,00;4,20;50,40;7,35;9,45;53,55;61,95;3,15;1,05;1,05;4,20;44,10;2,10;0,00;1,05;1,05;2,10;4,20;6,30;3,15;0,00;0,00;0,00;0,53;4,20;0,53;0,53;0,53;0,00;0,53;0,53;0,00;0,00;0,00;0,00;0,00;0,00
2022-06-12;21,00;57,00;15,00;0,00;4,00;43,00;7,00;8,00;54,00;55,00;3,00;1,00;2,00;3,00;42,00;1,00;0,50;1,00;1,00;1,00;3,00;8,00;4,00;0,00;0,50;0,00;0,50;3,00;0,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
