Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;19,00;128,25;76,00;95,00;104,50;9,50;85,50;28,50;45,13;64,13;47,50;95,00;42,75;123,50;19,00;9,50;88,67;171,00;12,67;25,33;10,00;28,00;30,00;21,00;10,00;22,00;4,00;18,00;4,00;4,00;5,00;1,00;6,00;1,00;2,00
2020-10-11;20,00;135,00;70,00;95,00;120,00;5,00;70,00;40,00;47,50;67,50;55,00;95,00;50,00;105,00;20,00;10,00;86,67;173,33;6,67;33,33;9,00;26,00;30,00;26,00;11,58;15,79;5,26;14,74;7,00;5,00;5,00;2,00;4,00;0,00;2,00
2020-10-18;18,00;150,00;96,00;102,00;81,00;9,00;81,00;27,00;43,71;51,43;46,29;90,00;40,50;76,50;27,00;9,00;84,00;138,00;12,00;30,00;9,00;26,00;31,00;20,00;10,00;15,00;4,00;19,00;9,00;2,00;4,00;1,00;5,00;1,00;1,00
2020-10-25;24,00;138,00;78,00;96,00;72,00;6,00;96,00;36,00;40,00;50,67;40,00;88,00;38,40;72,00;24,00;4,80;66,00;120,00;12,00;18,00;6,00;13,00;24,00;13,00;3,13;12,52;4,17;13,57;6,00;4,00;3,00;2,00;7,00;0,50;0,50
2020-11-01;17,00;102,00;51,00;79,33;59,50;4,25;51,00;17,00;34,00;36,43;36,43;80,14;29,75;42,50;38,25;8,50;34,00;119,00;5,67;22,67;9,00;13,00;23,00;18,00;5,00;11,00;5,00;15,00;3,00;3,00;3,00;1,00;5,00;0,00;1,00
2020-11-08;18,00;126,00;78,00;90,00;72,00;4,50;63,00;27,00;41,14;46,29;41,14;108,00;40,50;63,00;22,50;4,50;42,00;138,00;6,00;24,00;5,00;17,00;25,00;22,00;6,35;18,00;5,29;18,00;4,00;5,00;4,00;1,00;6,00;0,50;2,00
2020-11-15;15,00;105,00;60,00;70,00;52,50;3,75;52,50;22,50;40,00;32,50;37,50;90,00;45,00;65,00;20,00;5,00;30,00;115,00;5,00;20,00;7,00;19,00;21,00;20,00;8,57;13,93;4,29;16,07;5,00;4,00;2,00;2,00;7,00;1,00;2,00
2020-11-22;13,00;143,00;97,50;91,00;104,00;6,50;65,00;39,00;46,80;39,00;33,80;75,40;34,67;56,33;21,67;4,33;45,50;136,50;6,50;26,00;8,00;13,00;21,00;20,00;8,00;15,00;4,00;13,00;6,00;3,00;4,00;3,00;9,00;1,00;1,00
2020-11-29;15,00;105,00;75,00;70,00;52,50;3,75;45,00;22,50;45,00;32,50;37,50;80,00;40,00;75,00;20,00;5,00;30,00;130,00;5,00;20,00;8,00;16,00;20,00;15,00;5,00;16,00;3,00;13,00;6,00;4,00;3,00;2,00;6,00;1,00;2,00
2020-12-06;15,00;120,00;75,00;90,00;60,00;3,75;52,50;22,50;45,00;35,00;32,50;82,50;50,00;75,00;25,00;10,00;30,00;125,00;5,00;15,00;7,00;21,00;18,00;17,00;6,00;18,00;3,00;16,00;7,00;5,00;3,00;1,00;6,00;0,50;0,00
2020-12-13;13,00;130,00;91,00;84,50;91,00;6,50;78,00;39,00;41,60;39,00;36,40;78,00;34,67;47,67;21,67;4,33;39,00;214,50;6,50;26,00;8,00;14,00;21,00;18,00;7,00;19,00;3,00;15,00;5,00;2,00;3,00;2,00;6,00;1,00;1,00
2020-12-20;10,00;125,00;65,00;75,00;70,00;5,00;70,00;30,00;42,50;37,50;42,50;75,00;45,00;55,00;25,00;5,00;30,00;140,00;10,00;20,00;10,00;19,00;20,00;19,00;7,00;21,00;5,00;15,00;4,00;4,00;4,00;2,00;3,00;1,00;2,00
2020-12-27;17,00;141,67;73,67;90,67;68,00;4,25;42,50;25,50;46,14;34,00;29,14;75,29;34,00;59,50;21,25;4,25;39,67;130,33;5,67;17,00;6,00;15,00;16,00;18,00;7,00;19,00;4,00;15,00;7,00;4,00;2,00;2,00;14,00;1,00;1,00
2021-01-03;16,00;122,67;58,67;80,00;64,00;4,00;104,00;24,00;50,67;40,00;42,67;61,33;32,00;44,00;20,00;8,00;37,33;117,33;5,33;21,33;8,00;13,00;17,00;19,00;6,40;13,87;5,33;14,93;9,00;3,00;3,00;2,00;8,00;1,00;1,00
2021-01-10;15,00;100,00;50,00;65,00;52,50;3,75;97,50;22,50;35,00;32,50;30,00;62,50;30,00;65,00;20,00;5,00;35,00;90,00;5,00;15,00;7,00;19,00;15,00;18,00;7,50;15,00;5,36;11,79;4,00;4,00;3,00;1,00;6,00;0,00;1,00
2021-01-17;14,00;88,67;46,67;65,33;112,00;7,00;210,00;28,00;42,00;36,40;36,40;67,20;32,67;60,67;18,67;4,67;49,00;126,00;7,00;28,00;5,00;16,00;17,00;19,00;5,38;14,00;4,31;16,15;7,00;1,00;2,00;2,00;5,00;1,00;1,00
2021-01-24;11,00;93,50;49,50;66,00;77,00;5,50;66,00;22,00;38,50;33,00;33,00;60,50;44,00;60,50;22,00;5,50;33,00;99,00;5,50;16,50;8,00;12,00;15,00;14,00;5,50;12,10;3,30;13,20;5,00;2,00;3,00;1,00;4,00;1,00;2,00
2021-01-31;12,00;96,00;48,00;66,00;72,00;6,00;72,00;24,00;28,80;26,40;26,40;48,00;20,00;44,00;16,00;4,00;42,00;108,00;6,00;18,00;5,00;14,00;14,00;13,00;6,55;9,82;4,36;12,00;4,00;2,00;2,00;3,00;6,00;0,50;1,00
2021-02-07;10,00;80,00;40,00;70,00;60,00;5,00;60,00;20,00;30,00;27,50;27,50;60,00;35,00;55,00;15,00;5,00;25,00;95,00;5,00;10,00;6,00;14,00;17,00;12,00;6,00;11,00;3,00;9,00;4,00;3,00;2,00;2,00;4,00;0,50;1,00
2021-02-14;11,00;99,00;38,50;82,50;77,00;5,50;66,00;11,00;33,00;27,50;33,00;57,75;55,00;60,50;22,00;5,50;44,00;99,00;5,50;11,00;7,00;14,00;17,00;12,00;6,60;13,20;6,60;11,00;5,00;2,00;3,00;2,00;5,00;0,00;0,50
2021-02-21;18,00;120,00;90,00;108,00;63,00;4,50;54,00;18,00;43,71;28,29;33,43;66,86;40,50;72,00;18,00;4,50;42,00;138,00;6,00;18,00;8,00;9,00;14,00;13,00;7,00;11,00;5,00;12,00;3,00;3,00;2,00;2,00;4,00;0,50;1,00
2021-02-28;16,00;85,33;58,67;85,33;48,00;4,00;48,00;16,00;40,00;21,33;32,00;64,00;42,67;69,33;10,67;5,33;32,00;112,00;5,33;10,67;6,00;9,00;12,00;12,00;4,27;6,40;2,13;9,60;2,00;3,00;2,00;2,00;7,00;1,00;1,00
2021-03-07;16,00;112,00;58,67;85,33;56,00;4,00;48,00;24,00;50,67;34,67;32,00;61,33;36,00;64,00;16,00;8,00;42,67;106,67;5,33;16,00;6,00;13,00;13,00;13,00;10,67;10,67;4,27;8,53;2,00;3,00;3,00;2,00;7,00;0,50;1,00
2021-03-14;19,00;126,67;63,33;101,33;57,00;4,75;57,00;28,50;48,86;29,86;29,86;73,29;38,00;66,50;14,25;4,75;44,33;133,00;6,33;19,00;8,00;16,00;12,00;15,00;8,44;14,78;2,11;11,61;6,00;3,00;3,00;2,00;6,00;0,00;1,00
2021-03-21;10,00;80,00;35,00;55,00;50,00;5,00;50,00;20,00;35,00;22,50;27,50;77,50;30,00;60,00;15,00;5,00;30,00;90,00;5,00;10,00;9,00;12,00;15,00;10,00;7,78;13,33;4,44;8,89;3,00;4,00;2,00;1,00;4,00;0,00;1,00
2021-03-28;10,00;70,00;35,00;55,00;40,00;5,00;40,00;20,00;27,50;17,50;15,00;70,00;25,00;45,00;10,00;5,00;25,00;95,00;5,00;10,00;6,00;7,00;7,00;7,00;6,00;8,00;2,00;5,00;2,00;2,00;1,00;1,00;3,00;0,50;1,00
2021-04-04;8,00;44,00;28,00;44,00;32,00;4,00;48,00;8,00;32,00;16,00;16,00;58,67;20,00;32,00;12,00;4,00;40,00;152,00;4,00;16,00;5,00;7,00;7,00;8,00;5,00;6,00;1,00;4,00;2,00;2,00;1,00;0,50;4,00;0,50;1,00
2021-04-11;13,00;84,50;39,00;65,00;52,00;6,50;65,00;26,00;39,00;18,20;20,80;57,20;26,00;47,67;8,67;4,33;32,50;117,00;3,25;13,00;2,00;7,00;7,00;5,00;5,00;8,00;2,00;5,00;4,00;1,00;1,00;1,00;8,00;1,00;0,00
2021-04-18;10,00;65,00;35,00;50,00;40,00;5,00;50,00;20,00;22,50;17,50;15,00;55,00;25,00;45,00;10,00;2,50;25,00;110,00;5,00;10,00;5,00;8,00;6,00;6,00;6,00;8,00;2,00;5,00;3,00;4,00;2,00;1,00;6,00;0,50;0,50
2021-04-25;11,00;77,00;38,50;66,00;55,00;5,50;77,00;22,00;27,50;24,75;22,00;66,00;27,50;55,00;11,00;2,75;27,50;110,00;5,50;11,00;2,00;8,00;6,00;6,00;6,60;7,70;2,20;4,40;4,00;3,00;2,00;1,00;5,00;1,00;1,00
2021-05-02;16,00;69,33;48,00;74,67;48,00;4,00;144,00;48,00;24,00;21,33;24,00;77,33;24,00;40,00;8,00;2,00;32,00;112,00;5,33;5,33;5,00;6,00;5,00;5,00;8,00;8,00;4,00;6,00;4,00;3,00;1,00;1,00;6,00;1,00;1,00
2021-05-09;12,00;84,00;48,00;84,00;72,00;6,00;72,00;84,00;26,40;19,20;21,60;40,80;20,00;36,00;8,00;4,00;42,00;144,00;6,00;6,00;4,00;6,00;7,00;7,00;5,00;7,00;2,00;5,00;3,00;3,00;2,00;1,00;5,00;1,00;1,00
2021-05-16;15,00;85,00;40,00;60,00;75,00;7,50;75,00;105,00;22,50;20,00;22,50;52,50;35,00;50,00;10,00;5,00;52,50;180,00;7,50;22,50;4,00;6,00;8,00;8,00;4,29;16,07;2,14;6,43;3,00;2,00;2,00;2,00;10,00;0,00;1,00
2021-05-23;17,00;96,33;45,33;85,00;42,50;4,25;42,50;51,00;36,83;17,00;19,83;65,17;38,25;46,75;12,75;4,25;39,67;153,00;5,67;11,33;5,00;7,00;7,00;8,00;7,44;7,44;2,13;5,31;5,00;2,00;1,00;1,00;15,00;0,50;1,00
2021-05-30;13,00;97,50;52,00;91,00;65,00;6,50;65,00;78,00;31,20;20,80;23,40;44,20;21,67;47,67;8,67;2,17;45,50;195,00;6,50;13,00;7,00;7,00;10,00;10,00;7,00;6,00;2,00;3,00;4,00;1,00;3,00;1,00;7,00;1,00;1,00
2021-06-06;14,00;74,67;37,33;60,67;70,00;7,00;84,00;42,00;25,20;22,40;30,80;61,60;32,67;42,00;14,00;2,33;49,00;210,00;7,00;14,00;5,00;7,00;7,00;10,00;7,54;9,69;2,15;5,38;3,00;2,00;4,00;1,00;4,00;0,50;1,00
2021-06-13;18,00;102,00;54,00;96,00;54,00;4,50;45,00;27,00;28,29;18,00;25,71;43,71;85,50;54,00;9,00;4,50;42,00;168,00;6,00;12,00;9,00;8,00;9,00;8,00;6,00;10,00;2,00;6,00;5,00;2,00;2,00;1,00;4,00;1,00;1,00
2021-06-20;17,00;102,00;51,00;79,33;42,50;4,25;42,50;17,00;24,29;17,00;26,71;51,00;59,50;42,50;12,75;4,25;45,33;170,00;5,67;11,33;10,00;8,00;7,00;9,00;7,44;7,44;4,25;6,38;7,00;1,00;3,00;1,00;5,00;0,00;1,00
2021-06-27;13,00;117,00;65,00;110,50;130,00;6,50;78,00;26,00;26,00;23,40;28,60;46,80;69,33;34,67;13,00;2,17;52,00;201,50;6,50;13,00;7,00;7,00;7,00;12,00;7,58;7,58;3,25;6,50;3,00;4,00;2,00;1,00;8,00;0,50;1,00
2021-07-04;26,00;114,40;46,80;104,00;52,00;4,33;52,00;26,00;28,60;26,00;28,60;52,00;39,00;47,67;13,00;4,33;65,00;208,00;6,50;13,00;10,00;9,00;8,00;10,00;9,36;11,44;3,12;9,36;7,00;4,00;4,00;1,00;7,00;1,00;1,00
2021-07-11;22,00;132,00;60,50;121,00;99,00;5,50;66,00;33,00;31,78;19,56;26,89;48,89;39,60;57,20;13,20;4,40;60,50;198,00;5,50;11,00;9,00;8,00;12,00;13,00;10,48;10,48;4,19;6,29;4,00;3,00;2,00;2,00;10,00;2,00;0,00
2021-07-18;21,00;105,00;52,50;110,25;63,00;5,25;63,00;31,50;28,88;23,63;23,63;44,63;42,00;50,40;8,40;4,20;52,50;194,25;5,25;15,75;5,00;6,00;11,00;10,00;11,55;10,50;2,10;7,35;5,00;1,00;4,00;1,00;5,00;1,00;0,50
2021-07-25;18,00;120,00;72,00;120,00;54,00;4,50;63,00;36,00;28,29;28,29;30,86;59,14;54,00;49,50;13,50;2,25;60,00;270,00;6,00;18,00;11,00;10,00;11,00;10,00;6,00;14,00;3,00;5,00;3,00;3,00;3,00;3,00;12,00;0,50;0,50
2021-08-01;32,00;133,33;58,67;133,33;64,00;5,33;64,00;42,67;29,54;34,46;22,15;41,85;64,00;59,43;13,71;4,57;96,00;250,67;5,33;16,00;12,00;11,00;11,00;10,00;11,35;16,52;4,13;7,23;5,00;2,00;4,00;2,00;11,00;0,00;1,00
2021-08-08;35,00;186,67;75,83;163,33;61,25;4,38;61,25;35,00;32,50;40,00;27,50;40,00;43,75;52,50;17,50;4,38;75,83;332,50;5,83;23,33;12,00;14,00;13,00;11,00;12,73;12,73;3,18;11,67;5,00;4,00;5,00;2,00;12,00;0,50;0,50
2021-08-15;30,00;150,00;65,00;135,00;60,00;5,00;70,00;40,00;40,00;37,50;22,50;47,50;38,57;51,43;17,14;12,86;66,00;318,00;6,00;18,00;15,00;12,00;11,00;14,00;9,31;16,55;4,14;6,21;8,00;5,00;4,00;2,00;6,00;0,50;1,00
2021-08-22;27,00;156,60;75,60;151,20;54,00;4,50;72,00;36,00;45,90;40,50;29,70;59,40;45,00;63,00;27,00;4,50;54,00;232,20;5,40;21,60;13,00;13,00;10,00;17,00;11,42;15,58;4,15;8,31;6,00;3,00;4,00;2,00;5,00;0,50;2,00
2021-08-29;34,00;181,33;90,67;158,67;90,67;5,67;90,67;45,33;47,08;39,23;36,62;47,08;51,00;76,50;21,25;4,25;68,00;283,33;5,67;17,00;11,00;14,00;12,00;15,00;11,33;14,42;5,15;8,24;8,00;3,00;3,00;1,00;7,00;0,50;2,00
2021-09-05;33,00;187,00;77,00;148,50;88,00;11,00;77,00;55,00;58,38;40,62;40,62;43,15;47,14;70,71;28,29;4,71;55,00;264,00;11,00;22,00;10,00;12,00;11,00;23,00;10,31;20,63;5,16;10,31;7,00;5,00;5,00;2,00;9,00;0,50;1,00
2021-09-12;30,00;185,00;85,00;165,00;90,00;10,00;80,00;60,00;52,50;45,00;35,00;65,00;55,71;68,57;30,00;4,29;72,00;300,00;12,00;24,00;12,00;18,00;12,00;22,00;11,38;19,66;2,07;12,41;10,00;2,00;5,00;3,00;9,00;1,00;0,00
2021-09-19;28,00;218,40;112,00;179,20;93,33;9,33;74,67;46,67;63,64;50,91;45,82;106,91;65,33;79,33;32,67;4,67;72,80;263,20;5,60;16,80;11,00;16,00;9,00;21,00;13,48;22,81;3,11;13,48;9,00;2,00;4,00;3,00;11,00;0,50;1,00
2021-09-26;26,00;213,20;109,20;145,60;86,67;8,67;78,00;52,00;75,40;52,00;46,80;104,00;56,33;78,00;26,00;4,33;78,00;305,50;13,00;26,00;11,00;14,00;13,00;27,00;10,40;20,80;4,16;10,40;8,00;3,00;5,00;1,00;9,00;1,00;1,00
2021-10-03;27,00;270,00;113,40;172,80;90,00;9,00;90,00;63,00;94,50;54,00;56,70;143,10;72,00;76,50;31,50;4,50;86,40;270,00;10,80;21,60;8,00;22,00;11,00;27,00;10,38;24,92;4,15;14,54;6,00;3,00;4,00;4,00;7,00;0,00;1,00
2021-10-10;31,00;273,83;124,00;160,17;113,67;10,33;103,33;62,00;87,83;56,83;51,67;124,00;79,71;84,14;35,43;4,43;68,20;316,20;6,20;24,80;14,00;16,00;16,00;25,00;9,30;28,93;3,10;13,43;9,00;3,00;2,00;4,00;11,00;0,50;2,00
2021-10-17;26,00;254,80;130,00;156,00;95,33;4,33;86,67;60,67;75,40;59,80;54,60;114,40;73,67;86,67;26,00;4,33;78,00;312,00;13,00;32,50;9,00;21,00;16,00;25,00;12,48;28,08;5,20;10,40;9,00;4,00;3,00;2,00;8,00;1,00;1,00
2021-10-24;21,00;257,25;110,25;152,25;105,00;10,50;105,00;63,00;76,13;55,13;49,88;115,50;79,80;75,60;29,40;4,20;47,25;278,25;5,25;21,00;8,00;19,00;17,00;24,00;7,00;21,00;2,00;11,00;6,00;4,00;4,00;2,00;6,00;2,00;1,00
2021-10-31;21,00;299,25;131,25;136,50;105,00;10,50;94,50;63,00;78,75;65,63;63,00;126,00;84,00;84,00;29,40;4,20;42,00;252,00;5,25;26,25;10,00;19,00;15,00;26,00;9,45;28,35;3,15;14,70;6,00;3,00;6,00;3,00;5,00;0,50;0,50
2021-11-07;24,00;348,00;156,00;162,00;120,00;12,00;96,00;72,00;101,33;64,00;66,67;120,00;105,60;96,00;43,20;4,80;60,00;318,00;12,00;24,00;8,00;19,00;22,00;24,00;10,43;27,13;5,22;13,57;6,00;2,00;3,00;3,00;6,00;0,50;1,00
2021-11-14;16,00;288,00;112,00;154,67;72,00;8,00;72,00;40,00;101,33;61,33;42,67;117,33;80,00;68,00;28,00;4,00;48,00;261,33;10,67;16,00;9,00;16,00;18,00;23,00;8,00;28,00;3,00;11,00;7,00;3,00;2,00;1,00;6,00;0,50;1,00
2021-11-21;13,00;203,67;65,00;104,00;117,00;6,50;104,00;65,00;101,40;41,60;52,00;106,60;82,33;65,00;17,33;4,33;39,00;325,00;6,50;26,00;8,00;11,00;18,00;18,00;6,00;20,00;6,00;8,00;6,00;1,00;3,00;1,00;6,00;0,00;0,50
2021-11-28;16,00;192,00;58,67;90,67;64,00;4,00;64,00;24,00;66,67;34,67;42,67;101,33;80,00;58,67;16,00;5,33;32,00;208,00;10,67;21,33;5,00;14,00;15,00;19,00;8,53;43,73;2,13;10,67;7,00;2,00;2,00;1,00;5,00;0,00;0,50
2021-12-05;11,00;170,50;60,50;93,50;77,00;5,50;66,00;33,00;68,75;38,50;44,00;90,75;71,50;71,50;22,00;5,50;27,50;198,00;11,00;16,50;3,00;10,00;15,00;15,00;4,40;25,30;4,40;8,80;4,00;3,00;3,00;1,00;4,00;1,00;0,00
2021-12-12;11,00;192,50;66,00;93,50;66,00;11,00;77,00;33,00;55,00;30,25;46,75;101,75;71,50;60,50;22,00;5,50;27,50;187,00;11,00;22,00;9,00;12,00;14,00;14,00;6,60;27,50;2,20;11,00;6,00;4,00;2,00;1,00;7,00;0,00;1,00
2021-12-19;15,00;105,00;50,00;75,00;45,00;3,75;52,50;22,50;42,50;25,00;32,50;85,00;45,00;55,00;25,00;5,00;30,00;150,00;2,50;15,00;3,00;11,00;12,00;11,00;6,43;22,50;3,21;8,57;3,00;2,00;3,00;2,00;5,00;0,00;1,00
2021-12-26;20,00;180,00;65,00;100,00;90,00;5,00;70,00;40,00;45,00;27,50;37,50;100,00;56,00;60,00;20,00;4,00;46,67;240,00;6,67;20,00;8,00;11,00;16,00;23,00;8,00;25,00;3,00;9,00;3,00;3,00;2,00;2,00;6,00;1,00;1,00
2022-01-02;31,00;186,00;87,83;165,33;144,67;5,17;93,00;62,00;74,92;38,75;51,67;113,67;79,71;110,71;17,71;4,43;68,20;248,00;6,20;18,60;9,00;17,00;16,00;23,00;7,23;27,90;6,20;10,33;9,00;3,00;5,00;3,00;8,00;0,50;1,00
2022-01-09;31,00;237,67;108,50;180,83;144,67;5,17;113,67;72,33;82,67;46,50;56,83;116,25;101,86;115,14;22,14;4,43;68,20;285,20;12,40;24,80;13,00;17,00;19,00;27,00;15,50;48,57;5,17;11,37;7,00;5,00;3,00;1,00;9,00;2,00;1,00
2022-01-16;38,00;282,29;119,43;206,29;152,00;9,50;104,50;76,00;78,53;45,60;65,87;139,33;114,00;128,25;23,75;4,75;82,33;335,67;12,67;19,00;15,00;19,00;13,00;20,00;12,32;44,16;5,14;11,30;13,00;5,00;6,00;4,00;10,00;0,00;1,00
2022-01-23;35,00;270,00;110,00;185,00;140,00;8,75;87,50;78,75;85,00;47,50;57,50;162,50;113,75;122,50;30,63;4,38;93,33;326,67;11,67;17,50;15,00;20,00;17,00;25,00;14,41;45,29;4,12;10,29;10,00;7,00;6,00;2,00;10,00;1,00;1,00
2022-01-30;30,00;285,00;110,00;200,00;170,00;5,00;110,00;80,00;87,50;55,00;65,00;130,00;120,00;124,29;30,00;4,29;78,00;348,00;12,00;24,00;14,00;24,00;19,00;23,00;15,52;48,62;6,21;8,28;9,00;5,00;7,00;2,00;10,00;0,50;1,00
2022-02-06;32,00;314,67;138,67;229,33;192,00;10,67;128,00;106,67;90,67;66,67;85,33;152,00;132,57;128,00;27,43;4,57;83,20;377,60;12,80;25,60;17,00;29,00;19,00;30,00;12,39;51,61;6,19;13,42;11,00;4,00;7,00;2,00;9,00;2,00;1,00
2022-02-13;40,00;315,00;145,00;255,00;200,00;10,00;130,00;110,00;95,00;67,50;77,50;137,50;120,00;146,67;31,11;4,44;85,71;371,43;17,14;28,57;16,00;22,00;22,00;33,00;15,38;62,56;4,10;34,87;14,00;5,00;5,00;3,00;9,00;1,00;1,00
2022-02-20;34,00;357,00;153,00;255,00;153,00;8,50;119,00;85,00;104,62;65,38;88,92;149,08;114,75;123,25;29,75;4,25;79,33;345,67;11,33;28,33;16,00;23,00;20,00;29,00;13,39;57,70;4,12;15,45;11,00;6,00;6,00;4,00;7,00;1,00;0,50
2022-02-27;41,00;322,88;158,88;235,75;174,25;10,25;123,00;82,00;105,06;58,94;84,56;133,25;118,44;123,00;27,33;4,56;76,14;310,43;11,71;29,29;12,00;19,00;25,00;33,00;15,38;54,33;6,15;15,38;11,00;4,00;7,00;2,00;5,00;1,00;2,00
2022-03-06;40,00;377,14;177,14;291,43;200,00;10,00;130,00;120,00;95,00;62,50;90,00;157,50;111,11;142,22;31,11;4,44;80,00;348,57;11,43;22,86;18,00;21,00;22,00;27,00;17,44;49,23;7,18;14,36;13,00;4,00;7,00;1,00;10,00;1,00;2,00
2022-03-13;48,00;384,00;170,67;304,00;182,40;9,60;144,00;105,60;93,47;65,68;96,00;161,68;109,09;157,09;30,55;8,73;90,00;402,00;30,00;36,00;19,00;29,00;20,00;28,00;21,45;50,04;7,15;17,36;15,00;5,00;6,00;3,00;12,00;1,00;2,00
2022-03-20;59,00;386,18;198,45;327,18;226,17;9,83;157,33;108,17;107,74;66,70;128,26;159,04;122,54;167,92;40,85;4,54;100,30;418,90;17,70;35,40;18,00;31,00;19,00;38,00;23,81;42,44;8,28;19,67;13,00;3,00;12,00;3,00;17,00;1,00;0,50
2022-03-27;61,00;386,33;172,83;310,08;223,67;10,17;142,33;111,83;111,83;81,33;116,92;142,33;130,71;174,29;34,86;4,36;103,70;414,80;24,40;42,70;17,00;27,00;26,00;35,00;16,54;39,29;7,24;17,58;13,00;8,00;8,00;4,00;12,00;1,00;2,00
2022-04-03;71,00;415,08;218,46;376,85;223,14;10,14;142,00;121,71;121,71;88,75;126,79;157,21;150,88;177,50;44,38;8,88;118,33;461,50;17,75;35,50;18,00;29,00;23,00;35,00;20,88;38,63;9,40;22,97;11,00;7,00;8,00;5,00;17,00;1,00;2,00
2022-04-10;65,00;406,25;200,42;352,08;204,29;9,29;167,14;102,14;109,20;80,60;122,20;169,00;143,93;181,07;41,79;9,29;106,36;460,91;23,64;59,09;22,00;20,00;29,00;33,00;16,77;31,45;7,34;16,77;13,00;6,00;8,00;3,00;16,00;1,00;1,00
2022-04-17;69,00;435,23;191,08;360,92;246,43;9,86;147,86;108,43;104,78;71,56;104,78;171,22;142,60;197,80;36,80;9,20;97,75;425,50;11,50;40,25;18,00;25,00;24,00;43,00;19,86;26,14;11,50;15,68;13,00;4,00;7,00;4,00;17,00;2,00;2,00
2022-04-24;68,00;418,46;204,00;334,77;213,71;9,71;223,43;116,57;93,19;88,15;113,33;158,67;126,93;185,87;45,33;9,07;107,67;396,67;17,00;39,67;24,00;31,00;25,00;33,00;21,64;28,85;8,24;17,52;9,00;4,00;9,00;5,00;14,00;0,50;1,00
2022-05-01;67,00;558,33;212,17;368,50;220,14;9,57;641,29;105,29;110,81;87,62;108,23;154,62;129,53;196,53;49,13;4,47;109,64;414,18;12,18;48,73;29,00;30,00;27,00;42,00;23,03;20,94;7,33;24,08;12,00;7,00;11,00;6,00;18,00;2,00;2,00
2022-05-08;76,00;439,71;206,29;347,43;209,00;9,50;199,50;114,00;103,87;76,00;103,87;192,53;129,65;183,29;31,29;4,47;111,08;397,54;11,69;40,92;25,00;31,00;30,00;39,00;27,07;28,11;7,29;18,74;14,00;9,00;6,00;4,00;14,00;1,00;1,00
2022-05-15;84,00;467,25;189,00;351,75;205,33;18,67;158,67;102,67;117,09;78,91;124,73;178,18;119,37;181,26;48,63;8,84;126,00;408,00;18,00;54,00;29,00;28,00;33,00;40,00;28,00;46,67;11,41;18,67;18,00;8,00;11,00;6,00;18,00;3,00;1,00
2022-05-22;93,00;530,65;202,41;382,94;258,33;10,33;206,67;113,67;105,92;85,25;149,83;188,58;141,71;177,14;48,71;8,86;116,25;447,56;17,44;40,69;32,00;34,00;29,00;36,00;30,30;37,62;9,40;22,99;12,00;10,00;9,00;6,00;27,00;1,00;2,00
2022-05-29;84,00;451,50;199,50;346,50;205,33;9,33;177,33;102,67;114,55;81,45;127,27;196,00;137,05;172,42;44,21;4,42;132,00;540,00;24,00;48,00;28,00;36,00;30,00;38,00;22,81;40,44;9,33;22,81;19,00;8,00;10,00;6,00;44,00;1,00;2,00
2022-06-05;78,00;410,80;197,60;348,40;234,00;9,75;156,00;126,75;103,16;105,68;133,35;186,19;146,82;188,12;45,88;9,18;132,00;492,00;12,00;42,00;29,00;40,00;31,00;36,00;32,24;30,16;9,36;27,04;16,00;5,00;12,00;6,00;15,00;2,00;2,00
2022-06-12;89,00;408,35;204,18;356,00;207,67;9,89;168,11;108,78;109,34;94,09;124,60;193,26;124,60;191,35;44,50;8,90;106,80;480,60;11,87;47,47;29,00;29,00;28,00;37,00;26,91;35,19;8,28;23,80;15,00;9,00;7,00;5,00;18,00;0,00;1,00
