Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-09-27;11,00;0,00;13,00;3,14;9,43;66,00;14,67;5,50;22,00;66,00;5,50;7,00;5,00;1,00;4,00;11,00;0,00;4,13;5,50;0,00;7,33;0,00;2,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-10-04;18,00;0,00;13,76;3,27;11,45;54,00;21,60;9,00;18,00;72,00;0,00;13,00;6,00;1,00;4,00;10,50;4,50;4,50;4,50;0,00;7,20;0,00;2,12;1,06;0,00;2,12;1,06;5,29;1,06;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;11,00;0,00;9,00;9,43;12,57;69,67;14,67;11,00;22,00;77,00;5,50;4,40;12,10;0,00;3,30;4,13;0,00;2,75;0,00;0,00;7,33;0,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;14,00;0,00;14,00;3,11;10,89;45,50;10,50;7,00;14,00;35,00;0,00;5,00;6,00;0,00;5,00;4,20;4,20;1,40;5,60;0,00;3,50;0,00;0,00;1,00;1,00;1,00;1,00;4,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;42,00;0,00;11,00;1,56;9,33;25,85;12,92;8,40;16,80;25,20;4,20;5,12;3,07;1,02;1,02;5,60;1,40;5,60;5,60;0,00;3,82;0,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;8,00;0,00;13,00;1,60;9,60;44,00;12,00;8,00;8,00;24,00;0,00;6,00;5,00;1,00;1,00;8,00;0,00;4,00;4,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;11,00;0,00;13,00;1,57;11,00;51,33;3,67;5,50;11,00;22,00;5,50;0,00;4,40;0,00;3,30;9,63;2,75;4,13;6,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;12,00;0,00;10,91;0,00;8,57;44,00;12,00;6,00;36,00;24,00;6,00;7,00;5,00;1,00;1,00;7,50;1,50;7,50;1,50;0,00;2,00;0,00;3,27;1,09;0,00;0,00;0,00;1,09;1,09;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;8,00;0,00;20,00;3,20;11,20;37,33;2,67;4,00;16,00;16,00;4,00;7,00;0,00;0,00;1,00;4,00;0,00;5,33;5,33;0,00;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;4,00;0,00;15,00;2,00;10,00;64,00;8,00;4,00;16,00;24,00;4,00;5,00;4,00;1,00;0,00;4,00;2,67;2,67;2,67;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;12,00;0,00;5,45;3,43;10,29;48,00;8,00;6,00;12,00;36,00;6,00;1,00;4,00;1,00;1,00;13,50;4,50;7,50;6,00;0,00;8,00;0,00;5,45;0,00;0,00;1,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;8,00;0,00;16,00;1,60;12,80;44,00;16,00;0,00;8,00;16,00;4,00;1,14;5,71;1,14;0,00;8,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-20;14,00;0,00;11,00;3,11;10,89;63,00;10,50;3,50;7,00;14,00;3,50;3,00;5,00;0,00;1,00;7,00;2,80;2,80;2,80;0,00;7,00;1,75;3,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2020-12-27;11,00;0,00;9,78;1,83;27,50;69,67;3,67;0,00;22,00;33,00;5,50;3,00;4,00;0,00;1,00;9,43;0,00;6,29;4,71;0,00;2,75;0,00;0,00;0,00;1,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;6,00;0,00;7,00;4,50;46,50;48,00;9,00;3,00;12,00;12,00;3,00;2,00;5,00;4,00;1,00;6,00;4,50;4,50;6,00;0,00;1,50;1,50;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;9,00;0,00;6,00;0,00;33,00;36,00;6,00;0,00;18,00;27,00;9,00;4,00;4,00;3,00;2,00;9,00;1,50;1,50;6,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;6,00;0,00;21,00;4,50;37,50;36,00;9,00;6,00;24,00;12,00;0,00;7,00;6,00;3,00;0,00;22,50;3,00;4,50;1,50;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;8,00;0,00;13,00;11,20;40,00;37,33;13,33;4,00;16,00;16,00;0,00;6,86;6,86;1,14;1,14;9,33;1,33;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;12,00;0,00;14,00;0,00;27,00;51,00;3,00;6,00;24,00;12,00;0,00;9,00;2,00;1,00;5,00;10,67;5,33;9,33;2,67;0,00;2,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;0,00;12,00;1,60;27,20;76,00;8,00;4,00;16,00;24,00;4,00;8,00;6,86;1,14;5,71;25,60;6,40;6,40;4,80;0,00;2,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;12,00;0,00;18,00;1,71;15,43;44,00;8,00;12,00;24,00;24,00;6,00;46,80;3,60;0,00;1,20;18,00;3,00;6,00;4,50;0,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;9,00;0,00;10,00;3,00;18,00;63,00;3,00;0,00;45,00;18,00;9,00;10,00;5,00;3,00;1,00;7,50;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-28;13,00;0,00;5,00;1,63;26,00;68,25;3,25;13,00;52,00;39,00;6,50;11,92;4,33;4,33;0,00;10,11;1,44;2,89;5,78;0,00;2,17;0,00;0,00;0,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;15,00;0,00;17,00;3,00;21,00;54,00;6,00;3,75;22,50;15,00;3,75;3,00;3,00;0,00;1,00;6,82;6,82;6,82;1,36;0,00;0,00;3,75;0,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;18,00;0,00;14,00;7,50;21,00;79,20;3,60;4,50;27,00;27,00;9,00;10,59;6,35;1,06;0,00;12,46;0,00;4,15;4,15;0,00;0,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;21,00;0,00;12,00;0,00;13,50;84,00;7,00;10,50;21,00;31,50;0,00;7,00;9,00;0,00;3,00;4,20;0,00;5,60;4,20;0,00;1,75;0,00;1,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;10,00;0,00;23,00;0,00;33,33;63,33;16,67;10,00;40,00;40,00;0,00;6,00;6,00;2,00;3,00;11,43;1,43;2,86;5,71;0,00;0,00;0,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;9,00;0,00;11,25;1,80;45,00;90,00;13,50;4,50;27,00;18,00;4,50;4,00;8,00;0,00;0,00;7,20;1,80;9,00;3,60;0,00;4,50;2,25;5,63;0,00;0,00;1,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;13,00;0,00;11,00;3,25;43,88;71,50;9,75;13,00;39,00;39,00;6,50;9,45;13,00;1,18;1,18;5,78;2,89;8,67;5,78;0,00;4,33;2,17;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;12,00;0,00;6,00;1,71;24,00;96,00;12,00;12,00;24,00;24,00;6,00;5,45;4,36;4,36;1,09;9,00;3,00;12,00;4,50;0,00;2,00;0,00;4,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;15,00;0,00;11,00;5,00;20,00;78,75;18,75;7,50;22,50;22,50;3,75;12,00;9,00;4,00;6,00;6,82;2,73;5,45;1,36;0,00;3,75;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;18,00;1,06;10,59;1,64;31,09;90,00;10,80;4,50;45,00;36,00;4,50;10,00;6,00;3,00;1,00;13,50;3,00;10,50;6,00;0,00;2,25;4,50;3,18;1,06;0,00;1,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;15,00;0,00;9,00;3,00;34,50;81,00;21,00;7,50;45,00;30,00;3,75;7,00;5,00;5,00;4,00;16,36;2,73;10,91;4,09;0,00;1,88;0,00;5,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;20,00;0,00;13,33;3,33;35,00;136,00;40,00;10,00;40,00;30,00;5,00;1,00;6,00;7,00;1,00;21,54;6,15;20,00;7,69;0,00;4,00;2,00;3,33;3,33;1,11;1,11;0,00;1,11;0,00;0,00;0,00;0,00;1,11;0,00;0,00
2021-05-23;33,00;0,00;8,25;1,65;47,85;112,20;26,40;8,25;57,75;41,25;8,25;5,00;9,00;6,00;4,00;30,13;1,43;20,09;1,43;0,00;4,13;0,00;0,00;1,03;1,03;1,03;0,00;3,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;32,00;1,00;12,00;4,80;46,40;167,11;39,11;16,00;88,00;48,00;4,00;8,53;14,93;6,40;3,20;29,09;4,36;18,91;4,36;2,00;4,00;2,00;5,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;42,00;0,00;17,00;3,23;48,46;168,00;59,50;8,40;92,40;58,80;4,20;4,10;9,22;3,07;5,12;11,59;5,79;15,93;14,48;0,00;0,00;3,82;5,00;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-13;35,00;1,03;29,85;4,77;77,95;220,50;35,00;8,75;96,25;87,50;8,75;9,00;9,00;8,00;3,00;13,13;7,29;23,33;10,21;1,94;1,94;0,00;4,12;0,00;0,00;0,00;1,03;1,03;4,12;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;36,00;0,00;33,00;1,57;82,96;186,55;36,00;9,00;117,00;117,00;9,00;19,06;10,59;7,41;1,06;23,54;8,31;22,15;6,92;0,00;2,00;0,00;6,00;1,00;3,00;1,00;1,00;4,00;10,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-06-27;40,00;1,00;18,00;3,20;99,20;186,67;43,33;20,00;170,00;120,00;10,00;16,41;11,28;9,23;4,10;35,71;8,57;27,14;10,00;0,00;4,00;2,00;7,00;0,00;1,00;1,00;3,00;1,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-04;54,00;0,00;33,00;3,18;90,53;189,00;33,75;9,00;135,00;135,00;9,00;7,56;10,80;9,72;1,08;31,26;17,05;21,32;7,11;0,00;3,86;1,93;4,00;3,00;4,00;0,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;1,00
2021-07-11;41,00;0,00;18,00;17,35;75,69;263,08;41,00;8,20;147,60;123,00;16,40;11,00;11,00;12,00;12,00;36,76;19,79;29,69;8,48;1,86;7,45;3,73;7,00;4,00;6,00;0,00;0,00;1,00;7,00;0,00;1,00;1,00;0,00;0,00;0,00
2021-07-18;37,00;0,00;20,00;9,65;112,61;272,45;30,27;18,50;166,50;148,00;18,50;14,15;20,68;11,97;3,26;32,73;12,81;37,00;14,23;0,00;7,40;1,85;9,00;1,00;1,00;1,00;1,00;3,00;14,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-25;43,00;0,00;18,00;4,78;92,37;248,08;29,77;25,80;172,00;120,40;8,60;11,54;8,39;3,15;7,34;44,39;12,48;31,90;5,55;1,95;15,64;1,95;8,00;1,00;3,00;1,00;3,00;4,00;10,00;1,00;0,00;3,00;0,00;0,00;0,00
2021-08-01;42,00;0,00;13,00;1,56;126,00;248,77;38,77;33,60;134,40;117,60;8,40;14,34;22,54;12,29;4,10;32,20;4,20;43,40;14,00;0,00;11,45;3,82;8,00;1,00;0,00;4,00;7,00;1,00;4,00;1,00;3,00;0,00;0,00;1,00;0,00
2021-08-08;54,00;0,00;30,00;9,53;108,00;273,38;50,63;9,00;126,00;171,00;27,00;26,00;29,00;9,00;10,00;48,32;14,21;34,11;18,47;3,86;7,71;7,71;6,00;1,00;4,00;4,00;3,00;0,00;9,00;0,00;1,00;0,00;1,00;1,00;0,00
2021-08-15;52,00;0,00;28,08;3,25;107,25;232,27;45,07;34,67;130,00;164,67;8,67;17,00;27,00;11,00;7,00;41,89;11,56;52,00;14,44;2,00;8,00;0,00;3,12;1,04;0,00;1,04;3,12;3,12;6,24;3,12;0,00;2,08;0,00;0,00;0,00
2021-08-22;47,00;0,00;23,00;6,27;73,63;221,57;40,29;9,40;122,20;178,60;9,40;4,09;14,30;11,24;7,15;28,48;9,97;27,06;9,97;0,00;7,83;3,92;12,00;1,00;1,00;1,00;3,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;41,00;0,00;13,00;6,31;64,65;174,25;30,75;16,40;114,80;106,60;8,20;13,33;10,25;11,28;6,15;24,03;16,97;12,72;4,24;0,00;14,91;1,86;4,00;1,00;0,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-09-05;42,00;0,00;15,00;9,33;74,67;148,62;38,77;8,40;84,00;109,20;8,40;9,22;12,29;11,27;6,15;22,40;12,60;19,60;8,40;1,91;15,27;0,00;6,00;1,00;1,00;0,00;5,00;3,00;6,00;1,00;0,00;2,00;1,00;0,00;0,00
2021-09-12;35,00;0,00;18,00;4,57;73,04;124,09;28,64;17,50;61,25;96,25;8,75;10,61;22,27;5,30;0,00;40,60;8,40;11,20;8,40;0,00;11,67;0,00;4,00;1,00;1,00;1,00;1,00;0,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;36,00;0,00;26,00;3,13;54,78;114,55;26,18;9,00;54,00;99,00;9,00;8,23;11,31;8,23;6,17;24,48;7,20;18,72;12,96;0,00;16,00;2,00;6,00;1,00;0,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;22,00;0,00;18,70;6,77;50,77;183,33;33,00;11,00;44,00;187,00;5,50;4,00;7,00;6,00;4,00;17,60;1,47;30,80;8,80;2,20;13,20;4,40;1,10;0,00;1,10;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;32,00;0,00;30,93;1,68;43,79;85,33;35,56;10,67;64,00;117,33;10,67;10,00;9,00;6,00;1,00;16,76;0,00;24,38;4,57;0,00;12,00;0,00;6,40;0,00;0,00;1,07;2,13;3,20;3,20;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;27,00;0,00;26,00;9,53;44,47;108,00;27,00;9,00;27,00;126,00;9,00;9,35;5,19;3,12;3,12;7,11;4,26;11,37;7,11;0,00;19,29;0,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-10-17;24,00;0,00;44,00;1,60;25,60;75,43;24,00;4,00;32,00;88,00;8,00;3,00;7,00;5,00;3,00;9,88;2,82;14,12;2,82;0,00;32,00;4,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;29,00;1,00;30,00;4,58;25,95;45,11;32,22;9,67;19,33;87,00;0,00;7,00;7,00;5,00;9,00;12,43;4,14;8,29;4,14;0,00;39,88;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;31,00;0,00;44,00;7,75;23,25;65,44;34,44;0,00;31,00;93,00;5,17;6,20;5,17;3,10;0,00;18,32;0,00;7,05;4,23;1,94;50,38;0,00;2,00;2,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;25,00;0,00;46,00;9,38;14,06;71,43;21,43;0,00;25,00;66,67;8,33;6,25;5,21;3,13;5,21;15,28;5,56;4,17;0,00;0,00;70,83;0,00;2,00;2,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-11-14;27,00;0,00;28,00;1,59;9,53;37,13;30,38;9,00;18,00;81,00;0,00;7,27;3,12;2,08;1,04;5,68;4,26;8,53;2,84;1,93;108,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;27,00;0,00;42,58;1,69;18,56;47,25;16,88;4,50;18,00;63,00;4,50;4,00;7,00;5,00;1,00;9,00;9,00;7,50;3,00;0,00;123,43;3,86;0,00;0,00;1,04;1,04;0,00;3,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;35,00;0,00;31,91;4,77;12,73;45,50;17,50;4,38;17,50;166,25;4,38;3,00;4,00;6,00;3,00;8,75;0,00;7,29;5,83;0,00;210,00;0,00;0,00;0,00;0,00;1,03;2,06;0,00;1,03;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;21,00;0,00;11,05;1,75;12,25;24,50;21,00;5,25;21,00;63,00;5,25;10,00;10,00;2,00;6,00;16,50;9,00;13,50;1,50;0,00;420,00;2,10;2,21;2,21;0,00;0,00;2,21;0,00;2,21;0,00;0,00;0,00;0,00;2,21;0,00
2021-12-12;26,00;0,00;7,28;1,63;6,50;55,71;7,43;0,00;43,33;52,00;4,33;5,00;3,00;0,00;5,00;7,22;1,44;5,78;5,78;0,00;144,86;0,00;2,08;0,00;2,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;23,00;0,00;6,00;3,29;19,71;52,57;19,71;7,67;15,33;38,33;3,83;7,32;2,09;0,00;2,09;11,50;5,75;4,31;5,75;0,00;92,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;33,00;0,00;8,00;1,57;17,29;72,60;13,20;4,13;24,75;82,50;0,00;0,00;10,31;0,00;2,06;5,74;1,43;14,35;5,74;0,00;117,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;26,00;0,00;16,00;3,25;21,13;71,50;13,00;8,67;43,33;78,00;0,00;4,16;13,52;4,16;2,08;18,78;10,11;14,44;1,44;0,00;74,29;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-01-09;26,00;0,00;12,00;1,63;35,75;68,25;19,50;0,00;34,67;43,33;4,33;3,12;7,28;2,08;3,12;11,56;4,33;14,44;10,11;0,00;7,43;0,00;7,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;18,00;0,00;14,00;3,27;42,55;111,60;28,80;9,00;54,00;90,00;9,00;12,71;9,53;2,12;5,29;18,00;1,50;21,00;3,00;0,00;3,60;1,80;9,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-01-23;38,00;0,00;16,00;14,25;45,92;117,45;24,18;9,50;47,50;66,50;4,75;7,39;3,17;0,00;3,17;15,48;14,07;14,07;2,81;0,00;3,80;0,00;5,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-01-30;40,00;0,00;25,00;9,60;30,40;93,33;23,33;5,00;50,00;70,00;10,00;4,71;2,35;11,76;2,35;28,57;5,71;24,29;4,29;0,00;4,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-02-06;48,00;0,00;22,47;8,00;35,20;106,29;30,86;9,60;48,00;76,80;4,80;12,00;7,00;0,00;2,00;26,82;1,41;19,76;7,06;0,00;0,00;4,00;7,15;2,04;0,00;2,04;2,04;2,04;4,09;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-13;42,00;0,00;30,00;1,56;35,78;106,62;29,08;8,40;42,00;58,80;4,20;10,24;2,05;8,20;2,05;35,00;11,20;28,00;7,00;0,00;3,82;1,91;2,00;0,00;0,00;0,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;52,00;0,00;27,00;4,73;66,18;100,75;35,75;8,67;43,33;69,33;4,33;11,22;9,18;2,04;2,04;21,08;4,22;18,27;14,05;0,00;3,71;3,71;2,00;5,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00
2022-02-27;54,00;0,00;24,35;5,06;129,94;126,00;50,40;4,50;72,00;99,00;4,50;9,00;4,00;2,00;0,00;16,50;6,00;7,50;0,00;0,00;4,15;0,00;4,24;0,00;0,00;0,00;0,00;2,12;3,18;2,12;2,12;0,00;0,00;0,00;0,00
2022-03-06;35,00;0,00;26,00;11,14;85,91;77,00;31,50;8,75;43,75;70,00;4,38;7,21;7,21;9,26;5,15;23,80;1,40;14,00;7,00;0,00;1,94;3,89;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-13;50,00;0,00;47,96;6,45;133,87;83,33;40,00;10,00;60,00;120,00;5,00;7,00;13,00;7,00;3,00;38,57;5,71;22,86;10,00;0,00;3,85;0,00;5,10;0,00;2,04;2,04;3,06;0,00;3,06;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;39,00;0,00;54,39;6,50;78,00;99,27;35,45;19,50;39,00;126,75;9,75;5,00;3,00;7,00;3,00;26,00;8,67;27,44;5,78;0,00;7,80;0,00;5,13;3,08;0,00;0,00;2,05;2,05;3,08;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-27;32,00;0,00;74,00;6,40;56,00;128,00;44,80;8,00;72,00;72,00;8,00;8,00;7,00;7,00;7,00;25,04;8,35;23,65;8,35;2,00;8,00;0,00;5,00;0,00;2,00;0,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-04-03;46,00;0,00;71,00;12,69;68,21;167,57;36,14;18,40;92,00;119,60;9,20;11,00;11,00;12,00;5,00;35,94;11,50;31,63;15,81;0,00;7,67;0,00;6,00;3,00;0,00;2,00;2,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-04-10;52,00;0,00;78,00;7,88;94,55;149,50;71,50;17,33;69,33;164,67;8,67;17,33;10,20;0,00;6,12;33,73;19,68;14,05;12,65;3,71;7,43;1,86;4,00;0,00;0,00;0,00;0,00;2,00;6,00;2,00;2,00;6,00;0,00;0,00;0,00
2022-04-17;42,00;0,00;57,37;3,23;85,62;178,50;66,50;8,40;92,40;134,40;8,40;8,00;15,00;7,00;3,00;52,14;10,14;36,21;11,59;0,00;1,91;0,00;12,29;0,00;3,07;2,05;3,07;5,12;7,17;0,00;2,05;2,05;0,00;0,00;0,00
2022-04-24;38,00;0,00;53,41;7,92;87,08;193,45;62,18;19,00;114,00;85,50;9,50;7,00;5,00;13,00;3,00;29,56;8,44;25,33;15,48;0,00;3,80;0,00;3,08;0,00;5,14;0,00;5,14;2,05;0,00;2,05;0,00;0,00;0,00;0,00;0,00
2022-05-01;50,00;0,00;61,46;10,00;133,33;207,14;53,57;10,00;110,00;80,00;5,00;10,00;15,00;7,00;5,00;39,71;8,82;35,29;7,35;0,00;7,69;1,92;5,21;5,21;2,08;0,00;2,08;2,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-08;46,00;2,00;64,00;11,10;103,10;216,86;42,71;9,20;101,20;110,40;9,20;10,22;15,33;7,16;3,07;33,45;12,55;41,82;2,79;0,00;3,83;1,92;10,00;0,00;2,00;3,00;3,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-05-15;89,00;0,00;83,00;11,13;158,93;243,04;58,19;17,80;142,40;97,90;8,90;5,30;10,60;4,24;6,36;49,44;25,43;45,21;18,37;0,00;3,87;0,00;7,00;2,00;5,00;3,00;0,00;3,00;5,00;0,00;2,00;0,00;2,00;0,00;0,00
2022-05-22;78,00;0,00;84,08;11,14;151,22;234,00;47,48;8,67;138,67;78,00;8,67;3,00;5,00;4,00;9,00;51,05;15,60;51,05;17,02;0,00;1,95;3,90;19,25;5,06;2,03;2,03;2,03;0,00;8,10;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-29;78,00;0,00;82,11;6,50;130,00;250,96;57,65;19,50;146,25;136,50;9,75;15,00;22,00;24,00;2,00;63,56;17,33;34,67;15,89;1,95;7,80;0,00;10,26;0,00;3,08;2,05;3,08;2,05;2,05;0,00;0,00;2,05;0,00;0,00;0,00
2022-06-05;100,00;0,00;81,00;17,46;149,21;263,33;73,33;27,27;145,45;127,27;9,09;10,00;7,00;13,00;4,00;71,83;12,68;52,11;14,08;1,92;11,54;1,92;18,00;0,00;0,00;2,00;2,00;4,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-06-12;94,00;0,00;52,00;6,27;125,33;278,64;77,21;28,20;169,20;131,60;4,70;10,00;25,00;9,00;2,00;47,70;19,64;47,70;5,61;3,76;7,52;0,00;15,00;2,00;0,00;2,00;4,00;2,00;12,00;2,00;2,00;2,00;0,00;0,00;0,00
