Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;9,00;33,00;42,00;15,00;21,00;27,00;0,90;21,60;18,00;30,00;12,00;42,00;18,00;31,50;18,00;13,50;15,00;14,00;1,00;3,00;4,00;2,00;1,00;3,00;1,00;3,00;1,00;1,00;0,50;2,00;0,50;0,00
2020-12-06;5,00;45,00;37,50;15,00;22,50;21,67;0,83;25,00;65,00;22,50;7,50;42,50;15,00;45,00;25,00;15,00;10,00;13,00;1,00;2,00;6,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,50
2020-12-13;7,00;35,00;45,50;21,00;31,50;22,75;1,75;17,50;17,50;31,50;14,00;45,50;21,00;42,00;35,00;21,00;11,67;15,17;1,17;3,00;7,00;2,00;2,00;4,00;1,00;2,00;0,00;1,00;0,00;2,00;0,50;0,00
2020-12-20;8,00;52,00;76,00;24,00;24,00;30,00;2,00;20,00;20,00;36,00;16,00;72,00;16,00;40,00;24,00;20,00;10,29;14,86;2,29;2,00;9,00;6,00;2,00;5,00;1,00;1,00;1,00;0,50;0,50;2,00;0,00;0,50
2020-12-27;7,00;45,50;45,50;24,50;31,50;38,50;0,88;17,50;22,75;35,00;14,00;59,50;10,50;42,00;24,50;17,50;14,00;13,00;1,00;3,00;11,00;6,00;3,00;3,00;0,50;1,00;1,00;1,00;0,50;3,00;0,00;0,00
2021-01-03;6,00;33,00;42,00;18,00;30,00;30,00;1,00;62,00;24,00;30,00;9,00;42,00;18,00;48,00;36,00;24,00;18,00;16,80;1,20;4,00;9,00;3,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;2,00;0,50;0,00
2021-01-10;9,00;36,00;54,00;15,00;27,00;32,40;0,90;75,60;25,20;27,00;12,00;45,00;13,50;31,50;22,50;13,50;28,13;16,88;1,13;2,00;10,00;5,00;2,00;4,00;1,00;1,00;1,00;1,00;0,50;3,00;0,50;0,50
2021-01-17;7,00;42,00;52,50;17,50;35,00;31,50;0,88;82,25;22,75;28,00;14,00;49,00;21,00;56,00;35,00;21,00;19,83;15,17;1,17;2,00;6,00;4,00;2,00;4,00;1,00;1,00;1,00;0,50;0,50;2,00;0,00;0,50
2021-01-24;7,00;42,00;56,00;17,50;38,50;24,50;1,75;19,25;19,25;35,00;14,00;38,50;21,00;63,00;35,00;21,00;17,50;12,83;2,33;3,00;7,00;3,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;2,00;0,50;0,50
2021-01-31;7,00;45,50;49,00;17,50;35,00;28,00;0,88;17,50;15,75;31,50;14,00;49,00;21,00;63,00;42,00;21,00;19,83;14,00;2,33;4,00;8,00;3,00;1,00;3,00;0,50;1,00;1,00;1,00;1,00;3,00;0,50;0,00
2021-02-07;8,00;34,67;37,33;16,00;26,67;27,20;0,80;17,60;12,80;44,00;16,00;64,00;16,00;40,00;20,00;16,00;15,00;13,00;2,00;2,00;7,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;2,00;0,50;1,00
2021-02-14;7,00;45,50;42,00;24,50;42,00;35,00;0,88;21,00;14,00;31,50;14,00;59,50;35,00;63,00;42,00;21,00;19,00;12,00;1,00;4,00;6,00;4,00;2,00;3,00;1,00;1,00;2,00;1,00;0,50;5,00;0,50;0,50
2021-02-21;8,00;44,00;52,00;24,00;36,00;32,00;1,00;24,00;18,00;36,00;20,00;68,00;12,00;24,00;20,00;12,00;20,57;11,43;2,29;3,00;5,00;4,00;3,00;3,00;3,00;2,00;1,00;0,50;1,00;4,00;0,50;0,00
2021-02-28;10,00;43,33;40,00;20,00;33,33;25,00;0,83;21,67;13,33;26,67;10,00;70,00;15,00;60,00;25,00;15,00;18,89;16,67;1,11;4,00;9,00;3,00;3,00;3,00;2,00;1,00;1,00;0,50;1,00;3,00;0,00;0,50
2021-03-07;9,00;39,00;33,00;21,00;36,00;27,00;1,80;25,20;23,40;24,00;12,00;63,00;13,50;36,00;27,00;27,00;16,88;13,50;2,25;3,00;7,00;5,00;2,00;3,00;2,00;1,00;1,00;0,50;0,50;2,00;0,00;0,50
2021-03-14;10,00;43,33;40,00;20,00;40,00;28,00;2,00;32,00;20,00;30,00;13,33;76,67;15,00;45,00;25,00;20,00;15,56;14,44;2,22;3,00;9,00;3,00;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;0,50
2021-03-21;7,00;38,50;35,00;17,50;31,50;26,25;1,75;22,75;17,50;24,50;14,00;59,50;21,00;63,00;42,00;21,00;16,00;14,00;1,00;2,00;6,00;3,00;1,00;3,00;1,00;1,00;1,00;0,50;0,50;2,00;0,50;0,50
2021-03-28;8,00;36,00;40,00;28,00;40,00;26,00;1,00;26,00;26,00;32,00;12,00;80,00;8,00;36,00;20,00;8,00;14,86;13,71;1,14;2,00;9,00;3,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;5,00;0,00;0,50
2021-04-04;12,00;39,00;33,00;18,00;36,00;22,29;0,86;32,57;24,00;30,00;12,00;60,00;12,00;32,00;20,00;8,00;15,27;13,09;1,09;3,00;9,00;3,00;2,00;4,00;2,00;1,00;1,00;1,00;1,00;5,00;0,50;0,50
2021-04-11;7,00;49,00;49,00;17,50;35,00;21,00;0,88;24,50;21,00;28,00;14,00;52,50;21,00;42,00;35,00;14,00;19,83;14,00;1,17;3,00;9,00;3,00;1,00;4,00;1,00;1,00;1,00;1,00;0,50;3,00;1,00;0,50
2021-04-18;8,00;29,33;34,67;13,33;26,67;30,00;1,00;32,00;28,00;28,00;16,00;56,00;8,00;32,00;20,00;8,00;20,00;11,00;1,00;3,00;6,00;2,00;2,00;3,00;2,00;1,00;2,00;1,00;1,00;4,00;0,50;0,50
2021-04-25;7,00;45,50;45,50;24,50;45,50;29,75;0,88;26,25;26,25;21,00;14,00;52,50;21,00;49,00;42,00;21,00;21,00;15,17;2,33;4,00;5,00;5,00;4,00;4,00;2,00;1,00;2,00;2,00;0,50;0,50;0,50;1,00
2021-05-02;10,00;50,00;43,33;36,67;50,00;40,00;1,00;46,00;32,00;30,00;16,67;50,00;15,00;50,00;30,00;15,00;25,56;16,67;2,22;4,00;9,00;4,00;3,00;5,00;1,00;1,00;1,00;1,00;1,00;2,00;0,50;1,00
2021-05-09;10,00;53,33;46,67;40,00;63,33;52,00;2,00;62,00;46,00;36,67;23,33;56,67;20,00;65,00;40,00;15,00;36,67;15,56;2,22;4,00;14,00;7,00;3,00;3,00;2,00;3,00;2,00;1,00;1,00;4,00;1,00;0,50
2021-05-16;13,00;52,00;39,00;48,75;71,50;57,57;1,86;31,57;55,71;39,00;29,25;78,00;26,00;91,00;52,00;21,67;42,25;16,25;3,25;7,00;9,00;6,00;3,00;10,00;2,00;2,00;2,00;2,00;2,00;6,00;0,50;0,50
2021-05-23;19,00;69,67;38,00;47,50;79,17;72,20;1,90;32,30;62,70;47,50;34,83;91,83;23,75;123,50;57,00;28,50;50,29;15,65;2,24;10,00;13,00;9,00;6,00;6,00;2,00;2,00;1,00;2,00;0,50;11,00;0,50;1,00
2021-05-30;19,00;63,33;44,33;53,83;85,50;60,45;1,73;29,36;55,27;57,00;34,83;91,83;23,75;123,50;71,25;33,25;39,06;16,89;3,17;6,00;11,00;10,00;5,00;7,00;2,00;2,00;5,00;2,00;2,00;5,00;1,00;0,50
2021-06-06;21,00;84,00;45,50;73,50;101,50;82,09;0,95;34,36;63,00;73,50;31,50;115,50;36,75;141,75;68,25;36,75;44,21;21,00;4,42;10,00;11,00;14,00;6,00;7,00;1,00;2,00;4,00;0,50;1,00;4,00;2,00;1,00
2021-06-13;20,00;86,67;43,33;76,67;100,00;60,00;0,91;34,55;130,91;66,67;30,00;103,33;70,00;115,00;65,00;30,00;48,89;17,78;5,56;12,00;17,00;13,00;6,00;9,00;2,00;3,00;3,00;2,00;1,00;4,00;1,00;1,00
2021-06-20;26,00;110,50;42,25;91,00;110,50;65,00;1,86;37,14;83,57;81,25;32,50;110,50;57,20;140,40;72,80;46,80;48,75;20,58;4,33;14,00;18,00;15,00;8,00;5,00;3,00;3,00;5,00;2,00;1,00;5,00;1,00;0,50
2021-06-27;26,00;110,50;52,00;110,50;110,50;72,43;0,93;40,86;39,00;91,00;39,00;120,25;72,80;130,00;72,80;41,60;50,92;19,50;7,58;13,00;18,00;19,00;7,00;7,00;3,00;3,00;3,00;3,00;2,00;6,00;1,00;0,50
2021-07-04;29,00;116,00;45,11;122,44;112,78;72,50;1,81;36,25;34,44;90,63;50,75;134,13;33,83;135,33;82,17;43,50;51,31;21,19;6,69;12,00;19,00;15,00;8,00;8,00;2,00;3,00;4,00;2,00;1,00;5,00;2,00;1,00
2021-07-11;31,00;111,60;46,50;105,40;86,80;87,53;1,82;29,18;27,35;106,78;48,22;117,11;41,33;191,17;93,00;56,83;41,69;19,24;4,28;12,00;24,00;20,00;7,00;7,00;2,00;3,00;4,00;1,00;1,00;5,00;1,00;1,00
2021-07-18;35,00;117,73;38,18;76,36;85,91;71,84;0,92;31,32;33,16;122,50;49,00;115,50;45,00;170,00;95,00;55,00;47,03;26,25;4,38;15,00;24,00;15,00;9,00;7,00;2,00;2,00;2,00;2,00;2,00;6,00;2,00;1,00
2021-07-25;38,00;104,50;47,50;63,33;88,67;81,70;1,90;34,20;36,10;124,36;51,82;124,36;47,50;147,25;95,00;47,50;52,53;23,47;6,71;10,00;29,00;19,00;6,00;10,00;2,00;3,00;5,00;1,00;1,00;5,00;1,00;1,00
2021-08-01;34,00;142,80;51,00;74,80;95,20;83,11;0,94;32,11;37,78;132,60;54,40;119,00;53,43;194,29;102,00;48,57;109,68;24,13;5,48;16,00;30,00;19,00;6,00;8,00;3,00;3,00;3,00;2,00;2,00;8,00;2,00;1,00
2021-08-08;34,00;142,80;57,80;108,80;95,20;84,11;1,79;32,21;41,16;132,60;47,60;122,40;43,71;194,29;97,14;48,57;60,32;24,13;6,58;10,00;32,00;22,00;9,00;7,00;4,00;2,00;4,00;3,00;1,00;7,00;2,00;1,00
2021-08-15;35,00;114,55;47,73;92,27;95,45;75,53;1,84;33,16;44,21;136,50;52,50;105,00;50,00;175,00;100,00;55,00;49,22;28,44;7,66;8,00;27,00;17,00;6,00;9,00;2,00;2,00;3,00;1,00;1,00;7,00;2,00;1,00
2021-08-22;43,00;119,08;66,15;95,92;95,92;86,00;0,90;34,04;46,58;122,38;39,69;109,15;43,00;181,56;114,67;52,56;41,90;34,18;5,51;24,00;27,00;15,00;7,00;7,00;5,00;3,00;3,00;1,00;1,00;6,00;1,00;0,00
2021-08-29;21,00;129,50;77,00;101,50;122,50;85,91;1,91;40,09;64,91;122,50;56,00;115,50;47,25;194,25;105,00;57,75;46,42;30,95;6,63;12,00;29,00;20,00;8,00;9,00;3,00;1,00;3,00;3,00;1,00;7,00;2,00;1,00
2021-09-05;22,00;125,71;72,29;78,57;106,86;82,50;1,83;42,17;62,33;97,43;40,86;97,43;44,00;145,20;88,00;44,00;46,20;33,00;4,40;8,00;25,00;17,00;5,00;8,00;3,00;2,00;2,00;1,00;0,50;4,00;1,00;1,00
2021-09-12;21,00;174,00;84,00;84,00;111,00;87,50;1,75;42,00;66,50;136,50;49,00;115,50;47,25;157,50;94,50;52,50;47,53;33,16;4,42;9,00;21,00;21,00;6,00;10,00;2,00;2,00;3,00;1,00;2,00;5,00;1,00;0,50
2021-09-19;24,00;222,86;96,00;106,29;130,29;92,31;0,92;51,69;70,15;116,57;48,00;120,00;43,20;129,60;86,40;52,80;55,64;40,36;5,45;10,00;16,00;17,00;7,00;7,00;3,00;3,00;4,00;1,00;2,00;2,00;0,50;0,50
2021-09-26;19,00;180,50;82,33;101,33;120,33;93,10;1,90;47,50;112,10;98,17;44,33;114,00;38,00;118,75;80,75;47,50;48,06;36,88;4,47;10,00;21,00;17,00;5,00;6,00;2,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50
2021-10-03;25,00;181,25;93,75;115,63;112,50;91,07;1,79;50,00;73,21;125,00;57,14;157,14;45,00;120,00;95,00;55,00;53,26;43,48;5,43;9,00;24,00;21,00;5,00;9,00;1,00;4,00;3,00;1,00;0,50;4,00;1,00;0,50
2021-10-10;20,00;196,67;90,00;143,33;106,67;96,36;1,82;54,55;83,64;130,00;43,33;136,67;55,00;120,00;100,00;60,00;54,44;38,89;4,44;10,00;22,00;20,00;4,00;7,00;3,00;2,00;2,00;1,00;2,00;5,00;0,50;0,00
2021-10-17;16,00;172,80;92,80;112,00;118,40;88,89;0,89;48,00;74,67;128,00;44,80;115,20;53,33;122,67;106,67;58,67;50,29;35,43;5,71;10,00;20,00;17,00;3,00;9,00;1,00;2,00;2,00;2,00;1,00;6,00;1,00;0,50
2021-10-24;17,00;163,20;95,20;105,40;122,40;77,44;1,89;52,89;64,22;132,60;44,20;129,20;45,33;124,67;107,67;68,00;47,81;41,44;6,38;10,00;17,00;15,00;3,00;6,00;1,00;3,00;2,00;1,00;0,50;4,00;0,50;0,50
2021-10-31;15,00;168,75;97,50;108,75;123,75;88,13;0,94;50,63;71,25;146,25;45,00;131,25;45,00;115,00;100,00;50,00;45,00;41,54;4,62;6,00;18,00;16,00;3,00;7,00;2,00;2,00;2,00;1,00;1,00;6,00;2,00;1,00
2021-11-07;11,00;143,00;99,00;88,00;91,67;60,50;1,83;44,00;49,50;110,00;40,33;124,67;38,50;88,00;82,50;44,00;36,30;38,50;4,40;5,00;20,00;10,00;3,00;9,00;2,00;3,00;1,00;1,00;1,00;4,00;1,00;1,00
2021-11-14;9,00;96,00;75,00;45,00;75,00;55,80;1,80;37,80;48,60;72,00;30,00;96,00;27,00;49,50;49,50;31,50;28,00;32,00;4,00;4,00;18,00;11,00;4,00;5,00;1,00;2,00;1,00;3,00;1,00;3,00;0,50;0,00
2021-11-21;8,00;80,00;61,33;37,33;64,00;36,80;1,60;49,60;57,60;88,00;36,00;128,00;24,00;36,00;28,00;28,00;22,00;25,00;2,00;6,00;16,00;12,00;2,00;5,00;1,00;1,00;1,00;1,00;1,00;4,00;0,00;0,50
2021-11-28;7,00;101,50;73,50;35,00;70,00;36,75;0,88;36,75;36,75;59,50;24,50;112,00;42,00;63,00;49,00;63,00;18,00;21,00;2,00;4,00;14,00;9,00;2,00;6,00;0,50;2,00;2,00;2,00;0,50;2,00;0,50;0,50
2021-12-05;9,00;99,00;57,00;39,00;78,00;46,80;0,90;37,80;45,00;63,00;27,00;96,00;31,50;45,00;31,50;45,00;20,00;24,00;2,00;7,00;17,00;9,00;3,00;4,00;2,00;2,00;2,00;0,50;12,00;3,00;0,50;0,50
2021-12-12;10,00;120,00;70,00;56,67;93,33;60,00;2,00;46,00;50,00;73,33;33,33;146,67;40,00;55,00;50,00;55,00;30,00;27,78;5,56;6,00;16,00;11,00;5,00;4,00;2,00;3,00;1,00;1,00;0,50;7,00;1,00;0,50
2021-12-19;14,00;140,00;73,50;52,50;108,50;49,00;1,75;45,50;52,50;108,50;35,00;178,50;42,00;51,33;51,33;46,67;33,38;31,23;3,23;6,00;16,00;10,00;4,00;7,00;0,50;2,00;1,00;1,00;2,00;3,00;0,00;1,00
2021-12-26;18,00;205,20;72,00;46,80;108,00;64,80;0,90;43,20;77,40;126,00;43,20;172,80;40,50;90,00;63,00;49,50;36,00;31,50;5,63;10,00;32,00;13,00;3,00;7,00;1,00;1,00;2,00;2,00;2,00;4,00;1,00;1,00
2022-01-02;17,00;142,80;78,20;51,00;108,80;60,44;1,89;45,33;77,44;88,40;30,60;136,00;45,33;90,67;68,00;39,67;37,40;32,87;3,40;9,00;23,00;14,00;4,00;7,00;3,00;4,00;3,00;2,00;1,00;8,00;1,00;1,00
2022-01-09;16,00;118,40;73,60;48,00;105,60;65,78;0,89;48,00;60,44;67,20;32,00;121,60;42,67;90,67;58,67;32,00;41,60;33,07;4,27;8,00;18,00;11,00;4,00;6,00;2,00;2,00;1,00;1,00;0,50;6,00;0,00;1,00
2022-01-16;16,00;108,80;83,20;51,20;89,60;67,56;0,89;49,78;58,67;64,00;28,80;131,20;42,67;80,00;74,67;26,67;32,00;34,13;4,27;7,00;16,00;11,00;6,00;7,00;2,00;2,00;2,00;1,00;1,00;4,00;0,50;1,00
2022-01-23;19,00;117,17;88,67;60,17;104,50;72,20;0,95;55,10;70,30;76,00;28,50;158,33;38,00;76,00;57,00;28,50;60,17;38,00;4,22;6,00;23,00;13,00;6,00;6,00;3,00;2,00;3,00;1,00;2,00;4,00;0,50;1,00
2022-01-30;21,00;129,00;87,00;63,00;123,00;73,50;1,75;52,50;77,00;91,00;56,00;129,50;47,25;94,50;78,75;31,50;49,74;43,11;4,42;9,00;18,00;18,00;4,00;7,00;3,00;2,00;3,00;2,00;1,00;4,00;1,00;1,00
2022-02-06;23,00;157,71;111,71;78,86;157,71;88,46;1,77;54,85;83,15;88,71;42,71;147,86;46,00;110,40;69,00;32,20;51,48;49,29;6,57;18,00;20,00;17,00;5,00;8,00;2,00;2,00;4,00;3,00;1,00;5,00;1,00;1,00
2022-02-13;24,00;178,29;133,71;99,43;174,86;94,15;1,85;75,69;96,00;120,00;58,29;147,43;43,20;100,80;72,00;33,60;49,09;53,45;4,36;11,00;29,00;17,00;5,00;8,00;4,00;3,00;3,00;1,00;2,00;4,00;0,50;1,00
2022-02-20;19,00;174,17;117,17;110,83;174,17;98,80;1,90;68,40;95,00;114,00;47,50;136,17;47,50;99,75;80,75;42,75;48,06;58,12;4,47;12,00;22,00;15,00;6,00;8,00;1,00;2,00;3,00;1,00;1,00;4,00;1,00;0,50
2022-02-27;25,00;159,38;100,00;112,50;153,13;89,29;1,79;51,79;91,07;128,57;53,57;167,86;45,00;95,00;75,00;50,00;50,00;48,91;5,43;10,00;21,00;14,00;6,00;10,00;2,00;4,00;3,00;2,00;1,00;5,00;2,00;0,00
2022-03-06;32,00;182,40;124,80;112,00;214,40;99,76;1,88;71,53;105,41;120,89;67,56;199,11;53,33;112,00;96,00;42,67;55,17;50,76;5,52;12,00;21,00;19,00;5,00;9,00;5,00;3,00;3,00;1,00;1,00;4,00;1,00;1,00
2022-03-13;25,00;175,00;118,75;121,88;228,13;96,43;1,79;66,07;114,29;121,43;53,57;185,71;45,00;100,00;95,00;50,00;56,52;57,61;6,52;12,00;22,00;20,00;6,00;7,00;2,00;3,00;3,00;2,00;2,00;6,00;1,00;1,00
2022-03-20;29,00;193,33;135,33;138,56;251,33;108,75;3,63;77,94;103,31;122,44;58,00;167,56;43,50;130,50;101,50;48,33;51,56;56,93;5,37;18,00;21,00;19,00;7,00;7,00;3,00;3,00;2,00;1,00;1,00;7,00;0,50;1,00
2022-03-27;28,00;177,33;127,56;133,78;161,78;100,80;1,87;63,47;112,00;133,00;66,50;175,00;51,33;107,33;102,67;42,00;49,54;53,85;7,54;13,00;24,00;18,00;6,00;9,00;3,00;3,00;3,00;2,00;2,00;6,00;1,00;1,00
2022-04-03;32,00;224,00;131,20;150,40;243,20;108,44;1,78;64,00;110,22;140,80;67,20;163,20;59,43;128,00;109,71;64,00;59,73;53,33;7,47;16,00;26,00;21,00;7,00;9,00;3,00;3,00;4,00;3,00;3,00;8,00;1,00;0,50
2022-04-10;35,00;254,55;152,73;181,36;315,00;112,37;3,68;81,05;125,26;203,00;87,50;196,00;55,00;170,00;130,00;90,00;60,16;65,63;7,66;16,00;35,00;25,00;9,00;11,00;3,00;4,00;5,00;2,00;3,00;5,00;2,00;2,00
2022-04-17;36,00;225,82;144,00;160,36;229,09;124,20;3,60;72,00;100,80;186,55;58,91;153,82;61,71;174,86;133,71;97,71;63,27;58,91;6,55;18,00;26,00;23,00;7,00;11,00;3,00;5,00;3,00;2,00;3,00;7,00;2,00;1,00
2022-04-24;32,00;172,80;144,00;134,40;163,20;103,53;1,88;71,53;96,00;142,22;74,67;163,56;58,67;138,67;112,00;58,67;47,45;55,17;7,72;12,00;29,00;23,00;7,00;9,00;3,00;2,00;4,00;2,00;1,00;10,00;1,00;1,00
2022-05-01;33,00;181,50;145,20;135,30;207,90;111,83;1,83;119,17;93,50;128,70;56,10;148,50;51,86;122,57;113,14;61,29;56,10;64,90;7,70;17,00;27,00;26,00;7,00;11,00;3,00;3,00;5,00;1,00;3,00;5,00;1,00;2,00
2022-05-08;35,00;181,36;136,82;127,27;184,55;127,11;1,84;71,84;95,79;182,00;63,00;150,50;50,00;145,00;105,00;75,00;56,88;63,44;7,66;11,00;30,00;25,00;6,00;11,00;3,00;5,00;5,00;1,00;2,00;9,00;2,00;1,00
2022-05-15;35,00;197,27;136,82;130,45;194,09;106,84;3,68;68,16;108,68;164,50;73,50;171,50;55,00;140,00;120,00;65,00;65,63;62,34;9,84;19,00;35,00;24,00;8,00;15,00;4,00;5,00;4,00;4,00;2,00;8,00;1,00;1,00
2022-05-22;41,00;249,15;160,85;151,38;182,92;113,68;3,73;87,59;95,05;218,67;88,83;170,83;76,88;169,13;123,00;97,38;63,16;62,05;9,97;19,00;37,00;29,00;11,00;14,00;4,00;4,00;6,00;4,00;2,00;11,00;1,00;1,00
2022-05-29;44,00;210,57;154,00;141,43;166,57;108,17;1,83;88,00;106,33;159,08;74,46;155,69;53,78;156,44;107,56;78,22;62,70;63,80;8,80;18,00;40,00;29,00;12,00;14,00;3,00;6,00;5,00;3,00;1,00;12,00;2,00;2,00
2022-06-05;50,00;210,00;173,33;156,67;183,33;118,52;1,85;75,93;101,85;163,33;80,00;166,67;60,00;175,00;130,00;90,00;61,96;67,39;8,70;17,00;40,00;26,00;9,00;10,00;6,00;5,00;5,00;4,00;3,00;11,00;2,00;2,00
2022-06-12;36,00;199,64;153,82;144,00;166,91;102,60;1,80;61,20;86,40;140,73;62,18;163,64;66,86;169,71;123,43;82,29;60,00;54,55;9,82;17,00;35,00;27,00;15,00;12,00;5,00;6,00;6,00;2,00;3,00;8,00;1,00;1,00
