Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-10-17;61,00;0,00;154,11;189,42;35,32;21,00
2021-10-24;59,00;12,42;180,11;142,84;27,95;21,00
2021-10-31;43,00;6,14;144,36;141,29;43,00;15,00
2021-11-07;61,00;9,63;150,89;131,63;22,47;13,00
2021-11-14;53,00;6,24;149,65;143,41;24,94;10,00
2021-11-21;44,00;6,29;91,14;141,43;34,57;7,00
2021-11-28;68,00;6,18;102,00;105,09;15,45;10,00
2021-12-05;45,00;6,43;109,29;93,21;22,50;10,00
2021-12-12;67,00;3,19;79,76;79,76;22,33;5,00
2021-12-19;42,00;0,00;142,15;161,54;32,31;6,00
2021-12-26;50,00;0,00;165,63;153,13;43,75;22,00
2022-01-02;83,00;9,58;140,46;134,08;54,27;16,00
2022-01-09;52,00;3,06;143,76;180,47;33,65;29,00
2022-01-16;52,00;3,25;159,25;178,75;9,75;21,00
2022-01-23;42,00;6,46;180,92;193,85;22,62;18,00
2022-01-30;67,00;3,19;188,24;194,62;28,71;3,00
2022-02-06;39,00;3,25;204,75;211,25;29,25;27,00
2022-02-13;49,00;3,06;171,50;168,44;42,88;22,00
2022-02-20;59,00;9,32;139,74;161,47;31,05;21,00
2022-02-27;35,00;3,18;140,00;149,55;19,09;21,00
2022-03-06;48,00;6,40;128,00;150,40;28,80;19,00
2022-03-13;49,00;6,13;162,31;137,81;36,75;10,00
2022-03-20;51,00;6,38;162,56;168,94;19,13;13,00
2022-03-27;42,00;9,69;151,85;200,31;29,08;15,00
