Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-09-27;11,00;0,00;13,00;4,13;11,00;66,00;18,33;5,50;22,00;77,00;5,50;8,00;5,00;1,00;4,00;11,00;0,00;4,13;5,50;0,00;7,33;0,00;3,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-10-04;19,00;0,00;14,00;4,07;12,21;57,00;22,80;9,50;19,00;76,00;4,75;14,00;10,00;1,00;4,00;10,23;4,38;4,38;4,38;0,00;7,60;0,00;3,00;1,00;0,00;3,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;11,00;0,00;10,00;9,63;12,38;69,67;14,67;11,00;22,00;77,00;5,50;4,00;12,00;0,00;3,00;4,71;0,00;3,14;0,00;0,00;7,33;0,00;6,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;14,00;0,00;14,00;2,55;11,45;45,50;10,50;7,00;14,00;35,00;0,00;5,00;7,00;0,00;5,00;4,20;4,20;1,40;5,60;0,00;3,50;0,00;0,00;1,00;1,00;1,00;1,00;5,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;45,00;0,00;12,00;1,32;9,26;27,69;13,85;9,00;18,00;27,00;4,50;5,00;3,00;1,00;1,00;6,00;1,50;6,00;6,00;0,00;4,09;0,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;9,00;0,00;14,00;1,50;10,50;49,50;13,50;9,00;9,00;27,00;0,00;6,00;6,00;1,00;1,00;9,00;0,00;4,50;4,50;0,00;4,50;0,00;1,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;12,00;0,00;13,00;1,33;12,00;56,00;4,00;6,00;12,00;24,00;6,00;1,00;4,00;1,00;3,00;9,00;4,50;4,50;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;13,00;0,00;11,00;0,00;7,80;35,75;9,75;6,50;26,00;26,00;6,50;8,00;5,00;1,00;1,00;7,22;1,44;5,78;1,44;0,00;2,17;0,00;3,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;10,00;0,00;23,00;2,86;11,43;46,67;3,33;5,00;20,00;20,00;5,00;8,00;1,00;1,00;1,00;4,29;1,43;5,71;5,71;0,00;2,50;2,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;4,00;0,00;15,00;1,33;8,00;64,00;8,00;4,00;16,00;24,00;4,00;6,00;4,00;1,00;0,00;4,00;2,67;2,67;2,67;0,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;13,00;0,00;5,00;3,90;9,10;39,00;6,50;6,50;13,00;39,00;6,50;0,00;4,00;1,00;1,00;13,00;4,33;7,22;5,78;0,00;8,67;0,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;8,00;0,00;18,00;1,33;13,33;48,00;16,00;0,00;8,00;16,00;4,00;1,00;5,00;3,00;0,00;8,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-20;16,00;0,00;11,00;4,00;12,00;72,00;12,00;4,00;8,00;16,00;4,00;3,00;6,00;0,00;1,00;7,27;2,91;2,91;2,91;0,00;8,00;2,00;3,00;0,00;0,00;1,00;2,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00
2020-12-27;11,00;0,00;10,00;2,75;26,13;73,33;3,67;0,00;22,00;33,00;5,50;3,00;4,00;0,00;1,00;8,25;0,00;5,50;4,13;0,00;1,83;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;6,00;0,00;8,00;6,00;46,80;48,00;9,00;3,00;12,00;12,00;3,00;3,00;5,00;4,00;1,00;4,50;4,50;4,50;4,50;0,00;1,50;1,50;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;9,00;0,00;7,00;0,00;34,71;36,00;6,00;4,50;18,00;27,00;9,00;4,00;4,00;3,00;3,00;9,00;1,50;1,50;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;6,00;0,00;22,00;6,00;37,20;36,00;9,00;6,00;24,00;12,00;0,00;8,00;6,00;8,00;0,00;22,50;3,00;4,50;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;9,00;0,00;13,00;11,57;39,86;42,00;15,00;4,50;18,00;18,00;0,00;6,00;9,00;1,00;1,00;10,50;1,50;0,00;4,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;13,00;0,00;14,00;0,00;28,60;55,25;3,25;13,00;26,00;13,00;0,00;9,00;4,00;1,00;5,00;11,56;4,33;10,11;2,89;0,00;2,17;0,00;4,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;0,00;13,00;1,33;29,33;76,00;8,00;4,00;16,00;24,00;4,00;9,00;7,00;1,00;3,00;25,60;6,40;6,40;4,80;0,00;2,00;0,00;1,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;12,00;0,00;19,00;1,33;14,67;44,00;8,00;12,00;24,00;24,00;0,00;43,00;3,00;0,00;1,00;18,00;3,00;6,00;4,50;0,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;9,00;0,00;10,00;3,86;19,29;63,00;6,00;0,00;45,00;18,00;9,00;10,00;5,00;3,00;1,00;7,50;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-28;13,00;0,00;5,00;2,60;24,70;68,25;3,25;13,00;52,00;39,00;6,50;12,00;5,00;4,00;0,00;10,11;1,44;2,89;5,78;0,00;2,17;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;17,00;0,00;17,00;2,62;22,23;61,20;6,80;4,25;25,50;17,00;4,25;3,00;4,00;0,00;1,00;7,08;5,67;5,67;1,42;0,00;0,00;4,25;3,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;19,00;0,00;16,00;8,14;23,07;83,60;7,60;4,75;28,50;28,50;4,75;10,00;6,00;1,00;0,00;13,15;1,46;4,38;4,38;0,00;0,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;22,00;0,00;13,00;0,00;14,24;88,00;7,33;11,00;22,00;33,00;0,00;7,00;10,00;0,00;3,00;4,40;0,00;5,87;4,40;0,00;1,83;0,00;1,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;10,00;0,00;24,00;0,00;30,00;63,33;16,67;10,00;40,00;40,00;0,00;6,00;6,00;3,00;3,00;11,43;1,43;2,86;5,71;0,00;0,00;0,00;3,00;3,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;9,00;0,00;11,00;1,29;38,57;63,00;9,00;9,00;27,00;18,00;0,00;4,00;8,00;1,00;0,00;6,00;1,50;7,50;4,50;0,00;4,50;2,25;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;13,00;0,00;12,00;3,90;44,20;71,50;9,75;26,00;52,00;39,00;6,50;8,00;12,00;1,00;1,00;5,78;2,89;8,67;5,78;0,00;4,33;2,17;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;12,00;0,00;7,00;1,33;22,67;96,00;12,00;12,00;36,00;24,00;6,00;5,00;4,00;4,00;1,00;9,00;3,00;12,00;4,50;0,00;2,00;0,00;4,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;15,00;0,00;12,00;5,45;20,45;78,75;18,75;7,50;22,50;22,50;3,75;13,00;10,00;4,00;6,00;7,50;3,00;4,50;1,50;0,00;3,75;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;19,00;1,00;11,00;1,36;31,21;98,80;11,40;4,75;47,50;38,00;4,75;11,00;7,00;4,00;1,00;13,15;4,38;10,23;5,85;0,00;1,90;3,80;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;16,00;0,00;8,00;2,67;40,00;89,60;22,40;8,00;48,00;32,00;4,00;8,00;7,00;8,00;4,00;17,45;2,91;13,09;4,36;0,00;2,00;0,00;8,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;22,00;0,00;14,00;4,13;35,75;132,00;36,67;11,00;44,00;33,00;5,50;1,00;7,00;7,00;1,00;20,53;5,87;22,00;8,80;0,00;4,40;2,20;3,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-23;35,00;0,00;8,00;1,35;47,12;122,50;28,00;17,50;61,25;43,75;8,75;6,00;12,00;8,00;4,00;31,96;1,52;21,30;3,04;0,00;3,89;0,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;33,00;1,00;12,00;4,13;49,50;172,33;40,33;22,00;121,00;66,00;5,50;8,00;15,00;7,00;3,00;28,50;4,50;22,50;4,50;2,06;4,13;2,06;5,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;44,00;0,00;18,00;2,67;49,33;165,85;60,92;8,80;105,60;61,60;4,40;4,00;10,00;4,00;6,00;11,73;7,33;17,60;14,67;0,00;0,00;4,00;6,00;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-13;37,00;1,00;30,00;5,48;82,22;211,91;37,00;9,25;101,75;92,50;9,25;10,00;11,00;14,00;3,00;13,32;7,40;25,16;10,36;2,06;2,06;0,00;5,00;0,00;0,00;0,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;37,00;0,00;35,00;1,32;87,21;191,73;37,00;9,25;120,25;129,50;9,25;20,00;12,00;13,00;1,00;25,16;13,32;25,16;7,40;0,00;2,06;0,00;6,00;1,00;3,00;1,00;2,00;5,00;9,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-06-27;41,00;1,00;18,00;2,65;96,55;198,17;44,42;20,50;174,25;133,25;10,25;17,00;11,00;11,00;4,00;39,54;8,79;29,29;10,25;0,00;4,10;2,05;7,00;0,00;1,00;1,00;3,00;1,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-04;56,00;0,00;35,00;2,67;92,00;199,50;35,00;9,33;149,33;149,33;9,33;7,00;10,00;12,00;1,00;30,95;17,68;22,11;7,37;0,00;4,00;0,00;4,00;3,00;4,00;0,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;1,00
2021-07-11;44,00;0,00;19,00;18,67;80,00;260,62;40,62;8,80;158,40;132,00;17,60;13,00;12,00;17,00;13,00;39,45;27,31;33,38;9,10;2,00;8,00;4,00;7,00;4,00;6,00;0,00;0,00;2,00;6,00;0,00;1,00;1,00;0,00;0,00;0,00
2021-07-18;38,00;0,00;21,00;10,86;115,36;286,73;31,09;19,00;180,50;161,50;19,00;14,00;20,00;18,00;3,00;32,15;10,23;39,46;16,08;0,00;8,44;2,11;9,00;2,00;2,00;2,00;2,00;3,00;15,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-07-25;46,00;0,00;20,00;3,94;95,94;268,92;31,85;27,60;184,00;128,80;9,20;12,00;10,00;10,00;7,00;46,00;14,84;34,13;5,94;2,09;16,73;2,09;10,00;1,00;3,00;1,00;3,00;5,00;11,00;1,00;0,00;3,00;0,00;0,00;0,00
2021-08-01;45,00;0,00;13,00;1,32;128,38;270,00;41,54;36,00;144,00;126,00;9,00;15,00;25,00;20,00;4,00;34,50;4,50;48,00;15,00;0,00;12,27;4,09;10,00;1,00;0,00;4,00;8,00;2,00;5,00;1,00;3,00;0,00;0,00;1,00;0,00
2021-08-08;59,00;0,00;32,00;9,39;111,30;284,59;55,53;9,83;147,50;186,83;29,50;27,00;32,00;20,00;9,00;51,63;13,28;38,35;19,18;3,93;7,87;7,87;6,00;2,00;5,00;5,00;5,00;0,00;10,00;0,00;2,00;2,00;2,00;2,00;0,00
2021-08-15;55,00;0,00;28,00;4,02;108,66;237,19;48,13;36,67;146,67;174,17;9,17;18,00;30,00;16,00;6,00;43,11;17,84;52,03;14,86;1,96;7,86;0,00;3,00;1,00;0,00;1,00;5,00;3,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00
2021-08-22;49,00;0,00;24,00;6,81;78,94;234,50;42,00;19,60;127,40;186,20;9,80;6,00;17,00;13,00;8,00;28,21;10,39;29,70;10,39;0,00;8,17;4,08;14,00;2,00;2,00;2,00;3,00;2,00;8,00;2,00;0,00;2,00;0,00;0,00;0,00
2021-08-29;43,00;0,00;14,00;5,38;69,88;186,33;32,25;17,20;120,40;111,80;8,60;14,00;11,00;16,00;6,00;25,21;20,76;13,34;4,45;0,00;15,64;1,95;5,00;2,00;0,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-09-05;45,00;0,00;16,00;9,26;79,41;159,23;41,54;9,00;90,00;117,00;9,00;9,00;13,00;16,00;6,00;23,23;11,61;21,77;8,71;2,05;16,36;0,00;8,00;2,00;2,00;0,00;3,00;3,00;3,00;2,00;0,00;2,00;2,00;0,00;0,00
2021-09-12;38,00;0,00;18,00;6,55;78,62;138,18;31,09;19,00;66,50;114,00;9,50;11,00;22,00;6,00;0,00;42,38;8,77;11,69;8,77;0,00;11,40;0,00;5,00;2,00;2,00;2,00;2,00;0,00;5,00;3,00;0,00;2,00;0,00;0,00;0,00
2021-09-19;37,00;0,00;28,00;2,64;58,14;117,73;30,27;9,25;55,50;101,75;9,25;9,00;12,00;9,00;6,00;25,16;8,88;19,24;13,32;0,00;16,44;2,06;6,00;1,00;0,00;1,00;2,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;23,00;0,00;18,00;6,76;50,06;164,29;29,57;11,50;46,00;195,50;0,00;5,00;8,00;9,00;5,00;18,40;1,53;33,73;10,73;1,92;11,50;3,83;2,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;34,00;0,00;29,00;1,36;44,88;81,60;34,00;8,50;51,00;93,50;8,50;11,00;8,00;8,00;2,00;16,26;1,48;23,65;4,43;0,00;12,75;0,00;6,00;0,00;0,00;2,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;28,00;0,00;28,00;9,33;46,67;112,00;31,50;9,33;28,00;130,67;9,33;10,00;7,00;3,00;3,00;7,37;4,42;13,26;7,37;0,00;20,00;0,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-10-17;27,00;0,00;44,00;2,70;25,65;74,25;23,63;4,50;36,00;108,00;9,00;3,00;9,00;5,00;3,00;9,95;5,68;15,63;2,84;0,00;30,86;3,86;3,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;30,00;2,00;33,00;6,52;28,70;46,67;33,33;10,00;20,00;90,00;0,00;8,00;11,00;5,00;9,00;13,50;4,50;10,50;4,50;0,00;41,25;0,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-10-31;34,00;0,00;46,00;8,16;25,84;68,00;34,00;0,00;25,50;76,50;4,25;6,00;5,00;6,00;0,00;19,22;0,00;7,39;4,43;2,13;55,25;0,00;2,00;2,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;26,00;0,00;48,00;16,42;16,42;74,29;26,00;0,00;26,00;69,33;8,67;6,00;5,00;3,00;5,00;15,29;6,12;6,12;1,53;0,00;73,67;0,00;2,00;2,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-11-14;28,00;0,00;29,00;1,33;9,33;38,50;31,50;9,33;28,00;74,67;0,00;8,00;3,00;5,00;2,00;5,89;5,89;8,84;4,42;2,00;112,00;0,00;2,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;28,00;0,00;44,00;1,33;18,67;49,00;17,50;4,67;18,67;65,33;4,67;4,00;7,00;9,00;1,00;8,84;10,32;7,37;2,95;0,00;128,00;4,00;1,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;37,00;0,00;33,00;3,96;13,21;43,73;16,82;4,63;18,50;175,75;4,63;3,00;5,00;8,00;3,00;8,88;0,00;7,40;5,92;0,00;222,00;0,00;0,00;0,00;0,00;2,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;22,00;0,00;10,00;4,13;12,38;25,67;22,00;5,50;22,00;66,00;5,50;10,00;10,00;3,00;7,00;16,13;10,27;13,20;1,47;0,00;440,00;2,20;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-12-12;28,00;0,00;7,00;1,33;6,67;52,50;7,00;0,00;46,67;56,00;4,67;5,00;3,00;0,00;5,00;7,37;1,47;4,42;4,42;0,00;156,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;23,00;0,00;6,00;5,41;20,29;52,57;19,71;11,50;34,50;57,50;5,75;8,00;4,00;2,00;2,00;11,50;5,75;4,31;5,75;0,00;92,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;34,00;0,00;8,00;2,62;18,31;74,80;13,60;4,25;25,50;85,00;0,00;0,00;10,00;2,00;2,00;5,91;4,43;16,26;5,91;0,00;120,89;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;27,00;0,00;17,00;4,05;18,90;74,25;13,50;9,00;45,00;81,00;0,00;4,00;13,00;6,00;2,00;19,50;9,00;15,00;1,50;0,00;77,14;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-01-09;27,00;0,00;13,00;1,35;36,45;74,25;23,63;4,50;36,00;45,00;4,50;4,00;9,00;2,00;4,00;12,00;3,00;15,00;10,50;0,00;7,71;0,00;7,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;18,00;0,00;15,00;6,43;43,71;111,60;28,80;9,00;54,00;99,00;4,50;13,00;9,00;2,00;5,00;18,00;1,50;19,50;3,00;0,00;3,60;1,80;9,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-01-23;40,00;0,00;16,00;16,00;46,67;127,27;25,45;10,00;50,00;70,00;5,00;7,00;5,00;0,00;4,00;16,30;16,30;16,30;2,96;0,00;4,00;0,00;5,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-01-30;44,00;0,00;27,00;11,00;31,63;102,67;25,67;4,40;44,00;61,60;8,80;4,00;2,00;9,00;4,00;30,34;6,07;28,83;4,55;0,00;4,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-02-06;51,00;0,00;23,00;8,05;37,58;108,80;30,60;10,20;61,20;81,60;5,10;15,00;11,00;0,00;2,00;28,50;4,50;21,00;7,50;0,00;0,00;3,92;8,00;2,00;0,00;2,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-13;44,00;0,00;31,00;1,33;38,67;108,31;30,46;8,80;44,00;70,40;4,40;11,00;5,00;9,00;2,00;37,93;10,62;33,38;7,59;0,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;56,00;0,00;28,00;8,00;69,33;112,00;38,50;9,33;46,67;74,67;4,67;11,00;11,00;4,00;2,00;20,63;5,89;22,11;14,74;0,00;4,00;4,00;2,00;6,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00
2022-02-27;57,00;0,00;22,00;5,43;130,29;128,25;49,88;4,75;76,00;104,50;4,75;9,00;4,00;5,00;0,00;16,50;6,00;9,00;0,00;0,00;4,07;0,00;6,00;0,00;0,00;0,00;0,00;2,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00
2022-03-06;36,00;0,00;29,00;12,00;89,33;82,80;32,40;9,00;45,00;72,00;4,50;7,00;9,00;9,00;5,00;25,50;6,00;16,50;7,50;0,00;2,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-13;53,00;0,00;49,00;6,79;135,90;95,40;42,40;8,83;53,00;106,00;4,42;7,00;14,00;7,00;4,00;40,89;7,57;22,71;10,60;0,00;4,08;0,00;5,00;0,00;2,00;2,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;41,00;0,00;56,00;6,61;82,00;99,08;34,17;20,50;41,00;133,25;10,25;5,00;5,00;9,00;4,00;26,36;7,32;30,75;5,86;0,00;8,20;0,00;5,00;4,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-27;31,00;0,00;72,00;8,09;60,65;134,33;41,33;10,33;93,00;93,00;5,17;6,00;8,00;8,00;8,00;28,05;8,86;28,05;8,86;0,00;11,63;0,00;4,00;0,00;2,00;0,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
