Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-10-17;44,00;3,67;154,00;161,33;3,67;20,00
2021-10-24;45,00;7,50;157,50;142,50;3,75;13,00
2021-10-31;49,00;3,50;182,00;154,00;3,50;17,00
2021-11-07;53,00;6,63;139,13;159,00;0,00;15,00
2021-11-14;40,00;6,67;106,67;126,67;3,33;12,00
2021-11-21;38,00;7,60;114,00;114,00;3,80;14,00
2021-11-28;34,00;6,80;88,40;108,80;3,40;7,00
2021-12-05;43,00;3,58;86,00;129,00;3,58;10,00
2021-12-12;39,00;7,80;140,40;163,80;0,00;15,00
2021-12-19;47,00;6,71;147,71;208,14;3,36;13,00
2021-12-26;51,00;7,29;225,86;291,43;3,64;18,00
2022-01-02;66,00;3,67;242,00;212,67;3,67;19,00
2022-01-09;61,00;6,78;244,00;203,33;3,39;10,00
2022-01-16;44,00;7,33;271,33;374,00;3,67;17,00
2022-01-23;39,00;6,50;201,50;175,50;3,25;17,00
2022-01-30;62,00;6,89;296,22;199,78;3,44;20,00
2022-02-06;60,00;7,50;255,00;210,00;3,75;23,00
2022-02-13;38,00;7,60;235,60;212,80;3,80;20,00
2022-02-20;42,00;7,00;224,00;168,00;3,50;15,00
2022-02-27;43,00;3,58;157,67;172,00;0,00;17,00
2022-03-06;39,00;6,50;149,50;149,50;3,25;13,00
2022-03-13;44,00;3,67;183,33;205,33;3,67;21,00
2022-03-20;48,00;6,86;150,86;178,29;3,43;20,00
2022-03-27;49,00;7,00;140,00;161,00;0,00;12,00
