Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-09-27;12,00;0,00;15,00;3,43;12,00;72,00;20,00;6,00;24,00;84,00;6,00;6,00;5,00;1,00;4,00;12,00;0,00;4,50;6,00;0,00;8,00;0,00;3,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;20,00;0,00;14,00;3,33;11,67;50,00;20,00;10,00;10,00;80,00;5,00;10,00;10,00;1,00;4,00;10,77;3,08;3,08;6,15;0,00;8,00;0,00;3,00;1,00;0,00;3,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;11,00;0,00;10,00;7,86;12,57;69,67;14,67;11,00;33,00;77,00;5,50;5,00;13,00;0,00;3,00;2,75;0,00;1,38;0,00;0,00;7,33;0,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;15,00;0,00;14,00;3,33;11,67;48,75;11,25;7,50;15,00;30,00;0,00;4,00;7,00;0,00;5,00;4,50;4,50;1,50;6,00;0,00;3,75;0,00;0,00;1,00;1,00;1,00;1,00;5,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;45,00;0,00;11,00;1,67;10,00;24,23;13,85;9,00;18,00;27,00;4,50;3,00;3,00;1,00;1,00;7,50;0,00;4,50;6,00;0,00;4,09;0,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;9,00;0,00;13,00;1,80;10,80;33,00;9,00;4,50;9,00;27,00;0,00;0,00;6,00;1,00;1,00;9,00;0,00;4,50;4,50;0,00;4,50;0,00;1,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;12,00;0,00;10,00;1,71;13,71;56,00;4,00;6,00;12,00;24,00;6,00;0,00;4,00;0,00;3,00;10,50;3,00;3,00;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;13,00;0,00;11,00;0,00;8,13;35,75;13,00;6,50;26,00;26,00;6,50;9,00;5,00;0,00;1,00;8,67;1,44;7,22;1,44;0,00;2,17;0,00;3,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;10,00;0,00;24,00;3,33;11,67;50,00;3,33;5,00;20,00;20,00;5,00;6,00;1,00;1,00;1,00;2,86;1,43;7,14;5,71;0,00;2,50;2,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;4,00;0,00;16,00;2,00;6,00;64,00;8,00;4,00;16,00;24,00;4,00;6,00;4,00;1,00;0,00;4,00;1,33;2,67;2,67;0,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;13,00;0,00;4,00;4,88;9,75;39,00;6,50;0,00;26,00;39,00;6,50;1,00;4,00;1,00;1,00;13,00;4,33;7,22;7,22;0,00;8,67;0,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;8,00;0,00;18,00;1,60;12,80;48,00;16,00;0,00;8,00;16,00;4,00;1,00;5,00;3,00;0,00;9,60;0,00;6,40;0,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-20;16,00;0,00;12,00;3,20;11,20;60,80;9,60;4,00;8,00;16,00;4,00;2,00;6,00;0,00;1,00;7,27;1,45;2,91;2,91;0,00;8,00;2,00;2,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-12-27;11,00;0,00;10,00;3,14;23,57;73,33;3,67;0,00;22,00;33,00;5,50;2,00;4,00;0,00;1,00;8,25;0,00;4,13;4,13;0,00;1,83;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;7,00;0,00;8,00;7,00;57,75;56,00;10,50;3,50;14,00;14,00;3,50;1,00;5,00;4,00;1,00;5,25;5,25;5,25;7,00;0,00;1,75;1,75;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;9,00;0,00;7,00;0,00;31,50;39,00;6,00;0,00;18,00;27,00;9,00;3,00;4,00;1,00;3,00;9,00;1,50;1,50;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;6,00;0,00;22,00;6,00;39,00;36,00;9,00;6,00;18,00;12,00;0,00;9,00;7,00;8,00;0,00;21,00;1,50;4,50;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;9,00;0,00;13,00;12,60;45,00;42,00;12,00;4,50;18,00;18,00;0,00;6,00;9,00;1,00;1,00;10,50;1,50;0,00;4,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;13,00;0,00;14,00;0,00;26,00;55,25;3,25;6,50;26,00;13,00;0,00;10,00;4,00;1,00;5,00;8,67;4,33;10,11;2,89;0,00;2,17;0,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;0,00;13,00;1,60;28,80;80,00;8,00;4,00;16,00;24,00;4,00;3,00;7,00;0,00;5,00;27,20;4,80;8,00;4,80;0,00;2,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;11,00;0,00;20,00;1,57;15,71;40,33;7,33;11,00;22,00;22,00;5,50;41,00;3,00;0,00;1,00;18,86;1,57;6,29;4,71;0,00;1,83;0,00;1,00;1,00;1,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;9,00;0,00;11,00;4,50;19,50;66,00;6,00;0,00;36,00;18,00;9,00;9,00;5,00;3,00;1,00;7,50;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-28;13,00;0,00;6,00;3,25;24,38;65,00;3,25;13,00;52,00;26,00;6,50;10,00;5,00;4,00;0,00;10,11;1,44;2,89;5,78;0,00;2,17;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;18,00;0,00;16,00;3,27;22,91;68,40;7,20;4,50;27,00;18,00;4,50;0,00;4,00;0,00;1,00;9,00;6,00;7,50;1,50;0,00;0,00;4,50;3,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;19,00;0,00;16,00;7,92;20,58;72,83;6,33;4,75;28,50;28,50;9,50;11,00;6,00;1,00;0,00;13,15;1,46;4,38;4,38;0,00;0,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;23,00;0,00;12,00;0,00;16,43;95,83;7,67;11,50;11,50;34,50;0,00;5,00;10,00;0,00;3,00;4,60;0,00;4,60;4,60;0,00;2,30;0,00;1,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;11,00;0,00;24,00;0,00;31,17;69,67;18,33;11,00;44,00;44,00;0,00;7,00;6,00;3,00;3,00;12,57;1,57;3,14;6,29;0,00;0,00;0,00;3,00;3,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;10,00;0,00;11,00;1,67;43,33;70,00;13,33;10,00;30,00;20,00;5,00;0,00;8,00;1,00;0,00;6,67;0,00;6,67;5,00;0,00;5,00;2,50;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;14,00;0,00;13,00;3,50;47,25;80,50;10,50;14,00;42,00;42,00;7,00;6,00;12,00;1,00;1,00;7,78;1,56;10,89;7,78;0,00;4,67;2,33;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;12,00;0,00;6,00;1,71;22,29;100,00;8,00;12,00;24,00;24,00;6,00;4,00;4,00;4,00;1,00;10,50;3,00;13,50;4,50;0,00;2,00;0,00;3,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;16,00;0,00;11,00;3,20;20,80;88,00;24,00;8,00;32,00;24,00;4,00;9,00;11,00;4,00;7,00;7,27;2,91;5,82;1,45;0,00;4,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;19,00;1,00;9,00;1,58;26,92;95,00;15,20;4,75;47,50;38,00;4,75;6,00;7,00;4,00;1,00;13,15;4,38;8,77;7,31;0,00;1,90;3,80;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;16,00;0,00;10,00;1,60;35,20;86,40;19,20;8,00;48,00;32,00;8,00;7,00;7,00;8,00;4,00;16,00;2,91;13,09;4,36;0,00;2,00;0,00;6,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;22,00;0,00;14,00;5,08;33,85;128,33;33,00;11,00;33,00;33,00;5,50;2,00;7,00;7,00;1,00;19,07;4,40;17,60;8,80;0,00;4,40;2,20;3,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-23;34,00;0,00;9,00;1,62;51,81;122,40;23,80;17,00;59,50;42,50;8,50;6,00;13,00;9,00;4,00;29,57;0,00;20,70;2,96;0,00;4,25;0,00;0,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;33,00;1,00;13,00;4,95;46,20;158,40;39,60;22,00;110,00;66,00;5,50;9,00;15,00;7,00;3,00;30,00;4,50;19,50;4,50;2,06;4,13;2,06;6,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;45,00;0,00;18,00;3,21;48,21;173,08;62,31;9,00;108,00;63,00;4,50;5,00;10,00;4,00;4,00;12,00;4,50;18,00;16,50;0,00;0,00;4,09;4,00;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-13;38,00;1,00;29,00;6,61;76,00;224,55;38,00;9,50;95,00;95,00;9,50;9,00;11,00;13,00;3,00;13,68;7,60;24,32;12,16;2,11;2,11;0,00;4,00;0,00;0,00;0,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;37,00;0,00;35,00;1,68;87,45;191,73;37,00;9,25;111,00;129,50;9,25;16,00;12,00;14,00;0,00;25,16;13,32;26,64;7,40;0,00;2,06;0,00;6,00;1,00;3,00;1,00;1,00;4,00;10,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-06-27;42,00;1,00;20,00;3,36;105,84;206,50;42,00;10,50;178,50;136,50;10,50;13,00;12,00;11,00;4,00;39,00;7,50;27,00;10,50;0,00;4,20;2,10;6,00;0,00;1,00;1,00;3,00;1,00;6,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-07-04;56,00;0,00;35,00;3,29;92,24;203,00;38,50;9,33;140,00;140,00;9,33;5,00;12,00;12,00;1,00;34,81;16,65;22,70;7,57;0,00;4,00;2,00;5,00;3,00;4,00;0,00;3,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;2,00
2021-07-11;45,00;0,00;17,00;20,00;78,33;276,92;41,54;9,00;153,00;135,00;18,00;11,00;12,00;19,00;13,00;40,50;24,00;31,50;9,00;2,05;8,18;4,09;8,00;4,00;6,00;0,00;0,00;1,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00
2021-07-18;39,00;0,00;23,00;10,17;120,39;287,18;28,36;19,50;175,50;156,00;19,50;12,00;20,00;18,00;3,00;36,00;10,50;34,50;16,50;0,00;8,67;2,17;10,00;0,00;2,00;2,00;2,00;3,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-07-25;47,00;0,00;20,00;4,86;97,24;261,86;30,21;28,20;178,60;131,60;9,40;10,00;10,00;9,00;6,00;49,94;13,22;29,38;5,88;2,14;17,09;2,14;11,00;1,00;3,00;1,00;3,00;4,00;10,00;1,00;0,00;3,00;0,00;0,00;0,00
2021-08-01;46,00;0,00;14,00;1,64;134,71;268,92;38,92;36,80;138,00;128,80;9,20;12,00;25,00;22,00;4,00;35,61;2,97;46,00;14,84;0,00;12,55;4,18;9,00;1,00;0,00;4,00;8,00;1,00;4,00;1,00;2,00;0,00;0,00;0,00;0,00
2021-08-08;60,00;0,00;31,00;8,33;118,33;303,53;49,41;10,00;140,00;190,00;30,00;22,00;33,00;19,00;11,00;52,50;12,00;37,50;21,00;4,00;8,00;8,00;6,00;2,00;5,00;5,00;5,00;0,00;9,00;0,00;2,00;2,00;2,00;2,00;0,00
2021-08-15;56,00;0,00;28,00;4,94;113,65;245,00;49,00;37,33;130,67;177,33;9,33;18,00;29,00;16,00;8,00;45,41;16,65;49,95;12,11;2,00;8,00;0,00;3,00;2,00;0,00;2,00;3,00;3,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00
2021-08-22;50,00;0,00;23,00;6,67;78,33;246,43;42,86;20,00;130,00;190,00;10,00;5,00;16,00;10,00;8,00;30,30;12,12;28,79;12,12;0,00;8,33;4,17;15,00;2,00;2,00;2,00;3,00;2,00;8,00;2,00;0,00;2,00;0,00;0,00;0,00
2021-08-29;44,00;0,00;14,00;6,52;70,07;176,00;33,85;17,60;105,60;114,40;8,80;12,00;11,00;13,00;6,00;24,93;17,60;14,67;4,40;0,00;16,00;2,00;5,00;2,00;0,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-09-05;46,00;0,00;13,00;9,86;83,79;169,85;46,00;9,20;92,00;110,40;9,20;5,00;13,00;15,00;6,00;25,23;11,87;22,26;8,90;2,09;16,73;0,00;7,00;2,00;2,00;0,00;5,00;3,00;6,00;2,00;0,00;2,00;2,00;0,00;0,00
2021-09-12;39,00;0,00;20,00;4,88;78,00;148,91;31,91;19,50;68,25;107,25;9,75;12,00;22,00;6,00;0,00;43,50;9,00;13,50;9,00;0,00;13,00;0,00;5,00;2,00;2,00;2,00;2,00;0,00;5,00;3,00;0,00;2,00;0,00;0,00;0,00
2021-09-19;38,00;0,00;27,00;1,65;54,52;124,36;31,09;9,50;57,00;104,50;9,50;7,00;12,00;9,00;6,00;27,36;4,56;21,28;13,68;0,00;16,89;2,11;6,00;2,00;0,00;2,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;23,00;0,00;20,00;6,57;50,93;167,57;29,57;11,50;46,00;195,50;5,75;3,00;8,00;8,00;5,00;18,69;1,44;28,75;10,06;1,92;11,50;3,83;2,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;35,00;0,00;31,00;1,67;43,33;87,50;35,00;8,75;52,50;96,25;8,75;9,00;9,00;7,00;2,00;18,26;1,52;19,78;4,57;0,00;13,13;0,00;7,00;0,00;0,00;2,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;28,00;0,00;28,00;9,88;47,76;115,50;28,00;4,67;28,00;121,33;9,33;11,00;7,00;3,00;3,00;8,84;1,47;10,32;8,84;0,00;20,00;0,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;28,00;0,00;44,00;0,00;28,00;80,50;24,50;4,67;28,00;102,67;9,33;3,00;9,00;5,00;3,00;11,79;2,95;17,68;2,95;0,00;32,00;4,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;31,00;2,00;34,00;6,53;29,37;48,22;34,44;10,33;20,67;93,00;0,00;5,00;11,00;5,00;9,00;14,76;2,95;11,81;4,43;0,00;42,63;0,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-10-31;34,00;0,00;44,00;6,48;27,52;61,20;30,60;0,00;25,50;76,50;4,25;5,00;5,00;5,00;0,00;20,70;0,00;8,87;4,43;2,13;55,25;0,00;2,00;2,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;26,00;0,00;46,00;14,63;14,63;70,57;26,00;0,00;17,33;69,33;8,67;2,00;5,00;2,00;5,00;16,82;6,12;4,59;1,53;0,00;73,67;0,00;2,00;2,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-11-14;28,00;0,00;29,00;1,65;8,24;38,50;28,00;9,33;28,00;74,67;0,00;5,00;3,00;5,00;2,00;5,89;2,95;8,84;4,42;2,00;112,00;0,00;2,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;29,00;0,00;44,00;1,71;22,18;50,75;18,13;4,83;19,33;67,67;4,83;3,00;8,00;9,00;2,00;9,16;6,11;7,63;3,05;0,00;132,57;4,14;2,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;38,00;0,00;35,00;4,96;14,87;48,36;17,27;4,75;19,00;180,50;4,75;2,00;5,00;7,00;3,00;7,60;0,00;6,08;6,08;0,00;223,78;0,00;0,00;0,00;0,00;2,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;22,00;0,00;11,00;1,57;12,57;25,67;22,00;5,50;22,00;66,00;5,50;8,00;10,00;4,00;7,00;17,60;8,80;14,67;1,47;0,00;440,00;2,20;2,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;26,00;0,00;6,00;1,63;8,13;52,00;6,50;0,00;34,67;43,33;4,33;4,00;4,00;0,00;5,00;7,22;1,44;5,78;5,78;0,00;164,67;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;24,00;0,00;6,00;6,40;20,80;51,43;17,14;12,00;24,00;60,00;6,00;7,00;4,00;2,00;2,00;12,00;6,00;4,50;6,00;0,00;92,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;35,00;0,00;6,00;1,67;16,67;80,50;14,00;4,38;26,25;87,50;0,00;0,00;10,00;2,00;2,00;4,57;4,57;15,22;6,09;0,00;135,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;27,00;0,00;18,00;3,18;22,24;77,63;13,50;9,00;36,00;81,00;0,00;2,00;14,00;6,00;2,00;19,50;6,00;16,50;1,50;0,00;77,14;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-01-09;27,00;0,00;11,00;1,59;33,35;74,25;20,25;4,50;36,00;45,00;4,50;4,00;9,00;2,00;4,00;13,50;4,50;15,00;10,50;0,00;7,71;0,00;8,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;19,00;0,00;14,00;8,64;46,64;110,20;30,40;9,50;57,00;95,00;9,50;8,00;9,00;2,00;6,00;20,58;0,00;22,17;4,75;0,00;3,80;1,90;10,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-01-23;41,00;0,00;17,00;14,76;45,92;119,58;23,92;10,25;51,25;71,75;5,13;8,00;6,00;0,00;4,00;18,22;18,22;15,19;3,04;0,00;4,10;0,00;6,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-01-30;44,00;0,00;26,00;9,78;32,59;94,77;16,92;4,40;44,00;61,60;8,80;2,00;2,00;10,00;4,00;30,80;5,87;26,40;4,40;0,00;4,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-02-06;50,00;0,00;24,00;8,33;41,67;121,43;32,14;10,00;50,00;80,00;5,00;13,00;12,00;0,00;2,00;29,41;4,41;22,06;7,35;0,00;0,00;4,17;8,00;2,00;0,00;2,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-13;44,00;0,00;31,00;1,63;39,11;115,08;30,46;8,80;35,20;61,60;4,40;6,00;6,00;10,00;2,00;38,13;11,73;30,80;7,33;0,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;57,00;0,00;26,00;8,14;73,29;106,88;35,63;9,50;38,00;76,00;9,50;4,00;11,00;4,00;2,00;18,00;4,50;13,50;15,00;0,00;4,07;4,07;2,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;58,00;0,00;18,00;6,63;129,26;126,24;51,18;4,83;67,67;106,33;4,83;6,00;4,00;6,00;0,00;17,85;1,49;10,41;0,00;0,00;4,14;0,00;6,00;0,00;0,00;0,00;0,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-03-06;37,00;0,00;25,00;13,45;92,50;80,73;30,27;9,25;37,00;74,00;4,63;8,00;9,00;10,00;6,00;25,16;5,92;11,84;7,40;0,00;2,06;4,11;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-13;54,00;0,00;47,00;4,91;129,27;97,20;43,20;9,00;54,00;108,00;4,50;4,00;14,00;7,00;4,00;43,50;7,50;25,50;10,50;0,00;4,15;0,00;6,00;0,00;2,00;2,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;42,00;0,00;54,00;4,85;79,15;105,00;35,00;10,50;42,00;136,50;10,50;6,00;6,00;10,00;4,00;28,50;6,00;30,00;6,00;0,00;8,40;0,00;6,00;4,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-27;34,00;0,00;79,00;8,10;58,29;146,20;47,60;8,50;76,50;76,50;8,50;10,00;9,00;9,00;7,00;23,65;4,43;26,61;8,87;2,13;8,50;0,00;6,00;0,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-04-03;48,00;0,00;78,00;13,24;71,17;185,14;41,14;19,20;105,60;134,40;9,60;9,00;10,00;10,00;5,00;40,50;12,00;36,00;16,50;0,00;8,00;0,00;7,00;3,00;0,00;2,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-04-10;55,00;0,00;85,00;8,33;105,00;158,13;72,19;18,33;82,50;174,17;9,17;13,00;12,00;6,00;6,00;37,16;13,38;13,38;14,86;4,23;8,46;2,12;4,00;0,00;0,00;0,00;0,00;2,00;6,00;2,00;2,00;6,00;0,00;0,00;0,00
2022-04-17;46,00;0,00;57,00;4,93;88,71;194,62;63,69;9,20;92,00;147,20;9,20;8,00;18,00;7,00;4,00;51,94;8,90;35,61;11,87;0,00;2,09;0,00;11,00;0,00;4,00;2,00;4,00;5,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-04-24;41,00;0,00;57,00;11,48;91,84;198,17;64,92;20,50;112,75;102,50;10,25;6,00;7,00;15,00;4,00;30,75;11,71;26,36;16,11;0,00;4,10;0,00;6,00;0,00;5,00;0,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2022-05-01;52,00;0,00;60,00;11,38;128,38;194,13;48,53;10,40;124,80;83,20;5,20;6,00;14,00;11,00;5,00;41,60;5,94;37,14;7,43;0,00;8,00;2,00;9,00;5,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-05-08;50,00;2,00;62,00;12,90;108,06;246,43;46,43;10,00;110,00;120,00;10,00;8,00;18,00;11,00;4,00;32,35;11,76;52,94;2,94;0,00;4,17;2,08;9,00;0,00;2,00;4,00;2,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-05-15;95,00;0,00;84,00;13,10;163,79;249,81;59,81;9,50;152,00;95,00;9,50;6,00;10,00;9,00;7,00;51,95;26,72;47,50;19,30;0,00;4,13;0,00;9,00;2,00;5,00;3,00;0,00;5,00;5,00;0,00;2,00;0,00;2,00;0,00;0,00
2022-05-22;85,00;0,00;86,00;9,81;153,65;251,46;53,13;9,44;141,67;85,00;9,44;2,00;7,00;9,00;9,00;55,18;19,39;52,19;17,89;0,00;2,02;4,05;21,00;5,00;2,00;2,00;7,00;0,00;9,00;0,00;0,00;0,00;2,00;0,00;0,00
2022-05-29;85,00;0,00;90,00;3,27;127,50;265,63;56,67;18,89;132,22;132,22;9,44;19,00;24,00;26,00;2,00;67,11;16,40;34,30;16,40;2,02;8,10;0,00;7,00;0,00;4,00;2,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
