Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-10-27;13,00;1,30;132,60;93,60;2,60;15,00
2019-11-03;61,00;2,44;139,08;85,40;0,00;13,00
2019-11-10;20,00;1,25;145,00;70,00;2,50;11,00
2019-11-17;14,00;4,67;105,00;79,33;2,33;14,00
2019-11-24;12,00;2,40;124,80;69,60;2,40;12,00
2019-12-01;10,00;1,25;117,50;85,00;1,25;7,00
2019-12-08;16,00;4,57;98,29;61,71;2,29;10,00
2019-12-15;14,00;2,33;105,00;79,33;2,33;14,00
2019-12-22;14,00;2,33;154,00;88,67;2,33;19,00
2019-12-29;13,00;2,60;231,40;119,60;2,60;35,00
2020-01-05;20,00;5,00;227,50;127,50;2,50;22,00
2020-01-12;22,00;2,44;215,11;117,33;2,44;17,00
2020-01-19;17,00;2,43;191,86;114,14;2,43;19,00
2020-01-26;13,00;2,60;195,00;124,80;2,60;14,00
2020-02-02;14,00;2,33;151,67;100,33;2,33;17,00
2020-02-09;12,00;4,80;151,20;91,20;1,20;18,00
2020-02-16;14,00;4,67;154,00;100,33;2,33;15,00
2020-02-23;12,00;4,80;136,80;84,00;0,00;14,00
2020-03-01;15,00;5,00;110,00;95,00;1,25;11,00
2020-03-08;19,00;1,19;109,25;90,25;2,38;10,00
2020-03-15;10,00;7,50;107,50;95,00;1,25;10,00
2020-03-22;14,00;4,67;53,67;51,33;2,33;7,00
2020-03-29;13,00;5,20;52,00;59,80;1,30;9,00
2020-04-05;13,00;2,60;80,60;70,20;1,30;6,00
2020-04-12;14,00;2,33;147,00;60,67;1,17;13,00
2020-04-19;12,00;4,80;69,60;69,60;0,00;9,00
2020-04-26;9,00;2,25;58,50;47,25;1,13;9,00
2020-05-03;9,00;6,75;49,50;49,50;0,00;10,00
2020-05-10;10,00;5,00;65,00;50,00;1,25;8,00
2020-05-17;9,00;2,25;56,25;51,75;0,00;8,00
2020-05-24;9,00;2,25;58,50;56,25;0,00;3,00
2020-05-31;11,00;2,20;63,80;46,20;0,00;11,00
2020-06-07;7,00;2,33;53,67;53,67;2,33;10,00
2020-06-14;13,00;6,50;45,50;49,83;1,08;8,00
2020-06-21;7,00;4,67;65,33;58,33;2,33;6,00
2020-06-28;20,00;5,00;77,50;57,50;1,25;5,00
2020-07-05;14,00;4,67;74,67;56,00;2,33;8,00
2020-07-12;13,00;2,60;80,60;65,00;1,30;8,00
2020-07-19;10,00;2,50;77,50;47,50;2,50;4,00
2020-07-26;11,00;1,10;59,40;59,40;2,20;7,00
2020-08-02;13,00;2,60;85,80;62,40;2,60;8,00
2020-08-09;15,00;5,00;112,50;65,00;1,25;9,00
2020-08-16;15,00;2,50;82,50;57,50;2,50;10,00
2020-08-23;11,00;1,10;66,00;61,60;2,20;7,00
2020-08-30;9,00;2,25;69,75;56,25;1,13;7,00
2020-09-06;30,00;5,00;72,50;62,50;1,25;5,00
2020-09-13;13,00;2,60;78,00;70,20;1,30;8,00
2020-09-20;10,00;2,50;65,00;52,50;2,50;8,00
2020-09-27;14,00;4,67;56,00;56,00;1,17;6,00
2020-10-04;13,00;2,60;78,00;78,00;2,60;6,00
2020-10-11;10,00;1,25;67,50;62,50;1,25;12,00
2020-10-18;10,00;2,50;67,50;67,50;2,50;5,00
2020-10-25;11,00;2,20;50,60;77,00;2,20;5,00
2020-11-01;10,00;2,50;50,00;45,00;0,00;9,00
2020-11-08;6,00;3,00;87,00;63,00;3,00;9,00
2020-11-15;6,00;2,00;44,00;44,00;2,00;6,00
2020-11-22;7,00;2,33;60,67;60,67;2,33;8,00
2020-11-29;8,00;2,67;56,00;66,67;1,33;6,00
2020-12-06;6,00;3,00;72,00;75,00;1,50;6,00
2020-12-13;91,00;2,39;59,87;55,08;1,20;25,00
2020-12-20;100,00;2,44;43,90;60,98;2,44;11,00
2020-12-27;47,00;2,47;86,58;66,79;2,47;14,00
2021-01-03;20,00;2,50;72,50;72,50;2,50;10,00
2021-01-10;21,00;2,33;67,67;56,00;2,33;10,00
2021-01-17;15,00;2,50;70,00;75,00;1,25;8,00
2021-01-24;11,00;2,20;37,40;48,40;2,20;6,00
2021-01-31;12,00;2,40;48,00;55,20;1,20;5,00
2021-02-07;11,00;2,20;44,00;48,40;2,20;7,00
2021-02-14;9,00;2,25;47,25;47,25;2,25;9,00
2021-02-21;10,00;2,50;92,50;52,50;0,00;12,00
2021-02-28;8,00;2,67;80,00;72,00;1,33;7,00
2021-03-07;9,00;2,25;54,00;51,75;2,25;9,00
2021-03-14;10,00;5,00;65,00;55,00;2,50;7,00
2021-03-21;12,00;2,40;45,60;72,00;1,20;7,00
2021-03-28;9,00;2,25;49,50;51,75;0,00;9,00
2021-04-04;10,00;1,25;47,50;67,50;2,50;5,00
2021-04-11;12,00;2,40;40,80;48,00;0,00;4,00
2021-04-18;9,00;1,13;38,25;51,75;1,13;3,00
2021-04-25;6,00;3,00;54,00;66,00;1,50;9,00
2021-05-02;10,00;2,50;60,00;102,50;2,50;8,00
2021-05-09;6,00;2,00;30,00;72,00;1,00;6,00
2021-05-16;6,00;3,00;39,00;63,00;1,50;5,00
2021-05-23;9,00;0,00;31,50;47,25;0,00;4,00
2021-05-30;8,00;1,33;42,67;48,00;1,33;4,00
2021-06-06;9,00;1,13;27,00;38,25;0,00;4,00
2021-06-13;8,00;2,67;37,33;48,00;1,33;4,00
2021-06-20;10,00;5,00;45,00;42,50;1,25;4,00
2021-06-27;11,00;2,20;35,20;39,60;1,10;4,00
2021-07-04;8,00;2,67;61,33;37,33;2,67;5,00
2021-07-11;12,00;2,40;52,80;43,20;1,20;4,00
2021-07-18;16,00;2,29;64,00;41,14;2,29;6,00
2021-07-25;23,00;1,15;82,80;48,30;1,15;4,00
2021-08-01;24,00;16,80;103,20;45,60;1,20;10,00
2021-08-08;12,00;2,40;84,00;40,80;0,00;6,00
2021-08-15;12,00;2,40;84,00;48,00;1,20;6,00
2021-08-22;10,00;2,50;97,50;50,00;1,25;8,00
2021-08-29;13,00;1,30;104,00;52,00;0,00;6,00
2021-09-05;25,00;1,25;100,00;42,50;1,25;4,00
2021-09-12;7,00;2,33;98,00;39,67;2,33;7,00
2021-09-19;10,00;1,25;130,00;47,50;2,50;8,00
2021-09-26;8,00;2,67;120,00;48,00;1,33;7,00
2021-10-03;13,00;5,20;174,20;62,40;0,00;7,00
2021-10-10;8,00;2,67;186,67;74,67;2,67;6,00
2021-10-17;9,00;1,13;128,25;65,25;0,00;5,00
2021-10-24;6,00;1,00;106,00;46,00;1,00;6,00
2021-10-31;9,00;2,25;103,50;54,00;1,13;9,00
2021-11-07;11,00;1,38;132,00;74,25;1,38;8,00
2021-11-14;11,00;1,38;129,25;68,75;1,38;8,00
2021-11-21;10,00;2,50;110,00;50,00;7,50;8,00
2021-11-28;12,00;1,20;74,40;45,60;2,40;5,00
2021-12-05;10,00;2,50;77,50;40,00;2,50;8,00
2021-12-12;8,00;2,67;82,67;61,33;0,00;5,00
2021-12-19;14,00;4,67;63,00;56,00;1,17;4,00
2021-12-26;15,00;2,50;140,00;95,00;2,50;8,00
2022-01-02;11,00;1,38;203,50;115,50;2,75;19,00
2022-01-09;9,00;1,13;173,25;83,25;2,25;8,00
2022-01-16;8,00;2,67;192,00;104,00;2,67;3,00
2022-01-23;14,00;2,33;168,00;91,00;2,33;12,00
2022-01-30;9,00;2,25;175,50;81,00;1,13;9,00
2022-02-06;7,00;4,67;177,33;81,67;1,17;13,00
2022-02-13;11,00;1,10;147,40;81,40;0,00;7,00
2022-02-20;12,00;2,40;156,00;76,80;2,40;9,00
2022-02-27;9,00;0,00;128,25;76,50;2,25;12,00
2022-03-06;5,00;2,50;157,50;82,50;2,50;8,00
2022-03-13;8,00;2,67;165,33;109,33;0,00;9,00
2022-03-20;10,00;2,50;150,00;82,50;2,50;9,00
2022-03-27;14,00;1,17;137,67;84,00;0,00;10,00
2022-04-03;11,00;2,20;143,00;85,80;2,20;12,00
2022-04-10;4,00;4,00;112,00;68,00;2,00;12,00
2022-04-17;13,00;2,60;176,80;93,60;2,60;10,00
2022-04-24;8,00;2,67;173,33;88,00;2,67;13,00
2022-05-01;10,00;2,50;167,50;82,50;1,25;8,00
2022-05-08;15,00;10,00;145,00;77,50;2,50;9,00
2022-05-15;8,00;2,67;160,00;93,33;1,33;13,00
2022-05-22;14,00;2,33;128,33;74,67;2,33;12,00
2022-05-29;24,00;2,40;136,80;72,00;2,40;13,00
