Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;20,00;280,00;200,00;60,00;80,00;4,00;56,00;36,00;36,00;96,00;52,00;116,00;11,43;71,43;22,86;11,43;50,00;41,67;6,67;25,00;7,14;24,29;28,57;11,43;6,25;6,25;5,00;18,75;0,00;5,00;0,00;1,00;7,00;2,00;0,00
2020-10-11;8,00;104,00;72,00;32,00;56,00;4,00;36,00;36,00;28,00;56,00;32,00;84,00;24,00;26,67;24,00;8,00;51,20;20,80;0,00;14,40;1,33;24,00;21,33;13,33;6,86;5,71;17,14;24,00;4,00;1,00;1,00;0,00;2,00;0,00;1,00
2020-10-18;8,00;112,00;80,00;32,00;48,00;4,00;60,00;48,00;24,00;56,00;32,00;92,00;10,67;34,67;10,67;5,33;51,20;36,80;1,60;14,40;5,33;17,33;21,33;13,33;6,86;5,71;2,29;13,71;6,00;2,00;2,00;0,00;5,00;0,00;0,00
2020-10-25;21,00;231,00;525,00;84,00;46,20;4,20;50,40;33,60;16,80;79,80;33,60;96,60;15,75;23,63;23,63;5,25;43,62;27,46;1,62;24,23;9,00;22,50;24,00;10,50;4,94;3,71;8,65;13,59;0,00;1,00;0,00;0,00;6,00;1,00;0,00
2020-11-01;7,00;126,00;140,00;28,00;21,00;1,75;38,50;28,00;21,00;45,50;17,50;77,00;38,50;31,50;70,00;7,00;24,50;19,25;7,00;17,50;7,00;18,20;16,80;12,60;2,80;9,80;5,60;9,80;3,00;7,00;2,00;1,00;17,00;1,00;0,00
2020-11-08;7,00;140,00;140,00;42,00;24,50;3,50;63,00;21,00;21,00;49,00;14,00;126,00;21,00;16,33;9,33;2,33;29,75;26,25;1,75;19,25;4,20;18,20;12,60;4,20;0,00;3,50;3,50;8,17;1,00;2,00;0,00;0,00;6,00;0,00;0,00
2020-11-15;5,00;100,00;110,00;30,00;55,00;2,50;50,00;30,00;35,00;65,00;30,00;150,00;15,00;22,50;22,50;5,00;18,33;20,00;3,33;15,00;5,00;15,00;11,67;11,67;1,25;3,75;3,75;6,25;2,00;0,00;2,00;0,00;1,00;0,00;0,00
2020-11-22;7,00;140,00;140,00;42,00;35,00;3,50;35,00;28,00;31,50;45,50;21,00;73,50;17,50;35,00;31,50;7,00;28,00;21,00;0,00;19,25;5,60;18,20;14,00;11,20;7,00;7,00;4,20;11,20;6,00;3,00;0,00;1,00;5,00;1,00;0,00
2020-11-29;7,00;154,00;182,00;42,00;31,50;3,50;31,50;31,50;24,50;42,00;28,00;77,00;16,33;21,00;14,00;7,00;22,75;36,75;3,50;17,50;2,80;15,40;11,20;2,80;2,33;3,50;1,17;10,50;6,00;2,00;2,00;1,00;6,00;0,00;0,00
2020-12-06;4,00;72,00;96,00;32,00;32,00;4,00;40,00;36,00;28,00;52,00;28,00;72,00;36,00;72,00;28,00;12,00;16,00;38,00;8,00;20,00;0,00;16,00;20,00;10,00;5,33;8,00;5,33;6,67;1,00;2,00;2,00;1,00;6,00;2,00;1,00
2020-12-13;7,00;126,00;154,00;42,00;28,00;1,75;38,50;21,00;24,50;42,00;10,50;63,00;14,00;25,67;11,67;2,33;17,50;31,50;7,00;15,75;5,60;21,00;9,80;5,60;5,83;4,67;8,17;12,83;1,00;0,00;0,00;0,00;4,00;2,00;0,00
2020-12-20;3,00;60,00;102,00;18,00;24,00;1,50;18,00;30,00;24,00;39,00;6,00;42,00;21,00;27,00;15,00;6,00;15,00;30,00;4,50;9,00;9,00;18,00;10,50;7,50;9,00;1,50;4,50;7,50;1,00;0,00;1,00;3,00;1,00;0,00;0,00
2020-12-27;5,00;110,00;110,00;40,00;40,00;5,00;40,00;50,00;50,00;65,00;25,00;75,00;30,00;30,00;25,00;2,50;16,67;40,00;8,33;15,00;5,00;13,33;25,00;11,67;3,75;2,50;5,00;12,50;3,00;1,00;1,00;1,00;6,00;1,00;3,00
2021-01-03;11,00;121,00;132,00;55,00;47,67;3,67;117,33;36,67;36,67;44,00;33,00;62,33;22,00;30,25;24,75;5,50;18,86;36,14;4,71;17,29;4,13;19,25;12,38;8,25;6,11;8,56;4,89;9,78;6,00;2,00;0,00;0,00;8,00;0,00;1,00
2021-01-10;20,00;240,00;400,00;60,00;52,00;2,00;136,00;32,00;36,00;56,00;24,00;56,00;14,29;42,86;20,00;8,57;15,00;26,67;0,00;18,33;2,86;18,57;8,57;7,14;3,75;8,75;6,25;8,75;2,00;5,00;1,00;0,00;11,00;0,00;0,00
2021-01-17;12,00;132,00;144,00;36,00;44,00;4,00;108,00;40,00;32,00;36,00;24,00;44,00;15,00;18,00;12,00;3,00;16,50;22,50;1,50;13,50;9,00;15,00;18,00;10,50;4,80;3,60;9,60;6,00;2,00;1,00;1,00;2,00;5,00;0,00;1,00
2021-01-24;6,00;108,00;108,00;48,00;42,00;6,00;66,00;48,00;36,00;60,00;36,00;78,00;15,00;30,00;24,00;3,00;20,00;24,00;6,00;22,00;3,00;12,00;4,50;4,50;7,20;4,80;7,20;7,20;2,00;5,00;0,00;0,00;1,00;1,00;0,00
2021-01-31;9,00;90,00;63,00;27,00;58,50;4,50;49,50;31,50;36,00;58,50;22,50;81,00;33,00;27,00;21,00;6,00;12,00;22,50;3,00;15,00;9,00;21,00;15,00;6,00;5,14;3,86;10,29;12,86;2,00;1,00;1,00;1,00;6,00;1,00;1,00
2021-02-07;13,00;143,00;91,00;52,00;30,33;2,17;52,00;26,00;34,67;43,33;17,33;82,33;18,20;28,60;18,20;2,60;17,88;32,50;1,63;17,88;7,22;14,44;13,00;5,78;4,73;4,73;7,09;4,73;1,00;0,00;1,00;0,00;5,00;1,00;0,00
2021-02-14;13,00;130,00;104,00;65,00;39,00;8,67;47,67;30,33;26,00;69,33;30,33;82,33;15,60;23,40;20,80;5,20;16,25;13,00;1,63;9,75;10,11;21,67;10,11;13,00;1,30;6,50;5,20;14,30;5,00;0,00;0,00;2,00;7,00;1,00;0,00
2021-02-21;13,00;143,00;104,00;52,00;43,33;8,67;47,67;26,00;30,33;52,00;30,33;104,00;33,80;31,20;23,40;2,60;16,25;29,25;8,13;16,25;8,67;11,56;11,56;7,22;1,30;9,10;11,70;7,80;6,00;0,00;0,00;1,00;7,00;0,00;0,00
2021-02-28;17,00;170,00;119,00;85,00;55,25;4,25;42,50;38,25;34,00;55,25;21,25;102,00;25,50;62,33;19,83;2,83;13,91;26,27;6,18;17,00;7,08;22,67;15,58;12,75;3,64;4,86;6,07;8,50;0,00;1,00;2,00;2,00;2,00;0,00;1,00
2021-03-07;14,00;140,00;112,00;56,00;45,50;1,75;52,50;24,50;28,00;45,50;21,00;73,50;25,20;47,60;28,00;2,80;21,78;37,33;3,11;12,44;12,60;12,60;11,20;9,80;10,50;7,00;10,50;5,83;3,00;2,00;0,00;1,00;11,00;2,00;0,00
2021-03-14;17,00;204,00;136,00;85,00;59,50;2,13;55,25;38,25;34,00;51,00;29,75;106,25;22,67;31,17;14,17;5,67;25,50;25,50;5,10;22,10;7,08;17,00;2,83;12,75;7,85;7,85;10,46;5,23;2,00;0,00;3,00;0,00;6,00;0,00;1,00
2021-03-21;9,00;81,00;63,00;45,00;40,50;2,25;58,50;36,00;22,50;49,50;22,50;103,50;24,00;36,00;9,00;3,00;18,00;22,50;1,50;15,00;15,00;9,00;12,00;10,50;5,14;5,14;3,86;14,14;6,00;4,00;2,00;0,00;1,00;0,00;0,00
2021-03-28;13,00;130,00;104,00;52,00;43,33;2,17;60,67;43,33;26,00;39,00;21,67;99,67;15,60;23,40;13,00;2,60;32,50;29,25;6,50;19,50;4,33;18,78;8,67;5,78;6,50;2,60;3,90;14,30;4,00;1,00;2,00;1,00;10,00;0,00;0,00
2021-04-04;7,00;154,00;126,00;70,00;31,50;3,50;77,00;52,50;45,50;49,00;14,00;66,50;28,00;42,00;24,50;14,00;33,25;26,25;5,25;10,50;4,20;21,00;9,80;15,40;7,00;5,60;14,00;8,40;6,00;5,00;2,00;2,00;7,00;0,00;1,00
2021-04-11;9,00;99,00;108,00;45,00;49,50;4,50;72,00;63,00;22,50;58,50;27,00;81,00;36,00;33,00;18,00;6,00;27,00;15,00;6,00;13,50;7,50;25,50;18,00;10,50;6,43;5,14;9,00;6,43;3,00;6,00;1,00;2,00;4,00;1,00;4,00
2021-04-18;7,00;140,00;126,00;70,00;31,50;0,00;70,00;38,50;28,00;35,00;28,00;52,50;18,67;18,67;14,00;4,67;14,00;21,00;7,00;17,50;4,20;15,40;16,80;8,40;5,83;5,83;9,33;5,83;5,00;1,00;5,00;0,00;5,00;5,00;1,00
2021-04-25;6,00;108,00;96,00;84,00;72,00;6,00;96,00;66,00;42,00;78,00;48,00;114,00;21,00;30,00;27,00;3,00;27,00;13,50;3,00;10,50;6,00;21,00;24,00;6,00;6,00;8,40;8,40;6,00;2,00;5,00;1,00;1,00;8,00;2,00;1,00
2021-05-02;14,00;182,00;126,00;112,00;65,33;4,67;135,33;70,00;46,67;93,33;46,67;65,33;25,20;44,80;39,20;5,60;31,50;29,75;7,00;14,00;15,56;21,78;18,67;15,56;7,64;5,09;6,36;8,91;2,00;6,00;1,00;2,00;5,00;6,00;2,00
2021-05-09;26,00;169,00;117,00;117,00;86,67;4,33;91,00;91,00;39,00;43,33;47,67;60,67;28,89;43,33;17,33;8,67;47,13;30,88;13,00;19,50;17,33;20,22;11,56;13,00;12,38;2,48;7,43;14,86;6,00;5,00;2,00;1,00;5,00;1,00;2,00
2021-05-16;21,00;315,00;231,00;231,00;63,00;4,20;71,40;88,20;50,40;67,20;54,60;88,20;31,50;52,50;39,38;15,75;48,46;38,77;8,08;19,38;12,60;12,60;18,20;9,80;11,12;14,82;9,88;13,59;4,00;14,00;7,00;2,00;27,00;7,00;0,00
2021-05-23;36,00;306,00;234,00;180,00;80,00;12,00;68,00;136,00;44,00;96,00;60,00;112,00;33,23;58,15;166,15;8,31;57,27;37,64;8,18;27,82;15,84;30,24;14,40;21,60;18,62;7,45;8,69;14,90;3,00;9,00;6,00;3,00;45,00;6,00;4,00
2021-05-30;40,00;226,67;133,33;133,33;92,00;4,00;68,00;144,00;36,00;92,00;56,00;116,00;48,57;65,71;60,00;8,57;41,67;33,33;18,33;23,33;21,43;31,43;15,71;7,14;18,75;8,75;12,50;16,25;5,00;13,00;5,00;0,00;15,00;5,00;7,00
2021-06-06;38,00;475,00;285,00;209,00;109,78;8,44;84,44;156,22;46,44;114,00;71,78;130,89;43,43;76,00;65,14;5,43;57,83;38,00;21,48;21,48;20,46;33,62;20,46;29,23;17,16;8,58;7,35;15,94;6,00;13,00;1,00;4,00;13,00;5,00;2,00
2021-06-13;48,00;384,00;192,00;176,00;140,00;8,00;68,00;180,00;60,00;120,00;84,00;128,00;192,00;81,88;64,94;8,47;60,80;49,60;12,80;32,00;28,24;60,71;22,59;19,76;16,00;8,62;9,85;22,15;13,00;13,00;6,00;7,00;20,00;6,00;5,00
2021-06-20;52,00;589,33;242,67;225,33;148,00;8,00;96,00;232,00;92,00;160,00;100,00;140,00;254,53;109,47;76,63;21,89;55,25;40,63;17,88;39,00;23,11;85,22;24,56;31,78;27,24;21,05;12,38;30,95;8,00;9,00;5,00;9,00;7,00;3,00;2,00
2021-06-27;59,00;545,75;221,25;221,25;147,50;16,86;105,36;155,93;94,40;153,40;86,53;145,53;196,67;87,10;89,90;14,05;85,22;65,56;29,50;32,78;25,90;79,15;30,22;33,10;20,09;13,81;22,60;42,68;10,00;21,00;3,00;10,00;12,00;9,00;6,00
2021-07-04;70,00;532,00;168,00;168,00;177,06;16,47;82,35;86,47;90,59;210,00;107,06;168,82;64,40;120,40;58,80;14,00;79,77;76,51;19,53;40,70;41,43;67,14;34,29;35,71;32,50;18,75;15,00;36,25;14,00;16,00;5,00;9,00;25,00;3,00;4,00
2021-07-11;58,00;507,50;203,00;145,00;169,86;12,43;58,00;70,43;91,14;207,14;120,14;169,86;60,76;146,38;55,24;13,81;61,22;74,11;27,39;43,50;24,65;58,00;30,45;33,35;30,85;12,34;12,34;41,96;8,00;9,00;5,00;8,00;14,00;10,00;0,00
2021-07-18;71,00;582,20;213,00;198,80;185,39;11,83;90,72;86,78;122,28;205,11;145,94;157,78;117,42;174,77;90,12;13,65;62,93;109,73;30,66;38,73;19,88;88,04;32,66;38,34;22,42;22,42;17,44;56,05;8,00;16,00;7,00;9,00;22,00;12,00;7,00
2021-07-25;98,00;767,67;228,67;359,33;212,33;8,17;102,08;134,75;151,08;175,58;179,67;142,92;137,20;204,40;109,20;30,80;93,10;104,53;37,57;40,83;28,82;90,79;40,35;64,85;26,38;21,36;26,38;32,67;13,00;24,00;14,00;13,00;21,00;10,00;4,00
2021-08-01;70,00;822,50;245,00;385,00;242,94;12,35;74,12;172,94;156,47;201,76;152,35;201,76;140,00;226,80;123,20;28,00;96,05;63,49;29,30;50,47;23,33;78,75;42,29;48,13;28,75;21,25;35,00;38,75;5,00;24,00;13,00;7,00;25,00;11,00;4,00
2021-08-08;69,00;914,25;327,75;431,25;186,71;24,35;133,94;162,35;166,41;255,71;133,94;162,35;104,88;179,40;91,08;33,12;65,71;65,71;24,64;36,14;28,75;80,50;44,56;48,88;20,07;35,13;17,56;43,91;11,00;21,00;8,00;12,00;7,00;10,00;3,00
2021-08-15;71,00;596,40;269,80;369,20;175,41;25,06;133,65;196,29;158,71;179,59;129,47;183,76;102,24;147,68;93,72;22,72;69,39;64,55;17,75;48,41;27,53;82,59;56,51;36,22;17,44;14,95;24,91;41,11;14,00;19,00;6,00;6,00;18,00;14,00;7,00
2021-08-22;73,00;657,00;277,40;321,20;206,83;20,28;97,33;202,78;150,06;186,56;117,61;166,28;92,65;148,81;106,69;11,23;71,38;84,36;25,96;42,18;17,18;62,98;31,49;42,94;18,56;35,88;22,27;34,64;8,00;12,00;7,00;7,00;19,00;12,00;4,00
2021-08-29;48,00;608,00;272,00;288,00;184,00;16,00;120,00;136,00;136,00;224,00;104,00;172,00;81,88;135,53;96,00;14,12;72,83;72,83;19,86;33,10;30,55;52,36;33,45;30,55;12,63;16,42;17,68;21,47;8,00;8,00;8,00;4,00;16,00;7,00;5,00
2021-09-05;53,00;706,67;335,67;318,00;159,00;12,23;146,77;195,69;134,54;207,92;122,31;163,08;78,11;153,42;78,11;16,74;80,30;85,12;11,24;36,94;20,05;63,03;31,51;30,08;9,86;8,63;18,49;27,12;7,00;12,00;3,00;4,00;11,00;5,00;6,00
2021-09-12;39,00;611,00;260,00;247,00;198,90;15,60;113,10;218,40;148,20;206,70;132,60;152,10;94,71;142,07;105,86;13,93;82,88;84,50;34,13;43,88;20,22;53,44;37,56;47,67;17,06;24,38;20,72;26,81;9,00;9,00;3,00;9,00;20,00;11,00;1,00
2021-09-19;34,00;850,00;391,00;323,00;204,00;12,75;131,75;178,50;204,00;259,25;144,50;178,50;87,83;107,67;68,00;34,00;82,57;98,76;12,95;50,19;24,08;56,67;32,58;49,58;11,33;17,63;16,37;30,22;12,00;11,00;4,00;3,00;3,00;3,00;3,00
2021-09-26;45,00;795,00;345,00;255,00;196,36;8,18;143,18;192,27;184,09;249,55;98,18;196,36;84,38;98,44;104,06;14,06;62,68;94,82;11,25;33,75;17,42;49,35;47,90;45,00;13,75;8,75;15,00;41,25;8,00;4,00;1,00;9,00;16,00;3,00;1,00
2021-10-03;31,00;868,00;418,50;263,50;205,38;15,50;139,50;197,63;170,50;213,13;112,38;209,25;78,91;81,73;90,18;14,09;68,53;78,32;9,79;32,63;21,14;40,86;40,86;49,32;8,68;13,64;8,68;38,44;14,00;7,00;1,00;5,00;4,00;4,00;1,00
2021-10-10;31,00;945,50;449,50;263,50;186,00;15,50;112,38;170,50;279,00;279,00;108,50;217,00;81,73;87,36;157,82;14,09;63,63;89,74;8,16;42,42;16,91;64,82;29,59;39,45;17,36;14,88;29,76;47,12;9,00;5,00;5,00;1,00;13,00;3,00;0,00
2021-10-17;28,00;1036,00;378,00;266,00;216,00;24,00;136,00;192,00;228,00;312,00;104,00;208,00;98,00;117,60;112,00;25,20;84,00;92,24;16,47;39,53;17,68;66,32;48,63;51,58;16,55;15,27;14,00;35,64;12,00;5,00;4,00;3,00;15,00;1,00;1,00
2021-10-24;33,00;874,50;445,50;280,50;173,25;12,38;123,75;144,38;160,88;206,25;78,38;152,63;60,50;74,25;90,75;13,75;54,45;84,15;14,85;28,05;10,04;37,30;43,04;40,17;16,50;15,23;10,15;27,92;8,00;8,00;5,00;5,00;7,00;3,00;3,00
2021-10-31;21,00;882,00;588,00;273,00;134,40;16,80;113,40;151,20;159,60;256,20;96,60;176,40;89,25;68,25;84,00;13,13;54,92;75,92;11,31;33,92;14,00;51,80;35,00;37,80;7,41;22,24;16,06;30,88;3,00;8,00;8,00;1,00;11,00;0,00;0,00
2021-11-07;16,00;688,00;384,00;208,00;120,00;8,00;120,00;136,00;136,00;168,00;96,00;160,00;64,00;69,33;56,00;10,67;62,40;104,00;11,20;41,60;20,36;39,27;26,18;21,82;13,54;18,46;8,62;27,08;9,00;5,00;4,00;0,00;9,00;0,00;0,00
2021-11-14;18,00;702,00;414,00;180,00;135,00;13,50;112,50;139,50;157,50;148,50;94,50;189,00;87,00;87,00;81,00;18,00;44,18;85,09;8,18;44,18;6,00;37,50;42,00;36,00;12,86;9,00;16,71;23,14;4,00;3,00;5,00;3,00;5,00;0,00;3,00
2021-11-21;16,00;592,00;384,00;160,00;72,00;8,00;72,00;92,00;268,00;128,00;68,00;164,00;80,00;40,00;26,67;10,67;33,60;76,80;9,60;17,60;4,36;36,36;29,09;30,55;6,15;18,46;9,85;16,00;5,00;0,00;5,00;1,00;4,00;1,00;0,00
2021-11-28;11,00;429,00;220,00;99,00;91,67;7,33;110,00;95,33;99,00;110,00;66,00;154,00;57,75;55,00;41,25;16,50;40,86;81,71;7,86;23,57;6,88;30,25;31,63;27,50;12,22;17,11;6,11;14,67;8,00;3,00;6,00;3,00;5,00;1,00;0,00
2021-12-05;12,00;528,00;216,00;144,00;120,00;8,00;80,00;116,00;96,00;108,00;80,00;152,00;78,00;51,00;42,00;18,00;46,29;104,57;6,86;46,29;3,00;54,00;39,00;36,00;2,67;18,67;12,00;26,67;5,00;7,00;0,00;7,00;11,00;4,00;0,00
2021-12-12;11,00;561,00;209,00;121,00;91,67;18,33;102,67;106,33;110,00;117,33;77,00;231,00;82,50;55,00;49,50;8,25;50,29;56,57;7,86;20,43;16,50;41,25;24,75;39,88;3,67;14,67;3,67;28,11;5,00;3,00;3,00;1,00;10,00;0,00;0,00
2021-12-19;17,00;867,00;323,00;255,00;80,75;4,25;102,00;106,25;161,50;140,25;76,50;242,25;87,83;45,33;48,17;28,33;30,91;78,82;13,91;27,82;12,75;49,58;34,00;36,83;6,07;20,64;9,71;42,50;3,00;0,00;3,00;1,00;9,00;6,00;1,00
2021-12-26;34,00;1377,00;340,00;374,00;131,75;17,00;136,00;157,25;174,25;212,50;80,75;284,75;85,00;73,67;82,17;19,83;45,33;71,24;30,76;29,14;5,91;42,87;53,22;34,00;5,04;49,11;8,81;26,44;6,00;11,00;0,00;6,00;11,00;6,00;3,00
2022-01-02;21,00;1512,00;441,00;441,00;222,60;12,60;138,60;180,60;243,60;168,00;92,40;247,80;107,63;68,25;52,50;5,25;53,31;106,62;14,54;22,62;12,60;43,40;26,60;42,00;17,29;49,41;21,00;40,76;14,00;7,00;1,00;0,00;9,00;1,00;0,00
2022-01-09;40,00;666,67;266,67;240,00;140,00;8,00;132,00;196,00;180,00;140,00;88,00;192,00;106,67;69,33;58,67;21,33;54,40;83,20;22,40;20,80;10,00;45,71;37,14;35,71;13,75;28,75;21,25;36,25;4,00;8,00;3,00;8,00;17,00;3,00;0,00
2022-01-16;29,00;681,50;391,50;275,50;169,86;4,14;174,00;186,43;161,57;132,57;111,86;198,86;100,18;52,73;55,36;10,55;64,44;98,28;25,78;38,67;17,40;72,50;40,60;49,30;8,83;21,43;12,61;30,26;13,00;6,00;3,00;3,00;10,00;1,00;1,00
2022-01-23;34,00;850,00;510,00;374,00;208,25;4,25;170,00;225,25;161,50;144,50;123,25;267,75;90,67;96,33;59,50;14,17;76,10;103,62;8,10;40,48;16,26;63,57;45,83;44,35;15,11;31,48;13,85;31,48;8,00;4,00;7,00;7,00;16,00;7,00;0,00
2022-01-30;27,00;634,50;337,50;297,00;189,00;11,57;131,14;262,29;119,57;177,43;115,71;177,43;105,30;75,60;59,40;5,40;79,41;109,59;12,71;23,82;11,37;56,84;46,89;51,16;18,41;25,77;18,41;34,36;7,00;7,00;1,00;4,00;7,00;3,00;0,00
2022-02-06;26,00;637,00;351,00;286,00;212,33;21,67;169,00;212,33;169,00;177,67;95,33;216,67;109,78;86,67;78,00;11,56;60,13;130,00;11,38;39,00;15,89;50,56;50,56;54,89;16,10;22,29;16,10;35,90;10,00;4,00;4,00;7,00;13,00;1,00;1,00
2022-02-13;48,00;832,00;528,00;352,00;264,00;8,00;160,00;276,00;152,00;184,00;148,00;176,00;96,00;67,76;93,18;14,12;76,14;114,21;6,62;43,03;21,82;62,55;50,91;48,00;8,84;39,16;16,42;126,32;8,00;6,00;1,00;4,00;10,00;3,00;4,00
2022-02-20;42,00;756,00;462,00;364,00;247,80;16,80;184,80;340,20;163,80;168,00;155,40;218,40;114,80;92,40;64,40;14,00;113,08;116,31;22,62;40,38;33,31;79,66;55,03;63,72;14,82;40,76;12,35;48,18;7,00;6,00;6,00;3,00;6,00;1,00;3,00
2022-02-27;27,00;688,50;472,50;310,50;196,71;7,71;154,29;250,71;138,86;138,86;111,86;266,14;81,00;86,40;78,30;5,40;91,13;97,88;10,13;43,88;29,84;54,00;36,95;48,32;7,71;20,57;15,43;34,71;18,00;6,00;6,00;0,00;12,00;4,00;2,00
2022-03-06;41,00;656,00;437,33;287,00;200,90;16,40;135,30;241,90;139,40;184,50;164,00;258,30;87,47;109,33;71,07;16,40;83,64;118,08;9,84;47,56;32,21;54,18;38,07;46,86;19,88;27,33;19,88;34,79;19,00;9,00;4,00;3,00;15,00;1,00;0,00
2022-03-13;45,00;780,00;525,00;330,00;245,45;16,36;175,91;282,27;151,36;184,09;155,45;192,27;84,38;140,63;73,13;11,25;86,79;96,43;19,29;43,39;27,58;47,90;31,94;42,10;22,50;32,50;18,75;33,75;8,00;11,00;4,00;3,00;19,00;3,00;1,00
2022-03-20;39,00;676,00;481,00;312,00;245,70;19,50;175,50;230,10;124,80;159,90;132,60;171,60;89,14;103,07;75,21;22,29;110,50;99,13;16,25;34,13;34,67;41,89;40,44;63,56;17,61;27,68;28,94;32,71;9,00;9,00;3,00;6,00;10,00;3,00;3,00
2022-03-27;63,00;834,75;567,00;393,75;273,00;16,80;172,20;256,20;147,00;218,40;147,00;193,20;106,83;117,78;95,87;8,22;82,38;103,38;6,46;63,00;40,09;64,43;50,11;70,16;13,86;22,68;15,12;60,48;7,00;13,00;4,00;4,00;11,00;6,00;1,00
2022-04-03;68,00;969,00;646,00;425,00;260,00;16,00;172,00;272,00;204,00;248,00;132,00;200,00;116,17;136,00;87,83;17,00;106,86;119,81;22,67;51,81;30,38;62,21;50,64;66,55;21,41;31,48;18,89;47,85;17,00;9,00;3,00;9,00;12,00;1,00;0,00
2022-04-10;71,00;766,80;440,20;340,80;258,94;25,06;179,59;258,94;254,76;204,65;129,47;225,53;90,88;113,60;73,84;11,36;90,36;138,77;17,75;66,16;60,86;59,41;50,71;53,61;12,46;28,65;24,91;57,30;6,00;15,00;9,00;7,00;12,00;3,00;7,00
2022-04-17;55,00;825,00;536,25;412,50;278,93;15,71;184,64;251,43;176,79;259,29;145,36;208,21;96,25;134,75;68,75;13,75;118,09;121,32;32,35;43,68;65,13;69,47;31,84;62,24;17,50;21,25;25,00;58,75;12,00;9,00;6,00;6,00;15,00;7,00;4,00
2022-04-24;67,00;1407,00;737,00;435,50;276,38;37,69;205,19;280,56;146,56;242,88;167,50;268,00;103,29;145,17;108,88;22,33;124,20;138,90;29,41;71,90;78,65;69,91;49,52;65,54;22,33;26,06;32,26;32,26;15,00;7,00;3,00;4,00;18,00;9,00;6,00
2022-05-01;82,00;1230,00;721,60;459,20;299,30;24,60;340,30;299,30;209,10;217,30;180,40;237,80;132,90;169,66;130,07;19,79;118,08;164,00;19,68;90,20;83,44;77,68;43,16;103,58;32,80;16,40;21,45;69,38;14,00;19,00;9,00;7,00;15,00;7,00;1,00
2022-05-08;46,00;828,00;567,33;398,67;284,36;20,91;196,55;296,91;192,36;246,73;171,45;221,64;116,35;146,12;94,71;18,94;121,57;95,29;16,43;54,21;37,38;71,88;56,06;87,69;23,62;19,89;24,86;49,73;13,00;17,00;1,00;8,00;26,00;8,00;3,00
2022-05-15;89,00;875,17;489,50;400,50;226,55;20,23;190,14;254,86;165,86;222,50;145,64;218,45;111,25;97,34;94,56;11,13;103,56;97,09;24,27;67,96;30,15;55,98;55,98;77,52;20,06;20,06;40,11;46,38;17,00;16,00;4,00;9,00;23,00;5,00;5,00
2022-05-22;68,00;1054,00;697,00;510,00;240,00;16,00;244,00;228,00;184,00;296,00;208,00;196,00;110,50;138,83;116,17;11,33;95,52;137,62;30,76;89,05;21,70;76,68;53,53;98,38;23,49;39,56;24,73;46,98;11,00;15,00;8,00;11,00;54,00;12,00;4,00
2022-05-29;100,00;900,00;650,00;433,33;208,00;20,00;192,00;248,00;156,00;312,00;148,00;188,00;105,56;136,11;102,78;27,78;108,06;106,45;33,87;83,87;42,03;84,06;63,77;72,46;37,50;27,50;31,25;91,25;13,00;23,00;11,00;10,00;74,00;3,00;4,00
