Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;11,00;58,67;29,33;14,67;33,00;68,75;2,75;24,75;15,13;13,75;101,75;143,00;74,25;16,50;220,00;19,25;30,25;49,00;8,00;15,00;27,00;2,00;41,00;13,00;4,00;4,00;1,00;47,00;1,00;3,00;2,00;0,00;1,00;1,00;0,00
2020-10-11;7,00;45,50;31,50;17,50;17,50;49,00;4,20;12,60;8,40;16,33;37,33;95,67;49,00;7,00;44,33;16,33;21,00;35,00;6,00;18,00;19,00;5,00;26,00;8,00;3,00;1,00;3,00;26,00;1,00;2,00;1,00;2,00;2,00;1,00;0,00
2020-10-18;5,00;30,00;20,00;7,50;20,00;31,25;1,25;17,50;11,25;12,50;30,00;75,00;45,00;7,50;25,00;15,00;17,50;27,00;11,00;16,00;24,00;5,00;12,00;4,00;0,00;2,00;2,00;17,00;1,00;0,00;1,00;1,00;4,00;2,00;0,00
2020-10-25;26,00;45,50;22,75;6,50;32,50;36,95;0,68;20,53;17,79;10,40;67,60;52,00;52,00;14,18;23,64;7,09;7,09;21,00;5,00;10,00;14,00;4,00;9,00;4,00;2,00;1,00;1,00;12,00;1,00;1,00;2,00;0,00;1,00;1,00;0,00
2020-11-01;7,00;42,00;24,50;7,00;21,00;23,80;0,00;18,20;19,60;11,67;44,33;35,00;42,00;7,00;18,67;25,67;4,67;18,00;10,00;7,00;10,00;9,00;9,00;3,00;3,00;1,00;2,00;7,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00
2020-11-08;5,00;22,50;30,00;7,50;17,50;28,75;0,63;25,00;17,50;10,00;42,50;42,50;40,00;10,00;27,50;15,00;7,50;9,00;6,00;10,00;13,00;5,00;12,00;11,00;4,00;0,00;1,00;10,00;0,00;2,00;2,00;0,00;1,00;0,00;1,00
2020-11-15;8,00;44,00;72,00;16,00;36,00;26,67;1,33;20,00;20,00;10,67;29,33;34,67;56,00;13,33;16,00;18,67;2,67;12,00;10,00;6,00;16,00;5,00;10,00;5,00;3,00;2,00;1,00;8,00;1,00;3,00;0,00;0,00;3,00;1,00;0,00
2020-11-22;5,00;65,00;55,00;20,00;35,00;28,33;1,67;35,00;23,33;15,00;25,00;30,00;27,50;12,50;15,00;12,50;7,50;9,00;8,00;5,00;15,00;2,00;13,00;8,00;1,00;3,00;1,00;8,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-11-29;4,00;56,00;24,00;16,00;32,00;28,00;1,33;25,33;18,67;12,00;22,00;30,00;32,00;6,00;16,00;12,00;6,00;11,00;9,00;9,00;13,00;1,00;11,00;4,00;0,00;0,00;1,00;13,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00
2020-12-06;8,00;45,33;29,33;8,00;21,33;25,33;0,67;29,33;38,67;8,00;24,00;42,67;42,67;8,00;16,00;18,67;10,67;11,00;12,00;12,00;14,00;6,00;11,00;10,00;1,00;2,00;1,00;12,00;1,00;1,00;1,00;0,00;6,00;0,00;0,00
2020-12-13;5,00;27,50;17,50;7,50;17,50;21,25;1,25;22,50;22,50;12,50;27,50;47,50;32,50;10,00;17,50;12,50;10,00;4,00;9,00;13,00;15,00;6,00;20,00;6,00;0,00;1,00;1,00;12,00;3,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-12-20;6,00;51,00;60,00;12,00;24,00;18,00;0,00;19,50;19,50;18,00;21,00;36,00;36,00;18,00;24,00;12,00;12,00;7,00;5,00;18,00;15,00;4,00;12,00;7,00;4,00;3,00;2,00;12,00;0,00;2,00;1,00;1,00;2,00;1,00;1,00
2020-12-27;9,00;39,00;27,00;9,00;21,00;33,00;3,00;24,00;28,50;15,00;42,00;45,00;33,00;11,25;29,25;15,75;11,25;9,00;7,00;10,00;15,00;6,00;12,00;6,00;2,00;1,00;3,00;8,00;3,00;2,00;1,00;2,00;6,00;2,00;0,00
2021-01-03;5,00;30,00;22,50;12,50;25,00;28,33;0,00;81,67;15,00;12,50;22,50;40,00;27,50;12,50;20,00;12,50;7,50;11,00;9,00;15,00;9,00;5,00;6,00;6,00;2,00;1,00;1,00;11,00;1,00;1,00;1,00;0,00;5,00;1,00;1,00
2021-01-10;8,00;48,00;36,00;12,00;36,00;22,40;0,80;134,40;19,20;10,67;21,33;42,67;24,00;10,67;21,33;13,33;5,33;14,00;9,00;9,00;13,00;10,00;9,00;5,00;3,00;4,00;1,00;11,00;2,00;1,00;0,00;1,00;5,00;1,00;1,00
2021-01-17;6,00;39,00;21,00;6,00;30,00;31,50;0,75;69,00;22,50;18,00;27,00;48,00;42,00;15,00;18,00;9,00;6,00;14,00;4,00;11,00;15,00;3,00;9,00;7,00;3,00;1,00;2,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00
2021-01-24;8,00;34,67;21,33;8,00;24,00;18,67;2,67;18,67;16,00;18,67;18,67;48,00;40,00;13,33;13,33;16,00;8,00;10,00;6,00;12,00;19,00;4,00;8,00;8,00;1,00;3,00;2,00;14,00;3,00;2,00;1,00;1,00;4,00;1,00;1,00
2021-01-31;11,00;47,67;29,33;11,00;18,33;27,50;1,38;13,75;16,50;13,75;22,00;60,50;30,25;11,00;19,80;11,00;6,60;8,00;10,00;11,00;8,00;3,00;11,00;5,00;4,00;1,00;2,00;17,00;2,00;2,00;1,00;0,00;4,00;1,00;0,00
2021-02-07;8,00;45,33;16,00;8,00;21,33;30,67;0,67;21,33;10,67;10,67;37,33;64,00;40,00;18,67;34,67;8,00;5,33;10,00;5,00;10,00;19,00;11,00;10,00;6,00;1,00;3,00;1,00;16,00;0,00;3,00;1,00;0,00;5,00;3,00;1,00
2021-02-14;7,00;49,00;17,50;7,00;45,50;30,80;0,00;22,40;12,60;9,33;21,00;49,00;30,33;11,67;23,33;16,33;2,33;14,00;9,00;9,00;12,00;2,00;12,00;4,00;6,00;2,00;4,00;10,00;0,00;2,00;0,00;0,00;1,00;1,00;1,00
2021-02-21;5,00;35,00;17,50;7,50;30,00;26,25;1,25;22,50;8,75;12,50;22,50;67,50;35,00;15,00;20,00;10,00;12,50;12,00;9,00;12,00;11,00;3,00;10,00;4,00;4,00;4,00;1,00;16,00;0,00;1,00;3,00;1,00;1,00;1,00;1,00
2021-02-28;11,00;36,67;29,33;11,00;33,00;33,00;1,38;31,63;20,63;11,00;27,50;60,50;44,00;16,50;41,25;13,75;11,00;13,00;6,00;6,00;11,00;4,00;9,00;4,00;3,00;1,00;2,00;14,00;1,00;4,00;1,00;1,00;1,00;1,00;0,00
2021-03-07;10,00;70,00;26,67;10,00;53,33;32,86;0,00;24,29;14,29;12,50;27,50;45,00;42,50;7,50;30,00;5,00;10,00;13,00;7,00;10,00;21,00;5,00;11,00;4,00;5,00;3,00;3,00;16,00;1,00;3,00;1,00;1,00;5,00;2,00;1,00
2021-03-14;11,00;51,33;33,00;14,67;44,00;27,50;1,38;31,63;20,63;5,50;27,50;41,25;57,75;16,50;27,50;16,50;5,50;12,00;8,00;8,00;22,00;7,00;16,00;9,00;2,00;1,00;0,00;16,00;3,00;2,00;0,00;0,00;1,00;0,00;1,00
2021-03-21;8,00;29,33;18,67;8,00;34,67;18,67;0,00;34,67;21,33;8,00;24,00;40,00;48,00;5,33;21,33;13,33;8,00;16,00;7,00;11,00;19,00;3,00;14,00;5,00;2,00;7,00;3,00;13,00;1,00;4,00;1,00;2,00;3,00;1,00;1,00
2021-03-28;8,00;29,33;18,67;10,67;29,33;21,33;1,33;32,00;18,67;8,00;21,33;53,33;61,33;6,00;14,00;6,00;6,00;10,00;4,00;10,00;19,00;5,00;11,00;5,00;4,00;2,00;4,00;12,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00
2021-04-04;4,00;48,00;28,00;8,00;64,00;21,33;1,33;37,33;25,33;24,00;40,00;84,00;64,00;6,00;16,00;12,00;6,00;17,00;7,00;9,00;24,00;5,00;15,00;2,00;2,00;5,00;3,00;18,00;1,00;1,00;1,00;0,00;2,00;1,00;1,00
2021-04-11;12,00;36,00;27,00;6,00;36,00;21,00;3,00;43,50;22,50;9,60;19,20;36,00;28,80;12,00;24,00;9,60;4,80;11,00;10,00;8,00;11,00;2,00;15,00;2,00;4,00;3,00;3,00;16,00;1,00;3,00;1,00;0,00;4,00;1,00;1,00
2021-04-18;14,00;38,50;35,00;10,50;42,00;30,80;0,00;36,40;29,40;7,00;23,33;44,33;25,67;4,67;16,33;14,00;9,33;11,00;7,00;6,00;13,00;5,00;13,00;3,00;3,00;2,00;1,00;15,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00
2021-04-25;10,00;36,67;23,33;10,00;43,33;28,57;0,71;32,86;34,29;15,00;27,50;65,00;30,00;12,50;30,00;12,50;2,50;11,00;9,00;8,00;9,00;8,00;18,00;7,00;3,00;4,00;3,00;13,00;3,00;1,00;2,00;1,00;3,00;1,00;0,00
2021-05-02;12,00;42,00;24,00;6,00;60,00;33,33;0,00;65,33;29,33;4,80;24,00;57,60;21,60;9,60;28,80;12,00;2,40;18,00;10,00;6,00;9,00;5,00;20,00;6,00;3,00;6,00;1,00;13,00;1,00;4,00;0,00;1,00;5,00;1,00;1,00
2021-05-09;15,00;39,00;36,00;15,00;60,00;77,73;1,36;55,91;38,18;12,50;30,00;90,00;17,50;10,00;45,00;12,50;7,50;32,00;4,00;15,00;18,00;9,00;19,00;10,00;4,00;4,00;4,00;21,00;3,00;6,00;2,00;3,00;4,00;1,00;2,00
2021-05-16;19,00;50,67;38,00;9,50;53,83;66,50;0,00;39,36;52,93;11,88;23,75;95,00;30,88;16,63;68,88;19,00;9,50;33,00;8,00;21,00;18,00;10,00;21,00;6,00;2,00;10,00;3,00;26,00;1,00;3,00;3,00;1,00;4,00;0,00;1,00
2021-05-23;25,00;46,88;34,38;15,63;62,50;65,28;0,00;30,56;48,61;17,50;40,00;90,00;25,00;25,00;65,00;25,00;12,50;29,00;11,00;13,00;22,00;10,00;14,00;11,00;3,00;5,00;0,00;31,00;2,00;4,00;3,00;1,00;8,00;0,00;3,00
2021-05-30;16,00;60,80;28,80;19,20;51,20;62,55;1,45;42,18;58,18;18,67;37,33;112,00;48,00;16,00;61,71;22,86;9,14;38,00;11,00;12,00;14,00;14,00;24,00;7,00;5,00;1,00;2,00;34,00;1,00;6,00;4,00;3,00;7,00;1,00;3,00
2021-06-06;34,00;71,40;30,60;30,60;61,20;58,08;4,25;35,42;42,50;15,69;44,46;102,00;54,92;17,00;65,57;21,86;12,14;42,00;11,00;14,00;18,00;15,00;19,00;11,00;7,00;10,00;3,00;28,00;3,00;4,00;3,00;3,00;7,00;1,00;0,00
2021-06-13;39,00;84,50;32,50;16,25;74,75;57,11;1,39;43,18;73,82;7,80;49,40;101,40;49,40;36,56;65,81;19,50;12,19;40,00;8,00;16,00;20,00;13,00;33,00;7,00;7,00;6,00;1,00;39,00;0,00;7,00;1,00;1,00;9,00;3,00;3,00
2021-06-20;38,00;88,67;31,67;22,17;91,83;59,11;1,41;45,04;59,11;17,73;43,07;88,67;55,73;45,13;83,13;28,50;16,63;44,00;20,00;24,00;29,00;21,00;23,00;9,00;7,00;11,00;3,00;31,00;4,00;6,00;4,00;4,00;9,00;2,00;1,00
2021-06-27;37,00;90,82;37,00;23,55;94,18;54,08;1,42;35,58;52,65;18,50;44,93;111,00;44,93;46,87;78,93;29,60;14,80;41,00;14,00;21,00;21,00;24,00;28,00;10,00;11,00;8,00;1,00;32,00;3,00;12,00;3,00;4,00;7,00;1,00;2,00
2021-07-04;58,00;106,33;35,44;32,22;96,67;63,52;2,76;51,10;52,48;22,70;55,48;131,13;45,39;26,58;89,42;38,67;14,50;45,00;11,00;23,00;25,00;26,00;31,00;14,00;8,00;16,00;3,00;42,00;6,00;7,00;4,00;2,00;8,00;5,00;5,00
2021-07-11;55,00;93,82;38,82;29,12;90,59;67,69;0,00;38,08;45,13;25,00;50,00;152,50;47,50;31,09;129,13;43,04;19,13;51,00;10,00;18,00;27,00;23,00;42,00;11,00;11,00;15,00;3,00;45,00;1,00;15,00;2,00;8,00;9,00;2,00;3,00
2021-07-18;69,00;128,14;36,14;29,57;115,00;73,22;0,00;47,88;45,06;25,56;63,89;148,22;61,33;29,57;128,14;34,50;14,79;65,00;19,00;17,00;28,00;21,00;48,00;14,00;12,00;11,00;7,00;49,00;4,00;10,00;2,00;7,00;13,00;2,00;1,00
2021-07-25;64,00;89,60;35,20;38,40;105,60;72,53;1,42;36,98;49,78;23,04;64,00;128,00;53,76;35,56;135,11;35,56;23,70;44,00;19,00;27,00;32,00;31,00;36,00;17,00;9,00;14,00;7,00;44,00;2,00;17,00;2,00;8,00;10,00;1,00;2,00
2021-08-01;53,00;112,63;39,75;36,44;96,06;79,50;2,79;46,03;57,18;25,24;63,10;138,81;50,48;53,00;137,32;31,32;19,27;88,00;13,00;25,00;29,00;25,00;41,00;10,00;12,00;12,00;2,00;58,00;2,00;11,00;2,00;5,00;13,00;6,00;2,00
2021-08-08;43,00;148,85;33,08;33,08;86,00;44,39;2,77;43,00;49,94;32,88;65,76;113,82;58,18;31,06;105,11;38,22;21,50;50,00;14,00;22,00;38,00;15,00;29,00;9,00;11,00;8,00;3,00;31,00;5,00;11,00;3,00;3,00;14,00;5,00;3,00
2021-08-15;41,00;94,62;41,00;28,38;82,00;59,38;1,41;46,66;48,07;23,06;61,50;97,38;51,25;38,59;77,18;36,18;21,71;27,00;21,00;13,00;33,00;17,00;22,00;9,00;17,00;12,00;4,00;49,00;4,00;11,00;2,00;2,00;8,00;1,00;2,00
2021-08-22;40,00;93,33;53,33;33,33;63,33;48,57;4,29;40,00;45,71;35,00;60,00;132,50;60,00;28,24;87,06;32,94;18,82;35,00;19,00;26,00;22,00;15,00;38,00;12,00;13,00;7,00;4,00;44,00;0,00;9,00;6,00;2,00;6,00;1,00;1,00
2021-08-29;27,00;121,50;57,38;37,13;77,63;49,74;2,84;38,37;58,26;19,64;61,36;122,73;54,00;22,09;90,82;31,91;19,64;37,00;17,00;35,00;34,00;12,00;46,00;11,00;10,00;12,00;2,00;41,00;5,00;4,00;3,00;2,00;6,00;3,00;2,00
2021-09-05;31,00;120,90;52,70;40,30;74,40;77,50;1,41;43,68;57,77;25,83;67,17;139,50;69,75;33,38;83,46;35,77;19,08;41,00;24,00;31,00;25,00;20,00;33,00;6,00;15,00;12,00;5,00;44,00;2,00;2,00;4,00;0,00;8,00;5,00;1,00
2021-09-12;35,00;136,82;57,27;35,00;73,18;60,20;1,40;68,60;58,80;27,50;60,00;127,50;65,00;30,33;98,00;32,67;23,33;45,00;15,00;34,00;37,00;12,00;40,00;8,00;18,00;8,00;1,00;34,00;3,00;5,00;3,00;2,00;6,00;4,00;2,00
2021-09-19;25,00;162,50;68,75;31,25;84,38;77,78;2,78;69,44;56,94;30,00;62,50;135,00;60,00;25,00;95,00;37,50;25,00;49,00;14,00;24,00;29,00;11,00;33,00;15,00;13,00;5,00;4,00;43,00;2,00;5,00;7,00;4,00;5,00;2,00;1,00
2021-09-26;23,00;161,00;72,29;42,71;101,86;81,94;2,88;69,00;60,38;30,67;58,78;153,33;86,89;23,00;101,20;41,40;20,70;40,00;22,00;27,00;30,00;8,00;43,00;20,00;15,00;6,00;2,00;32,00;1,00;8,00;3,00;2,00;2,00;3,00;2,00
2021-10-03;25,00;165,63;71,88;50,00;84,38;100,00;1,39;63,89;73,61;37,50;85,00;177,50;87,50;40,00;127,50;40,00;35,00;53,00;22,00;24,00;32,00;12,00;38,00;14,00;23,00;5,00;2,00;42,00;2,00;7,00;3,00;3,00;8,00;6,00;2,00
2021-10-10;18,00;195,00;81,00;57,00;87,00;99,69;2,77;66,46;70,62;36,00;74,57;187,71;92,57;31,50;110,25;38,25;40,50;35,00;23,00;36,00;25,00;20,00;38,00;10,00;14,00;9,00;4,00;47,00;5,00;8,00;4,00;2,00;10,00;2,00;2,00
2021-10-17;25,00;221,88;62,50;53,13;78,13;69,44;2,78;79,17;52,78;32,50;67,50;165,00;82,50;25,00;86,36;45,45;34,09;41,00;28,00;38,00;29,00;12,00;35,00;15,00;8,00;8,00;8,00;49,00;2,00;3,00;2,00;4,00;5,00;4,00;1,00
2021-10-24;21,00;189,00;73,50;63,00;91,00;70,00;2,80;57,40;58,80;23,63;70,88;181,13;76,13;42,00;67,67;46,67;35,00;32,00;24,00;29,00;34,00;29,00;50,00;18,00;11,00;7,00;5,00;40,00;1,00;3,00;3,00;2,00;2,00;6,00;1,00
2021-10-31;14,00;171,50;80,50;42,00;77,00;70,00;4,20;65,80;39,20;47,60;70,00;148,40;78,40;30,33;51,33;37,33;44,33;29,00;17,00;26,00;41,00;8,00;42,00;12,00;14,00;4,00;2,00;34,00;1,00;2,00;5,00;0,00;5,00;3,00;1,00
2021-11-07;12,00;171,00;63,00;48,00;42,00;61,50;1,50;55,50;55,50;26,40;55,20;144,00;60,00;36,00;52,80;43,20;36,00;24,00;17,00;35,00;36,00;9,00;42,00;13,00;9,00;5,00;3,00;26,00;1,00;3,00;3,00;1,00;4,00;2,00;1,00
2021-11-14;10,00;163,33;83,33;33,33;60,00;51,43;1,43;67,14;38,57;30,00;52,50;120,00;62,50;20,00;47,50;32,50;35,00;28,00;22,00;15,00;31,00;7,00;25,00;12,00;7,00;2,00;1,00;39,00;3,00;5,00;2,00;0,00;5,00;2,00;1,00
2021-11-21;13,00;123,50;61,75;26,00;58,50;44,78;1,44;53,44;24,56;28,60;41,60;122,20;65,00;21,67;28,17;15,17;34,67;17,00;16,00;21,00;26,00;5,00;24,00;8,00;15,00;2,00;4,00;26,00;3,00;2,00;2,00;1,00;4,00;1,00;1,00
2021-11-28;12,00;114,00;48,00;21,00;39,00;36,00;3,00;54,00;30,00;14,40;33,60;91,20;45,60;12,00;36,00;9,60;31,20;21,00;13,00;20,00;26,00;7,00;16,00;7,00;3,00;3,00;2,00;36,00;1,00;0,00;0,00;2,00;3,00;1,00;0,00
2021-12-05;6,00;96,00;30,00;15,00;42,00;43,50;3,00;43,50;21,00;24,00;39,00;126,00;63,00;14,00;24,00;16,00;24,00;11,00;15,00;23,00;20,00;8,00;14,00;11,00;6,00;6,00;2,00;18,00;2,00;2,00;3,00;2,00;2,00;0,00;1,00
2021-12-12;7,00;119,00;45,50;31,50;52,50;43,40;2,80;43,40;30,80;14,00;28,00;100,33;39,67;23,33;18,67;16,33;23,33;13,00;17,00;17,00;25,00;9,00;17,00;6,00;8,00;2,00;2,00;25,00;2,00;2,00;2,00;2,00;3,00;3,00;1,00
2021-12-19;10,00;140,00;40,00;16,67;53,33;48,57;1,43;52,86;35,71;12,50;35,00;75,00;57,50;20,00;27,50;20,00;20,00;9,00;15,00;25,00;30,00;9,00;22,00;6,00;3,00;2,00;4,00;21,00;0,00;0,00;4,00;3,00;6,00;3,00;1,00
2021-12-26;20,00;140,00;46,67;23,33;60,00;41,43;2,86;40,00;35,71;20,00;42,50;90,00;57,50;40,00;35,00;22,50;15,00;21,00;15,00;27,00;31,00;8,00;19,00;13,00;7,00;2,00;4,00;45,00;2,00;5,00;2,00;2,00;5,00;2,00;0,00
2022-01-02;15,00;105,00;48,00;24,00;57,00;30,00;0,00;43,64;40,91;20,00;45,00;77,50;47,50;17,50;30,00;20,00;10,00;20,00;17,00;22,00;36,00;4,00;23,00;17,00;11,00;3,00;2,00;24,00;2,00;3,00;2,00;1,00;5,00;2,00;1,00
2022-01-09;14,00;119,00;45,50;21,00;63,00;28,00;2,80;54,60;37,80;18,67;28,00;84,00;56,00;23,33;32,67;18,67;7,00;15,00;12,00;13,00;27,00;6,00;24,00;8,00;8,00;5,00;2,00;30,00;2,00;3,00;2,00;1,00;9,00;0,00;2,00
2022-01-16;10,00;120,00;53,33;30,00;60,00;44,29;2,86;41,43;42,86;17,50;20,00;95,00;70,00;27,50;50,00;22,50;7,50;20,00;10,00;19,00;22,00;9,00;12,00;6,00;10,00;2,00;2,00;32,00;2,00;3,00;5,00;2,00;8,00;1,00;0,00
2022-01-23;22,00;119,43;72,29;31,43;59,71;50,88;1,38;71,50;44,00;17,11;44,00;105,11;80,67;24,44;41,56;22,00;17,11;29,00;17,00;17,00;23,00;8,00;19,00;12,00;6,00;5,00;1,00;35,00;1,00;6,00;1,00;1,00;7,00;0,00;2,00
2022-01-30;20,00;146,67;73,33;40,00;80,00;65,71;1,43;58,57;68,57;22,50;52,50;142,50;60,00;27,50;60,00;25,00;17,50;25,00;24,00;14,00;28,00;12,00;32,00;10,00;12,00;8,00;4,00;40,00;2,00;5,00;2,00;2,00;4,00;3,00;0,00
2022-02-06;25,00;178,13;90,63;46,88;100,00;76,39;4,17;75,00;51,39;27,50;55,00;130,00;70,00;37,50;60,00;35,00;25,00;32,00;29,00;17,00;26,00;11,00;30,00;17,00;14,00;7,00;3,00;48,00;6,00;2,00;5,00;3,00;4,00;3,00;0,00
2022-02-13;28,00;158,67;105,78;52,89;108,89;78,40;2,80;78,40;61,60;30,55;50,91;152,73;89,09;23,33;58,33;35,00;16,33;39,00;22,00;24,00;32,00;11,00;29,00;16,00;11,00;6,00;5,00;55,00;5,00;2,00;4,00;4,00;8,00;4,00;1,00
2022-02-20;24,00;171,43;106,29;54,86;123,43;63,53;1,41;80,47;64,94;40,00;61,33;138,67;77,33;31,20;76,80;24,00;19,20;29,00;38,00;26,00;31,00;14,00;30,00;13,00;11,00;6,00;5,00;49,00;3,00;9,00;5,00;0,00;3,00;2,00;2,00
2022-02-27;30,00;166,67;83,33;53,33;100,00;61,43;2,86;68,57;62,86;30,00;45,00;160,00;77,50;30,00;75,00;37,50;20,00;32,00;22,00;18,00;23,00;12,00;36,00;23,00;15,00;9,00;1,00;32,00;8,00;2,00;2,00;3,00;7,00;2,00;2,00
2022-03-06;33,00;214,50;108,90;56,10;115,50;75,63;2,75;79,75;74,25;35,54;53,31;159,92;88,85;25,93;73,07;30,64;21,21;46,00;36,00;21,00;37,00;15,00;39,00;10,00;10,00;10,00;2,00;46,00;2,00;2,00;6,00;3,00;6,00;4,00;1,00
2022-03-13;39,00;201,50;113,75;58,50;133,25;86,36;1,39;73,82;72,43;28,60;62,40;132,60;85,80;26,81;70,69;26,81;36,56;26,00;39,00;23,00;34,00;21,00;54,00;15,00;9,00;12,00;4,00;48,00;3,00;7,00;2,00;4,00;12,00;5,00;2,00
2022-03-20;36,00;235,64;127,64;72,00;111,27;90,72;2,88;79,20;79,20;43,71;51,43;144,00;90,00;28,80;72,00;50,40;28,80;42,00;33,00;24,00;36,00;25,00;29,00;12,00;8,00;10,00;2,00;53,00;5,00;5,00;3,00;4,00;11,00;2,00;3,00
2022-03-27;32,00;201,60;102,40;70,40;115,20;84,87;0,00;86,26;79,30;29,33;82,67;165,33;98,67;36,92;88,62;46,77;22,15;48,00;35,00;34,00;47,00;12,00;44,00;17,00;17,00;8,00;3,00;54,00;2,00;5,00;1,00;2,00;12,00;3,00;1,00
2022-04-03;31,00;251,10;130,20;80,60;136,40;100,05;4,23;98,64;78,91;36,17;90,42;201,50;103,33;45,31;121,62;54,85;31,00;43,00;39,00;37,00;44,00;26,00;40,00;20,00;18,00;7,00;4,00;55,00;4,00;10,00;4,00;5,00;13,00;4,00;1,00
2022-04-10;59,00;327,78;150,78;91,78;180,28;110,98;2,81;87,10;98,33;61,57;89,78;256,52;100,04;42,48;113,28;51,92;63,72;56,00;38,00;45,00;40,00;27,00;67,00;23,00;18,00;15,00;7,00;66,00;5,00;16,00;7,00;5,00;15,00;10,00;4,00
2022-04-17;49,00;274,40;130,67;94,73;153,53;109,20;0,00;74,20;86,80;33,53;98,00;226,95;105,74;34,30;124,95;49,00;53,90;64,00;38,00;50,00;42,00;32,00;71,00;20,00;25,00;9,00;4,00;63,00;2,00;5,00;4,00;5,00;16,00;13,00;4,00
2022-04-24;43,00;191,85;135,62;79,38;125,69;94,32;2,77;99,87;74,90;32,88;88,53;179,59;91,06;43,00;97,94;47,78;33,44;57,00;39,00;30,00;33,00;22,00;52,00;13,00;13,00;9,00;3,00;59,00;6,00;6,00;3,00;7,00;5,00;6,00;2,00
2022-05-01;30,00;196,67;136,67;80,00;123,33;91,43;2,86;142,86;70,00;30,00;75,00;167,50;77,50;40,00;110,00;37,50;25,00;43,00;33,00;38,00;34,00;16,00;66,00;17,00;16,00;13,00;2,00;68,00;3,00;5,00;1,00;7,00;10,00;5,00;2,00
2022-05-08;55,00;171,47;116,47;77,65;132,65;121,28;4,23;97,31;70,51;31,43;81,19;178,10;99,52;38,26;98,04;45,43;35,87;58,00;37,00;22,00;34,00;27,00;45,00;18,00;16,00;16,00;6,00;46,00;3,00;7,00;3,00;3,00;14,00;6,00;2,00
2022-05-15;61,00;173,37;102,74;54,58;128,42;97,88;1,42;89,37;82,28;35,58;73,71;185,54;78,79;39,04;95,16;56,12;34,16;61,00;29,00;28,00;42,00;22,00;46,00;21,00;18,00;8,00;2,00;49,00;7,00;13,00;9,00;2,00;9,00;7,00;2,00
2022-05-22;59,00;199,94;124,56;72,11;160,61;99,74;2,81;85,69;70,24;56,43;87,22;248,83;79,52;37,76;110,92;47,20;51,92;58,00;41,00;44,00;46,00;21,00;56,00;30,00;23,00;13,00;9,00;62,00;3,00;9,00;6,00;5,00;17,00;8,00;3,00
2022-05-29;53,00;182,19;119,25;66,25;129,19;80,89;0,00;90,66;89,26;45,43;80,76;212,00;85,81;36,14;81,91;48,18;31,32;49,00;48,00;35,00;50,00;26,00;47,00;28,00;22,00;12,00;6,00;68,00;5,00;12,00;5,00;7,00;18,00;5,00;2,00
