Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-10-04;19,00;128,25;76,00;95,00;114,00;9,50;85,50;28,50;45,13;64,13;49,88;95,00;47,50;123,50;19,00;9,50;82,33;171,00;12,67;25,33;10,00;29,00;31,00;22,00;10,56;23,22;4,22;19,00;4,00;5,00;5,00;1,00;6,00;1,00;2,00
2020-10-11;20,00;135,00;75,00;95,00;120,00;5,00;70,00;40,00;47,50;70,00;55,00;97,50;45,00;105,00;20,00;10,00;86,67;166,67;6,67;33,33;9,00;27,00;29,00;26,00;11,58;15,79;5,26;14,74;7,00;5,00;5,00;2,00;3,00;1,00;2,00
2020-10-18;19,00;118,75;76,00;80,75;85,50;9,50;85,50;28,50;42,75;49,88;42,75;85,50;42,75;80,75;28,50;9,50;82,33;139,33;6,33;25,33;8,00;25,00;32,00;22,00;9,50;15,83;4,22;20,06;9,00;4,00;4,00;1,00;5,00;1,00;1,00
2020-10-25;24,00;138,00;78,00;96,00;84,00;6,00;96,00;36,00;40,00;50,67;40,00;88,00;38,40;72,00;19,20;4,80;66,00;114,00;12,00;18,00;6,00;13,00;24,00;13,00;4,36;13,09;4,36;13,09;7,00;4,00;3,00;1,00;6,00;0,50;1,00
2020-11-01;17,00;102,00;51,00;79,33;59,50;4,25;51,00;17,00;34,00;38,86;38,86;82,57;29,75;42,50;38,25;8,50;34,00;113,33;5,67;22,67;9,00;13,00;22,00;18,00;5,31;11,69;5,31;14,88;4,00;4,00;3,00;1,00;5,00;0,50;1,00
2020-11-08;18,00;126,00;78,00;90,00;72,00;4,50;63,00;27,00;41,14;46,29;41,14;108,00;40,50;58,50;22,50;4,50;42,00;138,00;6,00;18,00;5,00;17,00;26,00;23,00;6,35;16,94;5,29;18,00;4,00;5,00;4,00;1,00;7,00;0,50;2,00
2020-11-15;15,00;105,00;60,00;70,00;105,00;7,50;105,00;45,00;40,00;35,00;40,00;90,00;45,00;65,00;20,00;5,00;45,00;165,00;7,50;30,00;7,00;19,00;22,00;20,00;7,50;13,93;4,29;16,07;5,00;4,00;2,00;1,00;7,00;2,00;2,00
2020-11-22;14,00;102,67;70,00;65,33;112,00;7,00;84,00;42,00;50,40;42,00;36,40;81,20;37,33;60,67;23,33;4,67;42,00;147,00;7,00;21,00;8,00;14,00;21,00;19,00;7,54;17,23;4,31;12,92;6,00;4,00;4,00;1,00;8,00;1,00;1,00
2020-11-29;16,00;112,00;74,67;74,67;56,00;4,00;48,00;24,00;48,00;37,33;40,00;88,00;42,67;80,00;21,33;5,33;32,00;133,33;5,33;16,00;8,00;16,00;20,00;16,00;4,27;18,13;3,20;12,80;7,00;5,00;2,00;1,00;7,00;2,00;2,00
2020-12-06;16,00;128,00;80,00;96,00;64,00;4,00;56,00;24,00;48,00;37,33;34,67;88,00;40,00;56,00;20,00;8,00;32,00;128,00;5,33;16,00;7,00;21,00;18,00;17,00;6,40;19,20;3,20;17,07;6,00;5,00;3,00;1,00;6,00;1,00;0,50
2020-12-13;13,00;130,00;91,00;84,50;91,00;6,50;78,00;39,00;44,20;39,00;36,40;78,00;34,67;43,33;26,00;4,33;39,00;208,00;6,50;26,00;9,00;15,00;21,00;19,00;7,00;19,00;3,00;15,00;5,00;3,00;3,00;2,00;6,00;1,00;1,00
2020-12-20;11,00;137,50;71,50;82,50;77,00;5,50;77,00;33,00;49,50;41,25;46,75;82,50;49,50;60,50;27,50;5,50;27,50;148,50;5,50;22,00;9,00;20,00;19,00;19,00;6,60;23,10;4,40;16,50;4,00;4,00;4,00;1,00;3,00;1,00;2,00
2020-12-27;17,00;141,67;79,33;90,67;68,00;4,25;51,00;25,50;46,14;34,00;31,57;77,71;34,00;59,50;21,25;4,25;39,67;130,33;5,67;17,00;6,00;15,00;17,00;18,00;7,44;20,19;4,25;14,88;7,00;5,00;3,00;2,00;14,00;1,00;1,00
2021-01-03;16,00;122,67;64,00;80,00;64,00;4,00;104,00;24,00;50,67;40,00;42,67;61,33;32,00;44,00;20,00;8,00;32,00;117,33;5,33;21,33;8,00;14,00;16,00;20,00;6,40;12,80;4,27;14,93;8,00;3,00;3,00;1,00;8,00;1,00;1,00
2021-01-10;16,00;106,67;53,33;69,33;56,00;4,00;104,00;24,00;40,00;34,67;34,67;66,67;24,00;56,00;16,00;4,00;37,33;90,67;5,33;16,00;7,00;19,00;15,00;17,00;7,47;13,87;5,33;11,73;5,00;4,00;3,00;1,00;6,00;1,00;1,00
2021-01-17;14,00;88,67;46,67;65,33;112,00;7,00;210,00;28,00;42,00;36,40;39,20;67,20;32,67;60,67;18,67;4,67;49,00;126,00;7,00;28,00;5,00;17,00;16,00;18,00;5,38;14,00;3,23;15,08;7,00;2,00;2,00;2,00;5,00;1,00;1,00
2021-01-24;12,00;102,00;54,00;72,00;84,00;6,00;72,00;24,00;36,00;31,20;28,80;52,80;32,00;44,00;16,00;4,00;36,00;108,00;6,00;18,00;9,00;12,00;15,00;13,00;5,45;12,00;2,18;13,09;5,00;2,00;3,00;1,00;4,00;1,00;2,00
2021-01-31;12,00;96,00;48,00;66,00;72,00;6,00;72,00;24,00;28,80;26,40;26,40;48,00;20,00;44,00;16,00;4,00;36,00;108,00;6,00;18,00;6,00;15,00;14,00;13,00;6,55;9,82;4,36;12,00;4,00;2,00;2,00;2,00;5,00;0,50;1,00
2021-02-07;10,00;80,00;40,00;75,00;60,00;5,00;60,00;20,00;32,50;27,50;27,50;60,00;35,00;55,00;15,00;5,00;25,00;90,00;5,00;10,00;6,00;14,00;18,00;12,00;6,00;11,00;3,00;9,00;4,00;4,00;2,00;2,00;4,00;0,50;1,00
2021-02-14;11,00;99,00;38,50;88,00;77,00;5,50;66,00;11,00;33,00;30,25;33,00;57,75;55,00;60,50;22,00;5,50;44,00;93,50;5,50;11,00;7,00;14,00;18,00;12,00;6,60;13,20;6,60;11,00;6,00;3,00;4,00;1,00;5,00;1,00;1,00
2021-02-21;18,00;120,00;90,00;108,00;63,00;4,50;54,00;18,00;46,29;28,29;36,00;69,43;40,50;67,50;13,50;4,50;42,00;132,00;6,00;18,00;8,00;9,00;14,00;12,00;7,41;11,65;5,29;12,71;3,00;3,00;2,00;2,00;4,00;0,50;0,50
2021-02-28;16,00;85,33;64,00;85,33;48,00;4,00;48,00;16,00;42,67;24,00;32,00;64,00;32,00;48,00;12,00;4,00;32,00;106,67;5,33;10,67;6,00;9,00;13,00;13,00;4,27;6,40;2,13;9,60;3,00;3,00;2,00;2,00;7,00;1,00;1,00
2021-03-07;16,00;112,00;58,67;85,33;56,00;4,00;48,00;24,00;50,67;37,33;34,67;64,00;48,00;85,33;21,33;10,67;37,33;101,33;5,33;16,00;6,00;14,00;14,00;13,00;10,67;10,67;4,27;8,53;2,00;3,00;3,00;2,00;7,00;1,00;1,00
2021-03-14;18,00;120,00;66,00;96,00;54,00;4,50;54,00;27,00;46,29;28,29;28,29;69,43;36,00;58,50;13,50;4,50;42,00;126,00;6,00;18,00;8,00;16,00;12,00;16,00;8,47;13,76;2,12;10,59;6,00;4,00;3,00;1,00;5,00;0,00;1,00
2021-03-21;9,00;72,00;31,50;54,00;54,00;4,50;54,00;18,00;42,00;30,00;33,00;96,00;27,00;54,00;13,50;4,50;54,00;162,00;9,00;18,00;9,00;12,00;15,00;10,00;7,88;13,50;4,50;7,88;4,00;4,00;2,00;0,50;4,00;0,50;1,00
2021-03-28;10,00;70,00;35,00;55,00;40,00;5,00;40,00;20,00;30,00;17,50;15,00;70,00;25,00;45,00;10,00;5,00;25,00;95,00;5,00;10,00;6,00;8,00;7,00;8,00;6,67;10,00;2,22;4,44;2,00;2,00;1,00;1,00;3,00;0,50;1,00
2021-04-04;8,00;44,00;28,00;44,00;32,00;4,00;48,00;8,00;32,00;16,00;16,00;58,67;20,00;36,00;12,00;4,00;40,00;144,00;4,00;16,00;5,00;6,00;6,00;9,00;5,00;6,00;1,00;4,00;1,00;2,00;1,00;0,00;4,00;0,50;1,00
2021-04-11;13,00;84,50;39,00;65,00;52,00;6,50;65,00;26,00;39,00;18,20;23,40;57,20;26,00;47,67;8,67;4,33;26,00;117,00;3,25;13,00;2,00;6,00;7,00;6,00;5,00;7,00;2,00;5,00;4,00;2,00;1,00;1,00;8,00;1,00;0,00
2021-04-18;11,00;71,50;38,50;55,00;44,00;5,50;55,00;22,00;24,75;19,25;19,25;66,00;27,50;49,50;11,00;2,75;27,50;115,50;5,50;11,00;5,00;7,00;7,00;7,00;6,60;8,80;2,20;5,50;4,00;4,00;2,00;1,00;6,00;1,00;0,50
2021-04-25;11,00;77,00;38,50;66,00;55,00;5,50;77,00;22,00;27,50;24,75;22,00;68,75;27,50;60,50;11,00;2,75;27,50;110,00;5,50;11,00;2,00;8,00;7,00;6,00;5,50;7,70;2,20;5,50;4,00;4,00;2,00;1,00;5,00;1,00;1,00
2021-05-02;16,00;69,33;48,00;74,67;48,00;4,00;144,00;48,00;24,00;21,33;24,00;77,33;24,00;40,00;8,00;2,00;32,00;106,67;5,33;5,33;5,00;6,00;5,00;4,00;7,00;8,00;4,00;6,00;4,00;3,00;1,00;1,00;6,00;1,00;1,00
2021-05-09;13,00;91,00;52,00;91,00;78,00;6,50;78,00;91,00;28,60;20,80;26,00;46,80;21,67;34,67;8,67;4,33;39,00;149,50;6,50;6,50;5,00;6,00;7,00;7,00;5,42;7,58;2,17;5,42;4,00;3,00;2,00;1,00;5,00;1,00;1,00
2021-05-16;15,00;85,00;45,00;60,00;37,50;3,75;37,50;45,00;22,50;22,50;22,50;55,00;35,00;50,00;10,00;5,00;52,50;172,50;7,50;22,50;4,00;6,00;8,00;8,00;4,29;16,07;2,14;6,43;3,00;2,00;2,00;2,00;10,00;1,00;1,00
2021-05-23;17,00;102,00;45,33;85,00;42,50;4,25;42,50;51,00;39,67;17,00;19,83;65,17;38,25;46,75;12,75;4,25;39,67;147,33;5,67;5,67;5,00;7,00;7,00;9,00;7,44;7,44;2,13;5,31;5,00;2,00;1,00;0,50;16,00;1,00;1,00
2021-05-30;13,00;97,50;52,00;91,00;65,00;6,50;65,00;78,00;33,80;20,80;26,00;41,60;21,67;47,67;8,67;2,17;45,50;188,50;6,50;13,00;7,00;7,00;10,00;9,00;7,58;5,42;2,17;3,25;4,00;2,00;3,00;1,00;7,00;1,00;1,00
2021-06-06;13,00;104,00;58,50;91,00;65,00;6,50;78,00;39,00;23,40;20,80;28,60;57,20;30,33;39,00;13,00;2,17;45,50;188,50;6,50;13,00;4,00;8,00;7,00;10,00;7,00;9,00;2,00;5,00;3,00;3,00;4,00;1,00;5,00;0,50;1,00
2021-06-13;18,00;102,00;54,00;96,00;54,00;4,50;45,00;27,00;28,29;18,00;25,71;43,71;85,50;49,50;9,00;2,25;42,00;162,00;6,00;18,00;10,00;8,00;9,00;9,00;6,35;10,59;2,12;6,35;5,00;2,00;2,00;0,50;5,00;1,00;1,00
2021-06-20;17,00;102,00;56,67;79,33;42,50;4,25;42,50;17,00;26,71;17,00;24,29;51,00;59,50;42,50;12,75;4,25;45,33;164,33;5,67;11,33;10,00;8,00;7,00;9,00;7,44;7,44;4,25;5,31;7,00;2,00;3,00;1,00;5,00;0,00;1,00
2021-06-27;13,00;123,50;58,50;110,50;130,00;6,50;78,00;26,00;26,00;23,40;28,60;46,80;69,33;34,67;13,00;2,17;45,50;195,00;6,50;13,00;7,00;7,00;8,00;12,00;7,58;7,58;3,25;6,50;3,00;4,00;2,00;1,00;8,00;1,00;1,00
2021-07-04;26,00;114,40;46,80;104,00;52,00;4,33;52,00;26,00;28,60;28,60;28,60;52,00;39,00;47,67;13,00;4,33;65,00;201,50;6,50;13,00;10,00;9,00;9,00;10,00;9,75;11,92;3,25;9,75;7,00;5,00;4,00;1,00;7,00;1,00;1,00
2021-07-11;22,00;132,00;66,00;121,00;99,00;5,50;77,00;33,00;31,78;19,56;26,89;48,89;39,60;57,20;13,20;4,40;60,50;192,50;5,50;11,00;9,00;8,00;12,00;12,00;10,48;9,43;4,19;6,29;4,00;3,00;2,00;2,00;10,00;2,00;0,00
2021-07-18;21,00;105,00;52,50;115,50;63,00;5,25;63,00;31,50;28,88;23,63;21,00;44,63;42,00;50,40;8,40;4,20;63,00;252,00;7,00;21,00;5,00;7,00;12,00;10,00;11,55;11,55;2,10;7,35;5,00;2,00;4,00;1,00;5,00;1,00;0,50
2021-07-25;19,00;95,00;57,00;99,75;57,00;4,75;66,50;38,00;29,86;29,86;32,57;59,71;57,00;52,25;14,25;2,38;63,33;278,67;6,33;12,67;11,00;10,00;11,00;10,00;7,39;14,78;3,17;5,28;3,00;3,00;3,00;3,00;12,00;1,00;0,00
2021-08-01;33,00;137,50;60,50;137,50;66,00;5,50;66,00;44,00;33,00;35,54;22,85;43,15;66,00;61,29;14,14;4,71;112,20;303,60;6,60;19,80;11,00;12,00;11,00;10,00;11,71;17,03;4,26;8,52;5,00;2,00;4,00;2,00;11,00;0,00;1,00
2021-08-08;35,00;165,00;65,00;140,00;61,25;8,75;61,25;35,00;32,50;42,50;27,50;40,00;43,75;52,50;17,50;4,38;75,83;320,83;5,83;23,33;12,00;14,00;13,00;12,00;12,73;11,67;2,12;10,61;6,00;5,00;5,00;2,00;13,00;1,00;0,50
2021-08-15;31,00;155,00;67,17;139,50;62,00;5,17;72,33;41,33;41,33;38,75;25,83;51,67;39,86;53,14;17,71;13,29;62,00;322,40;6,20;18,60;15,00;13,00;11,00;14,00;9,62;17,10;4,28;6,41;8,00;5,00;5,00;2,00;6,00;0,50;1,00
2021-08-22;27,00;162,00;75,60;156,60;54,00;4,50;72,00;45,00;41,73;36,82;29,45;56,45;45,00;63,00;22,50;4,50;67,50;283,50;6,75;27,00;12,00;12,00;10,00;17,00;11,88;16,20;4,32;8,64;6,00;3,00;4,00;2,00;5,00;1,00;2,00
2021-08-29;34,00;181,33;90,67;158,67;90,67;5,67;90,67;45,33;47,08;41,85;36,62;47,08;58,29;87,43;24,29;4,86;62,33;272,00;5,67;22,67;11,00;14,00;13,00;15,00;11,69;15,94;5,31;8,50;8,00;4,00;3,00;1,00;7,00;0,50;2,00
2021-09-05;33,00;187,00;77,00;148,50;88,00;11,00;77,00;55,00;58,38;40,62;38,08;45,69;47,14;66,00;28,29;4,71;66,00;310,20;6,60;26,40;9,00;12,00;11,00;23,00;9,58;20,23;5,32;9,58;7,00;6,00;5,00;1,00;9,00;1,00;1,00
2021-09-12;30,00;180,00;85,00;165,00;90,00;10,00;70,00;60,00;52,50;45,00;35,00;67,50;55,71;68,57;30,00;4,29;72,00;294,00;12,00;24,00;11,00;18,00;11,00;22,00;10,71;20,36;2,14;11,79;10,00;2,00;5,00;2,00;10,00;1,00;0,00
2021-09-19;28,00;218,40;112,00;179,20;93,33;9,33;74,67;56,00;63,64;48,36;48,36;109,45;65,33;74,67;28,00;4,67;72,80;257,60;5,60;16,80;11,00;16,00;9,00;21,00;14,00;21,54;3,23;14,00;10,00;3,00;4,00;3,00;11,00;1,00;1,00
2021-09-26;27,00;221,40;113,40;151,20;90,00;9,00;81,00;54,00;71,18;49,09;44,18;98,18;58,50;81,00;27,00;4,50;74,25;310,50;13,50;27,00;11,00;14,00;13,00;27,00;10,38;20,77;4,15;10,38;8,00;2,00;5,00;1,00;9,00;1,00;1,00
2021-10-03;27,00;270,00;118,80;178,20;99,00;9,00;90,00;54,00;88,36;49,09;49,09;130,09;72,00;76,50;31,50;4,50;101,25;324,00;13,50;27,00;8,00;22,00;11,00;27,00;10,38;24,92;4,15;14,54;6,00;3,00;4,00;4,00;7,00;0,00;1,00
2021-10-10;30,00;265,00;120,00;155,00;110,00;10,00;100,00;60,00;85,00;57,50;52,50;120,00;77,14;81,43;34,29;4,29;66,00;300,00;6,00;24,00;14,00;17,00;16,00;27,00;9,64;30,00;3,21;13,93;10,00;5,00;2,00;3,00;11,00;0,50;2,00
2021-10-17;27,00;270,00;135,00;167,40;99,00;4,50;90,00;63,00;81,00;64,80;59,40;121,50;76,50;90,00;27,00;4,50;81,00;317,25;13,50;27,00;9,00;21,00;15,00;26,00;12,96;28,08;4,32;9,72;9,00;4,00;3,00;2,00;9,00;1,00;2,00
2021-10-24;22,00;269,50;115,50;165,00;110,00;5,50;110,00;66,00;79,75;60,50;55,00;121,00;83,60;74,80;30,80;4,40;49,50;280,50;5,50;22,00;8,00;20,00;18,00;25,00;7,70;23,10;2,20;12,10;6,00;5,00;4,00;2,00;7,00;2,00;1,00
2021-10-31;21,00;299,25;131,25;136,50;105,00;10,50;94,50;63,00;78,75;65,63;63,00;126,00;88,20;84,00;29,40;4,20;56,00;322,00;7,00;28,00;10,00;20,00;15,00;26,00;8,40;28,35;3,15;14,70;6,00;3,00;6,00;2,00;5,00;1,00;0,50
2021-11-07;24,00;348,00;156,00;162,00;120,00;12,00;96,00;72,00;104,00;64,00;66,67;120,00;100,80;96,00;43,20;4,80;60,00;306,00;12,00;24,00;8,00;19,00;22,00;24,00;12,00;27,27;5,45;14,18;7,00;3,00;3,00;2,00;7,00;0,50;1,00
2021-11-14;17,00;306,00;119,00;164,33;76,50;8,50;76,50;42,50;92,29;55,86;38,86;109,29;85,00;72,25;29,75;4,25;51,00;266,33;11,33;17,00;9,00;16,00;19,00;23,00;8,50;29,75;3,19;11,69;7,00;3,00;2,00;1,00;6,00;0,50;1,00
2021-11-21;13,00;305,50;97,50;156,00;117,00;6,50;104,00;65,00;101,40;41,60;54,60;106,60;86,67;65,00;21,67;4,33;39,00;318,50;6,50;19,50;8,00;12,00;18,00;19,00;5,00;20,00;5,00;8,00;7,00;2,00;3,00;1,00;6,00;0,00;0,50
2021-11-28;15,00;180,00;55,00;85,00;60,00;3,75;60,00;22,50;62,50;32,50;37,50;97,50;75,00;55,00;15,00;5,00;30,00;185,00;10,00;20,00;5,00;15,00;16,00;20,00;8,57;42,86;1,07;9,64;7,00;2,00;2,00;1,00;5,00;0,50;0,50
2021-12-05;11,00;170,50;60,50;93,50;77,00;5,50;66,00;33,00;71,50;38,50;44,00;90,75;71,50;71,50;22,00;5,50;27,50;198,00;11,00;16,50;4,00;10,00;16,00;15,00;4,40;25,30;4,40;8,80;5,00;3,00;3,00;1,00;4,00;1,00;0,50
2021-12-12;11,00;192,50;66,00;93,50;66,00;11,00;77,00;33,00;55,00;30,25;46,75;101,75;71,50;60,50;22,00;5,50;33,00;181,50;11,00;22,00;9,00;12,00;14,00;15,00;6,60;27,50;2,20;11,00;6,00;4,00;2,00;0,50;8,00;0,00;1,00
2021-12-19;15,00;105,00;50,00;75,00;45,00;3,75;52,50;22,50;45,00;25,00;32,50;85,00;45,00;55,00;25,00;5,00;45,00;217,50;3,75;22,50;4,00;11,00;13,00;12,00;6,43;22,50;3,21;8,57;4,00;3,00;3,00;1,00;6,00;0,00;1,00
2021-12-26;20,00;180,00;65,00;100,00;90,00;5,00;70,00;40,00;47,50;27,50;40,00;100,00;70,00;75,00;25,00;5,00;46,67;233,33;6,67;20,00;8,00;12,00;16,00;23,00;8,42;26,32;3,16;9,47;4,00;4,00;2,00;1,00;6,00;1,00;2,00
2022-01-02;30,00;180,00;90,00;160,00;140,00;5,00;90,00;60,00;75,00;37,50;50,00;110,00;77,14;107,14;17,14;4,29;60,00;234,00;6,00;18,00;9,00;18,00;17,00;25,00;8,28;26,90;6,21;10,34;9,00;4,00;4,00;2,00;8,00;0,50;1,00
2022-01-09;31,00;237,67;108,50;180,83;144,67;5,17;113,67;72,33;82,67;49,08;59,42;118,83;101,86;115,14;22,14;4,43;68,20;279,00;12,40;24,80;13,00;18,00;19,00;27,00;14,97;48,10;5,34;10,69;7,00;6,00;3,00;1,00;9,00;2,00;1,00
2022-01-16;39,00;289,71;122,57;211,71;156,00;9,75;107,25;68,25;80,60;44,20;67,60;143,00;104,00;121,33;21,67;4,33;78,00;331,50;13,00;19,50;15,00;19,00;13,00;20,00;12,65;45,32;5,27;11,59;14,00;5,00;6,00;4,00;11,00;0,00;1,00
2022-01-23;35,00;275,00;110,00;185,00;140,00;4,38;87,50;78,75;85,00;47,50;57,50;165,00;109,38;122,50;30,63;4,38;87,50;315,00;11,67;17,50;15,00;21,00;17,00;26,00;13,79;46,67;4,24;9,55;10,00;9,00;6,00;2,00;10,00;1,00;1,00
2022-01-30;30,00;285,00;110,00;200,00;170,00;5,00;110,00;80,00;90,00;57,50;67,50;132,50;140,00;145,00;35,00;5,00;78,00;342,00;12,00;24,00;14,00;24,00;19,00;24,00;16,07;49,29;6,43;7,50;10,00;5,00;6,00;2,00;10,00;0,50;1,00
2022-02-06;32,00;314,67;138,67;234,67;192,00;10,67;128,00;106,67;83,69;61,54;83,69;145,23;132,57;123,43;27,43;4,57;83,20;364,80;12,80;25,60;16,00;30,00;18,00;29,00;11,73;53,33;6,40;12,80;11,00;3,00;7,00;1,00;9,00;2,00;1,00
2022-02-13;39,00;356,57;161,57;284,14;185,25;9,75;136,50;107,25;98,80;70,20;80,60;145,60;117,00;143,00;26,00;4,33;97,50;416,00;19,50;32,50;16,00;22,00;22,00;33,00;15,81;64,30;4,22;35,84;15,00;6,00;5,00;2,00;9,00;2,00;1,00
2022-02-20;36,00;324,00;138,86;231,43;162,00;9,00;126,00;90,00;102,86;64,29;90,00;146,57;121,50;130,50;31,50;4,50;84,00;354,00;6,00;30,00;16,00;24,00;20,00;30,00;12,71;56,12;4,24;15,88;11,00;7,00;6,00;4,00;6,00;1,00;0,50
2022-02-27;42,00;330,75;162,75;241,50;178,50;10,50;126,00;84,00;107,63;60,38;89,25;139,13;121,33;130,67;28,00;4,67;72,00;312,00;12,00;30,00;12,00;20,00;25,00;33,00;16,15;56,00;6,46;15,08;11,00;4,00;6,00;1,00;5,00;2,00;2,00
2022-03-06;41,00;338,25;158,88;261,38;205,00;10,25;133,25;123,00;97,38;64,06;92,25;164,00;113,89;150,33;31,89;4,56;82,00;351,43;11,71;23,43;19,00;21,00;21,00;28,00;18,34;50,71;7,55;15,11;13,00;6,00;8,00;1,00;10,00;1,00;2,00
2022-03-13;47,00;376,00;172,33;302,89;178,60;9,40;141,00;103,40;96,61;70,50;99,22;169,72;117,50;169,20;32,90;4,70;88,13;381,88;29,38;29,38;18,00;29,00;20,00;28,00;22,43;52,34;7,48;17,09;15,00;7,00;6,00;3,00;12,00;1,00;2,00
2022-03-20;59,00;386,18;198,45;332,55;226,17;9,83;157,33;108,17;107,74;66,70;130,83;161,61;122,54;163,38;40,85;4,54;100,30;407,10;17,70;35,40;18,00;31,00;20,00;38,00;24,67;40,76;8,58;20,38;13,00;3,00;12,00;3,00;17,00;2,00;0,50
2022-03-27;61,00;427,00;194,09;338,27;223,67;10,17;152,50;111,83;114,38;83,88;119,46;144,88;140,77;183,00;37,54;4,69;103,70;402,60;24,40;36,60;17,00;28,00;26,00;36,00;17,12;40,67;7,49;18,19;13,00;8,00;8,00;3,00;12,00;2,00;2,00
2022-04-03;70,00;414,62;220,77;371,54;220,00;10,00;140,00;130,00;124,44;93,33;132,22;163,33;158,67;186,67;46,67;9,33;110,83;449,17;17,50;35,00;18,00;29,00;24,00;35,00;21,21;38,18;9,55;23,33;12,00;8,00;9,00;5,00;17,00;1,00;2,00
2022-04-10;66,00;412,50;203,50;357,50;207,43;9,43;169,71;103,71;104,08;81,23;121,85;165,00;146,14;183,86;37,71;9,43;102,00;456,00;24,00;54,00;22,00;20,00;30,00;34,00;18,10;30,87;7,45;15,97;12,00;7,00;8,00;3,00;16,00;3,00;2,00
2022-04-17;71,00;453,31;196,62;371,38;243,43;10,14;152,14;111,57;103,96;73,54;106,50;172,43;146,73;198,80;37,87;9,47;100,58;420,08;11,83;41,42;18,00;26,00;25,00;42,00;21,19;26,49;11,66;15,90;14,00;6,00;7,00;4,00;18,00;2,00;2,00
2022-04-24;69,00;424,62;207,00;339,69;216,86;9,86;226,71;118,29;97,11;92,00;117,56;161,00;128,80;188,60;46,00;9,20;119,18;426,55;18,82;43,91;23,00;32,00;25,00;32,00;21,23;29,72;8,49;18,05;10,00;4,00;9,00;5,00;14,00;1,00;1,00
2022-05-01;68,00;523,08;198,77;345,23;223,43;9,71;650,86;106,86;112,46;88,92;115,08;156,92;131,47;199,47;49,87;9,07;111,27;408,00;12,36;43,27;30,00;30,00;27,00;43,00;22,31;21,25;7,44;23,38;12,00;8,00;11,00;5,00;18,00;2,00;1,00
2022-05-08;76,00;439,71;206,29;352,86;209,00;9,50;199,50;114,00;103,87;76,00;108,93;195,07;129,65;183,29;35,76;4,47;120,33;424,33;12,67;44,33;25,00;31,00;29,00;40,00;26,39;29,56;6,33;19,00;14,00;11,00;6,00;3,00;15,00;1,00;1,00
2022-05-15;83,00;461,69;186,75;347,56;228,25;20,75;176,38;114,13;118,21;77,97;123,24;176,06;129,11;189,06;50,72;9,22;118,57;391,29;17,79;53,36;29,00;29,00;32,00;42,00;28,37;45,18;11,56;18,91;19,00;9,00;11,00;5,00;18,00;3,00;1,00
2022-05-22;93,00;530,65;202,41;382,94;258,33;10,33;206,67;113,67;103,05;85,46;145,78;183,49;148,80;186,00;51,15;9,30;124,00;465,00;18,60;43,40;32,00;35,00;29,00;37,00;30,65;38,05;9,51;23,25;12,00;12,00;9,00;5,00;29,00;1,00;2,00
2022-05-29;85,00;462,19;201,88;350,63;207,78;9,44;179,44;103,89;115,91;82,42;128,79;198,33;138,68;174,47;44,74;4,47;127,50;534,29;24,29;48,57;28,00;36,00;30,00;37,00;23,38;40,38;9,56;22,31;19,00;10,00;11,00;6,00;44,00;2,00;2,00
